productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2,extAttack3,extAttack4
87243,Mary's Request,Marys Request,https://tcgplayer-cdn.tcgplayer.com/product/87243_200w.jpg,3,1398,https://cpt.tcgcsv.com/TVJ,2021-08-03T20:20:08.25,1,86/115,Uncommon,Supporter,,,"Draw a card.  If you don't have any Stage 2 Evolved Pokemon in play, draw 2 more cards.",,,,,3.25,20.0,20.8,20.13,,Reverse Holofoil,,,
87291,Meganium,Meganium,https://tcgplayer-cdn.tcgplayer.com/product/87291_200w.jpg,3,1398,https://cpt.tcgcsv.com/RWJ,2021-08-03T20:20:13.367,1,9/115,Holo Rare,Grass,100,Stage 2,"<b>Poke-BODY</b> Healing Aroma 
<br>As long as Meganium is your Active Pokemon, remove 1 damage counter from each Pokemon (excluding Pokemon-ex)<em> (both your and your opponent's)</em> between turns.","[1GG] Bouncy Move (50+) 
<br>You may put up to 5 damage counters on Meganium.  If you do, this attack does 50 damage plus 10 more damage for each damage counter you put on Meganium in this way.",R,W,3,20.7,33.0,47.0,21.78,,Holofoil,,,
87291,Meganium,Meganium,https://tcgplayer-cdn.tcgplayer.com/product/87291_200w.jpg,3,1398,https://cpt.tcgcsv.com/RWJ,2021-08-03T20:20:13.367,1,9/115,Holo Rare,Grass,100,Stage 2,"<b>Poke-BODY</b> Healing Aroma 
<br>As long as Meganium is your Active Pokemon, remove 1 damage counter from each Pokemon (excluding Pokemon-ex)<em> (both your and your opponent's)</em> between turns.","[1GG] Bouncy Move (50+) 
<br>You may put up to 5 damage counters on Meganium.  If you do, this attack does 50 damage plus 10 more damage for each damage counter you put on Meganium in this way.",R,W,3,17.5,20.56,21.22,26.52,,Reverse Holofoil,,,
87298,Meganium ex,Meganium ex,https://tcgplayer-cdn.tcgplayer.com/product/87298_200w.jpg,3,1398,https://cpt.tcgcsv.com/-WJ,2021-08-03T20:20:18.76,1,106/115,Ultra Rare,Grass,150,Stage 2,"<b>Poke-POWER</b> Nurture and Heal 
<br>Once during your turn (before your attack), you may attach a Grass Energy card from your hand to 1 of your Pokemon.  If you do, remove 1 damage counter from that Pokemon.  This power can't be used if Meganium ex is affected by a Special Condition.",[3] Razor Leaf (50),GR,W,2,104.99,109.97,126.59,108.47,,Holofoil,"[3GG] Power Poison (90) 
<br>Discard 1 Energy attached to Meganium ex.  The Defending Pokemon is now Poisoned.",,
87358,Metal Energy (Special),Metal Energy Special,https://tcgplayer-cdn.tcgplayer.com/product/87358_200w.jpg,3,1398,https://cpt.tcgcsv.com/bZJ,2021-08-03T20:20:23.987,1,97/115,Rare,Special Metal Energy,,,Damage done by attacks to the Pokemon that Metal Energy is attached to is reduced by 10 <em>(after applying Weakness and Resistance)</em>.  Ignore this effect if the Pokemon that Metal Energy is attached to isn't Metal.  Metal Energy provides Metal Energy. <em> (Doesn't count as a basic Energy card.)</em>,,,,,0.79,1.0,3.89,0.9,,Normal,,,
87358,Metal Energy (Special),Metal Energy Special,https://tcgplayer-cdn.tcgplayer.com/product/87358_200w.jpg,3,1398,https://cpt.tcgcsv.com/bZJ,2021-08-03T20:20:23.987,1,97/115,Rare,Special Metal Energy,,,Damage done by attacks to the Pokemon that Metal Energy is attached to is reduced by 10 <em>(after applying Weakness and Resistance)</em>.  Ignore this effect if the Pokemon that Metal Energy is attached to isn't Metal.  Metal Energy provides Metal Energy. <em> (Doesn't count as a basic Energy card.)</em>,,,,,7.25,10.43,17.98,8.89,,Reverse Holofoil,,,
87463,Miltank,Miltank,https://tcgplayer-cdn.tcgplayer.com/product/87463_200w.jpg,3,1398,https://cpt.tcgcsv.com/h_J,2021-08-03T20:20:30.123,1,42/115,Uncommon,Colorless,60,Basic,"<b>Poke-BODY</b> Thick Fat 
<br>Any damage done to Miltank by attacks from Fire Pokemon and Water Pokemon is reduced by 30 <em>(after applying Weakness and Resistance). </em>","[1] Healing Milk 
<br>Flip 2 coins.  For each heads, remove 2 damage counters from 1 of your Pokemon.",F,None,1,3.3,7.65,12.0,4.34,,Normal,"[2] Body Slam (20) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",,
87463,Miltank,Miltank,https://tcgplayer-cdn.tcgplayer.com/product/87463_200w.jpg,3,1398,https://cpt.tcgcsv.com/h_J,2021-08-03T20:20:30.123,1,42/115,Uncommon,Colorless,60,Basic,"<b>Poke-BODY</b> Thick Fat 
<br>Any damage done to Miltank by attacks from Fire Pokemon and Water Pokemon is reduced by 30 <em>(after applying Weakness and Resistance). </em>","[1] Healing Milk 
<br>Flip 2 coins.  For each heads, remove 2 damage counters from 1 of your Pokemon.",F,None,1,5.99,5.99,5.99,39.99,,Reverse Holofoil,"[2] Body Slam (20) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",,
87651,Murkrow,Murkrow,https://tcgplayer-cdn.tcgplayer.com/product/87651_200w.jpg,3,1398,https://cpt.tcgcsv.com/25K,2021-08-03T20:21:30.233,1,30/115,Rare,Darkness,70,Basic,,"[1] Night Song 
<br>Switch 1 of your opponent's Benched Pokemon with 1 of the Defending Pokemon.  Your opponent chooses the Defending Pokemon to switch.  The new Defending Pokemon is now Asleep.",L,F,1,0.75,1.41,2.56,1.34,,Normal,"[2] Plunder (20) 
<br>Before doing damage, discard all Trainer cards attached to the Defending Pokemon.",,
87651,Murkrow,Murkrow,https://tcgplayer-cdn.tcgplayer.com/product/87651_200w.jpg,3,1398,https://cpt.tcgcsv.com/25K,2021-08-03T20:21:30.233,1,30/115,Rare,Darkness,70,Basic,,"[1] Night Song 
<br>Switch 1 of your opponent's Benched Pokemon with 1 of the Defending Pokemon.  Your opponent chooses the Defending Pokemon to switch.  The new Defending Pokemon is now Asleep.",L,F,1,13.0,34.74,60.0,9.66,,Reverse Holofoil,"[2] Plunder (20) 
<br>Before doing damage, discard all Trainer cards attached to the Defending Pokemon.",,
87685,Natu,Natu,https://tcgplayer-cdn.tcgplayer.com/product/87685_200w.jpg,3,1398,https://cpt.tcgcsv.com/K5K,2021-08-03T20:21:36,1,63/115,Common,Psychic,50,Basic,,"[1] Telekinesis 
<br>Choose 1 of your opponent's Pokemon.  This attack does 10 damage to that Pokemon.  This attack's damage isn't affected by Weakness or Resistance.",P,None,1,0.08,0.35,1.99,0.41,,Normal,,,
87685,Natu,Natu,https://tcgplayer-cdn.tcgplayer.com/product/87685_200w.jpg,3,1398,https://cpt.tcgcsv.com/K5K,2021-08-03T20:21:36,1,63/115,Common,Psychic,50,Basic,,"[1] Telekinesis 
<br>Choose 1 of your opponent's Pokemon.  This attack does 10 damage to that Pokemon.  This attack's damage isn't affected by Weakness or Resistance.",P,None,1,7.28,19.79,29.99,9.92,,Reverse Holofoil,,,
87792,Noctowl,Noctowl,https://tcgplayer-cdn.tcgplayer.com/product/87792_200w.jpg,3,1398,https://cpt.tcgcsv.com/S7K,2021-08-03T20:21:41.96,1,43/115,Uncommon,Colorless,70,Stage 1,,"[1] Spearhead 
<br>Draw 3 cards.",L,F,1,0.2,0.64,1.99,0.62,,Normal,"[2] Surprise (30) 
<br>Choose 1 card from your opponent's hand without looking.  Look at the card you chose, then have your opponent shuffle that card into his or her deck.",,
87792,Noctowl,Noctowl,https://tcgplayer-cdn.tcgplayer.com/product/87792_200w.jpg,3,1398,https://cpt.tcgcsv.com/S7K,2021-08-03T20:21:41.96,1,43/115,Uncommon,Colorless,70,Stage 1,,"[1] Spearhead 
<br>Draw 3 cards.",L,F,1,15.0,24.98,34.95,12.14,,Reverse Holofoil,"[2] Surprise (30) 
<br>Choose 1 card from your opponent's hand without looking.  Look at the card you chose, then have your opponent shuffle that card into his or her deck.",,
87831,Octillery,Octillery,https://tcgplayer-cdn.tcgplayer.com/product/87831_200w.jpg,3,1398,https://cpt.tcgcsv.com/F8K,2021-08-03T20:21:49.02,1,10/115,Holo Rare,Water,80,Stage 1,"<b>Poke-BODY</b> Super Suction Cups 
<br>As long as Octillery is your Active Pokemon, your opponent's Pokemon can't retreat.","[1] Standing By 
<br>Discard an Energy card attached to Octillery.  During your next turn, Octillery's Pulse Blast attack's base damage is 120.",L,,1,3.53,4.76,5.99,7.21,,Holofoil,[1W] Pulse Blast (30),,
87831,Octillery,Octillery,https://tcgplayer-cdn.tcgplayer.com/product/87831_200w.jpg,3,1398,https://cpt.tcgcsv.com/F8K,2021-08-03T20:21:49.02,1,10/115,Holo Rare,Water,80,Stage 1,"<b>Poke-BODY</b> Super Suction Cups 
<br>As long as Octillery is your Active Pokemon, your opponent's Pokemon can't retreat.","[1] Standing By 
<br>Discard an Energy card attached to Octillery.  During your next turn, Octillery's Pulse Blast attack's base damage is 120.",L,,1,4.8,9.16,12.88,9.82,,Reverse Holofoil,[1W] Pulse Blast (30),,
87842,Oddish,Oddish,https://tcgplayer-cdn.tcgplayer.com/product/87842_200w.jpg,3,1398,https://cpt.tcgcsv.com/S8K,2021-08-03T20:21:55.45,1,64/115,Common,Grass,50,Basic,,"[G] Stun Sport (10) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",P,None,1,0.01,0.37,4.08,0.37,,Normal,,,
87842,Oddish,Oddish,https://tcgplayer-cdn.tcgplayer.com/product/87842_200w.jpg,3,1398,https://cpt.tcgcsv.com/S8K,2021-08-03T20:21:55.45,1,64/115,Common,Grass,50,Basic,,"[G] Stun Sport (10) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",P,None,1,8.29,10.41,10.41,10.42,,Reverse Holofoil,,,
87881,Onix,Onix,https://tcgplayer-cdn.tcgplayer.com/product/87881_200w.jpg,3,1398,https://cpt.tcgcsv.com/F9K,2022-04-08T07:22:15.12,1,65/115,Common,Fighting,80,Basic,,"[1] Dig Deep 
<br>Search your discard pile for an Energy card, show it to your opponent, and put it into your hand.",W,None,3,0.25,0.39,2.0,0.35,,Normal,[2] Mud Slap (20),,
87881,Onix,Onix,https://tcgplayer-cdn.tcgplayer.com/product/87881_200w.jpg,3,1398,https://cpt.tcgcsv.com/F9K,2022-04-08T07:22:15.12,1,65/115,Common,Fighting,80,Basic,,"[1] Dig Deep 
<br>Search your discard pile for an Energy card, show it to your opponent, and put it into your hand.",W,None,3,16.95,22.6,29.75,17.82,,Reverse Holofoil,[2] Mud Slap (20),,
88127,Pineco,Pineco,https://tcgplayer-cdn.tcgplayer.com/product/88127_200w.jpg,3,1398,https://cpt.tcgcsv.com/zgK,2021-08-03T20:22:23.71,1,66/115,Common,Grass,50,Basic,,[1] Ram (10),R,None,1,0.01,0.33,2.0,0.26,0.25,Normal,,,
88127,Pineco,Pineco,https://tcgplayer-cdn.tcgplayer.com/product/88127_200w.jpg,3,1398,https://cpt.tcgcsv.com/zgK,2021-08-03T20:22:23.71,1,66/115,Common,Grass,50,Basic,,[1] Ram (10),R,None,1,6.0,9.03,14.99,8.43,,Reverse Holofoil,,,
88184,Poke Ball,Poke Ball,https://tcgplayer-cdn.tcgplayer.com/product/88184_200w.jpg,3,1398,https://cpt.tcgcsv.com/JhK,2021-08-03T20:22:31.053,1,87/115,Uncommon,Item,,,"Flip a coin.  If heads, search your deck for a Basic Pokemon or Evolution card, show it to your opponent, and put it into your hand.  Shuffle your deck afterward.",,,,,0.45,0.59,1.99,0.56,0.6,Normal,,,
88184,Poke Ball,Poke Ball,https://tcgplayer-cdn.tcgplayer.com/product/88184_200w.jpg,3,1398,https://cpt.tcgcsv.com/JhK,2021-08-03T20:22:31.053,1,87/115,Uncommon,Item,,,"Flip a coin.  If heads, search your deck for a Basic Pokemon or Evolution card, show it to your opponent, and put it into your hand.  Shuffle your deck afterward.",,,,,11.0,12.03,19.99,12.03,,Reverse Holofoil,,,
88235,Pokemon Reversal,Pokemon Reversal,https://tcgplayer-cdn.tcgplayer.com/product/88235_200w.jpg,3,1398,https://cpt.tcgcsv.com/KjK,2021-08-03T20:22:37.48,1,88/115,Uncommon,Item,,,"Flip a coin.  If heads, choose 1 of your opponent's Benched Pokemon and switch it with 1 of the Defending Pokemon.  Your opponent chooses the Defending Pokemon to switch.",,,,,0.73,1.11,2.99,1.32,,Normal,,,
88235,Pokemon Reversal,Pokemon Reversal,https://tcgplayer-cdn.tcgplayer.com/product/88235_200w.jpg,3,1398,https://cpt.tcgcsv.com/KjK,2021-08-03T20:22:37.48,1,88/115,Uncommon,Item,,,"Flip a coin.  If heads, choose 1 of your opponent's Benched Pokemon and switch it with 1 of the Defending Pokemon.  Your opponent chooses the Defending Pokemon to switch.",,,,,4.45,5.96,8.81,5.87,,Reverse Holofoil,,,
88252,Politoed ex,Politoed ex,https://tcgplayer-cdn.tcgplayer.com/product/88252_200w.jpg,3,1398,https://cpt.tcgcsv.com/3kK,2021-08-03T20:22:44.963,1,107/115,Ultra Rare,Water,150,Stage 2,,"[1W] Upward Lick 
<br>Choose 1 of your opponent's Pokemon.  This attack does 30 damage to that Pokemon.  If that Pokemon is a Stage 2 Evolved Pokemon, this attack does 50 damage instead.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",G,None,3,69.99,79.99,150.0,143.72,,Holofoil,"[3] Punch and Run (40) 
<br>Switch Politoed ex with 1 of your Benched Pokemon.","[2WW] Swallow Up (70) 
<br>Before doing damage, count the remaining HP of the Defending Pokemon and Politoed ex.  If the Defending Pokemon has fewer remaining HP than Politoed ex's, this attack does 120 damage instead.",
88258,Poliwag,Poliwag,https://tcgplayer-cdn.tcgplayer.com/product/88258_200w.jpg,3,1398,https://cpt.tcgcsv.com/bkK,2021-08-03T20:22:54.017,1,67/115,Common,Water,50,Basic,,"[1] Hypnosis 
<br>The Defending Pokemon is now Asleep.",L,None,1,0.15,0.49,2.0,0.45,,Normal,[W] Wave Splash (10),,
88258,Poliwag,Poliwag,https://tcgplayer-cdn.tcgplayer.com/product/88258_200w.jpg,3,1398,https://cpt.tcgcsv.com/bkK,2021-08-03T20:22:54.017,1,67/115,Common,Water,50,Basic,,"[1] Hypnosis 
<br>The Defending Pokemon is now Asleep.",L,None,1,13.33,19.5,26.37,13.49,,Reverse Holofoil,[W] Wave Splash (10),,
88266,Poliwhirl,Poliwhirl,https://tcgplayer-cdn.tcgplayer.com/product/88266_200w.jpg,3,1398,https://cpt.tcgcsv.com/lkK,2022-03-01T20:56:45.737,1,68/115,Common,Water,70,Stage 1,,"[2] Energy Ball (30+) 
<br>Does 30 damage plus 10 more damage for each Energy attached to Poliwhirl but not used to pay for this attack's Energy cost.  You can't add more than 20 damage in this way.",L,None,1,0.3,0.52,3.14,0.51,0.54,Normal,,,
88266,Poliwhirl,Poliwhirl,https://tcgplayer-cdn.tcgplayer.com/product/88266_200w.jpg,3,1398,https://cpt.tcgcsv.com/lkK,2022-03-01T20:56:45.737,1,68/115,Common,Water,70,Stage 1,,"[2] Energy Ball (30+) 
<br>Does 30 damage plus 10 more damage for each Energy attached to Poliwhirl but not used to pay for this attack's Energy cost.  You can't add more than 20 damage in this way.",L,None,1,10.8,10.8,50.0,17.98,,Reverse Holofoil,,,
88277,Poliwrath,Poliwrath,https://tcgplayer-cdn.tcgplayer.com/product/88277_200w.jpg,3,1398,https://cpt.tcgcsv.com/zkK,2021-08-03T20:24:09.13,1,11/115,Holo Rare,Fighting,120,Stage 2,"<b>Poke-BODY</b> Spiral Swirl 
<br>If Poliwrath is your Active Pokemon and is Knocked Out by damage from an opponent's attack, the Attacking Pokemon is now Confused.","[1F] Beatdown (40+) 
<br>If the Defending Pokemon is a D Pokemon or has Dark in its name, this attack does 40 damage plus 30 more damage.",P,None,2,16.88,28.33,49.0,21.34,,Holofoil,"[2W] Hyper Splash (60+) 
<br>If the Defending Pokemon is a Stage 2 Evolved Pokemon, this attack does 60 damage plus 30 more damage.",,
88277,Poliwrath,Poliwrath,https://tcgplayer-cdn.tcgplayer.com/product/88277_200w.jpg,3,1398,https://cpt.tcgcsv.com/zkK,2021-08-03T20:24:09.13,1,11/115,Holo Rare,Fighting,120,Stage 2,"<b>Poke-BODY</b> Spiral Swirl 
<br>If Poliwrath is your Active Pokemon and is Knocked Out by damage from an opponent's attack, the Attacking Pokemon is now Confused.","[1F] Beatdown (40+) 
<br>If the Defending Pokemon is a D Pokemon or has Dark in its name, this attack does 40 damage plus 30 more damage.",P,None,2,32.99,45.0,120.0,35.29,,Reverse Holofoil,"[2W] Hyper Splash (60+) 
<br>If the Defending Pokemon is a Stage 2 Evolved Pokemon, this attack does 60 damage plus 30 more damage.",,
88309,Porygon,Porygon,https://tcgplayer-cdn.tcgplayer.com/product/88309_200w.jpg,3,1398,https://cpt.tcgcsv.com/clK,2021-08-03T20:24:14.32,1,69/115,Common,Colorless,50,Basic,,"[1] 3-D Attack (10x) 
<br>Flip 3 coins.  This attack does 10 damage times the number of heads.",F,None,1,0.23,0.4,9.07,0.3,,Normal,,,
88309,Porygon,Porygon,https://tcgplayer-cdn.tcgplayer.com/product/88309_200w.jpg,3,1398,https://cpt.tcgcsv.com/clK,2021-08-03T20:24:14.32,1,69/115,Common,Colorless,50,Basic,,"[1] 3-D Attack (10x) 
<br>Flip 3 coins.  This attack does 10 damage times the number of heads.",F,None,1,10.0,15.58,25.27,17.25,,Reverse Holofoil,,,
88324,Porygon2,Porygon2,https://tcgplayer-cdn.tcgplayer.com/product/88324_200w.jpg,3,1398,https://cpt.tcgcsv.com/vlK,2021-08-03T20:24:20.157,1,12/115,Holo Rare,Colorless,70,Stage 1,"<b>Poke-POWER</b> 3-D Reset
<br>As often as you like during your turn <em>(before your attack)</em>, return a Pokemon Tool card attached to 1 of your Pokemon to your hand.  This power can't be used if Porygon2 is affected by a Special Condition.","[1] Data Retrieval  
<br>If you have less than 8 cards in your hand, draw cards until you have 8 cards in your hand.",F,None,1,15.5,19.9,39.99,17.36,,Holofoil,"[3] Scramble Trip (40+) 
<br>If Porygon2 has a Scramble Energy card attached to it, this attack does 40 damage plus 20 more damage and the Defending Pokemon is now Confused.",,
88324,Porygon2,Porygon2,https://tcgplayer-cdn.tcgplayer.com/product/88324_200w.jpg,3,1398,https://cpt.tcgcsv.com/vlK,2021-08-03T20:24:20.157,1,12/115,Holo Rare,Colorless,70,Stage 1,"<b>Poke-POWER</b> 3-D Reset
<br>As often as you like during your turn <em>(before your attack)</em>, return a Pokemon Tool card attached to 1 of your Pokemon to your hand.  This power can't be used if Porygon2 is affected by a Special Condition.","[1] Data Retrieval  
<br>If you have less than 8 cards in your hand, draw cards until you have 8 cards in your hand.",F,None,1,16.04,23.21,44.0,23.05,,Reverse Holofoil,"[3] Scramble Trip (40+) 
<br>If Porygon2 has a Scramble Energy card attached to it, this attack does 40 damage plus 20 more damage and the Defending Pokemon is now Confused.",,
88337,Potion,Potion,https://tcgplayer-cdn.tcgplayer.com/product/88337_200w.jpg,3,1398,https://cpt.tcgcsv.com/MlK,2023-02-20T06:25:01.767,1,95/115,Common,Item,,,"Remove 2 damage counters from 1 of your Pokemon<em> (remove 1 damage counter if that Pokemon has only 1).</em>
<br>
<br>
[Old card Text]",,,,,0.03,0.25,3.5,0.16,,Normal,,,
88337,Potion,Potion,https://tcgplayer-cdn.tcgplayer.com/product/88337_200w.jpg,3,1398,https://cpt.tcgcsv.com/MlK,2023-02-20T06:25:01.767,1,95/115,Common,Item,,,"Remove 2 damage counters from 1 of your Pokemon<em> (remove 1 damage counter if that Pokemon has only 1).</em>
<br>
<br>
[Old card Text]",,,,,3.06,5.48,11.97,5.45,,Reverse Holofoil,,,
88390,Professor Elm's Training Method,Professor Elms Training Method,https://tcgplayer-cdn.tcgplayer.com/product/88390_200w.jpg,3,1398,https://cpt.tcgcsv.com/QmK,2022-07-14T19:47:01.517,1,89/115,Uncommon,Supporter,,,"Search your deck for an Evolution card, show it to your opponent, and put it into your hand.  Shuffle your deck afterward.",,,,,0.12,0.66,1.46,0.72,0.74,Normal,,,
88390,Professor Elm's Training Method,Professor Elms Training Method,https://tcgplayer-cdn.tcgplayer.com/product/88390_200w.jpg,3,1398,https://cpt.tcgcsv.com/QmK,2022-07-14T19:47:01.517,1,89/115,Uncommon,Supporter,,,"Search your deck for an Evolution card, show it to your opponent, and put it into your hand.  Shuffle your deck afterward.",,,,,6.0,7.99,15.0,8.47,,Reverse Holofoil,,,
88411,Protective Orb,Protective Orb,https://tcgplayer-cdn.tcgplayer.com/product/88411_200w.jpg,3,1398,https://cpt.tcgcsv.com/fnK,2023-07-10T03:14:18.953,1,90/115,Uncommon,Tool,,,"Attach Protective Orb to 1 of your Evolved Pokemon <em>(excluding Pokemon-ex)</em> that doesn't already have a Pokemon Tool attached to it.  If the Pokemon Protective Orb is attached to is a Basic Pokemon or Pokemon-ex, discard Protective Orb.
<br>
<br>As long as Protective Orb is attached to a Pokemon, that Pokemon has no Weakness.",,,,,0.1,0.27,1.99,0.26,,Normal,,,
88411,Protective Orb,Protective Orb,https://tcgplayer-cdn.tcgplayer.com/product/88411_200w.jpg,3,1398,https://cpt.tcgcsv.com/fnK,2023-07-10T03:14:18.953,1,90/115,Uncommon,Tool,,,"Attach Protective Orb to 1 of your Evolved Pokemon <em>(excluding Pokemon-ex)</em> that doesn't already have a Pokemon Tool attached to it.  If the Pokemon Protective Orb is attached to is a Basic Pokemon or Pokemon-ex, discard Protective Orb.
<br>
<br>As long as Protective Orb is attached to a Pokemon, that Pokemon has no Weakness.",,,,,1.89,4.95,9.59,3.44,,Reverse Holofoil,,,
88449,Pupitar,Pupitar,https://tcgplayer-cdn.tcgplayer.com/product/88449_200w.jpg,3,1398,https://cpt.tcgcsv.com/_nK,2023-05-13T10:11:35.803,1,70/115,Common,Fighting,70,Stage 1,,[2] Slash (20),G,None,0,0.09,0.36,9.07,0.36,,Normal,[1FF] Rock Throw (40),,
88449,Pupitar,Pupitar,https://tcgplayer-cdn.tcgplayer.com/product/88449_200w.jpg,3,1398,https://cpt.tcgcsv.com/_nK,2023-05-13T10:11:35.803,1,70/115,Common,Fighting,70,Stage 1,,[2] Slash (20),G,None,0,6.94,10.34,13.74,9.5,,Reverse Holofoil,[1FF] Rock Throw (40),,
88471,Quagsire,Quagsire,https://tcgplayer-cdn.tcgplayer.com/product/88471_200w.jpg,3,1398,https://cpt.tcgcsv.com/rpK,2024-10-26T02:46:06.887,1,44/115,Uncommon,Fighting,80,Stage 1,"<b>Poke-BODY</b> Dense 
<br>Any damage done to Quagsire by attacks from your opponent's Evolved Pokemon is reduced by 20 <em>(after applying Weakness and Resistance).  (Poke-BODY)</em>",[1] Mud Shot (20),G,None,2,0.46,0.88,2.4,0.84,,Normal,[2F] Rock Hurl (50) This attack's damage isn't affected by Resistance.,,
88471,Quagsire,Quagsire,https://tcgplayer-cdn.tcgplayer.com/product/88471_200w.jpg,3,1398,https://cpt.tcgcsv.com/rpK,2024-10-26T02:46:06.887,1,44/115,Uncommon,Fighting,80,Stage 1,"<b>Poke-BODY</b> Dense 
<br>Any damage done to Quagsire by attacks from your opponent's Evolved Pokemon is reduced by 20 <em>(after applying Weakness and Resistance).  (Poke-BODY)</em>",[1] Mud Shot (20),G,None,2,16.32,17.81,22.0,17.63,,Reverse Holofoil,[2F] Rock Hurl (50) This attack's damage isn't affected by Resistance.,,
88484,Quilava,Quilava,https://tcgplayer-cdn.tcgplayer.com/product/88484_200w.jpg,3,1398,https://cpt.tcgcsv.com/JpK,2021-09-16T16:23:56.69,1,45/115,Uncommon,Fire,70,Stage 1,,"[1R] Smokescreen (20) 
<br>If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin.  If tails, that attack does nothing.",W,None,1,0.62,1.23,4.0,1.33,,Normal,[3] Tackle (40),,
88484,Quilava,Quilava,https://tcgplayer-cdn.tcgplayer.com/product/88484_200w.jpg,3,1398,https://cpt.tcgcsv.com/JpK,2021-09-16T16:23:56.69,1,45/115,Uncommon,Fire,70,Stage 1,,"[1R] Smokescreen (20) 
<br>If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin.  If tails, that attack does nothing.",W,None,1,16.97,20.0,47.0,15.49,,Reverse Holofoil,[3] Tackle (40),,
88537,Raikou Star,Raikou Star,https://tcgplayer-cdn.tcgplayer.com/product/88537_200w.jpg,3,1398,https://cpt.tcgcsv.com/MqK,2025-01-06T12:44:48.59,1,114/115,Ultra Rare,Lightning,80,Basic,,"[1L] Lightning Turn (20) 
<br>Switch Raikou Star with 1 of your Benched Pokemon.",F,None,1,,,,,,,"[LLL] Meta Voltage (70) 
<br>If you have less Prize cards left than your opponent, this attack does 40 damage to each of your Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",,
88696,Remoraid,Remoraid,https://tcgplayer-cdn.tcgplayer.com/product/88696_200w.jpg,3,1398,https://cpt.tcgcsv.com/XtK,2021-08-03T20:25:09.707,1,71/115,Common,Water,50,Basic,,"[1] Call for Family 
<br>Search your deck for a Basic Pokemon and put it onto your Bench.  Shuffle your deck afterward.",L,None,1,0.2,0.49,1.99,0.48,,Normal,[1] Splash (10),,
88696,Remoraid,Remoraid,https://tcgplayer-cdn.tcgplayer.com/product/88696_200w.jpg,3,1398,https://cpt.tcgcsv.com/XtK,2021-08-03T20:25:09.707,1,71/115,Common,Water,50,Basic,,"[1] Call for Family 
<br>Search your deck for a Basic Pokemon and put it onto your Bench.  Shuffle your deck afterward.",L,None,1,8.4,11.7,15.0,8.2,,Reverse Holofoil,[1] Splash (10),,
88783,Rocket's Persian ex,Rockets Persian ex,https://tcgplayer-cdn.tcgplayer.com/product/88783_200w.jpg,3,1398,https://cpt.tcgcsv.com/HwK,2021-08-03T20:25:16.587,1,116/115,Secret Rare,Darkness,100,Stage 1,"<b>Poke-POWER</b> Night Cry 
<br>Once during your turn, if Rocket's Persian ex is on your Bench, you may search your deck for a Pokemon with Dark or Rocket's in its name.  Show it to your opponent and put it into your hand.  Shuffle your deck afterward.","[3] Toxic Claws (20) 
<br>The Defending Pokemon is now Poisoned.  Put 2 damage counters instead of 1 on the Defending Pokemon between turns.",F,None,1,130.0,147.0,169.99,130.0,,Holofoil,,,
88967,Scizor ex,Scizor ex,https://tcgplayer-cdn.tcgplayer.com/product/88967_200w.jpg,3,1398,https://cpt.tcgcsv.com/mCK,2021-08-03T20:25:22.417,1,108/115,Ultra Rare,Metal,120,Stage 1,"<b>Poke-BODY</b> Danger Perception 
<br>As long as Scizor ex's remaining HP is 60 or less, Scizor ex does 40 more damage to the Defending Pokemon <em>(before applying Weakness and Resistance). </em>","[1M] Steel Wing (40) 
<br>During your opponent's next turn, any damage done to Scizor ex by attacks is reduced by 20 <i>(after applying Weakness and Resistance).</i>",R,G,1,69.99,69.99,69.99,99.94,,Holofoil,"[3] Cross-Cut (50+) 
<br>If the Defending Pokemon is an Evolved Pokemon, this attack does 50 damage plus 30 more damage.",,
88999,Scyther,Scyther,https://tcgplayer-cdn.tcgplayer.com/product/88999_200w.jpg,3,1398,https://cpt.tcgcsv.com/_CK,2021-08-03T20:25:28.377,1,46/115,Uncommon,Grass,60,Basic,,"[1] Twin Play
<br>Search your deck for up to 2 in any combination of Scyther and Scyther ex and put them onto your Bench.  Shuffle your deck afterward.",R,,1,1.62,2.62,6.0,3.44,,Normal,"[2] Agility (20) 
<br>Flip a coin.  If heads, prevent all effects of an attack, including damage, done to Scyther during your opponent's next turn.",,
