productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extRetreatCost,extResistance,extAttack3
92240,Hawlucha,Hawlucha,https://tcgplayer-cdn.tcgplayer.com/product/92240_200w.jpg,3,1481,https://cpt.tcgcsv.com/QVL,2025-02-05T21:17:12.287,1,"Ability - Shining Spirit
<br>Damage from this Pokémon's attacks isn't affected by Weakness or Resistance.",0.21,0.59,3.44,0.65,,Holofoil,63/111,Holo Rare,Fighting,70,Basic,"[F] Flying Press (60)
<br>If your opponent's Active Pokémon isn't a Pokémon-EX, this attack does nothing.",,Lx2,,F-20,
92240,Hawlucha,Hawlucha,https://tcgplayer-cdn.tcgplayer.com/product/92240_200w.jpg,3,1481,https://cpt.tcgcsv.com/QVL,2025-02-05T21:17:12.287,1,"Ability - Shining Spirit
<br>Damage from this Pokémon's attacks isn't affected by Weakness or Resistance.",0.32,0.93,2.0,1.05,,Reverse Holofoil,63/111,Holo Rare,Fighting,70,Basic,"[F] Flying Press (60)
<br>If your opponent's Active Pokémon isn't a Pokémon-EX, this attack does nothing.",,Lx2,,F-20,
92241,Hawlucha EX,Hawlucha EX,https://tcgplayer-cdn.tcgplayer.com/product/92241_200w.jpg,3,1481,https://cpt.tcgcsv.com/RVL,2022-12-22T20:07:23.803,1,"<b>Ability - Strikes Back</b>
<br>If this Pokémon is your Active Pokémon and is damaged by an opponent's attack (even if this Pokémon is Knocked Out), put 2 damage counters on the Attacking Pokémon.",5.25,6.38,7.91,6.83,,Holofoil,64/111,Ultra Rare,Fighting,130,Basic,"[2F] Moonsault Stomp (60+)
<br> If any Stadium card is in play, this attack does 40 more damage.",,Lx2,1,F-20,
92242,Drapion,Drapion,https://tcgplayer-cdn.tcgplayer.com/product/92242_200w.jpg,3,1481,https://cpt.tcgcsv.com/SVL,2022-12-22T20:07:32.127,1,,0.1,0.39,1.0,0.37,0.26,Normal,65/111,Rare,Darkness,110,Stage 1,"[D] Venoshock (20+)
<br>If your opponent's Active Pokémon is Poisoned, this attack does 40 more damage.","[2DD] Venomous Fang (80)
<br>Your opponent's Active Pokémon is now Poisoned.",Fx2,3,P-20,
92242,Drapion,Drapion,https://tcgplayer-cdn.tcgplayer.com/product/92242_200w.jpg,3,1481,https://cpt.tcgcsv.com/SVL,2022-12-22T20:07:32.127,1,,0.4,0.58,2.0,0.58,0.52,Reverse Holofoil,65/111,Rare,Darkness,110,Stage 1,"[D] Venoshock (20+)
<br>If your opponent's Active Pokémon is Poisoned, this attack does 40 more damage.","[2DD] Venomous Fang (80)
<br>Your opponent's Active Pokémon is now Poisoned.",Fx2,3,P-20,
92243,Scraggy,Scraggy,https://tcgplayer-cdn.tcgplayer.com/product/92243_200w.jpg,3,1481,https://cpt.tcgcsv.com/TVL,2022-12-22T20:07:39.617,1,,0.03,0.22,1.49,0.24,0.22,Normal,66/111,Common,Darkness,60,Basic,[DD] Corkscrew Punch (30),,Fx2,2,P-20,
92243,Scraggy,Scraggy,https://tcgplayer-cdn.tcgplayer.com/product/92243_200w.jpg,3,1481,https://cpt.tcgcsv.com/TVL,2022-12-22T20:07:39.617,1,,0.15,0.5,1.0,0.46,0.48,Reverse Holofoil,66/111,Common,Darkness,60,Basic,[DD] Corkscrew Punch (30),,Fx2,2,P-20,
92244,Scrafty,Scrafty,https://tcgplayer-cdn.tcgplayer.com/product/92244_200w.jpg,3,1481,https://cpt.tcgcsv.com/VVL,2022-12-22T20:07:49.903,1,,0.05,0.25,1.49,0.21,,Normal,67/111,Uncommon,Darkness,90,Stage 1,[2] Low Kick (30),"[DD] Machine Gun Headbutt (50x)
<br>Flip 3 coins. This attack does 50 damage times the number of heads. This Pokémon is now Confused.",Fx2,2,P-20,
92244,Scrafty,Scrafty,https://tcgplayer-cdn.tcgplayer.com/product/92244_200w.jpg,3,1481,https://cpt.tcgcsv.com/VVL,2022-12-22T20:07:49.903,1,,0.25,0.74,1.67,0.7,0.55,Reverse Holofoil,67/111,Uncommon,Darkness,90,Stage 1,[2] Low Kick (30),"[DD] Machine Gun Headbutt (50x)
<br>Flip 3 coins. This attack does 50 damage times the number of heads. This Pokémon is now Confused.",Fx2,2,P-20,
92245,Pangoro,Pangoro,https://tcgplayer-cdn.tcgplayer.com/product/92245_200w.jpg,3,1481,https://cpt.tcgcsv.com/WVL,2022-12-22T20:07:58.877,1,,0.22,0.42,2.01,0.42,,Normal,68/111,Rare,Darkness,120,Stage 1,"[1D] Clobber (30+)
<br>You may discard an Item card from your hand. If you do, this attack does 40 more damage.","[2D] Hammer Arm (80)
<br>Discard the top card of your opponent's deck.",Fx2,3,P-20,
92245,Pangoro,Pangoro,https://tcgplayer-cdn.tcgplayer.com/product/92245_200w.jpg,3,1481,https://cpt.tcgcsv.com/WVL,2022-12-22T20:07:58.877,1,,0.26,0.79,7.87,0.94,,Reverse Holofoil,68/111,Rare,Darkness,120,Stage 1,"[1D] Clobber (30+)
<br>You may discard an Item card from your hand. If you do, this attack does 40 more damage.","[2D] Hammer Arm (80)
<br>Discard the top card of your opponent's deck.",Fx2,3,P-20,
92247,Clefairy (69),Clefairy 69,https://tcgplayer-cdn.tcgplayer.com/product/92247_200w.jpg,3,1481,https://cpt.tcgcsv.com/ZVL,2023-04-02T07:25:55.867,1,,0.05,0.26,1.49,0.26,0.23,Normal,69/111,Common,Fairy,60,Basic,"[1] Moonlight
<br>Heal 30 damage from this Pokémon.",[1Y] Pound (20),Mx2,1,D-20,
92247,Clefairy (69),Clefairy 69,https://tcgplayer-cdn.tcgplayer.com/product/92247_200w.jpg,3,1481,https://cpt.tcgcsv.com/ZVL,2023-04-02T07:25:55.867,1,,0.5,0.75,1.49,0.66,,Reverse Holofoil,69/111,Common,Fairy,60,Basic,"[1] Moonlight
<br>Heal 30 damage from this Pokémon.",[1Y] Pound (20),Mx2,1,D-20,
92248,Clefairy (70),Clefairy 70,https://tcgplayer-cdn.tcgplayer.com/product/92248_200w.jpg,3,1481,https://cpt.tcgcsv.com/-VL,2022-12-22T20:08:15.943,1,,0.05,0.25,2.57,0.27,0.18,Normal,70/111,Common,Fairy,60,Basic,"[Y] Moonblast (10)
<br>During your opponent's next turn, any damage done by attacks from the Defending Pokémon is reduced by 10 (before applying Weakness and Resistance).",,Mx2,1,D-20,
92248,Clefairy (70),Clefairy 70,https://tcgplayer-cdn.tcgplayer.com/product/92248_200w.jpg,3,1481,https://cpt.tcgcsv.com/-VL,2022-12-22T20:08:15.943,1,,0.63,0.85,1.25,0.77,,Reverse Holofoil,70/111,Common,Fairy,60,Basic,"[Y] Moonblast (10)
<br>During your opponent's next turn, any damage done by attacks from the Defending Pokémon is reduced by 10 (before applying Weakness and Resistance).",,Mx2,1,D-20,
92249,Clefable,Clefable,https://tcgplayer-cdn.tcgplayer.com/product/92249_200w.jpg,3,1481,https://cpt.tcgcsv.com/_VL,2022-12-22T20:08:27.173,1,,0.1,0.3,1.49,0.32,,Normal,71/111,Uncommon,Fairy,90,Stage 1,"[1] Follow Me
<br>Switch 1 of your opponent's Benched Pokémon with your opponent's Active Pokémon.","[1Y] Moonblast (30)
<br>During your opponent's next turn, any damage done by attacks from the Defending Pokémon is reduced by 30 (before applying Weakness and Resistance).",Mx2,1,D-20,
92249,Clefable,Clefable,https://tcgplayer-cdn.tcgplayer.com/product/92249_200w.jpg,3,1481,https://cpt.tcgcsv.com/_VL,2022-12-22T20:08:27.173,1,,0.25,0.79,1.05,0.91,,Reverse Holofoil,71/111,Uncommon,Fairy,90,Stage 1,"[1] Follow Me
<br>Switch 1 of your opponent's Benched Pokémon with your opponent's Active Pokémon.","[1Y] Moonblast (30)
<br>During your opponent's next turn, any damage done by attacks from the Defending Pokémon is reduced by 30 (before applying Weakness and Resistance).",Mx2,1,D-20,
92250,Sylveon,Sylveon,https://tcgplayer-cdn.tcgplayer.com/product/92250_200w.jpg,3,1481,https://cpt.tcgcsv.com/0WL,2023-10-23T09:27:00.99,1,,4.8,6.99,14.99,7.83,,Normal,72/111,Rare,Fairy,90,Stage 1,"[Y] Curly Ribbon (30)
<br>Move 1 Energy attached to your opponent's Active Pokémon to 1 of his or her Benched Pokémon.","[2Y] Echoed Voice (50)
<br>During your next turn, this Pokémon's Echoed Voice attack does 50 more damage (before applying Weakness and Resistance).",Mx2,1,D-20,
92250,Sylveon,Sylveon,https://tcgplayer-cdn.tcgplayer.com/product/92250_200w.jpg,3,1481,https://cpt.tcgcsv.com/0WL,2023-10-23T09:27:00.99,1,,9.18,12.55,18.47,13.65,,Reverse Holofoil,72/111,Rare,Fairy,90,Stage 1,"[Y] Curly Ribbon (30)
<br>Move 1 Energy attached to your opponent's Active Pokémon to 1 of his or her Benched Pokémon.","[2Y] Echoed Voice (50)
<br>During your next turn, this Pokémon's Echoed Voice attack does 50 more damage (before applying Weakness and Resistance).",Mx2,1,D-20,
92252,Klefki,Klefki,https://tcgplayer-cdn.tcgplayer.com/product/92252_200w.jpg,3,1481,https://cpt.tcgcsv.com/3WL,2025-02-05T21:17:12.35,1,"Ability - Secret Key
<br>Each of your Fairy Pokémon's Resistance is now -40.",0.12,0.28,1.0,0.28,,Normal,73/111,Uncommon,Fairy,60,Basic,"[1Y] Fairy Lock (30)
<br>The Defending Pokémon can't retreat during your opponent's next turn.",,Mx2,1,D-20,
92252,Klefki,Klefki,https://tcgplayer-cdn.tcgplayer.com/product/92252_200w.jpg,3,1481,https://cpt.tcgcsv.com/3WL,2025-02-05T21:17:12.35,1,"Ability - Secret Key
<br>Each of your Fairy Pokémon's Resistance is now -40.",0.33,0.84,2.0,1.18,,Reverse Holofoil,73/111,Uncommon,Fairy,60,Basic,"[1Y] Fairy Lock (30)
<br>The Defending Pokémon can't retreat during your opponent's next turn.",,Mx2,1,D-20,
92253,Dragonite EX,Dragonite EX,https://tcgplayer-cdn.tcgplayer.com/product/92253_200w.jpg,3,1481,https://cpt.tcgcsv.com/5WL,2022-12-22T20:08:58.233,1,"<b>Ability - Bust In</b>
<br>When you play this Pokémon from your hand onto your Bench, you may move any number of basic Energy attached to your Pokémon to this Pokémon. If you do, switch this Pokémon with your Active Pokémon.",3.1,6.09,15.69,6.64,7.6,Holofoil,74/111,Ultra Rare,Dragon,180,Basic,"[GGL] Jet Sonic (80+)
<br>You may discard an Energy attached to this Pokémon. If you do, this attack does 40 more damage.",,Yx2,3,None,
92254,Dragonite EX (108 Full Art),Dragonite EX 108 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/92254_200w.jpg,3,1481,https://cpt.tcgcsv.com/6WL,2024-01-02T06:44:36.23,1,"<b>Ability - Bust In</b>
<br>When you play this Pokémon from your hand onto your Bench, you may move any number of basic Energy attached to your Pokémon to this Pokémon. If you do, switch this Pokémon with your Active Pokémon.",72.0,86.65,149.99,77.16,74.98,Holofoil,108/111,Ultra Rare,Dragon,180,Basic,"[GGL] Jet Sonic (80+)
<br>You may discard an Energy attached to this Pokémon. If you do, this attack does 40 more damage.",,Yx2,3,None,
92255,Vibrava,Vibrava,https://tcgplayer-cdn.tcgplayer.com/product/92255_200w.jpg,3,1481,https://cpt.tcgcsv.com/7WL,2025-02-05T21:17:12.41,1,,0.09,0.32,1.49,0.33,,Normal,75/111,Uncommon,Dragon,80,Stage 1,"[1] Charge Energy
<br>Search your deck for up to 2 basic Energy cards, reveal them, and put them into your hand. Shuffle your deck afterward.",[GF] Vibration (30),Yx2,1,,
92255,Vibrava,Vibrava,https://tcgplayer-cdn.tcgplayer.com/product/92255_200w.jpg,3,1481,https://cpt.tcgcsv.com/7WL,2025-02-05T21:17:12.41,1,,0.28,0.5,2.0,0.74,,Reverse Holofoil,75/111,Uncommon,Dragon,80,Stage 1,"[1] Charge Energy
<br>Search your deck for up to 2 basic Energy cards, reveal them, and put them into your hand. Shuffle your deck afterward.",[GF] Vibration (30),Yx2,1,,
92256,Flygon,Flygon,https://tcgplayer-cdn.tcgplayer.com/product/92256_200w.jpg,3,1481,https://cpt.tcgcsv.com/8WL,2022-12-22T20:09:47.62,1,,0.45,0.79,1.81,0.8,,Normal,76/111,Rare,Dragon,130,Stage 2,"[1] Rainbow Shower 
<br>Attach as many basic Energy cards as you like from your hand to your Pokémon in any way you like.","[1GF] Sand Sweep (70)
<br>Heal 30 damage from each of your Pokémon that has any Energy attached to it.",Yx2,1,,
92256,Flygon,Flygon,https://tcgplayer-cdn.tcgplayer.com/product/92256_200w.jpg,3,1481,https://cpt.tcgcsv.com/8WL,2022-12-22T20:09:47.62,1,,0.86,1.56,2.49,1.64,,Reverse Holofoil,76/111,Rare,Dragon,130,Stage 2,"[1] Rainbow Shower 
<br>Attach as many basic Energy cards as you like from your hand to your Pokémon in any way you like.","[1GF] Sand Sweep (70)
<br>Heal 30 damage from each of your Pokémon that has any Energy attached to it.",Yx2,1,,
92257,Noivern,Noivern,https://tcgplayer-cdn.tcgplayer.com/product/92257_200w.jpg,3,1481,https://cpt.tcgcsv.com/9WL,2022-12-22T20:09:57.613,1,"Ability - Echolocation
<br>If any damage is done to this Pokémon by attacks, flip a coin. If heads, prevent that damage.",0.5,0.99,4.49,1.04,,Holofoil,77/111,Holo Rare,Dragon,100,Stage 1,"[1PD] Boomburst
<br>
This attack does 30 damage to each of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)",,Fx2,1,,
92257,Noivern,Noivern,https://tcgplayer-cdn.tcgplayer.com/product/92257_200w.jpg,3,1481,https://cpt.tcgcsv.com/9WL,2022-12-22T20:09:57.613,1,"Ability - Echolocation
<br>If any damage is done to this Pokémon by attacks, flip a coin. If heads, prevent that damage.",0.7,1.32,2.49,1.44,,Reverse Holofoil,77/111,Holo Rare,Dragon,100,Stage 1,"[1PD] Boomburst
<br>
This attack does 30 damage to each of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)",,Fx2,1,,
92258,Lickitung,Lickitung,https://tcgplayer-cdn.tcgplayer.com/product/92258_200w.jpg,3,1481,https://cpt.tcgcsv.com/bWL,2022-12-22T20:10:05.103,1,,0.02,0.22,2.25,0.22,,Normal,78/111,Common,Colorless,90,Basic,"[3] Lunge (50)
<br>Flip a coin. If tails, this attack does nothing.",,Fx2,3,,
92258,Lickitung,Lickitung,https://tcgplayer-cdn.tcgplayer.com/product/92258_200w.jpg,3,1481,https://cpt.tcgcsv.com/bWL,2022-12-22T20:10:05.103,1,,0.21,0.5,2.49,0.49,,Reverse Holofoil,78/111,Common,Colorless,90,Basic,"[3] Lunge (50)
<br>Flip a coin. If tails, this attack does nothing.",,Fx2,3,,
92259,Lickilicky,Lickilicky,https://tcgplayer-cdn.tcgplayer.com/product/92259_200w.jpg,3,1481,https://cpt.tcgcsv.com/cWL,2022-12-22T20:10:14.42,1,,0.13,0.25,1.49,0.24,,Normal,79/111,Uncommon,Colorless,120,Stage 1,"[3] Knock Off (50)
<br>Discard a random card from your opponent's hand.","[4] Lickichop (60+)
<br>Flip a coin until you get tails. This attack does 30 more damage for each heads.",Fx2,4,,
92259,Lickilicky,Lickilicky,https://tcgplayer-cdn.tcgplayer.com/product/92259_200w.jpg,3,1481,https://cpt.tcgcsv.com/cWL,2022-12-22T20:10:14.42,1,,0.25,0.55,2.4,0.48,,Reverse Holofoil,79/111,Uncommon,Colorless,120,Stage 1,"[3] Knock Off (50)
<br>Discard a random card from your opponent's hand.","[4] Lickichop (60+)
<br>Flip a coin until you get tails. This attack does 30 more damage for each heads.",Fx2,4,,
92260,Eevee,Eevee,https://tcgplayer-cdn.tcgplayer.com/product/92260_200w.jpg,3,1481,https://cpt.tcgcsv.com/dWL,2025-02-05T21:17:12.487,1,"Ability - Energy Evolution
<br>When you attach a basic Energy card from your hand to this Pokémon, you may search your deck for a card that evolves from this Pokémon that is the same type as that Energy card and put it onto this Pokémon. (This counts as evolving this Pokémon.) Shuffle your deck afterward.",0.04,0.5,3.11,0.52,0.77,Normal,80/111,Common,Colorless,50,Basic,[2] Gnaw (10),,Fx2,1,,
92260,Eevee,Eevee,https://tcgplayer-cdn.tcgplayer.com/product/92260_200w.jpg,3,1481,https://cpt.tcgcsv.com/dWL,2025-02-05T21:17:12.487,1,"Ability - Energy Evolution
<br>When you attach a basic Energy card from your hand to this Pokémon, you may search your deck for a card that evolves from this Pokémon that is the same type as that Energy card and put it onto this Pokémon. (This counts as evolving this Pokémon.) Shuffle your deck afterward.",1.53,3.83,6.0,4.17,,Reverse Holofoil,80/111,Common,Colorless,50,Basic,[2] Gnaw (10),,Fx2,1,,
92261,Slakoth,Slakoth,https://tcgplayer-cdn.tcgplayer.com/product/92261_200w.jpg,3,1481,https://cpt.tcgcsv.com/fWL,2025-02-05T21:17:12.547,1,,0.05,0.22,1.49,0.22,,Normal,81/111,Common,Colorless,60,Basic,"[2] Big Yawn
<br>Both Active Pokémon are now Asleep.",,Fx2,3,,
92261,Slakoth,Slakoth,https://tcgplayer-cdn.tcgplayer.com/product/92261_200w.jpg,3,1481,https://cpt.tcgcsv.com/fWL,2025-02-05T21:17:12.547,1,,0.21,0.31,1.51,0.28,,Reverse Holofoil,81/111,Common,Colorless,60,Basic,"[2] Big Yawn
<br>Both Active Pokémon are now Asleep.",,Fx2,3,,
92262,Vigoroth,Vigoroth,https://tcgplayer-cdn.tcgplayer.com/product/92262_200w.jpg,3,1481,https://cpt.tcgcsv.com/gWL,2025-02-05T21:17:12.593,1,,0.09,0.25,2.15,0.24,,Normal,82/111,Uncommon,Colorless,90,Stage 1,[1] Scratch (20),"[2] Reckless Charge (70)
<br>Flip a coin. If tails, this Pokémon does 20 damage to itself.",Fx2,2,,
92262,Vigoroth,Vigoroth,https://tcgplayer-cdn.tcgplayer.com/product/92262_200w.jpg,3,1481,https://cpt.tcgcsv.com/gWL,2025-02-05T21:17:12.593,1,,0.19,0.5,6.04,0.44,,Reverse Holofoil,82/111,Uncommon,Colorless,90,Stage 1,[1] Scratch (20),"[2] Reckless Charge (70)
<br>Flip a coin. If tails, this Pokémon does 20 damage to itself.",Fx2,2,,
92263,Slaking,Slaking,https://tcgplayer-cdn.tcgplayer.com/product/92263_200w.jpg,3,1481,https://cpt.tcgcsv.com/hWL,2023-02-06T21:10:59.687,1,,0.27,0.54,3.07,0.54,0.5,Holofoil,83/111,Holo Rare,Colorless,150,Stage 2,"[3] Amnesia (50)
<br>Choose 1 of your opponent's Active Pokémon's attacks. That Pokémon can't use that attack during your opponent's next turn.","[4] Knuckle Sandwich (120)
<br>Discard an Energy attached to this Pokémon.",Fx2,4,,
92263,Slaking,Slaking,https://tcgplayer-cdn.tcgplayer.com/product/92263_200w.jpg,3,1481,https://cpt.tcgcsv.com/hWL,2023-02-06T21:10:59.687,1,,0.4,0.65,4.77,0.68,,Reverse Holofoil,83/111,Holo Rare,Colorless,150,Stage 2,"[3] Amnesia (50)
<br>Choose 1 of your opponent's Active Pokémon's attacks. That Pokémon can't use that attack during your opponent's next turn.","[4] Knuckle Sandwich (120)
<br>Discard an Energy attached to this Pokémon.",Fx2,4,,
92264,Patrat,Patrat,https://tcgplayer-cdn.tcgplayer.com/product/92264_200w.jpg,3,1481,https://cpt.tcgcsv.com/jWL,2022-12-22T20:10:57.533,1,,0.06,0.22,1.49,0.17,,Normal,84/111,Common,Colorless,60,Basic,"[1] Safety Check
<br>Look at 1 of your face-down Prize cards.",,Fx2,1,,
92264,Patrat,Patrat,https://tcgplayer-cdn.tcgplayer.com/product/92264_200w.jpg,3,1481,https://cpt.tcgcsv.com/jWL,2022-12-22T20:10:57.533,1,,0.19,0.42,1.99,0.39,0.69,Reverse Holofoil,84/111,Common,Colorless,60,Basic,"[1] Safety Check
<br>Look at 1 of your face-down Prize cards.",,Fx2,1,,
92265,Watchog,Watchog,https://tcgplayer-cdn.tcgplayer.com/product/92265_200w.jpg,3,1481,https://cpt.tcgcsv.com/kWL,2022-12-22T20:11:06.86,1,,0.15,0.27,1.49,0.26,,Normal,85/111,Uncommon,Colorless,80,Stage 1,"[1] Held-Item Inspection
<br>Your opponent reveals his or her hand. Choose an Item card you find there. Your opponent shuffles that card into his or her deck.","[2] Thorough Crunch (30)
<br>Flip 2 coins. For each heads, discard an Energy attached to your opponent's Active Pokémon.",Fx2,1,,
92265,Watchog,Watchog,https://tcgplayer-cdn.tcgplayer.com/product/92265_200w.jpg,3,1481,https://cpt.tcgcsv.com/kWL,2022-12-22T20:11:06.86,1,,0.3,0.59,1.41,0.6,,Reverse Holofoil,85/111,Uncommon,Colorless,80,Stage 1,"[1] Held-Item Inspection
<br>Your opponent reveals his or her hand. Choose an Item card you find there. Your opponent shuffles that card into his or her deck.","[2] Thorough Crunch (30)
<br>Flip 2 coins. For each heads, discard an Energy attached to your opponent's Active Pokémon.",Fx2,1,,
92266,Tornadus,Tornadus,https://tcgplayer-cdn.tcgplayer.com/product/92266_200w.jpg,3,1481,https://cpt.tcgcsv.com/lWL,2022-12-22T20:11:16.123,1,,0.12,0.4,1.49,0.39,0.12,Normal,86/111,Rare,Colorless,110,Basic,"[2] Push Down (20)
<br>You may have your opponent switch his or her Active Pokémon with 1 of his or her Benched Pokémon.","[3] Twister Throw (60+)
<br>If you have the same number of cards in your hand as your opponent, this attack does 60 more damage.",Lx2,1,F-20,
92266,Tornadus,Tornadus,https://tcgplayer-cdn.tcgplayer.com/product/92266_200w.jpg,3,1481,https://cpt.tcgcsv.com/lWL,2022-12-22T20:11:16.123,1,,0.45,0.77,13.17,0.71,,Reverse Holofoil,86/111,Rare,Colorless,110,Basic,"[2] Push Down (20)
<br>You may have your opponent switch his or her Active Pokémon with 1 of his or her Benched Pokémon.","[3] Twister Throw (60+)
<br>If you have the same number of cards in your hand as your opponent, this attack does 60 more damage.",Lx2,1,F-20,
92267,Noibat,Noibat,https://tcgplayer-cdn.tcgplayer.com/product/92267_200w.jpg,3,1481,https://cpt.tcgcsv.com/mWL,2022-12-22T20:11:24.34,1,,0.01,0.22,1.49,0.19,,Normal,87/111,Common,Colorless,60,Basic,[1] Tackle (10),[2] Gust (20),Lx2,1,F-20,
92267,Noibat,Noibat,https://tcgplayer-cdn.tcgplayer.com/product/92267_200w.jpg,3,1481,https://cpt.tcgcsv.com/mWL,2022-12-22T20:11:24.34,1,,0.24,0.49,1.99,0.5,,Reverse Holofoil,87/111,Common,Colorless,60,Basic,[1] Tackle (10),[2] Gust (20),Lx2,1,F-20,
92268,Battle Reporter,Battle Reporter,https://tcgplayer-cdn.tcgplayer.com/product/92268_200w.jpg,3,1481,https://cpt.tcgcsv.com/nWL,2025-02-05T21:17:12.657,1,Draw cards until you have the same number of cards in your hand as your opponent.,0.04,0.21,1.66,0.21,,Normal,88/111,Uncommon,Supporter,,,,,,,,
92268,Battle Reporter,Battle Reporter,https://tcgplayer-cdn.tcgplayer.com/product/92268_200w.jpg,3,1481,https://cpt.tcgcsv.com/nWL,2025-02-05T21:17:12.657,1,Draw cards until you have the same number of cards in your hand as your opponent.,0.22,0.5,2.49,0.5,,Reverse Holofoil,88/111,Uncommon,Supporter,,,,,,,,
92269,Battle Reporter (109 Full Art),Battle Reporter 109 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/92269_200w.jpg,3,1481,https://cpt.tcgcsv.com/pWL,2024-03-09T20:49:45.97,1,Draw cards until you have the same number of cards in your hand as your opponent.,7.0,10.0,30.0,11.29,7.94,Holofoil,109/111,Ultra Rare,Supporter,,,,,,,,
92270,Energy Switch,Energy Switch,https://tcgplayer-cdn.tcgplayer.com/product/92270_200w.jpg,3,1481,https://cpt.tcgcsv.com/qWL,2025-02-05T21:17:12.72,1,Move a basic Energy card attached to 1 of your Pokémon to another of your Pokémon.,0.05,0.25,1.49,0.22,,Normal,89/111,Uncommon,Item,,,,,,,,
92270,Energy Switch,Energy Switch,https://tcgplayer-cdn.tcgplayer.com/product/92270_200w.jpg,3,1481,https://cpt.tcgcsv.com/qWL,2025-02-05T21:17:12.72,1,Move a basic Energy card attached to 1 of your Pokémon to another of your Pokémon.,0.33,0.66,2.79,0.62,,Reverse Holofoil,89/111,Uncommon,Item,,,,,,,,
92271,Fighting Stadium,Fighting Stadium,https://tcgplayer-cdn.tcgplayer.com/product/92271_200w.jpg,3,1481,https://cpt.tcgcsv.com/rWL,2025-02-05T21:17:12.783,1,The attacks of each Fighting Pokémon in play (both yours and your opponent's) do 20 more damage to the Defending Pokémon-EX (before applying Weakness and Resistance).,0.1,0.25,1.49,0.22,,Normal,90/111,Uncommon,Stadium,,,,,,,,
92271,Fighting Stadium,Fighting Stadium,https://tcgplayer-cdn.tcgplayer.com/product/92271_200w.jpg,3,1481,https://cpt.tcgcsv.com/rWL,2025-02-05T21:17:12.783,1,The attacks of each Fighting Pokémon in play (both yours and your opponent's) do 20 more damage to the Defending Pokémon-EX (before applying Weakness and Resistance).,0.22,0.61,2.0,0.62,,Reverse Holofoil,90/111,Uncommon,Stadium,,,,,,,,
92272,Focus Sash,Focus Sash,https://tcgplayer-cdn.tcgplayer.com/product/92272_200w.jpg,3,1481,https://cpt.tcgcsv.com/sWL,2023-07-31T04:02:36.757,1,"If the Fighting Pokémon this card is attached to has full HP and would be Knocked Out by damage from an opponent's attack, that Pokémon is not Knocked Out and its remaining HP becomes 10 instead. Then, discard this card.",0.16,0.5,1.49,0.46,,Normal,91/111,Uncommon,Tool,,,,,,,,
92272,Focus Sash,Focus Sash,https://tcgplayer-cdn.tcgplayer.com/product/92272_200w.jpg,3,1481,https://cpt.tcgcsv.com/sWL,2023-07-31T04:02:36.757,1,"If the Fighting Pokémon this card is attached to has full HP and would be Knocked Out by damage from an opponent's attack, that Pokémon is not Knocked Out and its remaining HP becomes 10 instead. Then, discard this card.",0.75,0.95,1.99,1.31,,Reverse Holofoil,91/111,Uncommon,Tool,,,,,,,,
92273,Fossil Researcher,Fossil Researcher,https://tcgplayer-cdn.tcgplayer.com/product/92273_200w.jpg,3,1481,https://cpt.tcgcsv.com/tWL,2022-12-22T20:12:04.36,1,Search your deck for up to 2 in any combination of Amaura or Tyrunt and put them onto your bench. Shuffle your deck afterward.,0.04,0.23,1.77,0.2,,Normal,92/111,Uncommon,Supporter,,,,,,,,
92273,Fossil Researcher,Fossil Researcher,https://tcgplayer-cdn.tcgplayer.com/product/92273_200w.jpg,3,1481,https://cpt.tcgcsv.com/tWL,2022-12-22T20:12:04.36,1,Search your deck for up to 2 in any combination of Amaura or Tyrunt and put them onto your bench. Shuffle your deck afterward.,0.19,0.4,3.55,0.44,0.29,Reverse Holofoil,92/111,Uncommon,Supporter,,,,,,,,
92274,Fossil Researcher (110 Full Art),Fossil Researcher 110 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/92274_200w.jpg,3,1481,https://cpt.tcgcsv.com/vWL,2022-12-22T20:15:10.033,1,Search your deck for up to 2 in any combination of Amaura or Tyrunt and put them onto your bench. Shuffle your deck afterward.,9.1,13.01,30.0,14.52,,Holofoil,110/111,Ultra Rare,Supporter,,,,,,,,
92275,Full Heal,Full Heal,https://tcgplayer-cdn.tcgplayer.com/product/92275_200w.jpg,3,1481,https://cpt.tcgcsv.com/wWL,2022-12-22T20:12:12.937,1,Remove all Special Conditions from your Active Pokémon.,0.05,0.22,1.49,0.18,,Normal,93/111,Uncommon,Item,,,,,,,,
92275,Full Heal,Full Heal,https://tcgplayer-cdn.tcgplayer.com/product/92275_200w.jpg,3,1481,https://cpt.tcgcsv.com/wWL,2022-12-22T20:12:12.937,1,Remove all Special Conditions from your Active Pokémon.,0.19,0.37,2.0,0.3,,Reverse Holofoil,93/111,Uncommon,Item,,,,,,,,
