productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extRetreatCost,extAttack2,extResistance
560360,Persian - 049/064,Persian 049 064,https://tcgplayer-cdn.tcgplayer.com/product/560360_200w.jpg,3,23529,https://cpt.tcgcsv.com/d9v6,2025-03-03T19:52:16.223,1,,0.01,0.1,4.99,0.08,,Normal,,049/064,Common,Colorless,110,Stage 1,[CC] Fury Swipes (50x)<br> Flip 3 coins. This attack does 50 damage for each heads.,Fx2,1,[CCC] Slashing Claw (100),
560360,Persian - 049/064,Persian 049 064,https://tcgplayer-cdn.tcgplayer.com/product/560360_200w.jpg,3,23529,https://cpt.tcgcsv.com/d9v6,2025-03-03T19:52:16.223,1,,0.02,0.16,4.99,0.15,,Reverse Holofoil,,049/064,Common,Colorless,110,Stage 1,[CC] Fury Swipes (50x)<br> Flip 3 coins. This attack does 50 damage for each heads.,Fx2,1,[CCC] Slashing Claw (100),
560361,Eevee,Eevee,https://tcgplayer-cdn.tcgplayer.com/product/560361_200w.jpg,3,23529,https://cpt.tcgcsv.com/f9v6,2025-03-03T19:52:16.287,1,,0.01,0.15,4.99,0.13,,Normal,,050/064,Common,Colorless,70,Basic,"[C] Colorful Catch<br> Search your deck for up to 3 Basic Energy cards of different types, reveal them, and put them into your hand. Then, shuffle your deck.",Fx2,1,[CC] Headbutt (20),
560361,Eevee,Eevee,https://tcgplayer-cdn.tcgplayer.com/product/560361_200w.jpg,3,23529,https://cpt.tcgcsv.com/f9v6,2025-03-03T19:52:16.287,1,,0.08,0.26,4.99,0.3,0.29,Reverse Holofoil,,050/064,Common,Colorless,70,Basic,"[C] Colorful Catch<br> Search your deck for up to 3 Basic Energy cards of different types, reveal them, and put them into your hand. Then, shuffle your deck.",Fx2,1,[CC] Headbutt (20),
560362,Furfrou,Furfrou,https://tcgplayer-cdn.tcgplayer.com/product/560362_200w.jpg,3,23529,https://cpt.tcgcsv.com/g9v6,2025-03-03T19:52:16.35,1,,0.01,0.1,4.99,0.04,0.06,Normal,,051/064,Common,Colorless,100,Basic,[C] Energy Assist (30)<br> Attach a Basic Energy card from your discard pile to 1 of your Benched Pokemon.,Fx2,1,,
560362,Furfrou,Furfrou,https://tcgplayer-cdn.tcgplayer.com/product/560362_200w.jpg,3,23529,https://cpt.tcgcsv.com/g9v6,2025-03-03T19:52:16.35,1,,0.01,0.15,4.99,0.13,,Reverse Holofoil,,051/064,Common,Colorless,100,Basic,[C] Energy Assist (30)<br> Attach a Basic Energy card from your discard pile to 1 of your Benched Pokemon.,Fx2,1,,
560363,Stufful,Stufful,https://tcgplayer-cdn.tcgplayer.com/product/560363_200w.jpg,3,23529,https://cpt.tcgcsv.com/h9v6,2025-03-03T19:52:16.397,1,,0.01,0.1,4.99,0.09,0.03,Normal,,052/064,Common,Colorless,80,Basic,[C] Take Down (30)<br> This Pokemon also does 10 damage to itself.,Fx2,2,,
560363,Stufful,Stufful,https://tcgplayer-cdn.tcgplayer.com/product/560363_200w.jpg,3,23529,https://cpt.tcgcsv.com/h9v6,2025-03-03T19:52:16.397,1,,0.02,0.16,4.99,0.16,0.1,Reverse Holofoil,,052/064,Common,Colorless,80,Basic,[C] Take Down (30)<br> This Pokemon also does 10 damage to itself.,Fx2,2,,
560364,Bewear - 053/064,Bewear 053 064,https://tcgplayer-cdn.tcgplayer.com/product/560364_200w.jpg,3,23529,https://cpt.tcgcsv.com/j9v6,2025-03-03T19:52:16.45,1,,0.05,0.15,4.99,0.13,,Reverse Holofoil,,053/064,Common,Colorless,130,Stage 1,"[C] Power Charger (30)<br> Search your deck for a Basic Energy card and attach it to this Pokemon. Then, shuffle your deck.",Fx2,3,[CCC] Hammer In (130),
560364,Bewear - 053/064,Bewear 053 064,https://tcgplayer-cdn.tcgplayer.com/product/560364_200w.jpg,3,23529,https://cpt.tcgcsv.com/j9v6,2025-03-03T19:52:16.45,1,,0.01,0.1,4.99,0.06,0.06,Normal,,053/064,Common,Colorless,130,Stage 1,"[C] Power Charger (30)<br> Search your deck for a Basic Energy card and attach it to this Pokemon. Then, shuffle your deck.",Fx2,3,[CCC] Hammer In (130),
560365,Academy at Night,Academy at Night,https://tcgplayer-cdn.tcgplayer.com/product/560365_200w.jpg,3,23529,https://cpt.tcgcsv.com/k9v6,2025-03-03T19:52:16.497,1,"Once during each player's turn, that player may put a card from their hand on top of their deck.",0.01,0.11,4.99,0.06,,Normal,,054/064,Uncommon,Trainer - Stadium,,,,,,,
560365,Academy at Night,Academy at Night,https://tcgplayer-cdn.tcgplayer.com/product/560365_200w.jpg,3,23529,https://cpt.tcgcsv.com/k9v6,2025-03-03T19:52:16.497,1,"Once during each player's turn, that player may put a card from their hand on top of their deck.",0.03,0.18,4.99,0.15,,Reverse Holofoil,,054/064,Uncommon,Trainer - Stadium,,,,,,,
560366,Binding Mochi,Binding Mochi,https://tcgplayer-cdn.tcgplayer.com/product/560366_200w.jpg,3,23529,https://cpt.tcgcsv.com/l9v6,2025-03-03T19:52:16.543,1,Attacks used by the Poisoned Pokemon this card is attached to do 40 more damage to your opponent's Active Pokemon ''(before applying Weakness and Resistance)''.,0.01,0.11,4.99,0.06,,Normal,,055/064,Uncommon,Trainer - Pokemon Tool,,,,,,,
560366,Binding Mochi,Binding Mochi,https://tcgplayer-cdn.tcgplayer.com/product/560366_200w.jpg,3,23529,https://cpt.tcgcsv.com/l9v6,2025-03-03T19:52:16.543,1,Attacks used by the Poisoned Pokemon this card is attached to do 40 more damage to your opponent's Active Pokemon ''(before applying Weakness and Resistance)''.,0.01,0.18,4.99,0.15,0.12,Reverse Holofoil,,055/064,Uncommon,Trainer - Pokemon Tool,,,,,,,
560367,Cassiopeia - 056/064,Cassiopeia 056 064,https://tcgplayer-cdn.tcgplayer.com/product/560367_200w.jpg,3,23529,https://cpt.tcgcsv.com/m9v6,2025-03-03T19:52:16.607,1,"You can use this card only when it is the last card in your hand.<br>
<br>
Search your deck for up to 2 cards and put them into your hand. Then, shuffle your deck.",0.01,0.1,4.99,0.09,0.05,Normal,,056/064,Uncommon,Trainer - Supporter,,,,,,,
560367,Cassiopeia - 056/064,Cassiopeia 056 064,https://tcgplayer-cdn.tcgplayer.com/product/560367_200w.jpg,3,23529,https://cpt.tcgcsv.com/m9v6,2025-03-03T19:52:16.607,1,"You can use this card only when it is the last card in your hand.<br>
<br>
Search your deck for up to 2 cards and put them into your hand. Then, shuffle your deck.",0.01,0.16,4.99,0.15,0.07,Reverse Holofoil,,056/064,Uncommon,Trainer - Supporter,,,,,,,
560368,Colress's Tenacity - 057/064,Colresss Tenacity 057 064,https://tcgplayer-cdn.tcgplayer.com/product/560368_200w.jpg,3,23529,https://cpt.tcgcsv.com/n9v6,2025-03-03T19:52:16.653,1,"Search your deck for a Stadium card and an Energy card, reveal them, and put them into your hand. Then, shuffle your deck.",0.05,0.25,4.99,0.24,0.25,Reverse Holofoil,,057/064,Uncommon,Trainer - Supporter,,,,,,,
560368,Colress's Tenacity - 057/064,Colresss Tenacity 057 064,https://tcgplayer-cdn.tcgplayer.com/product/560368_200w.jpg,3,23529,https://cpt.tcgcsv.com/n9v6,2025-03-03T19:52:16.653,1,"Search your deck for a Stadium card and an Energy card, reveal them, and put them into your hand. Then, shuffle your deck.",0.02,0.19,4.99,0.15,0.23,Normal,,057/064,Uncommon,Trainer - Supporter,,,,,,,
560369,Dangerous Laser,Dangerous Laser,https://tcgplayer-cdn.tcgplayer.com/product/560369_200w.jpg,3,23529,https://cpt.tcgcsv.com/p9v6,2025-03-03T19:52:16.933,1,Your opponent's Active Pokemon is now Burned and Confused.,0.1,0.5,8.0,0.45,0.48,Holofoil,,058/064,ACE SPEC Rare,Trainer - Item,,,,,,,
560370,Janine's Secret Art - 059/064,Janines Secret Art 059 064,https://tcgplayer-cdn.tcgplayer.com/product/560370_200w.jpg,3,23529,https://cpt.tcgcsv.com/q9v6,2025-03-03T19:52:16.997,1,"Choose up to 2 of your Darkness Pokemon. For each of those Pokemon, search your deck for a Basic Darkness Energy card and attach it to that Pokemon. Then, shuffle your deck. If you attached Energy to your Active Pokemon in this way, it is now Poisoned.",0.02,0.17,5.95,0.11,,Reverse Holofoil,,059/064,Uncommon,Trainer - Supporter,,,,,,,
560370,Janine's Secret Art - 059/064,Janines Secret Art 059 064,https://tcgplayer-cdn.tcgplayer.com/product/560370_200w.jpg,3,23529,https://cpt.tcgcsv.com/q9v6,2025-03-03T19:52:16.997,1,"Choose up to 2 of your Darkness Pokemon. For each of those Pokemon, search your deck for a Basic Darkness Energy card and attach it to that Pokemon. Then, shuffle your deck. If you attached Energy to your Active Pokemon in this way, it is now Poisoned.",0.01,0.2,4.99,0.22,0.05,Normal,,059/064,Uncommon,Trainer - Supporter,,,,,,,
560371,Neutralization Zone,Neutralization Zone,https://tcgplayer-cdn.tcgplayer.com/product/560371_200w.jpg,3,23529,https://cpt.tcgcsv.com/r9v6,2025-03-03T19:52:17.28,1,"Prevent all damage done to Pokemon that don't have a Rule Box ''(both yours and your opponent's)'' by attacks from the opponent's Pokemon ex and Pokemon V. ''(Pokemon ex, Pokemon V, etc. have Rule Boxes.)''<br>
<br>
This card can't be put into your hand or deck from the discard pile.",0.45,0.99,12.95,0.89,,Holofoil,,060/064,ACE SPEC Rare,Trainer - Stadium,,,,,,,
560372,Night Stretcher,Night Stretcher,https://tcgplayer-cdn.tcgplayer.com/product/560372_200w.jpg,3,23529,https://cpt.tcgcsv.com/s9v6,2025-03-03T19:52:17.343,1,Put a Pokemon or a Basic Energy card from your discard pile into your hand.,2.0,3.77,79.99,3.23,,Reverse Holofoil,,061/064,Uncommon,Trainer - Item,,,,,,,
560372,Night Stretcher,Night Stretcher,https://tcgplayer-cdn.tcgplayer.com/product/560372_200w.jpg,3,23529,https://cpt.tcgcsv.com/s9v6,2025-03-03T19:52:17.343,1,Put a Pokemon or a Basic Energy card from your discard pile into your hand.,2.1,3.36,79.99,3.06,,Normal,,061/064,Uncommon,Trainer - Item,,,,,,,
560373,Poke Vital A,Poke Vital A,https://tcgplayer-cdn.tcgplayer.com/product/560373_200w.jpg,3,23529,https://cpt.tcgcsv.com/t9v6,2025-03-03T19:52:17.407,1,"Heal 150 damage from 1 of your Pokemon.<br>
<br>
This card can't be put into your hand or deck from the discard pile.",0.15,0.72,12.95,0.7,0.75,Holofoil,,062/064,ACE SPEC Rare,Trainer - Item,,,,,,,
560374,Powerglass - 063/064,Powerglass 063 064,https://tcgplayer-cdn.tcgplayer.com/product/560374_200w.jpg,3,23529,https://cpt.tcgcsv.com/v9v6,2025-03-03T19:52:17.463,1,"At the end of your turn ''(after your attack)'', if the Pokemon this card is attached to is in the Active Spot, you may attach a Basic Energy card from your discard pile to it.",0.01,0.14,4.99,0.12,0.1,Normal,,063/064,Uncommon,Trainer - Pokemon Tool,,,,,,,
560374,Powerglass - 063/064,Powerglass 063 064,https://tcgplayer-cdn.tcgplayer.com/product/560374_200w.jpg,3,23529,https://cpt.tcgcsv.com/v9v6,2025-03-03T19:52:17.463,1,"At the end of your turn ''(after your attack)'', if the Pokemon this card is attached to is in the Active Spot, you may attach a Basic Energy card from your discard pile to it.",0.05,0.2,4.99,0.16,0.15,Reverse Holofoil,,063/064,Uncommon,Trainer - Pokemon Tool,,,,,,,
560375,Xerosic's Machinations - 064/064,Xerosics Machinations 064 064,https://tcgplayer-cdn.tcgplayer.com/product/560375_200w.jpg,3,23529,https://cpt.tcgcsv.com/w9v6,2025-03-03T19:52:17.527,1,Your opponent discards cards from their hand until they have 3 cards in their hand.,0.01,0.21,4.99,0.24,,Reverse Holofoil,,064/064,Uncommon,Trainer - Supporter,,,,,,,
560375,Xerosic's Machinations - 064/064,Xerosics Machinations 064 064,https://tcgplayer-cdn.tcgplayer.com/product/560375_200w.jpg,3,23529,https://cpt.tcgcsv.com/w9v6,2025-03-03T19:52:17.527,1,Your opponent discards cards from their hand until they have 3 cards in their hand.,0.01,0.12,4.99,0.08,,Normal,,064/064,Uncommon,Trainer - Supporter,,,,,,,
560376,Tapu Bulu - 065/064,Tapu Bulu 065 064,https://tcgplayer-cdn.tcgplayer.com/product/560376_200w.jpg,3,23529,https://cpt.tcgcsv.com/x9v6,2025-03-03T19:52:17.613,1,,4.7,6.76,21.0,6.09,,Holofoil,,065/064,Illustration Rare,Grass,140,Basic,[GGCC] Wood Hammer (220)<br> This Pokemon also does 30 damage to itself.,Rx2,3,,
560377,Houndoom - 066/064,Houndoom 066 064,https://tcgplayer-cdn.tcgplayer.com/product/560377_200w.jpg,3,23529,https://cpt.tcgcsv.com/z9v6,2025-03-03T19:52:17.68,1,,31.24,44.98,199.99,38.99,41.36,Holofoil,,066/064,Illustration Rare,Fire,120,Stage 1,[CC] Bite (50),Wx2,2,"[RCC] Snarl (100)<br> During your opponent's next turn, attacks used by the Defending Pokemon do 100 less damage <em>(before applying Weakness and Resistance)''</em>.",
560378,Horsea - 067/064,Horsea 067 064,https://tcgplayer-cdn.tcgplayer.com/product/560378_200w.jpg,3,23529,https://cpt.tcgcsv.com/B9v6,2025-03-12T20:38:56.49,1,,15.99,20.0,49.99,19.44,,Holofoil,,067/064,Illustration Rare,Water,60,Basic,[W] Hold Still<br> Heal 30 damage from this Pokemon.,Lx2,1,[CC] Razor Fin (20),
560379,Duskull - 068/064,Duskull 068 064,https://tcgplayer-cdn.tcgplayer.com/product/560379_200w.jpg,3,23529,https://cpt.tcgcsv.com/C9v6,2025-03-03T19:52:17.827,1,,26.56,36.43,79.99,31.23,34.65,Holofoil,,068/064,Illustration Rare,Psychic,60,Basic,[P] Come and Get You<br> Put up to 3 Duskull from your discard pile onto your Bench.,Dx2,1,[PP] Mumble (30),F-30
560380,Dusclops - 069/064,Dusclops 069 064,https://tcgplayer-cdn.tcgplayer.com/product/560380_200w.jpg,3,23529,https://cpt.tcgcsv.com/D9v6,2025-03-03T19:52:18.047,1,"<strong>Ability: Cursed Blast</strong> Once during your turn, you may put 5 damage counters on 1 of your opponent's Pokemon. If you use this Ability, this Pokemon is Knocked Out.",19.95,24.2,70.0,21.77,,Holofoil,,069/064,Illustration Rare,Psychic,90,Stage 1,[PP] Will-O-Wisp (50),Dx2,2,,F-30
560381,Dusknoir - 070/064,Dusknoir 070 064,https://tcgplayer-cdn.tcgplayer.com/product/560381_200w.jpg,3,23529,https://cpt.tcgcsv.com/F9v6,2025-03-08T04:15:09.227,1,"<strong>Ability: Cursed Blast</strong> Once during your turn, you may put 13 damage counters on 1 of your opponent's Pokemon. If you use this Ability, this Pokemon is Knocked Out.",17.83,23.75,75.0,20.9,,Holofoil,,070/064,Illustration Rare,Psychic,160,Stage 2,"[PPC] Shadow Bind (150)<br> During your opponent's next turn, the Defending Pokemon can't retreat.",Dx2,3,,F-30
560382,Cresselia - 071/064,Cresselia 071 064,https://tcgplayer-cdn.tcgplayer.com/product/560382_200w.jpg,3,23529,https://cpt.tcgcsv.com/G9v6,2025-03-03T19:52:18.2,1,,14.0,19.28,75.0,17.74,21.99,Holofoil,,071/064,Illustration Rare,Psychic,120,Basic,[P] Healing Pirouette<br> Heal 20 damage from each of your Pokemon.,Dx2,1,"[PPP] Crescent Purge (80+)<br> You may turn 1 of your face-down Prize cards face up. If you do, this attack does 80 more damage. <em>(That Prize card remains face up for the rest of the game.)</em>",F-30
560383,Munkidori,Munkidori,https://tcgplayer-cdn.tcgplayer.com/product/560383_200w.jpg,3,23529,https://cpt.tcgcsv.com/H9v6,2025-03-03T19:52:18.263,1,"<strong>Ability: Adrena-Brain</strong> Once during your turn, if this Pokemon has any Darkness Energy attached, you may move up to 3 damage counters from 1 of your Pokemon to 1 of your opponent's Pokemon.",24.0,27.0,59.99,26.25,25.64,Holofoil,,072/064,Illustration Rare,Psychic,110,Basic,[PC] Mind Bend (60)<br> Your opponent's Active Pokemon is now Confused.,Dx2,1,,F-30
560384,Fezandipiti,Fezandipiti,https://tcgplayer-cdn.tcgplayer.com/product/560384_200w.jpg,3,23529,https://cpt.tcgcsv.com/J9v6,2025-03-03T19:52:18.357,1,"<strong>Ability: Adrena-Pheromone</strong> If this Pokemon has any Darkness Energy attached and is damaged by an attack, flip a coin. If heads, prevent that damage.",4.99,7.0,25.0,6.19,6.6,Holofoil,,073/064,Illustration Rare,Psychic,120,Basic,[P] Energy Feather (30x)<br> This attack does 30 damage for each Energy attached to this Pokemon.,Mx2,1,,
560385,Okidogi,Okidogi,https://tcgplayer-cdn.tcgplayer.com/product/560385_200w.jpg,3,23529,https://cpt.tcgcsv.com/K9v6,2025-03-03T19:52:18.457,1,"<strong>Ability: Adrena-Power</strong> If this Pokemon has any Darkness Energy attached, it gets +100 HP, and the attacks it uses do 100 more damage to your opponent's Active Pokemon ''(before applying Weakness and Resistance)''.",6.0,9.29,65.0,7.82,8.99,Holofoil,,074/064,Illustration Rare,Fighting,130,Basic,[FF] Good Punch (70),Px2,2,,
560386,Zorua - 075/064,Zorua 075 064,https://tcgplayer-cdn.tcgplayer.com/product/560386_200w.jpg,3,23529,https://cpt.tcgcsv.com/L9v6,2025-03-03T19:52:18.537,1,,9.9,15.42,50.0,14.41,18.65,Holofoil,,075/064,Illustration Rare,Darkness,70,Basic,[C] Stampede (10),Gx2,1,[DC] Double Scratch (20x)<br> Flip 2 coins. This attack does 20 damage for each heads.,
560387,Cufant - 076/064,Cufant 076 064,https://tcgplayer-cdn.tcgplayer.com/product/560387_200w.jpg,3,23529,https://cpt.tcgcsv.com/M9v6,2025-03-03T19:52:18.597,1,,7.0,10.0,29.99,9.36,11.7,Holofoil,,076/064,Illustration Rare,Metal,100,Basic,[MC] Tackle (30),Rx2,3,[MMC] Confront (70),G-30
560388,Fraxure - 077/064,Fraxure 077 064,https://tcgplayer-cdn.tcgplayer.com/product/560388_200w.jpg,3,23529,https://cpt.tcgcsv.com/N9v6,2025-03-03T19:52:18.723,1,"<strong>Ability: Unnerve</strong> Whenever your opponent plays an Item or Supporter card from their hand, prevent all effects of that card done to this Pokemon.",7.0,10.0,30.0,9.84,13.12,Holofoil,,077/064,Illustration Rare,Dragon,100,Stage 1,[FM] Dragon Pulse (80)<br> Discard the top card of your deck.,,2,,
560389,Persian - 078/064,Persian 078 064,https://tcgplayer-cdn.tcgplayer.com/product/560389_200w.jpg,3,23529,https://cpt.tcgcsv.com/P9v6,2025-03-03T19:52:18.783,1,,39.18,55.0,131.0,44.78,58.0,Holofoil,,078/064,Illustration Rare,Colorless,110,Stage 1,[CC] Fury Swipes (50x)<br> Flip 3 coins. This attack does 50 damage for each heads.,Fx2,1,[CCC] Slashing Claw (100),
560390,Bewear - 079/064,Bewear 079 064,https://tcgplayer-cdn.tcgplayer.com/product/560390_200w.jpg,3,23529,https://cpt.tcgcsv.com/Q9v6,2025-03-03T19:52:18.863,1,,8.74,10.71,29.99,9.87,,Holofoil,,079/064,Illustration Rare,Colorless,130,Stage 1,"[C] Power Charger (30)<br> Search your deck for a Basic Energy card and attach it to this Pokemon. Then, shuffle your deck.",Fx2,3,[CCC] Hammer In (130),
560391,Kingdra ex - 080/064,Kingdra ex 080 064,https://tcgplayer-cdn.tcgplayer.com/product/560391_200w.jpg,3,23529,https://cpt.tcgcsv.com/R9v6,2025-03-03T19:52:18.91,1,,1.95,2.75,30.0,2.47,,Holofoil,,080/064,Ultra Rare,Water,310,Stage 2,[W] King's Order<br> Put up to 3 Water Pokemon from your discard pile onto your Bench.,Lx2,1,[CC] Hydro Pump (50+)<br> This attack does 50 more damage for each Water Energy attached to this Pokemon.,
560392,Revavroom ex - 081/064,Revavroom ex 081 064,https://tcgplayer-cdn.tcgplayer.com/product/560392_200w.jpg,3,23529,https://cpt.tcgcsv.com/S9v6,2025-03-03T19:52:18.973,1,,0.75,1.43,14.99,1.26,,Holofoil,,081/064,Ultra Rare,Lightning,280,Stage 1,"[M] Accelerator Flash (20+)<br> If this Pokemon moved from your Bench to the Active Spot this turn, this attack does 120 more damage.",Fx2,1,[MMM] Shattering Speed (250)<br> Discard this Pokemon and all attached cards.,
560393,Okidogi ex - 082/064,Okidogi ex 082 064,https://tcgplayer-cdn.tcgplayer.com/product/560393_200w.jpg,3,23529,https://cpt.tcgcsv.com/T9v6,2025-03-03T19:52:19.037,1,,2.0,2.63,15.0,2.46,,Holofoil,,082/064,Ultra Rare,Darkness,250,Basic,"[C] Poisonous Musculature<br> Search your deck for up to 2 Basic Darkness Energy cards and attach them to this Pokemon. Then, shuffle your deck. If you attached Energy to a Pokemon in this way, this Pokemon is now Poisoned.",Fx2,3,"[DDC] Chain-Crazed (130+)<br> If this Pokemon is Poisoned, this attack does 130 more damage.",
560394,Munkidori ex - 083/064,Munkidori ex 083 064,https://tcgplayer-cdn.tcgplayer.com/product/560394_200w.jpg,3,23529,https://cpt.tcgcsv.com/V9v6,2025-03-03T19:52:19.09,1,"<strong>Ability: Oh No You Don't</strong> If this Pokemon is Knocked Out by damage from an attack from your opponent's Pokemon, and if you have any Pecharunt ex in play, your opponent takes 1 fewer Prize card.",0.99,2.0,14.9,2.1,2.99,Holofoil,,083/064,Ultra Rare,Darkness,210,Basic,"[DDC] Dirty Headbutt (190)<br> During your next turn, this Pokemon can't use Dirty Headbutt.",Fx2,1,,
560395,Fezandipiti ex - 084/064,Fezandipiti ex 084 064,https://tcgplayer-cdn.tcgplayer.com/product/560395_200w.jpg,3,23529,https://cpt.tcgcsv.com/W9v6,2025-03-03T19:52:19.15,1,"<strong>Ability: Flip the Script</strong> Once during your turn, if any of your Pokemon were Knocked Out during your opponent's last turn, you may draw 3 cards. You can't use more than 1 Flip the Script Ability each turn.",17.21,21.47,80.0,19.46,,Holofoil,,084/064,Ultra Rare,Darkness,210,Basic,[CCC] Cruel Arrow<br> This attack does 100 damage to 1 of your opponent's Pokemon. ''(Don't apply Weakness and Resistance for Benched Pokemon.)'',Fx2,1,,
560396,Pecharunt ex - 085/064,Pecharunt ex 085 064,https://tcgplayer-cdn.tcgplayer.com/product/560396_200w.jpg,3,23529,https://cpt.tcgcsv.com/X9v6,2025-03-03T19:52:19.4,1,"<strong>Ability: Subjugating Chains</strong> Once during your turn, you may switch 1 of your Benched Darkness Pokemon, except any Pecharunt ex, with your Active Pokemon. If you do, the new Active Pokemon is now Poisoned. You can't use more than 1 Subjugating Chains Ability each turn.",1.95,3.0,25.0,3.16,5.49,Holofoil,,085/064,Ultra Rare,Darkness,190,Basic,[DD] Irritated Outburst (60x)<br> This attack does 60 damage for each Prize card your opponent has taken.,Fx2,1,,
560397,Cassiopeia - 086/064,Cassiopeia 086 064,https://tcgplayer-cdn.tcgplayer.com/product/560397_200w.jpg,3,23529,https://cpt.tcgcsv.com/Z9v6,2025-03-03T19:52:19.52,1,"You can use this card only when it is the last card in your hand.<br>
<br>
Search your deck for up to 2 cards and put them into your hand. Then, shuffle your deck.",1.59,3.18,35.0,3.17,,Holofoil,,086/064,Ultra Rare,Trainer - Supporter,,,,,,,
560398,Colress's Tenacity - 087/064,Colresss Tenacity 087 064,https://tcgplayer-cdn.tcgplayer.com/product/560398_200w.jpg,3,23529,https://cpt.tcgcsv.com/-9v6,2025-03-12T15:13:47.847,1,"Search your deck for a Stadium card and an Energy card, reveal them, and put them into your hand. Then, shuffle your deck.",2.2,3.93,16.4,3.42,4.81,Holofoil,,087/064,Ultra Rare,Trainer - Supporter,,,,,,,
560399,Janine's Secret Art - 088/064,Janines Secret Art 088 064,https://tcgplayer-cdn.tcgplayer.com/product/560399_200w.jpg,3,23529,https://cpt.tcgcsv.com/_9v6,2025-03-03T19:52:19.623,1,"Choose up to 2 of your Darkness Pokemon. For each of those Pokemon, search your deck for a Basic Darkness Energy card and attach it to that Pokemon. Then, shuffle your deck. If you attached Energy to your Active Pokemon in this way, it is now Poisoned.",2.5,3.51,24.0,3.39,,Holofoil,,088/064,Ultra Rare,Trainer - Supporter,,,,,,,
560400,Xerosic's Machinations - 089/064,Xerosics Machinations 089 064,https://tcgplayer-cdn.tcgplayer.com/product/560400_200w.jpg,3,23529,https://cpt.tcgcsv.com/0bv6,2025-03-03T19:52:19.687,1,Your opponent discards cards from their hand until they have 3 cards in their hand.,1.25,2.36,33.0,2.18,,Holofoil,,089/064,Ultra Rare,Trainer - Supporter,,,,,,,
560401,Okidogi ex - 090/064,Okidogi ex 090 064,https://tcgplayer-cdn.tcgplayer.com/product/560401_200w.jpg,3,23529,https://cpt.tcgcsv.com/2bv6,2025-03-03T19:52:19.763,1,,14.44,19.99,42.99,17.67,19.94,Holofoil,,090/064,Special Illustration Rare,Darkness,250,Basic,"[C] Poisonous Musculature<br> Search your deck for up to 2 Basic Darkness Energy cards and attach them to this Pokemon. Then, shuffle your deck. If you attached Energy to a Pokemon in this way, this Pokemon is now Poisoned.",Fx2,3,"[DDC] Chain-Crazed (130+)<br> If this Pokemon is Poisoned, this attack does 130 more damage.",
560402,Munkidori ex - 091/064,Munkidori ex 091 064,https://tcgplayer-cdn.tcgplayer.com/product/560402_200w.jpg,3,23529,https://cpt.tcgcsv.com/3bv6,2025-03-03T19:52:19.827,1,"<strong>Ability: Oh No You Don't</strong> If this Pokemon is Knocked Out by damage from an attack from your opponent's Pokemon, and if you have any Pecharunt ex in play, your opponent takes 1 fewer Prize card.",13.35,16.36,79.99,14.82,14.38,Holofoil,,091/064,Special Illustration Rare,Darkness,210,Basic,"[DDC] Dirty Headbutt (190)<br> During your next turn, this Pokemon can't use Dirty Headbutt.",Fx2,1,,
560403,Fezandipiti ex - 092/064,Fezandipiti ex 092 064,https://tcgplayer-cdn.tcgplayer.com/product/560403_200w.jpg,3,23529,https://cpt.tcgcsv.com/5bv6,2025-03-03T19:52:19.89,1,"<strong>Ability: Flip the Script</strong> Once during your turn, if any of your Pokemon were Knocked Out during your opponent's last turn, you may draw 3 cards. You can't use more than 1 Flip the Script Ability each turn.",41.69,48.51,99.99,44.11,,Holofoil,,092/064,Special Illustration Rare,Darkness,210,Basic,[CCC] Cruel Arrow<br> This attack does 100 damage to 1 of your opponent's Pokemon. ''(Don't apply Weakness and Resistance for Benched Pokemon.)'',Fx2,1,,
560404,Pecharunt ex - 093/064,Pecharunt ex 093 064,https://tcgplayer-cdn.tcgplayer.com/product/560404_200w.jpg,3,23529,https://cpt.tcgcsv.com/6bv6,2025-03-03T19:52:19.947,1,"<strong>Ability: Subjugating Chains</strong> Once during your turn, you may switch 1 of your Benched Darkness Pokemon, except any Pecharunt ex, with your Active Pokemon. If you do, the new Active Pokemon is now Poisoned. You can't use more than 1 Subjugating Chains Ability each turn.",15.0,18.74,80.0,17.91,17.36,Holofoil,,093/064,Special Illustration Rare,Darkness,190,Basic,[DD] Irritated Outburst (60x)<br> This attack does 60 damage for each Prize card your opponent has taken.,Fx2,1,,
560405,Cassiopeia - 094/064,Cassiopeia 094 064,https://tcgplayer-cdn.tcgplayer.com/product/560405_200w.jpg,3,23529,https://cpt.tcgcsv.com/7bv6,2025-03-03T19:52:20.007,1,"You can use this card only when it is the last card in your hand.<br>
<br>
Search your deck for up to 2 cards and put them into your hand. Then, shuffle your deck.",28.62,35.7,199.99,31.06,34.29,Holofoil,,094/064,Special Illustration Rare,Trainer - Supporter,,,,,,,
