productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRetreatCost,extCardText
87213,Marill,Marill,https://tcgplayer-cdn.tcgplayer.com/product/87213_200w.jpg,3,1396,https://cpt.tcgcsv.com/hVJ,2023-12-19T09:36:22.813,1,066/111,Common,Water,40,Basic,"[1] Defense Curl
<br>Flip a coin. If heads, prevent all damage done to Marill during your opponent's next turn. <em>(Any other effects of attacks still happen.)</em>","[WW] Bubble Bomb (30)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed. If tails, Marill does 10 damage to itself.",L,,0.18,0.6,4.96,0.64,0.53,Unlimited,1,
87241,Mary,Mary,https://tcgplayer-cdn.tcgplayer.com/product/87241_200w.jpg,3,1396,https://cpt.tcgcsv.com/RVJ,2022-11-22T15:50:52.727,1,087/111,Rare,Trainer,,,,,,,2.28,4.02,11.5,4.02,9.58,1st Edition,,"Draw 2 cards. Then, shuffle 2 cards from your hand into your deck."
87241,Mary,Mary,https://tcgplayer-cdn.tcgplayer.com/product/87241_200w.jpg,3,1396,https://cpt.tcgcsv.com/RVJ,2022-11-22T15:50:52.727,1,087/111,Rare,Trainer,,,,,,,1.38,2.5,9.79,2.46,,Unlimited,,"Draw 2 cards. Then, shuffle 2 cards from your hand into your deck."
87286,Meganium (10),Meganium 10,https://tcgplayer-cdn.tcgplayer.com/product/87286_200w.jpg,3,1396,https://cpt.tcgcsv.com/LWJ,2022-11-22T15:52:07.987,1,010/111,Holo Rare,Grass,100,Stage 2,"[2GG] Body Slam (40)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",,R,,56.1,111.02,135.99,129.85,,1st Edition Holofoil,3,"<strong>Pokémon Power: Herbal Scent</strong> When you play Meganium from your hand, you may flip a coin. If heads, remove all damage counters from all Grass Pokémon in play."
87286,Meganium (10),Meganium 10,https://tcgplayer-cdn.tcgplayer.com/product/87286_200w.jpg,3,1396,https://cpt.tcgcsv.com/LWJ,2022-11-22T15:52:07.987,1,010/111,Holo Rare,Grass,100,Stage 2,"[2GG] Body Slam (40)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",,R,,35.0,38.22,75.0,43.69,,Unlimited Holofoil,3,"<strong>Pokémon Power: Herbal Scent</strong> When you play Meganium from your hand, you may flip a coin. If heads, remove all damage counters from all Grass Pokémon in play."
87287,Meganium (11),Meganium 11,https://tcgplayer-cdn.tcgplayer.com/product/87287_200w.jpg,3,1396,https://cpt.tcgcsv.com/MWJ,2024-09-22T08:09:02.16,1,011/111,Holo Rare,Grass,100,Stage 2,"[GGGG] Soothing Scent (40)
<br>The Defending Pokémon is now Asleep.",,R,,86.69,145.0,151.0,142.5,,1st Edition Holofoil,3,"<strong>Pokémon Power: Wild Growth</strong> As long as Meganium is in play, each Grass Energy card attached to your Grass Pokémon instead provides 2 Grass. This power stops working while Meganium is Asleep, Confused, or Paralyzed."
87287,Meganium (11),Meganium 11,https://tcgplayer-cdn.tcgplayer.com/product/87287_200w.jpg,3,1396,https://cpt.tcgcsv.com/MWJ,2024-09-22T08:09:02.16,1,011/111,Holo Rare,Grass,100,Stage 2,"[GGGG] Soothing Scent (40)
<br>The Defending Pokémon is now Asleep.",,R,,41.91,46.99,125.24,58.4,,Unlimited Holofoil,3,"<strong>Pokémon Power: Wild Growth</strong> As long as Meganium is in play, each Grass Energy card attached to your Grass Pokémon instead provides 2 Grass. This power stops working while Meganium is Asleep, Confused, or Paralyzed."
87368,Metal Energy,Metal Energy,https://tcgplayer-cdn.tcgplayer.com/product/87368_200w.jpg,3,1396,https://cpt.tcgcsv.com/nZJ,2022-11-22T15:55:48.02,1,019/111,Holo Rare,Special Energy,,,,,,,17.49,24.0,50.27,25.33,18.85,1st Edition Holofoil,,"Damage done to the Pokémon Metal Energy is attached to is reduced by 10 <em>(after applying Weakness and Resistance)</em>. If the Pokémon Metal Energy is attached to isn't Metal, whenever it damages a Pokémon, reduce that damage by 10 <em>(before applying Weakness and Resistance)</em>. Metal Energy provides Metal Energy. <em>(Doesn't count as a basic Energy card.)</em>"
87368,Metal Energy,Metal Energy,https://tcgplayer-cdn.tcgplayer.com/product/87368_200w.jpg,3,1396,https://cpt.tcgcsv.com/nZJ,2022-11-22T15:55:48.02,1,019/111,Holo Rare,Special Energy,,,,,,,9.37,11.92,19.99,13.28,,Unlimited Holofoil,,"Damage done to the Pokémon Metal Energy is attached to is reduced by 10 <em>(after applying Weakness and Resistance)</em>. If the Pokémon Metal Energy is attached to isn't Metal, whenever it damages a Pokémon, reduce that damage by 10 <em>(before applying Weakness and Resistance)</em>. Metal Energy provides Metal Energy. <em>(Doesn't count as a basic Energy card.)</em>"
87461,Miltank,Miltank,https://tcgplayer-cdn.tcgplayer.com/product/87461_200w.jpg,3,1396,https://cpt.tcgcsv.com/f_J,2022-11-22T15:57:23.123,1,041/111,Uncommon,Colorless,70,Basic,"[1] Milk Drink
<br>Flip 2 coins. Remove 2 damage counters times the number of heads from Miltank. If it has fewer damage counters than that, remove all of them.","[3] Body Slam (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",F,P-30,2.06,4.14,6.29,4.74,,1st Edition,2,
87461,Miltank,Miltank,https://tcgplayer-cdn.tcgplayer.com/product/87461_200w.jpg,3,1396,https://cpt.tcgcsv.com/f_J,2022-11-22T15:57:23.123,1,041/111,Uncommon,Colorless,70,Basic,"[1] Milk Drink
<br>Flip 2 coins. Remove 2 damage counters times the number of heads from Miltank. If it has fewer damage counters than that, remove all of them.","[3] Body Slam (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",F,P-30,1.43,2.27,4.0,2.53,,Unlimited,2,
87495,Miracle Berry,Miracle Berry,https://tcgplayer-cdn.tcgplayer.com/product/87495_200w.jpg,3,1396,https://cpt.tcgcsv.com/W_J,2025-02-05T21:05:29.507,1,094/111,Uncommon,Tool,,,,,,,0.3,0.79,4.99,0.75,,1st Edition,,"Attach Miracle Berry to 1 of your Pokémon that doesn't have a Pokémon Tool attached to it.
<br>
At any time between turns, if the Pokémon Miracle Berry is attached to is Asleep, Confused, Paralyzed, or Poisoned, you may remove all of those effects from that Pokémon and discard Miracle Berry. At the start of each turn, if the Pokémon Miracle Berry is attached to is Asleep, Confused, Paralyzed, or Poisoned, remove all of those effects from that Pokémon and discard Miracle Berry."
87495,Miracle Berry,Miracle Berry,https://tcgplayer-cdn.tcgplayer.com/product/87495_200w.jpg,3,1396,https://cpt.tcgcsv.com/W_J,2025-02-05T21:05:29.507,1,094/111,Uncommon,Tool,,,,,,,0.24,0.56,2.01,0.6,,Unlimited,,"Attach Miracle Berry to 1 of your Pokémon that doesn't have a Pokémon Tool attached to it.
<br>
At any time between turns, if the Pokémon Miracle Berry is attached to is Asleep, Confused, Paralyzed, or Poisoned, you may remove all of those effects from that Pokémon and discard Miracle Berry. At the start of each turn, if the Pokémon Miracle Berry is attached to is Asleep, Confused, Paralyzed, or Poisoned, remove all of those effects from that Pokémon and discard Miracle Berry."
87574,Moo-Moo Milk,Moo Moo Milk,https://tcgplayer-cdn.tcgplayer.com/product/87574_200w.jpg,3,1396,https://cpt.tcgcsv.com/v2K,2025-02-05T21:05:29.57,1,101/111,Common,Trainer,,,,,,,0.02,0.89,3.0,1.35,,1st Edition,,"Choose 1 of your Pokémon. Flip 2 coins. Remove 2 damage counters times the number of heads from that Pokémon. If the Pokémon has fewer damage counters than that, remove all of them."
87574,Moo-Moo Milk,Moo Moo Milk,https://tcgplayer-cdn.tcgplayer.com/product/87574_200w.jpg,3,1396,https://cpt.tcgcsv.com/v2K,2025-02-05T21:05:29.57,1,101/111,Common,Trainer,,,,,,,0.12,0.38,501.5,0.37,,Unlimited,,"Choose 1 of your Pokémon. Flip 2 coins. Remove 2 damage counters times the number of heads from that Pokémon. If the Pokémon has fewer damage counters than that, remove all of them."
87646,Murkrow,Murkrow,https://tcgplayer-cdn.tcgplayer.com/product/87646_200w.jpg,3,1396,https://cpt.tcgcsv.com/X3K,2022-11-22T16:00:16.637,1,024/111,Rare,Darkness,50,Basic,"[D] Mean Look
<br>The Defending Pokémon can't retreat as long as Murkrow remains your Active Pokémon. <em>(Benching or evolving either Pokémon ends this effect.)</em>","[1D] Feint Attack
<br>Choose 1 of your opponent's Pokémon. This attack does 20 damage to that Pokémon. This attack's damage isn't affected by Weakness, Resistance, Pokémon Powers, or any other effects on the Defending Pokémon.",,P-30,4.6,7.38,15.99,6.17,,1st Edition,,
87646,Murkrow,Murkrow,https://tcgplayer-cdn.tcgplayer.com/product/87646_200w.jpg,3,1396,https://cpt.tcgcsv.com/X3K,2022-11-22T16:00:16.637,1,024/111,Rare,Darkness,50,Basic,"[D] Mean Look
<br>The Defending Pokémon can't retreat as long as Murkrow remains your Active Pokémon. <em>(Benching or evolving either Pokémon ends this effect.)</em>","[1D] Feint Attack
<br>Choose 1 of your opponent's Pokémon. This attack does 20 damage to that Pokémon. This attack's damage isn't affected by Weakness, Resistance, Pokémon Powers, or any other effects on the Defending Pokémon.",,P-30,1.85,3.94,6.0,4.13,,Unlimited,,
87681,Natu,Natu,https://tcgplayer-cdn.tcgplayer.com/product/87681_200w.jpg,3,1396,https://cpt.tcgcsv.com/F5K,2025-02-05T21:05:29.617,1,067/111,Common,Psychic,30,Basic,[1] Peck (10),"[PP] Telekinesis
<br>Choose 1 of your opponent's Pokémon. This attack does 20 damage to that Pokémon. Don't apply Weakness and Resistance for this attack. <em>(Any other effects that would happen after applying Weakness and Resistance still happen.)</em>",P,F-30,0.44,1.0,4.99,0.98,,1st Edition,,
87681,Natu,Natu,https://tcgplayer-cdn.tcgplayer.com/product/87681_200w.jpg,3,1396,https://cpt.tcgcsv.com/F5K,2025-02-05T21:05:29.617,1,067/111,Common,Psychic,30,Basic,[1] Peck (10),"[PP] Telekinesis
<br>Choose 1 of your opponent's Pokémon. This attack does 20 damage to that Pokémon. Don't apply Weakness and Resistance for this attack. <em>(Any other effects that would happen after applying Weakness and Resistance still happen.)</em>",P,F-30,0.19,0.55,2.0,0.61,,Unlimited,,
87690,New Pokedex,New Pokedex,https://tcgplayer-cdn.tcgplayer.com/product/87690_200w.jpg,3,1396,https://cpt.tcgcsv.com/Q5K,2022-11-23T15:02:09.807,1,095/111,Uncommon,Trainer,,,,,,,0.5,0.91,4.99,0.82,1.99,1st Edition,,"Shuffle your deck. Then, look at up to 5 cards from the top of your deck and rearrange them as you like."
87690,New Pokedex,New Pokedex,https://tcgplayer-cdn.tcgplayer.com/product/87690_200w.jpg,3,1396,https://cpt.tcgcsv.com/Q5K,2022-11-23T15:02:09.807,1,095/111,Uncommon,Trainer,,,,,,,0.2,0.5,2.0,0.61,,Unlimited,,"Shuffle your deck. Then, look at up to 5 cards from the top of your deck and rearrange them as you like."
87791,Noctowl,Noctowl,https://tcgplayer-cdn.tcgplayer.com/product/87791_200w.jpg,3,1396,https://cpt.tcgcsv.com/R7K,2023-07-17T16:14:27.74,1,042/111,Uncommon,Colorless,60,Stage 1,[3] Wing Attack (30),,L,F-30,3.8,5.01,6.79,5.02,,1st Edition,,"<strong>Pokémon Power: Glaring Gaze</strong> Once during your turn <em>(before your attack)</em>, you may flip a coin. If heads, look at your opponent's hand. If your opponent has any Trainer cards there, choose 1 of them. Your opponent shuffles that card into his or her deck. This power can't be used if Noctowl is Asleep, Confused, or Paralyzed."
87791,Noctowl,Noctowl,https://tcgplayer-cdn.tcgplayer.com/product/87791_200w.jpg,3,1396,https://cpt.tcgcsv.com/R7K,2023-07-17T16:14:27.74,1,042/111,Uncommon,Colorless,60,Stage 1,[3] Wing Attack (30),,L,F-30,1.98,2.5,9.99,3.2,,Unlimited,,"<strong>Pokémon Power: Glaring Gaze</strong> Once during your turn <em>(before your attack)</em>, you may flip a coin. If heads, look at your opponent's hand. If your opponent has any Trainer cards there, choose 1 of them. Your opponent shuffles that card into his or her deck. This power can't be used if Noctowl is Asleep, Confused, or Paralyzed."
87838,Oddish,Oddish,https://tcgplayer-cdn.tcgplayer.com/product/87838_200w.jpg,3,1396,https://cpt.tcgcsv.com/N8K,2025-02-05T21:05:29.757,1,068/111,Common,Grass,40,Basic,"[1] Hide
<br>Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Oddish.","[GG] Absorb (20)
<br>Remove a number of damage counters from Oddish equal to half the damage done to the Defending Pokémon <em>(after applying Weakness and Resistance)</em> (rounded up to the nearest 10). If Oddish has fewer damage counters than that, remove all of them.",R,,0.53,1.13,2.99,1.07,,1st Edition,1,
87838,Oddish,Oddish,https://tcgplayer-cdn.tcgplayer.com/product/87838_200w.jpg,3,1396,https://cpt.tcgcsv.com/N8K,2025-02-05T21:05:29.757,1,068/111,Common,Grass,40,Basic,"[1] Hide
<br>Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Oddish.","[GG] Absorb (20)
<br>Remove a number of damage counters from Oddish equal to half the damage done to the Defending Pokémon <em>(after applying Weakness and Resistance)</em> (rounded up to the nearest 10). If Oddish has fewer damage counters than that, remove all of them.",R,,0.18,0.47,1.98,0.47,,Unlimited,1,
87875,Onix,Onix,https://tcgplayer-cdn.tcgplayer.com/product/87875_200w.jpg,3,1396,https://cpt.tcgcsv.com/w9K,2025-07-24T20:16:58.62,1,069/111,Common,Fighting,60,Basic,"[1] Screech
<br>Until the end of your next turn, if an attack damages the Defending Pokémon <em>(after applying Weakness and Resistance)</em>, that attack does 20 more damage to the Defending Pokémon.","[FF] Rage (10+)
<br>Does 10 damage plus 10 more damage for each damage counter on Onix.",G,,0.75,1.94,4.99,1.57,,1st Edition,2,
87875,Onix,Onix,https://tcgplayer-cdn.tcgplayer.com/product/87875_200w.jpg,3,1396,https://cpt.tcgcsv.com/w9K,2025-07-24T20:16:58.62,1,069/111,Common,Fighting,60,Basic,"[1] Screech
<br>Until the end of your next turn, if an attack damages the Defending Pokémon <em>(after applying Weakness and Resistance)</em>, that attack does 20 more damage to the Defending Pokémon.","[FF] Rage (10+)
<br>Does 10 damage plus 10 more damage for each damage counter on Onix.",G,,0.25,0.76,2.1,0.84,,Unlimited,2,
87995,Phanpy,Phanpy,https://tcgplayer-cdn.tcgplayer.com/product/87995_200w.jpg,3,1396,https://cpt.tcgcsv.com/WcK,2022-11-23T15:08:22.783,1,043/111,Uncommon,Fighting,40,Basic,[1] Tackle (10),"[F] Endure
<br>Flip a coin. If heads, then if, during your opponent's next turn, Phanpy would be Knocked Out by an attack, Phanpy isn't Knocked Out and its remaining HP become 10 instead.",G,L-30,0.94,2.09,5.99,2.24,,1st Edition,1,
87995,Phanpy,Phanpy,https://tcgplayer-cdn.tcgplayer.com/product/87995_200w.jpg,3,1396,https://cpt.tcgcsv.com/WcK,2022-11-23T15:08:22.783,1,043/111,Uncommon,Fighting,40,Basic,[1] Tackle (10),"[F] Endure
<br>Flip a coin. If heads, then if, during your opponent's next turn, Phanpy would be Knocked Out by an attack, Phanpy isn't Knocked Out and its remaining HP become 10 instead.",G,L-30,0.5,1.02,187989.76,1.04,0.99,Unlimited,1,
88011,Pichu,Pichu,https://tcgplayer-cdn.tcgplayer.com/product/88011_200w.jpg,3,1396,https://cpt.tcgcsv.com/fdK,2022-11-23T15:10:16.993,1,012/111,Holo Rare,Lightning,30,Basic,"[1] Zzzap
<br>Does 20 damage to each Pokémon in play that has a Pokémon Power. Don't apply Weakness and Resistance.",,,,80.0,119.99,156.06,152.0,,1st Edition Holofoil,,
88011,Pichu,Pichu,https://tcgplayer-cdn.tcgplayer.com/product/88011_200w.jpg,3,1396,https://cpt.tcgcsv.com/fdK,2022-11-23T15:10:16.993,1,012/111,Holo Rare,Lightning,30,Basic,"[1] Zzzap
<br>Does 20 damage to each Pokémon in play that has a Pokémon Power. Don't apply Weakness and Resistance.",,,,54.0,72.48,85.04,75.72,,Unlimited Holofoil,,
88072,Pikachu,Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/88072_200w.jpg,3,1396,https://cpt.tcgcsv.com/sfK,2025-02-05T21:05:29.877,1,070/111,Common,Lightning,50,Basic,"[1] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage.","[1LL] Agility (20)
<br>Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Pikachu.",F,,5.77,10.16,13.22,11.16,,1st Edition,1,
88072,Pikachu,Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/88072_200w.jpg,3,1396,https://cpt.tcgcsv.com/sfK,2025-02-05T21:05:29.877,1,070/111,Common,Lightning,50,Basic,"[1] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage.","[1LL] Agility (20)
<br>Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Pikachu.",F,,0.96,3.0,17598.05,3.76,,Unlimited,1,
88116,Piloswine,Piloswine,https://tcgplayer-cdn.tcgplayer.com/product/88116_200w.jpg,3,1396,https://cpt.tcgcsv.com/lgK,2022-11-23T15:15:21.91,1,044/111,Uncommon,Water,80,Stage 1,"[WW] Freeze (10)
<br>Flip a coin. If heads, the Defending Pokémon can't attack. <em>(Benching or evolving the Defending Pokémon ends this effect.)</em>","[WWW] Blizzard (30)
<br>Flip a coin. If heads, this attack does 10 damage to each of your opponent's Benched Pokémon. If tails, this attack does 10 damage to each of your own Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",G,L-30,1.08,2.15,4.99,1.88,,1st Edition,3,
88116,Piloswine,Piloswine,https://tcgplayer-cdn.tcgplayer.com/product/88116_200w.jpg,3,1396,https://cpt.tcgcsv.com/lgK,2022-11-23T15:15:21.91,1,044/111,Uncommon,Water,80,Stage 1,"[WW] Freeze (10)
<br>Flip a coin. If heads, the Defending Pokémon can't attack. <em>(Benching or evolving the Defending Pokémon ends this effect.)</em>","[WWW] Blizzard (30)
<br>Flip a coin. If heads, this attack does 10 damage to each of your opponent's Benched Pokémon. If tails, this attack does 10 damage to each of your own Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",G,L-30,0.7,1.39,2.77,1.55,1.19,Unlimited,3,
88204,PokeGear,PokeGear,https://tcgplayer-cdn.tcgplayer.com/product/88204_200w.jpg,3,1396,https://cpt.tcgcsv.com/6jK,2022-12-20T20:15:11.997,1,088/111,Rare,Trainer,,,,,,,0.99,2.22,6.97,2.38,,1st Edition,,"Look at the top 7 cards of your deck. If any of them are Trainer cards, you may show 1 of them to your opponent and put it into your hand. Shuffle your deck afterward. You can't play any more Trainer cards this turn."
88204,PokeGear,PokeGear,https://tcgplayer-cdn.tcgplayer.com/product/88204_200w.jpg,3,1396,https://cpt.tcgcsv.com/6jK,2022-12-20T20:15:11.997,1,088/111,Rare,Trainer,,,,,,,0.96,1.3,5.0,1.46,1.07,Unlimited,,"Look at the top 7 cards of your deck. If any of them are Trainer cards, you may show 1 of them to your opponent and put it into your hand. Shuffle your deck afterward. You can't play any more Trainer cards this turn."
88228,Pokemon March,Pokemon March,https://tcgplayer-cdn.tcgplayer.com/product/88228_200w.jpg,3,1396,https://cpt.tcgcsv.com/BjK,2025-02-05T21:05:29.923,1,102/111,Common,Trainer,,,,,,,0.5,1.04,2.26,1.26,,1st Edition,,"Your opponent may search his or her deck for 1 Basic Pokémon card and put it onto his or her Bench. Then, you may search your deck for 1 Basic Pokémon card and put it onto your Bench. Then, each player shuffles his or her deck. <em>(A player can't do any of this if his or her Bench is full.)</em>"
88228,Pokemon March,Pokemon March,https://tcgplayer-cdn.tcgplayer.com/product/88228_200w.jpg,3,1396,https://cpt.tcgcsv.com/BjK,2025-02-05T21:05:29.923,1,102/111,Common,Trainer,,,,,,,0.22,0.49,3.0,0.44,,Unlimited,,"Your opponent may search his or her deck for 1 Basic Pokémon card and put it onto his or her Bench. Then, you may search your deck for 1 Basic Pokémon card and put it onto your Bench. Then, each player shuffles his or her deck. <em>(A player can't do any of this if his or her Bench is full.)</em>"
88388,Professor Elm,Professor Elm,https://tcgplayer-cdn.tcgplayer.com/product/88388_200w.jpg,3,1396,https://cpt.tcgcsv.com/NmK,2023-06-28T10:31:26.667,1,096/111,Uncommon,Trainer,,,,,,,0.98,2.5,5.99,2.33,4.04,1st Edition,,"Shuffle your hand into your deck. Then, draw 7 cards. You can't play any more Trainer cards this turn."
88388,Professor Elm,Professor Elm,https://tcgplayer-cdn.tcgplayer.com/product/88388_200w.jpg,3,1396,https://cpt.tcgcsv.com/NmK,2023-06-28T10:31:26.667,1,096/111,Uncommon,Trainer,,,,,,,0.4,1.53,10558.78,1.73,0.97,Unlimited,,"Shuffle your hand into your deck. Then, draw 7 cards. You can't play any more Trainer cards this turn."
88414,Psychic Energy,Psychic Energy,https://tcgplayer-cdn.tcgplayer.com/product/88414_200w.jpg,3,1396,https://cpt.tcgcsv.com/jnK,2025-02-05T21:05:29.97,1,110/111,Common,Basic Energy,,,,,,,0.62,0.99,2.99,1.09,,1st Edition,,
88414,Psychic Energy,Psychic Energy,https://tcgplayer-cdn.tcgplayer.com/product/88414_200w.jpg,3,1396,https://cpt.tcgcsv.com/jnK,2025-02-05T21:05:29.97,1,110/111,Common,Basic Energy,,,,,,,0.13,0.35,1.61,0.51,,Unlimited,,
88468,Quagsire,Quagsire,https://tcgplayer-cdn.tcgplayer.com/product/88468_200w.jpg,3,1396,https://cpt.tcgcsv.com/npK,2023-08-22T13:43:57.92,1,045/111,Uncommon,Water,70,Stage 1,[WW] Surf (30),"[2FF] Earthquake (60)
<br>Does 10 damage to each of your own Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",G,L-30,2.75,3.09,5.03,3.7,,1st Edition,2,
88468,Quagsire,Quagsire,https://tcgplayer-cdn.tcgplayer.com/product/88468_200w.jpg,3,1396,https://cpt.tcgcsv.com/npK,2023-08-22T13:43:57.92,1,045/111,Uncommon,Water,70,Stage 1,[WW] Surf (30),"[2FF] Earthquake (60)
<br>Does 10 damage to each of your own Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",G,L-30,1.34,1.87,6.99,2.89,,Unlimited,2,
88480,Quilava (46),Quilava 46,https://tcgplayer-cdn.tcgplayer.com/product/88480_200w.jpg,3,1396,https://cpt.tcgcsv.com/DpK,2024-10-03T19:25:47.61,1,046/111,Uncommon,Fire,60,Stage 1,"[1R] Ember (30)
<br>Discard 1 Fire Energy card attached to Quilava in order to use this attack.","[RR] Fire Wind (20)
<br>If your opponent has any Benched Pokémon, choose 1 of them. Flip 2 coins. For each heads, this attack does 10 damage to that Pokémon. <em>(Don't apply Weakness and Resistance.)</em>",W,,3.18,4.5,12.87,4.42,,1st Edition,1,
88480,Quilava (46),Quilava 46,https://tcgplayer-cdn.tcgplayer.com/product/88480_200w.jpg,3,1396,https://cpt.tcgcsv.com/DpK,2024-10-03T19:25:47.61,1,046/111,Uncommon,Fire,60,Stage 1,"[1R] Ember (30)
<br>Discard 1 Fire Energy card attached to Quilava in order to use this attack.","[RR] Fire Wind (20)
<br>If your opponent has any Benched Pokémon, choose 1 of them. Flip 2 coins. For each heads, this attack does 10 damage to that Pokémon. <em>(Don't apply Weakness and Resistance.)</em>",W,,1.15,2.52,4.87,2.68,,Unlimited,1,
88481,Quilava (47),Quilava 47,https://tcgplayer-cdn.tcgplayer.com/product/88481_200w.jpg,3,1396,https://cpt.tcgcsv.com/FpK,2024-01-31T19:26:23.793,1,047/111,Uncommon,Fire,70,Stage 1,"[RR] Smokescreen (20)
<br>If the Defending Pokémon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.","[RRR] Char (30)
<br>If the Defending Pokémon doesn't have a Char counter on it, flip a coin. If heads, put a Char counter on it. A Char counter requires your opponent to flip a coin after every turn. If tails, put 2 damage counters on the Pokémon with that Char counter. <em>(Char counters stay on the Pokemon as long as it's in play.)</em>",W,,4.49,7.32,12.0,7.33,5.23,1st Edition,1,
88481,Quilava (47),Quilava 47,https://tcgplayer-cdn.tcgplayer.com/product/88481_200w.jpg,3,1396,https://cpt.tcgcsv.com/FpK,2024-01-31T19:26:23.793,1,047/111,Uncommon,Fire,70,Stage 1,"[RR] Smokescreen (20)
<br>If the Defending Pokémon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.","[RRR] Char (30)
<br>If the Defending Pokémon doesn't have a Char counter on it, flip a coin. If heads, put a Char counter on it. A Char counter requires your opponent to flip a coin after every turn. If tails, put 2 damage counters on the Pokémon with that Char counter. <em>(Char counters stay on the Pokemon as long as it's in play.)</em>",W,,0.9,1.81,4.38,2.42,1.63,Unlimited,1,
88654,Recycle Energy,Recycle Energy,https://tcgplayer-cdn.tcgplayer.com/product/88654_200w.jpg,3,1396,https://cpt.tcgcsv.com/6tK,2022-12-24T06:34:05.67,1,105/111,Rare,Special Energy,,,,,,,4.0,5.99,13.99,4.8,5.97,1st Edition,,"Recycle Energy provides 1 Colorless Energy. <em>(Doesn't count as a basic Energy card.)</em>
<br>
If this card is put into your discard pile from play, return it to your hand."
88654,Recycle Energy,Recycle Energy,https://tcgplayer-cdn.tcgplayer.com/product/88654_200w.jpg,3,1396,https://cpt.tcgcsv.com/6tK,2022-12-24T06:34:05.67,1,105/111,Rare,Special Energy,,,,,,,3.0,4.08,7.05,4.47,,Unlimited,,"Recycle Energy provides 1 Colorless Energy. <em>(Doesn't count as a basic Energy card.)</em>
<br>
If this card is put into your discard pile from play, return it to your hand."
89009,Seadra,Seadra,https://tcgplayer-cdn.tcgplayer.com/product/89009_200w.jpg,3,1396,https://cpt.tcgcsv.com/cDK,2024-04-16T10:17:44.92,1,048/111,Uncommon,Water,70,Stage 1,"[W] Bubble (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.","[WW] Mud Splash (30)
<br>If your opponent has any Benched Pokémon, choose 1 of them and flip a coin. If heads, this attack does 10 damage to that Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",L,,1.52,2.26,42.99,2.26,,1st Edition,1,
89009,Seadra,Seadra,https://tcgplayer-cdn.tcgplayer.com/product/89009_200w.jpg,3,1396,https://cpt.tcgcsv.com/cDK,2024-04-16T10:17:44.92,1,048/111,Uncommon,Water,70,Stage 1,"[W] Bubble (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.","[WW] Mud Splash (30)
<br>If your opponent has any Benched Pokémon, choose 1 of them and flip a coin. If heads, this attack does 10 damage to that Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",L,,0.37,1.0,6.0,1.04,0.75,Unlimited,1,
89062,Sentret,Sentret,https://tcgplayer-cdn.tcgplayer.com/product/89062_200w.jpg,3,1396,https://cpt.tcgcsv.com/gFK,2022-12-02T15:20:38.463,1,071/111,Common,Colorless,40,Basic,"[1] Fury Swipes (10x)
<br>Flip 3 coins. This attack does 10 damage times the number of heads.",,F,P-30,0.7,1.5,4.99,1.5,4.99,1st Edition,1,
89062,Sentret,Sentret,https://tcgplayer-cdn.tcgplayer.com/product/89062_200w.jpg,3,1396,https://cpt.tcgcsv.com/gFK,2022-12-02T15:20:38.463,1,071/111,Common,Colorless,40,Basic,"[1] Fury Swipes (10x)
<br>Flip 3 coins. This attack does 10 damage times the number of heads.",,F,P-30,0.25,0.64,5.0,0.64,1.0,Unlimited,1,
