productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2,extCardText,extAttack3,extAttack4
234277,Octillery - SWSH089 (Prerelease),Octillery SWSH089 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/234277_200w.jpg,3,2545,https://cpt.tcgcsv.com/zKT2,2024-04-08T15:50:37.883,1,SWSH089,Promo,Water,110,Stage 1,[2W] Waterfall (50),Lx2,None,2,2.99,4.07,9.99,3.86,4.05,Holofoil,,"<strong>Ability — Rapid Strike Search</strong>
<br>Once during your turn, you may search your deck for a Rapid Strike card, reveal it, and put it into your hand. Then, shuffle your deck. You can't use more than 1 Rapid Strike Search Ability each turn.",,
234278,Houndoom - SWSH090 (Prerelease),Houndoom SWSH090 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/234278_200w.jpg,3,2545,https://cpt.tcgcsv.com/BKT2,2024-04-08T16:13:47.927,1,SWSH090,Promo,Darkness,130,Stage 1,[1D] Darkness Fang (50),Gx2,None,2,5.17,6.75,12.99,7.25,,Holofoil,,"<strong>Ability — Single Strike Roar</strong>
<br>Once during your turn, you may search your deck for a Single Strike Energy card and attach it to 1 of your Single Strike Pokemon. Then, shuffle your deck. If you attached Energy to a Pokemon in this way, put 2 damage counters on that Pokemon.",,
234279,Bronzong - SWSH091 (Prerelease),Bronzong SWSH091 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/234279_200w.jpg,3,2545,https://cpt.tcgcsv.com/CKT2,2024-04-08T16:19:48.05,1,SWSH091,Promo,Metal,110,Stage 1,[1MM] Zen Headbutt (70),Rx2,G-30,3,2.25,3.15,11.0,3.01,2.99,Holofoil,,"<strong>Ability — Metal Transfer</strong>
<br>As often as you like during your turn, you may move a Metal Energy from 1 of your Pokemon to another of your Pokemon.",,
234282,Charmander - SWSH092,Charmander SWSH092,https://tcgplayer-cdn.tcgplayer.com/product/234282_200w.jpg,3,2545,https://cpt.tcgcsv.com/GKT2,2023-01-06T06:27:06.057,1,SWSH092,Promo,Fire,70,Basic,"[R] Collect
<br>Draw a card.",Wx2,None,1,0.68,1.77,10.0,1.76,,Holofoil,[RR] Flare (30),,,
234283,Arrokuda - SWSH093,Arrokuda SWSH093,https://tcgplayer-cdn.tcgplayer.com/product/234283_200w.jpg,3,2545,https://cpt.tcgcsv.com/HKT2,2021-03-19T04:03:23.62,1,SWSH093,Promo,Water,60,Basic,"[1] Flock
<br>Search your deck for up to 2 Arrokuda and put them onto your Bench. Then, shuffle your deck.",Lx2,None,1,0.03,0.26,10.0,0.27,,Holofoil,[1W] Peck (20),,,
234284,Jolteon - SWSH094,Jolteon SWSH094,https://tcgplayer-cdn.tcgplayer.com/product/234284_200w.jpg,3,2545,https://cpt.tcgcsv.com/JKT2,2022-11-25T17:22:49.34,1,SWSH094,Promo,Lightning,100,Stage 1,"[L] Energize
<br>Attach a L Energy card from your discard pile to this Pokemon.",Fx2,None,0,1.93,3.49,14.99,3.22,,Holofoil,"[1LL] Thunder (160)
<br>This Pokemon also does 30 damage to itself.",,,
234287,Eevee - SWSH095,Eevee SWSH095,https://tcgplayer-cdn.tcgplayer.com/product/234287_200w.jpg,3,2545,https://cpt.tcgcsv.com/MKT2,2022-03-31T15:58:00.157,1,SWSH095,Promo,Colorless,60,Basic,"[1] First Step
<br>Draw a card.",Fx2,None,1,0.81,3.05,19.99,2.76,3.44,Holofoil,[3] Tail Whap (30),,,
234296,Single Strike Urshifu V - SWSH106,Single Strike Urshifu V SWSH106,https://tcgplayer-cdn.tcgplayer.com/product/234296_200w.jpg,3,2545,https://cpt.tcgcsv.com/XKT2,2023-06-07T07:48:41.877,1,SWSH106,Promo,Fighting,220,VMAX,[F] Low Kick (30),Px2,None,2,0.5,1.0,4.95,0.92,,Holofoil,"[FFFF] Brawny Knuckle (180)
<br>This attack's damage isn't affected by Resistance.",,,
234297,Rapid Strike Urshifu V - SWSH107,Rapid Strike Urshifu V SWSH107,https://tcgplayer-cdn.tcgplayer.com/product/234297_200w.jpg,3,2545,https://cpt.tcgcsv.com/ZKT2,2023-10-13T15:07:29.25,1,SWSH107,Promo,Fighting,220,VMAX,[1F] Spiral Kick (40),Px2,None,2,0.6,1.0,4.99,0.9,,Holofoil,"[1FF] Sonic Legs (90)
<br>This attack also does 20 damage to 2 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",,,
234298,Venusaur VMAX - SWSH102,Venusaur VMAX SWSH102,https://tcgplayer-cdn.tcgplayer.com/product/234298_200w.jpg,3,2545,https://cpt.tcgcsv.com/-KT2,2023-06-26T12:16:47.903,1,SWSH102,Promo,Grass,330,VMAX,"[2] Forest Storm (30x)
<br>This attack does 30 damage for each G Energy attached to all of your Pokemon.",Fx2,None,4,16.09,26.41,9999.0,24.9,24.9,Holofoil,"[2GG] G-Max Bloom (210)
<br>Heal 30 damage from this Pokemon.",,,
234299,Blastoise VMAX - SWSH103,Blastoise VMAX SWSH103,https://tcgplayer-cdn.tcgplayer.com/product/234299_200w.jpg,3,2545,https://cpt.tcgcsv.com/_KT2,2022-06-13T13:59:41.403,1,SWSH103,Promo,Water,330,VMAX,"[WWW] Grand Falls (120)
<br>Search your deck for up to 3 W Energy cards and attach them to your Benched Pokemon in any way you like. Then, shuffle your deck.",Lx2,None,3,33.95,49.5,9999.0,38.05,39.0,Holofoil,"[WWWW] G-Max Bombard (220)
<br>This attack also does 30 damage to 2 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",,,
236054,Galarian Rapidash V - SWSH111,Galarian Rapidash V SWSH111,https://tcgplayer-cdn.tcgplayer.com/product/236054_200w.jpg,3,2545,https://cpt.tcgcsv.com/6rV2,2023-02-25T13:13:23.433,1,SWSH111,Promo,Psychic,210,Basic,"[2] Libra Horn
<br>Put damage counters on 1 of your opponent's Pokemon until its remaining HP is 100.",Dx2,F-30,1,0.99,1.83,9999.0,1.82,2.31,Holofoil,"[PP] Psychic (60+)
<br>This attack does 30 more damage for each Energy attached to your opponent's Active Pokemon.",,,
238545,Gardevoir V - SWSH105,Gardevoir V SWSH105,https://tcgplayer-cdn.tcgplayer.com/product/238545_200w.jpg,3,2545,https://cpt.tcgcsv.com/WqW2,2021-05-26T20:21:45.54,1,SWSH105,Promo,Psychic,210,Basic,[P] Magical Shot (30),Mx2,None,2,0.75,1.5,9.9,1.46,2.48,Holofoil,"[1PP] Swelling Pulse (120+)
<br>If this Pokemon was healed during this turn, this attack does 80 more damage.",,,
238546,Victini V - SWSH104,Victini V SWSH104,https://tcgplayer-cdn.tcgplayer.com/product/238546_200w.jpg,3,2545,https://cpt.tcgcsv.com/XqW2,2021-05-14T13:58:08.337,1,SWSH104,Promo,Fire,190,Basic,"[1] Spreading Flames
<br>Attach up to 3 Fire Energy cards from your discard pile to your Pokemon in any way you like.",Wx2,None,2,0.7,1.26,5.62,1.27,,Holofoil,"[RR] Energy Burst (30x)
<br>This attack does 30 damage for each Energy attached to both Active Pokemon.",,,
238553,Tyranitar V - SWSH109,Tyranitar V SWSH109,https://tcgplayer-cdn.tcgplayer.com/product/238553_200w.jpg,3,2545,https://cpt.tcgcsv.com/5rW2,2021-09-20T07:31:30.223,1,SWSH109,Promo,Darkness,230,Basic,"[2D] Cragalanche (60)
<br>Discard the top 2 cards of your opponent's deck.",Gx2,None,3,0.3,0.76,7.0,0.73,,Holofoil,"[2DD] Single Strike Crush (240)
<br>Discard the top 4 cards of your deck.",,,
238555,Empoleon V - SWSH108,Empoleon V SWSH108,https://tcgplayer-cdn.tcgplayer.com/product/238555_200w.jpg,3,2545,https://cpt.tcgcsv.com/7rW2,2025-03-04T20:22:14.537,1,SWSH108,Promo,Water,210,Basic,"[2W] Swirling Slice (130)
<br>Move an Energy from this Pokemon to 1 of your Benched Pokemon.",Lx2,None,2,0.25,0.77,25.78,0.67,2.23,Holofoil,,"<strong>Ability — Emperor's Eyes</strong>                                          
<br>As long as this Pokemon is in the Active Spot, your opponent's Basic Pokemon in play have no Abilities, except for Pokemon with a Rule Box <em>(Pokemon V, Pokemon-GX, etc. have Rule Boxes).</em>",,
240891,Cinderace - SWSH112 (Prerelease),Cinderace SWSH112 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/240891_200w.jpg,3,2545,https://cpt.tcgcsv.com/RmX2,2024-04-08T16:29:33.823,1,SWSH112,Promo,Fire,170,Stage 2,"[1R] Fireball Shot (150)
<br>During your next turn, this Pokemon can't attack.",Wx2,None,1,0.99,1.99,19.99,1.92,2.62,Holofoil,,"<strong>Ability — Crisis Power</strong>
<br>This Pokemon's attacks do 30 more damage to your opponent's Active Pokemon for each Prize card your opponent has taken <em>(before applying Weakness and Resistance)</em>.",,
240892,Inteleon - SWSH113 (Prerelease),Inteleon SWSH113 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/240892_200w.jpg,3,2545,https://cpt.tcgcsv.com/SmX2,2024-04-08T16:14:06.683,1,SWSH113,Promo,Water,150,Stage 2,[2] Waterfall (70),Lx2,None,1,1.32,2.04,7.0,1.96,2.37,Holofoil,,"<strong>Ability — Quick Shooting</strong>
<br>Once during your turn, you may put 2 damage counters on 1 of your opponent's Pokemon.",,
240893,Cresselia - SWSH114 (Prerelease),Cresselia SWSH114 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/240893_200w.jpg,3,2545,https://cpt.tcgcsv.com/TmX2,2024-04-08T16:32:03.463,1,SWSH114,Promo,Psychic,120,Basic,"[P] Crescent Glare 
<br>Search your deck for a Psychic Energy card and attach it to 1 of your Pokemon. If you go second and it's your first turn, instead search for up to 3 Psychic Energy cards and attach them to 1 of your Pokemon. Then, shuffle your deck.",Dx2,F-30,1,1.0,2.99,13.05,2.31,4.49,Holofoil,"[PP] Photon Laser (30+)
<br>If you have at least 5 Energy in play, this attack does 90 more damage.",,,
240894,Passimian - SWSH115 (Prerelease),Passimian SWSH115 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/240894_200w.jpg,3,2545,https://cpt.tcgcsv.com/VmX2,2024-04-08T15:51:48.63,1,SWSH115,Promo,Fighting,110,Basic,"[F] Fling 
<br>This attack does 20 damage to 1 of your opponent's Benched Pokemon <em>(Don't apply Weakness and Resistance for Benched Pokemon)</em>.",Px2,None,1,0.5,1.0,24.99,1.0,0.89,Holofoil,,"<strong>Ability — Throwing Coach</strong>
<br>Your Rapid Strike Pokemon's attacks do 30 more damage to your opponent's Benched Pokemon V and Benched Pokemon-GX <em>(before applying Weakness and Resistance)</em>. You can't apply more than 1 Throwing Coach Ability at a time.",,
241881,Morpeko - SWSH116,Morpeko SWSH116,https://tcgplayer-cdn.tcgplayer.com/product/241881_200w.jpg,3,2545,https://cpt.tcgcsv.com/FMX2,2021-06-18T04:03:13.16,1,SWSH116,Promo,Lightning,80,Basic,"[1] Famished
<br>Draw a card.",Fx2,None,1,0.24,0.67,7.0,0.85,,Holofoil,"[1L] Thunder Shock (40)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",,,
241882,Phanpy - SWSH117,Phanpy SWSH117,https://tcgplayer-cdn.tcgplayer.com/product/241882_200w.jpg,3,2545,https://cpt.tcgcsv.com/GMX2,2024-08-20T18:07:46.14,1,SWSH117,Promo,Fighting,70,Basic,[F] Stampede (10),Gx2,None,2,0.1,0.32,7.0,0.32,,Holofoil,"[1F] Strike Back (30x)
<br>This attack does 30 damage for each damage counter on this Pokemon.",,,
241883,Eevee - SWSH118,Eevee SWSH118,https://tcgplayer-cdn.tcgplayer.com/product/241883_200w.jpg,3,2545,https://cpt.tcgcsv.com/HMX2,2022-03-31T15:58:10.45,1,SWSH118,Promo,Colorless,60,Basic,"[1] Signs of Evolution
<br>Search your deck for a card that evolves from Eevee, reveal it, and put it into your hand. Then, shuffle your deck.",Fx2,None,1,1.48,2.53,79.99,2.66,1.8,Holofoil,"[2] Wild Kick (30)
<br>Flip a coin. If tails, this attack does nothing.",,,
241884,Snorlax - SWSH119,Snorlax SWSH119,https://tcgplayer-cdn.tcgplayer.com/product/241884_200w.jpg,3,2545,https://cpt.tcgcsv.com/JMX2,2022-11-21T12:08:29.147,1,SWSH119,Promo,Colorless,140,Basic,[2] Slap Push (30),Fx2,None,4,1.52,2.49,19.99,2.02,2.99,Holofoil,"[3] Single Strike Tackle (120)
<br>This Pokemon also does 30 damage to itself.",,,
245867,Shadow Rider Calyrex V - SWSH131,Shadow Rider Calyrex V SWSH131,https://tcgplayer-cdn.tcgplayer.com/product/245867_200w.jpg,3,2545,https://cpt.tcgcsv.com/mm-2,2021-12-05T06:37:34.433,1,SWSH131,Promo,Psychic,210,Basic,"[P] Darkness Cloak
<br>Attach a P Energy card from your discard pile to this Pokémon.",Dx2,F-30,2,0.58,1.0,10.0,1.0,1.49,Holofoil,"[1PP] Hollow Bind (130)
<br>During your opponent's next turn, the Defending Pokémon can't retreat.",,,
245868,Ice Rider Calyrex V - SWSH130,Ice Rider Calyrex V SWSH130,https://tcgplayer-cdn.tcgplayer.com/product/245868_200w.jpg,3,2545,https://cpt.tcgcsv.com/nm-2,2021-11-03T12:16:48.72,1,SWSH130,Promo,Water,210,Basic,"[1W] Blizzard (40)
<br>This attack also does 10 damage to each of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",Mx2,None,2,0.74,1.0,10.0,0.96,1.16,Holofoil,[1WW] Frost Stamp (140),,,
245871,Marnie - SWSH120,Marnie SWSH120,https://tcgplayer-cdn.tcgplayer.com/product/245871_200w.jpg,3,2545,https://cpt.tcgcsv.com/rm-2,2023-10-25T17:55:04.71,1,SWSH120,Promo,Supporter,,,,,,,1.0,2.5,15.0,2.36,3.08,Holofoil,,"Each player shuffles their hand and puts it on the bottom of their deck. If either player put any cards on the bottom of their deck in this way, you draw 5 cards, and your opponent draws 4 cards",,
245872,Marnie - SWSH121,Marnie SWSH121,https://tcgplayer-cdn.tcgplayer.com/product/245872_200w.jpg,3,2545,https://cpt.tcgcsv.com/sm-2,2023-08-11T13:28:08.753,1,SWSH121,Promo,Supporter,,,,,,,24.5,29.06,55.0,26.11,30.99,Holofoil,,"Each player shuffles their hand and puts it on the bottom of their deck. If either player put any cards on the bottom of their deck in this way, you draw 5 cards, and your opponent draws 4 cards",,
245875,Crobat V - SWSH110,Crobat V SWSH110,https://tcgplayer-cdn.tcgplayer.com/product/245875_200w.jpg,3,2545,https://cpt.tcgcsv.com/wm-2,2022-03-24T16:08:40.427,1,SWSH110,Promo,Darkness,180,Basic,"[1D] Venomous Fang (70)
<br>Your opponent's Active Pokemon is now Poisoned.",Fx2,None,1,0.55,0.99,7.95,0.8,0.97,Holofoil,,"<strong>Ability — Dark Asset</strong>                                             
<br>When you play this Pokemon from your hand onto your Bench during your turn, you may draw cards until you have 6 cards in your hand. You can't use more than 1 Dark Asset Ability each turn.",,
246275,Professor's Research - SWSH178 (with Pokemon Go Code),Professors Research SWSH178 with Pokemon Go Code,https://tcgplayer-cdn.tcgplayer.com/product/246275_200w.jpg,3,2545,https://cpt.tcgcsv.com/ww-2,2023-08-18T13:16:29.203,1,SWSH178,Promo,Supporter,,,,,,,0.29,0.67,9.99,0.61,,Normal,,"Discard your hand and draw 7 cards.
<br><br>
<em>This promo was a gift with Pokemon Center purchases and features a Pokemon GO code for Special Research.
<br><br>
<span style=""color:Red"">There is no deadline to complete the Special Research, but the codes expired on August 1st, 2023.</span></em>",,
246927,Galarian Articuno - SWSH123 (Prerelease),Galarian Articuno SWSH123 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/246927_200w.jpg,3,2545,https://cpt.tcgcsv.com/zN-2,2024-04-08T16:10:07.113,1,SWSH123,Promo,Psychic,120,Basic,"[1PP] Psylaser
<br>Discard all Psychic Energy from this Pokemon. This attack does 120 damage to 1 of your opponent's Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",Dx2,F-30,2,6.8,8.94,9.99,7.13,8.88,Holofoil,,"<strong>Ability — Cruel Charge</strong>
<br>When you play this Pokemon from your hand onto your Bench during your turn, you may attach up to 2 Psychic Energy cards from your hand to this Pokemon.",,
246929,Galarian Moltres - SWSH125 (Prerelease),Galarian Moltres SWSH125 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/246929_200w.jpg,3,2545,https://cpt.tcgcsv.com/CN-2,2024-08-09T19:29:11.75,1,SWSH125,Promo,Darkness,120,Basic,"[1DD] Fiery Wrath (20+)
<br>This attack does 50 more damage for each Prize card your opponent has taken.",Gx2,,2,8.17,11.38,17.98,9.88,12.48,Holofoil,,"<strong>Ability — Malevolent Charge</strong>
<br>When you play this Pokemon from your hand onto your Bench during your turn, you may attach up to 2 D Energy cards from your hand to this Pokemon.",,
246931,Flaaffy - SWSH122 (Prerelease),Flaaffy SWSH122 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/246931_200w.jpg,3,2545,https://cpt.tcgcsv.com/FN-2,2024-04-08T16:08:25.627,1,SWSH122,Promo,Lightning,90,Stage 1,[1LL] Electro Ball (50),Fx2,None,2,3.2,4.15,12.95,3.93,3.99,Holofoil,,"<strong>Ability — Dynamotor</strong>                                          
<br>Once during your turn, you may attach a L Energy card from your discard pile to 1 of your Benched Pokemon.",,
246933,Galarian Zapdos - SWSH124 (Prerelease),Galarian Zapdos SWSH124 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/246933_200w.jpg,3,2545,https://cpt.tcgcsv.com/HN-2,2024-04-08T16:11:18.863,1,SWSH124,Promo,Fighting,110,Basic,"[1FF] Zapper Kick (70)
<br>You may discard all Energy from this Pokemon. If you do, your opponent's Active Pokemon is now Paralyzed.",Px2,None,0,5.01,7.0,24.99,6.92,5.01,Holofoil,,"<strong>Ability — Strong Legs Charge</strong>
<br>When you play this Pokemon from your hand onto your Bench during your turn, you may attach up to 2 Fighting Energy cards from your hand to this Pokemon.",,
247290,Galarian Slowpoke - SWSH126,Galarian Slowpoke SWSH126,https://tcgplayer-cdn.tcgplayer.com/product/247290_200w.jpg,3,2545,https://cpt.tcgcsv.com/QW-2,2025-04-25T14:58:59.61,1,SWSH126,Promo,Psychic,70,Basic,"[1] Everyone Laze Around
<br>Heal 10 damage from each of your Pokemon.",Dx2,F-30,2,4.19,8.22,50.0,7.28,,Holofoil,[3] Tail Whap (30),,,
247291,Eevee - SWSH127,Eevee SWSH127,https://tcgplayer-cdn.tcgplayer.com/product/247291_200w.jpg,3,2545,https://cpt.tcgcsv.com/RW-2,2023-03-01T17:55:38.833,1,SWSH127,Promo,Colorless,60,Basic,"[1] Be Prepared
<br>Attach a basic Energy card from your hand to this Pokemon.",Fx2,None,1,1.15,4.46,30.0,3.4,4.42,Holofoil,[3] Bite (30),,,
247292,Eiscue - SWSH128,Eiscue SWSH128,https://tcgplayer-cdn.tcgplayer.com/product/247292_200w.jpg,3,2545,https://cpt.tcgcsv.com/SW-2,2023-05-23T07:33:37.407,1,SWSH128,Promo,Water,120,Basic,"[W] Ice Bonus
<br>Discard a Water Energy card from your hand. If you do, draw 3 cards.",Mx2,None,2,0.19,0.4,30.0,0.36,,Holofoil,[1WW] Headbutt Bounce (100),,,
247294,Umbreon - SWSH129,Umbreon SWSH129,https://tcgplayer-cdn.tcgplayer.com/product/247294_200w.jpg,3,2545,https://cpt.tcgcsv.com/VW-2,2024-08-13T12:39:28.783,1,SWSH129,Promo,Darkness,110,Stage 1,"[D] Blindside
<br>This attack does 60 damage to 1 of your opponent's Pokemon that has any damage counters on it. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",Gx2,None,1,6.09,19.25,146.89,14.04,11.79,Holofoil,"[2D] Moon Mirage (80)
<br>Your opponent's Active Pokemon is now Confused.",,,
247295,Flareon V - SWSH149,Flareon V SWSH149,https://tcgplayer-cdn.tcgplayer.com/product/247295_200w.jpg,3,2545,https://cpt.tcgcsv.com/WW-2,2024-08-28T19:02:29.74,1,SWSH149,Promo,Fire,210,Basic,"[1] Flaming Breath (20)
<br>Search your deck for a R Energy card and attach it to this Pokemon. Then, shuffle your deck.",Wx2,,2,2.0,3.38,79.99,2.9,2.89,Holofoil,"[1RR] Scorching Column (120)
<br>Your opponent's Active Pokemon is now Burned.",,,
247296,Vaporeon V - SWSH150,Vaporeon V SWSH150,https://tcgplayer-cdn.tcgplayer.com/product/247296_200w.jpg,3,2545,https://cpt.tcgcsv.com/XW-2,2024-08-09T18:59:51.743,1,SWSH150,Promo,Water,210,Basic,"[1] Triple Draw
<br>Draw 3 cards.",Lx2,,2,2.97,4.97,9999.0,4.79,3.38,Holofoil,"[1WW] Splash Jump (90)
<br>Switch this Pokemon with 1 of your Benched Pokemon.",,,
247297,Jolteon V - SWSH151,Jolteon V SWSH151,https://tcgplayer-cdn.tcgplayer.com/product/247297_200w.jpg,3,2545,https://cpt.tcgcsv.com/ZW-2,2023-03-04T22:36:08.267,1,SWSH151,Promo,Lightning,190,Basic,"[1] Thunder Spear
<br>This attack does 20 damage to 1 of your opponent's Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",Fx2,None,0,1.9,3.25,9999.0,2.58,2.69,Holofoil,"[1LL] Pin Missile (60x)
<br>Flip 4 coins. This attack does 60 damage for each heads.",,,
247298,Dragonite V - SWSH154,Dragonite V SWSH154,https://tcgplayer-cdn.tcgplayer.com/product/247298_200w.jpg,3,2545,https://cpt.tcgcsv.com/-W-2,2021-11-17T05:03:06.673,1,SWSH154,Promo,Dragon,230,Basic,"[2] Shred (50)
<br>This attack's damage isn't affected by any effects on your opponent's Active Pokemon.",None,None,3,0.49,3.0,15.0,3.3,,Holofoil,"[WWL] Dragon Gale (250)
<br>This attack also does 20 damage to each of your Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",,,
247299,Professor Burnet - SWSH167,Professor Burnet SWSH167,https://tcgplayer-cdn.tcgplayer.com/product/247299_200w.jpg,3,2545,https://cpt.tcgcsv.com/_W-2,2025-05-08T19:03:03.607,1,SWSH167,Promo,Supporter,,,,,,,0.01,0.2,19.99,0.17,0.17,Normal,,"Search your deck for up to 2 cards and discard them. Then, shuffle your deck.",,
247300,Professor Burnet - SWSH167 (25th Anniversary Stamp),Professor Burnet SWSH167 25th Anniversary Stamp,https://tcgplayer-cdn.tcgplayer.com/product/247300_200w.jpg,3,2545,https://cpt.tcgcsv.com/0X-2,2024-11-10T12:13:26.117,1,SWSH167,Promo,Supporter,,,,,,,0.05,0.3,19.99,0.3,,Normal,,,,
247364,Zacian V-UNION - SWSH163,Zacian V UNION SWSH163,https://tcgplayer-cdn.tcgplayer.com/product/247364_200w.jpg,3,2545,https://cpt.tcgcsv.com/jZ-2,2021-10-04T20:32:46.563,1,SWSH163,Promo,Metal,320,V-UNION,"[1] Union Gain
<br>Attach up to 2 M Energy cards from your discard pile to this Pokemon.",Rx2,G-30,2,1.68,2.02,11.9,1.82,1.91,Holofoil,"<em>[1MM] Dance of the Crowned Sword (150)
<br>During your opponent's next turn, the Defending Pokemon's attacks do 150 less damage (before applying Weakness and Resistance).</em>","How to play a Pokemon V-UNION
<br>Once per game during your turn, combine 4 different Zacian V-Union from your discard pile and put them onto your Bench.",<em>[1MM] Steel Cut (200)</em>,"<em>[1MMM] Master Blade (340)
<br>Discard 3 Energy from this Pokemon.</em>"
247365,Zacian V-UNION - SWSH164,Zacian V UNION SWSH164,https://tcgplayer-cdn.tcgplayer.com/product/247365_200w.jpg,3,2545,https://cpt.tcgcsv.com/kZ-2,2021-10-04T20:33:00.063,1,SWSH164,Promo,Metal,320,V-UNION,"<em>[1] Union Gain
<br>Attach up to 2 M Energy cards from your discard pile to this Pokemon.</em>",Rx2,G-30,2,1.4,2.22,11.99,2.05,2.49,Holofoil,"[1MM] Dance of the Crowned Sword (150)
<br>During your opponent's next turn, the Defending Pokemon's attacks do 150 less damage (before applying Weakness and Resistance).","How to play a Pokemon V-UNION
<br>Once per game during your turn, combine 4 different Zacian V-Union from your discard pile and put them onto your Bench.",<em>[1MM] Steel Cut (200)</em>,"<em>[1MMM] Master Blade (340)
<br>Discard 3 Energy from this Pokemon.</em>"
247366,Zacian V-UNION - SWSH165,Zacian V UNION SWSH165,https://tcgplayer-cdn.tcgplayer.com/product/247366_200w.jpg,3,2545,https://cpt.tcgcsv.com/lZ-2,2021-10-04T20:33:09.993,1,SWSH165,Promo,Metal,320,V-UNION,"<em>[1] Union Gain
<br>Attach up to 2 M Energy cards from your discard pile to this Pokemon.</em>",Rx2,G-30,2,1.39,2.22,11.99,2.11,1.39,Holofoil,"<em>[1MM] Dance of the Crowned Sword (150)
<br>During your opponent's next turn, the Defending Pokemon's attacks do 150 less damage (before applying Weakness and Resistance).</em>","How to play a Pokemon V-UNION
<br>Once per game during your turn, combine 4 different Zacian V-Union from your discard pile and put them onto your Bench.",[1MM] Steel Cut (200),"<em>[1MMM] Master Blade (340)
<br>Discard 3 Energy from this Pokemon.</em>"
247367,Zacian V-UNION - SWSH166,Zacian V UNION SWSH166,https://tcgplayer-cdn.tcgplayer.com/product/247367_200w.jpg,3,2545,https://cpt.tcgcsv.com/mZ-2,2021-10-04T20:33:22.983,1,SWSH166,Promo,Metal,320,V-UNION,"<em>[1] Union Gain
<br>Attach up to 2 M Energy cards from your discard pile to this Pokemon.</em>",Rx2,G-30,2,2.22,3.42,42.55,3.21,3.18,Holofoil,"<em>[1MM] Dance of the Crowned Sword (150)
<br>During your opponent's next turn, the Defending Pokemon's attacks do 150 less damage (before applying Weakness and Resistance).</em>","How to play a Pokemon V-UNION
<br>Once per game during your turn, combine 4 different Zacian V-Union from your discard pile and put them onto your Bench.",<em>[1MM] Steel Cut (200)</em>,"[1MMM] Master Blade (340)
<br>Discard 3 Energy from this Pokemon."
247376,Zacian V-UNION [Set of 4],Zacian V UNION Set of 4,https://tcgplayer-cdn.tcgplayer.com/product/247376_200w.jpg,3,2545,https://cpt.tcgcsv.com/xZ-2,2024-08-22T12:19:48.94,1,,Promo,Metal,320,V-UNION,"[1] Union Gain
<br>Attach up to 2 M Energy cards from your discard pile to this Pokemon.",Rx2,G-30,2,7.0,11.5,16.82,11.82,,Holofoil,"[1MM] Dance of the Crowned Sword (150)
<br>During your opponent's next turn, the Defending Pokemon's attacks do 150 less damage (before applying Weakness and Resistance).","How to play a Pokemon V-UNION
<br>Once per game during your turn, combine 4 different Zacian V-Union from your discard pile and put them onto your Bench.",[1MM] Steel Cut (200),"[1MMM] Master Blade (340)
<br>Discard 3 Energy from this Pokemon."
247386,Special Delivery Bidoof,Special Delivery Bidoof,https://tcgplayer-cdn.tcgplayer.com/product/247386_200w.jpg,3,2545,https://cpt.tcgcsv.com/LZ-2,2021-08-25T18:28:11.747,1,SWSH177,Promo,Colorless,70,Basic,"[1] Happy Delivery
<br>Search you deck for an Item card, reveal it, and put it into your hand. Then, shuffle your deck.",Fx2,,2,499.95,550.0,999.99,337.82,,Holofoil,"[3] Rock Smash (30+)
<br>Flip a coin. If heads, this attack does 30 more damage.",,,
