productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extAttack2,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extResistance,extAttack3
87108,Magneton (42),Magneton 42,https://tcgplayer-cdn.tcgplayer.com/product/87108_200w.jpg,3,1369,https://cpt.tcgcsv.com/bSJ,2023-11-07T21:04:25.28,1,42/100,Uncommon,Metal,80,Stage 1,,"[2] Magnetic Resonance (20)
<br>
If you have a Stadium card in play, this attack does 20 damage to 2 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>","[2L] Magnetic Release (40+)
<br>
Does 40 damage plus 10 more for each Energy attached to the Defending Pokémon.",R+20,1,0.25,0.5,1.0,0.58,,Normal,P-20,
87108,Magneton (42),Magneton 42,https://tcgplayer-cdn.tcgplayer.com/product/87108_200w.jpg,3,1369,https://cpt.tcgcsv.com/bSJ,2023-11-07T21:04:25.28,1,42/100,Uncommon,Metal,80,Stage 1,,"[2] Magnetic Resonance (20)
<br>
If you have a Stadium card in play, this attack does 20 damage to 2 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>","[2L] Magnetic Release (40+)
<br>
Does 40 damage plus 10 more for each Energy attached to the Defending Pokémon.",R+20,1,0.8,2.1,4.99,1.26,,Reverse Holofoil,P-20,
87109,Magneton (43),Magneton 43,https://tcgplayer-cdn.tcgplayer.com/product/87109_200w.jpg,3,1369,https://cpt.tcgcsv.com/cSJ,2025-02-05T21:12:38.593,1,43/100,Uncommon,Lightning,80,Stage 1,,"[1L] Thunder Wave (20)
<br>
Flip a coin. If heads, the Defending Pokémon is now Paralyzed.","[2L] Removal Pulse (50)
<br>
Flip a coin. If heads, discard an Energy card attached to the Defending Pokémon.",F+20,1,0.39,0.55,1.25,0.57,,Normal,M-20,
87109,Magneton (43),Magneton 43,https://tcgplayer-cdn.tcgplayer.com/product/87109_200w.jpg,3,1369,https://cpt.tcgcsv.com/cSJ,2025-02-05T21:12:38.593,1,43/100,Uncommon,Lightning,80,Stage 1,,"[1L] Thunder Wave (20)
<br>
Flip a coin. If heads, the Defending Pokémon is now Paralyzed.","[2L] Removal Pulse (50)
<br>
Flip a coin. If heads, discard an Energy card attached to the Defending Pokémon.",F+20,1,0.47,0.73,5.0,0.73,,Reverse Holofoil,M-20,
87114,Magnezone (5),Magnezone 5,https://tcgplayer-cdn.tcgplayer.com/product/87114_200w.jpg,3,1369,https://cpt.tcgcsv.com/jSJ,2023-11-07T20:54:13.24,1,5/100,Holo Rare,Metal,120,Stage 2,"<strong>Poké-POWER — Magnetic Search</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may search your deck for a Lightning or Metal Pokémon, show it to your opponent, and put it into your hand. Shuffle your deck afterward. This power can't be used if Magnezone is affected by a Special Condition.","[1L] Speed Shot
<br>
Choose 1 of your opponent's Pokémon. This attack does 30 damage to that Pokémon. This attack's damage isn't affected by Weakness, Resistance, Poké-Powers, Poké-Bodies, or any other effects on that Pokémon.","[2L] Crush Volt (80)
<br>
Discard an Energy attached to Magnezone.",R+30,2,1.48,2.98,5.49,2.18,,Holofoil,P-20,
87114,Magnezone (5),Magnezone 5,https://tcgplayer-cdn.tcgplayer.com/product/87114_200w.jpg,3,1369,https://cpt.tcgcsv.com/jSJ,2023-11-07T20:54:13.24,1,5/100,Holo Rare,Metal,120,Stage 2,"<strong>Poké-POWER — Magnetic Search</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may search your deck for a Lightning or Metal Pokémon, show it to your opponent, and put it into your hand. Shuffle your deck afterward. This power can't be used if Magnezone is affected by a Special Condition.","[1L] Speed Shot
<br>
Choose 1 of your opponent's Pokémon. This attack does 30 damage to that Pokémon. This attack's damage isn't affected by Weakness, Resistance, Poké-Powers, Poké-Bodies, or any other effects on that Pokémon.","[2L] Crush Volt (80)
<br>
Discard an Energy attached to Magnezone.",R+30,2,2.49,2.94,8.99,4.49,,Reverse Holofoil,P-20,
87115,Magnezone (6),Magnezone 6,https://tcgplayer-cdn.tcgplayer.com/product/87115_200w.jpg,3,1369,https://cpt.tcgcsv.com/kSJ,2025-05-15T05:16:28.643,1,6/100,Holo Rare,Lightning,120,Stage 2,"<strong>Poké-POWER — Super Connectivity</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may search your discard pile for a Lightning or Metal Energy card and attach it to your Active Pokémon. Then, put 1 damage counter on that Pokémon. This power can't be used if Magnezone is affected by a Special Condition.","[2L] Gyro Ball (60)
<br>
You may switch Magnezone with 1 of your Benched Pokémon. If you do, your opponent switches the Defending Pokémon with 1 of his or her Benched Pokémon.",,F+30,3,2.06,2.95,3.99,2.94,,Holofoil,M-20,
87115,Magnezone (6),Magnezone 6,https://tcgplayer-cdn.tcgplayer.com/product/87115_200w.jpg,3,1369,https://cpt.tcgcsv.com/kSJ,2025-05-15T05:16:28.643,1,6/100,Holo Rare,Lightning,120,Stage 2,"<strong>Poké-POWER — Super Connectivity</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may search your discard pile for a Lightning or Metal Energy card and attach it to your Active Pokémon. Then, put 1 damage counter on that Pokémon. This power can't be used if Magnezone is affected by a Special Condition.","[2L] Gyro Ball (60)
<br>
You may switch Magnezone with 1 of your Benched Pokémon. If you do, your opponent switches the Defending Pokémon with 1 of his or her Benched Pokémon.",,F+30,3,2.0,5.18,19.99,3.63,,Reverse Holofoil,M-20,
87139,Mamoswine,Mamoswine,https://tcgplayer-cdn.tcgplayer.com/product/87139_200w.jpg,3,1369,https://cpt.tcgcsv.com/PSJ,2023-11-07T20:59:03.82,1,21/100,Rare,Fighting,140,Stage 2,,"[2F] Ramming Strike (30x)
<br>
Flip a coin until you get tails. This attack does 30 damage times the number of heads or you may start again. Each time you start again, put 2 damage counters on Mamoswine. (If Mamoswine would be Knocked Out, you can't start again.)","[2FW] Parade (60+)
<br>
Does 60 damage plus 10 more damage for each Swinub on your Bench, plus 20 more damage for each Piloswine on your Bench, and 40 more damage for each Mamoswine on your Bench.",G+30,5,0.72,0.96,1.13,0.95,,Normal,L-20,
87139,Mamoswine,Mamoswine,https://tcgplayer-cdn.tcgplayer.com/product/87139_200w.jpg,3,1369,https://cpt.tcgcsv.com/PSJ,2023-11-07T20:59:03.82,1,21/100,Rare,Fighting,140,Stage 2,,"[2F] Ramming Strike (30x)
<br>
Flip a coin until you get tails. This attack does 30 damage times the number of heads or you may start again. Each time you start again, put 2 damage counters on Mamoswine. (If Mamoswine would be Knocked Out, you can't start again.)","[2FW] Parade (60+)
<br>
Does 60 damage plus 10 more damage for each Swinub on your Bench, plus 20 more damage for each Piloswine on your Bench, and 40 more damage for each Mamoswine on your Bench.",G+30,5,2.0,3.99,9.28,4.27,,Reverse Holofoil,L-20,
87223,Marley's Request,Marleys Request,https://tcgplayer-cdn.tcgplayer.com/product/87223_200w.jpg,3,1369,https://cpt.tcgcsv.com/tVJ,2023-11-07T21:14:22.843,1,87/100,Uncommon,Supporter,,,"You can play only one Supporter card each turn. When you play this card, put it next to your Active Pokémon. When your turn ends, discard this card.
<br>
Search your discard pile for 2 different Trainer, Supporter, or Stadium cards, show them to your opponent, and your opponent chooses 1 of them. Put that card into your hand, and discard the other card. (If all Trainer, Supporter, and Stadium cards in your discard pile have the same name, choose 1 of them. Show that card to your opponent and put it into your hand.",,,,,0.15,0.42,1.48,0.42,,Normal,,
87223,Marley's Request,Marleys Request,https://tcgplayer-cdn.tcgplayer.com/product/87223_200w.jpg,3,1369,https://cpt.tcgcsv.com/tVJ,2023-11-07T21:14:22.843,1,87/100,Uncommon,Supporter,,,"You can play only one Supporter card each turn. When you play this card, put it next to your Active Pokémon. When your turn ends, discard this card.
<br>
Search your discard pile for 2 different Trainer, Supporter, or Stadium cards, show them to your opponent, and your opponent chooses 1 of them. Put that card into your hand, and discard the other card. (If all Trainer, Supporter, and Stadium cards in your discard pile have the same name, choose 1 of them. Show that card to your opponent and put it into your hand.",,,,,0.89,1.14,5.09,1.22,,Reverse Holofoil,,
87465,Miltank,Miltank,https://tcgplayer-cdn.tcgplayer.com/product/87465_200w.jpg,3,1369,https://cpt.tcgcsv.com/k_J,2025-02-05T21:12:38.657,1,44/100,Uncommon,Colorless,70,Basic,,"[1] Collect
<br>
Draw a card.","[1] Energy Milk
<br>
Flip a coin until you get tails. For each heads, remove 2 damage counters from 1 of your Pokémon.",F+20,1,0.2,0.49,1.48,0.54,,Normal,,"[2] Stomp (20+)
<br>
Flip a coin. If heads, this attack does 20 damage plus 20 more damage."
87465,Miltank,Miltank,https://tcgplayer-cdn.tcgplayer.com/product/87465_200w.jpg,3,1369,https://cpt.tcgcsv.com/k_J,2025-02-05T21:12:38.657,1,44/100,Uncommon,Colorless,70,Basic,,"[1] Collect
<br>
Draw a card.","[1] Energy Milk
<br>
Flip a coin until you get tails. For each heads, remove 2 damage counters from 1 of your Pokémon.",F+20,1,0.46,0.88,4.97,4.97,,Reverse Holofoil,,"[2] Stomp (20+)
<br>
Flip a coin. If heads, this attack does 20 damage plus 20 more damage."
87508,Misdreavus,Misdreavus,https://tcgplayer-cdn.tcgplayer.com/product/87508_200w.jpg,3,1369,https://cpt.tcgcsv.com/b0K,2023-11-07T21:11:02.767,1,68/100,Common,Psychic,60,Basic,,"[0] Lullaby
<br>
The Defending Pokémon is now Asleep.","[P] Nightmare Feast
<br>
If the Defending Pokémon is Asleep, this attack does 50 damage and remove 5 damage counters from Misdreavus. If the Defending Pokémon is not Asleep, this attack does nothing.",D+10,1,0.08,0.35,1.53,0.42,,Normal,C-20,
87508,Misdreavus,Misdreavus,https://tcgplayer-cdn.tcgplayer.com/product/87508_200w.jpg,3,1369,https://cpt.tcgcsv.com/b0K,2023-11-07T21:11:02.767,1,68/100,Common,Psychic,60,Basic,,"[0] Lullaby
<br>
The Defending Pokémon is now Asleep.","[P] Nightmare Feast
<br>
If the Defending Pokémon is Asleep, this attack does 50 damage and remove 5 damage counters from Misdreavus. If the Defending Pokémon is not Asleep, this attack does nothing.",D+10,1,0.75,1.78,4.99,1.05,,Reverse Holofoil,C-20,
87515,Mismagius,Mismagius,https://tcgplayer-cdn.tcgplayer.com/product/87515_200w.jpg,3,1369,https://cpt.tcgcsv.com/k0K,2023-11-07T20:57:02.657,1,7/100,Holo Rare,Psychic,80,Stage 1,,"[0] Crash Chant (20x)
<br>
Choose up to 4 in any combination of Pokémon Tool cards and Technical Machine cards in play <em>(both yours and your opponent's)</em> and discard them. This attack does 20 damage times the number of cards discarded in this way.","[1P] Horror Chant (40)
<br>
If your opponent has 4 or more Benched Pokémon, choose 1 of them and return that Pokémon and all cards attached to it to your opponent's hand.",D+20,1,2.45,3.02,7.95,3.02,4.19,Holofoil,C-20,
87515,Mismagius,Mismagius,https://tcgplayer-cdn.tcgplayer.com/product/87515_200w.jpg,3,1369,https://cpt.tcgcsv.com/k0K,2023-11-07T20:57:02.657,1,7/100,Holo Rare,Psychic,80,Stage 1,,"[0] Crash Chant (20x)
<br>
Choose up to 4 in any combination of Pokémon Tool cards and Technical Machine cards in play <em>(both yours and your opponent's)</em> and discard them. This attack does 20 damage times the number of cards discarded in this way.","[1P] Horror Chant (40)
<br>
If your opponent has 4 or more Benched Pokémon, choose 1 of them and return that Pokémon and all cards attached to it to your opponent's hand.",D+20,1,3.73,5.54,9.89,4.77,,Reverse Holofoil,C-20,
87883,Onix,Onix,https://tcgplayer-cdn.tcgplayer.com/product/87883_200w.jpg,3,1369,https://cpt.tcgcsv.com/H9K,2024-12-20T15:31:06.087,1,69/100,Common,Fighting,90,Basic,,"[1] Harden
<br>
Once during your opponent's next turn, if Onix would be damaged by an attack, prevent that attack's damage done to Onix if that damage is 40 or less.","[2F] Bind (30)
<br>
Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",G+20,3,0.12,0.25,1.49,0.24,,Normal,,
87883,Onix,Onix,https://tcgplayer-cdn.tcgplayer.com/product/87883_200w.jpg,3,1369,https://cpt.tcgcsv.com/H9K,2024-12-20T15:31:06.087,1,69/100,Common,Fighting,90,Basic,,"[1] Harden
<br>
Once during your opponent's next turn, if Onix would be damaged by an attack, prevent that attack's damage done to Onix if that damage is 40 or less.","[2F] Bind (30)
<br>
Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",G+20,3,1.29,1.58,4.74,1.3,,Reverse Holofoil,,
88019,Pichu,Pichu,https://tcgplayer-cdn.tcgplayer.com/product/88019_200w.jpg,3,1369,https://cpt.tcgcsv.com/pdK,2024-03-20T21:37:17.553,1,45/100,Uncommon,Lightning,50,Basic,"<strong>Poké-POWER — Baby Evolution</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may put PIkachu from your hand onto Pichu (this counts as evolving Pichu) and remove all damage counters from Pichu.","[0] Electric Circuit
<br>
Search your discard pile for up to 4 Lightning Energy cards, show them to your opponent, and put them into your hand.",,F+10,1,4.0,5.4,11.98,5.69,,Normal,M-20,
88019,Pichu,Pichu,https://tcgplayer-cdn.tcgplayer.com/product/88019_200w.jpg,3,1369,https://cpt.tcgcsv.com/pdK,2024-03-20T21:37:17.553,1,45/100,Uncommon,Lightning,50,Basic,"<strong>Poké-POWER — Baby Evolution</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may put PIkachu from your hand onto Pichu (this counts as evolving Pichu) and remove all damage counters from Pichu.","[0] Electric Circuit
<br>
Search your discard pile for up to 4 Lightning Energy cards, show them to your opponent, and put them into your hand.",,F+10,1,4.0,7.2,14.75,10.53,,Reverse Holofoil,M-20,
88090,Pikachu,Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/88090_200w.jpg,3,1369,https://cpt.tcgcsv.com/QfK,2023-11-07T21:11:23.937,1,70/100,Common,Lightning,70,Basic,,[2] Pika Punch (20),"[2L] Speed Bolt (40)
<br>
If Pikachu evolved from Pichu during this turn, prevent all effects of an attack, including damage, done to Pikachu during your opponent's next turn.",F+10,2,2.0,3.74,10.0,3.68,,Normal,M-20,
88090,Pikachu,Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/88090_200w.jpg,3,1369,https://cpt.tcgcsv.com/QfK,2023-11-07T21:11:23.937,1,70/100,Common,Lightning,70,Basic,,[2] Pika Punch (20),"[2L] Speed Bolt (40)
<br>
If Pikachu evolved from Pichu during this turn, prevent all effects of an attack, including damage, done to Pikachu during your opponent's next turn.",F+10,2,19.99,23.34,26.69,34.33,,Reverse Holofoil,M-20,
88119,Piloswine,Piloswine,https://tcgplayer-cdn.tcgplayer.com/product/88119_200w.jpg,3,1369,https://cpt.tcgcsv.com/pgK,2023-11-07T21:05:03.01,1,46/100,Uncommon,Fighting,90,Stage 1,,"[2F] Rouse (20+)
<br>
Does 20 damage plus 10 more damage for each damage counter on Piloswine. Then, remove 4 damage counters from Piloswine.","[3F] Overrun (60)
<br>
Does 20 damage to 1 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",G+20,2,0.2,0.38,2.29,0.37,,Normal,L-20,
88119,Piloswine,Piloswine,https://tcgplayer-cdn.tcgplayer.com/product/88119_200w.jpg,3,1369,https://cpt.tcgcsv.com/pgK,2023-11-07T21:05:03.01,1,46/100,Uncommon,Fighting,90,Stage 1,,"[2F] Rouse (20+)
<br>
Does 20 damage plus 10 more damage for each damage counter on Piloswine. Then, remove 4 damage counters from Piloswine.","[3F] Overrun (60)
<br>
Does 20 damage to 1 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",G+20,2,0.4,0.67,3.5,0.66,,Reverse Holofoil,L-20,
88195,Poke Blower +,Poke Blower plus,https://tcgplayer-cdn.tcgplayer.com/product/88195_200w.jpg,3,1369,https://cpt.tcgcsv.com/WhK,2023-11-07T21:14:36.343,1,88/100,Uncommon,Trainer,,,"You may play 2 Poké Blower + at the same time. If you play 1 Poké Blower +, flip a coin. If heads, put 1 damage counter on 1 of your opponent's Pokémon. If you play 2 Poké Blower +, choose 1 of your opponent's Benched Pokémon and switch it with 1 of your opponent's Active Pokémon.",,,,,0.19,0.44,1.48,0.44,0.23,Normal,,
88195,Poke Blower +,Poke Blower plus,https://tcgplayer-cdn.tcgplayer.com/product/88195_200w.jpg,3,1369,https://cpt.tcgcsv.com/WhK,2023-11-07T21:14:36.343,1,88/100,Uncommon,Trainer,,,"You may play 2 Poké Blower + at the same time. If you play 1 Poké Blower +, flip a coin. If heads, put 1 damage counter on 1 of your opponent's Pokémon. If you play 2 Poké Blower +, choose 1 of your opponent's Benched Pokémon and switch it with 1 of your opponent's Active Pokémon.",,,,,0.49,0.52,2.75,1.85,0.5,Reverse Holofoil,,
88196,Poke Drawer +,Poke Drawer plus,https://tcgplayer-cdn.tcgplayer.com/product/88196_200w.jpg,3,1369,https://cpt.tcgcsv.com/XhK,2023-11-07T21:14:48.007,1,89/100,Uncommon,Trainer,,,"You may play 2 Poké Drawer + at the same time. If you play 1 Poké Drawer +, draw a card. if you play 2 Poké Drawer +, search your deck for up to 2 cards, and put them into your hand. Shuffle your deck afterward.",,,,,0.75,1.28,9.34,1.45,,Normal,,
88196,Poke Drawer +,Poke Drawer plus,https://tcgplayer-cdn.tcgplayer.com/product/88196_200w.jpg,3,1369,https://cpt.tcgcsv.com/XhK,2023-11-07T21:14:48.007,1,89/100,Uncommon,Trainer,,,"You may play 2 Poké Drawer + at the same time. If you play 1 Poké Drawer +, draw a card. if you play 2 Poké Drawer +, search your deck for up to 2 cards, and put them into your hand. Shuffle your deck afterward.",,,,,2.5,4.48,5.69,3.26,,Reverse Holofoil,,
88197,Poke Healer +,Poke Healer plus,https://tcgplayer-cdn.tcgplayer.com/product/88197_200w.jpg,3,1369,https://cpt.tcgcsv.com/ZhK,2023-11-07T21:14:57.513,1,90/100,Uncommon,Trainer,,,"You may play 2 Poké Healer + at the same time. If you play 1 Poké Healer +, remove 1 damage counter and a Special Condition from 1 of your Active Pokémon. If you play 2 Poké Healer +, remove 8 damage counters and all Special Conditions from 1 of your Active Pokémon.",,,,,0.18,0.41,1.49,0.45,,Normal,,
88197,Poke Healer +,Poke Healer plus,https://tcgplayer-cdn.tcgplayer.com/product/88197_200w.jpg,3,1369,https://cpt.tcgcsv.com/ZhK,2023-11-07T21:14:57.513,1,90/100,Uncommon,Trainer,,,"You may play 2 Poké Healer + at the same time. If you play 1 Poké Healer +, remove 1 damage counter and a Special Condition from 1 of your Active Pokémon. If you play 2 Poké Healer +, remove 8 damage counters and all Special Conditions from 1 of your Active Pokémon.",,,,,0.5,1.06,1.52,0.99,,Reverse Holofoil,,
88288,Ponyta,Ponyta,https://tcgplayer-cdn.tcgplayer.com/product/88288_200w.jpg,3,1369,https://cpt.tcgcsv.com/NkK,2023-11-07T21:11:33.723,1,71/100,Common,Fire,50,Basic,,[1] Smash Kick (10),"[1R] Agility (20)
<br>
Flip a coin. If heads, prevent all effects of an attack, including damage, done to Ponyta during your opponent's next turn.",W+10,1,0.2,0.34,1.25,0.38,,Normal,,
88288,Ponyta,Ponyta,https://tcgplayer-cdn.tcgplayer.com/product/88288_200w.jpg,3,1369,https://cpt.tcgcsv.com/NkK,2023-11-07T21:11:33.723,1,71/100,Common,Fire,50,Basic,,[1] Smash Kick (10),"[1R] Agility (20)
<br>
Flip a coin. If heads, prevent all effects of an attack, including damage, done to Ponyta during your opponent's next turn.",W+10,1,1.98,4.96,14.99,4.75,,Reverse Holofoil,,
88346,Potion,Potion,https://tcgplayer-cdn.tcgplayer.com/product/88346_200w.jpg,3,1369,https://cpt.tcgcsv.com/XlK,2023-11-07T21:15:22.367,1,92/100,Common,Trainer,,,Remove 2 damage counters from 1 of your Pokémon (remove 1 damage counter if that Pokémon has only 1).,,,,,0.02,0.21,1.53,0.13,0.03,Normal,,
88346,Potion,Potion,https://tcgplayer-cdn.tcgplayer.com/product/88346_200w.jpg,3,1369,https://cpt.tcgcsv.com/XlK,2023-11-07T21:15:22.367,1,92/100,Common,Trainer,,,Remove 2 damage counters from 1 of your Pokémon (remove 1 damage counter if that Pokémon has only 1).,,,,,0.25,0.5,1.61,0.94,,Reverse Holofoil,,
88357,Premier Ball,Premier Ball,https://tcgplayer-cdn.tcgplayer.com/product/88357_200w.jpg,3,1369,https://cpt.tcgcsv.com/9mK,2023-11-07T21:15:06.78,1,91/100,Uncommon,Trainer,,,"Search your deck or your discard pile for a Pokémon LV.X, show it to your opponent, and put it into your hand. If you search your deck shuffle your deck afterward.",,,,,0.6,0.86,4.99,0.76,,Normal,,
88357,Premier Ball,Premier Ball,https://tcgplayer-cdn.tcgplayer.com/product/88357_200w.jpg,3,1369,https://cpt.tcgcsv.com/9mK,2023-11-07T21:15:06.78,1,91/100,Uncommon,Trainer,,,"Search your deck or your discard pile for a Pokémon LV.X, show it to your opponent, and put it into your hand. If you search your deck shuffle your deck afterward.",,,,,2.99,7.66,8.97,7.97,,Reverse Holofoil,,
88452,Pupitar,Pupitar,https://tcgplayer-cdn.tcgplayer.com/product/88452_200w.jpg,3,1369,https://cpt.tcgcsv.com/3pK,2023-11-07T21:05:14.323,1,47/100,Uncommon,Fighting,80,Stage 1,"<strong>Poké-BODY — Energy Protection</strong>
<br>
Any damage done to Pupitar by attacks is reduced by 10 for each Energy attached to Pupitar <em>(after applying Weakness and Resistance)</em>. You can't reduce more than 30 damage in this way.","[2] Rock Smash (20+)
<br>
Flip a coin. If heads, this attack does 20 damage plus 20 more damage.",,G+20,1,0.12,0.33,1.59,0.35,,Normal,L-20,
88452,Pupitar,Pupitar,https://tcgplayer-cdn.tcgplayer.com/product/88452_200w.jpg,3,1369,https://cpt.tcgcsv.com/3pK,2023-11-07T21:05:14.323,1,47/100,Uncommon,Fighting,80,Stage 1,"<strong>Poké-BODY — Energy Protection</strong>
<br>
Any damage done to Pupitar by attacks is reduced by 10 for each Energy attached to Pupitar <em>(after applying Weakness and Resistance)</em>. You can't reduce more than 30 damage in this way.","[2] Rock Smash (20+)
<br>
Flip a coin. If heads, this attack does 20 damage plus 20 more damage.",,G+20,1,1.14,1.64,3.99,1.6,,Reverse Holofoil,L-20,
88513,Raichu,Raichu,https://tcgplayer-cdn.tcgplayer.com/product/88513_200w.jpg,3,1369,https://cpt.tcgcsv.com/hqK,2023-11-07T20:57:11.597,1,8/100,Holo Rare,Lightning,90,Stage 1,,"[0] Slice (30)
<br>
Raichu can't use Slice during your next turn.","[3] Split Ball (50)
<br>
Move an Energy card attached to Raichu to 1 of your Benched Pokémon.",F+20,,11.0,21.73,24.03,12.8,8.39,Holofoil,M-20,"[1LL] Burst Ball (100)
<br>
Discard 3 Energy attached to any of your Pokémon in any way you like."
88513,Raichu,Raichu,https://tcgplayer-cdn.tcgplayer.com/product/88513_200w.jpg,3,1369,https://cpt.tcgcsv.com/hqK,2023-11-07T20:57:11.597,1,8/100,Holo Rare,Lightning,90,Stage 1,,"[0] Slice (30)
<br>
Raichu can't use Slice during your next turn.","[3] Split Ball (50)
<br>
Move an Energy card attached to Raichu to 1 of your Benched Pokémon.",F+20,,4.39,6.99,17.99,12.79,,Reverse Holofoil,M-20,"[1LL] Burst Ball (100)
<br>
Discard 3 Energy attached to any of your Pokémon in any way you like."
88528,Raichu LV.X,Raichu LVX,https://tcgplayer-cdn.tcgplayer.com/product/88528_200w.jpg,3,1369,https://cpt.tcgcsv.com/BqK,2023-11-07T21:16:33.547,1,99/100,Ultra Rare,Lightning,110,Level-Up,"<strong>Poké-BODY — Link Lightning</strong>
<br>
Once during your turn, when you put Raichu LV.X onto Raichu and use Voltage Shoot, you may use another attack of Raichu afterward. This power can't be used if Raichu is affected by a Special Condition.
<br>
[Put this card onto your Active Raichu. Raichu LV.X can use any attack, Poké-Power, or Poké-Body from its previous Level.]","[1LL] Voltage Shoot
<br>
Discard 2 Lightning Energy cards from your hand and choose 1 of your opponent's Pokémon. This attack does 80 to that Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,Fx2,,61.5,70.35,109.99,66.46,,Holofoil,M-20,
88584,Rapidash,Rapidash,https://tcgplayer-cdn.tcgplayer.com/product/88584_200w.jpg,3,1369,https://cpt.tcgcsv.com/JrK,2023-11-07T20:59:16.26,1,22/100,Rare,Fire,80,Stage 1,"<strong>Poké-BODY — Burning Mane</strong>
<br>
If Rapidash is your Active Pokémon and is damaged by an opponent's attack <em>(even if Rapidash is Knocked Out)</em>, the Attacking Pokémon is now Burned.",[2] Rear Kick (30),"[RR] Shooting Fire
<br>
Discard 2 Fire Energy attached to Rapidash and choose 1 of your opponent's Pokémon. This attack does 60 damage to that Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",W+20,,1.0,2.06,7.58,3.0,,Normal,,
88584,Rapidash,Rapidash,https://tcgplayer-cdn.tcgplayer.com/product/88584_200w.jpg,3,1369,https://cpt.tcgcsv.com/JrK,2023-11-07T20:59:16.26,1,22/100,Rare,Fire,80,Stage 1,"<strong>Poké-BODY — Burning Mane</strong>
<br>
If Rapidash is your Active Pokémon and is damaged by an opponent's attack <em>(even if Rapidash is Knocked Out)</em>, the Attacking Pokémon is now Burned.",[2] Rear Kick (30),"[RR] Shooting Fire
<br>
Discard 2 Fire Energy attached to Rapidash and choose 1 of your opponent's Pokémon. This attack does 60 damage to that Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",W+20,,7.25,20.0,22.0,6.8,,Reverse Holofoil,,
88663,Regigigas,Regigigas,https://tcgplayer-cdn.tcgplayer.com/product/88663_200w.jpg,3,1369,https://cpt.tcgcsv.com/htK,2023-11-07T20:57:20.58,1,9/100,Holo Rare,Colorless,100,Basic,"<strong>Poké-BODY — Regi Form</strong>
<br>
If you have Regirock, Regice, and Registeel in play, the attack cost of Regigigas's attacks is 1 Colorless less.",[2] Mega Punch (30),"[1WFM] Giga Power (60+)
<br>
You may do 60 damage plus 40 more damage. If you do, Regigigas does 40 damage to itself.",Fx2,4,4.34,6.61,10.0,5.25,,Holofoil,,
88663,Regigigas,Regigigas,https://tcgplayer-cdn.tcgplayer.com/product/88663_200w.jpg,3,1369,https://cpt.tcgcsv.com/htK,2023-11-07T20:57:20.58,1,9/100,Holo Rare,Colorless,100,Basic,"<strong>Poké-BODY — Regi Form</strong>
<br>
If you have Regirock, Regice, and Registeel in play, the attack cost of Regigigas's attacks is 1 Colorless less.",[2] Mega Punch (30),"[1WFM] Giga Power (60+)
<br>
You may do 60 damage plus 40 more damage. If you do, Regigigas does 40 damage to itself.",Fx2,4,2.26,3.78,14.0,3.98,,Reverse Holofoil,,
88669,Regigigas LV.X,Regigigas LVX,https://tcgplayer-cdn.tcgplayer.com/product/88669_200w.jpg,3,1369,https://cpt.tcgcsv.com/ptK,2022-12-26T20:21:58.027,1,100/100,Ultra Rare,Colorless,150,Level Up,"<strong>Poké-POWER — Sacrifice</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may choose 1 of your Pokémon in play and that Pokémon is Knocked Out. Then, search your discard pile for up to 2 basic Energy cards, attach them to Regigigas, and remove 8 damage counters from Regigigas. This power can't be used if Regigigas is affected by a Special Condition.
<br>[Put this card onto your Active Regigigas. Regigigas LV.X can use any attack, Poké-Power, or Poké-Body from its previous Level.]","[1WFM] Giga Blaster (100)
<br>
Discard the top card from your opponent's deck. Then choose 1 card from your opponent's hand without looking and discard it. Regigigas can't use Giga Blaster during your next turn.",,Fx2,4,59.5,64.26,69.25,69.93,,Holofoil,,
