productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extRetreatCost,extAttack2,extResistance
654373,Kyogre,Kyogre,https://tcgplayer-cdn.tcgplayer.com/product/654373_200w.jpg,3,24380,https://cpt.tcgcsv.com/tMf7,2025-09-26T14:35:10,1,,,0.04,0.23,5.95,0.19,0.19,Reverse Holofoil,034/132,Rare,Water,150,Basic,"[W] Riptide (20x)<br> This attack does 20 damage for each Basic Water Energy card in your discard pile. Then, shuffle those cards into your deck.",Lx2,3,[WWC] Swirling Waves (130)<br> Discard 2 Energy from this Pokemon.,
654374,Snover - 035/132,Snover 035 132,https://tcgplayer-cdn.tcgplayer.com/product/654374_200w.jpg,3,24380,https://cpt.tcgcsv.com/vMf7,2025-09-26T14:35:10.047,1,,,0.01,0.1,4.99,0.08,,Normal,035/132,Common,Water,90,Basic,[W] Beat (10),Mx2,3,[WW] Icy Snow (30),
654374,Snover - 035/132,Snover 035 132,https://tcgplayer-cdn.tcgplayer.com/product/654374_200w.jpg,3,24380,https://cpt.tcgcsv.com/vMf7,2025-09-26T14:35:10.047,1,,,0.02,0.2,4.99,0.21,0.17,Reverse Holofoil,035/132,Common,Water,90,Basic,[W] Beat (10),Mx2,3,[WW] Icy Snow (30),
654375,Mega Abomasnow ex - 036/132,Mega Abomasnow ex 036 132,https://tcgplayer-cdn.tcgplayer.com/product/654375_200w.jpg,3,24380,https://cpt.tcgcsv.com/wMf7,2025-09-26T14:35:10.093,1,,,0.07,1.01,15.0,0.84,,Holofoil,036/132,Double Rare,Water,350,Stage 1,"[WW] Hammer-lanche (100x)<br> Discard the top 6 cards of your deck, and this attack does 100 damage for each Basic Water Energy card that you discarded in this way.",Mx2,4,"[WWW] Frost Barrier (200)<br> During your opponent's next turn, this Pokemon takes 30 less damage from attacks <em>(after applying Weakness and Resistance)</em>.",
654376,Clauncher,Clauncher,https://tcgplayer-cdn.tcgplayer.com/product/654376_200w.jpg,3,24380,https://cpt.tcgcsv.com/xMf7,2025-09-26T14:35:10.14,1,,,0.01,0.1,5.0,0.07,0.07,Normal,037/132,Common,Water,80,Basic,[WW] Wave Splash (50),Lx2,2,,
654376,Clauncher,Clauncher,https://tcgplayer-cdn.tcgplayer.com/product/654376_200w.jpg,3,24380,https://cpt.tcgcsv.com/xMf7,2025-09-26T14:35:10.14,1,,,0.06,0.25,4.99,0.2,0.19,Reverse Holofoil,037/132,Common,Water,80,Basic,[WW] Wave Splash (50),Lx2,2,,
654377,Clawitzer - 038/132,Clawitzer 038 132,https://tcgplayer-cdn.tcgplayer.com/product/654377_200w.jpg,3,24380,https://cpt.tcgcsv.com/zMf7,2025-09-26T14:35:10.203,1,"<strong>Ability: Fall Back to Reload</strong> Once during your turn, when this Pokmon moves from the Active Spot to the Bench, you may use this Ability. Attach up to 2 Basic Water Energy cards from your hand to this Pokmon.",,0.01,0.12,4.99,0.08,0.07,Holofoil,038/132,Rare,Water,130,Stage 1,[WWW] Aqua Launcher (210)<br> Discard all Energy from this Pokemon.,Lx2,2,,
654377,Clawitzer - 038/132,Clawitzer 038 132,https://tcgplayer-cdn.tcgplayer.com/product/654377_200w.jpg,3,24380,https://cpt.tcgcsv.com/zMf7,2025-09-26T14:35:10.203,1,"<strong>Ability: Fall Back to Reload</strong> Once during your turn, when this Pokmon moves from the Active Spot to the Bench, you may use this Ability. Attach up to 2 Basic Water Energy cards from your hand to this Pokmon.",,0.05,0.24,4.99,0.24,0.17,Reverse Holofoil,038/132,Rare,Water,130,Stage 1,[WWW] Aqua Launcher (210)<br> Discard all Energy from this Pokemon.,Lx2,2,,
654378,Sobble,Sobble,https://tcgplayer-cdn.tcgplayer.com/product/654378_200w.jpg,3,24380,https://cpt.tcgcsv.com/BMf7,2025-09-26T14:35:10.25,1,,,0.01,0.1,5.0,0.06,0.05,Normal,039/132,Common,Water,70,Basic,"[W] Surprise Attack (30)<br> Flip a coin. If tails, this attack does nothing.",Lx2,1,,
654378,Sobble,Sobble,https://tcgplayer-cdn.tcgplayer.com/product/654378_200w.jpg,3,24380,https://cpt.tcgcsv.com/BMf7,2025-09-26T14:35:10.25,1,,,0.03,0.15,4.99,0.14,0.11,Reverse Holofoil,039/132,Common,Water,70,Basic,"[W] Surprise Attack (30)<br> Flip a coin. If tails, this attack does nothing.",Lx2,1,,
654379,Drizzile,Drizzile,https://tcgplayer-cdn.tcgplayer.com/product/654379_200w.jpg,3,24380,https://cpt.tcgcsv.com/CMf7,2025-09-26T14:35:10.313,1,,,0.01,0.11,4.99,0.09,0.05,Normal,040/132,Common,Water,100,Stage 1,[W] Double Stab (30x)<br> Flip 2 coins. This attack does 30 damage for each heads.,Lx2,1,,
654379,Drizzile,Drizzile,https://tcgplayer-cdn.tcgplayer.com/product/654379_200w.jpg,3,24380,https://cpt.tcgcsv.com/CMf7,2025-09-26T14:35:10.313,1,,,0.05,0.2,4.99,0.15,0.19,Reverse Holofoil,040/132,Common,Water,100,Stage 1,[W] Double Stab (30x)<br> Flip 2 coins. This attack does 30 damage for each heads.,Lx2,1,,
654380,Inteleon - 041/132,Inteleon 041 132,https://tcgplayer-cdn.tcgplayer.com/product/654380_200w.jpg,3,24380,https://cpt.tcgcsv.com/DMf7,2025-09-26T14:35:10.363,1,,,0.01,0.11,4.99,0.11,,Normal,041/132,Uncommon,Water,150,Stage 2,"[W] Bring Down<br> Choose a Pokemon in play <em>(yours or your opponent's)</em> that has the least HP remaining, except for this Pokemon, and it is Knocked Out.",Lx2,1,[W] Water Shot (110)<br> Discard an Energy from this Pokemon.,
654380,Inteleon - 041/132,Inteleon 041 132,https://tcgplayer-cdn.tcgplayer.com/product/654380_200w.jpg,3,24380,https://cpt.tcgcsv.com/DMf7,2025-09-26T14:35:10.363,1,,,0.01,0.2,4.99,0.21,0.17,Reverse Holofoil,041/132,Uncommon,Water,150,Stage 2,"[W] Bring Down<br> Choose a Pokemon in play <em>(yours or your opponent's)</em> that has the least HP remaining, except for this Pokemon, and it is Knocked Out.",Lx2,1,[W] Water Shot (110)<br> Discard an Energy from this Pokemon.,
654381,Snom,Snom,https://tcgplayer-cdn.tcgplayer.com/product/654381_200w.jpg,3,24380,https://cpt.tcgcsv.com/FMf7,2025-09-26T14:35:10.457,1,,,0.01,0.08,4.99,0.06,0.05,Normal,042/132,Common,Water,50,Basic,"[W] Hide<br> Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokemon.",Mx2,1,,
654381,Snom,Snom,https://tcgplayer-cdn.tcgplayer.com/product/654381_200w.jpg,3,24380,https://cpt.tcgcsv.com/FMf7,2025-09-26T14:35:10.457,1,,,0.01,0.15,4.99,0.13,0.12,Reverse Holofoil,042/132,Common,Water,50,Basic,"[W] Hide<br> Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokemon.",Mx2,1,,
654382,Frosmoth,Frosmoth,https://tcgplayer-cdn.tcgplayer.com/product/654382_200w.jpg,3,24380,https://cpt.tcgcsv.com/GMf7,2025-09-26T14:35:10.52,1,,,0.01,0.09,4.99,0.06,0.05,Normal,043/132,Uncommon,Water,110,Stage 1,[W] Chilling Wings<br> This attack does 20 damage to each of your opponent's Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em> Your opponent's Active Pokemon is now Asleep.,Mx2,2,,
654382,Frosmoth,Frosmoth,https://tcgplayer-cdn.tcgplayer.com/product/654382_200w.jpg,3,24380,https://cpt.tcgcsv.com/GMf7,2025-09-26T14:35:10.52,1,,,0.01,0.23,4.99,0.15,0.14,Reverse Holofoil,043/132,Uncommon,Water,110,Stage 1,[W] Chilling Wings<br> This attack does 20 damage to each of your opponent's Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em> Your opponent's Active Pokemon is now Asleep.,Mx2,2,,
654383,Eiscue,Eiscue,https://tcgplayer-cdn.tcgplayer.com/product/654383_200w.jpg,3,24380,https://cpt.tcgcsv.com/HMf7,2025-09-26T14:35:10.567,1,,,0.01,0.08,4.99,0.05,0.04,Normal,044/132,Common,Water,110,Basic,"[C] Freezing Headbutt (20)<br> Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",Mx2,1,[WCC] Tackle (90),
654383,Eiscue,Eiscue,https://tcgplayer-cdn.tcgplayer.com/product/654383_200w.jpg,3,24380,https://cpt.tcgcsv.com/HMf7,2025-09-26T14:35:10.567,1,,,0.01,0.15,4.99,0.15,0.09,Reverse Holofoil,044/132,Common,Water,110,Basic,"[C] Freezing Headbutt (20)<br> Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",Mx2,1,[WCC] Tackle (90),
654384,Magnemite,Magnemite,https://tcgplayer-cdn.tcgplayer.com/product/654384_200w.jpg,3,24380,https://cpt.tcgcsv.com/JMf7,2025-09-26T14:35:10.643,1,,,0.03,0.2,4.99,0.14,0.13,Reverse Holofoil,045/132,Common,Lightning,70,Basic,[L] Beam (10),Fx2,1,,
654384,Magnemite,Magnemite,https://tcgplayer-cdn.tcgplayer.com/product/654384_200w.jpg,3,24380,https://cpt.tcgcsv.com/JMf7,2025-09-26T14:35:10.643,1,,,0.01,0.1,5.0,0.06,0.05,Normal,045/132,Common,Lightning,70,Basic,[L] Beam (10),Fx2,1,,
654385,Magneton,Magneton,https://tcgplayer-cdn.tcgplayer.com/product/654385_200w.jpg,3,24380,https://cpt.tcgcsv.com/KMf7,2025-09-26T14:35:10.707,1,,,0.05,0.21,4.99,0.21,0.13,Reverse Holofoil,046/132,Common,Lightning,90,Stage 1,"[L] Thunder Shock (30)<br> Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",Fx2,2,,
654385,Magneton,Magneton,https://tcgplayer-cdn.tcgplayer.com/product/654385_200w.jpg,3,24380,https://cpt.tcgcsv.com/KMf7,2025-09-26T14:35:10.707,1,,,0.01,0.11,4.99,0.1,0.07,Normal,046/132,Common,Lightning,90,Stage 1,"[L] Thunder Shock (30)<br> Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",Fx2,2,,
654386,Magnezone,Magnezone,https://tcgplayer-cdn.tcgplayer.com/product/654386_200w.jpg,3,24380,https://cpt.tcgcsv.com/LMf7,2025-09-26T14:35:10.773,1,,,0.05,0.21,4.99,0.11,0.11,Reverse Holofoil,047/132,Uncommon,Lightning,160,Stage 2,"[L] Upper Spark (50+)<br> If this Pokemon evolved from Magneton during this turn, this attack does 120 more damage.",Fx2,3,"[LL] Flashing Bolt (160)<br> During your next turn, this Pokemon can't use Flashing Bolt.",
654386,Magnezone,Magnezone,https://tcgplayer-cdn.tcgplayer.com/product/654386_200w.jpg,3,24380,https://cpt.tcgcsv.com/LMf7,2025-09-26T14:35:10.773,1,,,0.01,0.1,5.0,0.06,0.06,Normal,047/132,Uncommon,Lightning,160,Stage 2,"[L] Upper Spark (50+)<br> If this Pokemon evolved from Magneton during this turn, this attack does 120 more damage.",Fx2,3,"[LL] Flashing Bolt (160)<br> During your next turn, this Pokemon can't use Flashing Bolt.",
654387,Raikou,Raikou,https://tcgplayer-cdn.tcgplayer.com/product/654387_200w.jpg,3,24380,https://cpt.tcgcsv.com/MMf7,2025-09-26T14:35:10.83,1,,,0.01,0.15,4.99,0.13,0.12,Holofoil,048/132,Rare,Lightning,120,Basic,"[LL] Electro Fall (30+)<br> If you have at least 4 Lightning Energy in play, this attack does 90 more damage.",Fx2,1,,
654387,Raikou,Raikou,https://tcgplayer-cdn.tcgplayer.com/product/654387_200w.jpg,3,24380,https://cpt.tcgcsv.com/MMf7,2025-09-26T14:35:10.83,1,,,0.02,0.18,4.99,0.15,0.14,Reverse Holofoil,048/132,Rare,Lightning,120,Basic,"[LL] Electro Fall (30+)<br> If you have at least 4 Lightning Energy in play, this attack does 90 more damage.",Fx2,1,,
654388,Electrike,Electrike,https://tcgplayer-cdn.tcgplayer.com/product/654388_200w.jpg,3,24380,https://cpt.tcgcsv.com/NMf7,2025-09-26T14:35:10.89,1,,,0.04,0.13,4.99,0.09,0.1,Normal,049/132,Common,Lightning,70,Basic,[L] Thunder Jolt (30)<br> This Pokemon also does 10 damage to itself.,Fx2,1,,
654388,Electrike,Electrike,https://tcgplayer-cdn.tcgplayer.com/product/654388_200w.jpg,3,24380,https://cpt.tcgcsv.com/NMf7,2025-09-26T14:35:10.89,1,,,0.05,0.24,4.99,0.21,0.2,Reverse Holofoil,049/132,Common,Lightning,70,Basic,[L] Thunder Jolt (30)<br> This Pokemon also does 10 damage to itself.,Fx2,1,,
654389,Mega Manectric ex - 050/132,Mega Manectric ex 050 132,https://tcgplayer-cdn.tcgplayer.com/product/654389_200w.jpg,3,24380,https://cpt.tcgcsv.com/PMf7,2025-09-26T14:35:10.937,1,,,0.34,1.0,10.0,0.77,,Holofoil,050/132,Double Rare,Lightning,330,Stage 1,"[LL] Flash Ray (120)<br> During your opponent's next turn, prevent all damage done to this Pokemon by attacks from Basic Pokemon.",Fx2,0,[LLL] Riotous Blasting (200+)<br> You may discard all Energy from this Pokemon and have this attack do 130 more damage.,
654390,Pachirisu,Pachirisu,https://tcgplayer-cdn.tcgplayer.com/product/654390_200w.jpg,3,24380,https://cpt.tcgcsv.com/QMf7,2025-09-26T14:35:11,1,,,0.01,0.2,4.99,0.19,0.16,Reverse Holofoil,051/132,Common,Lightning,70,Basic,"[L] Electrified Incisors (10)<br> During your opponent's next turn, whenever they attach an Energy card from their hand to the Defending Pokemon, place 8 damage counters on that Pokemon.",Fx2,1,,
654390,Pachirisu,Pachirisu,https://tcgplayer-cdn.tcgplayer.com/product/654390_200w.jpg,3,24380,https://cpt.tcgcsv.com/QMf7,2025-09-26T14:35:11,1,,,0.01,0.1,4.99,0.08,0.08,Normal,051/132,Common,Lightning,70,Basic,"[L] Electrified Incisors (10)<br> During your opponent's next turn, whenever they attach an Energy card from their hand to the Defending Pokemon, place 8 damage counters on that Pokemon.",Fx2,1,,
654391,Helioptile - 052/132,Helioptile 052 132,https://tcgplayer-cdn.tcgplayer.com/product/654391_200w.jpg,3,24380,https://cpt.tcgcsv.com/RMf7,2025-09-26T14:35:11.047,1,,,0.01,0.08,4.99,0.04,,Normal,052/132,Common,Lightning,70,Basic,[C] Double Scratch (10x)<br> Flip 2 coins. This attack does 10 damage for each heads.,Fx2,1,,
654391,Helioptile - 052/132,Helioptile 052 132,https://tcgplayer-cdn.tcgplayer.com/product/654391_200w.jpg,3,24380,https://cpt.tcgcsv.com/RMf7,2025-09-26T14:35:11.047,1,,,0.01,0.2,4.99,0.16,0.14,Reverse Holofoil,052/132,Common,Lightning,70,Basic,[C] Double Scratch (10x)<br> Flip 2 coins. This attack does 10 damage for each heads.,Fx2,1,,
654392,Heliolisk,Heliolisk,https://tcgplayer-cdn.tcgplayer.com/product/654392_200w.jpg,3,24380,https://cpt.tcgcsv.com/SMf7,2025-09-26T14:35:11.11,1,,,0.01,0.17,4.99,0.17,0.12,Reverse Holofoil,053/132,Common,Lightning,120,Stage 1,[C] Dazzle Blast (20)<br> Your opponent's Active Pokemon is now Confused.,Fx2,1,[LC] Head Bolt (70),
654392,Heliolisk,Heliolisk,https://tcgplayer-cdn.tcgplayer.com/product/654392_200w.jpg,3,24380,https://cpt.tcgcsv.com/SMf7,2025-09-26T14:35:11.11,1,,,0.01,0.08,5.0,0.04,,Normal,053/132,Common,Lightning,120,Stage 1,[C] Dazzle Blast (20)<br> Your opponent's Active Pokemon is now Confused.,Fx2,1,[LC] Head Bolt (70),
654393,Abra,Abra,https://tcgplayer-cdn.tcgplayer.com/product/654393_200w.jpg,3,24380,https://cpt.tcgcsv.com/TMf7,2025-09-26T14:35:11.203,1,,,0.02,0.13,4.99,0.09,,Normal,054/132,Common,Psychic,50,Basic,[P] Teleportation Attack (10)<br> Switch this Pokemon with 1 of your Benched Pokemon.,Dx2,1,,F-30
654393,Abra,Abra,https://tcgplayer-cdn.tcgplayer.com/product/654393_200w.jpg,3,24380,https://cpt.tcgcsv.com/TMf7,2025-09-26T14:35:11.203,1,,,0.09,0.4,4.99,0.39,0.39,Reverse Holofoil,054/132,Common,Psychic,50,Basic,[P] Teleportation Attack (10)<br> Switch this Pokemon with 1 of your Benched Pokemon.,Dx2,1,,F-30
654394,Kadabra,Kadabra,https://tcgplayer-cdn.tcgplayer.com/product/654394_200w.jpg,3,24380,https://cpt.tcgcsv.com/VMf7,2025-09-26T14:35:11.267,1,"<strong>Ability: Psychic Draw</strong> Once during your turn, when you play this Pokmon from your hand to evolve 1 of your Pokmon, you may use this Ability. Draw 2 cards.",,0.03,0.18,4.99,0.13,,Normal,055/132,Uncommon,Psychic,80,Stage 1,[P] Super Psy Bolt (30),Dx2,1,,F-30
654394,Kadabra,Kadabra,https://tcgplayer-cdn.tcgplayer.com/product/654394_200w.jpg,3,24380,https://cpt.tcgcsv.com/VMf7,2025-09-26T14:35:11.267,1,"<strong>Ability: Psychic Draw</strong> Once during your turn, when you play this Pokmon from your hand to evolve 1 of your Pokmon, you may use this Ability. Draw 2 cards.",,0.05,0.3,4.99,0.28,,Reverse Holofoil,055/132,Uncommon,Psychic,80,Stage 1,[P] Super Psy Bolt (30),Dx2,1,,F-30
654395,Alakazam,Alakazam,https://tcgplayer-cdn.tcgplayer.com/product/654395_200w.jpg,3,24380,https://cpt.tcgcsv.com/WMf7,2025-09-26T14:35:11.317,1,"<strong>Ability: Psychic Draw</strong> Once during your turn, when you play this Pokmon from your hand to evolve 1 of your Pokmon, you may use this Ability. Draw 3 cards.",,0.01,0.25,4.99,0.19,0.2,Holofoil,056/132,Rare,Psychic,140,Stage 2,[P] Powerful Hand<br> Place 2 damage counters on your opponent's Active Pokemon for each card in your hand.,Dx2,1,,F-30
654395,Alakazam,Alakazam,https://tcgplayer-cdn.tcgplayer.com/product/654395_200w.jpg,3,24380,https://cpt.tcgcsv.com/WMf7,2025-09-26T14:35:11.317,1,"<strong>Ability: Psychic Draw</strong> Once during your turn, when you play this Pokmon from your hand to evolve 1 of your Pokmon, you may use this Ability. Draw 3 cards.",,0.09,0.51,4.99,0.51,0.47,Reverse Holofoil,056/132,Rare,Psychic,140,Stage 2,[P] Powerful Hand<br> Place 2 damage counters on your opponent's Active Pokemon for each card in your hand.,Dx2,1,,F-30
654396,Jynx,Jynx,https://tcgplayer-cdn.tcgplayer.com/product/654396_200w.jpg,3,24380,https://cpt.tcgcsv.com/XMf7,2025-09-26T14:35:11.383,1,,,0.01,0.15,4.99,0.1,0.07,Reverse Holofoil,057/132,Common,Psychic,110,Basic,[PP] Psychic (30+)<br> This attack does 30 more damage for each Energy attached to your opponent's Active Pokemon.,Dx2,1,,F-30
654396,Jynx,Jynx,https://tcgplayer-cdn.tcgplayer.com/product/654396_200w.jpg,3,24380,https://cpt.tcgcsv.com/XMf7,2025-09-26T14:35:11.383,1,,,0.01,0.08,4.99,0.07,0.04,Normal,057/132,Common,Psychic,110,Basic,[PP] Psychic (30+)<br> This attack does 30 more damage for each Energy attached to your opponent's Active Pokemon.,Dx2,1,,F-30
654397,Ralts,Ralts,https://tcgplayer-cdn.tcgplayer.com/product/654397_200w.jpg,3,24380,https://cpt.tcgcsv.com/ZMf7,2025-09-26T14:35:11.447,1,,,0.05,0.29,4.99,0.25,,Normal,058/132,Common,Psychic,70,Basic,[C] Collect<br> Draw a card.,Dx2,1,[P] Headbutt (10),F-30
654397,Ralts,Ralts,https://tcgplayer-cdn.tcgplayer.com/product/654397_200w.jpg,3,24380,https://cpt.tcgcsv.com/ZMf7,2025-09-26T14:35:11.447,1,,,0.05,0.84,4.99,0.74,,Reverse Holofoil,058/132,Common,Psychic,70,Basic,[C] Collect<br> Draw a card.,Dx2,1,[P] Headbutt (10),F-30
654398,Kirlia,Kirlia,https://tcgplayer-cdn.tcgplayer.com/product/654398_200w.jpg,3,24380,https://cpt.tcgcsv.com/-Mf7,2025-09-26T14:35:11.51,1,,,0.2,0.75,50.0,0.7,,Normal,059/132,Common,Psychic,100,Stage 1,"[P] Call Sign<br> Search your deck for up to 3 Pokemon, reveal them, and put them into your hand. Then, shuffle your deck.",Dx2,1,[P] Psyshot (30),F-30
654398,Kirlia,Kirlia,https://tcgplayer-cdn.tcgplayer.com/product/654398_200w.jpg,3,24380,https://cpt.tcgcsv.com/-Mf7,2025-09-26T14:35:11.51,1,,,0.25,1.06,8.99,1.06,,Reverse Holofoil,059/132,Common,Psychic,100,Stage 1,"[P] Call Sign<br> Search your deck for up to 3 Pokemon, reveal them, and put them into your hand. Then, shuffle your deck.",Dx2,1,[P] Psyshot (30),F-30
654399,Mega Gardevoir ex - 060/132,Mega Gardevoir ex 060 132,https://tcgplayer-cdn.tcgplayer.com/product/654399_200w.jpg,3,24380,https://cpt.tcgcsv.com/_Mf7,2025-09-26T14:35:11.57,1,,,0.75,2.01,20.18,1.54,,Holofoil,060/132,Double Rare,Psychic,360,Stage 2,"[P] Overflowing Wishes<br> For each of your Benched Pokemon, search your deck for a Basic Psychic Energy card and attach it to that Pokemon. Then, shuffle your deck.",Dx2,2,[P] Mega Symphonia (50x)<br> This attack does 50 damage for each Psychic Energy attached to all of your Pokemon.,F-30
654400,Shedinja - 061/132,Shedinja 061 132,https://tcgplayer-cdn.tcgplayer.com/product/654400_200w.jpg,3,24380,https://cpt.tcgcsv.com/0Nf7,2025-09-26T14:35:11.697,1,"<strong>Ability: Fragile Husk</strong> If this Pokmon is Knocked Out by damage from an attack from your opponent's Pokmon ex, your opponent can't take any Prize cards for it.",,0.04,0.25,4.99,0.22,0.18,Reverse Holofoil,061/132,Uncommon,Psychic,60,Stage 1,[P] Damage Beat (20x)<br> This attack does 20 damage for each damage counter on your opponent's Active Pokemon.,Dx2,0,,F-30
654400,Shedinja - 061/132,Shedinja 061 132,https://tcgplayer-cdn.tcgplayer.com/product/654400_200w.jpg,3,24380,https://cpt.tcgcsv.com/0Nf7,2025-09-26T14:35:11.697,1,"<strong>Ability: Fragile Husk</strong> If this Pokmon is Knocked Out by damage from an attack from your opponent's Pokmon ex, your opponent can't take any Prize cards for it.",,0.01,0.1,4.99,0.07,0.07,Normal,061/132,Uncommon,Psychic,60,Stage 1,[P] Damage Beat (20x)<br> This attack does 20 damage for each damage counter on your opponent's Active Pokemon.,Dx2,0,,F-30
654401,Spoink,Spoink,https://tcgplayer-cdn.tcgplayer.com/product/654401_200w.jpg,3,24380,https://cpt.tcgcsv.com/2Nf7,2025-09-26T14:35:11.823,1,,,0.01,0.17,4.99,0.1,0.1,Reverse Holofoil,062/132,Common,Psychic,70,Basic,[P] Triple Spin (10x)<br> Flip 3 coins. This attack does 10 damage for each heads.,Dx2,1,,F-30
654401,Spoink,Spoink,https://tcgplayer-cdn.tcgplayer.com/product/654401_200w.jpg,3,24380,https://cpt.tcgcsv.com/2Nf7,2025-09-26T14:35:11.823,1,,,0.01,0.08,4.99,0.05,0.05,Normal,062/132,Common,Psychic,70,Basic,[P] Triple Spin (10x)<br> Flip 3 coins. This attack does 10 damage for each heads.,Dx2,1,,F-30
654402,Grumpig,Grumpig,https://tcgplayer-cdn.tcgplayer.com/product/654402_200w.jpg,3,24380,https://cpt.tcgcsv.com/3Nf7,2025-09-26T14:35:11.873,1,"<strong>Ability: Energized Steps</strong> Once during your turn, when you play this Pokmon from your hand to evolve 1 of your Pokmon, you may use this Ability. Look at the top 4 cards of your deck and attach any number of Basic Energy cards you find there to your Pokmon in any way you like. Shuffle the other cards back into your deck.",,0.04,0.2,4.99,0.15,0.15,Reverse Holofoil,063/132,Uncommon,Psychic,120,Stage 1,[PCC] Psychic Sphere (60),Dx2,2,,F-30
654402,Grumpig,Grumpig,https://tcgplayer-cdn.tcgplayer.com/product/654402_200w.jpg,3,24380,https://cpt.tcgcsv.com/3Nf7,2025-09-26T14:35:11.873,1,"<strong>Ability: Energized Steps</strong> Once during your turn, when you play this Pokmon from your hand to evolve 1 of your Pokmon, you may use this Ability. Look at the top 4 cards of your deck and attach any number of Basic Energy cards you find there to your Pokmon in any way you like. Shuffle the other cards back into your deck.",,0.01,0.09,4.99,0.06,,Normal,063/132,Uncommon,Psychic,120,Stage 1,[PCC] Psychic Sphere (60),Dx2,2,,F-30
654403,Xerneas,Xerneas,https://tcgplayer-cdn.tcgplayer.com/product/654403_200w.jpg,3,24380,https://cpt.tcgcsv.com/5Nf7,2025-09-26T14:35:11.933,1,,,0.01,0.12,4.99,0.07,0.07,Holofoil,064/132,Rare,Psychic,120,Basic,"[P] Geo Gate<br> Search your deck for up to 3 Basic Psychic Pokemon and put them onto your Bench. Then, shuffle your deck.",Mx2,1,"[PPC] Bright Horns (120)<br> During your next turn, this Pokemon can't use Bright Horns.",
654403,Xerneas,Xerneas,https://tcgplayer-cdn.tcgplayer.com/product/654403_200w.jpg,3,24380,https://cpt.tcgcsv.com/5Nf7,2025-09-26T14:35:11.933,1,,,0.04,0.22,4.99,0.16,0.13,Reverse Holofoil,064/132,Rare,Psychic,120,Basic,"[P] Geo Gate<br> Search your deck for up to 3 Basic Psychic Pokemon and put them onto your Bench. Then, shuffle your deck.",Mx2,1,"[PPC] Bright Horns (120)<br> During your next turn, this Pokemon can't use Bright Horns.",
654404,Greavard,Greavard,https://tcgplayer-cdn.tcgplayer.com/product/654404_200w.jpg,3,24380,https://cpt.tcgcsv.com/6Nf7,2025-09-26T14:35:11.997,1,,,0.01,0.08,4.99,0.05,0.05,Normal,065/132,Common,Psychic,80,Basic,[P] Stampede (10),Dx2,3,[PC] Take Down (40)<br> This Pokemon also does 10 damage to itself.,F-30
654404,Greavard,Greavard,https://tcgplayer-cdn.tcgplayer.com/product/654404_200w.jpg,3,24380,https://cpt.tcgcsv.com/6Nf7,2025-09-26T14:35:11.997,1,,,0.03,0.2,4.99,0.18,0.1,Reverse Holofoil,065/132,Common,Psychic,80,Basic,[P] Stampede (10),Dx2,3,[PC] Take Down (40)<br> This Pokemon also does 10 damage to itself.,F-30
654405,Houndstone - 066/132,Houndstone 066 132,https://tcgplayer-cdn.tcgplayer.com/product/654405_200w.jpg,3,24380,https://cpt.tcgcsv.com/7Nf7,2025-09-26T14:35:12.14,1,,,0.01,0.2,4.99,0.2,0.12,Reverse Holofoil,066/132,Uncommon,Psychic,140,Stage 1,"[P] Horrifying Bite (30)<br> Flip a coin until you get tails. For each heads, choose a random card from your opponent's hand. Your opponent reveals those cards and shuffles them into their deck.",Dx2,3,[PPC] Hammer In (130),F-30
654405,Houndstone - 066/132,Houndstone 066 132,https://tcgplayer-cdn.tcgplayer.com/product/654405_200w.jpg,3,24380,https://cpt.tcgcsv.com/7Nf7,2025-09-26T14:35:12.14,1,,,0.01,0.1,5.0,0.04,,Normal,066/132,Uncommon,Psychic,140,Stage 1,"[P] Horrifying Bite (30)<br> Flip a coin until you get tails. For each heads, choose a random card from your opponent's hand. Your opponent reveals those cards and shuffles them into their deck.",Dx2,3,[PPC] Hammer In (130),F-30
654406,Gimmighoul,Gimmighoul,https://tcgplayer-cdn.tcgplayer.com/product/654406_200w.jpg,3,24380,https://cpt.tcgcsv.com/8Nf7,2025-09-26T14:35:12.267,1,,,0.01,0.1,4.99,0.08,0.05,Normal,067/132,Common,Psychic,70,Basic,[C] Slap (10),Dx2,2,,F-30
654406,Gimmighoul,Gimmighoul,https://tcgplayer-cdn.tcgplayer.com/product/654406_200w.jpg,3,24380,https://cpt.tcgcsv.com/8Nf7,2025-09-26T14:35:12.267,1,,,0.01,0.17,4.99,0.17,0.16,Reverse Holofoil,067/132,Common,Psychic,70,Basic,[C] Slap (10),Dx2,2,,F-30
