productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extAttack3,extUPC
86303,Ivysaur,Ivysaur,https://tcgplayer-cdn.tcgplayer.com/product/86303_200w.jpg,3,1384,https://cpt.tcgcsv.com/5xJ,2015-02-25T18:13:08.873,1,62,Uncommon,Grass,80,Stage 1,[2G] Cut (50),,R+20,,2,0.98,2.61,10.13,2.66,,Normal,"Evolutionary Pollen - Once during your turn, when you play Ivysaur from your hand to evolve 1 of your Pokemon, you may use this power.  Your opponent's Active Pokemon is now Asleep.  (Poke-POWER)",,
86303,Ivysaur,Ivysaur,https://tcgplayer-cdn.tcgplayer.com/product/86303_200w.jpg,3,1384,https://cpt.tcgcsv.com/5xJ,2015-02-25T18:13:08.873,1,62,Uncommon,Grass,80,Stage 1,[2G] Cut (50),,R+20,,2,5.37,5.82,25.0,6.61,,Reverse Holofoil,"Evolutionary Pollen - Once during your turn, when you play Ivysaur from your hand to evolve 1 of your Pokemon, you may use this power.  Your opponent's Active Pokemon is now Asleep.  (Poke-POWER)",,
86529,Kricketot,Kricketot,https://tcgplayer-cdn.tcgplayer.com/product/86529_200w.jpg,3,1384,https://cpt.tcgcsv.com/CDJ,2015-02-25T18:57:16.057,1,109,Common,Grass,50,Basic,[1] Headbutt (10),[1G] Beat (20),R+10,,1,0.1,0.28,1.45,0.36,0.23,Normal,,,
86529,Kricketot,Kricketot,https://tcgplayer-cdn.tcgplayer.com/product/86529_200w.jpg,3,1384,https://cpt.tcgcsv.com/CDJ,2015-02-25T18:57:16.057,1,109,Common,Grass,50,Basic,[1] Headbutt (10),[1G] Beat (20),R+10,,1,0.48,0.99,3.75,1.25,,Reverse Holofoil,,,
86715,Lickilicky C,Lickilicky C,https://tcgplayer-cdn.tcgplayer.com/product/86715_200w.jpg,3,1384,https://cpt.tcgcsv.com/kJJ,2015-02-25T17:47:38.79,1,30,Rare,Colorless,90,Basic,"[1] Licking-Licking Heal - Attach a basic Energy card from your hand to 1 of your Pokemon.  Then, remove 2 damage counters from that Pokemon.",[3] Return (40) Draw cards until you have 6 cards in your hand.,Fx2,,2,2.18,2.25,2.67,2.62,,Normal,,,
86715,Lickilicky C,Lickilicky C,https://tcgplayer-cdn.tcgplayer.com/product/86715_200w.jpg,3,1384,https://cpt.tcgcsv.com/kJJ,2015-02-25T17:47:38.79,1,30,Rare,Colorless,90,Basic,"[1] Licking-Licking Heal - Attach a basic Energy card from your hand to 1 of your Pokemon.  Then, remove 2 damage counters from that Pokemon.",[3] Return (40) Draw cards until you have 6 cards in your hand.,Fx2,,2,3.37,4.99,8.0,8.54,,Reverse Holofoil,,,
86826,Lopunny,Lopunny,https://tcgplayer-cdn.tcgplayer.com/product/86826_200w.jpg,3,1384,https://cpt.tcgcsv.com/xLJ,2024-09-04T20:12:00.203,1,63,Uncommon,Colorless,80,Stage 1,"[2] Ice Beam (20) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",[2] Rear Kick (40),F+20,,1,0.44,0.99,1.25,1.03,,Normal,,,
86826,Lopunny,Lopunny,https://tcgplayer-cdn.tcgplayer.com/product/86826_200w.jpg,3,1384,https://cpt.tcgcsv.com/xLJ,2024-09-04T20:12:00.203,1,63,Uncommon,Colorless,80,Stage 1,"[2] Ice Beam (20) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",[2] Rear Kick (40),F+20,,1,1.43,10.72,20.0,4.06,,Reverse Holofoil,,,
86844,Loudred,Loudred,https://tcgplayer-cdn.tcgplayer.com/product/86844_200w.jpg,3,1384,https://cpt.tcgcsv.com/VLJ,2015-02-25T18:17:49.227,1,64,Uncommon,Colorless,80,Stage 1,[2] Smash Kick (30),[3] Stomp Off (50) Discard the top card from your opponent's deck.,F+20,,2,0.18,0.41,1.48,0.41,,Normal,,,
86844,Loudred,Loudred,https://tcgplayer-cdn.tcgplayer.com/product/86844_200w.jpg,3,1384,https://cpt.tcgcsv.com/VLJ,2015-02-25T18:17:49.227,1,64,Uncommon,Colorless,80,Stage 1,[2] Smash Kick (30),[3] Stomp Off (50) Discard the top card from your opponent's deck.,F+20,,2,0.48,0.78,2.3,0.9,,Reverse Holofoil,,,
86887,Lucario C,Lucario C,https://tcgplayer-cdn.tcgplayer.com/product/86887_200w.jpg,3,1384,https://cpt.tcgcsv.com/MMJ,2022-01-12T17:16:06.367,1,31,Rare,Fighting,90,Basic,[1] Metal Claw (20),"[2F] Mid-air Strike (30+) Flip a coin.  If heads, this attack does 30 damage plus 30 more damage.",Px2,,2,8.18,8.99,12.17,11.34,,Normal,,,
86887,Lucario C,Lucario C,https://tcgplayer-cdn.tcgplayer.com/product/86887_200w.jpg,3,1384,https://cpt.tcgcsv.com/MMJ,2022-01-12T17:16:06.367,1,31,Rare,Fighting,90,Basic,[1] Metal Claw (20),"[2F] Mid-air Strike (30+) Flip a coin.  If heads, this attack does 30 damage plus 30 more damage.",Px2,,2,16.98,19.98,45.0,14.33,,Reverse Holofoil,,,
86927,Lunatone,Lunatone,https://tcgplayer-cdn.tcgplayer.com/product/86927_200w.jpg,3,1384,https://cpt.tcgcsv.com/zNJ,2025-02-06T17:07:34.167,1,32,Rare,Psychic,70,Basic,[1P] Gravity Wave (30) Does 30 damage to each of your opponent's Benched Pokemon that doesn't have a Retreat Cost.  (Don't apply Weakness and Resistance for Benched Pokemon.),,P+20,,0,0.3,0.89,2.0,0.85,0.64,Normal,"Marvel Eyes - If you have Solrock in play, prevent all effects of attacks, including damage done to any of your Lunatone or Solrock by your opponent's Pokemon LV.X.  (Poke-BODY)",,
86927,Lunatone,Lunatone,https://tcgplayer-cdn.tcgplayer.com/product/86927_200w.jpg,3,1384,https://cpt.tcgcsv.com/zNJ,2025-02-06T17:07:34.167,1,32,Rare,Psychic,70,Basic,[1P] Gravity Wave (30) Does 30 damage to each of your opponent's Benched Pokemon that doesn't have a Retreat Cost.  (Don't apply Weakness and Resistance for Benched Pokemon.),,P+20,,0,0.99,2.04,3.5,1.99,,Reverse Holofoil,"Marvel Eyes - If you have Solrock in play, prevent all effects of attacks, including damage done to any of your Lunatone or Solrock by your opponent's Pokemon LV.X.  (Poke-BODY)",,
87031,Magikarp,Magikarp,https://tcgplayer-cdn.tcgplayer.com/product/87031_200w.jpg,3,1384,https://cpt.tcgcsv.com/FQJ,2015-02-25T18:57:38.47,1,110,Common,Water,30,Basic,[1] Flail Around (10x) Flip 3 coins.  This attack does 10 damage times the number of heads.,,L+10,,1,0.74,0.88,4.95,1.33,,Normal,,,
87031,Magikarp,Magikarp,https://tcgplayer-cdn.tcgplayer.com/product/87031_200w.jpg,3,1384,https://cpt.tcgcsv.com/FQJ,2015-02-25T18:57:38.47,1,110,Common,Water,30,Basic,[1] Flail Around (10x) Flip 3 coins.  This attack does 10 damage times the number of heads.,,L+10,,1,27.0,35.21,47.83,47.83,,Reverse Holofoil,,,
87049,Magmar,Magmar,https://tcgplayer-cdn.tcgplayer.com/product/87049_200w.jpg,3,1384,https://cpt.tcgcsv.com/_QJ,2015-02-25T18:18:10.67,1,65,Uncommon,Fire,70,Basic,"[1] Smokescreen - If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin.  If tails, that attack does nothing.","[1R] Fireworks (30) Flip a coin.  If tails, discard a R Energy attached to Magmar.",W+20,,1,0.2,0.43,1.99,0.45,,Normal,,,
87049,Magmar,Magmar,https://tcgplayer-cdn.tcgplayer.com/product/87049_200w.jpg,3,1384,https://cpt.tcgcsv.com/_QJ,2015-02-25T18:18:10.67,1,65,Uncommon,Fire,70,Basic,"[1] Smokescreen - If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin.  If tails, that attack does nothing.","[1R] Fireworks (30) Flip a coin.  If tails, discard a R Energy attached to Magmar.",W+20,,1,1.0,2.87,4.49,1.2,,Reverse Holofoil,,,
87058,Magmortar,Magmortar,https://tcgplayer-cdn.tcgplayer.com/product/87058_200w.jpg,3,1384,https://cpt.tcgcsv.com/bRJ,2015-02-25T15:40:19.253,1,6,Holo Rare,Fire,110,Stage 1,[1R] Fire Arrow - Choose 1 of your opponent's Pokemon.  This attack does 30 damage to that Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),[2R] Flame Ball (60) You may move a R Energy card attached to Magmortar to 1 of your Benched Pokemon.,W+30,,2,3.02,4.93,7.0,5.01,,Holofoil,"Evolutionary Flame - Once during your turn, when you play Magmortar from your hand to evolve 1 of your Pokemon, you may use this power.  Your opponent's Active Pokemon is now Burned and Confused.  (Poke-POWER)",,
87058,Magmortar,Magmortar,https://tcgplayer-cdn.tcgplayer.com/product/87058_200w.jpg,3,1384,https://cpt.tcgcsv.com/bRJ,2015-02-25T15:40:19.253,1,6,Holo Rare,Fire,110,Stage 1,[1R] Fire Arrow - Choose 1 of your opponent's Pokemon.  This attack does 30 damage to that Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),[2R] Flame Ball (60) You may move a R Energy card attached to Magmortar to 1 of your Benched Pokemon.,W+30,,2,2.49,4.8,6.25,2.13,,Reverse Holofoil,"Evolutionary Flame - Once during your turn, when you play Magmortar from your hand to evolve 1 of your Pokemon, you may use this power.  Your opponent's Active Pokemon is now Burned and Confused.  (Poke-POWER)",,
87084,Magnemite,Magnemite,https://tcgplayer-cdn.tcgplayer.com/product/87084_200w.jpg,3,1384,https://cpt.tcgcsv.com/JRJ,2015-02-25T18:58:52.98,1,111,Common,Lightning,40,Basic,[1] Speed Ball (10),"[2] Quick Attack (10+) Flip a coin.  If heads, this attack does 10 damage plus 20 more damage.",F+10,M-20,1,0.15,0.34,1.0,0.33,,Normal,,,
87084,Magnemite,Magnemite,https://tcgplayer-cdn.tcgplayer.com/product/87084_200w.jpg,3,1384,https://cpt.tcgcsv.com/JRJ,2015-02-25T18:58:52.98,1,111,Common,Lightning,40,Basic,[1] Speed Ball (10),"[2] Quick Attack (10+) Flip a coin.  If heads, this attack does 10 damage plus 20 more damage.",F+10,M-20,1,0.41,0.45,1.0,1.1,,Reverse Holofoil,,,
87168,Manectric G,Manectric G,https://tcgplayer-cdn.tcgplayer.com/product/87168_200w.jpg,3,1384,https://cpt.tcgcsv.com/nTJ,2015-02-25T18:18:42.273,1,66,Uncommon,Lightning,80,Basic,[0] Energy Absorption - Search your discard pile for up to 2 Energy cards and attach them to Manectric G.,"[1L] Thunder Fang (30) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",Fx2,M-20,1,0.49,0.89,5.0,0.95,0.98,Normal,,,
87168,Manectric G,Manectric G,https://tcgplayer-cdn.tcgplayer.com/product/87168_200w.jpg,3,1384,https://cpt.tcgcsv.com/nTJ,2015-02-25T18:18:42.273,1,66,Uncommon,Lightning,80,Basic,[0] Energy Absorption - Search your discard pile for up to 2 Energy cards and attach them to Manectric G.,"[1L] Thunder Fang (30) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",Fx2,M-20,1,1.24,4.0,6.26,3.63,,Reverse Holofoil,,,
87175,Mankey,Mankey,https://tcgplayer-cdn.tcgplayer.com/product/87175_200w.jpg,3,1384,https://cpt.tcgcsv.com/wTJ,2023-03-27T13:46:42.933,1,112,Common,Fighting,50,Basic,"[F] Extra Punch (10+) If the Defending Pokemon is Pokemon LV.X, this attack does 10 damage plus 50 more damage.",,P+10,,1,0.14,0.33,1.49,0.35,0.23,Normal,,,
87175,Mankey,Mankey,https://tcgplayer-cdn.tcgplayer.com/product/87175_200w.jpg,3,1384,https://cpt.tcgcsv.com/wTJ,2023-03-27T13:46:42.933,1,112,Common,Fighting,50,Basic,"[F] Extra Punch (10+) If the Defending Pokemon is Pokemon LV.X, this attack does 10 damage plus 50 more damage.",,P+10,,1,2.26,3.22,5.0,2.15,2.26,Reverse Holofoil,,,
87240,Marshtomp,Marshtomp,https://tcgplayer-cdn.tcgplayer.com/product/87240_200w.jpg,3,1384,https://cpt.tcgcsv.com/QVJ,2023-09-22T14:13:13.373,1,67,Uncommon,Water,80,Stage 1,[3] Mud Shot (50),,G+20,,1,0.5,0.75,2.1,0.86,,Normal,"Plunge - Once during your turn (before your attack), if Marshtomp is on your Bench, you may flip a coin.  If heads, move all Energy cards attached to your Active Pokemon to Marshtomp.  If you do, switch Marshtomp with that Active Pokemon.  (Poke-POWER)",,
87240,Marshtomp,Marshtomp,https://tcgplayer-cdn.tcgplayer.com/product/87240_200w.jpg,3,1384,https://cpt.tcgcsv.com/QVJ,2023-09-22T14:13:13.373,1,67,Uncommon,Water,80,Stage 1,[3] Mud Shot (50),,G+20,,1,3.84,4.8,9.23,9.23,,Reverse Holofoil,"Plunge - Once during your turn (before your attack), if Marshtomp is on your Bench, you may flip a coin.  If heads, move all Energy cards attached to your Active Pokemon to Marshtomp.  If you do, switch Marshtomp with that Active Pokemon.  (Poke-POWER)",,
87249,Masquerain,Masquerain,https://tcgplayer-cdn.tcgplayer.com/product/87249_200w.jpg,3,1384,https://cpt.tcgcsv.com/_VJ,2025-02-05T21:06:36.26,1,68,Uncommon,Grass,80,Stage 1,[G] Skim Attack (30) Draw 2 cards.,,L+20,F-20,0,0.11,0.32,1.0,0.32,,Normal,"Intimidating Pattern - As long as Masquerain is your Active Pokemon, any damage done by an opponent's attack is reduced by 20 (before applying Weakness and Resistance).  (Poke-BODY)",,
87249,Masquerain,Masquerain,https://tcgplayer-cdn.tcgplayer.com/product/87249_200w.jpg,3,1384,https://cpt.tcgcsv.com/_VJ,2025-02-05T21:06:36.26,1,68,Uncommon,Grass,80,Stage 1,[G] Skim Attack (30) Draw 2 cards.,,L+20,F-20,0,0.5,0.75,2.5,0.76,,Reverse Holofoil,"Intimidating Pattern - As long as Masquerain is your Active Pokemon, any damage done by an opponent's attack is reduced by 20 (before applying Weakness and Resistance).  (Poke-BODY)",,
87262,Mawile,Mawile,https://tcgplayer-cdn.tcgplayer.com/product/87262_200w.jpg,3,1384,https://cpt.tcgcsv.com/gWJ,2015-02-25T17:49:02.007,1,33,Rare,Metal,70,Basic,"[M] Turnaround Standby - During your next turn, any damage done by Mawile's Swallow or Bite to your opponent's Active Pokemon is increased by 40 (before applying Weakness and Resistance).",[2] Swallow (20) Remove from Mawile the number of damage counters equal to the damage you did to the Defending Pokemon.,R+20,P-20,1,1.69,3.03,5.11,3.95,,Normal,,[2] Bite (30),
87262,Mawile,Mawile,https://tcgplayer-cdn.tcgplayer.com/product/87262_200w.jpg,3,1384,https://cpt.tcgcsv.com/gWJ,2015-02-25T17:49:02.007,1,33,Rare,Metal,70,Basic,"[M] Turnaround Standby - During your next turn, any damage done by Mawile's Swallow or Bite to your opponent's Active Pokemon is increased by 40 (before applying Weakness and Resistance).",[2] Swallow (20) Remove from Mawile the number of damage counters equal to the damage you did to the Defending Pokemon.,R+20,P-20,1,1.76,3.22,9.99,3.45,,Reverse Holofoil,,[2] Bite (30),
87276,Medicham,Medicham,https://tcgplayer-cdn.tcgplayer.com/product/87276_200w.jpg,3,1384,https://cpt.tcgcsv.com/xWJ,2015-02-25T17:50:52.767,1,34,Rare,Psychic,90,Stage 1,[1P] Channeling (60) Your opponent draws 2 cards.,[2P] Chakra Points (10+) Does 10 damage plus 10 more damage for each card in your opponent's hand.,P+20,,1,0.45,0.98,1.49,1.03,,Normal,,,
87276,Medicham,Medicham,https://tcgplayer-cdn.tcgplayer.com/product/87276_200w.jpg,3,1384,https://cpt.tcgcsv.com/xWJ,2015-02-25T17:50:52.767,1,34,Rare,Psychic,90,Stage 1,[1P] Channeling (60) Your opponent draws 2 cards.,[2P] Chakra Points (10+) Does 10 damage plus 10 more damage for each card in your opponent's hand.,P+20,,1,0.45,1.18,5.09,1.09,,Reverse Holofoil,,,
87285,Meditite,Meditite,https://tcgplayer-cdn.tcgplayer.com/product/87285_200w.jpg,3,1384,https://cpt.tcgcsv.com/KWJ,2015-02-25T19:00:49.483,1,113,Common,Psychic,60,Basic,[1] Psyshot (10),[1P] Karate Chop (30-) Does 30 damage minus 10 damage for each damage counter on Meditite.,P+10,,1,0.13,0.3,1.53,0.27,0.25,Normal,,,
87285,Meditite,Meditite,https://tcgplayer-cdn.tcgplayer.com/product/87285_200w.jpg,3,1384,https://cpt.tcgcsv.com/KWJ,2015-02-25T19:00:49.483,1,113,Common,Psychic,60,Basic,[1] Psyshot (10),[1P] Karate Chop (30-) Does 30 damage minus 10 damage for each damage counter on Meditite.,P+10,,1,1.25,2.21,6.0,3.65,2.74,Reverse Holofoil,,,
87321,Meowth,Meowth,https://tcgplayer-cdn.tcgplayer.com/product/87321_200w.jpg,3,1384,https://cpt.tcgcsv.com/rXJ,2021-09-14T13:17:30.83,1,114,Common,Colorless,60,Basic,[1] Scratch (10),[3] Double Kick (20x) Flip 2 coins.  This attack does 20 damage times the number of heads.,F+10,,1,0.21,0.7,2.0,0.85,,Normal,,,
87321,Meowth,Meowth,https://tcgplayer-cdn.tcgplayer.com/product/87321_200w.jpg,3,1384,https://cpt.tcgcsv.com/rXJ,2021-09-14T13:17:30.83,1,114,Common,Colorless,60,Basic,[1] Scratch (10),[3] Double Kick (20x) Flip 2 coins.  This attack does 20 damage times the number of heads.,F+10,,1,2.0,2.0,4.0,2.9,,Reverse Holofoil,,,
87339,Metagross,Metagross,https://tcgplayer-cdn.tcgplayer.com/product/87339_200w.jpg,3,1384,https://cpt.tcgcsv.com/PXJ,2025-02-16T02:24:00.267,1,7,Holo Rare,Metal,130,Stage 2,[1MM] Geo Impact (60) If you have a Stadium card in play this attack does 20 damage to each of your opponent's Benched Pokemon that is the same type as the Defending Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),,R+30,P-20,3,3.0,4.4,7.97,4.37,,Holofoil,Gravitation - Each Pokemon in play (both yours and your opponent's) gets -20 HP.  No more than 20 HP can be reduced by all Gravitation Poke-Bodies.  (Poke-BODY),,
87339,Metagross,Metagross,https://tcgplayer-cdn.tcgplayer.com/product/87339_200w.jpg,3,1384,https://cpt.tcgcsv.com/PXJ,2025-02-16T02:24:00.267,1,7,Holo Rare,Metal,130,Stage 2,[1MM] Geo Impact (60) If you have a Stadium card in play this attack does 20 damage to each of your opponent's Benched Pokemon that is the same type as the Defending Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),,R+30,P-20,3,8.39,13.85,19.3,6.52,,Reverse Holofoil,Gravitation - Each Pokemon in play (both yours and your opponent's) gets -20 HP.  No more than 20 HP can be reduced by all Gravitation Poke-Bodies.  (Poke-BODY),,
87380,Metang,Metang,https://tcgplayer-cdn.tcgplayer.com/product/87380_200w.jpg,3,1384,https://cpt.tcgcsv.com/DZJ,2015-02-25T18:20:31.157,1,69,Uncommon,Metal,80,Stage 1,[2M] Psychic (40) Does 40 damage plus 10 more damage for each Energy attached to the Defending Pokemon.,,R+20,P-20,2,0.05,0.4,1.32,0.44,,Normal,"<b>Poke-BODY</b>  Metallic Lift 
<br>If Metang has any M Energy attached to it, the Retreat Cost for Metang is 0.",,
87380,Metang,Metang,https://tcgplayer-cdn.tcgplayer.com/product/87380_200w.jpg,3,1384,https://cpt.tcgcsv.com/DZJ,2015-02-25T18:20:31.157,1,69,Uncommon,Metal,80,Stage 1,[2M] Psychic (40) Does 40 damage plus 10 more damage for each Energy attached to the Defending Pokemon.,,R+20,P-20,2,0.79,0.87,5.09,1.44,1.07,Reverse Holofoil,"<b>Poke-BODY</b>  Metallic Lift 
<br>If Metang has any M Energy attached to it, the Retreat Cost for Metang is 0.",,
87455,Milotic,Milotic,https://tcgplayer-cdn.tcgplayer.com/product/87455_200w.jpg,3,1384,https://cpt.tcgcsv.com/7_J,2023-01-26T08:49:15.273,1,70,Uncommon,Water,90,Stage 1,"[1W] Cleansing Ring (20) You may discard 2 cards from your hand.  If you do, remove 4 damage counters from 1 of your Pokemon.",[2W] Scale Blow (90-) Does 90 damage minus 10 damage for each card in your hand.,L+20,,1,0.38,1.24,7.97,2.21,6.62,Normal,,,
87455,Milotic,Milotic,https://tcgplayer-cdn.tcgplayer.com/product/87455_200w.jpg,3,1384,https://cpt.tcgcsv.com/7_J,2023-01-26T08:49:15.273,1,70,Uncommon,Water,90,Stage 1,"[1W] Cleansing Ring (20) You may discard 2 cards from your hand.  If you do, remove 4 damage counters from 1 of your Pokemon.",[2W] Scale Blow (90-) Does 90 damage minus 10 damage for each card in your hand.,L+20,,1,3.75,5.02,6.69,6.76,,Reverse Holofoil,,,
87456,Milotic (Shiny),Milotic Shiny,https://tcgplayer-cdn.tcgplayer.com/product/87456_200w.jpg,3,1384,https://cpt.tcgcsv.com/8_J,2022-04-20T20:08:46.27,1,SH7,Shiny Holo Rare,Water,80,Stage 1,"[1WW] Dwindling Wave (80-) 
<br>Does 80 damage minus 10 damage for each damage counter on Milotic.",,L+20,None,1,107.98,136.54,320.0,208.57,,Reverse Holofoil,"Aqua Mirage - If you have no cards in your hand, prevent all damage done to Milotic by attacks from your opponent's Pokemon.  (Poke-BODY)",,
87459,Milotic C,Milotic C,https://tcgplayer-cdn.tcgplayer.com/product/87459_200w.jpg,3,1384,https://cpt.tcgcsv.com/c_J,2022-01-29T13:27:16.103,1,35,Rare,Water,90,Basic,[1] Aqua Tail (10+) Flip a coin for each W Energy attached to Milotic C.  This attack does 10 damage plus 20 more damage for each heads.,"[2W] Wrap (30) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",Lx2,,1,5.0,5.99,8.24,8.05,,Normal,,,
87459,Milotic C,Milotic C,https://tcgplayer-cdn.tcgplayer.com/product/87459_200w.jpg,3,1384,https://cpt.tcgcsv.com/c_J,2022-01-29T13:27:16.103,1,35,Rare,Water,90,Basic,[1] Aqua Tail (10+) Flip a coin for each W Energy attached to Milotic C.  This attack does 10 damage plus 20 more damage for each heads.,"[2W] Wrap (30) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",Lx2,,1,3.17,5.79,7.0,4.83,,Reverse Holofoil,,,
87471,Mime Jr.,Mime Jr,https://tcgplayer-cdn.tcgplayer.com/product/87471_200w.jpg,3,1384,https://cpt.tcgcsv.com/r_J,2023-08-01T14:50:12.76,1,115,Common,Psychic,50,Basic,[1] Encore - Choose 1 of the Defending Pokemon's attacks.  That Pokemon can use only that attack during your opponent's next turn.,,P+10,,1,0.24,0.68,11.27,0.67,,Normal,"Baby Evolution - Once during your turn (before your attack), you may put Mr. Mime from your hand onto Mime Jr. (this counts as evolving Mime Jr.) and remove all damage counters from Mime Jr..  (Poke-POWER)",,
87471,Mime Jr.,Mime Jr,https://tcgplayer-cdn.tcgplayer.com/product/87471_200w.jpg,3,1384,https://cpt.tcgcsv.com/r_J,2023-08-01T14:50:12.76,1,115,Common,Psychic,50,Basic,[1] Encore - Choose 1 of the Defending Pokemon's attacks.  That Pokemon can use only that attack during your opponent's next turn.,,P+10,,1,4.0,4.79,4.99,4.56,,Reverse Holofoil,"Baby Evolution - Once during your turn (before your attack), you may put Mr. Mime from your hand onto Mime Jr. (this counts as evolving Mime Jr.) and remove all damage counters from Mime Jr..  (Poke-POWER)",,
87490,Minun,Minun,https://tcgplayer-cdn.tcgplayer.com/product/87490_200w.jpg,3,1384,https://cpt.tcgcsv.com/Q_J,2015-02-25T18:21:54.133,1,71,Uncommon,Lightning,60,Basic,[0] Call for Family - Search your deck for up to 2 L Basic Pokemon and put them onto your Bench.  Shuffle your deck afterward.,[L] Trash Charge (10) Search your discard pile for a L Energy card and attach it to 1 of your Pokemon.,F+10,M-20,1,4.4,4.4,4.4,3.16,,Normal,,,
87490,Minun,Minun,https://tcgplayer-cdn.tcgplayer.com/product/87490_200w.jpg,3,1384,https://cpt.tcgcsv.com/Q_J,2015-02-25T18:21:54.133,1,71,Uncommon,Lightning,60,Basic,[0] Call for Family - Search your deck for up to 2 L Basic Pokemon and put them onto your Bench.  Shuffle your deck afterward.,[L] Trash Charge (10) Search your discard pile for a L Energy card and attach it to 1 of your Pokemon.,F+10,M-20,1,6.91,6.95,6.99,12.82,,Reverse Holofoil,,,
87562,Moltres (36),Moltres 36,https://tcgplayer-cdn.tcgplayer.com/product/87562_200w.jpg,3,1384,https://cpt.tcgcsv.com/g2K,2015-02-25T17:52:04.86,1,36,Rare,Fire,100,Basic,[1R] Wing Attack (20),"[2RR] Sky Attack (80) Flip a coin.  If tails, this attack does nothing.",W+30,F-20,2,2.0,2.5,8.25,3.51,,Normal,,,
87562,Moltres (36),Moltres 36,https://tcgplayer-cdn.tcgplayer.com/product/87562_200w.jpg,3,1384,https://cpt.tcgcsv.com/g2K,2015-02-25T17:52:04.86,1,36,Rare,Fire,100,Basic,[1R] Wing Attack (20),"[2RR] Sky Attack (80) Flip a coin.  If tails, this attack does nothing.",W+30,F-20,2,5.73,10.42,19.99,10.42,,Reverse Holofoil,,,
87563,Moltres (149),Moltres 149,https://tcgplayer-cdn.tcgplayer.com/product/87563_200w.jpg,3,1384,https://cpt.tcgcsv.com/h2K,2021-10-07T13:28:16.987,1,149,Secret Rare,Fire,70,Basic,"[RRR] Hyper Flame (60) Flip a coin.  If heads, discard a R Energy attached to Moltres.  If tails, discard all Energy attached to Moltres.",,,F-30,1,82.0,130.0,277.87,188.58,,Holofoil,,,
87593,Mr. Mime,Mr Mime,https://tcgplayer-cdn.tcgplayer.com/product/87593_200w.jpg,3,1384,https://cpt.tcgcsv.com/T2K,2015-02-25T17:54:54.097,1,37,Rare,Psychic,70,Basic,"[1P] Desperate Slap (20+) If Mr. Mime already has 5 or more damage counters on it, this attack does 20 plus 40 more damage.",,None,None,1,0.59,0.71,1.41,1.31,,Normal,"<b>Poke-BODY</b> Focus Wall 
<br> If Mr. Mime would be Knocked Out by damage from an attack that does 70 or more damage (after applying Weakness and Resistance), Mr. Mime is not Knocked Out and its remaining HP becomes 10 instead.  (Poke-BODY)",,
87593,Mr. Mime,Mr Mime,https://tcgplayer-cdn.tcgplayer.com/product/87593_200w.jpg,3,1384,https://cpt.tcgcsv.com/T2K,2015-02-25T17:54:54.097,1,37,Rare,Psychic,70,Basic,"[1P] Desperate Slap (20+) If Mr. Mime already has 5 or more damage counters on it, this attack does 20 plus 40 more damage.",,None,None,1,1.09,2.0,3.0,3.28,,Reverse Holofoil,"<b>Poke-BODY</b> Focus Wall 
<br> If Mr. Mime would be Knocked Out by damage from an attack that does 70 or more damage (after applying Weakness and Resistance), Mr. Mime is not Knocked Out and its remaining HP becomes 10 instead.  (Poke-BODY)",,
87615,Mudkip,Mudkip,https://tcgplayer-cdn.tcgplayer.com/product/87615_200w.jpg,3,1384,https://cpt.tcgcsv.com/k3K,2021-08-01T17:30:33.613,1,116,Common,Water,60,Basic,"[W] Mud Sport (10+) If Mudkip has less Energy attached to it than the Defending Pokemon, this attack does 10 damage plus 10 more damage.",[1W] Surf (20),G+10,,1,0.15,0.75,1.59,0.9,0.38,Normal,,,
87615,Mudkip,Mudkip,https://tcgplayer-cdn.tcgplayer.com/product/87615_200w.jpg,3,1384,https://cpt.tcgcsv.com/k3K,2021-08-01T17:30:33.613,1,116,Common,Water,60,Basic,"[W] Mud Sport (10+) If Mudkip has less Energy attached to it than the Defending Pokemon, this attack does 10 damage plus 10 more damage.",[1W] Surf (20),G+10,,1,15.75,15.75,15.75,20.63,,Reverse Holofoil,,,
