productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC
285446,Code Card - Hidden Potential Tin [Gallade V],Code Card Hidden Potential Tin Gallade V,https://tcgplayer-cdn.tcgplayer.com/product/285446_200w.jpg,3,2374,https://cpt.tcgcsv.com/Xbj3,2022-10-14T04:03:18.807,1,,Code Card,,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,0.02,0.2,1.0,0.2,,Normal,
285447,Code Card - Hidden Potential Tin [Giratina V],Code Card Hidden Potential Tin Giratina V,https://tcgplayer-cdn.tcgplayer.com/product/285447_200w.jpg,3,2374,https://cpt.tcgcsv.com/Zbj3,2022-10-14T04:03:18.807,1,,Code Card,,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,0.04,0.15,2.95,0.09,,Normal,
285448,Code Card - Hidden Potential Tin [Rotom V] (International Version),Code Card Hidden Potential Tin Rotom V International Version,https://tcgplayer-cdn.tcgplayer.com/product/285448_200w.jpg,3,2374,https://cpt.tcgcsv.com/-bj3,2022-10-14T04:03:18.807,1,,Code Card,,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,,,,,,,
285449,Code Card - Hidden Potential Tin [Gallade V] (International Version),Code Card Hidden Potential Tin Gallade V International Version,https://tcgplayer-cdn.tcgplayer.com/product/285449_200w.jpg,3,2374,https://cpt.tcgcsv.com/_bj3,2022-10-14T04:03:18.807,1,,Code Card,,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,0.15,0.15,0.15,,,Normal,
285450,Code Card - Hidden Potential Tin [Giratina V] (International Version),Code Card Hidden Potential Tin Giratina V International Version,https://tcgplayer-cdn.tcgplayer.com/product/285450_200w.jpg,3,2374,https://cpt.tcgcsv.com/0cj3,2022-10-14T04:03:18.807,1,,Code Card,,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,,,,,,,
285681,Code Card - Arceus VSTAR Ultra-Premium Collection,Code Card Arceus VSTAR Ultra Premium Collection,https://tcgplayer-cdn.tcgplayer.com/product/285681_200w.jpg,3,2374,https://cpt.tcgcsv.com/Fhj3,2022-11-12T05:03:09.467,1,,Code Card,,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,,,,,,,
285695,Wartortle - 50/112 (Prerelease),Wartortle 50 112 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/285695_200w.jpg,3,2374,https://cpt.tcgcsv.com/Whj3,2022-09-28T18:18:45.06,0,050/112,Promo,Water,80,Stage 1,,"[W] Water Gun (20+)
<br>This attack does 20 damage plus 10 more damage for each Water Energy attached to Wartortle but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.","[2W] Smash Turn (40)
<br>After your attack, you may switch Wartortle with 1 of your Benched Pokémon.",L,,2,22.0,31.19,49.97,17.0,22.0,Normal,
286470,Eevee Evolutions Premium Collection,Eevee Evolutions Premium Collection,https://tcgplayer-cdn.tcgplayer.com/product/286470_200w.jpg,3,2374,https://cpt.tcgcsv.com/qCj3,2022-11-04T04:03:11.433,1,,,,,,"Get ready to have your hands full with a ton of Pokémon TCG cards-with Eevee V at the forefront! For the first time ever, Eevee and all of its Evolutions appear together in a Pokémon TCG collection as Pokémon V! That's right-in this collection, you get 9 foil promo cards featuring Eevee V and each of its Evolutions. If that's not enough, you also get 9 Pokémon TCG booster packs to really get your collection going strong.
<br>
The Pokémon Eevee Evolutions Premium Collection includes:
<br>
• 1 Promo card featuring Eevee V
<br>
• 1 Promo card featuring Vaporeon V
<br>
• 1 Promo card featuring Jolteon V
<br>
• 1 Promo card featuring Leafeon V
<br>
• 1 Promo card featuring Glaceon V
<br>
• 1 Promo card featuring Flareon V
<br>
• 1 Promo card featuring Espeon V
<br>
• 1 Promo card featuring Umbreon V
<br>
• 1 Promo card featuring Sylveon V
<br>
• 9 Pokémon TCG Booster Packs
<br>
• A Code Card for Pokémon TCG Live",,,,,,174.49,271.0,485.0,173.64,,Normal,
286472,Code Card - Eevee Evolutions Premium Collection,Code Card Eevee Evolutions Premium Collection,https://tcgplayer-cdn.tcgplayer.com/product/286472_200w.jpg,3,2374,https://cpt.tcgcsv.com/sCj3,2022-11-04T04:03:11.433,1,,Code Card,,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,0.25,0.51,9.95,0.5,,Normal,
286476,Mew V Box,Mew V Box,https://tcgplayer-cdn.tcgplayer.com/product/286476_200w.jpg,3,2374,https://cpt.tcgcsv.com/xCj3,2022-11-04T04:03:11.637,1,,,,,,"Mysterious Pokémon & Psychic Power! The Mythical Pokémon Mew boasts huge strength for such a cute little Pokémon, and now you can add it to your collection as a Pokémon V in both playable and oversize versions! Not to be outdone, the Legendary Pokémon Mewtwo also appears as an awesome foil card, and you can discover even more surprises in a handful of Pokémon TCG booster packs. Get ready for the battle of a lifetime when these Psychic-type powerhouses are by your side!
<br>
The Pokémon TCG: Mew V Box includes:
<br>
• 1 foil card featuring Mew V
<br>
• 1 foil card featuring Mewtwo
<br>
• 1 oversize foil card featuring Mew V
<br>
• 4 Pokémon TCG booster packs
<br>
• A code card for Pokémon TCG Live",,,,,,225.0,262.5,299.99,90.4,,Normal,
286477,Kyurem V Box,Kyurem V Box,https://tcgplayer-cdn.tcgplayer.com/product/286477_200w.jpg,3,2374,https://cpt.tcgcsv.com/zCj3,2022-11-04T04:03:11.637,1,,,,,,"A Legendary Chill in the Air! With an attack that serves up Water-type Energy to your team, Kyurem V brings the undeniable power of a Legendary Pokémon to your deck! It appears here as a foil card in ready-to-play and oversize versions, along with another playable foil card featuring the Legendary Pokémon Zekrom. Even more surprises await in a handful of Pokémon TCG booster packs. Your opponent won't know what hit them when these two draconic Pokemon let loose!
<br>
The Pokémon TCG: Kyurem V Box Includes:
<br>
• 1 foil card featuring Kyurem V
<br>
• 1 foil card featuring Zekrom
<br>
• 1 oversize foil card featuring Kyurem V
<br>
• 4 Pokémon TCG booster packs
<br>
• A code card for Pokémon TCG Live",,,,,,,,,,,,
286613,Space Center - 91/107 (10th Anniversary),Space Center 91 107 10th Anniversary,https://tcgplayer-cdn.tcgplayer.com/product/286613_200w.jpg,3,2374,https://cpt.tcgcsv.com/hGj3,2022-09-19T13:31:15.85,1,091/107,Promo,Stadium,,,"<em>This card stays in play when you play it. Discard this card if another Stadium card comes into play.</em>
<br>
<br>Ignore Poké-Bodies for all Basic Pokémon in play <em>(both yours and your opponent's)</em>(excluding Pokémon-ex and Pokémon that has an owner in its name).",,,,,,29.0,49.21,99.99,36.59,,Normal,
286618,Darkrai VSTAR Premium Collection,Darkrai VSTAR Premium Collection,https://tcgplayer-cdn.tcgplayer.com/product/286618_200w.jpg,3,2374,https://cpt.tcgcsv.com/nGj3,2022-11-01T04:03:08.063,1,,,,,,"Plunge your opponents into total darkness with Darkrai! This Mythical Pokémon is a shadow master who's known for causing nightmares, and it appears in this Premium Collection as both a Pokémon V and a Pokémon VSTAR. Darkrai V's Dark Void attack hits for a powerful 130 damage and makes your opponent's Active Pokémon even more vulnerable by sending it to sleep.
<br>
Evolve Darkrai V to use Darkrai VSTAR's Dark Pulse attack, which grows in strength for each Darkness Energy attached to all of your Pokémon. You can also take advantage of its Star Abyss VSTAR Power, which returns two Item cards from your discard pile to your hand.
<br>
If that wasn't enough Darkrai for you, the set also includes an oversize foil version of the Darkrai VSTAR card that you can display. You'll even get a VSTAR marker and eight Pokémon TCG booster packs to bring in even more support for your team!
<br>
The Pokémon TCG: Darkrai VSTAR Premium Collection includes:
<br>
• 1 etched foil card featuring Darkrai VSTAR
<br>
• 1 foil card featuring Darkrai V
<br>
• 1 oversize foil card featuring Darkrai VSTAR
<br>
• 8 Pokémon TCG booster packs
<br>
• 1 VSTAR marker
<br>
• A code card usable in either the Pokémon TCG Online or Pokémon TCG Live",,,,,,92.99,100.0,500.0,79.05,,Normal,
286619,Shaymin VSTAR Premium Collection,Shaymin VSTAR Premium Collection,https://tcgplayer-cdn.tcgplayer.com/product/286619_200w.jpg,3,2374,https://cpt.tcgcsv.com/pGj3,2022-11-01T04:03:08.063,1,,,,,,"Take time to stop and smell the roses with Shaymin VSTAR—then take flight into battle! In this Premium Collection, you will find this glorious Grass-type Pokémon VSTAR in both playable and oversize versions, as well as a copy of Shaymin V so you can really show off this Mythical Pokémon.
<br>
Start a comeback with Shaymin V's Revenge Blast attack, which does 60 damage and an additional 40 damage for each Prize card your opponent has taken. Finish off the match and complete your comeback with Shaymin VSTAR and its improved Revenge Blast attack, which does 120 damage and an additional 40 damage for each Prize card your opponent has taken. If any of your Pokémon are in danger of being Knocked Out, take advantage of Shaymin VSTAR's VSTAR Power, Star Bloom, an Ability that heals 120 damage from each of your Benched Grass-type Pokémon. You can never count yourself out of a battle when Shaymin V and Shaymin VSTAR are on your side.
<br>
You'll also find eight Pokémon Booster Packs to help grow your collection! 
<br>
The Pokémon TCG: Shaymin VSTAR Premium Collection includes:
<br>
• 1 etched foil card featuring Shaymin VSTAR
<br>
• 1 foil card featuring Shaymin V
<br>
• 1 oversize foil card featuring Shaymin VSTAR
<br>
• 8 Pokémon TCG booster packs
<br>
• 1 VSTAR marker
<br>
• A code card usable in either the Pokémon TCG Online or Pokémon TCG Live",,,,,,99.95,99.98,100.0,66.95,,Normal,
287017,Hisuian Zoroark - 076/196 (Gamestop Exclusive),Hisuian Zoroark 076 196 Gamestop Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/287017_200w.jpg,3,2374,https://cpt.tcgcsv.com/mQj3,2023-12-22T15:16:12.493,1,076/196,Promo,Psychic,120,Stage 1,,"[0] Doom Curse
<br>
At the end of your opponent's next turn, the Defending Pokémon will be Knocked Out.","[P] Call Back
<br>
Put a card from your discard pile into your hand.",Dx2,F-30,2,1.43,1.99,6.0,1.44,,Holofoil,
287228,VMAX Dragons Premium Collection,VMAX Dragons Premium Collection,https://tcgplayer-cdn.tcgplayer.com/product/287228_200w.jpg,3,2374,https://cpt.tcgcsv.com/BVj3,2023-07-24T20:12:01.267,2,,,,,,"A pair of thundering roars pierce the air as Rayquaza VMAX and Duraludon VMAX show off the might and power of Dragon-type Pokémon! With this power-packed set, you can add both of these ferocious Pokémon VMAX to your collection, along with Rayquaza V and Duraludon V for a total of four ready-to-play foil cards.
<br>
Discard Energy from Rayquaza VMAX to increase the strength of its Max Burst attack, or overwhelm your opponent with Duraludon VMAX's G-Max Pulverization attack, which does an incredible 220 damage and isn't affected by any effects on your opponent's Active Pokémon.
<br> 
You also get oversize versions of Rayquaza VMAX and Duraludon VMAX for display, plus a huge stack of Pokémon TCG booster packs with even more treasures inside. Tear down your opponents with these VMAX Dragons!
<br>
The Pokémon TCG: VMAX Dragons Premium Collection includes:
<br>
• 2 etched foil cards featuring Rayquaza VMAX and Duraludon VMAX
<br>
• 2 foil cards featuring Rayquaza V and Duraludon V
<br>
• 2 foil oversize cards featuring Rayquaza VMAX and Duraludon VMAX
<br>
• 11 Pokémon TCG booster packs
<br>
• A code card usable in either the Pokémon TCG Online or Pokémon TCG Live",,,,,,239.99,247.49,299.99,148.51,,Normal,
287245,Code Card - VMAX Dragons Premium Collection,Code Card VMAX Dragons Premium Collection,https://tcgplayer-cdn.tcgplayer.com/product/287245_200w.jpg,3,2374,https://cpt.tcgcsv.com/WVj3,2022-11-04T04:03:11.777,1,,Code Card,,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,0.69,1.0,1.25,,,Normal,
448614,Empoleon - 037/172 (Cosmos Holo),Empoleon 037 172 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/448614_200w.jpg,3,2374,https://cpt.tcgcsv.com/jsC5,2025-03-29T05:50:56.277,1,037/172,Holo Rare,Water,160,Stage 2,"<strong>Ability — Emergency Surfacing</strong>
<br>Once during your turn, if this card is in your discard pile and you have no cards in your hand, you can play this card onto your Bench then draw 3 cards.","[W] Water Arrow
<br>This attack does 60 damage to 1 of your opponent’s Pokemon (don’t apply Weakness and Resistance).",,Lx2,None,2,0.03,0.34,3.49,0.38,,Holofoil,
449727,Galar Power Mini Tin [Set of 5],Galar Power Mini Tin Set of 5,https://tcgplayer-cdn.tcgplayer.com/product/449727_200w.jpg,3,2374,https://cpt.tcgcsv.com/zVC5,2022-10-08T15:34:59.057,1,,,,,,"Collect each 5 of the Galar Power Mini Tins. Each tin contains two booster packs, a metallic Pokémon coin, and featured Pokémon art card.",,,,,,120.0,123.45,144.99,87.99,,Normal,
450095,Code Card - Kyurem V Box,Code Card Kyurem V Box,https://tcgplayer-cdn.tcgplayer.com/product/450095_200w.jpg,3,2374,https://cpt.tcgcsv.com/W2D5,2023-06-20T19:02:23.533,1,,Code Card,,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,,,,,,,
450096,Code Card - Mew V Box,Code Card Mew V Box,https://tcgplayer-cdn.tcgplayer.com/product/450096_200w.jpg,3,2374,https://cpt.tcgcsv.com/X2D5,2023-06-16T19:47:51.85,1,,Code Card,,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,1.0,1.0,1.0,,,Normal,
450103,Darkrai VSTAR/Shaymin VSTAR Premium Collection [Set of 2],Darkrai VSTAR Shaymin VSTAR Premium Collection Set of 2,https://tcgplayer-cdn.tcgplayer.com/product/450103_200w.jpg,3,2374,https://cpt.tcgcsv.com/53D5,2022-11-01T04:03:08.063,1,,,,,,"Origin Forme Dialga VSTAR wields colossal strength to bend time to its will, while Origin Forme Palkia VSTAR soars across the sky and twists the fabric of space! Appearing here in both playable and oversize versions, each ancient Legendary Pokémon boasts a potentially game-changing VSTAR Power. To round out this deluxe collection, the star Pokémon also appears as a Pokémon V, metal pin, and shimmering coin!
<br>
 Each Pokémon TCG: Origin Forme Pokémon VSTAR Premium Collection includes:
<br>
• 1 etched foil card featuring Origin Forme Dialga VSTAR or Origin Forme Palkia VSTAR
<br>
• 1 etched foil card featuring Origin Forme Dialga V or Origin Forme Palkia V
<br>
• 1 oversize foil card featuring Origin Forme Dialga VSTAR or Origin Forme Palkia VSTAR
<br>
• 1 pin featuring Origin Forme Dialga or Origin Forme Palkia
<br>
• 1 metallic coin featuring Origin Forme Dialga or Origin Forme Palkia
<br>
• 6 Pokémon TCG booster packs
<br>
• 1 acrylic VSTAR marker
<br>
• A code card for Pokémon TCG Live",,,,,,,,,,,,
450105,Code Card - Darkrai VSTAR Premium Collection,Code Card Darkrai VSTAR Premium Collection,https://tcgplayer-cdn.tcgplayer.com/product/450105_200w.jpg,3,2374,https://cpt.tcgcsv.com/73D5,2023-06-20T16:20:25.233,1,,Code Card,,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,0.4,0.64,1.99,0.64,,Normal,
450106,Code Card - Shaymin VSTAR Premium Collection,Code Card Shaymin VSTAR Premium Collection,https://tcgplayer-cdn.tcgplayer.com/product/450106_200w.jpg,3,2374,https://cpt.tcgcsv.com/83D5,2023-06-20T15:38:45.253,1,,Code Card,,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,0.05,0.3,2.49,0.29,,Normal,
450977,Code Card - V Forces Tin [Mew V],Code Card V Forces Tin Mew V,https://tcgplayer-cdn.tcgplayer.com/product/450977_200w.jpg,3,2374,https://cpt.tcgcsv.com/zpD5,2022-10-31T15:32:27.003,1,,Code Card,,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,0.29,0.45,9.99,,,Normal,
451099,Pokemon TCG: Tempest Gift Box,Pokemon TCG Tempest Gift Box,https://tcgplayer-cdn.tcgplayer.com/product/451099_200w.jpg,3,2374,https://cpt.tcgcsv.com/_rD5,2022-10-21T18:08:49.303,1,,,,,,,,,,,,,,,,,,
451101,Code Card - Zeraora VMAX & VSTAR Battle Box,Code Card Zeraora VMAX and VSTAR Battle Box,https://tcgplayer-cdn.tcgplayer.com/product/451101_200w.jpg,3,2374,https://cpt.tcgcsv.com/2sD5,2023-03-31T16:32:19.92,1,,Code Card,,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,0.8,1.25,9.99,1.25,,Normal,
451102,Code Card - Deoxys VMAX & VSTAR Battle Box,Code Card Deoxys VMAX and VSTAR Battle Box,https://tcgplayer-cdn.tcgplayer.com/product/451102_200w.jpg,3,2374,https://cpt.tcgcsv.com/3sD5,2023-03-31T16:04:50.937,1,,Code Card,,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,0.99,1.45,4.0,1.4,,Normal,
451117,Code Card - Hisuian Electrode V Box,Code Card Hisuian Electrode V Box,https://tcgplayer-cdn.tcgplayer.com/product/451117_200w.jpg,3,2374,https://cpt.tcgcsv.com/msD5,2023-06-16T19:48:20.67,1,,Code Card,,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,0.02,0.07,0.49,0.07,,Normal,
451118,Paldea Collection [Sprigatito/Miraidon ex],Paldea Collection Sprigatito Miraidon ex,https://tcgplayer-cdn.tcgplayer.com/product/451118_200w.jpg,3,2374,https://cpt.tcgcsv.com/nsD5,2023-01-06T05:03:11.367,1,,,,,,"Get ready for a brand-new adventure in the Paldea region with the Pokémon Trading Card Game!
<br>
First partner Pokémon Sprigatito, Fuecoco, and Quaxly join your collection as foil promo cards, and an enamel pin lets you show off your chosen Pokémon everywhere you go. Discover even more with booster packs and an oversize card featuring the Legendary Pokémon Koraidon or Miraidon as a powerful Pokémon ex!
<br>
This Pokémon TCG: Paldea Collection includes:
<br>
• 3 foil promo cards featuring Sprigatito, Fuecoco, and Quaxly
<br>
• 1 foil oversize card featuring Koraidon ex or Miraidon ex
<br>
• 1 collector’s pin featuring Sprigatito, Fuecoco, or Quaxly
<br>
• 4 Pokémon TCG booster packs
<br>
• 1 code card for Pokémon TCG Live",,,,,,55.0,57.5,125.0,50.86,,Normal,820650872112
451119,Paldea Collection [Fuecoco/Koraidon ex],Paldea Collection Fuecoco Koraidon ex,https://tcgplayer-cdn.tcgplayer.com/product/451119_200w.jpg,3,2374,https://cpt.tcgcsv.com/psD5,2023-01-06T05:03:11.367,1,,,,,,"Get ready for a brand-new adventure in the Paldea region with the Pokémon Trading Card Game!
<br>
First partner Pokémon Sprigatito, Fuecoco, and Quaxly join your collection as foil promo cards, and an enamel pin lets you show off your chosen Pokémon everywhere you go. Discover even more with booster packs and an oversize card featuring the Legendary Pokémon Koraidon or Miraidon as a powerful Pokémon ex!
<br>
This Pokémon TCG: Paldea Collection includes:
<br>
• 3 foil promo cards featuring Sprigatito, Fuecoco, and Quaxly
<br>
• 1 foil oversize card featuring Koraidon ex or Miraidon ex
<br>
• 1 collector’s pin featuring Sprigatito, Fuecoco, or Quaxly
<br>
• 4 Pokémon TCG booster packs
<br>
• 1 code card for Pokémon TCG Live",,,,,,50.0,55.0,55.0,47.23,,Normal,820650872112
451120,Paldea Collection [Quaxly/Miraidon ex],Paldea Collection Quaxly Miraidon ex,https://tcgplayer-cdn.tcgplayer.com/product/451120_200w.jpg,3,2374,https://cpt.tcgcsv.com/qsD5,2023-01-06T05:03:11.367,1,,,,,,"Get ready for a brand-new adventure in the Paldea region with the Pokémon Trading Card Game!
<br>
First partner Pokémon Sprigatito, Fuecoco, and Quaxly join your collection as foil promo cards, and an enamel pin lets you show off your chosen Pokémon everywhere you go. Discover even more with booster packs and an oversize card featuring the Legendary Pokémon Koraidon or Miraidon as a powerful Pokémon ex!
<br>
This Pokémon TCG: Paldea Collection includes:
<br>
• 3 foil promo cards featuring Sprigatito, Fuecoco, and Quaxly
<br>
• 1 foil oversize card featuring Koraidon ex or Miraidon ex
<br>
• 1 collector’s pin featuring Sprigatito, Fuecoco, or Quaxly
<br>
• 4 Pokémon TCG booster packs
<br>
• 1 code card for Pokémon TCG Live",,,,,,29.99,57.0,125.0,44.99,,Normal,820650872112
451121,Paldea Collection [Set of 3] (Miraidon ex),Paldea Collection Set of 3 Miraidon ex,https://tcgplayer-cdn.tcgplayer.com/product/451121_200w.jpg,3,2374,https://cpt.tcgcsv.com/rsD5,2023-01-06T05:03:11.367,1,,,,,,"Get ready for a brand-new adventure in the Paldea region with the Pokémon Trading Card Game!
<br>
First partner Pokémon Sprigatito, Fuecoco, and Quaxly join your collection as foil promo cards, and an enamel pin lets you show off your chosen Pokémon everywhere you go. Discover even more with booster packs and an oversize card featuring the Legendary Pokémon Koraidon or Miraidon as a powerful Pokémon ex!
<br>
This Pokémon TCG: Paldea Collection includes:
<br>
• 3 foil promo cards featuring Sprigatito, Fuecoco, and Quaxly
<br>
• 1 foil oversize card featuring Koraidon ex or Miraidon ex
<br>
• 1 collector’s pin featuring Sprigatito, Fuecoco, or Quaxly
<br>
• 4 Pokémon TCG booster packs
<br>
• 1 code card for Pokémon TCG Live",,,,,,299.99,299.99,299.99,,,Normal,820650872112
