productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extAttack3,extWeakness,extResistance,extRetreatCost,extUPC
189216,Krookodile,Krookodile,https://tcgplayer-cdn.tcgplayer.com/product/189216_200w.jpg,3,2420,https://cpt.tcgcsv.com/lJw2,2022-12-13T17:01:12.88,1,,0.15,0.3,1.49,0.3,,Normal,116/214,Rare,Darkness,150,Stage 2,"[3] Chomp Chomp Panic (50x)
<br>This attack does 50 damage for each C in your opponent's Active Pokémon's Retreat Cost.","[3D] Crunch (100)
<br>Discard an Energy from your opponent's Active Pokémon.",,Fx2,P-20,3,
189216,Krookodile,Krookodile,https://tcgplayer-cdn.tcgplayer.com/product/189216_200w.jpg,3,2420,https://cpt.tcgcsv.com/lJw2,2022-12-13T17:01:12.88,1,,0.29,0.57,2.0,0.54,,Reverse Holofoil,116/214,Rare,Darkness,150,Stage 2,"[3] Chomp Chomp Panic (50x)
<br>This attack does 50 damage for each C in your opponent's Active Pokémon's Retreat Cost.","[3D] Crunch (100)
<br>Discard an Energy from your opponent's Active Pokémon.",,Fx2,P-20,3,
189217,Greninja,Greninja,https://tcgplayer-cdn.tcgplayer.com/product/189217_200w.jpg,3,2420,https://cpt.tcgcsv.com/mJw2,2023-01-04T09:14:47.493,1,,18.98,24.49,29.99,7.93,,Reverse Holofoil,117/214,Holo Rare,Darkness,130,Stage 2,"[2] Bring Down
<br>The Pokémon that has the least HP remaining, except for this Pokémon, is Knocked Out. <em>(If multiple Pokémon are tied, choose one.)</em>","[DD] Mist Slash (70)
<br>This attack's damage isn't affected by Weakness, Resistance, or any other effects on your opponent's Active Pokémon.",,Fx2,P-20,0,
189217,Greninja,Greninja,https://tcgplayer-cdn.tcgplayer.com/product/189217_200w.jpg,3,2420,https://cpt.tcgcsv.com/mJw2,2023-01-04T09:14:47.493,1,,11.13,37.94,38.88,11.76,,Holofoil,117/214,Holo Rare,Darkness,130,Stage 2,"[2] Bring Down
<br>The Pokémon that has the least HP remaining, except for this Pokémon, is Knocked Out. <em>(If multiple Pokémon are tied, choose one.)</em>","[DD] Mist Slash (70)
<br>This attack's damage isn't affected by Weakness, Resistance, or any other effects on your opponent's Active Pokémon.",,Fx2,P-20,0,
189218,Inkay,Inkay,https://tcgplayer-cdn.tcgplayer.com/product/189218_200w.jpg,3,2420,https://cpt.tcgcsv.com/nJw2,2025-02-07T19:59:44.887,1,,0.06,0.25,1.49,0.24,,Reverse Holofoil,118/214,Common,Darkness,60,Basic,"[D] Perplex
<br>Your opponent's Active Pokémon is now Confused.",,,Fx2,P-20,1,
189218,Inkay,Inkay,https://tcgplayer-cdn.tcgplayer.com/product/189218_200w.jpg,3,2420,https://cpt.tcgcsv.com/nJw2,2025-02-07T19:59:44.887,1,,0.02,0.2,1.49,0.09,0.08,Normal,118/214,Common,Darkness,60,Basic,"[D] Perplex
<br>Your opponent's Active Pokémon is now Confused.",,,Fx2,P-20,1,
189219,Malamar,Malamar,https://tcgplayer-cdn.tcgplayer.com/product/189219_200w.jpg,3,2420,https://cpt.tcgcsv.com/pJw2,2022-12-13T17:01:39.96,1,,0.25,0.5,1.7,0.47,,Reverse Holofoil,119/214,Holo Rare,Darkness,100,Stage 1,"[D] Hypnotic Reign
<br>Your opponent reveals their hand. You may discard a Pokémon you find there and use one of that Pokémon's non-GX attacks as this attack.","[2D] Dark Pressure (80)
<br>Discard the top card of your opponent's deck.",,Fx2,P-20,1,
189219,Malamar,Malamar,https://tcgplayer-cdn.tcgplayer.com/product/189219_200w.jpg,3,2420,https://cpt.tcgcsv.com/pJw2,2022-12-13T17:01:39.96,1,,0.14,0.43,1.94,0.42,0.43,Holofoil,119/214,Holo Rare,Darkness,100,Stage 1,"[D] Hypnotic Reign
<br>Your opponent reveals their hand. You may discard a Pokémon you find there and use one of that Pokémon's non-GX attacks as this attack.","[2D] Dark Pressure (80)
<br>Discard the top card of your opponent's deck.",,Fx2,P-20,1,
189220,Alolan Diglett,Alolan Diglett,https://tcgplayer-cdn.tcgplayer.com/product/189220_200w.jpg,3,2420,https://cpt.tcgcsv.com/qJw2,2025-02-07T19:59:44.933,1,,0.04,0.19,1.49,0.17,,Normal,121/214,Common,Metal,50,Basic,Ram (10),,,Rx2,P-20,1,
189220,Alolan Diglett,Alolan Diglett,https://tcgplayer-cdn.tcgplayer.com/product/189220_200w.jpg,3,2420,https://cpt.tcgcsv.com/qJw2,2025-02-07T19:59:44.933,1,,0.12,0.34,1.56,0.34,,Reverse Holofoil,121/214,Common,Metal,50,Basic,Ram (10),,,Rx2,P-20,1,
189221,Alolan Dugtrio,Alolan Dugtrio,https://tcgplayer-cdn.tcgplayer.com/product/189221_200w.jpg,3,2420,https://cpt.tcgcsv.com/rJw2,2022-12-13T17:02:02.553,1,"<strong>Ability — Hair Wall</strong>
<br>Your Metal Pokémon take 10 less damage from your opponent's attacks <em>(after applying Weakness and Resistance)</em>.",0.15,0.42,1.49,0.42,,Normal,122/214,Rare,Metal,80,Stage 1,[1M] Hammer In (40),,,Rx2,P-20,1,
189221,Alolan Dugtrio,Alolan Dugtrio,https://tcgplayer-cdn.tcgplayer.com/product/189221_200w.jpg,3,2420,https://cpt.tcgcsv.com/rJw2,2022-12-13T17:02:02.553,1,"<strong>Ability — Hair Wall</strong>
<br>Your Metal Pokémon take 10 less damage from your opponent's attacks <em>(after applying Weakness and Resistance)</em>.",0.3,0.66,1.99,0.66,,Reverse Holofoil,122/214,Rare,Metal,80,Stage 1,[1M] Hammer In (40),,,Rx2,P-20,1,
189222,Aron,Aron,https://tcgplayer-cdn.tcgplayer.com/product/189222_200w.jpg,3,2420,https://cpt.tcgcsv.com/sJw2,2025-02-07T19:59:44.997,1,,0.04,0.2,1.49,0.14,,Normal,123/214,Common,Metal,60,Basic,"[M] Rigidify
<br>During your opponent's next turn, this Pokémon takes 30 less damage from attacks <em>(after applying Weakness and Resistance)</em>.",[1M] Metal Claw (20),,Rx2,P-20,1,
189222,Aron,Aron,https://tcgplayer-cdn.tcgplayer.com/product/189222_200w.jpg,3,2420,https://cpt.tcgcsv.com/sJw2,2025-02-07T19:59:44.997,1,,0.09,0.3,1.74,0.29,,Reverse Holofoil,123/214,Common,Metal,60,Basic,"[M] Rigidify
<br>During your opponent's next turn, this Pokémon takes 30 less damage from attacks <em>(after applying Weakness and Resistance)</em>.",[1M] Metal Claw (20),,Rx2,P-20,1,
189223,Lairon,Lairon,https://tcgplayer-cdn.tcgplayer.com/product/189223_200w.jpg,3,2420,https://cpt.tcgcsv.com/tJw2,2025-02-07T19:59:45.043,1,,0.03,0.2,1.49,0.12,,Normal,124/214,Uncommon,Metal,90,Stage 1,"[M] Rigidify
<br>During your opponent's next turn, this Pokémon takes 30 less damage from attacks <em>(after applying Weakness and Resistance)</em>.",[1MM] Headbutt (70),,Rx2,P-20,3,
189223,Lairon,Lairon,https://tcgplayer-cdn.tcgplayer.com/product/189223_200w.jpg,3,2420,https://cpt.tcgcsv.com/tJw2,2025-02-07T19:59:45.043,1,,0.09,0.36,0.99,0.34,,Reverse Holofoil,124/214,Uncommon,Metal,90,Stage 1,"[M] Rigidify
<br>During your opponent's next turn, this Pokémon takes 30 less damage from attacks <em>(after applying Weakness and Resistance)</em>.",[1MM] Headbutt (70),,Rx2,P-20,3,
189224,Aggron,Aggron,https://tcgplayer-cdn.tcgplayer.com/product/189224_200w.jpg,3,2420,https://cpt.tcgcsv.com/vJw2,2025-02-07T19:59:45.107,1,,0.3,0.54,1.56,0.54,,Reverse Holofoil,125/214,Rare,Metal,170,Stage 2,"[2M] Extra-Tight Press (80)
<br>During your opponent's next turn, if this Pokémon is damaged by an attack <em>(even if this Pokémon is Knocked Out)</em>, put 8 damage counters on the Attacking Pokémon.","[3M] Giga Impact (160)
<br>This Pokémon can't attack during your next turn.",,Rx2,P-20,4,
189224,Aggron,Aggron,https://tcgplayer-cdn.tcgplayer.com/product/189224_200w.jpg,3,2420,https://cpt.tcgcsv.com/vJw2,2025-02-07T19:59:45.107,1,,0.15,0.39,1.95,0.36,,Normal,125/214,Rare,Metal,170,Stage 2,"[2M] Extra-Tight Press (80)
<br>During your opponent's next turn, if this Pokémon is damaged by an attack <em>(even if this Pokémon is Knocked Out)</em>, put 8 damage counters on the Attacking Pokémon.","[3M] Giga Impact (160)
<br>This Pokémon can't attack during your next turn.",,Rx2,P-20,4,
189225,Lucario,Lucario,https://tcgplayer-cdn.tcgplayer.com/product/189225_200w.jpg,3,2420,https://cpt.tcgcsv.com/wJw2,2023-01-09T16:05:57.68,1,,0.46,0.91,4.99,0.91,4.99,Reverse Holofoil,126/214,Holo Rare,Metal,130,Stage 1,[1] Low Sweep (40),"[MM] Rush Up (60+)
<br>If you attached a Pokémon Tool card from your hand to this Pokémon during this turn, this attack does 70 more damage.",,Rx2,P-20,2,
189225,Lucario,Lucario,https://tcgplayer-cdn.tcgplayer.com/product/189225_200w.jpg,3,2420,https://cpt.tcgcsv.com/wJw2,2023-01-09T16:05:57.68,1,,0.15,0.92,5.99,0.91,,Holofoil,126/214,Holo Rare,Metal,130,Stage 1,[1] Low Sweep (40),"[MM] Rush Up (60+)
<br>If you attached a Pokémon Tool card from your hand to this Pokémon during this turn, this attack does 70 more damage.",,Rx2,P-20,2,
189226,Genesect,Genesect,https://tcgplayer-cdn.tcgplayer.com/product/189226_200w.jpg,3,2420,https://cpt.tcgcsv.com/xJw2,2025-02-07T19:59:45.153,1,"<strong>Ability — Fast-Flight Configuration</strong>
<br>If your opponent has any Pokémon-GX or Pokémon-EX in play, this Pokémon has no Retreat Cost.",0.13,0.34,3.0,0.35,,Normal,127/214,Rare,Metal,130,Basic,"[2M] Splitting Beam (30)
<br>This attack does 30 damage to 2 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,,Rx2,P-20,2,
189226,Genesect,Genesect,https://tcgplayer-cdn.tcgplayer.com/product/189226_200w.jpg,3,2420,https://cpt.tcgcsv.com/xJw2,2025-02-07T19:59:45.153,1,"<strong>Ability — Fast-Flight Configuration</strong>
<br>If your opponent has any Pokémon-GX or Pokémon-EX in play, this Pokémon has no Retreat Cost.",0.2,0.5,1.55,0.5,,Reverse Holofoil,127/214,Rare,Metal,130,Basic,"[2M] Splitting Beam (30)
<br>This attack does 30 damage to 2 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,,Rx2,P-20,2,
189227,Meltan,Meltan,https://tcgplayer-cdn.tcgplayer.com/product/189227_200w.jpg,3,2420,https://cpt.tcgcsv.com/zJw2,2025-02-07T19:59:45.2,1,,0.03,0.18,1.5,0.13,,Normal,128/214,Common,Metal,70,Basic,"[M] Steel Melt (10+)
<Br>If your opponent's Active Pokémon is a Metal Pokémon, this attack does 40 more damage.",,,Rx2,P-20,1,
189227,Meltan,Meltan,https://tcgplayer-cdn.tcgplayer.com/product/189227_200w.jpg,3,2420,https://cpt.tcgcsv.com/zJw2,2025-02-07T19:59:45.2,1,,0.1,0.29,1.51,0.26,,Reverse Holofoil,128/214,Common,Metal,70,Basic,"[M] Steel Melt (10+)
<Br>If your opponent's Active Pokémon is a Metal Pokémon, this attack does 40 more damage.",,,Rx2,P-20,1,
189228,Melmetal,Melmetal,https://tcgplayer-cdn.tcgplayer.com/product/189228_200w.jpg,3,2420,https://cpt.tcgcsv.com/BJw2,2022-12-13T17:03:34.827,1,"<strong>Ability — Name of Ability</strong>
<br>Once during your turn <em>(before your attack)</em>, you may discard a Metal Pokémon from your hand. Then, heal 100 damage from this Pokémon.",0.3,0.47,1.61,0.46,0.44,Reverse Holofoil,129/214,Holo Rare,Metal,150,Stage 1,[3M] Heavy Impact (130),,,Rx2,P-20,4,
189228,Melmetal,Melmetal,https://tcgplayer-cdn.tcgplayer.com/product/189228_200w.jpg,3,2420,https://cpt.tcgcsv.com/BJw2,2022-12-13T17:03:34.827,1,"<strong>Ability — Name of Ability</strong>
<br>Once during your turn <em>(before your attack)</em>, you may discard a Metal Pokémon from your hand. Then, heal 100 damage from this Pokémon.",0.25,0.51,1.99,0.52,0.3,Holofoil,129/214,Holo Rare,Metal,150,Stage 1,[3M] Heavy Impact (130),,,Rx2,P-20,4,
189229,Cleffa,Cleffa,https://tcgplayer-cdn.tcgplayer.com/product/189229_200w.jpg,3,2420,https://cpt.tcgcsv.com/CJw2,2025-02-07T19:59:45.263,1,"<strong>Ability — Excitable Draw</strong>
<br>Once during your turn <em>(before your attack)</em>, you may flip a coin. If heads, shuffle your hand into your deck and then draw 6 cards. If you use this Ability, your turn ends.",1.55,3.0,16.99,3.29,,Normal,131/214,Uncommon,Fairy,60,Basic,,,,None,None,0,
189230,Clefairy,Clefairy,https://tcgplayer-cdn.tcgplayer.com/product/189230_200w.jpg,3,2420,https://cpt.tcgcsv.com/DJw2,2022-12-13T17:03:56.7,1,,0.18,0.46,1.56,0.46,,Reverse Holofoil,132/214,Common,Fairy,60,Basic,"[1] Double Slap (10x)
<br>Flip 2 coins. This attack does 10 damage times the number of heads.",,,Mx2,D-20,1,
189230,Clefairy,Clefairy,https://tcgplayer-cdn.tcgplayer.com/product/189230_200w.jpg,3,2420,https://cpt.tcgcsv.com/DJw2,2022-12-13T17:03:56.7,1,,0.05,0.25,1.54,0.18,,Normal,132/214,Common,Fairy,60,Basic,"[1] Double Slap (10x)
<br>Flip 2 coins. This attack does 10 damage times the number of heads.",,,Mx2,D-20,1,
189231,Clefable,Clefable,https://tcgplayer-cdn.tcgplayer.com/product/189231_200w.jpg,3,2420,https://cpt.tcgcsv.com/FJw2,2022-12-13T17:04:02.793,1,,0.33,0.76,2.39,0.77,,Reverse Holofoil,133/214,Rare,Fairy,110,Stage 1,"[1] Moon-Watching Dance (10+)
<br>This attack does 30 more damage for each of your Pokémon that has any Y Energy attached to it.",,,Mx2,D-20,1,
189231,Clefable,Clefable,https://tcgplayer-cdn.tcgplayer.com/product/189231_200w.jpg,3,2420,https://cpt.tcgcsv.com/FJw2,2022-12-13T17:04:02.793,1,,0.3,0.5,1.61,0.46,0.46,Normal,133/214,Rare,Fairy,110,Stage 1,"[1] Moon-Watching Dance (10+)
<br>This attack does 30 more damage for each of your Pokémon that has any Y Energy attached to it.",,,Mx2,D-20,1,
189232,Jigglypuff,Jigglypuff,https://tcgplayer-cdn.tcgplayer.com/product/189232_200w.jpg,3,2420,https://cpt.tcgcsv.com/GJw2,2025-02-07T19:59:45.31,1,,0.6,0.99,2.22,0.78,,Reverse Holofoil,134/214,Common,Fairy,70,Basic,"[2] Ball Roll (20x)
<br>Flip a coin until you get tails. This attack does 20 damage times the number of heads.",,,Mx2,D-20,2,
189232,Jigglypuff,Jigglypuff,https://tcgplayer-cdn.tcgplayer.com/product/189232_200w.jpg,3,2420,https://cpt.tcgcsv.com/GJw2,2025-02-07T19:59:45.31,1,,0.29,0.47,3.95,0.48,,Normal,134/214,Common,Fairy,70,Basic,"[2] Ball Roll (20x)
<br>Flip a coin until you get tails. This attack does 20 damage times the number of heads.",,,Mx2,D-20,2,
189233,Wigglytuff,Wigglytuff,https://tcgplayer-cdn.tcgplayer.com/product/189233_200w.jpg,3,2420,https://cpt.tcgcsv.com/HJw2,2022-12-13T17:04:15.4,1,,0.44,1.01,6.43,0.99,,Normal,135/214,Rare,Fairy,110,Stage 1,"[1] Orb Polish
<br>Put 3 Energy cards from your discard pile into your hand.","[3] Sleepy Ball (80)
<br>Your opponent's Active Pokémon is now Asleep.",,Mx2,D-20,1,
189233,Wigglytuff,Wigglytuff,https://tcgplayer-cdn.tcgplayer.com/product/189233_200w.jpg,3,2420,https://cpt.tcgcsv.com/HJw2,2022-12-13T17:04:15.4,1,,1.32,2.45,2.5,1.92,,Reverse Holofoil,135/214,Rare,Fairy,110,Stage 1,"[1] Orb Polish
<br>Put 3 Energy cards from your discard pile into your hand.","[3] Sleepy Ball (80)
<br>Your opponent's Active Pokémon is now Asleep.",,Mx2,D-20,1,
189234,Togepi,Togepi,https://tcgplayer-cdn.tcgplayer.com/product/189234_200w.jpg,3,2420,https://cpt.tcgcsv.com/JJw2,2025-02-07T19:59:45.373,1,,0.05,0.34,1.95,0.41,,Normal,136/214,Common,Fairy,50,Basic,"[1] Daunt (10)
<br>During your opponent's next turn, the Defending Pokémon's attacks do 30 less damage <em>(before applying Weakness and Resistance)</em>.",,,Mx2,D-20,1,
189234,Togepi,Togepi,https://tcgplayer-cdn.tcgplayer.com/product/189234_200w.jpg,3,2420,https://cpt.tcgcsv.com/JJw2,2025-02-07T19:59:45.373,1,,0.36,0.6,4.99,0.6,,Reverse Holofoil,136/214,Common,Fairy,50,Basic,"[1] Daunt (10)
<br>During your opponent's next turn, the Defending Pokémon's attacks do 30 less damage <em>(before applying Weakness and Resistance)</em>.",,,Mx2,D-20,1,
189235,Togetic,Togetic,https://tcgplayer-cdn.tcgplayer.com/product/189235_200w.jpg,3,2420,https://cpt.tcgcsv.com/KJw2,2022-12-13T17:04:28.3,1,,0.67,0.93,2.99,0.87,,Reverse Holofoil,137/214,Uncommon,Fairy,80,Stage 1,"[1] Energy Present
<Br>Attach an Energy card from your hand to 1 of your Benched Pokémon.",[1Y] Magical Shot (30),,Mx2,D-20,1,
189235,Togetic,Togetic,https://tcgplayer-cdn.tcgplayer.com/product/189235_200w.jpg,3,2420,https://cpt.tcgcsv.com/KJw2,2022-12-13T17:04:28.3,1,,0.2,0.35,2.95,0.33,,Normal,137/214,Uncommon,Fairy,80,Stage 1,"[1] Energy Present
<Br>Attach an Energy card from your hand to 1 of your Benched Pokémon.",[1Y] Magical Shot (30),,Mx2,D-20,1,
189236,Togekiss,Togekiss,https://tcgplayer-cdn.tcgplayer.com/product/189236_200w.jpg,3,2420,https://cpt.tcgcsv.com/LJw2,2025-01-06T05:25:06.917,1,"<strong>Ability — Fairy Feast</strong>
<br>Once during your turn <em>(before your attack)</em>
, you may heal 30 damage from each of your Fairy Pokémon.",0.5,0.86,1.99,0.77,0.75,Holofoil,138/214,Holo Rare,Fairy,140,Stage 2,[1Y] Magical Shot (70),,,Mx2,D-20,1,
189236,Togekiss,Togekiss,https://tcgplayer-cdn.tcgplayer.com/product/189236_200w.jpg,3,2420,https://cpt.tcgcsv.com/LJw2,2025-01-06T05:25:06.917,1,"<strong>Ability — Fairy Feast</strong>
<br>Once during your turn <em>(before your attack)</em>
, you may heal 30 damage from each of your Fairy Pokémon.",0.5,0.99,2.99,1.27,,Reverse Holofoil,138/214,Holo Rare,Fairy,140,Stage 2,[1Y] Magical Shot (70),,,Mx2,D-20,1,
189237,Cottonee,Cottonee,https://tcgplayer-cdn.tcgplayer.com/product/189237_200w.jpg,3,2420,https://cpt.tcgcsv.com/MJw2,2025-02-07T19:59:45.42,1,,0.11,0.31,2.0,0.28,,Reverse Holofoil,139/214,Common,Fairy,50,Basic,"[Y] Expand (10)
<br>During your opponent's next turn, this Pokémon takes 10 less damage from attacks <em>(after applying Weakness and Resistance)</em>.",,,Mx2,D-20,1,
189237,Cottonee,Cottonee,https://tcgplayer-cdn.tcgplayer.com/product/189237_200w.jpg,3,2420,https://cpt.tcgcsv.com/MJw2,2025-02-07T19:59:45.42,1,,0.04,0.2,1.49,0.13,,Normal,139/214,Common,Fairy,50,Basic,"[Y] Expand (10)
<br>During your opponent's next turn, this Pokémon takes 10 less damage from attacks <em>(after applying Weakness and Resistance)</em>.",,,Mx2,D-20,1,
189238,Whimsicott GX,Whimsicott GX,https://tcgplayer-cdn.tcgplayer.com/product/189238_200w.jpg,3,2420,https://cpt.tcgcsv.com/NJw2,2022-12-13T17:04:46.063,1,"<strong>Ability — Fluffy Cotton</strong>
<br>If any damage is done to this Pokémon by attacks, flip a coin. If heads, prevent that damage.",1.5,2.75,17.3,2.52,3.25,Holofoil,140/214,Ultra Rare,Fairy,190,Stage 1,"[Y] Energy Blow (10+)
<br>This attack does 30 more damage times the amount of Energy attached to this Pokémon.","<span style=""color:Teal""><strong>[Y] Toy Box GX</strong>
<br>Search your deck for up to 5 cards and put them into your hand. Then, shuffle your deck. <em>(You can't use more than 1 GX attack in a game.)</em></span>",,Mx2,D-20,1,
189239,Whimsicott GX (Full Art),Whimsicott GX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/189239_200w.jpg,3,2420,https://cpt.tcgcsv.com/PJw2,2022-12-13T17:18:04.497,1,"<strong>Ability — Fluffy Cotton</strong>
<br>If any damage is done to this Pokémon by attacks, flip a coin. If heads, prevent that damage.",26.83,39.99,50.7,6.47,50.7,Holofoil,206/214,Ultra Rare,Fairy,190,Stage 1,"[Y] Energy Blow (10+)
<br>This attack does 30 more damage times the amount of Energy attached to this Pokémon.","<span style=""color:Teal""><strong>[Y] Toy Box GX</strong>
<br>Search your deck for up to 5 cards and put them into your hand. Then, shuffle your deck. <em>(You can't use more than 1 GX attack in a game.)</em></span>",,Mx2,D-20,1,
189240,Whimsicott GX (Secret),Whimsicott GX Secret,https://tcgplayer-cdn.tcgplayer.com/product/189240_200w.jpg,3,2420,https://cpt.tcgcsv.com/QJw2,2022-12-13T17:21:02.417,1,"<strong>Ability — Fluffy Cotton</strong>
<br>If any damage is done to this Pokémon by attacks, flip a coin. If heads, prevent that damage.",8.63,22.11,49.74,11.76,,Holofoil,226/214,Secret Rare,Fairy,190,Stage 1,"[Y] Energy Blow (10+)
<br>This attack does 30 more damage times the amount of Energy attached to this Pokémon.","<span style=""color:Teal""><strong>[Y] Toy Box GX</strong>
<br>Search your deck for up to 5 cards and put them into your hand. Then, shuffle your deck. <em>(You can't use more than 1 GX attack in a game.)</em></span>",,Mx2,D-20,1,
189241,Spritzee,Spritzee,https://tcgplayer-cdn.tcgplayer.com/product/189241_200w.jpg,3,2420,https://cpt.tcgcsv.com/RJw2,2025-02-07T19:59:45.813,1,,0.05,0.21,1.49,0.19,,Normal,141/214,Common,Fairy,60,Basic,"[1] Nap
<br>Heal 20 damage from this Pokémon.",[Y] Fairy Wind (10),,Mx2,D-20,1,
189241,Spritzee,Spritzee,https://tcgplayer-cdn.tcgplayer.com/product/189241_200w.jpg,3,2420,https://cpt.tcgcsv.com/RJw2,2025-02-07T19:59:45.813,1,,0.17,0.37,1.53,0.37,,Reverse Holofoil,141/214,Common,Fairy,60,Basic,"[1] Nap
<br>Heal 20 damage from this Pokémon.",[Y] Fairy Wind (10),,Mx2,D-20,1,
189242,Aromatisse,Aromatisse,https://tcgplayer-cdn.tcgplayer.com/product/189242_200w.jpg,3,2420,https://cpt.tcgcsv.com/SJw2,2022-12-13T17:04:59.933,1,,0.7,1.0,2.1,0.82,0.98,Reverse Holofoil,142/214,Rare,Fairy,90,Stage 1,"[Y] Pungent Aroma
<br>Flip 2 coins. If either of them is heads, your opponent reveals their hand. For each heads, choose a card you find there. Your opponent shuffles those cards into their deck.","[2] Miraculous Cologne
<br>Flip a coin. If heads, choose a Special Condition. Your opponent's Active Pokémon is now affected by that Special Condition.",,Mx2,D-20,1,
189242,Aromatisse,Aromatisse,https://tcgplayer-cdn.tcgplayer.com/product/189242_200w.jpg,3,2420,https://cpt.tcgcsv.com/SJw2,2022-12-13T17:04:59.933,1,,0.25,0.65,1.25,0.66,,Normal,142/214,Rare,Fairy,90,Stage 1,"[Y] Pungent Aroma
<br>Flip 2 coins. If either of them is heads, your opponent reveals their hand. For each heads, choose a card you find there. Your opponent shuffles those cards into their deck.","[2] Miraculous Cologne
<br>Flip a coin. If heads, choose a Special Condition. Your opponent's Active Pokémon is now affected by that Special Condition.",,Mx2,D-20,1,
189243,Rattata,Rattata,https://tcgplayer-cdn.tcgplayer.com/product/189243_200w.jpg,3,2420,https://cpt.tcgcsv.com/TJw2,2025-02-07T19:59:45.89,1,,0.04,0.18,1.49,0.16,,Normal,143/214,Common,Colorless,30,Basic,[1] Gnaw (30),,,Fx2,None,1,
189243,Rattata,Rattata,https://tcgplayer-cdn.tcgplayer.com/product/189243_200w.jpg,3,2420,https://cpt.tcgcsv.com/TJw2,2025-02-07T19:59:45.89,1,,0.09,0.29,2.0,0.29,,Reverse Holofoil,143/214,Common,Colorless,30,Basic,[1] Gnaw (30),,,Fx2,None,1,
189244,Raticate,Raticate,https://tcgplayer-cdn.tcgplayer.com/product/189244_200w.jpg,3,2420,https://cpt.tcgcsv.com/VJw2,2022-12-13T17:05:13.393,1,,0.04,0.17,1.49,0.16,,Normal,144/214,Uncommon,Colorless,70,Stage 1,"[2] Escaping Incisors (70)
<br>If your opponent's Active Pokémon is an Evolution Pokémon, switch this Pokémon with 1 of your Benched Pokémon.",,,Fx2,None,1,
189244,Raticate,Raticate,https://tcgplayer-cdn.tcgplayer.com/product/189244_200w.jpg,3,2420,https://cpt.tcgcsv.com/VJw2,2022-12-13T17:05:13.393,1,,0.09,0.37,1.5,0.32,,Reverse Holofoil,144/214,Uncommon,Colorless,70,Stage 1,"[2] Escaping Incisors (70)
<br>If your opponent's Active Pokémon is an Evolution Pokémon, switch this Pokémon with 1 of your Benched Pokémon.",,,Fx2,None,1,
189245,Spearow,Spearow,https://tcgplayer-cdn.tcgplayer.com/product/189245_200w.jpg,3,2420,https://cpt.tcgcsv.com/WJw2,2025-02-07T19:59:45.953,1,,0.03,0.15,1.49,0.11,0.05,Normal,145/214,Common,Colorless,60,Basic,[1] Glide (10),[2] Speed Drive (20),,Lx2,F-20,1,
189245,Spearow,Spearow,https://tcgplayer-cdn.tcgplayer.com/product/189245_200w.jpg,3,2420,https://cpt.tcgcsv.com/WJw2,2025-02-07T19:59:45.953,1,,0.09,0.32,1.49,0.32,,Reverse Holofoil,145/214,Common,Colorless,60,Basic,[1] Glide (10),[2] Speed Drive (20),,Lx2,F-20,1,
189246,Fearow,Fearow,https://tcgplayer-cdn.tcgplayer.com/product/189246_200w.jpg,3,2420,https://cpt.tcgcsv.com/XJw2,2025-02-07T19:59:46.03,1,,0.05,0.2,1.49,0.17,,Normal,146/214,Uncommon,Colorless,100,Stage 1,"[2] Drill Run Double (70)
<br>Flip a coin. If heads, discard 2 Energy from your opponent's Active Pokémon.",,,Lx2,F-20,1,
189246,Fearow,Fearow,https://tcgplayer-cdn.tcgplayer.com/product/189246_200w.jpg,3,2420,https://cpt.tcgcsv.com/XJw2,2025-02-07T19:59:46.03,1,,0.25,0.38,1.61,0.34,,Reverse Holofoil,146/214,Uncommon,Colorless,100,Stage 1,"[2] Drill Run Double (70)
<br>Flip a coin. If heads, discard 2 Energy from your opponent's Active Pokémon.",,,Lx2,F-20,1,
189247,Meowth,Meowth,https://tcgplayer-cdn.tcgplayer.com/product/189247_200w.jpg,3,2420,https://cpt.tcgcsv.com/ZJw2,2022-12-13T17:05:33.197,1,,0.08,0.3,1.5,0.29,0.29,Normal,147/214,Common,Colorless,60,Basic,"[1] Caturday
<br>Draw 2 cards. This Pokémon is now Asleep.",[2] Tail Whip (30),,Fx2,None,1,
189247,Meowth,Meowth,https://tcgplayer-cdn.tcgplayer.com/product/189247_200w.jpg,3,2420,https://cpt.tcgcsv.com/ZJw2,2022-12-13T17:05:33.197,1,,0.25,0.76,2.0,1.05,,Reverse Holofoil,147/214,Common,Colorless,60,Basic,"[1] Caturday
<br>Draw 2 cards. This Pokémon is now Asleep.",[2] Tail Whip (30),,Fx2,None,1,
