productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,extAttack3,extUPC
124076,Clefairy,Clefairy,https://tcgplayer-cdn.tcgplayer.com/product/124076_200w.jpg,3,1842,https://cpt.tcgcsv.com/xF_,2024-09-26T21:01:37.597,1,0.99,2.0,13.46,1.9,1.08,Holofoil,,63/108,Holo Rare,Fairy,40,Basic,"[1] Sing
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Asleep.","[3] Metronome
<br>Choose 1 of your opponent's Active Pokemon's attacks and use it as this attack.",Mx2,D-20,1,,
124076,Clefairy,Clefairy,https://tcgplayer-cdn.tcgplayer.com/product/124076_200w.jpg,3,1842,https://cpt.tcgcsv.com/xF_,2024-09-26T21:01:37.597,1,0.84,1.99,5.0,1.9,1.18,Reverse Holofoil,,63/108,Holo Rare,Fairy,40,Basic,"[1] Sing
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Asleep.","[3] Metronome
<br>Choose 1 of your opponent's Active Pokemon's attacks and use it as this attack.",Mx2,D-20,1,,
124077,Pidgeot EX,Pidgeot EX,https://tcgplayer-cdn.tcgplayer.com/product/124077_200w.jpg,3,1842,https://cpt.tcgcsv.com/zF_,2022-12-15T20:02:00.143,1,0.99,1.5,7.99,1.21,,Holofoil,"When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.",64/108,Ultra Rare,Colorless,170,Basic,"[1] Mirror Move
<br>If this Pokemon was damaged by an attack during your opponent's last turn, this attack does the same amount of damage to your opponent's Active Pokemon.","[3] Feather Lance (80)
<br>This attack does 20 damage to 1 of your opponent's Benched Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",Lx2,F-20,1,,
124078,M Pidgeot EX,M Pidgeot EX,https://tcgplayer-cdn.tcgplayer.com/product/124078_200w.jpg,3,1842,https://cpt.tcgcsv.com/BF_,2022-12-15T20:02:08.48,1,3.88,7.0,20.0,6.7,6.65,Holofoil,"When 1 of your Pokémon becomes a Mega Evolution Pokémon, your turn ends.
<br>
<br>When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.",65/108,Ultra Rare,Colorless,220,Mega,"[3] Mach Cyclone (130)
<br>You may have your opponent switch his or her Active Pokemon with 1 of his or her Benched Pokemon.",,Lx2,F-20,0,,
124079,Rattata,Rattata,https://tcgplayer-cdn.tcgplayer.com/product/124079_200w.jpg,3,1842,https://cpt.tcgcsv.com/CF_,2025-02-05T21:22:27.64,1,0.01,0.15,3.0,0.1,0.1,Normal,"<b>Ability — Mischievous Fang</b>
<br>When you play this Pokemon from your hand onto your Bench, you may discard all Pokemon Tool cards attached to your opponent's Active Pokemon.",66/108,Common,Colorless,40,Basic,[1] Bite (10),,Fx2,None,1,,
124079,Rattata,Rattata,https://tcgplayer-cdn.tcgplayer.com/product/124079_200w.jpg,3,1842,https://cpt.tcgcsv.com/CF_,2025-02-05T21:22:27.64,1,0.1,0.36,4.5,0.28,,Reverse Holofoil,"<b>Ability — Mischievous Fang</b>
<br>When you play this Pokemon from your hand onto your Bench, you may discard all Pokemon Tool cards attached to your opponent's Active Pokemon.",66/108,Common,Colorless,40,Basic,[1] Bite (10),,Fx2,None,1,,
124080,Raticate,Raticate,https://tcgplayer-cdn.tcgplayer.com/product/124080_200w.jpg,3,1842,https://cpt.tcgcsv.com/DF_,2025-02-05T21:22:27.687,1,0.03,0.2,3.0,0.12,0.12,Normal,,67/108,Rare,Colorless,60,Stage 1,"[1] Crunch (10)
<br>Discard an Energy attached to your opponent's Active Pokemon.","[1] Shadowy Bite (60x)
<br>This attack does 60 damage times the number of Special Energy cards in your opponent's discard pile.",Fx2,None,1,,
124080,Raticate,Raticate,https://tcgplayer-cdn.tcgplayer.com/product/124080_200w.jpg,3,1842,https://cpt.tcgcsv.com/DF_,2025-02-05T21:22:27.687,1,0.3,0.63,2.01,0.59,,Reverse Holofoil,,67/108,Rare,Colorless,60,Stage 1,"[1] Crunch (10)
<br>Discard an Energy attached to your opponent's Active Pokemon.","[1] Shadowy Bite (60x)
<br>This attack does 60 damage times the number of Special Energy cards in your opponent's discard pile.",Fx2,None,1,,
124081,Farfetch'd,Farfetchd,https://tcgplayer-cdn.tcgplayer.com/product/124081_200w.jpg,3,1842,https://cpt.tcgcsv.com/FF_,2025-02-05T21:22:27.75,1,0.03,0.2,1.49,0.17,0.16,Normal,,68/108,Rare,Colorless,70,Basic,"[1] Leek Slap (50)
<br>This Pokemon can't use Leek Slap during your next turn.",[3] Pot Smash (50),Lx2,F-20,1,,
124081,Farfetch'd,Farfetchd,https://tcgplayer-cdn.tcgplayer.com/product/124081_200w.jpg,3,1842,https://cpt.tcgcsv.com/FF_,2025-02-05T21:22:27.75,1,0.3,0.89,4.5,0.97,,Reverse Holofoil,,68/108,Rare,Colorless,70,Basic,"[1] Leek Slap (50)
<br>This Pokemon can't use Leek Slap during your next turn.",[3] Pot Smash (50),Lx2,F-20,1,,
124082,Doduo,Doduo,https://tcgplayer-cdn.tcgplayer.com/product/124082_200w.jpg,3,1842,https://cpt.tcgcsv.com/GF_,2025-02-05T21:22:27.797,1,0.02,0.15,3.0,0.05,0.05,Normal,,69/108,Common,Colorless,60,Basic,"[1] Fury Attack (10x)
<br>Flip 3 coins. This attack does 10 damage times the number of heads.",,Lx2,F-20,1,,
124082,Doduo,Doduo,https://tcgplayer-cdn.tcgplayer.com/product/124082_200w.jpg,3,1842,https://cpt.tcgcsv.com/GF_,2025-02-05T21:22:27.797,1,0.01,0.34,4.5,0.29,,Reverse Holofoil,,69/108,Common,Colorless,60,Basic,"[1] Fury Attack (10x)
<br>Flip 3 coins. This attack does 10 damage times the number of heads.",,Lx2,F-20,1,,
124083,Chansey,Chansey,https://tcgplayer-cdn.tcgplayer.com/product/124083_200w.jpg,3,1842,https://cpt.tcgcsv.com/HF_,2022-12-15T20:02:45.353,1,1.12,2.0,20.0,2.12,,Holofoil,,70/108,Holo Rare,Colorless,120,Basic,"[2] Scrunch
<br>Flip a coin. If heads, prevent all damage done to this Pokemon by attacks during your opponent's next turn.","[4] Double-Edge (80)
<br>This Pokemon does 80 damage to itself.",Fx2,None,3,,
124083,Chansey,Chansey,https://tcgplayer-cdn.tcgplayer.com/product/124083_200w.jpg,3,1842,https://cpt.tcgcsv.com/HF_,2022-12-15T20:02:45.353,1,0.76,1.75,5.97,1.72,,Reverse Holofoil,,70/108,Holo Rare,Colorless,120,Basic,"[2] Scrunch
<br>Flip a coin. If heads, prevent all damage done to this Pokemon by attacks during your opponent's next turn.","[4] Double-Edge (80)
<br>This Pokemon does 80 damage to itself.",Fx2,None,3,,
124084,Porygon,Porygon,https://tcgplayer-cdn.tcgplayer.com/product/124084_200w.jpg,3,1842,https://cpt.tcgcsv.com/JF_,2022-12-15T20:02:50.57,1,0.05,0.17,2.0,0.12,0.13,Normal,,71/108,Uncommon,Colorless,60,Basic,"[1] Conversion 3
<br>Choose Grass, Fire, Water, Lightning, Psychic, Fighting, Darkness, Metal, Fairy, or Dragon type. The Defending Pokemon's Weakness is now that type until the end of your next turn. <i>(The amount of Weakness doesn't change.)</i>",,Fx2,None,1,,
124084,Porygon,Porygon,https://tcgplayer-cdn.tcgplayer.com/product/124084_200w.jpg,3,1842,https://cpt.tcgcsv.com/JF_,2022-12-15T20:02:50.57,1,0.1,0.38,2.0,0.3,,Reverse Holofoil,,71/108,Uncommon,Colorless,60,Basic,"[1] Conversion 3
<br>Choose Grass, Fire, Water, Lightning, Psychic, Fighting, Darkness, Metal, Fairy, or Dragon type. The Defending Pokemon's Weakness is now that type until the end of your next turn. <i>(The amount of Weakness doesn't change.)</i>",,Fx2,None,1,,
124085,Dragonite EX,Dragonite EX,https://tcgplayer-cdn.tcgplayer.com/product/124085_200w.jpg,3,1842,https://cpt.tcgcsv.com/KF_,2022-12-15T20:02:55.58,1,4.01,5.5,9.31,5.36,4.99,Holofoil,"<b>Ability — Pull Up</b>
<br>When you play this Pokemon from your hand onto your Bench, you may put 2 Basic Pokemon <em>(except for Dragonite EX)</em> from your discard pile into your hand.",72/108,Ultra Rare,Colorless,180,Basic,"[4] Hyper Beam (130)
<br>Discard an Energy attached to your opponent's Active Pokemon.",,Lx2,F-20,3,,
124086,Blastoise Spirit Link,Blastoise Spirit Link,https://tcgplayer-cdn.tcgplayer.com/product/124086_200w.jpg,3,1842,https://cpt.tcgcsv.com/LF_,2025-02-05T21:22:27.86,1,0.01,0.19,3.0,0.11,,Normal,"Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.
<br>
<br>Your turn does not end if the Pokemon this card is attached to becomes M Blastoise EX.
<br>
<br><em>You may play as many Item cards as you like during your turn (before your attack).",73/108,Uncommon,Tool,,,,,,,,,
124086,Blastoise Spirit Link,Blastoise Spirit Link,https://tcgplayer-cdn.tcgplayer.com/product/124086_200w.jpg,3,1842,https://cpt.tcgcsv.com/LF_,2025-02-05T21:22:27.86,1,0.3,0.82,4.83,0.79,,Reverse Holofoil,"Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.
<br>
<br>Your turn does not end if the Pokemon this card is attached to becomes M Blastoise EX.
<br>
<br><em>You may play as many Item cards as you like during your turn (before your attack).",73/108,Uncommon,Tool,,,,,,,,,
124087,Brock's Grit,Brocks Grit,https://tcgplayer-cdn.tcgplayer.com/product/124087_200w.jpg,3,1842,https://cpt.tcgcsv.com/MF_,2023-02-21T09:28:04.593,1,0.01,0.2,3.0,0.13,0.1,Normal,"Shuffle 6 in any combination of Pokémon and basic Energy cards from your discard pile into your deck.
<br>
<br><em>You may play only 1 Supporter card during your turn (before your attack).",74/108,Uncommon,Supporter,,,,,,,,,
124087,Brock's Grit,Brocks Grit,https://tcgplayer-cdn.tcgplayer.com/product/124087_200w.jpg,3,1842,https://cpt.tcgcsv.com/MF_,2023-02-21T09:28:04.593,1,0.08,0.32,5.24,0.3,0.25,Reverse Holofoil,"Shuffle 6 in any combination of Pokémon and basic Energy cards from your discard pile into your deck.
<br>
<br><em>You may play only 1 Supporter card during your turn (before your attack).",74/108,Uncommon,Supporter,,,,,,,,,
124088,Charizard Spirit Link,Charizard Spirit Link,https://tcgplayer-cdn.tcgplayer.com/product/124088_200w.jpg,3,1842,https://cpt.tcgcsv.com/NF_,2025-02-05T21:22:27.92,1,0.01,0.24,3.0,0.31,,Normal,"Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.
<br>
<br>Your turn does not end if the Pokemon this card is attached to becomes M Charizard EX.
<br>
<br><em>You may play as many Item cards as you like during your turn (before your attack).",75/108,Uncommon,Tool,,,,,,,,,
124088,Charizard Spirit Link,Charizard Spirit Link,https://tcgplayer-cdn.tcgplayer.com/product/124088_200w.jpg,3,1842,https://cpt.tcgcsv.com/NF_,2025-02-05T21:22:27.92,1,0.45,1.75,6.0,1.68,,Reverse Holofoil,"Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.
<br>
<br>Your turn does not end if the Pokemon this card is attached to becomes M Charizard EX.
<br>
<br><em>You may play as many Item cards as you like during your turn (before your attack).",75/108,Uncommon,Tool,,,,,,,,,
124089,Devolution Spray,Devolution Spray,https://tcgplayer-cdn.tcgplayer.com/product/124089_200w.jpg,3,1842,https://cpt.tcgcsv.com/PF_,2025-02-05T21:22:27.977,1,0.01,0.15,1.49,0.12,,Normal,Devolve 1 of your evolved Pokémon and put the highest Stage Evolution card on it into your hand. <em>(That Pokémon can't evolve this turn.)</em>,76/108,Uncommon,Item,,,,,,,,,
124089,Devolution Spray,Devolution Spray,https://tcgplayer-cdn.tcgplayer.com/product/124089_200w.jpg,3,1842,https://cpt.tcgcsv.com/PF_,2025-02-05T21:22:27.977,1,0.15,0.48,4.5,0.41,,Reverse Holofoil,Devolve 1 of your evolved Pokémon and put the highest Stage Evolution card on it into your hand. <em>(That Pokémon can't evolve this turn.)</em>,76/108,Uncommon,Item,,,,,,,,,
124090,Energy Retrieval,Energy Retrieval,https://tcgplayer-cdn.tcgplayer.com/product/124090_200w.jpg,3,1842,https://cpt.tcgcsv.com/QF_,2025-02-05T21:22:28.023,1,0.01,0.2,1.49,0.17,,Normal,Put 2 basic Energy cards from your discard pile into your hand.,77/108,Uncommon,Item,,,,,,,,,
124090,Energy Retrieval,Energy Retrieval,https://tcgplayer-cdn.tcgplayer.com/product/124090_200w.jpg,3,1842,https://cpt.tcgcsv.com/QF_,2025-02-05T21:22:28.023,1,0.3,0.96,5.0,0.95,,Reverse Holofoil,Put 2 basic Energy cards from your discard pile into your hand.,77/108,Uncommon,Item,,,,,,,,,
124091,Full Heal,Full Heal,https://tcgplayer-cdn.tcgplayer.com/product/124091_200w.jpg,3,1842,https://cpt.tcgcsv.com/RF_,2025-02-05T21:22:28.103,1,0.01,0.15,1.49,0.1,,Normal,"Remove all Special Conditions from your Active Pokemon.
<br>
<br><em>You may play as many Item cards as you like during your turn (before your attack).",78/108,Uncommon,Item,,,,,,,,,
124091,Full Heal,Full Heal,https://tcgplayer-cdn.tcgplayer.com/product/124091_200w.jpg,3,1842,https://cpt.tcgcsv.com/RF_,2025-02-05T21:22:28.103,1,0.19,0.46,9.94,0.4,0.46,Reverse Holofoil,"Remove all Special Conditions from your Active Pokemon.
<br>
<br><em>You may play as many Item cards as you like during your turn (before your attack).",78/108,Uncommon,Item,,,,,,,,,
124092,Maintenance,Maintenance,https://tcgplayer-cdn.tcgplayer.com/product/124092_200w.jpg,3,1842,https://cpt.tcgcsv.com/SF_,2025-02-05T21:22:29.027,1,0.01,0.15,1.49,0.09,,Normal,"Shuffle 2 cards from your hand into your deck. <em>(If you can't shuffle 2 cards into your deck, you can't play this card.)</em> Then, draw a card.",79/108,Uncommon,Item,,,,,,,,,
124092,Maintenance,Maintenance,https://tcgplayer-cdn.tcgplayer.com/product/124092_200w.jpg,3,1842,https://cpt.tcgcsv.com/SF_,2025-02-05T21:22:29.027,1,0.15,0.5,2.58,0.47,0.49,Reverse Holofoil,"Shuffle 2 cards from your hand into your deck. <em>(If you can't shuffle 2 cards into your deck, you can't play this card.)</em> Then, draw a card.",79/108,Uncommon,Item,,,,,,,,,
124093,Misty's Determination,Mistys Determination,https://tcgplayer-cdn.tcgplayer.com/product/124093_200w.jpg,3,1842,https://cpt.tcgcsv.com/TF_,2025-02-05T21:22:28.15,1,0.01,0.2,25.19,0.13,0.19,Normal,"Discard a card from your hand. If you do, look at the top 8 cards of your deck and put 1 of them into your hand. Shuffle the other cards back into your deck.
<br>
<br><em>You may play only 1 Supporter card during your turn (before your attack).",80/108,Uncommon,Supporter,,,,,,,,,
124093,Misty's Determination,Mistys Determination,https://tcgplayer-cdn.tcgplayer.com/product/124093_200w.jpg,3,1842,https://cpt.tcgcsv.com/TF_,2025-02-05T21:22:28.15,1,0.16,0.51,19.99,0.47,,Reverse Holofoil,"Discard a card from your hand. If you do, look at the top 8 cards of your deck and put 1 of them into your hand. Shuffle the other cards back into your deck.
<br>
<br><em>You may play only 1 Supporter card during your turn (before your attack).",80/108,Uncommon,Supporter,,,,,,,,,
124094,Pidgeot Spirit Link,Pidgeot Spirit Link,https://tcgplayer-cdn.tcgplayer.com/product/124094_200w.jpg,3,1842,https://cpt.tcgcsv.com/VF_,2025-02-05T21:22:28.213,1,0.01,0.16,2.0,0.13,0.09,Normal,"Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.
<br>
<br>Your turn does not end if the Pokemon this card is attached to becomes M Pidgeot EX.
<br>
<br><em>You may play as many Item cards as you like during your turn (before your attack).",81/108,Uncommon,Tool,,,,,,,,,
124094,Pidgeot Spirit Link,Pidgeot Spirit Link,https://tcgplayer-cdn.tcgplayer.com/product/124094_200w.jpg,3,1842,https://cpt.tcgcsv.com/VF_,2025-02-05T21:22:28.213,1,0.22,0.52,2.0,0.52,,Reverse Holofoil,"Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.
<br>
<br>Your turn does not end if the Pokemon this card is attached to becomes M Pidgeot EX.
<br>
<br><em>You may play as many Item cards as you like during your turn (before your attack).",81/108,Uncommon,Tool,,,,,,,,,
124095,Pokedex,Pokedex,https://tcgplayer-cdn.tcgplayer.com/product/124095_200w.jpg,3,1842,https://cpt.tcgcsv.com/WF_,2025-02-05T21:22:28.26,1,0.01,0.15,3.0,0.13,0.1,Normal,"Look at the top 5 cards of your deck and put them back in any order.
<br>
<br><em>You may play as many Item cards as you like during your turn (before your attack).",82/108,Uncommon,Item,,,,,,,,,
124095,Pokedex,Pokedex,https://tcgplayer-cdn.tcgplayer.com/product/124095_200w.jpg,3,1842,https://cpt.tcgcsv.com/WF_,2025-02-05T21:22:28.26,1,0.11,0.57,2.0,0.66,0.37,Reverse Holofoil,"Look at the top 5 cards of your deck and put them back in any order.
<br>
<br><em>You may play as many Item cards as you like during your turn (before your attack).",82/108,Uncommon,Item,,,,,,,,,
124096,Potion,Potion,https://tcgplayer-cdn.tcgplayer.com/product/124096_200w.jpg,3,1842,https://cpt.tcgcsv.com/XF_,2025-02-05T21:22:28.323,1,0.01,0.15,25.0,0.09,,Normal,"Heal 30 damage from 1 of your Pokémon.
<br>
<br><em>You may play as many Item cards as you like during your turn (before your attack).",83/108,Uncommon,Item,,,,,,,,,
124096,Potion,Potion,https://tcgplayer-cdn.tcgplayer.com/product/124096_200w.jpg,3,1842,https://cpt.tcgcsv.com/XF_,2025-02-05T21:22:28.323,1,0.05,0.48,2.74,0.45,,Reverse Holofoil,"Heal 30 damage from 1 of your Pokémon.
<br>
<br><em>You may play as many Item cards as you like during your turn (before your attack).",83/108,Uncommon,Item,,,,,,,,,
124097,Professor Oak's Hint,Professor Oaks Hint,https://tcgplayer-cdn.tcgplayer.com/product/124097_200w.jpg,3,1842,https://cpt.tcgcsv.com/ZF_,2025-02-05T21:22:28.393,1,0.01,0.15,2.01,0.1,,Normal,"Draw cards until you have 7 cards in your hand. Your turn ends.
<br>
<br><em>You may play only 1 Supporter card during your turn (before your attack).",84/108,Uncommon,Supporter,,,,,,,,,
124097,Professor Oak's Hint,Professor Oaks Hint,https://tcgplayer-cdn.tcgplayer.com/product/124097_200w.jpg,3,1842,https://cpt.tcgcsv.com/ZF_,2025-02-05T21:22:28.393,1,0.09,0.31,4.51,0.25,,Reverse Holofoil,"Draw cards until you have 7 cards in your hand. Your turn ends.
<br>
<br><em>You may play only 1 Supporter card during your turn (before your attack).",84/108,Uncommon,Supporter,,,,,,,,,
124098,Revive,Revive,https://tcgplayer-cdn.tcgplayer.com/product/124098_200w.jpg,3,1842,https://cpt.tcgcsv.com/-F_,2023-06-21T11:05:37.463,1,0.01,0.2,1.49,0.14,0.1,Normal,"Put a Basic Pokémon from your discard pile onto your Bench.
<br>
<br><em>You may play as many Item cards as you like during your turn (before your attack).",85/108,Uncommon,Item,,,,,,,,,
124098,Revive,Revive,https://tcgplayer-cdn.tcgplayer.com/product/124098_200w.jpg,3,1842,https://cpt.tcgcsv.com/-F_,2023-06-21T11:05:37.463,1,0.22,0.58,3.99,0.58,,Reverse Holofoil,"Put a Basic Pokémon from your discard pile onto your Bench.
<br>
<br><em>You may play as many Item cards as you like during your turn (before your attack).",85/108,Uncommon,Item,,,,,,,,,
124099,Slowbro Spirit Link,Slowbro Spirit Link,https://tcgplayer-cdn.tcgplayer.com/product/124099_200w.jpg,3,1842,https://cpt.tcgcsv.com/_F_,2025-02-05T21:22:28.433,1,0.01,0.19,2.0,0.15,0.1,Normal,"Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.
<br>
<br>Your turn does not end if the Pokemon this card is attached to becomes M Slowbro EX.
<br>
<br><em>You may play as many Item cards as you like during your turn (before your attack).",86/108,Uncommon,Tool,,,,,,,,,
124099,Slowbro Spirit Link,Slowbro Spirit Link,https://tcgplayer-cdn.tcgplayer.com/product/124099_200w.jpg,3,1842,https://cpt.tcgcsv.com/_F_,2025-02-05T21:22:28.433,1,0.25,0.75,2.49,0.69,,Reverse Holofoil,"Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.
<br>
<br>Your turn does not end if the Pokemon this card is attached to becomes M Slowbro EX.
<br>
<br><em>You may play as many Item cards as you like during your turn (before your attack).",86/108,Uncommon,Tool,,,,,,,,,
124100,Super Potion,Super Potion,https://tcgplayer-cdn.tcgplayer.com/product/124100_200w.jpg,3,1842,https://cpt.tcgcsv.com/0G_,2025-02-05T21:22:28.497,1,0.01,0.15,16.0,0.09,,Normal,"Heal 60 damage from 1 of your Pokémon. If you do, discard an Energy attached to that Pokémon.
<br>
<br><em>You may play as many Item cards as you like during your turn (before your attack).",87/108,Uncommon,Item,,,,,,,,,
124100,Super Potion,Super Potion,https://tcgplayer-cdn.tcgplayer.com/product/124100_200w.jpg,3,1842,https://cpt.tcgcsv.com/0G_,2025-02-05T21:22:28.497,1,0.2,0.66,4.5,0.61,,Reverse Holofoil,"Heal 60 damage from 1 of your Pokémon. If you do, discard an Energy attached to that Pokémon.
<br>
<br><em>You may play as many Item cards as you like during your turn (before your attack).",87/108,Uncommon,Item,,,,,,,,,
124101,Switch,Switch,https://tcgplayer-cdn.tcgplayer.com/product/124101_200w.jpg,3,1842,https://cpt.tcgcsv.com/2G_,2025-02-05T21:22:28.563,1,0.01,0.19,2.1,0.13,,Normal,"Switch your Active Pokemon with 1 of your Benched Pokemon.
<br>
<br><em>You may play as many Item cards as you like during your turn (before your attack).",88/108,Uncommon,Item,,,,,,,,,
124101,Switch,Switch,https://tcgplayer-cdn.tcgplayer.com/product/124101_200w.jpg,3,1842,https://cpt.tcgcsv.com/2G_,2025-02-05T21:22:28.563,1,0.15,0.4,4.46,0.32,,Reverse Holofoil,"Switch your Active Pokemon with 1 of your Benched Pokemon.
<br>
<br><em>You may play as many Item cards as you like during your turn (before your attack).",88/108,Uncommon,Item,,,,,,,,,
124102,Venusaur Spirit Link,Venusaur Spirit Link,https://tcgplayer-cdn.tcgplayer.com/product/124102_200w.jpg,3,1842,https://cpt.tcgcsv.com/3G_,2025-02-05T21:22:28.627,1,0.01,0.17,2.0,0.14,0.1,Normal,"Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.
<br>
<br>Your turn does not end if the Pokemon this card is attached to becomes M Venusaur EX.
<br>
<br><em>You may play as many Item cards as you like during your turn (before your attack).",89/108,Uncommon,Tool,,,,,,,,,
124102,Venusaur Spirit Link,Venusaur Spirit Link,https://tcgplayer-cdn.tcgplayer.com/product/124102_200w.jpg,3,1842,https://cpt.tcgcsv.com/3G_,2025-02-05T21:22:28.627,1,0.25,0.51,1.62,0.56,,Reverse Holofoil,"Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.
<br>
<br>Your turn does not end if the Pokemon this card is attached to becomes M Venusaur EX.
<br>
<br><em>You may play as many Item cards as you like during your turn (before your attack).",89/108,Uncommon,Tool,,,,,,,,,
124103,Double Colorless Energy,Double Colorless Energy,https://tcgplayer-cdn.tcgplayer.com/product/124103_200w.jpg,3,1842,https://cpt.tcgcsv.com/5G_,2024-10-23T17:25:04.427,1,0.01,0.39,3.5,0.25,0.3,Normal,Double Colorless Energy provides 2 Colorless Energy.,90/108,Uncommon,Special Colorless Energy,,,,,,,,,
124103,Double Colorless Energy,Double Colorless Energy,https://tcgplayer-cdn.tcgplayer.com/product/124103_200w.jpg,3,1842,https://cpt.tcgcsv.com/5G_,2024-10-23T17:25:04.427,1,0.92,1.73,24.99,1.51,1.83,Reverse Holofoil,Double Colorless Energy provides 2 Colorless Energy.,90/108,Uncommon,Special Colorless Energy,,,,,,,,,
124104,Grass Energy,Grass Energy,https://tcgplayer-cdn.tcgplayer.com/product/124104_200w.jpg,3,1842,https://cpt.tcgcsv.com/6G_,2025-02-05T21:22:28.673,1,0.05,0.22,1.37,0.19,,Normal,,91/108,Common,Basic Grass Energy,,,,,,,,,
124104,Grass Energy,Grass Energy,https://tcgplayer-cdn.tcgplayer.com/product/124104_200w.jpg,3,1842,https://cpt.tcgcsv.com/6G_,2025-02-05T21:22:28.673,1,0.25,2.24,9.99,2.28,,Reverse Holofoil,,91/108,Common,Basic Grass Energy,,,,,,,,,
124105,Fire Energy,Fire Energy,https://tcgplayer-cdn.tcgplayer.com/product/124105_200w.jpg,3,1842,https://cpt.tcgcsv.com/7G_,2025-02-05T21:22:28.737,1,0.08,0.28,1.49,0.27,0.26,Normal,,92/108,Common,Basic Fire Energy,,,,,,,,,
124105,Fire Energy,Fire Energy,https://tcgplayer-cdn.tcgplayer.com/product/124105_200w.jpg,3,1842,https://cpt.tcgcsv.com/7G_,2025-02-05T21:22:28.737,1,1.0,1.8,9.99,1.83,,Reverse Holofoil,,92/108,Common,Basic Fire Energy,,,,,,,,,
124106,Water Energy,Water Energy,https://tcgplayer-cdn.tcgplayer.com/product/124106_200w.jpg,3,1842,https://cpt.tcgcsv.com/8G_,2025-02-05T21:22:28.783,1,0.1,0.3,1.53,0.3,0.28,Normal,,93/108,Common,Basic Water Energy,,,,,,,,,
124106,Water Energy,Water Energy,https://tcgplayer-cdn.tcgplayer.com/product/124106_200w.jpg,3,1842,https://cpt.tcgcsv.com/8G_,2025-02-05T21:22:28.783,1,1.14,2.25,9.99,2.48,,Reverse Holofoil,,93/108,Common,Basic Water Energy,,,,,,,,,
124107,Lightning Energy,Lightning Energy,https://tcgplayer-cdn.tcgplayer.com/product/124107_200w.jpg,3,1842,https://cpt.tcgcsv.com/9G_,2025-02-05T21:22:28.843,1,0.05,0.24,1.46,0.23,,Normal,,94/108,Common,Basic Lightning Energy,,,,,,,,,
124107,Lightning Energy,Lightning Energy,https://tcgplayer-cdn.tcgplayer.com/product/124107_200w.jpg,3,1842,https://cpt.tcgcsv.com/9G_,2025-02-05T21:22:28.843,1,0.99,1.63,9.99,1.59,,Reverse Holofoil,,94/108,Common,Basic Lightning Energy,,,,,,,,,
124108,Psychic Energy,Psychic Energy,https://tcgplayer-cdn.tcgplayer.com/product/124108_200w.jpg,3,1842,https://cpt.tcgcsv.com/bG_,2023-11-22T16:48:23.707,1,0.09,0.25,1.5,0.24,0.25,Normal,,95/108,Common,Basic Psychic Energy,,,,,,,,,
124108,Psychic Energy,Psychic Energy,https://tcgplayer-cdn.tcgplayer.com/product/124108_200w.jpg,3,1842,https://cpt.tcgcsv.com/bG_,2023-11-22T16:48:23.707,1,1.25,3.14,9.99,3.28,,Reverse Holofoil,,95/108,Common,Basic Psychic Energy,,,,,,,,,
124109,Fighting Energy,Fighting Energy,https://tcgplayer-cdn.tcgplayer.com/product/124109_200w.jpg,3,1842,https://cpt.tcgcsv.com/cG_,2025-02-05T21:22:28.907,1,0.05,0.21,1.42,0.19,0.15,Normal,,96/108,Common,Basic Fighting Energy,,,,,,,,,
124109,Fighting Energy,Fighting Energy,https://tcgplayer-cdn.tcgplayer.com/product/124109_200w.jpg,3,1842,https://cpt.tcgcsv.com/cG_,2025-02-05T21:22:28.907,1,0.85,1.8,9.99,1.68,,Reverse Holofoil,,96/108,Common,Basic Fighting Energy,,,,,,,,,
124110,Darkness Energy,Darkness Energy,https://tcgplayer-cdn.tcgplayer.com/product/124110_200w.jpg,3,1842,https://cpt.tcgcsv.com/dG_,2025-02-05T21:22:28.963,1,1.0,1.47,3.99,1.98,,Normal,,97/108,Common,Basic Darkness Energy,,,,,,,,,
