productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extResistance,extRetreatCost,extAttack2,extCardText,extAttack3,extUPC
149087,Mawile,Mawile,https://tcgplayer-cdn.tcgplayer.com/product/149087_200w.jpg,3,2071,https://cpt.tcgcsv.com/MFc2,2025-02-05T21:26:08.633,1,0.01,0.15,1.49,0.13,,Normal,64/111,Uncommon,Metal,80,Basic,"[1] Call for Family
<br>Search your deck for up to 2 Basic Pokemon and put them onto your Bench. Then, shuffle your deck.",Rx2,P-20,1,"[2] Crunch (30)
<br>Flip a coin. If heads, discard an Energy from your opponent's Active Pokemon.",,,
149087,Mawile,Mawile,https://tcgplayer-cdn.tcgplayer.com/product/149087_200w.jpg,3,2071,https://cpt.tcgcsv.com/MFc2,2025-02-05T21:26:08.633,1,0.1,0.35,1.51,0.3,,Reverse Holofoil,64/111,Uncommon,Metal,80,Basic,"[1] Call for Family
<br>Search your deck for up to 2 Basic Pokemon and put them onto your Bench. Then, shuffle your deck.",Rx2,P-20,1,"[2] Crunch (30)
<br>Flip a coin. If heads, discard an Energy from your opponent's Active Pokemon.",,,
149088,Aron,Aron,https://tcgplayer-cdn.tcgplayer.com/product/149088_200w.jpg,3,2071,https://cpt.tcgcsv.com/NFc2,2022-12-05T19:22:57.097,1,0.01,0.13,1.49,0.11,0.03,Normal,65/111,Common,Metal,60,Basic,[M] Tackle (10),Rx2,P-20,1,[2M] Metal Claw (30),,,
149088,Aron,Aron,https://tcgplayer-cdn.tcgplayer.com/product/149088_200w.jpg,3,2071,https://cpt.tcgcsv.com/NFc2,2022-12-05T19:22:57.097,1,0.1,0.25,1.49,0.25,,Reverse Holofoil,65/111,Common,Metal,60,Basic,[M] Tackle (10),Rx2,P-20,1,[2M] Metal Claw (30),,,
149089,Lairon,Lairon,https://tcgplayer-cdn.tcgplayer.com/product/149089_200w.jpg,3,2071,https://cpt.tcgcsv.com/PFc2,2025-02-05T21:26:08.68,1,0.01,0.14,1.49,0.11,,Normal,66/111,Uncommon,Metal,100,Stage 1,[M] Metal Claw (20),Rx2,P-20,3,[2MM] Hammer In (80),,,
149089,Lairon,Lairon,https://tcgplayer-cdn.tcgplayer.com/product/149089_200w.jpg,3,2071,https://cpt.tcgcsv.com/PFc2,2025-02-05T21:26:08.68,1,0.16,0.3,1.5,0.3,,Reverse Holofoil,66/111,Uncommon,Metal,100,Stage 1,[M] Metal Claw (20),Rx2,P-20,3,[2MM] Hammer In (80),,,
149091,Aggron,Aggron,https://tcgplayer-cdn.tcgplayer.com/product/149091_200w.jpg,3,2071,https://cpt.tcgcsv.com/RFc2,2025-02-05T21:26:08.727,1,0.08,0.4,1.99,0.38,,Holofoil,67/111,Holo Rare,Metal,170,Stage 2,"[2M] Revenge Cannon (10+)
<br>This attack does 10 more damage for each damage counter on all of your Benched Pokemon.",Rx2,P-20,4,"[2MM] Buster Swing (120)
<br>This attack's damage isn't affected by Resistance.",,,
149091,Aggron,Aggron,https://tcgplayer-cdn.tcgplayer.com/product/149091_200w.jpg,3,2071,https://cpt.tcgcsv.com/RFc2,2025-02-05T21:26:08.727,1,0.22,0.51,1.55,0.51,,Reverse Holofoil,67/111,Holo Rare,Metal,170,Stage 2,"[2M] Revenge Cannon (10+)
<br>This attack does 10 more damage for each damage counter on all of your Benched Pokemon.",Rx2,P-20,4,"[2MM] Buster Swing (120)
<br>This attack's damage isn't affected by Resistance.",,,
149092,Registeel,Registeel,https://tcgplayer-cdn.tcgplayer.com/product/149092_200w.jpg,3,2071,https://cpt.tcgcsv.com/SFc2,2022-12-05T19:23:24.8,1,0.07,0.28,2.5,0.26,0.23,Normal,68/111,Rare,Metal,130,Basic,"[M] Turbo Arm (30)
<br>Attach a basic Energy card from your discard pile to 1 of your Benched Pokemon.",Rx2,P-20,3,"[1MM] Iron Hand (90)
<br>If Regice is on your Bench, heal 30 damage from this Pokemon.",,,
149092,Registeel,Registeel,https://tcgplayer-cdn.tcgplayer.com/product/149092_200w.jpg,3,2071,https://cpt.tcgcsv.com/SFc2,2022-12-05T19:23:24.8,1,0.13,0.42,3.0,0.41,,Reverse Holofoil,68/111,Rare,Metal,130,Basic,"[M] Turbo Arm (30)
<br>Attach a basic Energy card from your discard pile to 1 of your Benched Pokemon.",Rx2,P-20,3,"[1MM] Iron Hand (90)
<br>If Regice is on your Bench, heal 30 damage from this Pokemon.",,,
149093,Escavalier,Escavalier,https://tcgplayer-cdn.tcgplayer.com/product/149093_200w.jpg,3,2071,https://cpt.tcgcsv.com/TFc2,2025-02-05T21:26:08.79,1,0.07,0.2,3.0,0.17,,Normal,69/111,Rare,Metal,120,Stage 1,"[M] Fury Attack (30x)
<br>Flip 3 coins. This attack does 30 damage for each heads.",Rx2,P-20,2,"[1MM] Iron Tackle (130)
<br>This Pokemon does 30 damage to itself.",,,
149093,Escavalier,Escavalier,https://tcgplayer-cdn.tcgplayer.com/product/149093_200w.jpg,3,2071,https://cpt.tcgcsv.com/TFc2,2025-02-05T21:26:08.79,1,0.09,0.3,3.0,0.28,,Reverse Holofoil,69/111,Rare,Metal,120,Stage 1,"[M] Fury Attack (30x)
<br>Flip 3 coins. This attack does 30 damage for each heads.",Rx2,P-20,2,"[1MM] Iron Tackle (130)
<br>This Pokemon does 30 damage to itself.",,,
149094,Kartana GX,Kartana GX,https://tcgplayer-cdn.tcgplayer.com/product/149094_200w.jpg,3,2071,https://cpt.tcgcsv.com/VFc2,2022-12-05T19:23:40.077,1,1.4,1.94,9.99,1.73,2.92,Holofoil,70/111,Ultra Rare,Metal,170,Basic,"[2M] Gale Blade (70)
<br>You may shuffle this Pokemon and all cards attached to it into your deck.",Rx2,P-20,1,"<span style=""color:DarkRed""><strong>[M] Blade GX</strong>
<br>Take a Prize card.<em> (You can't use more than 1 GX attack in a game.)</em></span>","<strong>Ability — Slice Off</strong>
<br>When you play this Pokemon from your hand onto your Bench during your turn, you may discard a Special Energy from your opponent's Pokemon.",,
149097,Jigglypuff,Jigglypuff,https://tcgplayer-cdn.tcgplayer.com/product/149097_200w.jpg,3,2071,https://cpt.tcgcsv.com/ZFc2,2022-12-05T19:23:45.607,1,0.09,0.25,4.0,0.27,,Normal,71/111,Common,Fairy,60,Basic,[1] Rollout (10),Mx2,D-20,1,"[1Y] Double Slap (20x)
<br>Flip 2 coins. This attack does 20 damage for each heads.",,,
149097,Jigglypuff,Jigglypuff,https://tcgplayer-cdn.tcgplayer.com/product/149097_200w.jpg,3,2071,https://cpt.tcgcsv.com/ZFc2,2022-12-05T19:23:45.607,1,0.23,0.5,7.95,0.98,,Reverse Holofoil,71/111,Common,Fairy,60,Basic,[1] Rollout (10),Mx2,D-20,1,"[1Y] Double Slap (20x)
<br>Flip 2 coins. This attack does 20 damage for each heads.",,,
149098,Wigglytuff,Wigglytuff,https://tcgplayer-cdn.tcgplayer.com/product/149098_200w.jpg,3,2071,https://cpt.tcgcsv.com/-Fc2,2022-12-05T19:23:51.573,1,0.2,0.57,3.95,0.74,,Normal,72/111,Rare,Fairy,120,Stage 1,"[2] Hypnoblast (30)
<br>Your opponent's Active Pokemon is now Asleep.",Mx2,D-20,2,"[2Y] Punishing Slap (60+)
<br>If any of your opponent's Pokemon have any Darkness Energy attached to them, this attack does 60 more damage.",,,
149098,Wigglytuff,Wigglytuff,https://tcgplayer-cdn.tcgplayer.com/product/149098_200w.jpg,3,2071,https://cpt.tcgcsv.com/-Fc2,2022-12-05T19:23:51.573,1,0.28,1.0,7.99,0.99,,Reverse Holofoil,72/111,Rare,Fairy,120,Stage 1,"[2] Hypnoblast (30)
<br>Your opponent's Active Pokemon is now Asleep.",Mx2,D-20,2,"[2Y] Punishing Slap (60+)
<br>If any of your opponent's Pokemon have any Darkness Energy attached to them, this attack does 60 more damage.",,,
149099,Xerneas,Xerneas,https://tcgplayer-cdn.tcgplayer.com/product/149099_200w.jpg,3,2071,https://cpt.tcgcsv.com/_Fc2,2022-12-05T19:23:58.483,1,0.35,0.79,1.99,0.85,,Holofoil,73/111,Holo Rare,Fairy,130,Basic,"[1] Lead
<br>Search your deck for a Supporter card, reveal it, and put it into your hand. Then, shuffle your deck.",Mx2,D-20,3,"[YYY] Bright Horns (130)
<br>This Pokemon can't use Bright Horns during your next turn.",,,
149099,Xerneas,Xerneas,https://tcgplayer-cdn.tcgplayer.com/product/149099_200w.jpg,3,2071,https://cpt.tcgcsv.com/_Fc2,2022-12-05T19:23:58.483,1,0.49,1.0,2.99,1.06,,Reverse Holofoil,73/111,Holo Rare,Fairy,130,Basic,"[1] Lead
<br>Search your deck for a Supporter card, reveal it, and put it into your hand. Then, shuffle your deck.",Mx2,D-20,3,"[YYY] Bright Horns (130)
<br>This Pokemon can't use Bright Horns during your next turn.",,,
149100,Alolan Exeggutor GX,Alolan Exeggutor GX,https://tcgplayer-cdn.tcgplayer.com/product/149100_200w.jpg,3,2071,https://cpt.tcgcsv.com/0Gc2,2023-07-30T07:34:35.77,1,1.25,2.48,9.99,2.17,1.78,Holofoil,74/111,Ultra Rare,Dragon,220,Stage 1,"[G] Tropical Head
<br>This attack does 20 damage times the amount of Energy attached to this Pokemon to 1 of your opponent's Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",Yx2,None,3,"[3G] Dragon Hammer (120)
<br>Your opponent's Active Pokemon is now Confused.",,"<span style=""color:Teal""><strong>[3G] Tower-Go-Round GX (180)</strong>
<br>Move any number of Energy from your Pokemon to your other Pokemon in any way you like.<em> (You can't use more than 1 GX attack in a game.)</em></span>",
149101,Jangmo-o,Jangmo o,https://tcgplayer-cdn.tcgplayer.com/product/149101_200w.jpg,3,2071,https://cpt.tcgcsv.com/2Gc2,2022-12-05T19:24:41.757,1,0.03,0.17,1.49,0.15,0.1,Normal,75/111,Common,Dragon,60,Basic,[1] Headbutt (10),Yx2,None,1,[LF] Gentle Slap (20),,,
149101,Jangmo-o,Jangmo o,https://tcgplayer-cdn.tcgplayer.com/product/149101_200w.jpg,3,2071,https://cpt.tcgcsv.com/2Gc2,2022-12-05T19:24:41.757,1,0.05,0.26,1.87,0.26,,Reverse Holofoil,75/111,Common,Dragon,60,Basic,[1] Headbutt (10),Yx2,None,1,[LF] Gentle Slap (20),,,
149102,Hakamo-o,Hakamo o,https://tcgplayer-cdn.tcgplayer.com/product/149102_200w.jpg,3,2071,https://cpt.tcgcsv.com/3Gc2,2022-12-05T19:25:01.753,1,0.02,0.2,1.54,0.17,0.15,Normal,76/111,Uncommon,Dragon,90,Stage 1,"[1] Noble Roar
<br>Your opponent switches their Active Pokemon with 1 of their Benched Pokemon.",Yx2,None,1,[LF] Dragon Claw (40),,,
149102,Hakamo-o,Hakamo o,https://tcgplayer-cdn.tcgplayer.com/product/149102_200w.jpg,3,2071,https://cpt.tcgcsv.com/3Gc2,2022-12-05T19:25:01.753,1,0.24,0.41,1.49,0.41,,Reverse Holofoil,76/111,Uncommon,Dragon,90,Stage 1,"[1] Noble Roar
<br>Your opponent switches their Active Pokemon with 1 of their Benched Pokemon.",Yx2,None,1,[LF] Dragon Claw (40),,,
149103,Kommo-o,Kommo o,https://tcgplayer-cdn.tcgplayer.com/product/149103_200w.jpg,3,2071,https://cpt.tcgcsv.com/5Gc2,2023-06-19T05:34:28.84,1,0.11,0.7,6.99,0.84,,Normal,77/111,Rare,Dragon,160,Stage 2,"[2] War Cry (30+)
<br>If you have fewer Pokemon in play than your opponent, this attack does 90 more damage.",Yx2,None,2,"[1LF] Clangling Scales (130)
<br>During your opponent's next turn, this Pokemon takes 30 more damage form attacks <em>(after applying Weakness and Resistance)</em>.",,,
149103,Kommo-o,Kommo o,https://tcgplayer-cdn.tcgplayer.com/product/149103_200w.jpg,3,2071,https://cpt.tcgcsv.com/5Gc2,2023-06-19T05:34:28.84,1,0.38,0.97,20.0,0.99,,Reverse Holofoil,77/111,Rare,Dragon,160,Stage 2,"[2] War Cry (30+)
<br>If you have fewer Pokemon in play than your opponent, this attack does 90 more damage.",Yx2,None,2,"[1LF] Clangling Scales (130)
<br>During your opponent's next turn, this Pokemon takes 30 more damage form attacks <em>(after applying Weakness and Resistance)</em>.",,,
149104,Miltank,Miltank,https://tcgplayer-cdn.tcgplayer.com/product/149104_200w.jpg,3,2071,https://cpt.tcgcsv.com/6Gc2,2022-12-05T19:25:50.407,1,0.05,0.2,3.74,0.19,,Normal,78/111,Uncommon,Colorless,100,Basic,"[3] Sitdown Splash (60+)
<br>Flip a coin. If heads, this attack does 30 more damage.",Fx2,None,2,,"<strong>Ability — Moo Moo Ale</strong>
<br>As long as this Pokemon is your Active Pokemon, whenever you attach an Energy card from your hand to 1 of your Pokemon, heal 90 damage from that Pokemon.",,
149104,Miltank,Miltank,https://tcgplayer-cdn.tcgplayer.com/product/149104_200w.jpg,3,2071,https://cpt.tcgcsv.com/6Gc2,2022-12-05T19:25:50.407,1,0.18,0.46,1.71,0.47,,Reverse Holofoil,78/111,Uncommon,Colorless,100,Basic,"[3] Sitdown Splash (60+)
<br>Flip a coin. If heads, this attack does 30 more damage.",Fx2,None,2,,"<strong>Ability — Moo Moo Ale</strong>
<br>As long as this Pokemon is your Active Pokemon, whenever you attach an Energy card from your hand to 1 of your Pokemon, heal 90 damage from that Pokemon.",,
149105,Swablu,Swablu,https://tcgplayer-cdn.tcgplayer.com/product/149105_200w.jpg,3,2071,https://cpt.tcgcsv.com/7Gc2,2025-02-05T21:26:08.853,1,0.01,0.15,1.49,0.12,,Normal,79/111,Common,Colorless,50,Basic,[1] Peck (10),Lx2,F-20,1,,,,
149105,Swablu,Swablu,https://tcgplayer-cdn.tcgplayer.com/product/149105_200w.jpg,3,2071,https://cpt.tcgcsv.com/7Gc2,2025-02-05T21:26:08.853,1,0.07,0.25,2.0,0.22,,Reverse Holofoil,79/111,Common,Colorless,50,Basic,[1] Peck (10),Lx2,F-20,1,,,,
149106,Altaria,Altaria,https://tcgplayer-cdn.tcgplayer.com/product/149106_200w.jpg,3,2071,https://cpt.tcgcsv.com/8Gc2,2022-12-05T19:26:03.983,1,0.05,0.28,1.49,0.28,,Normal,80/111,Rare,Colorless,90,Stage 1,"[1] Draco Melody
<br>Flip a coin. If heads, search your deck for a Dragon Pokemon and put it onto your Bench. Then, shuffle your deck.",Lx2,F-20,1,"[1] Cotton Guard (30)
<br>During your opponent's next turn, this Pokemon takes 30 less damage from attacks <em>(after applying Weakness and Resistance)</em>.",,,
149106,Altaria,Altaria,https://tcgplayer-cdn.tcgplayer.com/product/149106_200w.jpg,3,2071,https://cpt.tcgcsv.com/8Gc2,2022-12-05T19:26:03.983,1,0.15,0.52,2.0,0.49,0.64,Reverse Holofoil,80/111,Rare,Colorless,90,Stage 1,"[1] Draco Melody
<br>Flip a coin. If heads, search your deck for a Dragon Pokemon and put it onto your Bench. Then, shuffle your deck.",Lx2,F-20,1,"[1] Cotton Guard (30)
<br>During your opponent's next turn, this Pokemon takes 30 less damage from attacks <em>(after applying Weakness and Resistance)</em>.",,,
149107,Starly,Starly,https://tcgplayer-cdn.tcgplayer.com/product/149107_200w.jpg,3,2071,https://cpt.tcgcsv.com/9Gc2,2025-02-05T21:26:08.9,1,0.01,0.12,1.49,0.11,,Normal,81/111,Common,Colorless,60,Basic,"[1] Bug Search 
<br>Your opponent reveals their hand.",Lx2,F-20,1,[2] Flap (20),,,
149107,Starly,Starly,https://tcgplayer-cdn.tcgplayer.com/product/149107_200w.jpg,3,2071,https://cpt.tcgcsv.com/9Gc2,2025-02-05T21:26:08.9,1,0.04,0.23,1.49,0.18,,Reverse Holofoil,81/111,Common,Colorless,60,Basic,"[1] Bug Search 
<br>Your opponent reveals their hand.",Lx2,F-20,1,[2] Flap (20),,,
149108,Staraptor,Staraptor,https://tcgplayer-cdn.tcgplayer.com/product/149108_200w.jpg,3,2071,https://cpt.tcgcsv.com/bGc2,2025-02-05T21:26:08.973,1,0.09,0.2,1.49,0.18,,Normal,83/111,Rare,Colorless,140,Stage 2,"[2] Clutch (50)
<br>The Defending Pokemon can't retreat during your opponent's next turn.",Lx2,F-20,1,"[4] Sky Hunting (120)
<br>If your opponent's Pokemon is Knocked Out by the damage from this attack, switch this Pokemon with 1 of your Benched Pokemon.",,,
149108,Staraptor,Staraptor,https://tcgplayer-cdn.tcgplayer.com/product/149108_200w.jpg,3,2071,https://cpt.tcgcsv.com/bGc2,2025-02-05T21:26:08.973,1,0.09,0.3,3.0,0.29,,Reverse Holofoil,83/111,Rare,Colorless,140,Stage 2,"[2] Clutch (50)
<br>The Defending Pokemon can't retreat during your opponent's next turn.",Lx2,F-20,1,"[4] Sky Hunting (120)
<br>If your opponent's Pokemon is Knocked Out by the damage from this attack, switch this Pokemon with 1 of your Benched Pokemon.",,,
149109,Regigigas,Regigigas,https://tcgplayer-cdn.tcgplayer.com/product/149109_200w.jpg,3,2071,https://cpt.tcgcsv.com/cGc2,2025-02-05T21:26:09.05,1,0.12,0.49,3.95,0.49,,Holofoil,84/111,Holo Rare,Colorless,180,Basic,"[5] Giant Stomp (160)
<br>Discard any Stadium card in play.",Fx2,None,4,,"<strong>Ability — Seal of Antiquity</strong>
<br>This Pokemon can't attack unless Regirock, Regice, and Registeel are on your Bench.",,
149109,Regigigas,Regigigas,https://tcgplayer-cdn.tcgplayer.com/product/149109_200w.jpg,3,2071,https://cpt.tcgcsv.com/cGc2,2025-02-05T21:26:09.05,1,0.2,0.49,4.0,0.47,,Reverse Holofoil,84/111,Holo Rare,Colorless,180,Basic,"[5] Giant Stomp (160)
<br>Discard any Stadium card in play.",Fx2,None,4,,"<strong>Ability — Seal of Antiquity</strong>
<br>This Pokemon can't attack unless Regirock, Regice, and Registeel are on your Bench.",,
149110,Minccino,Minccino,https://tcgplayer-cdn.tcgplayer.com/product/149110_200w.jpg,3,2071,https://cpt.tcgcsv.com/dGc2,2025-02-05T21:26:09.113,1,0.01,0.15,1.49,0.1,,Normal,85/111,Common,Colorless,60,Basic,"[1] Tickle (10)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",Fx2,None,1,,,,
149110,Minccino,Minccino,https://tcgplayer-cdn.tcgplayer.com/product/149110_200w.jpg,3,2071,https://cpt.tcgcsv.com/dGc2,2025-02-05T21:26:09.113,1,0.08,0.25,1.49,0.24,,Reverse Holofoil,85/111,Common,Colorless,60,Basic,"[1] Tickle (10)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",Fx2,None,1,,,,
149111,Cinccino,Cinccino,https://tcgplayer-cdn.tcgplayer.com/product/149111_200w.jpg,3,2071,https://cpt.tcgcsv.com/fGc2,2024-02-02T22:32:15.707,1,0.02,0.15,1.49,0.14,,Normal,86/111,Uncommon,Colorless,90,Basic,"[1] Amazing Plea
<br>Choose 2 cards from your discard pile. Then, ask your opponent if you may put them into your hand. If no, this attack does 80 damage to your opponent's Active Pokemon.",Fx2,None,1,,,,
149111,Cinccino,Cinccino,https://tcgplayer-cdn.tcgplayer.com/product/149111_200w.jpg,3,2071,https://cpt.tcgcsv.com/fGc2,2024-02-02T22:32:15.707,1,0.1,0.3,1.49,0.26,,Reverse Holofoil,86/111,Uncommon,Colorless,90,Basic,"[1] Amazing Plea
<br>Choose 2 cards from your discard pile. Then, ask your opponent if you may put them into your hand. If no, this attack does 80 damage to your opponent's Active Pokemon.",Fx2,None,1,,,,
149112,Bunnelby,Bunnelby,https://tcgplayer-cdn.tcgplayer.com/product/149112_200w.jpg,3,2071,https://cpt.tcgcsv.com/gGc2,2025-02-05T21:26:09.177,1,0.01,0.15,1.49,0.08,,Normal,87/111,Common,Colorless,70,Basic,[2] Mud Shot (30),Fx2,None,2,,,,
149112,Bunnelby,Bunnelby,https://tcgplayer-cdn.tcgplayer.com/product/149112_200w.jpg,3,2071,https://cpt.tcgcsv.com/gGc2,2025-02-05T21:26:09.177,1,0.05,0.24,1.4,0.16,,Reverse Holofoil,87/111,Common,Colorless,70,Basic,[2] Mud Shot (30),Fx2,None,2,,,,
149113,Diggersby,Diggersby,https://tcgplayer-cdn.tcgplayer.com/product/149113_200w.jpg,3,2071,https://cpt.tcgcsv.com/hGc2,2025-02-05T21:26:09.237,1,0.02,0.15,1.75,0.1,,Normal,88/111,Uncommon,Colorless,130,Stage 1,"[3] Dig (60)
<br>Flip a coin. If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.",Fx2,None,3,"[4] Hammer Arm (90)
<br>Discard the top card of your opponent's deck.",,,
149113,Diggersby,Diggersby,https://tcgplayer-cdn.tcgplayer.com/product/149113_200w.jpg,3,2071,https://cpt.tcgcsv.com/hGc2,2025-02-05T21:26:09.237,1,0.09,0.29,1.46,0.29,,Reverse Holofoil,88/111,Uncommon,Colorless,130,Stage 1,"[3] Dig (60)
<br>Flip a coin. If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.",Fx2,None,3,"[4] Hammer Arm (90)
<br>Discard the top card of your opponent's deck.",,,
149114,Type: Null,Type Null,https://tcgplayer-cdn.tcgplayer.com/product/149114_200w.jpg,3,2071,https://cpt.tcgcsv.com/jGc2,2022-12-05T19:27:43.047,1,0.21,0.56,5.67,0.76,,Holofoil,89/111,Holo Rare,Colorless,110,Basic,"[2] Armor Press (30)
<br>During your opponent's next turn, this Pokemon takes 30 less damage from attacks <em>(after applying Weakness and Resistance)</em>.",Fx2,None,2,[3] Slashing Claw (70),,,
149114,Type: Null,Type Null,https://tcgplayer-cdn.tcgplayer.com/product/149114_200w.jpg,3,2071,https://cpt.tcgcsv.com/jGc2,2022-12-05T19:27:43.047,1,0.24,0.75,2.11,1.11,,Reverse Holofoil,89/111,Holo Rare,Colorless,110,Basic,"[2] Armor Press (30)
<br>During your opponent's next turn, this Pokemon takes 30 less damage from attacks <em>(after applying Weakness and Resistance)</em>.",Fx2,None,2,[3] Slashing Claw (70),,,
149115,Silvally GX,Silvally GX,https://tcgplayer-cdn.tcgplayer.com/product/149115_200w.jpg,3,2071,https://cpt.tcgcsv.com/kGc2,2023-06-06T10:01:40.037,1,1.0,2.23,8.65,2.28,,Holofoil,90/111,Ultra Rare,Colorless,210,Stage 1,"[3] Turbo Drive (120)
<br>Attach a basic Energy card from your discard pile to 1 of your Benched Pokemon.",Fx2,None,2,"<span style=""color:Teal""><strong>[3] Rebel GX (50x)</strong>
<br>This attack does 50 damage for each of your opponent's Benched Pokemon.<em> (You can't use more than 1 GX attack in a game.)</em></span>","<strong>Ability — Gyro Unit</strong>
<br>Your Basic Pokemon in play have no Retreat Cost.",,
149116,Counter Catcher,Counter Catcher,https://tcgplayer-cdn.tcgplayer.com/product/149116_200w.jpg,3,2071,https://cpt.tcgcsv.com/lGc2,2025-04-15T01:29:13.42,1,0.6,1.68,8.88,1.63,2.12,Normal,91/111,Uncommon,Item,,,,,,,,"You can play this card only if you have more Prize cards remaining than your opponent.
<br>Switch 1 of your opponent's Benched Pokemon with their Active Pokémon.",,
149116,Counter Catcher,Counter Catcher,https://tcgplayer-cdn.tcgplayer.com/product/149116_200w.jpg,3,2071,https://cpt.tcgcsv.com/lGc2,2025-04-15T01:29:13.42,1,1.34,4.23,29.99,5.64,29.86,Reverse Holofoil,91/111,Uncommon,Item,,,,,,,,"You can play this card only if you have more Prize cards remaining than your opponent.
<br>Switch 1 of your opponent's Benched Pokemon with their Active Pokémon.",,
149117,Dashing Pouch,Dashing Pouch,https://tcgplayer-cdn.tcgplayer.com/product/149117_200w.jpg,3,2071,https://cpt.tcgcsv.com/mGc2,2024-12-04T06:08:40.037,1,0.02,0.18,1.49,0.13,0.05,Normal,92/111,Uncommon,Tool,,,,,,,,"Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.
<br>If the Pokémon this card is attached to discards Energy for its Retreat Cost, put that Energy into your hand instead of the discard pile.",,
149117,Dashing Pouch,Dashing Pouch,https://tcgplayer-cdn.tcgplayer.com/product/149117_200w.jpg,3,2071,https://cpt.tcgcsv.com/mGc2,2024-12-04T06:08:40.037,1,0.05,0.25,1.49,0.21,,Reverse Holofoil,92/111,Uncommon,Tool,,,,,,,,"Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.
<br>If the Pokémon this card is attached to discards Energy for its Retreat Cost, put that Energy into your hand instead of the discard pile.",,
149118,Devoured Field,Devoured Field,https://tcgplayer-cdn.tcgplayer.com/product/149118_200w.jpg,3,2071,https://cpt.tcgcsv.com/nGc2,2022-12-05T19:28:25.56,1,0.01,0.2,1.49,0.12,0.14,Normal,93/111,Uncommon,Stadium,,,,,,,,The attacks of Darkness Pokemon and Dragon Pokemon <em>(both yours and your opponent's)</em> do 10 more damage to the opponent's Active Pokemon <em>(before applying Weakness and Resistance)</em>.,,
149118,Devoured Field,Devoured Field,https://tcgplayer-cdn.tcgplayer.com/product/149118_200w.jpg,3,2071,https://cpt.tcgcsv.com/nGc2,2022-12-05T19:28:25.56,1,0.15,0.36,2.0,0.35,0.27,Reverse Holofoil,93/111,Uncommon,Stadium,,,,,,,,The attacks of Darkness Pokemon and Dragon Pokemon <em>(both yours and your opponent's)</em> do 10 more damage to the opponent's Active Pokemon <em>(before applying Weakness and Resistance)</em>.,,
149119,Fighting Memory,Fighting Memory,https://tcgplayer-cdn.tcgplayer.com/product/149119_200w.jpg,3,2071,https://cpt.tcgcsv.com/pGc2,2025-02-05T21:26:09.283,1,0.01,0.12,1.52,0.06,,Normal,94/111,Uncommon,Tool,,,,,,,,"Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached to it.
<br>The Silvally GX this card is attached to is a Fighting Pokémon.",,
149119,Fighting Memory,Fighting Memory,https://tcgplayer-cdn.tcgplayer.com/product/149119_200w.jpg,3,2071,https://cpt.tcgcsv.com/pGc2,2025-02-05T21:26:09.283,1,0.17,0.39,1.53,0.38,,Reverse Holofoil,94/111,Uncommon,Tool,,,,,,,,"Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached to it.
<br>The Silvally GX this card is attached to is a Fighting Pokémon.",,
149120,Gladion,Gladion,https://tcgplayer-cdn.tcgplayer.com/product/149120_200w.jpg,3,2071,https://cpt.tcgcsv.com/qGc2,2024-11-18T05:56:36.043,1,0.25,0.63,7.98,0.63,1.0,Normal,95/111,Uncommon,Supporter,,,,,,,,"Look at your face-down Prize cards and put 1 of them into your hand. Then, shuffle this Gladion into your remaining Prize cards and put them back face down. If you didn't play this Gladion from your hand, it does nothing.",,
149120,Gladion,Gladion,https://tcgplayer-cdn.tcgplayer.com/product/149120_200w.jpg,3,2071,https://cpt.tcgcsv.com/qGc2,2024-11-18T05:56:36.043,1,0.45,1.19,2.99,1.66,2.16,Reverse Holofoil,95/111,Uncommon,Supporter,,,,,,,,"Look at your face-down Prize cards and put 1 of them into your hand. Then, shuffle this Gladion into your remaining Prize cards and put them back face down. If you didn't play this Gladion from your hand, it does nothing.",,
149121,Lusamine,Lusamine,https://tcgplayer-cdn.tcgplayer.com/product/149121_200w.jpg,3,2071,https://cpt.tcgcsv.com/rGc2,2025-03-28T05:08:44.81,1,0.2,0.48,1.99,0.39,0.39,Normal,96/111,Uncommon,Supporter,,,,,,,,Put 2 in any combination of Supporter and Stadium cards from your discard pile into your hand.,,
149121,Lusamine,Lusamine,https://tcgplayer-cdn.tcgplayer.com/product/149121_200w.jpg,3,2071,https://cpt.tcgcsv.com/rGc2,2025-03-28T05:08:44.81,1,0.75,1.25,9.99,1.43,,Reverse Holofoil,96/111,Uncommon,Supporter,,,,,,,,Put 2 in any combination of Supporter and Stadium cards from your discard pile into your hand.,,
