productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardType,extCardText
86883,Lucario (77),Lucario 77,https://tcgplayer-cdn.tcgplayer.com/product/86883_200w.jpg,3,1413,https://cpt.tcgcsv.com/HMJ,2023-01-10T17:13:20.013,1,77/135,Uncommon,90,Stage 1,[1F] Kick (30),[2F] Mach Cross (70),Px2,,1,5.9,25.0,30.0,18.33,,Reverse Holofoil,,
86884,Lucario (78),Lucario 78,https://tcgplayer-cdn.tcgplayer.com/product/86884_200w.jpg,3,1413,https://cpt.tcgcsv.com/JMJ,2023-01-10T17:14:05.543,1,78/135,Holo Rare,100,Stage 1,[2F] Hurricane Kick (60+) Does 30 more damage for each Prize card your opponent has taken.,,Px2,,2,3.0,4.05,39.99,4.5,29.99,Holofoil,,"Dual Armor - If this Pokemon has any M Energy attached to it, this Pokemon's type is both F and M.  (Ability)"
86884,Lucario (78),Lucario 78,https://tcgplayer-cdn.tcgplayer.com/product/86884_200w.jpg,3,1413,https://cpt.tcgcsv.com/JMJ,2023-01-10T17:14:05.543,1,78/135,Holo Rare,100,Stage 1,[2F] Hurricane Kick (60+) Does 30 more damage for each Prize card your opponent has taken.,,Px2,,2,10.0,20.0,30.0,15.77,,Reverse Holofoil,,"Dual Armor - If this Pokemon has any M Energy attached to it, this Pokemon's type is both F and M.  (Ability)"
86901,Ludicolo,Ludicolo,https://tcgplayer-cdn.tcgplayer.com/product/86901_200w.jpg,3,1413,https://cpt.tcgcsv.com/2NJ,2023-01-10T17:01:35.317,1,31/135,Rare,130,Stage 2,"[1WW] Groovy Dance (70) You may discard an Energy attached to this Pokemon.  If you do, the Defending Pokemon is now Confused.",,Lx2,,3,0.35,0.73,7.0,0.67,0.99,Normal,,"Rain Dish - At any time between turns, heal 20 damage from this Pokemon.  (Ability)"
86901,Ludicolo,Ludicolo,https://tcgplayer-cdn.tcgplayer.com/product/86901_200w.jpg,3,1413,https://cpt.tcgcsv.com/2NJ,2023-01-10T17:01:35.317,1,31/135,Rare,130,Stage 2,"[1WW] Groovy Dance (70) You may discard an Energy attached to this Pokemon.  If you do, the Defending Pokemon is now Confused.",,Lx2,,3,1.55,3.99,8.0,4.0,,Reverse Holofoil,,"Rain Dish - At any time between turns, heal 20 damage from this Pokemon.  (Ability)"
86913,Lugia EX (Team Plasma),Lugia EX Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/86913_200w.jpg,3,1413,https://cpt.tcgcsv.com/hNJ,2023-01-10T17:20:44.583,1,108/135,Ultra Rare,180,Basic,"[4] Plasma Gale (120) Discard a Plasma Energy attached to this Pokemon.  If you can't discard a Plasma Energy, this attack does nothing.",,Lx2,F-20,2,59.98,68.98,75.0,25.66,,Holofoil,,"Overflow - If your opponent's Pokemon is Knocked Out by damage from an attack of this Pokemon, take 1 more Prize card.  (Ability)"
86916,Lugia EX (Team Plasma) (134 Full Art),Lugia EX Team Plasma 134 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/86916_200w.jpg,3,1413,https://cpt.tcgcsv.com/lNJ,2023-01-10T17:25:03.9,1,134/135,Ultra Rare,180,Basic,"[4] Plasma Gale (120) Discard a Plasma Energy attached to this Pokemon.  If you can't discard a Plasma Energy, this attack does nothing.",,Lx2,F-20,2,315.0,615.2,2000.0,450.0,,Holofoil,,"Overflow - If your opponent's Pokemon is Knocked Out by damage from an attack of this Pokemon, take 1 more Prize card.  (Ability)"
86929,Lunatone,Lunatone,https://tcgplayer-cdn.tcgplayer.com/product/86929_200w.jpg,3,1413,https://cpt.tcgcsv.com/CNJ,2025-02-05T21:10:59.653,1,73/135,Uncommon,90,Basic,[1F] Rock Throw (30),,Gx2,None,3,0.55,0.78,52.91,0.78,,Normal,,"Premonition - Once during your turn (before your attack), you may look at the top 2 cards of your deck and put them back on top of your deck in any order.  (Ability)"
86929,Lunatone,Lunatone,https://tcgplayer-cdn.tcgplayer.com/product/86929_200w.jpg,3,1413,https://cpt.tcgcsv.com/CNJ,2025-02-05T21:10:59.653,1,73/135,Uncommon,90,Basic,[1F] Rock Throw (30),,Gx2,None,3,2.48,3.38,10.0,3.1,,Reverse Holofoil,,"Premonition - Once during your turn (before your attack), you may look at the top 2 cards of your deck and put them back on top of your deck in any order.  (Ability)"
87086,Magnemite (42),Magnemite 42,https://tcgplayer-cdn.tcgplayer.com/product/87086_200w.jpg,3,1413,https://cpt.tcgcsv.com/LRJ,2023-01-10T17:03:02.427,1,42/135,Common,60,Basic,"[1] Metal Sound - Flip a coin.  If heads, the Defending Pokemon is now Confused.",[1L] Electro Ball (20),Fx2,,1,0.05,0.24,2.98,0.2,,Normal,,
87086,Magnemite (42),Magnemite 42,https://tcgplayer-cdn.tcgplayer.com/product/87086_200w.jpg,3,1413,https://cpt.tcgcsv.com/LRJ,2023-01-10T17:03:02.427,1,42/135,Common,60,Basic,"[1] Metal Sound - Flip a coin.  If heads, the Defending Pokemon is now Confused.",[1L] Electro Ball (20),Fx2,,1,0.66,1.65,6.0,1.65,,Reverse Holofoil,,
87087,Magnemite (43),Magnemite 43,https://tcgplayer-cdn.tcgplayer.com/product/87087_200w.jpg,3,1413,https://cpt.tcgcsv.com/MRJ,2023-01-10T17:03:10.653,1,43/135,Common,60,Basic,[L] Electro Ball (10),,Fx2,,1,0.15,0.25,1.49,0.21,0.18,Normal,,
87087,Magnemite (43),Magnemite 43,https://tcgplayer-cdn.tcgplayer.com/product/87087_200w.jpg,3,1413,https://cpt.tcgcsv.com/MRJ,2023-01-10T17:03:10.653,1,43/135,Common,60,Basic,[L] Electro Ball (10),,Fx2,,1,0.4,0.57,6.0,1.53,,Reverse Holofoil,,
87111,Magneton (44),Magneton 44,https://tcgplayer-cdn.tcgplayer.com/product/87111_200w.jpg,3,1413,https://cpt.tcgcsv.com/fSJ,2025-02-05T21:10:59.703,1,44/135,Uncommon,80,Stage 1,[1] Metal Sound - The Defending Pokemon is now Confused.,[1L] Electro Ball (30),Fx2,,2,0.15,0.27,1.56,0.26,,Normal,,
87111,Magneton (44),Magneton 44,https://tcgplayer-cdn.tcgplayer.com/product/87111_200w.jpg,3,1413,https://cpt.tcgcsv.com/fSJ,2025-02-05T21:10:59.703,1,44/135,Uncommon,80,Stage 1,[1] Metal Sound - The Defending Pokemon is now Confused.,[1L] Electro Ball (30),Fx2,,2,0.48,1.07,6.0,1.03,,Reverse Holofoil,,
87112,Magneton (45),Magneton 45,https://tcgplayer-cdn.tcgplayer.com/product/87112_200w.jpg,3,1413,https://cpt.tcgcsv.com/gSJ,2024-03-26T09:22:55.103,1,45/135,Uncommon,80,Stage 1,"[1L] Knock Away (20+) Flip a coin.  If heads, this attack does 20 more damage.",,Fx2,,2,0.19,0.34,1.0,0.29,0.28,Normal,,
87112,Magneton (45),Magneton 45,https://tcgplayer-cdn.tcgplayer.com/product/87112_200w.jpg,3,1413,https://cpt.tcgcsv.com/gSJ,2024-03-26T09:22:55.103,1,45/135,Uncommon,80,Stage 1,"[1L] Knock Away (20+) Flip a coin.  If heads, this attack does 20 more damage.",,Fx2,,2,0.45,0.69,6.0,0.75,,Reverse Holofoil,,
87119,Magnezone,Magnezone,https://tcgplayer-cdn.tcgplayer.com/product/87119_200w.jpg,3,1413,https://cpt.tcgcsv.com/pSJ,2023-01-10T17:04:10.363,1,47/135,Rare,140,Stage 2,[L] Double Assist (30) Attach 2 basic Energy cards from your discard pile to 1 of your Pokemon.,"[2L] Tumbling Attack (70+) Flip a coin.  If heads, this attack does 20 more damage.",Fx2,,2,0.39,0.63,1.69,0.66,,Normal,,
87119,Magnezone,Magnezone,https://tcgplayer-cdn.tcgplayer.com/product/87119_200w.jpg,3,1413,https://cpt.tcgcsv.com/pSJ,2023-01-10T17:04:10.363,1,47/135,Rare,140,Stage 2,[L] Double Assist (30) Attach 2 basic Energy cards from your discard pile to 1 of your Pokemon.,"[2L] Tumbling Attack (70+) Flip a coin.  If heads, this attack does 20 more damage.",Fx2,,2,0.45,1.21,1.99,1.22,,Reverse Holofoil,,
87120,Magnezone (Team Plasma),Magnezone Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/87120_200w.jpg,3,1413,https://cpt.tcgcsv.com/qSJ,2023-01-10T17:04:02.993,1,46/135,Holo Rare,140,Stage 2,"[1LL] Gyro Ball (80) Switch this Pokemon with 1 of your Benched Pokemon.  Then, your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon.",,Fx2,,3,2.0,3.48,6.75,3.45,,Holofoil,,"Dual Brains - During your turn, you may play 2 Supporter cards.  (Ability)"
87120,Magnezone (Team Plasma),Magnezone Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/87120_200w.jpg,3,1413,https://cpt.tcgcsv.com/qSJ,2023-01-10T17:04:02.993,1,46/135,Holo Rare,140,Stage 2,"[1LL] Gyro Ball (80) Switch this Pokemon with 1 of your Benched Pokemon.  Then, your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon.",,Fx2,,3,6.0,10.53,12.58,7.13,,Reverse Holofoil,,"Dual Brains - During your turn, you may play 2 Supporter cards.  (Ability)"
87141,Mamoswine,Mamoswine,https://tcgplayer-cdn.tcgplayer.com/product/87141_200w.jpg,3,1413,https://cpt.tcgcsv.com/RSJ,2023-01-10T17:00:40.853,1,28/135,Rare,150,Stage 2,"[2W] Frost Stone (50+) Flip a coin.  If heads, this attack does 20 more damage and the Defending Pokemon is now Paralyzed.",[2WW] Continuous Headbutt (90x) Flip a coin until you get tails.  This attack does 90 damage times the number of heads.,Mx2,,4,0.4,0.8,1.75,0.8,,Normal,,
87141,Mamoswine,Mamoswine,https://tcgplayer-cdn.tcgplayer.com/product/87141_200w.jpg,3,1413,https://cpt.tcgcsv.com/RSJ,2023-01-10T17:00:40.853,1,28/135,Rare,150,Stage 2,"[2W] Frost Stone (50+) Flip a coin.  If heads, this attack does 20 more damage and the Defending Pokemon is now Paralyzed.",[2WW] Continuous Headbutt (90x) Flip a coin until you get tails.  This attack does 90 damage times the number of heads.,Mx2,,4,5.6,7.14,10.0,5.85,,Reverse Holofoil,,
87149,Manaphy,Manaphy,https://tcgplayer-cdn.tcgplayer.com/product/87149_200w.jpg,3,1413,https://cpt.tcgcsv.com/_SJ,2023-01-10T17:02:00.34,1,34/135,Holo Rare,70,Basic,"[W] Seafaring - Flip 3 coins.  For each heads, attach a W Energy card from your discard pile to your Benched Pokemon in any way you like.",,Lx2,,1,0.49,1.27,4.54,1.2,0.7,Holofoil,,"Final Wish - When this Pokemon is Knocked Out by damage from an opponent's attack, search your deck for a card and put it into your hand.  Shuffle your deck afterward.  (Ability)"
87149,Manaphy,Manaphy,https://tcgplayer-cdn.tcgplayer.com/product/87149_200w.jpg,3,1413,https://cpt.tcgcsv.com/_SJ,2023-01-10T17:02:00.34,1,34/135,Holo Rare,70,Basic,"[W] Seafaring - Flip 3 coins.  For each heads, attach a W Energy card from your discard pile to your Benched Pokemon in any way you like.",,Lx2,,1,0.96,1.66,6.0,1.4,,Reverse Holofoil,,"Final Wish - When this Pokemon is Knocked Out by damage from an opponent's attack, search your deck for a card and put it into your hand.  Shuffle your deck afterward.  (Ability)"
87191,Maractus,Maractus,https://tcgplayer-cdn.tcgplayer.com/product/87191_200w.jpg,3,1413,https://cpt.tcgcsv.com/RTJ,2023-01-10T16:57:46.963,1,11/135,Uncommon,90,Basic,[G] Dazzle Dance (10) The Defending Pokemon is now Confused.,"[1G] Ambush (20+) Flip a coin.  If heads, this attack does 30 more damage.",Rx2,W-20,1,0.2,0.3,1.53,0.28,0.29,Normal,,
87191,Maractus,Maractus,https://tcgplayer-cdn.tcgplayer.com/product/87191_200w.jpg,3,1413,https://cpt.tcgcsv.com/RTJ,2023-01-10T16:57:46.963,1,11/135,Uncommon,90,Basic,[G] Dazzle Dance (10) The Defending Pokemon is now Confused.,"[1G] Ambush (20+) Flip a coin.  If heads, this attack does 30 more damage.",Rx2,W-20,1,0.44,0.69,3.0,0.86,,Reverse Holofoil,,
87568,Moltres EX (Team Plasma),Moltres EX Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/87568_200w.jpg,3,1413,https://cpt.tcgcsv.com/n2K,2023-03-31T16:03:34.22,1,14/135,Ultra Rare,170,Basic,"[1R] Destructive Flame (30) Flip a coin.  If heads, discard an Energy attached to the Defending Pokemon.","[2RR] Power Flame (80+) If this Pokemon has any Plasma Energy attached to it, this attack does 40 more damage.",Wx2,F-20,1,4.68,8.92,19.99,9.4,,Holofoil,,
87573,Monferno,Monferno,https://tcgplayer-cdn.tcgplayer.com/product/87573_200w.jpg,3,1413,https://cpt.tcgcsv.com/t2K,2023-01-10T16:58:48.397,1,16/135,Uncommon,80,Stage 1,[1] Loud Howl - Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon.,[1R] Fire Tail Slap (50) Discard an Energy attached to this Pokemon.,Wx2,,1,0.09,0.33,2.98,0.45,0.44,Normal,,
87573,Monferno,Monferno,https://tcgplayer-cdn.tcgplayer.com/product/87573_200w.jpg,3,1413,https://cpt.tcgcsv.com/t2K,2023-01-10T16:58:48.397,1,16/135,Uncommon,80,Stage 1,[1] Loud Howl - Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon.,[1R] Fire Tail Slap (50) Discard an Energy attached to this Pokemon.,Wx2,,1,1.65,3.0,7.0,1.75,,Reverse Holofoil,,
87944,Pansear,Pansear,https://tcgplayer-cdn.tcgplayer.com/product/87944_200w.jpg,3,1413,https://cpt.tcgcsv.com/VbK,2023-06-14T08:13:24.887,1,19/135,Common,70,Basic,[2] Scratch (20),[1RR] Double Fire (40x) Flip 2 coins.  This attack does 40 damage times the number of heads.,Wx2,,1,0.13,0.25,1.47,0.25,0.2,Normal,,
87944,Pansear,Pansear,https://tcgplayer-cdn.tcgplayer.com/product/87944_200w.jpg,3,1413,https://cpt.tcgcsv.com/VbK,2023-06-14T08:13:24.887,1,19/135,Common,70,Basic,[2] Scratch (20),[1RR] Double Fire (40x) Flip 2 coins.  This attack does 40 damage times the number of heads.,Wx2,,1,0.2,0.35,2.0,0.37,,Reverse Holofoil,,
87965,Patrat (110),Patrat 110,https://tcgplayer-cdn.tcgplayer.com/product/87965_200w.jpg,3,1413,https://cpt.tcgcsv.com/kcK,2023-01-10T17:21:01.363,1,110/135,Common,50,Basic,[1] Reckless Charge (20) This Pokemon does 10 damage to itself.,,Fx2,,1,0.15,0.27,1.52,0.24,,Normal,,
87965,Patrat (110),Patrat 110,https://tcgplayer-cdn.tcgplayer.com/product/87965_200w.jpg,3,1413,https://cpt.tcgcsv.com/kcK,2023-01-10T17:21:01.363,1,110/135,Common,50,Basic,[1] Reckless Charge (20) This Pokemon does 10 damage to itself.,,Fx2,,1,0.24,0.66,2.0,0.71,,Reverse Holofoil,,
87966,Patrat (111),Patrat 111,https://tcgplayer-cdn.tcgplayer.com/product/87966_200w.jpg,3,1413,https://cpt.tcgcsv.com/lcK,2023-01-10T17:21:26.08,1,111/135,Common,50,Basic,[1] Collect - Draw a card.,[2] Slam (20x) Flip 2 coins.  This attack does 20 damage times the number of heads.,Fx2,,1,0.1,0.27,1.49,0.3,,Normal,,
87966,Patrat (111),Patrat 111,https://tcgplayer-cdn.tcgplayer.com/product/87966_200w.jpg,3,1413,https://cpt.tcgcsv.com/lcK,2023-01-10T17:21:26.08,1,111/135,Common,50,Basic,[1] Collect - Draw a card.,[2] Slam (20x) Flip 2 coins.  This attack does 20 damage times the number of heads.,Fx2,,1,0.47,0.94,6.0,0.85,,Reverse Holofoil,,
88005,Phanpy,Phanpy,https://tcgplayer-cdn.tcgplayer.com/product/88005_200w.jpg,3,1413,https://cpt.tcgcsv.com/7dK,2023-01-10T17:11:45.497,1,71/135,Common,80,Basic,[F] Tackle (10),[1FF] Rollout (50),Wx2,L-20,2,0.21,0.46,1.54,0.53,,Normal,,
88005,Phanpy,Phanpy,https://tcgplayer-cdn.tcgplayer.com/product/88005_200w.jpg,3,1413,https://cpt.tcgcsv.com/7dK,2023-01-10T17:11:45.497,1,71/135,Common,80,Basic,[F] Tackle (10),[1FF] Rollout (50),Wx2,L-20,2,0.87,1.42,8.0,1.42,,Reverse Holofoil,,
88121,Piloswine,Piloswine,https://tcgplayer-cdn.tcgplayer.com/product/88121_200w.jpg,3,1413,https://cpt.tcgcsv.com/rgK,2023-01-10T17:00:31.887,1,27/135,Uncommon,100,Stage 1,"[1W] Ice Beam (20) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",[2WW] Quintuple Headbutt (40x) Flip 5 coins.  This attack does 40 damage times the number of heads.,Mx2,,3,0.2,0.35,3.0,0.33,,Normal,,
88121,Piloswine,Piloswine,https://tcgplayer-cdn.tcgplayer.com/product/88121_200w.jpg,3,1413,https://cpt.tcgcsv.com/rgK,2023-01-10T17:00:31.887,1,27/135,Uncommon,100,Stage 1,"[1W] Ice Beam (20) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",[2WW] Quintuple Headbutt (40x) Flip 5 coins.  This attack does 40 damage times the number of heads.,Mx2,,3,0.4,1.14,5.24,1.15,,Reverse Holofoil,,
88155,Plasma Energy (Team Plasma),Plasma Energy Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/88155_200w.jpg,3,1413,https://cpt.tcgcsv.com/7hK,2024-11-17T15:57:13.423,1,127/135,Uncommon,,,,,,,,0.04,0.25,1.5,0.28,0.27,Normal,Energy,This card provides 1 Energy.
88155,Plasma Energy (Team Plasma),Plasma Energy Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/88155_200w.jpg,3,1413,https://cpt.tcgcsv.com/7hK,2024-11-17T15:57:13.423,1,127/135,Uncommon,,,,,,,,2.39,3.11,8.0,2.39,,Reverse Holofoil,Energy,This card provides 1 Energy.
88158,Plasma Frigate (Team Plasma),Plasma Frigate Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/88158_200w.jpg,3,1413,https://cpt.tcgcsv.com/bhK,2024-11-17T15:57:34.09,1,124/135,Uncommon,,,Each Pokemon that has any Plasma Energy attached to it (both yours and your opponent's) has no Weakness.,,,,,0.1,0.27,2.98,0.27,0.2,Normal,Stadium,"This card stays in play when you play it.  Discard this card if another Stadium card comes into play.  If another card with the same name is in play, you can't play this card."
88158,Plasma Frigate (Team Plasma),Plasma Frigate Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/88158_200w.jpg,3,1413,https://cpt.tcgcsv.com/bhK,2024-11-17T15:57:34.09,1,124/135,Uncommon,,,Each Pokemon that has any Plasma Energy attached to it (both yours and your opponent's) has no Weakness.,,,,,0.33,0.79,2.22,0.87,0.5,Reverse Holofoil,Stadium,"This card stays in play when you play it.  Discard this card if another Stadium card comes into play.  If another card with the same name is in play, you can't play this card."
88460,Purrloin (82),Purrloin 82,https://tcgplayer-cdn.tcgplayer.com/product/88460_200w.jpg,3,1413,https://cpt.tcgcsv.com/dpK,2023-01-10T17:16:26.777,1,82/135,Common,50,Basic,"[D] Tail Trickery - Flip a coin.  If heads, the Defending Pokemon is now Confused.",[1F] Fury Swipes (10x) Flip 3 coins.  This attack does 10 damage times the number of heads.,Fx2,P-20,1,0.14,0.25,1.49,0.25,0.25,Normal,,
88460,Purrloin (82),Purrloin 82,https://tcgplayer-cdn.tcgplayer.com/product/88460_200w.jpg,3,1413,https://cpt.tcgcsv.com/dpK,2023-01-10T17:16:26.777,1,82/135,Common,50,Basic,"[D] Tail Trickery - Flip a coin.  If heads, the Defending Pokemon is now Confused.",[1F] Fury Swipes (10x) Flip 3 coins.  This attack does 10 damage times the number of heads.,Fx2,P-20,1,0.41,1.0,5.24,1.61,,Reverse Holofoil,,
88461,Purrloin (83),Purrloin 83,https://tcgplayer-cdn.tcgplayer.com/product/88461_200w.jpg,3,1413,https://cpt.tcgcsv.com/fpK,2023-01-10T17:16:34.357,1,83/135,Common,50,Basic,[1] Scout - Your opponent reveals his or her hand.,"[1D] Fasten Claws (20+) Flip a coin.  If heads, this attack does 10 more damage.",Fx2,P-20,1,0.1,0.25,1.44,0.24,0.25,Normal,,
88461,Purrloin (83),Purrloin 83,https://tcgplayer-cdn.tcgplayer.com/product/88461_200w.jpg,3,1413,https://cpt.tcgcsv.com/fpK,2023-01-10T17:16:34.357,1,83/135,Common,50,Basic,[1] Scout - Your opponent reveals his or her hand.,"[1D] Fasten Claws (20+) Flip a coin.  If heads, this attack does 10 more damage.",Fx2,P-20,1,0.5,0.89,4.0,1.01,0.75,Reverse Holofoil,,
88565,Ralts,Ralts,https://tcgplayer-cdn.tcgplayer.com/product/88565_200w.jpg,3,1413,https://cpt.tcgcsv.com/krK,2025-02-05T21:10:59.75,1,59/135,Common,60,Basic,"[1] Psy Bolt - Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",,Px2,,1,0.26,0.65,1.99,0.71,,Normal,,
88565,Ralts,Ralts,https://tcgplayer-cdn.tcgplayer.com/product/88565_200w.jpg,3,1413,https://cpt.tcgcsv.com/krK,2025-02-05T21:10:59.75,1,59/135,Common,60,Basic,"[1] Psy Bolt - Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",,Px2,,1,2.29,2.95,7.69,2.4,,Reverse Holofoil,,
88574,Random Receiver,Random Receiver,https://tcgplayer-cdn.tcgplayer.com/product/88574_200w.jpg,3,1413,https://cpt.tcgcsv.com/vrK,2023-01-10T17:25:36.01,1,138/135,Ultra Rare,0,Item,Reveal cards from the top of your deck until you reveal a Supporter card.  Put it into your hand.  Shuffle the other cards back into your deck.,,,,,33.0,50.56,399.99,48.31,35.99,Holofoil,Item,You may play as many Item cards as you like during your turn (before your attack).
88761,Riolu (75),Riolu 75,https://tcgplayer-cdn.tcgplayer.com/product/88761_200w.jpg,3,1413,https://cpt.tcgcsv.com/fwK,2023-01-10T17:12:17.597,1,75/135,Common,60,Basic,[1] Punch (10),[1F] Kick (20),Px2,,1,0.09,0.44,1.49,0.45,,Normal,,
88761,Riolu (75),Riolu 75,https://tcgplayer-cdn.tcgplayer.com/product/88761_200w.jpg,3,1413,https://cpt.tcgcsv.com/fwK,2023-01-10T17:12:17.597,1,75/135,Common,60,Basic,[1] Punch (10),[1F] Kick (20),Px2,,1,6.62,7.6,30.0,7.83,,Reverse Holofoil,,
88762,Riolu (76),Riolu 76,https://tcgplayer-cdn.tcgplayer.com/product/88762_200w.jpg,3,1413,https://cpt.tcgcsv.com/gwK,2023-01-10T17:12:24.673,1,76/135,Common,70,Basic,[2] Kick (20),"[2F] Feint (40) 
<br>This attack's damage isn't affected by Resistance.",Px2,,1,0.15,0.4,9.07,0.42,,Normal,,
88762,Riolu (76),Riolu 76,https://tcgplayer-cdn.tcgplayer.com/product/88762_200w.jpg,3,1413,https://cpt.tcgcsv.com/gwK,2023-01-10T17:12:24.673,1,76/135,Common,70,Basic,[2] Kick (20),"[2F] Feint (40) 
<br>This attack's damage isn't affected by Resistance.",Px2,,1,1.18,1.66,30.0,1.63,,Reverse Holofoil,,
88840,Rotom (Team Plasma),Rotom Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/88840_200w.jpg,3,1413,https://cpt.tcgcsv.com/QxK,2023-01-10T17:04:26.03,1,49/135,Uncommon,60,Basic,"[1] Electribonus - Discard a L Energy card from your hand.  If you do, draw 3 cards.",[1L] Poltergeist (20x) Your opponent reveals his or her hand.  This attack does 20 damage times the number of Trainer cards in your opponent's hand.,Fx2,,1,0.17,0.37,1.5,0.35,,Normal,,
88840,Rotom (Team Plasma),Rotom Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/88840_200w.jpg,3,1413,https://cpt.tcgcsv.com/QxK,2023-01-10T17:04:26.03,1,49/135,Uncommon,60,Basic,"[1] Electribonus - Discard a L Energy card from your hand.  If you do, draw 3 cards.",[1L] Poltergeist (20x) Your opponent reveals his or her hand.  This attack does 20 damage times the number of Trainer cards in your opponent's hand.,Fx2,,1,1.09,4.01,10.0,5.04,,Reverse Holofoil,,
88844,Rufflet,Rufflet,https://tcgplayer-cdn.tcgplayer.com/product/88844_200w.jpg,3,1413,https://cpt.tcgcsv.com/VxK,2023-01-10T17:21:58.73,1,115/135,Common,50,Basic,[2] Incessant Peck (10+) Flip a coin until you get tails.  This attack does 20 more damage for each heads.,,Lx2,F-20,1,0.13,0.25,1.0,0.21,,Normal,,
88844,Rufflet,Rufflet,https://tcgplayer-cdn.tcgplayer.com/product/88844_200w.jpg,3,1413,https://cpt.tcgcsv.com/VxK,2023-01-10T17:21:58.73,1,115/135,Common,50,Basic,[2] Incessant Peck (10+) Flip a coin until you get tails.  This attack does 20 more damage for each heads.,,Lx2,F-20,1,0.25,0.43,2.0,0.47,,Reverse Holofoil,,
88980,Scrafty (Team Plasma),Scrafty Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/88980_200w.jpg,3,1413,https://cpt.tcgcsv.com/DCK,2023-01-10T17:16:55.42,1,86/135,Rare,90,Stage 1,[1D] Kick Away (30) Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon.,"[1DD] Reinforced Headbutt (50+) If this Pokemon has a Pokemon Tool attached to it, this attack does 50 more damage.",Fx2,P-20,1,0.5,0.75,6.0,0.63,,Normal,,
88980,Scrafty (Team Plasma),Scrafty Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/88980_200w.jpg,3,1413,https://cpt.tcgcsv.com/DCK,2023-01-10T17:16:55.42,1,86/135,Rare,90,Stage 1,[1D] Kick Away (30) Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon.,"[1DD] Reinforced Headbutt (50+) If this Pokemon has a Pokemon Tool attached to it, this attack does 50 more damage.",Fx2,P-20,1,1.25,2.62,35.54,2.62,,Reverse Holofoil,,
88985,Scraggy,Scraggy,https://tcgplayer-cdn.tcgplayer.com/product/88985_200w.jpg,3,1413,https://cpt.tcgcsv.com/KCK,2023-02-01T15:02:02.893,1,85/135,Common,60,Basic,[D] Headbutt (10),[2] Low Kick (20),Fx2,P-20,2,0.14,0.25,2.9,0.22,,Normal,,
88985,Scraggy,Scraggy,https://tcgplayer-cdn.tcgplayer.com/product/88985_200w.jpg,3,1413,https://cpt.tcgcsv.com/KCK,2023-02-01T15:02:02.893,1,85/135,Common,60,Basic,[D] Headbutt (10),[2] Low Kick (20),Fx2,P-20,2,0.13,0.42,1.49,0.31,,Reverse Holofoil,,
88990,Scramble Switch,Scramble Switch,https://tcgplayer-cdn.tcgplayer.com/product/88990_200w.jpg,3,1413,https://cpt.tcgcsv.com/QCK,2023-01-10T17:24:21.173,1,129/135,Rare Ace,0,Item,"Switch your Active Pokemon with 1 of your Benched Pokemon.  Then, you may move as many Energy attached to the old Active Pokemon to the new Active Pokemon as you like.",,,,,3.4,9.5,29.69,10.21,,Holofoil,,You may play as many Item cards as you like during your turn (before your attack).  You can't have more than 1 ACE SPEC card in your deck.
89092,Sewaddle,Sewaddle,https://tcgplayer-cdn.tcgplayer.com/product/89092_200w.jpg,3,1413,https://cpt.tcgcsv.com/SFK,2023-01-10T16:57:23.523,1,8/135,Common,40,Basic,[G] Bug Bite (20),,Rx2,,1,0.15,0.28,1.52,0.28,0.23,Normal,,
89092,Sewaddle,Sewaddle,https://tcgplayer-cdn.tcgplayer.com/product/89092_200w.jpg,3,1413,https://cpt.tcgcsv.com/SFK,2023-01-10T16:57:23.523,1,8/135,Common,40,Basic,[G] Bug Bite (20),,Rx2,,1,0.25,0.62,2.0,0.78,,Reverse Holofoil,,
