productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,extAttack3
98094,Latios EX,Latios EX,https://tcgplayer-cdn.tcgplayer.com/product/98094_200w.jpg,3,1534,https://cpt.tcgcsv.com/VfP,2023-05-22T19:32:40.9,1,"<em>When a Pokemon EX has been Knocked Out, your opponent takes 2 Prize cards.</em>",2.99,5.47,8.48,6.14,7.42,Holofoil,58/108,Ultra Rare,Dragon,170,Basic,"[P] Fast Raid (40)
<br>If you go first, you can use this attack on your first turn.","[1WPP] Light Pulse (110)
<br>Prevent all effects of your opponent's attacks, except damage, done to this Pokemon during your opponent's next turn.",Yx2,None,2,
98095,M Latios EX,M Latios EX,https://tcgplayer-cdn.tcgplayer.com/product/98095_200w.jpg,3,1534,https://cpt.tcgcsv.com/WfP,2023-10-16T09:39:51.737,1,"When 1 of your Pokemon becomes a Mega Evolution Pokemon, your turn ends.
<br>
<br>
<em>When a Pokemon EX has been Knocked Out, your opponent takes 2 Prize cards.</em>",21.0,30.79,65.88,30.88,24.49,Holofoil,59/108,Ultra Rare,Dragon,220,Mega,"[1WP] Sonic Ace
<br>Discard 2 Energy attached to this Pokemon. This attack does 120 damage to 1 of your opponent's Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",,Yx2,None,0,
98096,Rayquaza EX (60),Rayquaza EX 60,https://tcgplayer-cdn.tcgplayer.com/product/98096_200w.jpg,3,1534,https://cpt.tcgcsv.com/XfP,2022-12-19T20:34:28.71,1,,5.64,11.97,22.01,13.35,,Holofoil,60/108,Ultra Rare,Dragon,180,Basic,[2] Dragon Claw (30),"[1RRL] Dragon Strike (130)
<br>Flip a coin. If tails, this Pokemon can't use Dragon Strike during your next turn.",Yx2,None,2,
98097,M Rayquaza EX (61),M Rayquaza EX 61,https://tcgplayer-cdn.tcgplayer.com/product/98097_200w.jpg,3,1534,https://cpt.tcgcsv.com/ZfP,2023-05-23T05:56:13.183,1,"<b>Delta Wild</b> <em>Any damage done to this Pokemon by attacks from your opponent's Grass, Fire, Water, or Lightning Pokemon is reduced by 20 (after applying Weakness and Resistance)</em>.",48.5,79.99,199.99,87.14,50.0,Holofoil,61/108,Ultra Rare,Dragon,230,Mega,"[1RRRL] Dragon Ascent (300)
<br>Discard 2 Energy attached to this Pokemon.",,Yx2,None,2,
98098,Hydreigon EX,Hydreigon EX,https://tcgplayer-cdn.tcgplayer.com/product/98098_200w.jpg,3,1534,https://cpt.tcgcsv.com/-fP,2023-08-30T14:17:57.373,1,"<b>Ability - </b>Dragon Road
<br>If there is any Stadium card in play, the Retreat Cost of each of your Dragon Pokemon in play is 2 Colorless less.",2.5,4.0,23.65,4.17,,Holofoil,62/108,Ultra Rare,Dragon,180,Basic,"[1PD] Shred (80)
<br>This attack's damage isn't affected by effects on your opponent's Active Pokemon.",,Yx2,None,3,
98099,Reshiram,Reshiram,https://tcgplayer-cdn.tcgplayer.com/product/98099_200w.jpg,3,1534,https://cpt.tcgcsv.com/_fP,2023-02-14T21:20:42.913,1,"<b>Ability - </b>Turboblaze
<br>Once during your turn <em>(before you attack)</em>, if this Pokemon is your Active Pokemon, you may attach a Fire Energy card from your hand to 1 of your Dragon Pokemon.",1.42,2.5,22.47,2.67,19.09,Holofoil,63/108,Holo Rare,Dragon,130,Basic,"[1RRL] Bright Wing (110)
<br>Discard a Fire Energy attached to this Pokemon.",,Yx2,None,2,
98099,Reshiram,Reshiram,https://tcgplayer-cdn.tcgplayer.com/product/98099_200w.jpg,3,1534,https://cpt.tcgcsv.com/_fP,2023-02-14T21:20:42.913,1,"<b>Ability - </b>Turboblaze
<br>Once during your turn <em>(before you attack)</em>, if this Pokemon is your Active Pokemon, you may attach a Fire Energy card from your hand to 1 of your Dragon Pokemon.",1.96,3.25,4.99,1.89,,Reverse Holofoil,63/108,Holo Rare,Dragon,130,Basic,"[1RRL] Bright Wing (110)
<br>Discard a Fire Energy attached to this Pokemon.",,Yx2,None,2,
98100,Zekrom,Zekrom,https://tcgplayer-cdn.tcgplayer.com/product/98100_200w.jpg,3,1534,https://cpt.tcgcsv.com/0gP,2023-07-03T09:41:06.573,1,,0.45,0.93,3.62,0.9,,Holofoil,64/108,Holo Rare,Dragon,130,Basic,"[L] Energy Stream (30)
<br>Attach a basic Energy card from your discard pile to this Pokemon.",[1RLL] Electric Ball (100),Yx2,None,2,
98100,Zekrom,Zekrom,https://tcgplayer-cdn.tcgplayer.com/product/98100_200w.jpg,3,1534,https://cpt.tcgcsv.com/0gP,2023-07-03T09:41:06.573,1,,0.46,0.98,9.99,0.93,,Reverse Holofoil,64/108,Holo Rare,Dragon,130,Basic,"[L] Energy Stream (30)
<br>Attach a basic Energy card from your discard pile to this Pokemon.",[1RLL] Electric Ball (100),Yx2,None,2,
98101,Spearow,Spearow,https://tcgplayer-cdn.tcgplayer.com/product/98101_200w.jpg,3,1534,https://cpt.tcgcsv.com/2gP,2023-01-09T16:05:25.367,1,,0.02,0.15,1.49,0.08,,Normal,65/108,Common,Colorless,60,Basic,[2] Peck (30),,Lx2,F-20,1,
98101,Spearow,Spearow,https://tcgplayer-cdn.tcgplayer.com/product/98101_200w.jpg,3,1534,https://cpt.tcgcsv.com/2gP,2023-01-09T16:05:25.367,1,,0.1,0.3,3.69,0.29,0.24,Reverse Holofoil,65/108,Common,Colorless,60,Basic,[2] Peck (30),,Lx2,F-20,1,
98102,Fearow,Fearow,https://tcgplayer-cdn.tcgplayer.com/product/98102_200w.jpg,3,1534,https://cpt.tcgcsv.com/3gP,2023-03-27T17:08:27.083,1,,0.03,0.18,3.0,0.11,,Normal,66/108,Uncommon,Colorless,100,Stage 1,[1] Peck (30),"[4] Drill Run (70)
<br>Flip a coin. If heads, discard an Energy attached to your opponent's Active Pokemon.",Lx2,F-20,1,
98102,Fearow,Fearow,https://tcgplayer-cdn.tcgplayer.com/product/98102_200w.jpg,3,1534,https://cpt.tcgcsv.com/3gP,2023-03-27T17:08:27.083,1,,0.11,0.35,3.45,0.35,,Reverse Holofoil,66/108,Uncommon,Colorless,100,Stage 1,[1] Peck (30),"[4] Drill Run (70)
<br>Flip a coin. If heads, discard an Energy attached to your opponent's Active Pokemon.",Lx2,F-20,1,
98103,Meowth,Meowth,https://tcgplayer-cdn.tcgplayer.com/product/98103_200w.jpg,3,1534,https://cpt.tcgcsv.com/5gP,2022-12-19T20:35:38.1,1,,0.04,0.25,1.49,0.29,,Normal,67/108,Common,Colorless,60,Basic,"[1] Feelin' Fine
<br>Draw a card.","[3] Fury Swipes (20x)
<br>Flip 3 coins. This attack does 20 damage times the number of heads.",Fx2,None,1,
98103,Meowth,Meowth,https://tcgplayer-cdn.tcgplayer.com/product/98103_200w.jpg,3,1534,https://cpt.tcgcsv.com/5gP,2022-12-19T20:35:38.1,1,,0.13,0.5,2.0,0.56,,Reverse Holofoil,67/108,Common,Colorless,60,Basic,"[1] Feelin' Fine
<br>Draw a card.","[3] Fury Swipes (20x)
<br>Flip 3 coins. This attack does 20 damage times the number of heads.",Fx2,None,1,
98104,Dunsparce,Dunsparce,https://tcgplayer-cdn.tcgplayer.com/product/98104_200w.jpg,3,1534,https://cpt.tcgcsv.com/6gP,2022-12-19T20:35:47.44,1,,0.05,0.21,1.5,0.2,,Normal,68/108,Common,Colorless,60,Basic,"[1] Burrow
<br>DIscard the top card of your opponent's deck.",[1] Rollout (20),Fx2,None,0,
98104,Dunsparce,Dunsparce,https://tcgplayer-cdn.tcgplayer.com/product/98104_200w.jpg,3,1534,https://cpt.tcgcsv.com/6gP,2022-12-19T20:35:47.44,1,,0.15,0.39,2.0,0.42,,Reverse Holofoil,68/108,Common,Colorless,60,Basic,"[1] Burrow
<br>DIscard the top card of your opponent's deck.",[1] Rollout (20),Fx2,None,0,
98105,Skarmory,Skarmory,https://tcgplayer-cdn.tcgplayer.com/product/98105_200w.jpg,3,1534,https://cpt.tcgcsv.com/7gP,2022-12-19T20:35:56.313,1,,0.09,0.25,1.49,0.23,,Normal,69/108,Rare,Colorless,100,Basic,"[1] Call for Family
<br>Search your deck for up to 2 Basic Pokemon and put them onto your Bench. Shuffle your deck afterward.","[2] Blow Through (30+)
<br>If there is any Stadium card in play, this attack does 30 more damage.",Lx2,F-20,1,
98105,Skarmory,Skarmory,https://tcgplayer-cdn.tcgplayer.com/product/98105_200w.jpg,3,1534,https://cpt.tcgcsv.com/7gP,2022-12-19T20:35:56.313,1,,0.17,0.53,2.0,0.55,,Reverse Holofoil,69/108,Rare,Colorless,100,Basic,"[1] Call for Family
<br>Search your deck for up to 2 Basic Pokemon and put them onto your Bench. Shuffle your deck afterward.","[2] Blow Through (30+)
<br>If there is any Stadium card in play, this attack does 30 more damage.",Lx2,F-20,1,
98106,Taillow,Taillow,https://tcgplayer-cdn.tcgplayer.com/product/98106_200w.jpg,3,1534,https://cpt.tcgcsv.com/8gP,2025-02-07T20:23:18.087,1,,0.01,0.18,1.49,0.12,,Normal,70/108,Common,Colorless,50,Basic,"[1] Double Peck (10x)
<br>Flip 2 coins. This attack does 10 damage times the number of heads.",,Lx2,F-20,1,
98106,Taillow,Taillow,https://tcgplayer-cdn.tcgplayer.com/product/98106_200w.jpg,3,1534,https://cpt.tcgcsv.com/8gP,2025-02-07T20:23:18.087,1,,0.05,0.29,2.0,0.29,,Reverse Holofoil,70/108,Common,Colorless,50,Basic,"[1] Double Peck (10x)
<br>Flip 2 coins. This attack does 10 damage times the number of heads.",,Lx2,F-20,1,
98107,Swellow (71),Swellow 71,https://tcgplayer-cdn.tcgplayer.com/product/98107_200w.jpg,3,1534,https://cpt.tcgcsv.com/9gP,2022-12-19T20:36:17.003,1,,0.08,0.3,3.0,0.29,0.18,Normal,71/108,Rare,Colorless,90,Stage 1,"[1] Clutch (20)
<br>The Defending Pokemon can't retreat during your opponent's next turn.","[3] Aerial Ace (60+)
<br>Flip a coin. If heads, this attack does 30 more damage.",Lx2,F-20,1,
98107,Swellow (71),Swellow 71,https://tcgplayer-cdn.tcgplayer.com/product/98107_200w.jpg,3,1534,https://cpt.tcgcsv.com/9gP,2022-12-19T20:36:17.003,1,,0.12,0.4,2.0,0.34,,Reverse Holofoil,71/108,Rare,Colorless,90,Stage 1,"[1] Clutch (20)
<br>The Defending Pokemon can't retreat during your opponent's next turn.","[3] Aerial Ace (60+)
<br>Flip a coin. If heads, this attack does 30 more damage.",Lx2,F-20,1,
98108,Swellow (72 Delta),Swellow 72 Delta,https://tcgplayer-cdn.tcgplayer.com/product/98108_200w.jpg,3,1534,https://cpt.tcgcsv.com/bgP,2023-05-05T11:50:10.16,1,"<b>Delta Plus</b> <em>If your opponent's Pokemon is Knocked Out by damage from an attack of this Pokemon, take 1 more Prize card.",0.6,0.94,4.52,1.01,0.78,Holofoil,72/108,Holo Rare,Colorless,90,Stage 1,[2] Peck (30),[3] Wing Attack (50),Lx2,F-20,1,
98108,Swellow (72 Delta),Swellow 72 Delta,https://tcgplayer-cdn.tcgplayer.com/product/98108_200w.jpg,3,1534,https://cpt.tcgcsv.com/bgP,2023-05-05T11:50:10.16,1,"<b>Delta Plus</b> <em>If your opponent's Pokemon is Knocked Out by damage from an attack of this Pokemon, take 1 more Prize card.",0.49,1.25,4.99,1.33,3.99,Reverse Holofoil,72/108,Holo Rare,Colorless,90,Stage 1,[2] Peck (30),[3] Wing Attack (50),Lx2,F-20,1,
98109,Swablu,Swablu,https://tcgplayer-cdn.tcgplayer.com/product/98109_200w.jpg,3,1534,https://cpt.tcgcsv.com/cgP,2022-12-19T20:36:41.597,1,,0.01,0.2,1.49,0.17,,Normal,73/108,Common,Colorless,40,Basic,"[1] Bind Wound
<br>Heal 20 damage from 1 of your Pokemon.",,Lx2,F-20,1,
98109,Swablu,Swablu,https://tcgplayer-cdn.tcgplayer.com/product/98109_200w.jpg,3,1534,https://cpt.tcgcsv.com/cgP,2022-12-19T20:36:41.597,1,,0.11,0.31,2.0,0.29,0.26,Reverse Holofoil,73/108,Common,Colorless,40,Basic,"[1] Bind Wound
<br>Heal 20 damage from 1 of your Pokemon.",,Lx2,F-20,1,
98110,Altaria (74 Delta),Altaria 74 Delta,https://tcgplayer-cdn.tcgplayer.com/product/98110_200w.jpg,3,1534,https://cpt.tcgcsv.com/dgP,2022-12-19T20:36:54.03,1,"<b>Delta Evolution</b> <em>You may play this card form your hand to evolve a Pokemon during your first turn or the turn you play that Pokemon.</em>

<br>
<br><b>Abiltiy -</b> Clear Humming
<br>Each of your Colorless Pokemon has no Weakness.",0.23,0.87,4.99,1.09,,Normal,74/108,Rare,Colorless,90,Stage 1,[2] Wing Attack (30),,Lx2,F-20,1,
98110,Altaria (74 Delta),Altaria 74 Delta,https://tcgplayer-cdn.tcgplayer.com/product/98110_200w.jpg,3,1534,https://cpt.tcgcsv.com/dgP,2022-12-19T20:36:54.03,1,"<b>Delta Evolution</b> <em>You may play this card form your hand to evolve a Pokemon during your first turn or the turn you play that Pokemon.</em>

<br>
<br><b>Abiltiy -</b> Clear Humming
<br>Each of your Colorless Pokemon has no Weakness.",1.49,6.0,14.99,2.02,,Reverse Holofoil,74/108,Rare,Colorless,90,Stage 1,[2] Wing Attack (30),,Lx2,F-20,1,
98111,Rayquaza EX (75),Rayquaza EX 75,https://tcgplayer-cdn.tcgplayer.com/product/98111_200w.jpg,3,1534,https://cpt.tcgcsv.com/fgP,2022-12-19T20:37:05.22,1,,7.65,19.6,42.0,20.86,14.98,Holofoil,75/108,Ultra Rare,Colorless,170,Basic,"[1] Intensifying Burn (10+)
<br>If your opponent's Active Pokemon is a Pokemon EX, this attack does 50 more damage.","[3] Dragon Pulse (100)
<br>Discard the top 3 cards of your deck.",Lx2,F-20,2,
98112,M Rayquaza EX (76),M Rayquaza EX 76,https://tcgplayer-cdn.tcgplayer.com/product/98112_200w.jpg,3,1534,https://cpt.tcgcsv.com/ggP,2022-12-19T21:03:05.143,1,<b>Delta Evolution</b><em> You may play this card from your hand to evolve a Pokemon during your first turn or the turn you play that Pokemon.,34.59,62.69,150.0,66.55,40.99,Holofoil,76/108,Ultra Rare,Colorless,220,Mega,"[3] Emerald Break (30x)
<br>This attack does 30 damage times the number of your Benched Pokemon.",,Lx2,F-20,1,
98113,Shaymin EX,Shaymin EX,https://tcgplayer-cdn.tcgplayer.com/product/98113_200w.jpg,3,1534,https://cpt.tcgcsv.com/hgP,2023-08-12T21:26:35.117,1,"<b>Ability - </b>Set Up
<br>When you play this Pokemon from your hand onto your Bench, you may draw cards until you have 6 cards in your hand.",5.99,8.93,24.95,8.34,,Holofoil,77/108,Ultra Rare,Colorless,110,Basic,"[2] Sky Return (30)
<br>Return this Pokemon and all cards attached to it to your hand.",,Lx2,F-20,1,
98114,Pidove,Pidove,https://tcgplayer-cdn.tcgplayer.com/product/98114_200w.jpg,3,1534,https://cpt.tcgcsv.com/jgP,2022-12-19T21:03:25.44,1,,0.02,0.15,1.49,0.13,0.1,Normal,78/108,Common,Colorless,60,Basic,"[1] Homing Pidove
<br>Look at the top card of your deck. Then, you may shuffle your deck.",[2] Gust (20),Lx2,F-20,1,
98114,Pidove,Pidove,https://tcgplayer-cdn.tcgplayer.com/product/98114_200w.jpg,3,1534,https://cpt.tcgcsv.com/jgP,2022-12-19T21:03:25.44,1,,0.12,0.3,2.0,0.28,0.26,Reverse Holofoil,78/108,Common,Colorless,60,Basic,"[1] Homing Pidove
<br>Look at the top card of your deck. Then, you may shuffle your deck.",[2] Gust (20),Lx2,F-20,1,
98115,Tranquill,Tranquill,https://tcgplayer-cdn.tcgplayer.com/product/98115_200w.jpg,3,1534,https://cpt.tcgcsv.com/kgP,2022-12-19T21:03:35.35,1,,0.04,0.18,2.25,0.14,0.1,Normal,79/108,Uncommon,Colorless,80,Stage 1,"[2] Fly (40)
<br>Flip a coin. If tails, this attack does nothing. If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.",,Lx2,F-20,1,
98115,Tranquill,Tranquill,https://tcgplayer-cdn.tcgplayer.com/product/98115_200w.jpg,3,1534,https://cpt.tcgcsv.com/kgP,2022-12-19T21:03:35.35,1,,0.08,0.34,1.49,0.33,0.3,Reverse Holofoil,79/108,Uncommon,Colorless,80,Stage 1,"[2] Fly (40)
<br>Flip a coin. If tails, this attack does nothing. If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.",,Lx2,F-20,1,
98116,Unfezant (80),Unfezant 80,https://tcgplayer-cdn.tcgplayer.com/product/98116_200w.jpg,3,1534,https://cpt.tcgcsv.com/lgP,2022-12-19T21:04:00.857,1,,0.05,0.2,1.49,0.13,0.1,Normal,80/108,Uncommon,Colorless,130,Stage 2,"[1] Quick Attack (30+)
<br>Flip a coin. If heads, this attack does 30 more damage.","[3] Strong Winds 
<br>Shuffle all cards attached to each player's Pokemon into that player's deck.",Lx2,F-20,1,
98116,Unfezant (80),Unfezant 80,https://tcgplayer-cdn.tcgplayer.com/product/98116_200w.jpg,3,1534,https://cpt.tcgcsv.com/lgP,2022-12-19T21:04:00.857,1,,0.03,0.3,5.0,0.25,,Reverse Holofoil,80/108,Uncommon,Colorless,130,Stage 2,"[1] Quick Attack (30+)
<br>Flip a coin. If heads, this attack does 30 more damage.","[3] Strong Winds 
<br>Shuffle all cards attached to each player's Pokemon into that player's deck.",Lx2,F-20,1,
98117,Unfezant (81 Delta),Unfezant 81 Delta,https://tcgplayer-cdn.tcgplayer.com/product/98117_200w.jpg,3,1534,https://cpt.tcgcsv.com/mgP,2022-12-19T21:04:09.937,1,<b>Delta Evolution</b> <em>You may play this card from your hand to evolve a Pokemon during your first turn or the turn you play that Pokemon.,0.24,0.44,1.99,0.5,0.31,Normal,81/108,Rare,Colorless,140,Stage 2,"[2] Feather Dance
<br>During your next turn, each of this Pokemon's attacks does 80 more damage <i>(before applying Weakness and Resistance)</i>.","[3] Sky Attack (120)
<br>Flip a coin. If tails, this attack does nothing.",Lx2,F-20,0,
98117,Unfezant (81 Delta),Unfezant 81 Delta,https://tcgplayer-cdn.tcgplayer.com/product/98117_200w.jpg,3,1534,https://cpt.tcgcsv.com/mgP,2022-12-19T21:04:09.937,1,<b>Delta Evolution</b> <em>You may play this card from your hand to evolve a Pokemon during your first turn or the turn you play that Pokemon.,0.5,0.99,2.69,1.06,,Reverse Holofoil,81/108,Rare,Colorless,140,Stage 2,"[2] Feather Dance
<br>During your next turn, each of this Pokemon's attacks does 80 more damage <i>(before applying Weakness and Resistance)</i>.","[3] Sky Attack (120)
<br>Flip a coin. If tails, this attack does nothing.",Lx2,F-20,0,
98118,Fletchling,Fletchling,https://tcgplayer-cdn.tcgplayer.com/product/98118_200w.jpg,3,1534,https://cpt.tcgcsv.com/ngP,2025-02-07T20:23:18.133,1,,0.03,0.15,1.55,0.09,,Normal,82/108,Common,Colorless,40,Basic,"[1] Acrobatics (10+)
<br>Flip 2 coins. This attack does 10 more damage for each heads.",,Lx2,F-20,1,
98118,Fletchling,Fletchling,https://tcgplayer-cdn.tcgplayer.com/product/98118_200w.jpg,3,1534,https://cpt.tcgcsv.com/ngP,2025-02-07T20:23:18.133,1,,0.1,0.29,2.0,0.28,,Reverse Holofoil,82/108,Common,Colorless,40,Basic,"[1] Acrobatics (10+)
<br>Flip 2 coins. This attack does 10 more damage for each heads.",,Lx2,F-20,1,
98119,Gallade Spirit Link,Gallade Spirit Link,https://tcgplayer-cdn.tcgplayer.com/product/98119_200w.jpg,3,1534,https://cpt.tcgcsv.com/pgP,2023-07-21T10:14:44.913,1,"<em>Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.</em>
<br>
<br>Your turn does not end if the Pokemon this card is attached to becomes M Gallade EX.",0.01,0.2,1.49,0.15,,Normal,83/108,Uncommon,Tool,,,,,,,,
98119,Gallade Spirit Link,Gallade Spirit Link,https://tcgplayer-cdn.tcgplayer.com/product/98119_200w.jpg,3,1534,https://cpt.tcgcsv.com/pgP,2023-07-21T10:14:44.913,1,"<em>Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.</em>
<br>
<br>Your turn does not end if the Pokemon this card is attached to becomes M Gallade EX.",0.2,0.39,5.0,0.42,0.28,Reverse Holofoil,83/108,Uncommon,Tool,,,,,,,,
98120,Healing Scarf,Healing Scarf,https://tcgplayer-cdn.tcgplayer.com/product/98120_200w.jpg,3,1534,https://cpt.tcgcsv.com/qgP,2025-02-07T20:23:18.18,1,"<em>Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.</em>
<br>
<br>Whenever you attach an Energy card from your hand to the Pokemon this card is attached to, heal 20 damage from it.",0.05,0.2,12.0,0.18,,Normal,84/108,Uncommon,Tool,,,,,,,,
98120,Healing Scarf,Healing Scarf,https://tcgplayer-cdn.tcgplayer.com/product/98120_200w.jpg,3,1534,https://cpt.tcgcsv.com/qgP,2025-02-07T20:23:18.18,1,"<em>Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.</em>
<br>
<br>Whenever you attach an Energy card from your hand to the Pokemon this card is attached to, heal 20 damage from it.",0.13,0.44,3.0,0.33,,Reverse Holofoil,84/108,Uncommon,Tool,,,,,,,,
98121,Latios Spirit Link,Latios Spirit Link,https://tcgplayer-cdn.tcgplayer.com/product/98121_200w.jpg,3,1534,https://cpt.tcgcsv.com/rgP,2022-12-19T21:05:02.22,1,"<em>Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.</em>
<br>
<br>Your turn does not end if the Pokemon this card is attached to becomes M Latios EX.",0.01,0.18,1.49,0.16,0.03,Normal,85/108,Uncommon,Tool,,,,,,,,
98121,Latios Spirit Link,Latios Spirit Link,https://tcgplayer-cdn.tcgplayer.com/product/98121_200w.jpg,3,1534,https://cpt.tcgcsv.com/rgP,2022-12-19T21:05:02.22,1,"<em>Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.</em>
<br>
<br>Your turn does not end if the Pokemon this card is attached to becomes M Latios EX.",0.15,0.38,2.0,0.38,,Reverse Holofoil,85/108,Uncommon,Tool,,,,,,,,
98122,Mega Turbo,Mega Turbo,https://tcgplayer-cdn.tcgplayer.com/product/98122_200w.jpg,3,1534,https://cpt.tcgcsv.com/sgP,2025-02-07T20:23:18.227,1,Attach a basic Energy card from your discard pile to 1 of your Mega Evolution Pokemon.,0.03,0.2,1.81,0.15,,Normal,86/108,Uncommon,Item,,,,,,,,
98122,Mega Turbo,Mega Turbo,https://tcgplayer-cdn.tcgplayer.com/product/98122_200w.jpg,3,1534,https://cpt.tcgcsv.com/sgP,2025-02-07T20:23:18.227,1,Attach a basic Energy card from your discard pile to 1 of your Mega Evolution Pokemon.,0.11,0.36,5.0,0.29,0.3,Reverse Holofoil,86/108,Uncommon,Item,,,,,,,,
98123,Rayquaza Spirit Link,Rayquaza Spirit Link,https://tcgplayer-cdn.tcgplayer.com/product/98123_200w.jpg,3,1534,https://cpt.tcgcsv.com/tgP,2025-02-07T20:23:18.273,1,"<em>Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.
<br>
<br>Your turn does not end if the Pokemon this card is attached to becomes M Rayquaza EX.",0.02,0.25,4.44,0.24,,Normal,87/108,Uncommon,Item,,,,,,,,
98123,Rayquaza Spirit Link,Rayquaza Spirit Link,https://tcgplayer-cdn.tcgplayer.com/product/98123_200w.jpg,3,1534,https://cpt.tcgcsv.com/tgP,2025-02-07T20:23:18.273,1,"<em>Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.
<br>
<br>Your turn does not end if the Pokemon this card is attached to becomes M Rayquaza EX.",0.4,0.75,5.99,1.31,,Reverse Holofoil,87/108,Uncommon,Item,,,,,,,,
98124,Revive,Revive,https://tcgplayer-cdn.tcgplayer.com/product/98124_200w.jpg,3,1534,https://cpt.tcgcsv.com/vgP,2022-12-19T21:05:54.87,1,Put a Basic Pokemon from your discard pile onto your Bench.,0.04,0.23,1.49,0.23,0.05,Normal,88/108,Uncommon,Item,,,,,,,,
98124,Revive,Revive,https://tcgplayer-cdn.tcgplayer.com/product/98124_200w.jpg,3,1534,https://cpt.tcgcsv.com/vgP,2022-12-19T21:05:54.87,1,Put a Basic Pokemon from your discard pile onto your Bench.,0.23,0.4,2.0,0.36,0.36,Reverse Holofoil,88/108,Uncommon,Item,,,,,,,,
98125,Sky Field,Sky Field,https://tcgplayer-cdn.tcgplayer.com/product/98125_200w.jpg,3,1534,https://cpt.tcgcsv.com/wgP,2024-10-15T14:29:52.41,1,"Each player can have up to 8 Pokemon on his or her bench.
<br>
<br><em>(When this card leaves play, each player discards Benched Pokemon until he or she has 5 Pokemon on the Bench. The owner of this card discards first.)",0.16,0.65,3.75,0.66,0.97,Normal,89/108,Uncommon,Stadium,,,,,,,,
98125,Sky Field,Sky Field,https://tcgplayer-cdn.tcgplayer.com/product/98125_200w.jpg,3,1534,https://cpt.tcgcsv.com/wgP,2024-10-15T14:29:52.41,1,"Each player can have up to 8 Pokemon on his or her bench.
<br>
<br><em>(When this card leaves play, each player discards Benched Pokemon until he or she has 5 Pokemon on the Bench. The owner of this card discards first.)",0.98,1.7,4.74,1.66,,Reverse Holofoil,89/108,Uncommon,Stadium,,,,,,,,
98126,Steven,Steven,https://tcgplayer-cdn.tcgplayer.com/product/98126_200w.jpg,3,1534,https://cpt.tcgcsv.com/xgP,2025-02-07T20:23:18.337,1,"Search your deck for a Supporter card and a basic Energy card, reveal them, and put them into your hand. Shuffle your deck afterward.",0.05,0.3,1.49,0.33,,Normal,90/108,Uncommon,Supporter,,,,,,,,
98126,Steven,Steven,https://tcgplayer-cdn.tcgplayer.com/product/98126_200w.jpg,3,1534,https://cpt.tcgcsv.com/xgP,2025-02-07T20:23:18.337,1,"Search your deck for a Supporter card and a basic Energy card, reveal them, and put them into your hand. Shuffle your deck afterward.",0.18,0.5,2.15,0.63,,Reverse Holofoil,90/108,Uncommon,Supporter,,,,,,,,
98127,Switch,Switch,https://tcgplayer-cdn.tcgplayer.com/product/98127_200w.jpg,3,1534,https://cpt.tcgcsv.com/zgP,2025-03-16T09:39:10.503,1,Switch your Active Pokemon with 1 of your Benched Pokemon,0.01,0.2,2.35,0.2,0.09,Normal,91/108,Uncommon,Item,,,,,,,,
98127,Switch,Switch,https://tcgplayer-cdn.tcgplayer.com/product/98127_200w.jpg,3,1534,https://cpt.tcgcsv.com/zgP,2025-03-16T09:39:10.503,1,Switch your Active Pokemon with 1 of your Benched Pokemon,0.16,0.51,3.99,0.62,,Reverse Holofoil,91/108,Uncommon,Item,,,,,,,,
98128,Trainers' Mail,Trainers Mail,https://tcgplayer-cdn.tcgplayer.com/product/98128_200w.jpg,3,1534,https://cpt.tcgcsv.com/BgP,2023-08-31T14:43:59.433,1,Look at the top 4 cards of your deck. You may reveal a Trainer card you find there <em>(except Trainers' Mail)</em> and put it into your hand. Shuffle the other cards into your deck.,0.99,2.0,4.99,2.05,1.69,Normal,92/108,Uncommon,Item,,,,,,,,
98128,Trainers' Mail,Trainers Mail,https://tcgplayer-cdn.tcgplayer.com/product/98128_200w.jpg,3,1534,https://cpt.tcgcsv.com/BgP,2023-08-31T14:43:59.433,1,Look at the top 4 cards of your deck. You may reveal a Trainer card you find there <em>(except Trainers' Mail)</em> and put it into your hand. Shuffle the other cards into your deck.,1.25,2.31,4.99,2.6,,Reverse Holofoil,92/108,Uncommon,Item,,,,,,,,
