productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2,extResistance,extCardText
94631,Heatran,Heatran,https://tcgplayer-cdn.tcgplayer.com/product/94631_200w.jpg,3,1494,https://cpt.tcgcsv.com/FSM,2022-12-22T20:35:53.243,1,63/119,Holo Rare,Metal,130,Basic,"[2M] Steel Drop (40+)
<br>If there is any Stadium card in play, this attack does 40 more damage.",Rx2,3,0.29,0.62,1.99,0.66,,Reverse Holofoil,"[2MM] Steam Blast (130)
<br>Discard an Energy attached to this Pokemon.",P-20,
94632,Escavalier,Escavalier,https://tcgplayer-cdn.tcgplayer.com/product/94632_200w.jpg,3,1494,https://cpt.tcgcsv.com/GSM,2022-12-22T20:36:01.543,1,64/119,Rare,Metal,100,Stage 1,"[M] Poke Through (20)
<br>Discard a random card from your opponent's hand.",Rx2,3,0.11,0.38,3.31,0.37,,Normal,"[2M] Spiral Rush (60+)
<br>Flip a coin until you get tails. This attack does 30 more damage for each heads.",P-20,
94632,Escavalier,Escavalier,https://tcgplayer-cdn.tcgplayer.com/product/94632_200w.jpg,3,1494,https://cpt.tcgcsv.com/GSM,2022-12-22T20:36:01.543,1,64/119,Rare,Metal,100,Stage 1,"[M] Poke Through (20)
<br>Discard a random card from your opponent's hand.",Rx2,3,0.2,0.81,3.98,0.77,,Reverse Holofoil,"[2M] Spiral Rush (60+)
<br>Flip a coin until you get tails. This attack does 30 more damage for each heads.",P-20,
94633,Aegislash EX,Aegislash EX,https://tcgplayer-cdn.tcgplayer.com/product/94633_200w.jpg,3,1494,https://cpt.tcgcsv.com/HSM,2022-12-22T20:36:11.91,1,65/119,Ultra Rare,Metal,170,Basic,"[3] Slash Blast (40+)
<br>This attack does 20 more damage for each Metal Energy attached to this Pokemon.",Rx2,3,1.96,2.75,8.45,2.86,3.99,Holofoil,,P-20,"<b>Ability</b> Mighty Shield
<br>Prevent all damage done to this Pokemon by attacks from each of your opponent's Pokemon that has any Special Energy attached to it."
94634,Klefki,Klefki,https://tcgplayer-cdn.tcgplayer.com/product/94634_200w.jpg,3,1494,https://cpt.tcgcsv.com/JSM,2022-12-22T20:36:21.5,1,66/119,Uncommon,Metal,70,Basic,"[M] Call for Family
<br>Search your deck for up to 2 Basic Pokemon and put them onto your Bench. Shuffle your deck afterward.",Rx2,1,0.1,0.25,1.49,0.21,0.25,Normal,"[1M] Dull Light (20)
<br>Your opponent's Active Pokemon is now Confused.",P-20,
94634,Klefki,Klefki,https://tcgplayer-cdn.tcgplayer.com/product/94634_200w.jpg,3,1494,https://cpt.tcgcsv.com/JSM,2022-12-22T20:36:21.5,1,66/119,Uncommon,Metal,70,Basic,"[M] Call for Family
<br>Search your deck for up to 2 Basic Pokemon and put them onto your Bench. Shuffle your deck afterward.",Rx2,1,0.25,0.52,2.69,0.56,,Reverse Holofoil,"[1M] Dull Light (20)
<br>Your opponent's Active Pokemon is now Confused.",P-20,
94635,Florges EX,Florges EX,https://tcgplayer-cdn.tcgplayer.com/product/94635_200w.jpg,3,1494,https://cpt.tcgcsv.com/KSM,2022-12-22T20:36:30.93,1,67/119,Ultra Rare,Fairy,160,Basic,"[Y] Lead
<br>Search your deck for a Supporter card, reveal it, and put it into your hand. Shuffle your deck afterward.",Mx2,2,2.45,4.48,11.88,2.85,,Holofoil,"[1Y] Bright Garden (20x)
<br>This attack does 20 damage times the number of Grass Pokemon and Fairy Pokemon you have in play.",D-20,
94636,Swirlix,Swirlix,https://tcgplayer-cdn.tcgplayer.com/product/94636_200w.jpg,3,1494,https://cpt.tcgcsv.com/LSM,2022-12-22T20:36:39.26,1,68/119,Common,Fairy,60,Basic,"[Y] Lick Away
<br>Remove all Special Conditions from this Pokemon.",Mx2,1,0.1,0.25,1.49,0.27,0.2,Normal,[2] Tackle (20),D-20,
94636,Swirlix,Swirlix,https://tcgplayer-cdn.tcgplayer.com/product/94636_200w.jpg,3,1494,https://cpt.tcgcsv.com/LSM,2022-12-22T20:36:39.26,1,68/119,Common,Fairy,60,Basic,"[Y] Lick Away
<br>Remove all Special Conditions from this Pokemon.",Mx2,1,0.38,0.55,2.5,0.59,,Reverse Holofoil,[2] Tackle (20),D-20,
94637,Slurpuff,Slurpuff,https://tcgplayer-cdn.tcgplayer.com/product/94637_200w.jpg,3,1494,https://cpt.tcgcsv.com/MSM,2022-12-22T20:36:48.157,1,69/119,Holo Rare,Fairy,90,Stage 1,"[2Y] Light Pulse (60)
<br>Prevent all effects of your opponent's attacks, except damage, done to this Pokemon during your opponent's next turn.",Mx2,2,0.48,1.16,4.94,0.97,,Holofoil,,D-20,"<b>Ability</b> Tasting
<br> Once during your turn <em>(before you attack)</em>, you may draw a card. If this Pokemon is your Active Pokemon, draw 1 more card."
94637,Slurpuff,Slurpuff,https://tcgplayer-cdn.tcgplayer.com/product/94637_200w.jpg,3,1494,https://cpt.tcgcsv.com/MSM,2022-12-22T20:36:48.157,1,69/119,Holo Rare,Fairy,90,Stage 1,"[2Y] Light Pulse (60)
<br>Prevent all effects of your opponent's attacks, except damage, done to this Pokemon during your opponent's next turn.",Mx2,2,0.6,1.11,2.99,1.03,,Reverse Holofoil,,D-20,"<b>Ability</b> Tasting
<br> Once during your turn <em>(before you attack)</em>, you may draw a card. If this Pokemon is your Active Pokemon, draw 1 more card."
94638,Dedenne,Dedenne,https://tcgplayer-cdn.tcgplayer.com/product/94638_200w.jpg,3,1494,https://cpt.tcgcsv.com/NSM,2025-04-08T05:35:17.45,1,70/119,Common,Fairy,70,Basic,"[1] Nuzzle
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",Mx2,1,0.05,0.3,1.49,0.33,,Normal,"[2Y] Spiral Drain (60)
<br>Heal 20 damage from this Pokemon.",D-20,
94638,Dedenne,Dedenne,https://tcgplayer-cdn.tcgplayer.com/product/94638_200w.jpg,3,1494,https://cpt.tcgcsv.com/NSM,2025-04-08T05:35:17.45,1,70/119,Common,Fairy,70,Basic,"[1] Nuzzle
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",Mx2,1,0.25,0.51,2.49,0.52,0.44,Reverse Holofoil,"[2Y] Spiral Drain (60)
<br>Heal 20 damage from this Pokemon.",D-20,
94639,Diancie,Diancie,https://tcgplayer-cdn.tcgplayer.com/product/94639_200w.jpg,3,1494,https://cpt.tcgcsv.com/PSM,2022-12-22T20:37:05.61,1,71/119,Holo Rare,Fairy,90,Basic,"[Y] Sparkle
<br>If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.",Mx2,1,0.95,1.69,2.99,1.73,,Holofoil,"[2Y] Diamond Storm (60)
<br>Heal 30 damage from each of your Fairy Pokemon.",D-20,
94639,Diancie,Diancie,https://tcgplayer-cdn.tcgplayer.com/product/94639_200w.jpg,3,1494,https://cpt.tcgcsv.com/PSM,2022-12-22T20:37:05.61,1,71/119,Holo Rare,Fairy,90,Basic,"[Y] Sparkle
<br>If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.",Mx2,1,0.8,1.96,5.24,2.06,,Reverse Holofoil,"[2Y] Diamond Storm (60)
<br>Heal 30 damage from each of your Fairy Pokemon.",D-20,
94640,Deino,Deino,https://tcgplayer-cdn.tcgplayer.com/product/94640_200w.jpg,3,1494,https://cpt.tcgcsv.com/QSM,2022-12-22T20:37:13.393,1,72/119,Common,Dragon,50,Basic,"[PM] Gnaw Off (20+)
<br>Flip a coin. If heads, this attack does 10 more damage.",Yx2,1,0.04,0.2,1.49,0.13,0.1,Normal,,,
94640,Deino,Deino,https://tcgplayer-cdn.tcgplayer.com/product/94640_200w.jpg,3,1494,https://cpt.tcgcsv.com/QSM,2022-12-22T20:37:13.393,1,72/119,Common,Dragon,50,Basic,"[PM] Gnaw Off (20+)
<br>Flip a coin. If heads, this attack does 10 more damage.",Yx2,1,0.2,0.5,1.51,0.55,,Reverse Holofoil,,,
94641,Zweilous,Zweilous,https://tcgplayer-cdn.tcgplayer.com/product/94641_200w.jpg,3,1494,https://cpt.tcgcsv.com/RSM,2022-12-22T20:37:22.04,1,73/119,Uncommon,Dragon,90,Stage 1,"[PM] Slam (30x)
<br>Flip 2 coins. This attack does 30 damage times the number of heads.",Yx2,2,0.04,0.25,2.77,0.21,,Normal,,,
94641,Zweilous,Zweilous,https://tcgplayer-cdn.tcgplayer.com/product/94641_200w.jpg,3,1494,https://cpt.tcgcsv.com/RSM,2022-12-22T20:37:22.04,1,73/119,Uncommon,Dragon,90,Stage 1,"[PM] Slam (30x)
<br>Flip 2 coins. This attack does 30 damage times the number of heads.",Yx2,2,0.25,0.57,3.98,0.5,,Reverse Holofoil,,,
94642,Hydreigon,Hydreigon,https://tcgplayer-cdn.tcgplayer.com/product/94642_200w.jpg,3,1494,https://cpt.tcgcsv.com/SSM,2022-12-22T20:37:30.4,1,74/119,Holo Rare,Dragon,140,Stage 2,"[2PD] Crazy Headbutt (130)
<br>Discard an Energy attached to this Pokemon.",Yx2,3,0.68,1.12,5.24,1.14,1.12,Holofoil,,,"<b>Ability</b> Dark Impulse
<br>Once during your turn <em>(before you attack)</em>, you may attach a Darkness Energy from your discard pile to your Active Pokemon."
94642,Hydreigon,Hydreigon,https://tcgplayer-cdn.tcgplayer.com/product/94642_200w.jpg,3,1494,https://cpt.tcgcsv.com/SSM,2022-12-22T20:37:30.4,1,74/119,Holo Rare,Dragon,140,Stage 2,"[2PD] Crazy Headbutt (130)
<br>Discard an Energy attached to this Pokemon.",Yx2,3,0.74,1.68,9.09,1.61,2.99,Reverse Holofoil,,,"<b>Ability</b> Dark Impulse
<br>Once during your turn <em>(before you attack)</em>, you may attach a Darkness Energy from your discard pile to your Active Pokemon."
94643,Goomy,Goomy,https://tcgplayer-cdn.tcgplayer.com/product/94643_200w.jpg,3,1494,https://cpt.tcgcsv.com/TSM,2022-12-22T20:38:09.41,1,75/119,Common,Dragon,50,Basic,"[1] Gooey
<br>Heal 10 damage from this Pokemon.",Yx2,2,0.08,0.25,1.49,0.22,0.13,Normal,[WY] Tackle (20),,
94643,Goomy,Goomy,https://tcgplayer-cdn.tcgplayer.com/product/94643_200w.jpg,3,1494,https://cpt.tcgcsv.com/TSM,2022-12-22T20:38:09.41,1,75/119,Common,Dragon,50,Basic,"[1] Gooey
<br>Heal 10 damage from this Pokemon.",Yx2,2,0.13,0.44,4.91,0.43,,Reverse Holofoil,[WY] Tackle (20),,
94644,Sliggoo,Sliggoo,https://tcgplayer-cdn.tcgplayer.com/product/94644_200w.jpg,3,1494,https://cpt.tcgcsv.com/VSM,2022-12-22T20:38:18.14,1,76/119,Uncommon,Dragon,80,Stage 1,"[1] Gooey
<br>Heal 30 damage from this Pokemon.",Yx2,3,0.1,0.25,1.49,0.24,,Normal,[1WY] Gentle Slap (40),,
94644,Sliggoo,Sliggoo,https://tcgplayer-cdn.tcgplayer.com/product/94644_200w.jpg,3,1494,https://cpt.tcgcsv.com/VSM,2022-12-22T20:38:18.14,1,76/119,Uncommon,Dragon,80,Stage 1,"[1] Gooey
<br>Heal 30 damage from this Pokemon.",Yx2,3,0.44,0.64,1.0,0.7,,Reverse Holofoil,[1WY] Gentle Slap (40),,
94645,Goodra,Goodra,https://tcgplayer-cdn.tcgplayer.com/product/94645_200w.jpg,3,1494,https://cpt.tcgcsv.com/WSM,2025-04-17T17:05:35.47,1,77/119,Holo Rare,Dragon,140,Stage 2,"[2WY] Dragon Pulse (130)
<br>Discard the top card of your deck.",Yx2,3,0.59,1.37,4.01,1.39,,Holofoil,,,"<b>Abillity</b> Slip Trip
<br>Each player can't attach any Pokemon Tool cards from his or her hand to any of his or her Pokemon."
94645,Goodra,Goodra,https://tcgplayer-cdn.tcgplayer.com/product/94645_200w.jpg,3,1494,https://cpt.tcgcsv.com/WSM,2025-04-17T17:05:35.47,1,77/119,Holo Rare,Dragon,140,Stage 2,"[2WY] Dragon Pulse (130)
<br>Discard the top card of your deck.",Yx2,3,0.66,1.07,3.99,1.09,,Reverse Holofoil,,,"<b>Abillity</b> Slip Trip
<br>Each player can't attach any Pokemon Tool cards from his or her hand to any of his or her Pokemon."
94646,Spearow,Spearow,https://tcgplayer-cdn.tcgplayer.com/product/94646_200w.jpg,3,1494,https://cpt.tcgcsv.com/XSM,2022-12-22T20:38:35.367,1,78/119,Common,Colorless,60,Basic,"[1] Whirlwind (10)
<br>Your opponent switches his or her Active Pokemon with 1 of his or her Benched Pokemon.",Lx2,1,0.08,0.2,1.49,0.12,,Normal,,F-20,
94646,Spearow,Spearow,https://tcgplayer-cdn.tcgplayer.com/product/94646_200w.jpg,3,1494,https://cpt.tcgcsv.com/XSM,2022-12-22T20:38:35.367,1,78/119,Common,Colorless,60,Basic,"[1] Whirlwind (10)
<br>Your opponent switches his or her Active Pokemon with 1 of his or her Benched Pokemon.",Lx2,1,0.25,0.5,1.24,0.45,,Reverse Holofoil,,F-20,
94647,Fearow,Fearow,https://tcgplayer-cdn.tcgplayer.com/product/94647_200w.jpg,3,1494,https://cpt.tcgcsv.com/ZSM,2022-12-22T20:38:42.72,1,79/119,Uncommon,Colorless,90,Stage 1,"[2] Fly (40)
<br>Flip a coin. If tails, this attack does nothing. If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.",Lx2,1,0.06,0.24,2.83,0.22,,Normal,,F-20,
94647,Fearow,Fearow,https://tcgplayer-cdn.tcgplayer.com/product/94647_200w.jpg,3,1494,https://cpt.tcgcsv.com/ZSM,2022-12-22T20:38:42.72,1,79/119,Uncommon,Colorless,90,Stage 1,"[2] Fly (40)
<br>Flip a coin. If tails, this attack does nothing. If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.",Lx2,1,0.25,0.5,3.25,0.56,0.62,Reverse Holofoil,,F-20,
94648,Chansey,Chansey,https://tcgplayer-cdn.tcgplayer.com/product/94648_200w.jpg,3,1494,https://cpt.tcgcsv.com/-SM,2022-12-22T20:38:51.133,1,80/119,Common,Colorless,100,Basic,"[1] Nap
<br>Heal 30 damage from this Pokemon.",Fx2,3,0.07,0.25,1.49,0.23,,Normal,"[3]  Lucky Punch (100)
<br>If you don't have exactly 7 cards in your hand, this attack does nothing.",,
94648,Chansey,Chansey,https://tcgplayer-cdn.tcgplayer.com/product/94648_200w.jpg,3,1494,https://cpt.tcgcsv.com/-SM,2022-12-22T20:38:51.133,1,80/119,Common,Colorless,100,Basic,"[1] Nap
<br>Heal 30 damage from this Pokemon.",Fx2,3,0.09,0.44,2.72,0.53,,Reverse Holofoil,"[3]  Lucky Punch (100)
<br>If you don't have exactly 7 cards in your hand, this attack does nothing.",,
94649,Blissey,Blissey,https://tcgplayer-cdn.tcgplayer.com/product/94649_200w.jpg,3,1494,https://cpt.tcgcsv.com/_SM,2024-10-01T13:23:29.477,1,81/119,Rare,Colorless,130,Stage 1,"[3] Tender Vengeance (10x)
<br>Flip a coin. If heads, this attack does 10 damage times the number of damage counters on each of your Benched Pokemon.",Fx2,3,0.2,0.5,3.38,0.53,,Normal,"[4] Charge Dash
<br>You may do 20 more damage. If you do, this Pokemon does 20 damage to itself.",,
94649,Blissey,Blissey,https://tcgplayer-cdn.tcgplayer.com/product/94649_200w.jpg,3,1494,https://cpt.tcgcsv.com/_SM,2024-10-01T13:23:29.477,1,81/119,Rare,Colorless,130,Stage 1,"[3] Tender Vengeance (10x)
<br>Flip a coin. If heads, this attack does 10 damage times the number of damage counters on each of your Benched Pokemon.",Fx2,3,0.28,0.49,2.0,0.44,,Reverse Holofoil,"[4] Charge Dash
<br>You may do 20 more damage. If you do, this Pokemon does 20 damage to itself.",,
94650,Girafarig,Girafarig,https://tcgplayer-cdn.tcgplayer.com/product/94650_200w.jpg,3,1494,https://cpt.tcgcsv.com/0TM,2022-12-22T20:39:12.59,1,82/119,Uncommon,Colorless,90,Basic,[2] Tackle (20),Fx2,1,0.05,0.25,3.0,0.24,,Normal,"[3] Psybite (50+)
<br>If this Pokemon has any Psychic Energy attached to it, this attack does 30 more damage.",,
94650,Girafarig,Girafarig,https://tcgplayer-cdn.tcgplayer.com/product/94650_200w.jpg,3,1494,https://cpt.tcgcsv.com/0TM,2022-12-22T20:39:12.59,1,82/119,Uncommon,Colorless,90,Basic,[2] Tackle (20),Fx2,1,0.37,0.54,4.54,0.46,,Reverse Holofoil,"[3] Psybite (50+)
<br>If this Pokemon has any Psychic Energy attached to it, this attack does 30 more damage.",,
94651,Whismur,Whismur,https://tcgplayer-cdn.tcgplayer.com/product/94651_200w.jpg,3,1494,https://cpt.tcgcsv.com/2TM,2025-02-05T21:17:38.487,1,83/119,Common,Colorless,60,Basic,"[1] Screaming Fit
<br>Both Active Pokemon are now Confused.",Fx2,1,0.01,0.2,1.49,0.17,,Normal,,,
94651,Whismur,Whismur,https://tcgplayer-cdn.tcgplayer.com/product/94651_200w.jpg,3,1494,https://cpt.tcgcsv.com/2TM,2025-02-05T21:17:38.487,1,83/119,Common,Colorless,60,Basic,"[1] Screaming Fit
<br>Both Active Pokemon are now Confused.",Fx2,1,0.2,0.45,1.49,0.33,,Reverse Holofoil,,,
94652,Loudred,Loudred,https://tcgplayer-cdn.tcgplayer.com/product/94652_200w.jpg,3,1494,https://cpt.tcgcsv.com/3TM,2022-12-22T20:39:32.62,1,84/119,Uncommon,Colorless,90,Stage 1,[2] Pound (30),Fx2,2,0.05,0.25,1.49,0.22,0.2,Normal,"[3] Energy Press (30+)
<br>This attack does 30 more damage for each Energy attached to your opponent's Active Pokemon.",,
94652,Loudred,Loudred,https://tcgplayer-cdn.tcgplayer.com/product/94652_200w.jpg,3,1494,https://cpt.tcgcsv.com/3TM,2022-12-22T20:39:32.62,1,84/119,Uncommon,Colorless,90,Stage 1,[2] Pound (30),Fx2,2,0.25,0.42,1.95,0.4,,Reverse Holofoil,"[3] Energy Press (30+)
<br>This attack does 30 more damage for each Energy attached to your opponent's Active Pokemon.",,
94653,Exploud,Exploud,https://tcgplayer-cdn.tcgplayer.com/product/94653_200w.jpg,3,1494,https://cpt.tcgcsv.com/5TM,2022-12-22T20:39:41.303,1,85/119,Rare,Colorless,140,Stage 2,"[2] Boomburst
<br>This attack does 20 damage to each of your opponent's Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon)</i>",Fx2,3,0.1,0.35,1.49,0.34,,Normal,[4] Hyper Voice (90),,
94653,Exploud,Exploud,https://tcgplayer-cdn.tcgplayer.com/product/94653_200w.jpg,3,1494,https://cpt.tcgcsv.com/5TM,2022-12-22T20:39:41.303,1,85/119,Rare,Colorless,140,Stage 2,"[2] Boomburst
<br>This attack does 20 damage to each of your opponent's Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon)</i>",Fx2,3,0.23,0.49,2.0,0.52,,Reverse Holofoil,[4] Hyper Voice (90),,
94654,Regigigas,Regigigas,https://tcgplayer-cdn.tcgplayer.com/product/94654_200w.jpg,3,1494,https://cpt.tcgcsv.com/6TM,2022-12-22T20:39:50.473,1,86/119,Holo Rare,Colorless,130,Basic,"[3] Daunt (80)
<br>During your opponent's next turn, any damage done by attacks from the Defending Pokemon is reduced by 40 <i>(before applying Weakness and Resistance)</i>.",Fx2,4,0.49,0.98,4.54,0.98,,Holofoil,[4] Heavy Impact (100),,
94654,Regigigas,Regigigas,https://tcgplayer-cdn.tcgplayer.com/product/94654_200w.jpg,3,1494,https://cpt.tcgcsv.com/6TM,2022-12-22T20:39:50.473,1,86/119,Holo Rare,Colorless,130,Basic,"[3] Daunt (80)
<br>During your opponent's next turn, any damage done by attacks from the Defending Pokemon is reduced by 40 <i>(before applying Weakness and Resistance)</i>.",Fx2,4,0.57,1.39,8.13,1.35,1.83,Reverse Holofoil,[4] Heavy Impact (100),,
94655,Bunnelby,Bunnelby,https://tcgplayer-cdn.tcgplayer.com/product/94655_200w.jpg,3,1494,https://cpt.tcgcsv.com/7TM,2022-12-22T20:39:57.837,1,87/119,Common,Colorless,60,Basic,[1] Tackle (10),Fx2,1,0.05,0.2,1.49,0.13,0.13,Normal,[3] Mud Shot (30),,
94655,Bunnelby,Bunnelby,https://tcgplayer-cdn.tcgplayer.com/product/94655_200w.jpg,3,1494,https://cpt.tcgcsv.com/7TM,2022-12-22T20:39:57.837,1,87/119,Common,Colorless,60,Basic,[1] Tackle (10),Fx2,1,0.15,0.35,1.98,0.34,,Reverse Holofoil,[3] Mud Shot (30),,
94656,Diggersby,Diggersby,https://tcgplayer-cdn.tcgplayer.com/product/94656_200w.jpg,3,1494,https://cpt.tcgcsv.com/8TM,2025-02-05T21:17:38.55,1,88/119,Rare,Colorless,100,Stage 1,"[2] Smithereen Smash (30)
<br>Flip a coin. If heads, discard an Energy attached to your opponent's Active Pokemon.",Fx2,2,0.08,0.35,2.15,0.31,,Normal,"[3] Earthquake (80)
<br>This attack does 10 damage to each of your Benched Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon)</i>",,
94656,Diggersby,Diggersby,https://tcgplayer-cdn.tcgplayer.com/product/94656_200w.jpg,3,1494,https://cpt.tcgcsv.com/8TM,2025-02-05T21:17:38.55,1,88/119,Rare,Colorless,100,Stage 1,"[2] Smithereen Smash (30)
<br>Flip a coin. If heads, discard an Energy attached to your opponent's Active Pokemon.",Fx2,2,0.25,0.54,2.0,0.51,,Reverse Holofoil,"[3] Earthquake (80)
<br>This attack does 10 damage to each of your Benched Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon)</i>",,
94657,Fletchling,Fletchling,https://tcgplayer-cdn.tcgplayer.com/product/94657_200w.jpg,3,1494,https://cpt.tcgcsv.com/9TM,2022-12-22T20:40:14.76,1,89/119,Common,Colorless,50,Stage 1,[1] Peck (10),Fx2,2,0.04,0.2,1.49,0.14,,Normal,"[2] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 20 more damage.",,
94657,Fletchling,Fletchling,https://tcgplayer-cdn.tcgplayer.com/product/94657_200w.jpg,3,1494,https://cpt.tcgcsv.com/9TM,2022-12-22T20:40:14.76,1,89/119,Common,Colorless,50,Stage 1,[1] Peck (10),Fx2,2,0.17,0.46,2.23,0.37,0.28,Reverse Holofoil,"[2] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 20 more damage.",,
94658,Furfrou,Furfrou,https://tcgplayer-cdn.tcgplayer.com/product/94658_200w.jpg,3,1494,https://cpt.tcgcsv.com/bTM,2022-12-22T20:40:22.873,1,90/119,Uncommon,Colorless,90,Basic,"[2] Tight Jaw (20)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",Fx2,1,0.2,0.4,1.49,0.5,,Normal,[3] Sharp Fang (50),,
94658,Furfrou,Furfrou,https://tcgplayer-cdn.tcgplayer.com/product/94658_200w.jpg,3,1494,https://cpt.tcgcsv.com/bTM,2022-12-22T20:40:22.873,1,90/119,Uncommon,Colorless,90,Basic,"[2] Tight Jaw (20)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",Fx2,1,0.25,0.73,2.98,0.69,,Reverse Holofoil,[3] Sharp Fang (50),,
94659,AZ,AZ,https://tcgplayer-cdn.tcgplayer.com/product/94659_200w.jpg,3,1494,https://cpt.tcgcsv.com/cTM,2025-02-05T21:17:38.593,1,91/119,Uncommon,Supporter,,,,,,0.1,0.25,1.5,0.24,,Normal,,,Put 1 Pokémon into your hand. (Discard all cards attached to that Pokémon.)
94659,AZ,AZ,https://tcgplayer-cdn.tcgplayer.com/product/94659_200w.jpg,3,1494,https://cpt.tcgcsv.com/cTM,2025-02-05T21:17:38.593,1,91/119,Uncommon,Supporter,,,,,,0.25,0.55,1.99,0.53,,Reverse Holofoil,,,Put 1 Pokémon into your hand. (Discard all cards attached to that Pokémon.)
94660,AZ (117 Full Art),AZ 117 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/94660_200w.jpg,3,1494,https://cpt.tcgcsv.com/dTM,2022-12-22T20:45:08.443,1,117/119,Ultra Rare,Supporter,,,,,,15.0,19.57,49.99,19.43,21.85,Holofoil,,,Put 1 Pokémon into your hand. (Discard all cards attached to that Pokémon.)
94661,Battle Compressor,Battle Compressor,https://tcgplayer-cdn.tcgplayer.com/product/94661_200w.jpg,3,1494,https://cpt.tcgcsv.com/fTM,2024-12-26T10:06:36.947,1,92/119,Uncommon,Item,,,,,,1.57,2.85,15.0,2.73,1.87,Normal,,,Search your deck for up to 3 cards and discard them. Shuffle your deck afterward.
94661,Battle Compressor,Battle Compressor,https://tcgplayer-cdn.tcgplayer.com/product/94661_200w.jpg,3,1494,https://cpt.tcgcsv.com/fTM,2024-12-26T10:06:36.947,1,92/119,Uncommon,Item,,,,,,4.88,10.0,16.58,10.06,,Reverse Holofoil,,,Search your deck for up to 3 cards and discard them. Shuffle your deck afterward.
94662,Dimension Valley,Dimension Valley,https://tcgplayer-cdn.tcgplayer.com/product/94662_200w.jpg,3,1494,https://cpt.tcgcsv.com/gTM,2024-02-15T15:20:08.403,1,93/119,Uncommon,Stadium,,,,,,0.69,1.14,4.99,1.06,,Normal,,,"Each Psychic Pokémon's attacks (both yours and your opponent's) cost 1 Colorless Energy less.

<br>
This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card."
94662,Dimension Valley,Dimension Valley,https://tcgplayer-cdn.tcgplayer.com/product/94662_200w.jpg,3,1494,https://cpt.tcgcsv.com/gTM,2024-02-15T15:20:08.403,1,93/119,Uncommon,Stadium,,,,,,1.45,2.49,3.99,2.49,,Reverse Holofoil,,,"Each Psychic Pokémon's attacks (both yours and your opponent's) cost 1 Colorless Energy less.

<br>
This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card."
94663,Gengar Spirit Link,Gengar Spirit Link,https://tcgplayer-cdn.tcgplayer.com/product/94663_200w.jpg,3,1494,https://cpt.tcgcsv.com/hTM,2023-02-17T17:32:14.67,1,95/119,Uncommon,Item,,,,,,0.23,0.43,2.98,0.6,,Normal,,,Your turn does not end if the Pokémon this card is attached to becomes M Gengar-EX.
94663,Gengar Spirit Link,Gengar Spirit Link,https://tcgplayer-cdn.tcgplayer.com/product/94663_200w.jpg,3,1494,https://cpt.tcgcsv.com/hTM,2023-02-17T17:32:14.67,1,95/119,Uncommon,Item,,,,,,6.19,13.84,19.0,4.34,,Reverse Holofoil,,,Your turn does not end if the Pokémon this card is attached to becomes M Gengar-EX.
94664,Hand Scope,Hand Scope,https://tcgplayer-cdn.tcgplayer.com/product/94664_200w.jpg,3,1494,https://cpt.tcgcsv.com/jTM,2025-02-05T21:17:38.64,1,96/119,Uncommon,Item,,,,,,0.02,0.23,1.49,0.16,,Normal,,,Your opponent reveals his or her hand.
94664,Hand Scope,Hand Scope,https://tcgplayer-cdn.tcgplayer.com/product/94664_200w.jpg,3,1494,https://cpt.tcgcsv.com/jTM,2025-02-05T21:17:38.64,1,96/119,Uncommon,Item,,,,,,0.01,0.4,1.5,0.35,,Reverse Holofoil,,,Your opponent reveals his or her hand.
94665,Head Ringer,Head Ringer,https://tcgplayer-cdn.tcgplayer.com/product/94665_200w.jpg,3,1494,https://cpt.tcgcsv.com/kTM,2023-01-25T14:00:36.427,1,97/119,Holo Rare,Item,,,,,,0.49,1.29,9.99,1.61,9.99,Holofoil,,,"The attacks of the Pokémon this card is attached to cost 1 Colorless Energy more.
When this card is removed from a Pokémon for any reason, put this card in its owner's discard pile."
