productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2,extResistance
107060,Squirtle,Squirtle,https://tcgplayer-cdn.tcgplayer.com/product/107060_200w.jpg,3,1663,https://cpt.tcgcsv.com/dRS,2024-01-31T10:57:58.34,1,063/102,Common,Water,40,Basic,,"[W] Bubble (10)
<br> Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",L,1,57.53,90.69,134.99,134.58,,1st Edition,"[1W] Withdraw
<br>Flip a coin. If heads, prevent all damage done to Squirtle during your opponent's next turn. <em>(Any other effects of attacks still happen.)</em>",
107060,Squirtle,Squirtle,https://tcgplayer-cdn.tcgplayer.com/product/107060_200w.jpg,3,1663,https://cpt.tcgcsv.com/dRS,2024-01-31T10:57:58.34,1,063/102,Common,Water,40,Basic,,"[W] Bubble (10)
<br> Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",L,1,5.79,9.99,19.99,12.02,,Unlimited,"[1W] Withdraw
<br>Flip a coin. If heads, prevent all damage done to Squirtle during your opponent's next turn. <em>(Any other effects of attacks still happen.)</em>",
107061,Starmie,Starmie,https://tcgplayer-cdn.tcgplayer.com/product/107061_200w.jpg,3,1663,https://cpt.tcgcsv.com/fRS,2024-11-28T04:04:03.94,1,064/102,Common,Water,60,Stage 1,,"[WW] Recover
<br>Discard 1 Water Energy card attached to Starmie in order to use this attack. Remove all damage counters from Starmie.",L,1,13.9,22.34,30.0,29.08,,1st Edition,"[2W] Star Freeze (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",
107061,Starmie,Starmie,https://tcgplayer-cdn.tcgplayer.com/product/107061_200w.jpg,3,1663,https://cpt.tcgcsv.com/fRS,2024-11-28T04:04:03.94,1,064/102,Common,Water,60,Stage 1,,"[WW] Recover
<br>Discard 1 Water Energy card attached to Starmie in order to use this attack. Remove all damage counters from Starmie.",L,1,0.88,1.85,4.95,1.85,,Unlimited,"[2W] Star Freeze (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",
107062,Staryu,Staryu,https://tcgplayer-cdn.tcgplayer.com/product/107062_200w.jpg,3,1663,https://cpt.tcgcsv.com/gRS,2024-07-26T16:11:18.727,1,065/102,Common,Water,40,Basic,,[W] Slap (20),L,1,7.0,10.0,20.94,11.45,,1st Edition,,
107062,Staryu,Staryu,https://tcgplayer-cdn.tcgplayer.com/product/107062_200w.jpg,3,1663,https://cpt.tcgcsv.com/gRS,2024-07-26T16:11:18.727,1,065/102,Common,Water,40,Basic,,[W] Slap (20),L,1,0.49,0.99,6.92,0.98,1.32,Unlimited,,
107063,Tangela,Tangela,https://tcgplayer-cdn.tcgplayer.com/product/107063_200w.jpg,3,1663,https://cpt.tcgcsv.com/hRS,2023-02-05T19:58:55.897,1,066/102,Common,Grass,50,Basic,,"[1G] Bind (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",R,2,6.49,9.5,9999.0,20.17,9.8,1st Edition,"[GGG] Poisonpowder (20)
<br>The Defending Pokémon is now Poisoned.",
107063,Tangela,Tangela,https://tcgplayer-cdn.tcgplayer.com/product/107063_200w.jpg,3,1663,https://cpt.tcgcsv.com/hRS,2023-02-05T19:58:55.897,1,066/102,Common,Grass,50,Basic,,"[1G] Bind (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",R,2,0.63,1.5,8.15,1.71,1.0,Unlimited,"[GGG] Poisonpowder (20)
<br>The Defending Pokémon is now Poisoned.",
107064,Voltorb,Voltorb,https://tcgplayer-cdn.tcgplayer.com/product/107064_200w.jpg,3,1663,https://cpt.tcgcsv.com/jRS,2022-11-16T19:06:00.473,1,067/102,Common,Lightning,40,Basic,,[1] Tackle (10),F,1,10.0,14.98,35.0,16.94,,1st Edition,,
107064,Voltorb,Voltorb,https://tcgplayer-cdn.tcgplayer.com/product/107064_200w.jpg,3,1663,https://cpt.tcgcsv.com/jRS,2022-11-16T19:06:00.473,1,067/102,Common,Lightning,40,Basic,,[1] Tackle (10),F,1,1.3,2.6,6.99,3.4,,Unlimited,,
107065,Vulpix,Vulpix,https://tcgplayer-cdn.tcgplayer.com/product/107065_200w.jpg,3,1663,https://cpt.tcgcsv.com/kRS,2023-10-18T12:20:48.43,1,068/102,Common,Fire,50,Basic,,"[RR] Confuse Ray (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.",W,1,14.0,19.55,31.99,27.97,,1st Edition,,
107065,Vulpix,Vulpix,https://tcgplayer-cdn.tcgplayer.com/product/107065_200w.jpg,3,1663,https://cpt.tcgcsv.com/kRS,2023-10-18T12:20:48.43,1,068/102,Common,Fire,50,Basic,,"[RR] Confuse Ray (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.",W,1,1.35,2.7,33.99,3.03,2.94,Unlimited,,
107066,Weedle,Weedle,https://tcgplayer-cdn.tcgplayer.com/product/107066_200w.jpg,3,1663,https://cpt.tcgcsv.com/lRS,2024-07-26T16:11:18.773,1,069/102,Common,Grass,40,Basic,,"[G] Poison Sting (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned.",R,1,24.95,35.1,59.99,37.98,,1st Edition,,
107066,Weedle,Weedle,https://tcgplayer-cdn.tcgplayer.com/product/107066_200w.jpg,3,1663,https://cpt.tcgcsv.com/lRS,2024-07-26T16:11:18.773,1,069/102,Common,Grass,40,Basic,,"[G] Poison Sting (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned.",R,1,0.49,1.62,178168.68,1.95,,Unlimited,,
107067,Clefairy Doll,Clefairy Doll,https://tcgplayer-cdn.tcgplayer.com/product/107067_200w.jpg,3,1663,https://cpt.tcgcsv.com/mRS,2022-11-30T12:05:33.427,1,070/102,Rare,Trainer,10,,"Play Clefairy Doll as if it were a Basic Pokémon. While in play, Clefairy Doll counts as a Pokémon (instead of a Trainer card). Clefairy Doll has no attacks, can't retreat, and can't be Asleep, Confused, Paralyzed, or Poisoned. If Clefairy Doll is Knocked Out, it doesn't count as a Knocked Out Pokémon. At any time during your turn before your attack, you may discard Clefairy Doll.",,,,19.98,23.93,37.94,42.0,,1st Edition,,
107067,Clefairy Doll,Clefairy Doll,https://tcgplayer-cdn.tcgplayer.com/product/107067_200w.jpg,3,1663,https://cpt.tcgcsv.com/mRS,2022-11-30T12:05:33.427,1,070/102,Rare,Trainer,10,,"Play Clefairy Doll as if it were a Basic Pokémon. While in play, Clefairy Doll counts as a Pokémon (instead of a Trainer card). Clefairy Doll has no attacks, can't retreat, and can't be Asleep, Confused, Paralyzed, or Poisoned. If Clefairy Doll is Knocked Out, it doesn't count as a Knocked Out Pokémon. At any time during your turn before your attack, you may discard Clefairy Doll.",,,,5.5,6.96,14.99,8.97,6.52,Unlimited,,
107068,Computer Search,Computer Search,https://tcgplayer-cdn.tcgplayer.com/product/107068_200w.jpg,3,1663,https://cpt.tcgcsv.com/nRS,2024-12-30T10:11:48.773,1,071/102,Rare,Trainer,,,Discard 2 of the other cards from your hand in order to search your deck for any card and put it into your hand. Shuffle your deck afterward.,,,,70.0,85.0,145.88,101.57,,1st Edition,,
107068,Computer Search,Computer Search,https://tcgplayer-cdn.tcgplayer.com/product/107068_200w.jpg,3,1663,https://cpt.tcgcsv.com/nRS,2024-12-30T10:11:48.773,1,071/102,Rare,Trainer,,,Discard 2 of the other cards from your hand in order to search your deck for any card and put it into your hand. Shuffle your deck afterward.,,,,2.9,6.37,45.0,6.43,2.91,Unlimited,,
107069,Devolution Spray,Devolution Spray,https://tcgplayer-cdn.tcgplayer.com/product/107069_200w.jpg,3,1663,https://cpt.tcgcsv.com/pRS,2022-11-15T16:52:37.2,1,072/102,Rare,Trainer,,,"Choose 1 of your own Pokémon in play and a Stage of Evolution. Discard all Evolution cards of that Stage or higher attached to that Pokémon. That Pokémon is no longer Asleep, Confused, Paralyzed, Poisoned or anything else that might be the result of an attack (just as if you had evolved it).",,,,14.86,29.59,60.0,50.69,,1st Edition,,
107069,Devolution Spray,Devolution Spray,https://tcgplayer-cdn.tcgplayer.com/product/107069_200w.jpg,3,1663,https://cpt.tcgcsv.com/pRS,2022-11-15T16:52:37.2,1,072/102,Rare,Trainer,,,"Choose 1 of your own Pokémon in play and a Stage of Evolution. Discard all Evolution cards of that Stage or higher attached to that Pokémon. That Pokémon is no longer Asleep, Confused, Paralyzed, Poisoned or anything else that might be the result of an attack (just as if you had evolved it).",,,,4.0,6.09,18.0,6.15,2.72,Unlimited,,
107070,Impostor Professor Oak,Impostor Professor Oak,https://tcgplayer-cdn.tcgplayer.com/product/107070_200w.jpg,3,1663,https://cpt.tcgcsv.com/qRS,2022-11-15T17:52:39.56,1,073/102,Rare,Trainer,,,"Your opponent shuffles his or her hand into his or her deck, then draws 7 cards.",,,,32.0,34.1,99.99,71.69,,1st Edition,,
107070,Impostor Professor Oak,Impostor Professor Oak,https://tcgplayer-cdn.tcgplayer.com/product/107070_200w.jpg,3,1663,https://cpt.tcgcsv.com/qRS,2022-11-15T17:52:39.56,1,073/102,Rare,Trainer,,,"Your opponent shuffles his or her hand into his or her deck, then draws 7 cards.",,,,7.59,10.54,29.99,10.27,,Unlimited,,
107071,Lass,Lass,https://tcgplayer-cdn.tcgplayer.com/product/107071_200w.jpg,3,1663,https://cpt.tcgcsv.com/rRS,2022-11-15T19:06:22.98,1,075/102,Rare,Trainer,,,"You and your opponent show each other your hands, then shuffle all the Trainer cards from your hands into your decks.",,,,85.0,88.49,119.99,105.0,87.68,1st Edition,,
107071,Lass,Lass,https://tcgplayer-cdn.tcgplayer.com/product/107071_200w.jpg,3,1663,https://cpt.tcgcsv.com/rRS,2022-11-15T19:06:22.98,1,075/102,Rare,Trainer,,,"You and your opponent show each other your hands, then shuffle all the Trainer cards from your hands into your decks.",,,,2.75,4.48,10.55,5.1,3.31,Unlimited,,
107072,Item Finder,Item Finder,https://tcgplayer-cdn.tcgplayer.com/product/107072_200w.jpg,3,1663,https://cpt.tcgcsv.com/sRS,2022-11-15T17:53:18.487,1,074/102,Rare,Trainer,,,Discard 2 of the other cards from your hand in order to put a Trainer card from your discard pile into your hand.,,,,52.72,52.73,71.88,62.88,,1st Edition,,
107072,Item Finder,Item Finder,https://tcgplayer-cdn.tcgplayer.com/product/107072_200w.jpg,3,1663,https://cpt.tcgcsv.com/sRS,2022-11-15T17:53:18.487,1,074/102,Rare,Trainer,,,Discard 2 of the other cards from your hand in order to put a Trainer card from your discard pile into your hand.,,,,9.33,12.4,32.0,13.18,12.14,Unlimited,,
107073,Pokemon Trader,Pokemon Trader,https://tcgplayer-cdn.tcgplayer.com/product/107073_200w.jpg,3,1663,https://cpt.tcgcsv.com/tRS,2022-11-16T17:10:37.417,1,077/102,Rare,Trainer,,,Trade 1 of the Basic Pokémon or Evolution cards in your hand for 1 of the Basic Pokémon or Evolution cards from your deck. Show both cards to your opponent. Shuffle your deck afterward.,,,,26.84,56.43,9999.0,62.33,27.04,1st Edition,,
107073,Pokemon Trader,Pokemon Trader,https://tcgplayer-cdn.tcgplayer.com/product/107073_200w.jpg,3,1663,https://cpt.tcgcsv.com/tRS,2022-11-16T17:10:37.417,1,077/102,Rare,Trainer,,,Trade 1 of the Basic Pokémon or Evolution cards in your hand for 1 of the Basic Pokémon or Evolution cards from your deck. Show both cards to your opponent. Shuffle your deck afterward.,,,,5.5,8.42,25.0,7.4,8.42,Unlimited,,
107074,Pokemon Breeder,Pokemon Breeder,https://tcgplayer-cdn.tcgplayer.com/product/107074_200w.jpg,3,1663,https://cpt.tcgcsv.com/vRS,2024-09-06T05:43:29.68,1,076/102,Rare,Trainer,,,Put a Stage 2 Evolution card from your hand on the matching Basic Pokémon. You can only play this card when you would be allowed to evolve that Pokémon anyway.,,,,16.0,19.84,44.98,45.95,,1st Edition,,
107074,Pokemon Breeder,Pokemon Breeder,https://tcgplayer-cdn.tcgplayer.com/product/107074_200w.jpg,3,1663,https://cpt.tcgcsv.com/vRS,2024-09-06T05:43:29.68,1,076/102,Rare,Trainer,,,Put a Stage 2 Evolution card from your hand on the matching Basic Pokémon. You can only play this card when you would be allowed to evolve that Pokémon anyway.,,,,6.43,10.0,12.29,11.18,6.69,Unlimited,,
107075,Scoop Up,Scoop Up,https://tcgplayer-cdn.tcgplayer.com/product/107075_200w.jpg,3,1663,https://cpt.tcgcsv.com/wRS,2025-03-20T02:31:33.123,1,078/102,Rare,Trainer,,,Choose 1 of your Pokémon in play and return its Basic Pokémon card to your hand. <em>(Discard all cards attached to that card.)</em>,,,,41.82,46.47,125.21,80.52,37.95,1st Edition,,
107075,Scoop Up,Scoop Up,https://tcgplayer-cdn.tcgplayer.com/product/107075_200w.jpg,3,1663,https://cpt.tcgcsv.com/wRS,2025-03-20T02:31:33.123,1,078/102,Rare,Trainer,,,Choose 1 of your Pokémon in play and return its Basic Pokémon card to your hand. <em>(Discard all cards attached to that card.)</em>,,,,6.76,12.51,29.99,9.92,8.98,Unlimited,,
107076,Super Energy Removal,Super Energy Removal,https://tcgplayer-cdn.tcgplayer.com/product/107076_200w.jpg,3,1663,https://cpt.tcgcsv.com/xRS,2024-11-17T11:54:36.553,1,079/102,Rare,Trainer,,,Discard 1 Energy card attached to 1 of your own Pokémon in order to choose 1 of your opponent's Pokémon and up to 2 Energy cards attached to it. Discard those Energy cards.,,,,149.99,174.98,199.97,180.09,,1st Edition,,
107076,Super Energy Removal,Super Energy Removal,https://tcgplayer-cdn.tcgplayer.com/product/107076_200w.jpg,3,1663,https://cpt.tcgcsv.com/xRS,2024-11-17T11:54:36.553,1,079/102,Rare,Trainer,,,Discard 1 Energy card attached to 1 of your own Pokémon in order to choose 1 of your opponent's Pokémon and up to 2 Energy cards attached to it. Discard those Energy cards.,,,,2.0,5.65,8.41,5.65,,Unlimited,,
107077,Defender,Defender,https://tcgplayer-cdn.tcgplayer.com/product/107077_200w.jpg,3,1663,https://cpt.tcgcsv.com/zRS,2022-11-15T16:51:03.277,1,080/102,Uncommon,Trainer,,,"Attach Defender to 1 of your Pokémon. At the end of your opponent's next turn, discard Defender. Damage done to that Pokémon by attacks is reduced by 20 <em>(after applying Weakness and Resistance)</em>.",,,,10.46,12.56,39.72,15.22,39.72,1st Edition,,
107077,Defender,Defender,https://tcgplayer-cdn.tcgplayer.com/product/107077_200w.jpg,3,1663,https://cpt.tcgcsv.com/zRS,2022-11-15T16:51:03.277,1,080/102,Uncommon,Trainer,,,"Attach Defender to 1 of your Pokémon. At the end of your opponent's next turn, discard Defender. Damage done to that Pokémon by attacks is reduced by 20 <em>(after applying Weakness and Resistance)</em>.",,,,1.0,2.29,7.95,2.22,2.29,Unlimited,,
107078,Energy Retrieval,Energy Retrieval,https://tcgplayer-cdn.tcgplayer.com/product/107078_200w.jpg,3,1663,https://cpt.tcgcsv.com/BRS,2023-11-08T16:01:28.883,1,081/102,Uncommon,Trainer,,,Trade 1 of the other cards in your hand for up to 2 basic Energy cards from your discard pile.,,,,10.5,26.1,48.78,17.86,48.78,1st Edition,,
107078,Energy Retrieval,Energy Retrieval,https://tcgplayer-cdn.tcgplayer.com/product/107078_200w.jpg,3,1663,https://cpt.tcgcsv.com/BRS,2023-11-08T16:01:28.883,1,081/102,Uncommon,Trainer,,,Trade 1 of the other cards in your hand for up to 2 basic Energy cards from your discard pile.,,,,0.35,0.78,3.0,0.78,0.39,Unlimited,,
107079,Full Heal,Full Heal,https://tcgplayer-cdn.tcgplayer.com/product/107079_200w.jpg,3,1663,https://cpt.tcgcsv.com/CRS,2025-03-15T05:56:09.353,1,082/102,Uncommon,Trainer,,,"Your Active Pokémon is no longer Asleep, Confused, Paralyzed, or Poisoned.",,,,4.0,5.39,18.88,9.27,10.0,1st Edition,,
107079,Full Heal,Full Heal,https://tcgplayer-cdn.tcgplayer.com/product/107079_200w.jpg,3,1663,https://cpt.tcgcsv.com/CRS,2025-03-15T05:56:09.353,1,082/102,Uncommon,Trainer,,,"Your Active Pokémon is no longer Asleep, Confused, Paralyzed, or Poisoned.",,,,0.49,1.48,4.0,2.01,0.95,Unlimited,,
107080,Maintenance,Maintenance,https://tcgplayer-cdn.tcgplayer.com/product/107080_200w.jpg,3,1663,https://cpt.tcgcsv.com/DRS,2022-11-15T19:26:41.403,1,083/102,Uncommon,Trainer,,,Shuffle 2 of the other cards from your hand into your deck in order to draw a card.,,,,4.0,5.22,15.0,9.98,4.21,1st Edition,,
107080,Maintenance,Maintenance,https://tcgplayer-cdn.tcgplayer.com/product/107080_200w.jpg,3,1663,https://cpt.tcgcsv.com/DRS,2022-11-15T19:26:41.403,1,083/102,Uncommon,Trainer,,,Shuffle 2 of the other cards from your hand into your deck in order to draw a card.,,,,0.6,1.72,4.0,2.21,3.99,Unlimited,,
107081,PlusPower,PlusPower,https://tcgplayer-cdn.tcgplayer.com/product/107081_200w.jpg,3,1663,https://cpt.tcgcsv.com/FRS,2024-09-01T18:09:14.173,1,084/102,Uncommon,Trainer,,,"Attach PlusPower to your Active Pokémon. At the end of your turn, discard PlusPower. If this Pokémon's attack does damage to the Defending Pokémon <em>(after applying Weakness and Resistance)</em>, the attack does 10 more damage to the Defending Pokémon.",,,,8.26,14.08,31.49,15.99,,1st Edition,,
107081,PlusPower,PlusPower,https://tcgplayer-cdn.tcgplayer.com/product/107081_200w.jpg,3,1663,https://cpt.tcgcsv.com/FRS,2024-09-01T18:09:14.173,1,084/102,Uncommon,Trainer,,,"Attach PlusPower to your Active Pokémon. At the end of your turn, discard PlusPower. If this Pokémon's attack does damage to the Defending Pokémon <em>(after applying Weakness and Resistance)</em>, the attack does 10 more damage to the Defending Pokémon.",,,,0.4,1.79,3.99,1.86,,Unlimited,,
107082,Pokemon Center,Pokemon Center,https://tcgplayer-cdn.tcgplayer.com/product/107082_200w.jpg,3,1663,https://cpt.tcgcsv.com/GRS,2023-10-13T12:12:01.077,1,085/102,Uncommon,Trainer,,,"Remove all damage counters from all of your own Pokémon with damage counters on them, then discard all Energy cards attached to those Pokémon.",,,,4.18,6.17,98.87,14.37,,1st Edition,,
107082,Pokemon Center,Pokemon Center,https://tcgplayer-cdn.tcgplayer.com/product/107082_200w.jpg,3,1663,https://cpt.tcgcsv.com/GRS,2023-10-13T12:12:01.077,1,085/102,Uncommon,Trainer,,,"Remove all damage counters from all of your own Pokémon with damage counters on them, then discard all Energy cards attached to those Pokémon.",,,,1.18,2.69,5.99,3.05,,Unlimited,,
107083,Pokemon Flute,Pokemon Flute,https://tcgplayer-cdn.tcgplayer.com/product/107083_200w.jpg,3,1663,https://cpt.tcgcsv.com/HRS,2024-12-04T06:09:13.633,1,086/102,Uncommon,Trainer,,,Choose 1 Basic Pokémon card from your opponent's discard pile and put it onto his or her Bench. <em>(You can't play Pokémon Flute if your opponent's Bench is full.)</em>,,,,10.39,12.73,9999.0,17.03,14.56,1st Edition,,
107083,Pokemon Flute,Pokemon Flute,https://tcgplayer-cdn.tcgplayer.com/product/107083_200w.jpg,3,1663,https://cpt.tcgcsv.com/HRS,2024-12-04T06:09:13.633,1,086/102,Uncommon,Trainer,,,Choose 1 Basic Pokémon card from your opponent's discard pile and put it onto his or her Bench. <em>(You can't play Pokémon Flute if your opponent's Bench is full.)</em>,,,,2.01,3.94,14.13,4.51,2.06,Unlimited,,
107084,Pokedex,Pokedex,https://tcgplayer-cdn.tcgplayer.com/product/107084_200w.jpg,3,1663,https://cpt.tcgcsv.com/JRS,2023-08-12T15:42:22.097,1,087/102,Uncommon,Trainer,,,Look at up to 5 cards from the top of your deck and rearrange them as you like.,,,,13.1,19.0,23.9,22.11,,1st Edition,,
107084,Pokedex,Pokedex,https://tcgplayer-cdn.tcgplayer.com/product/107084_200w.jpg,3,1663,https://cpt.tcgcsv.com/JRS,2023-08-12T15:42:22.097,1,087/102,Uncommon,Trainer,,,Look at up to 5 cards from the top of your deck and rearrange them as you like.,,,,0.1,1.0,4.77,1.57,0.86,Unlimited,,
107085,Professor Oak,Professor Oak,https://tcgplayer-cdn.tcgplayer.com/product/107085_200w.jpg,3,1663,https://cpt.tcgcsv.com/KRS,2023-07-08T14:47:11.863,1,088/102,Uncommon,Trainer,,,"Discard your hand, then draw 7 cards.",,,,16.2,24.14,90.09,33.48,,1st Edition,,
107085,Professor Oak,Professor Oak,https://tcgplayer-cdn.tcgplayer.com/product/107085_200w.jpg,3,1663,https://cpt.tcgcsv.com/KRS,2023-07-08T14:47:11.863,1,088/102,Uncommon,Trainer,,,"Discard your hand, then draw 7 cards.",,,,1.37,3.81,6.29,3.91,,Unlimited,,
107086,Revive,Revive,https://tcgplayer-cdn.tcgplayer.com/product/107086_200w.jpg,3,1663,https://cpt.tcgcsv.com/LRS,2024-03-04T20:52:35.733,1,089/102,Uncommon,Trainer,,,Put 1 Basic Pokémon card from your discard pile onto your Bench. Put damage counters on that Pokémon equal to half its HP (rounded down to the nearest 10). <em>(You can't play Revive if your Bench is full.)</em>,,,,11.25,12.25,23.9,20.44,,1st Edition,,
107086,Revive,Revive,https://tcgplayer-cdn.tcgplayer.com/product/107086_200w.jpg,3,1663,https://cpt.tcgcsv.com/LRS,2024-03-04T20:52:35.733,1,089/102,Uncommon,Trainer,,,Put 1 Basic Pokémon card from your discard pile onto your Bench. Put damage counters on that Pokémon equal to half its HP (rounded down to the nearest 10). <em>(You can't play Revive if your Bench is full.)</em>,,,,1.75,3.22,9.99,4.8,9.99,Unlimited,,
107087,Super Potion,Super Potion,https://tcgplayer-cdn.tcgplayer.com/product/107087_200w.jpg,3,1663,https://cpt.tcgcsv.com/MRS,2022-12-10T06:04:17.37,1,090/102,Uncommon,Trainer,,,Discard 1 Energy card attached to 1 of your own Pokémon in order to remove up to 4 damage counters from that Pokémon.,,,,4.29,11.17,17.26,16.18,10.91,1st Edition,,
107087,Super Potion,Super Potion,https://tcgplayer-cdn.tcgplayer.com/product/107087_200w.jpg,3,1663,https://cpt.tcgcsv.com/MRS,2022-12-10T06:04:17.37,1,090/102,Uncommon,Trainer,,,Discard 1 Energy card attached to 1 of your own Pokémon in order to remove up to 4 damage counters from that Pokémon.,,,,0.29,1.01,4.01,1.33,1.47,Unlimited,,
107088,Bill,Bill,https://tcgplayer-cdn.tcgplayer.com/product/107088_200w.jpg,3,1663,https://cpt.tcgcsv.com/NRS,2024-07-26T16:11:18.813,1,091/102,Common,Trainer,,,Draw 2 cards.,,,,10.59,17.98,47.94,26.11,,1st Edition,,
107088,Bill,Bill,https://tcgplayer-cdn.tcgplayer.com/product/107088_200w.jpg,3,1663,https://cpt.tcgcsv.com/NRS,2024-07-26T16:11:18.813,1,091/102,Common,Trainer,,,Draw 2 cards.,,,,0.1,1.29,4.73,1.5,0.8,Unlimited,,
107089,Energy Removal,Energy Removal,https://tcgplayer-cdn.tcgplayer.com/product/107089_200w.jpg,3,1663,https://cpt.tcgcsv.com/PRS,2024-01-27T05:47:34.54,1,092/102,Common,Trainer,,,Choose 1 Energy card attached to 1 of your opponent's Pokémon and discard it.,,,,10.42,13.58,24.96,14.62,,1st Edition,,
107089,Energy Removal,Energy Removal,https://tcgplayer-cdn.tcgplayer.com/product/107089_200w.jpg,3,1663,https://cpt.tcgcsv.com/PRS,2024-01-27T05:47:34.54,1,092/102,Common,Trainer,,,Choose 1 Energy card attached to 1 of your opponent's Pokémon and discard it.,,,,0.21,0.81,3.0,0.81,0.46,Unlimited,,
107090,Gust of Wind,Gust of Wind,https://tcgplayer-cdn.tcgplayer.com/product/107090_200w.jpg,3,1663,https://cpt.tcgcsv.com/QRS,2024-07-26T16:11:18.873,1,093/102,Common,Trainer,,,Choose 1 of your opponent's Benched Pokémon and switch it with his or her Active Pokémon.,,,,6.74,8.61,28.71,22.57,9.56,1st Edition,,
107090,Gust of Wind,Gust of Wind,https://tcgplayer-cdn.tcgplayer.com/product/107090_200w.jpg,3,1663,https://cpt.tcgcsv.com/QRS,2024-07-26T16:11:18.873,1,093/102,Common,Trainer,,,Choose 1 of your opponent's Benched Pokémon and switch it with his or her Active Pokémon.,,,,0.24,0.65,4.8,0.78,0.3,Unlimited,,
107091,Potion,Potion,https://tcgplayer-cdn.tcgplayer.com/product/107091_200w.jpg,3,1663,https://cpt.tcgcsv.com/RRS,2025-05-07T05:50:23.5,1,094/102,Common,Trainer,,,Remove up to 2 damage counters from 1 of your Pokémon.,,,,6.49,13.64,25.99,19.63,,1st Edition,,
107091,Potion,Potion,https://tcgplayer-cdn.tcgplayer.com/product/107091_200w.jpg,3,1663,https://cpt.tcgcsv.com/RRS,2025-05-07T05:50:23.5,1,094/102,Common,Trainer,,,Remove up to 2 damage counters from 1 of your Pokémon.,,,,0.12,0.5,2.0,0.56,0.2,Unlimited,,
107092,Switch,Switch,https://tcgplayer-cdn.tcgplayer.com/product/107092_200w.jpg,3,1663,https://cpt.tcgcsv.com/SRS,2022-11-16T18:47:18.09,1,095/102,Common,Trainer,,,Switch 1 of your Benched Pokémon with your Active Pokémon.,,,,6.0,10.5,24.08,21.11,,1st Edition,,
107092,Switch,Switch,https://tcgplayer-cdn.tcgplayer.com/product/107092_200w.jpg,3,1663,https://cpt.tcgcsv.com/SRS,2022-11-16T18:47:18.09,1,095/102,Common,Trainer,,,Switch 1 of your Benched Pokémon with your Active Pokémon.,,,,0.25,0.75,3.49,0.87,0.79,Unlimited,,
107093,Fighting Energy,Fighting Energy,https://tcgplayer-cdn.tcgplayer.com/product/107093_200w.jpg,3,1663,https://cpt.tcgcsv.com/TRS,2023-02-27T12:14:25.697,1,097/102,Common,Basic Energy,,,,,,,1.5,4.96,11.31,4.92,3.55,1st Edition,,
107093,Fighting Energy,Fighting Energy,https://tcgplayer-cdn.tcgplayer.com/product/107093_200w.jpg,3,1663,https://cpt.tcgcsv.com/TRS,2023-02-27T12:14:25.697,1,097/102,Common,Basic Energy,,,,,,,0.07,0.49,4.23,0.6,0.33,Unlimited,,
107094,Fire Energy,Fire Energy,https://tcgplayer-cdn.tcgplayer.com/product/107094_200w.jpg,3,1663,https://cpt.tcgcsv.com/VRS,2025-02-16T11:38:40.553,1,098/102,Common,Basic Energy,,,,,,,3.0,4.99,9999.0,6.7,7.0,1st Edition,,
107094,Fire Energy,Fire Energy,https://tcgplayer-cdn.tcgplayer.com/product/107094_200w.jpg,3,1663,https://cpt.tcgcsv.com/VRS,2025-02-16T11:38:40.553,1,098/102,Common,Basic Energy,,,,,,,0.01,0.5,5.0,0.72,0.74,Unlimited,,
107095,Grass Energy,Grass Energy,https://tcgplayer-cdn.tcgplayer.com/product/107095_200w.jpg,3,1663,https://cpt.tcgcsv.com/WRS,2025-01-27T06:35:07.463,1,099/102,Common,Basic Energy,,,,,,,4.88,7.4,21.06,10.73,7.43,1st Edition,,
107095,Grass Energy,Grass Energy,https://tcgplayer-cdn.tcgplayer.com/product/107095_200w.jpg,3,1663,https://cpt.tcgcsv.com/WRS,2025-01-27T06:35:07.463,1,099/102,Common,Basic Energy,,,,,,,0.12,0.55,3.11,0.6,0.54,Unlimited,,
107096,Psychic Energy,Psychic Energy,https://tcgplayer-cdn.tcgplayer.com/product/107096_200w.jpg,3,1663,https://cpt.tcgcsv.com/XRS,2025-03-29T05:49:33.757,1,101/102,Common,Basic Energy,,,,,,,1.14,5.13,9999.0,8.16,3.86,1st Edition,,
107096,Psychic Energy,Psychic Energy,https://tcgplayer-cdn.tcgplayer.com/product/107096_200w.jpg,3,1663,https://cpt.tcgcsv.com/XRS,2025-03-29T05:49:33.757,1,101/102,Common,Basic Energy,,,,,,,0.2,0.8,3.63,1.04,,Unlimited,,
