productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extResistance,extRetreatCost,extAttack2,extAttack3
117836,Bronzong,Bronzong,https://tcgplayer-cdn.tcgplayer.com/product/117836_200w.jpg,3,1780,https://cpt.tcgcsv.com/L8Z,2023-01-03T19:13:56.31,1,0.15,0.43,2.0,0.39,,Reverse Holofoil,"<b>Ability — Metal Fortress</b>
<br>Prevent all effects of your opponent's attacks, including damage done to your Benched Pokemon.",61/124,Rare,Metal,100,Stage 1,"[2M] Guard Press (60)
<br>During your opponent's next turn, any damage done to this Pokemon by attacks is reduced by 20 <i>(after applying Weakness and Resistance)</i>.",Rx2,P-20,3,,
117837,Bronzong BREAK,Bronzong BREAK,https://tcgplayer-cdn.tcgplayer.com/product/117837_200w.jpg,3,1780,https://cpt.tcgcsv.com/M8Z,2022-12-20T19:21:23.26,1,1.48,2.3,17.95,2.07,,Holofoil,"Bronzong BREAK retains the attacks, Abilities, Weakness, Resistance, and Retreat Cost of its previous Evolution.",62/124,Rare BREAK,Metal,130,BREAK Evolution,"[1M] Metal Rain
<br>Discard as many Metal Energy attached to this Pokemon as you like. For each Energy card discarded this way, choose 1 of your opponent's Pokemon and do 30 damage to it. Don't apply Weakness and Resistance. <i>(You may choose the same Pokemon more than once.)</i>",None,None,0,,
117838,Lucario (63),Lucario 63,https://tcgplayer-cdn.tcgplayer.com/product/117838_200w.jpg,3,1780,https://cpt.tcgcsv.com/N8Z,2024-02-23T18:42:59.847,1,0.1,0.49,6.65,0.59,,Holofoil,,63/124,Holo Rare,Metal,110,Stage 1,"[M] Vacuum Wave (50)
<br>This attack's damage isn't affected by Weakness or Resistance.",Rx2,P-20,2,"[1M] Fight Alone (30+)
<br>If you have fewer Pokemon than your opponent, this attack does 60 more damage for each Pokemon fewer you have in play.",
117838,Lucario (63),Lucario 63,https://tcgplayer-cdn.tcgplayer.com/product/117838_200w.jpg,3,1780,https://cpt.tcgcsv.com/N8Z,2024-02-23T18:42:59.847,1,0.25,0.87,6.97,0.93,0.75,Reverse Holofoil,,63/124,Holo Rare,Metal,110,Stage 1,"[M] Vacuum Wave (50)
<br>This attack's damage isn't affected by Weakness or Resistance.",Rx2,P-20,2,"[1M] Fight Alone (30+)
<br>If you have fewer Pokemon than your opponent, this attack does 60 more damage for each Pokemon fewer you have in play.",
117839,Genesect EX,Genesect EX,https://tcgplayer-cdn.tcgplayer.com/product/117839_200w.jpg,3,1780,https://cpt.tcgcsv.com/P8Z,2022-12-20T19:21:37.277,1,1.0,1.99,7.99,1.71,,Holofoil,"<b>Ability — Drive Change</b>
<br>Once during your turn <em>(before your attack)</em>, you may return a Pokemon Tool card attached to this Pokemon to your hand.",64/124,Ultra Rare,Metal,180,Basic,"[MMM] Rapid Blaster (100+)
<br>Discard as many Metal Energy attached to this Pokemon as you like. This attack does 20 more damage for each Metal Energy you discarded.",Rx2,P-20,2,,
117840,Jigglypuff,Jigglypuff,https://tcgplayer-cdn.tcgplayer.com/product/117840_200w.jpg,3,1780,https://cpt.tcgcsv.com/Q8Z,2025-02-05T21:21:36.69,1,0.03,0.2,1.95,0.2,,Normal,,65/124,Common,Fairy,70,Basic,[1] Pound (10),Mx2,D-20,2,[2] Rollout (20),
117840,Jigglypuff,Jigglypuff,https://tcgplayer-cdn.tcgplayer.com/product/117840_200w.jpg,3,1780,https://cpt.tcgcsv.com/Q8Z,2025-02-05T21:21:36.69,1,0.14,0.48,9.5,0.48,,Reverse Holofoil,,65/124,Common,Fairy,70,Basic,[1] Pound (10),Mx2,D-20,2,[2] Rollout (20),
117841,Wigglytuff,Wigglytuff,https://tcgplayer-cdn.tcgplayer.com/product/117841_200w.jpg,3,1780,https://cpt.tcgcsv.com/R8Z,2025-02-05T21:21:36.75,1,0.14,0.3,5.14,0.32,0.49,Normal,,66/124,Uncommon,Fairy,100,Stage 1,"[2] Expand (30)
<br>During your opponent's next turn, any damage done to this Pokemon by attacks is reduced by 30 <i>(after applying Weakness and Resistance)</i>.",Mx2,D-20,2,"[3] Double Slap (60x)
<br>Flip 2 coins. This attack does 60 damage times the number of heads.",
117841,Wigglytuff,Wigglytuff,https://tcgplayer-cdn.tcgplayer.com/product/117841_200w.jpg,3,1780,https://cpt.tcgcsv.com/R8Z,2025-02-05T21:21:36.75,1,0.49,0.91,9.5,0.94,,Reverse Holofoil,,66/124,Uncommon,Fairy,100,Stage 1,"[2] Expand (30)
<br>During your opponent's next turn, any damage done to this Pokemon by attacks is reduced by 30 <i>(after applying Weakness and Resistance)</i>.",Mx2,D-20,2,"[3] Double Slap (60x)
<br>Flip 2 coins. This attack does 60 damage times the number of heads.",
117842,Mr. Mime,Mr Mime,https://tcgplayer-cdn.tcgplayer.com/product/117842_200w.jpg,3,1780,https://cpt.tcgcsv.com/S8Z,2023-01-10T06:36:31.877,1,0.1,0.34,2.0,0.34,,Normal,,67/124,Rare,Fairy,80,Basic,"[Y] Mimic
<br>Shuffle your hand into your deck. Then, draw a number of cards equal to the number of cards in your opponent's hand.",Mx2,D-20,1,"[2] Juggling (20x)
<br>Flip 4 coins. This attack does 20 damage times the number of heads.",
117842,Mr. Mime,Mr Mime,https://tcgplayer-cdn.tcgplayer.com/product/117842_200w.jpg,3,1780,https://cpt.tcgcsv.com/S8Z,2023-01-10T06:36:31.877,1,0.25,0.64,1.56,0.64,,Reverse Holofoil,,67/124,Rare,Fairy,80,Basic,"[Y] Mimic
<br>Shuffle your hand into your deck. Then, draw a number of cards equal to the number of cards in your opponent's hand.",Mx2,D-20,1,"[2] Juggling (20x)
<br>Flip 4 coins. This attack does 20 damage times the number of heads.",
117843,Snubbull,Snubbull,https://tcgplayer-cdn.tcgplayer.com/product/117843_200w.jpg,3,1780,https://cpt.tcgcsv.com/T8Z,2022-12-31T07:56:14.293,1,0.04,0.2,1.49,0.17,,Normal,,68/124,Common,Fairy,70,Basic,"[1Y] Ruckus (50)
<br>Flip a coin. If tails, this attack does nothing.",Mx2,D-20,2,,
117843,Snubbull,Snubbull,https://tcgplayer-cdn.tcgplayer.com/product/117843_200w.jpg,3,1780,https://cpt.tcgcsv.com/T8Z,2022-12-31T07:56:14.293,1,0.15,0.43,3.0,0.43,,Reverse Holofoil,,68/124,Common,Fairy,70,Basic,"[1Y] Ruckus (50)
<br>Flip a coin. If tails, this attack does nothing.",Mx2,D-20,2,,
117844,M Altaria EX,M Altaria EX,https://tcgplayer-cdn.tcgplayer.com/product/117844_200w.jpg,3,1780,https://cpt.tcgcsv.com/V8Z,2024-06-09T16:08:28.607,1,9.67,13.18,25.99,13.41,13.17,Holofoil,,69/124,Ultra Rare,Fairy,220,Mega Evolution,"[2Y] Mist Purge (100+)
<br>If this Pokemon has any Special Energy attached to it, this attack does 30 more damage and heal 30 damage from each of your Pokemon.",Mx2,D-20,2,,
117845,Cottonee,Cottonee,https://tcgplayer-cdn.tcgplayer.com/product/117845_200w.jpg,3,1780,https://cpt.tcgcsv.com/W8Z,2025-02-05T21:21:36.857,1,0.03,0.18,1.49,0.14,,Normal,,70/124,Common,Fairy,50,Basic,[1] Fairy Wind (10),Mx2,D-20,1,,
117845,Cottonee,Cottonee,https://tcgplayer-cdn.tcgplayer.com/product/117845_200w.jpg,3,1780,https://cpt.tcgcsv.com/W8Z,2025-02-05T21:21:36.857,1,0.15,0.27,1.58,0.19,,Reverse Holofoil,,70/124,Common,Fairy,50,Basic,[1] Fairy Wind (10),Mx2,D-20,1,,
117846,Whimsicott,Whimsicott,https://tcgplayer-cdn.tcgplayer.com/product/117846_200w.jpg,3,1780,https://cpt.tcgcsv.com/X8Z,2022-12-20T19:22:27.563,1,0.03,0.25,1.49,0.29,0.25,Normal,,71/124,Uncommon,Fairy,90,Stage 1,"[Y] Light Steps (40)
<br>Move an Energy from this Pokemon to 1 of your Benched Pokemon.",Mx2,D-20,0,,
117846,Whimsicott,Whimsicott,https://tcgplayer-cdn.tcgplayer.com/product/117846_200w.jpg,3,1780,https://cpt.tcgcsv.com/X8Z,2022-12-20T19:22:27.563,1,0.2,0.5,1.49,0.49,,Reverse Holofoil,,71/124,Uncommon,Fairy,90,Stage 1,"[Y] Light Steps (40)
<br>Move an Energy from this Pokemon to 1 of your Benched Pokemon.",Mx2,D-20,0,,
117847,Diancie EX,Diancie EX,https://tcgplayer-cdn.tcgplayer.com/product/117847_200w.jpg,3,1780,https://cpt.tcgcsv.com/Z8Z,2022-12-20T19:22:35.057,1,2.69,3.98,9.99,3.74,,Holofoil,"<b>Ability — Twinkling Veil</b>
<br>As long as this Pokemon is your Active Pokemon, any damage done by attacks from your opponent's Active Pokemon is reduced by 30 <em>(before applying Weakness and Resistance)</em>.",72/124,Ultra Rare,Fairy,150,Basic,"[2Y] Miracle Stage (60+)
<br>If there is any Stadium in play, this attack does 50 more damage.",Mx2,D-20,2,,
117848,Kingdra EX,Kingdra EX,https://tcgplayer-cdn.tcgplayer.com/product/117848_200w.jpg,3,1780,https://cpt.tcgcsv.com/-8Z,2023-05-03T17:35:49.67,1,1.1,2.23,5.57,2.23,,Holofoil,,73/124,Ultra Rare,Dragon,170,Basic,"[1] Big Storm (20)
<br>Discard any Stadium card in play.",Yx2,None,1,"[3W] Dragon Trail (60+)
<br>This attack does 30 more damage for each basic Lightning Energy attached to this Pokemon.",
117849,Meowth,Meowth,https://tcgplayer-cdn.tcgplayer.com/product/117849_200w.jpg,3,1780,https://cpt.tcgcsv.com/_8Z,2025-02-05T21:21:36.907,1,0.01,0.15,1.65,0.1,,Normal,,74/124,Common,Colorless,70,Basic,"[2] Turmoil Strike
<br>This attack does 50 damage to 1 of your opponent's Pokemon that has any damage counters on it. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",Fx2,None,1,,
117849,Meowth,Meowth,https://tcgplayer-cdn.tcgplayer.com/product/117849_200w.jpg,3,1780,https://cpt.tcgcsv.com/_8Z,2025-02-05T21:21:36.907,1,0.05,0.38,2.0,0.38,,Reverse Holofoil,,74/124,Common,Colorless,70,Basic,"[2] Turmoil Strike
<br>This attack does 50 damage to 1 of your opponent's Pokemon that has any damage counters on it. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",Fx2,None,1,,
117850,Kangaskhan,Kangaskhan,https://tcgplayer-cdn.tcgplayer.com/product/117850_200w.jpg,3,1780,https://cpt.tcgcsv.com/09Z,2022-12-20T19:22:55.737,1,0.02,0.19,1.49,0.16,,Normal,,75/124,Uncommon,Colorless,120,Basic,[2] Tiny Punch (40),Fx2,None,3,[4] Mega Punch (100),
117850,Kangaskhan,Kangaskhan,https://tcgplayer-cdn.tcgplayer.com/product/117850_200w.jpg,3,1780,https://cpt.tcgcsv.com/09Z,2022-12-20T19:22:55.737,1,0.1,0.48,2.0,0.48,,Reverse Holofoil,,75/124,Uncommon,Colorless,120,Basic,[2] Tiny Punch (40),Fx2,None,3,[4] Mega Punch (100),
117851,Aerodactyl,Aerodactyl,https://tcgplayer-cdn.tcgplayer.com/product/117851_200w.jpg,3,1780,https://cpt.tcgcsv.com/29Z,2025-03-08T10:32:44.197,1,0.2,0.5,2.0,0.53,,Normal,,76/124,Rare,Colorless,120,Restored,[1] Bite (30),Lx2,F-20,0,"[2] Jet Draft (120)
<br>Discard a Special Energy attached to your opponent's Active Pokemon.",
117851,Aerodactyl,Aerodactyl,https://tcgplayer-cdn.tcgplayer.com/product/117851_200w.jpg,3,1780,https://cpt.tcgcsv.com/29Z,2025-03-08T10:32:44.197,1,0.7,1.03,4.99,1.07,1.27,Reverse Holofoil,,76/124,Rare,Colorless,120,Restored,[1] Bite (30),Lx2,F-20,0,"[2] Jet Draft (120)
<br>Discard a Special Energy attached to your opponent's Active Pokemon.",
117852,Snorlax,Snorlax,https://tcgplayer-cdn.tcgplayer.com/product/117852_200w.jpg,3,1780,https://cpt.tcgcsv.com/39Z,2022-12-20T19:23:41.38,1,1.0,1.37,3.2,1.57,,Normal,,77/124,Rare,Colorless,140,Basic,"[3] Toss and Turn (30+)
<br>This attack can be used even if this Pokemon is Asleep. If it is, this attack does 90 more damage.",Fx2,None,4,"[4] Swallow (50)
<br>Heal from this Pokemon the same amount of damage you did to your opponent's Active Pokemon.",
117852,Snorlax,Snorlax,https://tcgplayer-cdn.tcgplayer.com/product/117852_200w.jpg,3,1780,https://cpt.tcgcsv.com/39Z,2022-12-20T19:23:41.38,1,4.0,5.0,6.9,8.14,,Reverse Holofoil,,77/124,Rare,Colorless,140,Basic,"[3] Toss and Turn (30+)
<br>This attack can be used even if this Pokemon is Asleep. If it is, this attack does 90 more damage.",Fx2,None,4,"[4] Swallow (50)
<br>Heal from this Pokemon the same amount of damage you did to your opponent's Active Pokemon.",
117853,Lugia,Lugia,https://tcgplayer-cdn.tcgplayer.com/product/117853_200w.jpg,3,1780,https://cpt.tcgcsv.com/59Z,2022-12-20T19:23:50.31,1,0.44,0.99,4.02,1.56,,Normal,"<b>Ability — Pressure</b>
<br>As long as this Pokemon is your Active Pokemon, any damage done by attacks from your opponent's Active Pokemon is reduced by 20 <em>(before applying Weakness and Resistance)</em>.",78/124,Rare,Colorless,120,Basic,"[3] Intensifying Burn (60+)
<br>If your opponent's Active Pokemon is a Pokemon EX, this attack does 60 more damage.",Lx2,F-20,2,,
117853,Lugia,Lugia,https://tcgplayer-cdn.tcgplayer.com/product/117853_200w.jpg,3,1780,https://cpt.tcgcsv.com/59Z,2022-12-20T19:23:50.31,1,1.5,3.05,4.59,4.37,,Reverse Holofoil,"<b>Ability — Pressure</b>
<br>As long as this Pokemon is your Active Pokemon, any damage done by attacks from your opponent's Active Pokemon is reduced by 20 <em>(before applying Weakness and Resistance)</em>.",78/124,Rare,Colorless,120,Basic,"[3] Intensifying Burn (60+)
<br>If your opponent's Active Pokemon is a Pokemon EX, this attack does 60 more damage.",Lx2,F-20,2,,
117854,Lugia BREAK,Lugia BREAK,https://tcgplayer-cdn.tcgplayer.com/product/117854_200w.jpg,3,1780,https://cpt.tcgcsv.com/69Z,2022-12-30T22:51:05.45,1,7.78,24.7,31.99,23.73,,Holofoil,"Lugia BREAK retains the attacks, Abilities, Weakness, Resistance, and Retreat Cost of its previous Evolution.",79/124,Rare BREAK,Colorless,150,BREAK Evolution,"[4] Destruction Flash (150)
<br>Discard 2 Energy attached to this Pokemon.",None,None,0,,
117855,Whismur,Whismur,https://tcgplayer-cdn.tcgplayer.com/product/117855_200w.jpg,3,1780,https://cpt.tcgcsv.com/79Z,2025-02-05T21:21:36.95,1,0.01,0.12,1.49,0.07,0.07,Normal,,80/124,Common,Colorless,60,Basic,[1] Pound (10),Fx2,None,2,"[2] Round (10x)
<br>This attack does 10 damage times the number of your Pokemon that have the Round attack.",
117855,Whismur,Whismur,https://tcgplayer-cdn.tcgplayer.com/product/117855_200w.jpg,3,1780,https://cpt.tcgcsv.com/79Z,2025-02-05T21:21:36.95,1,0.05,0.25,2.0,0.22,,Reverse Holofoil,,80/124,Common,Colorless,60,Basic,[1] Pound (10),Fx2,None,2,"[2] Round (10x)
<br>This attack does 10 damage times the number of your Pokemon that have the Round attack.",
117856,Loudred,Loudred,https://tcgplayer-cdn.tcgplayer.com/product/117856_200w.jpg,3,1780,https://cpt.tcgcsv.com/89Z,2025-02-05T21:21:37.01,1,0.01,0.18,1.49,0.14,,Normal,,81/124,Uncommon,Colorless,90,Stage 1,[1] Smash Kick (10),Fx2,None,2,"[3] Stomp (40+)
<br>Flip a coin. If heads, this attack does 40 more damage.",
117856,Loudred,Loudred,https://tcgplayer-cdn.tcgplayer.com/product/117856_200w.jpg,3,1780,https://cpt.tcgcsv.com/89Z,2025-02-05T21:21:37.01,1,0.2,0.5,3.95,0.52,,Reverse Holofoil,,81/124,Uncommon,Colorless,90,Stage 1,[1] Smash Kick (10),Fx2,None,2,"[3] Stomp (40+)
<br>Flip a coin. If heads, this attack does 40 more damage.",
117857,Exploud,Exploud,https://tcgplayer-cdn.tcgplayer.com/product/117857_200w.jpg,3,1780,https://cpt.tcgcsv.com/99Z,2023-08-01T17:16:13.36,1,0.15,0.25,2.0,0.22,,Normal,,82/124,Rare,Colorless,140,Stage 2,"[3] Ambush (80+)
<br>Flip a coin. If heads, this attack does 40 more damage.",Fx2,None,3,"[3] Big Cacophony 
<br>At the end of your opponent's next turn, discard the Defending Pokemon and all cards attached to it.",
117857,Exploud,Exploud,https://tcgplayer-cdn.tcgplayer.com/product/117857_200w.jpg,3,1780,https://cpt.tcgcsv.com/99Z,2023-08-01T17:16:13.36,1,0.24,0.49,6.73,0.49,,Reverse Holofoil,,82/124,Rare,Colorless,140,Stage 2,"[3] Ambush (80+)
<br>Flip a coin. If heads, this attack does 40 more damage.",Fx2,None,3,"[3] Big Cacophony 
<br>At the end of your opponent's next turn, discard the Defending Pokemon and all cards attached to it.",
117858,Altaria EX,Altaria EX,https://tcgplayer-cdn.tcgplayer.com/product/117858_200w.jpg,3,1780,https://cpt.tcgcsv.com/b9Z,2022-12-20T19:24:32.23,1,1.25,2.0,4.0,1.9,,Holofoil,,83/124,Ultra Rare,Colorless,170,Basic,"[2] Powerful Gain (30+)
<br>If you healed any damage from this Pokemon during this turn, this attack does 60 more damage and heal 30 damage from this Pokemon.",Lx2,F-20,1,"[3] Shining Wind (80)
<br>During your opponent's next turn, this Pokemon has no Weakness.",
117859,Minccino (86),Minccino 86,https://tcgplayer-cdn.tcgplayer.com/product/117859_200w.jpg,3,1780,https://cpt.tcgcsv.com/c9Z,2025-02-05T21:21:37.057,1,0.02,0.2,1.49,0.2,,Normal,,86/124,Common,Colorless,60,Basic,"[1] Cleaning Up
<br>Discard a Pokemon Tool card attached to 1 of your opponent's Pokemon.",Fx2,None,1,,
117859,Minccino (86),Minccino 86,https://tcgplayer-cdn.tcgplayer.com/product/117859_200w.jpg,3,1780,https://cpt.tcgcsv.com/c9Z,2025-02-05T21:21:37.057,1,0.07,0.36,5.0,0.36,,Reverse Holofoil,,86/124,Common,Colorless,60,Basic,"[1] Cleaning Up
<br>Discard a Pokemon Tool card attached to 1 of your opponent's Pokemon.",Fx2,None,1,,
117860,Minccino (87),Minccino 87,https://tcgplayer-cdn.tcgplayer.com/product/117860_200w.jpg,3,1780,https://cpt.tcgcsv.com/d9Z,2025-02-05T21:21:37.103,1,0.02,0.17,1.49,0.16,,Normal,,87/124,Common,Colorless,50,Basic,[1] Tail Smack (20),Fx2,None,1,,
117860,Minccino (87),Minccino 87,https://tcgplayer-cdn.tcgplayer.com/product/117860_200w.jpg,3,1780,https://cpt.tcgcsv.com/d9Z,2025-02-05T21:21:37.103,1,0.2,0.48,1.51,0.48,,Reverse Holofoil,,87/124,Common,Colorless,50,Basic,[1] Tail Smack (20),Fx2,None,1,,
117861,Cinccino (88),Cinccino 88,https://tcgplayer-cdn.tcgplayer.com/product/117861_200w.jpg,3,1780,https://cpt.tcgcsv.com/f9Z,2025-02-05T21:21:37.197,1,0.05,0.24,1.49,0.24,,Normal,,88/124,Uncommon,Colorless,90,Stage 1,"[1] Covet
<br>Your opponent reveals his or her hand. Choose a card you find there and put it on the bottom of your opponent's deck.",Fx2,None,1,"[1] Last Resort (60)
<br>Flip a coin. If tails, this attack does nothing.",
117861,Cinccino (88),Cinccino 88,https://tcgplayer-cdn.tcgplayer.com/product/117861_200w.jpg,3,1780,https://cpt.tcgcsv.com/f9Z,2025-02-05T21:21:37.197,1,0.24,0.5,3.95,0.59,,Reverse Holofoil,,88/124,Uncommon,Colorless,90,Stage 1,"[1] Covet
<br>Your opponent reveals his or her hand. Choose a card you find there and put it on the bottom of your opponent's deck.",Fx2,None,1,"[1] Last Resort (60)
<br>Flip a coin. If tails, this attack does nothing.",
117862,Cinccino (89),Cinccino 89,https://tcgplayer-cdn.tcgplayer.com/product/117862_200w.jpg,3,1780,https://cpt.tcgcsv.com/g9Z,2025-02-05T21:21:37.29,1,0.04,0.19,1.49,0.16,,Normal,,89/124,Uncommon,Colorless,90,Stage 1,"[1] Sweeping Cure
<br>Heal 90 damage from 1 of your Benched Pokemon.",Fx2,None,1,"[2] Knock Away (30+)
<br>Flip a coin. If heads, this attack does 30 more damage.",
117862,Cinccino (89),Cinccino 89,https://tcgplayer-cdn.tcgplayer.com/product/117862_200w.jpg,3,1780,https://cpt.tcgcsv.com/g9Z,2025-02-05T21:21:37.29,1,0.15,0.4,1.75,0.38,,Reverse Holofoil,,89/124,Uncommon,Colorless,90,Stage 1,"[1] Sweeping Cure
<br>Heal 90 damage from 1 of your Benched Pokemon.",Fx2,None,1,"[2] Knock Away (30+)
<br>Flip a coin. If heads, this attack does 30 more damage.",
117863,Alakazam Spirit Link,Alakazam Spirit Link,https://tcgplayer-cdn.tcgplayer.com/product/117863_200w.jpg,3,1780,https://cpt.tcgcsv.com/h9Z,2022-12-20T19:25:36.283,1,0.01,0.2,1.49,0.13,,Normal,"Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.
<br>
<br>Your turn does not end if the Pokemon this card is attached to becomes M Alakazam EX.",90/124,Uncommon,Tool,,,,,,,,
117863,Alakazam Spirit Link,Alakazam Spirit Link,https://tcgplayer-cdn.tcgplayer.com/product/117863_200w.jpg,3,1780,https://cpt.tcgcsv.com/h9Z,2022-12-20T19:25:36.283,1,0.18,0.47,8.0,0.47,,Reverse Holofoil,"Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.
<br>
<br>Your turn does not end if the Pokemon this card is attached to becomes M Alakazam EX.",90/124,Uncommon,Tool,,,,,,,,
117864,Altaria Spirit Link,Altaria Spirit Link,https://tcgplayer-cdn.tcgplayer.com/product/117864_200w.jpg,3,1780,https://cpt.tcgcsv.com/j9Z,2022-12-20T19:25:44.727,1,0.03,0.2,1.49,0.17,0.04,Normal,"Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.
<br>
<br>Your turn does not end if the Pokemon this card is attached to becomes M Altaria EX.",91/124,Uncommon,Tool,,,,,,,,
117864,Altaria Spirit Link,Altaria Spirit Link,https://tcgplayer-cdn.tcgplayer.com/product/117864_200w.jpg,3,1780,https://cpt.tcgcsv.com/j9Z,2022-12-20T19:25:44.727,1,0.15,0.43,2.99,0.35,0.23,Reverse Holofoil,"Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.
<br>
<br>Your turn does not end if the Pokemon this card is attached to becomes M Altaria EX.",91/124,Uncommon,Tool,,,,,,,,
117865,Audino Spirit Link,Audino Spirit Link,https://tcgplayer-cdn.tcgplayer.com/product/117865_200w.jpg,3,1780,https://cpt.tcgcsv.com/k9Z,2025-02-05T21:21:37.383,1,0.01,0.19,1.49,0.16,,Normal,"Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.
<br>
<br>Your turn does not end if the Pokemon this card is attached to becomes M Audino EX.",92/124,Uncommon,Tool,,,,,,,,
117865,Audino Spirit Link,Audino Spirit Link,https://tcgplayer-cdn.tcgplayer.com/product/117865_200w.jpg,3,1780,https://cpt.tcgcsv.com/k9Z,2025-02-05T21:21:37.383,1,0.16,0.37,2.99,0.38,,Reverse Holofoil,"Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.
<br>
<br>Your turn does not end if the Pokemon this card is attached to becomes M Audino EX.",92/124,Uncommon,Tool,,,,,,,,
117866,Bent Spoon,Bent Spoon,https://tcgplayer-cdn.tcgplayer.com/product/117866_200w.jpg,3,1780,https://cpt.tcgcsv.com/l9Z,2023-02-02T11:53:38.033,1,0.04,0.2,1.49,0.15,0.06,Normal,"Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.
<br>
<br>Prevent all effects of your opponent's attacks, except damage, done to the Pokemon that this card is attached to. <em>(Existing effects are not removed.)</em>",93/124,Uncommon,Tool,,,,,,,,
117866,Bent Spoon,Bent Spoon,https://tcgplayer-cdn.tcgplayer.com/product/117866_200w.jpg,3,1780,https://cpt.tcgcsv.com/l9Z,2023-02-02T11:53:38.033,1,0.06,0.31,1.53,0.31,,Reverse Holofoil,"Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.
<br>
<br>Prevent all effects of your opponent's attacks, except damage, done to the Pokemon that this card is attached to. <em>(Existing effects are not removed.)</em>",93/124,Uncommon,Tool,,,,,,,,
117867,Devolution Spray,Devolution Spray,https://tcgplayer-cdn.tcgplayer.com/product/117867_200w.jpg,3,1780,https://cpt.tcgcsv.com/m9Z,2025-02-05T21:21:37.467,1,0.1,0.22,1.49,0.18,,Normal,Devolve 1 of your evolved Pokémon and put the highest Stage Evolution card on it into your hand. <em>(That Pokémon can't evolve this turn.)</em>,95/124,Uncommon,Item,,,,,,,,
117867,Devolution Spray,Devolution Spray,https://tcgplayer-cdn.tcgplayer.com/product/117867_200w.jpg,3,1780,https://cpt.tcgcsv.com/m9Z,2025-02-05T21:21:37.467,1,0.15,0.35,1.51,0.34,,Reverse Holofoil,Devolve 1 of your evolved Pokémon and put the highest Stage Evolution card on it into your hand. <em>(That Pokémon can't evolve this turn.)</em>,95/124,Uncommon,Item,,,,,,,,
117868,Dome Fossil Kabuto,Dome Fossil Kabuto,https://tcgplayer-cdn.tcgplayer.com/product/117868_200w.jpg,3,1780,https://cpt.tcgcsv.com/n9Z,2022-12-20T19:26:28.867,1,0.01,0.2,1.49,0.14,0.1,Normal,Look at the bottom 7 cards of your deck. You may reveal a Kabuto you find there and put it onto your Bench. Shuffle the other cards back into your deck.,96/124,Uncommon,Item,,,,,,,,
117868,Dome Fossil Kabuto,Dome Fossil Kabuto,https://tcgplayer-cdn.tcgplayer.com/product/117868_200w.jpg,3,1780,https://cpt.tcgcsv.com/n9Z,2022-12-20T19:26:28.867,1,0.13,0.3,1.49,0.29,0.32,Reverse Holofoil,Look at the bottom 7 cards of your deck. You may reveal a Kabuto you find there and put it onto your Bench. Shuffle the other cards back into your deck.,96/124,Uncommon,Item,,,,,,,,
117869,Energy Pouch,Energy Pouch,https://tcgplayer-cdn.tcgplayer.com/product/117869_200w.jpg,3,1780,https://cpt.tcgcsv.com/p9Z,2022-12-20T19:26:36.607,1,0.05,0.2,3.99,0.18,0.21,Normal,"If the Pokemon this card is attached to is Knocked Out by damage from an opponent's attack, put all basic Energy attached to that Pokemon into your hand.",97/124,Uncommon,Tool,,,,,,,,
117869,Energy Pouch,Energy Pouch,https://tcgplayer-cdn.tcgplayer.com/product/117869_200w.jpg,3,1780,https://cpt.tcgcsv.com/p9Z,2022-12-20T19:26:36.607,1,0.2,0.4,3.25,0.38,,Reverse Holofoil,"If the Pokemon this card is attached to is Knocked Out by damage from an opponent's attack, put all basic Energy attached to that Pokemon into your hand.",97/124,Uncommon,Tool,,,,,,,,
117870,Energy Reset,Energy Reset,https://tcgplayer-cdn.tcgplayer.com/product/117870_200w.jpg,3,1780,https://cpt.tcgcsv.com/q9Z,2023-06-05T19:04:52.157,1,0.03,0.2,1.49,0.15,0.2,Normal,Put as many Energy attached to your Pokemon as you like into your hand.,98/124,Uncommon,Item,,,,,,,,
117870,Energy Reset,Energy Reset,https://tcgplayer-cdn.tcgplayer.com/product/117870_200w.jpg,3,1780,https://cpt.tcgcsv.com/q9Z,2023-06-05T19:04:52.157,1,0.2,0.33,2.0,0.31,,Reverse Holofoil,Put as many Energy attached to your Pokemon as you like into your hand.,98/124,Uncommon,Item,,,,,,,,
