productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extResistance,extRetreatCost,extAttack2,extAttack3
175491,Lance Prism Star,Lance Prism Star,https://tcgplayer-cdn.tcgplayer.com/product/175491_200w.jpg,3,2295,https://cpt.tcgcsv.com/Rcq2,2022-12-06T16:20:37.837,1,"You can only play this card if 1 of your Pokemon was Knocked Out during your opponent’s last turn.
<br>Search your deck for 2 Dragon Pokemon and put them onto your Bench. Then, shuffle your deck.",0.9,1.62,4.99,1.71,2.13,Holofoil,61/70,Prism Rare,Supporter,,,,,,,,
175492,Switch Raft,Switch Raft,https://tcgplayer-cdn.tcgplayer.com/product/175492_200w.jpg,3,2295,https://cpt.tcgcsv.com/Scq2,2022-12-06T16:20:44.81,1,"Switch your Active Water Pokemon with 1 of your Benched Pokemon. Then, heal 30 damage from the Pokemon you moved to your Bench.",2.86,3.81,5.59,3.8,,Reverse Holofoil,62/70,Uncommon,Item,,,,,,,,
175492,Switch Raft,Switch Raft,https://tcgplayer-cdn.tcgplayer.com/product/175492_200w.jpg,3,2295,https://cpt.tcgcsv.com/Scq2,2022-12-06T16:20:44.81,1,"Switch your Active Water Pokemon with 1 of your Benched Pokemon. Then, heal 30 damage from the Pokemon you moved to your Bench.",1.68,2.08,4.49,2.16,2.88,Normal,62/70,Uncommon,Item,,,,,,,,
175493,Wela Volcano Park,Wela Volcano Park,https://tcgplayer-cdn.tcgplayer.com/product/175493_200w.jpg,3,2295,https://cpt.tcgcsv.com/Tcq2,2024-07-26T17:29:21.353,1,Each player’s Burned Pokemon remains Burned between turns (even if the coin flip is heads).,0.11,0.31,2.0,0.31,0.3,Normal,63/70,Uncommon,Stadium,,,,,,,,
175493,Wela Volcano Park,Wela Volcano Park,https://tcgplayer-cdn.tcgplayer.com/product/175493_200w.jpg,3,2295,https://cpt.tcgcsv.com/Tcq2,2024-07-26T17:29:21.353,1,Each player’s Burned Pokemon remains Burned between turns (even if the coin flip is heads).,0.35,0.64,1.25,0.69,,Reverse Holofoil,63/70,Uncommon,Stadium,,,,,,,,
175494,Zinnia,Zinnia,https://tcgplayer-cdn.tcgplayer.com/product/175494_200w.jpg,3,2295,https://cpt.tcgcsv.com/Vcq2,2025-05-10T05:40:08.657,1,"You can only play this card if 1 of your Pokemon was Knocked Out during your opponent’s last turn.
<br>Attach up to 2 basic Energy cards from your hand to 1 of your Dragon Pokemon.",0.3,0.99,1.6,0.95,,Reverse Holofoil,64/70,Uncommon,Supporter,,,,,,,,
175494,Zinnia,Zinnia,https://tcgplayer-cdn.tcgplayer.com/product/175494_200w.jpg,3,2295,https://cpt.tcgcsv.com/Vcq2,2025-05-10T05:40:08.657,1,"You can only play this card if 1 of your Pokemon was Knocked Out during your opponent’s last turn.
<br>Attach up to 2 basic Energy cards from your hand to 1 of your Dragon Pokemon.",0.1,0.3,2.0,0.3,0.32,Normal,64/70,Uncommon,Supporter,,,,,,,,
175495,Reshiram GX (Full Art),Reshiram GX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/175495_200w.jpg,3,2295,https://cpt.tcgcsv.com/Wcq2,2022-12-06T16:21:01.213,1,,26.99,41.19,69.99,29.46,,Holofoil,65/70,Ultra Rare,Fire,180,Basic,"[1] Flame Charge
<br>Search your deck for 2 basic Fire Energy card and attach them to this Pokemon. Then, shuffle your deck.",Wx2,None,2,"[1RRR] Scorching Pillar (110)
<br>Your opponent’s Active Pokemon is now Burned.","<span style=""color:Teal""><strong>[1RRR] Vermilion GX (180)</strong>
<br>You may attach up to 5 Fire Energy from your hand to your Pokemon in any way you like.<em> (You can't use more than 1 GX attack in a game.)</em></span>"
175496,Kingdra GX (Full Art),Kingdra GX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/175496_200w.jpg,3,2295,https://cpt.tcgcsv.com/Xcq2,2022-12-06T16:21:08.313,1,,5.0,7.3,29.99,6.82,,Holofoil,66/70,Ultra Rare,Water,230,Stage 2,"[1] Hydro Pump (10+)
<br>This attack does 50 more damage for each Water Energy attached to this Pokemon.",Gx2,None,2,"[W] Reverse Thrust (30)
<br>Switch this Pokemon with 1 of your Benched Pokemon.","<span style=""color:Teal""><strong>[W] Maelstrom GX </strong>
<br>This attack does 40 damage to each of your opponent’s Pokemon. <em>(You can't use more than 1 GX attack in a game.)</em></span>"
175497,Dragonite GX (Full Art),Dragonite GX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/175497_200w.jpg,3,2295,https://cpt.tcgcsv.com/Zcq2,2022-12-06T16:21:14.86,1,,45.64,50.96,149.95,36.55,45.64,Holofoil,67/70,Ultra Rare,Dragon,250,Stage 2,[L] Dragon Claw (70),Yx2,None,3,"[2WL] Giga Impact (200)
<br>This Pokemon can’t attack during your next turn.","<span style=""color:Teal""><strong>[3] Dragonporter GX</strong>
<br>Put 3 Dragon Pokémon from your discard pile onto your Bench. <em>(You can't use more than 1 GX attack in a game.)</em></span>"
175498,Altaria GX (Full Art),Altaria GX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/175498_200w.jpg,3,2295,https://cpt.tcgcsv.com/-cq2,2022-12-06T16:21:20.653,1,,5.0,8.28,33.33,7.83,,Holofoil,68/70,Ultra Rare,Dragon,200,Stage 1,"[1Y] Bright Tone (50)
<br>During your opponent’s next turn, this Pokemon can’t be damaged by attacks from your opponent’s Pokemon-GX and Pokemon-EX.",Yx2,None,1,"[1WY] Sonic Edge (110)
<br>This attack’s damage isn’t affected by effects on your opponent’s Active Pokemon.","<span style=""color:Teal""><strong>[1Y] Euphoria GX</strong>
<br>Your opponent’s Active Pokemon is now Asleep. Heal all damage from all of your Pokemon in play. <em>(You can't use more than 1 GX attack in a game.)</em></span>"
175499,Blaine's Last Stand (Full Art),Blaines Last Stand Full Art,https://tcgplayer-cdn.tcgplayer.com/product/175499_200w.jpg,3,2295,https://cpt.tcgcsv.com/_cq2,2022-12-06T16:21:28.16,1,"You can only play this card if it is the only card in your hand.
<br>For each of your Fire Pokemon in play, draw 2 cards.",79.98,85.49,96.6,32.24,,Holofoil,69/70,Ultra Rare,Supporter,,,,,,,,
175500,Zinnia (Full Art),Zinnia Full Art,https://tcgplayer-cdn.tcgplayer.com/product/175500_200w.jpg,3,2295,https://cpt.tcgcsv.com/0dq2,2022-12-06T16:21:36.917,1,"You can only play this card if 1 of your Pokemon was Knocked Out during your opponent’s last turn.
<br>Attach up to 2 basic Energy cards from your hand to 1 of your Dragon Pokemon.",62.51,71.0,114.13,69.69,69.69,Holofoil,70/70,Ultra Rare,Supporter,,,,,,,,
175501,Reshiram GX (Secret),Reshiram GX Secret,https://tcgplayer-cdn.tcgplayer.com/product/175501_200w.jpg,3,2295,https://cpt.tcgcsv.com/2dq2,2022-12-06T16:26:52.12,1,,57.26,89.35,133.39,81.44,,Holofoil,71/70,Secret Rare,Fire,180,Basic,"[1] Flame Charge
<br>Search your deck for 2 basic Fire Energy card and attach them to this Pokemon. Then, shuffle your deck.",Wx2,None,2,"[1RRR] Scorching Pillar (110)
<br>Your opponent’s Active Pokemon is now Burned.","<span style=""color:Teal""><strong>[1RRR] Vermilion GX (180)</strong>
<br>You may attach up to 5 Fire Energy from your hand to your Pokemon in any way you like.<em> (You can't use more than 1 GX attack in a game.)</em></span>"
175502,Altaria GX (Secret),Altaria GX Secret,https://tcgplayer-cdn.tcgplayer.com/product/175502_200w.jpg,3,2295,https://cpt.tcgcsv.com/3dq2,2022-12-06T16:27:01.453,1,,34.25,34.25,34.25,33.37,,Holofoil,72/70,Secret Rare,Dragon,200,Stage 1,"[1Y] Bright Tone (50)
<br>During your opponent’s next turn, this Pokemon can’t be damaged by attacks from your opponent’s Pokemon-GX and Pokemon-EX.",Yx2,None,1,"[1WY] Sonic Edge (110)
<br>This attack’s damage isn’t affected by effects on your opponent’s Active Pokemon.","<span style=""color:Teal""><strong>[1Y] Euphoria GX</strong>
<br>Your opponent’s Active Pokemon is now Asleep. Heal all damage from all of your Pokemon in play. <em>(You can't use more than 1 GX attack in a game.)</em></span>"
175503,Salamence GX (Secret),Salamence GX Secret,https://tcgplayer-cdn.tcgplayer.com/product/175503_200w.jpg,3,2295,https://cpt.tcgcsv.com/5dq2,2022-12-06T16:27:11.883,1,"<strong>Ability — Dragon Lift</strong>
<br>The Retreat Cost of each of your Pokemon (excluding Pokemon-EX and Pokemon-GX) is 0.",39.49,45.32,69.7,43.48,61.0,Holofoil,73/70,Secret Rare,Dragon,250,Stage 2,"[2RW] Bright Flame (200)
<br>Discard 2 Energy from this Pokemon",Yx2,None,2,"<span style=""color:Teal""><strong>[2R] Flame Jet GX</strong>
<br>This attack does 120 damage to 1 of your opponent’s Pokemon. <em>(You can't use more than 1 GX attack in a game.)</em></span>",
175504,White Kyurem GX (Secret),White Kyurem GX Secret,https://tcgplayer-cdn.tcgplayer.com/product/175504_200w.jpg,3,2295,https://cpt.tcgcsv.com/6dq2,2022-12-06T16:27:19.93,1,,24.99,60.49,88.3,43.83,30.0,Holofoil,74/70,Secret Rare,Dragon,190,Basic,"[R] Shred (40)
<br>This attack’s damage isn’t affected by any effects on your opponent’s Active Pokemon.",Yx2,None,3,"[1RW] Enraged Blade (80+)
<br>If this Pokemon has any damage counters on it, this attack does 80 more damage.","<span style=""color:Teal""><strong>[1RRW] Dragon Nova GX (200)</strong>
<br>Your opponent’s Active Pokemon is now Burned and Paralyzed. <em>(You can't use more than 1 GX attack in a game.)</em></span>"
175505,Dragon Talon (Secret),Dragon Talon Secret,https://tcgplayer-cdn.tcgplayer.com/product/175505_200w.jpg,3,2295,https://cpt.tcgcsv.com/7dq2,2022-12-06T16:27:26.707,1,"If the Dragon Pokemon this Pokemon Tool is attached to is your Active Pokemon and is damaged by an opponent’s attack, put 3 damage counters on the Attacking Pokemon.",7.22,8.12,14.99,7.79,,Holofoil,75/70,Secret Rare,Tool,,,,,,,,
175506,Fiery Flint (Secret),Fiery Flint Secret,https://tcgplayer-cdn.tcgplayer.com/product/175506_200w.jpg,3,2295,https://cpt.tcgcsv.com/8dq2,2022-12-06T16:28:21.777,1,"Discard 2 cards from your hand in order to play this card.
<br>Search your deck for up to 4 Fire Energy, reveal them, and put them into your hand. Then, shuffle your deck.",12.0,14.99,24.99,11.47,,Holofoil,76/70,Secret Rare,Item,,,,,,,,
175507,Switch Raft (Secret),Switch Raft Secret,https://tcgplayer-cdn.tcgplayer.com/product/175507_200w.jpg,3,2295,https://cpt.tcgcsv.com/9dq2,2022-12-06T16:27:57.073,1,"Switch your Active Water Pokemon with 1 of your Benched Pokemon. Then, heal 30 damage from the Pokemon you moved to your Bench.",13.01,13.63,24.97,13.63,,Holofoil,77/70,Secret Rare,Item,,,,,,,,
175508,Ultra Necrozma GX (Secret),Ultra Necrozma GX Secret,https://tcgplayer-cdn.tcgplayer.com/product/175508_200w.jpg,3,2295,https://cpt.tcgcsv.com/bdq2,2022-12-06T16:28:06.573,1,,85.0,98.3,229.99,87.48,99.0,Holofoil,78/70,Secret Rare,Dragon,190,Basic,"[PM] Photon Geyser (20+)
<br>Discard all basic Psychic Energy from this Pokémon. This attack does 80 more damage for each card you discarded in this way.",Yx2,None,2,"<span style=""color:DarkRed""><strong>[PM] Sky-Scorching Light GX (Damage)</strong>
<br>You can use this attack only if the total of both players' remaining Prize cards is 6 or less. Put 6 damage counters on each of your opponent's Pokémon. <em>(You can't use more than 1 GX attack in a game.)</em></span>",
175560,Dragon Majesty Super-Premium Collection,Dragon Majesty Super Premium Collection,https://tcgplayer-cdn.tcgplayer.com/product/175560_200w.jpg,3,2295,https://cpt.tcgcsv.com/dfq2,2025-05-07T19:59:06.547,1,"This Super-Premium Collection contains the following:
<br>• 1 Rare Rainbow Foil promo card featuring Kingdra-GX (SM155)
<br>• 1 Rare Rainbow Foil promo card featuring Dragonite-GX (SM156)
<br>• 1 awesome figure of Dragonite
<br>• 10 Dragon Majesty booster packs
<br>• 3 collector’s boxes to store your cards
<br>• 1 playmat for tournaments or for your desk
<br>• 1 Dragons Then & Now booklet
<br>• A code card for the Pokemon TCG Online",1500.0,1699.0,2500.0,848.98,,Normal,,,,,,,,,,,
179033,Legends of Unova GX Premium Collection,Legends of Unova GX Premium Collection,https://tcgplayer-cdn.tcgplayer.com/product/179033_200w.jpg,3,2295,https://cpt.tcgcsv.com/HDr2,2018-10-25T18:22:46.357,1,"Harness the awesome powers of fire, lightning, and ice with this huge collection featuring a trio of Legendary Pokémon from the Unova region! The blazing Reshiram GX and the electrifying Zekrom GX are here as playable foil promo cards, and they unite with the freezing Kyurem on an amazing oversize card that pushes the boundaries of draconic power!",,,,,,,,,,,,,,,,,
179038,Ultra Necrozma GX Figure Collection,Ultra Necrozma GX Figure Collection,https://tcgplayer-cdn.tcgplayer.com/product/179038_200w.jpg,3,2295,https://cpt.tcgcsv.com/NDr2,2018-10-26T11:58:28.973,1,"After absorbing a Legendary Pokémon, Ultra Necrozma-GX has emerged as a mysterious Pokémon with strong psychic powers! Now this amazing Legendary Pokémon is ready to join your team, both as a playable Pokémon-GX and as a detailed, sculpted figure! This Pokémon adds a touch of danger and the unknown to your collection!
<br>
<br>Each collection comes with:
<br>• 4 Dragon Majesty booster packs
<br>• 1 sculpted figure of Ultra Necrozma
<br>• 1 holofoil promo of Ultra Necrozma GX
<br>• 1 code card for the Pokemon Trading Card Game Online",,,,,,,,,,,,,,,,,
180522,Dragon Majesty Special Collection: Salamence GX,Dragon Majesty Special Collection Salamence GX,https://tcgplayer-cdn.tcgplayer.com/product/180522_200w.jpg,3,2295,https://cpt.tcgcsv.com/sds2,2018-11-15T14:13:07.577,1,"Each Dragon Majesty Special Collection: Salamence GX comes with:
<br>• 1 Full Art holofoil promo of Salamence GX <em>(and 1 Jumbo version)</em>
<br>• 1 holofoil promo of Salamence
<br>• 5 Dragon Majesty booster packs
<br>• A Salamence collectible coin
<br>• A Pokemon Trading Card Game Online code card",414.98,414.98,414.98,,,Normal,,,,,,,,,,,
180526,Dragon Majesty Special Collection: White Kyurem GX,Dragon Majesty Special Collection White Kyurem GX,https://tcgplayer-cdn.tcgplayer.com/product/180526_200w.jpg,3,2295,https://cpt.tcgcsv.com/xds2,2018-11-15T14:20:36.17,1,"Each Dragon Majesty Special Collection: White Kyurem GX comes with:
<br>• 1 Full Art holofoil promo of White Kyurem GX <em>(and 1 Jumbo version)</em>
<br>• 1 holofoil promo of Kyurem
<br>• 5 Dragon Majesty booster packs
<br>• A Salamence collectible coin
<br>• A Pokemon Trading Card Game Online code card",,,,,,,,,,,,,,,,,
267728,Code Card - Dragon Majesty Booster Pack,Code Card Dragon Majesty Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/267728_200w.jpg,3,2295,https://cpt.tcgcsv.com/B693,2023-03-31T16:07:39.087,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.17,0.33,0.99,,,Normal,,Code Card,,,,,,,,,
267744,Code Card - Dragon Majesty Special Collection [Salamence GX],Code Card Dragon Majesty Special Collection Salamence GX,https://tcgplayer-cdn.tcgplayer.com/product/267744_200w.jpg,3,2295,https://cpt.tcgcsv.com/V693,2023-03-31T16:08:41.35,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",5.0,7.48,9.95,,,Normal,,Code Card,,,,,,,,,
267745,Code Card - Dragon Majesty Special Collection [White Kyurem GX],Code Card Dragon Majesty Special Collection White Kyurem GX,https://tcgplayer-cdn.tcgplayer.com/product/267745_200w.jpg,3,2295,https://cpt.tcgcsv.com/W693,2023-03-31T16:08:55.003,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",9.95,9.95,9.95,,,Normal,,Code Card,,,,,,,,,
487691,Code Card - Dragon Majesty Elite Trainer Box,Code Card Dragon Majesty Elite Trainer Box,https://tcgplayer-cdn.tcgplayer.com/product/487691_200w.jpg,3,2295,https://cpt.tcgcsv.com/R5W5,2023-06-20T15:40:42.81,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",3.99,4.97,5.95,4.48,,Normal,,Code Card,,,,,,,,,
