productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2,extWeakness,extResistance,extRetreatCost,extCardText
88854,Sableye,Sableye,https://tcgplayer-cdn.tcgplayer.com/product/88854_200w.jpg,3,1403,https://cpt.tcgcsv.com/6zK,2024-02-29T17:43:18.177,1,35/90,Uncommon,Darkness,60,Basic,"[D] Pull Out - Search your discard pile for any 1 card, show it to your opponent, and put it on top of your deck.",0.1,0.39,1.5,0.38,,Normal,"[1D] Dark Hand (20+) If you have more cards in your hand than your opponent, this attack does 20 damage plus 30 more damage.",,C-20,1,
88854,Sableye,Sableye,https://tcgplayer-cdn.tcgplayer.com/product/88854_200w.jpg,3,1403,https://cpt.tcgcsv.com/6zK,2024-02-29T17:43:18.177,1,35/90,Uncommon,Darkness,60,Basic,"[D] Pull Out - Search your discard pile for any 1 card, show it to your opponent, and put it on top of your deck.",0.46,1.54,5.36,6.97,,Reverse Holofoil,"[1D] Dark Hand (20+) If you have more cards in your hand than your opponent, this attack does 20 damage plus 30 more damage.",,C-20,1,
88893,Sage's Training,Sages Training,https://tcgplayer-cdn.tcgplayer.com/product/88893_200w.jpg,3,1403,https://cpt.tcgcsv.com/TzK,2025-02-05T21:13:14.48,1,77/90,Uncommon,Supporter,0,Supporter,Look at the top 5 cards of your deck.  Choose any 2 cards you find there and put them into your hand.  Discard the other cards.,0.1,0.25,1.49,0.24,,Normal,,,,,"You can play only one Supporter each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card."
88893,Sage's Training,Sages Training,https://tcgplayer-cdn.tcgplayer.com/product/88893_200w.jpg,3,1403,https://cpt.tcgcsv.com/TzK,2025-02-05T21:13:14.48,1,77/90,Uncommon,Supporter,0,Supporter,Look at the top 5 cards of your deck.  Choose any 2 cards you find there and put them into your hand.  Discard the other cards.,0.75,2.5,5.09,0.95,,Reverse Holofoil,,,,,"You can play only one Supporter each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card."
88963,Scizor,Scizor,https://tcgplayer-cdn.tcgplayer.com/product/88963_200w.jpg,3,1403,https://cpt.tcgcsv.com/hCK,2023-12-12T19:12:52.067,1,7/90,Holo Rare,Metal,90,Stage 1,[1M] Cut (50),19.67,32.82,44.0,22.21,,Holofoil,[1MM] Metal Claw (80),Rx2,P-20,1,
88963,Scizor,Scizor,https://tcgplayer-cdn.tcgplayer.com/product/88963_200w.jpg,3,1403,https://cpt.tcgcsv.com/hCK,2023-12-12T19:12:52.067,1,7/90,Holo Rare,Metal,90,Stage 1,[1M] Cut (50),8.0,20.49,79.0,30.0,,Reverse Holofoil,[1MM] Metal Claw (80),Rx2,P-20,1,
88964,Scizor (Prime),Scizor Prime,https://tcgplayer-cdn.tcgplayer.com/product/88964_200w.jpg,3,1403,https://cpt.tcgcsv.com/jCK,2023-04-10T14:40:31.62,1,84/90,Ultra Rare,Metal,100,Stage 1,[1M] Metal Scissors (30+) Does 30 damage plus 20 more damage for each M Energy attached to Scizor.,35.0,49.0,85.0,42.82,,Holofoil,,Rx2,P-20,2,Red Armor - Prevent all damage done to Scizor by attacks from your opponent's Pokemon that have any Special Energy cards attached to them.  (Poke-BODY)
89003,Scyther (36),Scyther 36,https://tcgplayer-cdn.tcgplayer.com/product/89003_200w.jpg,3,1403,https://cpt.tcgcsv.com/5DK,2023-12-16T08:48:59.383,1,36/90,Uncommon,Grass,60,Basic,"[2] Afterimage Strike (20) During your opponent's next turn, if Scyther would be damaged by an attack, flip a coin.  If heads, prevent that attack's damage done to Scyther.",0.25,0.89,3.98,1.26,,Normal,,Rx2,,1,
89003,Scyther (36),Scyther 36,https://tcgplayer-cdn.tcgplayer.com/product/89003_200w.jpg,3,1403,https://cpt.tcgcsv.com/5DK,2023-12-16T08:48:59.383,1,36/90,Uncommon,Grass,60,Basic,"[2] Afterimage Strike (20) During your opponent's next turn, if Scyther would be damaged by an attack, flip a coin.  If heads, prevent that attack's damage done to Scyther.",14.95,22.0,29.99,20.31,,Reverse Holofoil,,Rx2,,1,
89004,Scyther (65),Scyther 65,https://tcgplayer-cdn.tcgplayer.com/product/89004_200w.jpg,3,1403,https://cpt.tcgcsv.com/6DK,2023-04-10T14:28:17.577,1,65/90,Common,Grass,70,Basic,[2] Cut (20),0.25,0.5,3.74,0.44,0.65,Normal,"[2G] Slashing Strike (50) During your next turn, Scyther can't use Slashing Strike.",Rx2,,1,
89004,Scyther (65),Scyther 65,https://tcgplayer-cdn.tcgplayer.com/product/89004_200w.jpg,3,1403,https://cpt.tcgcsv.com/6DK,2023-04-10T14:28:17.577,1,65/90,Common,Grass,70,Basic,[2] Cut (20),2.0,3.3,9.99,5.65,,Reverse Holofoil,"[2G] Slashing Strike (50) During your next turn, Scyther can't use Slashing Strike.",Rx2,,1,
89242,Skarmory,Skarmory,https://tcgplayer-cdn.tcgplayer.com/product/89242_200w.jpg,3,1403,https://cpt.tcgcsv.com/SJK,2023-10-14T17:10:00.193,1,21/90,Rare,Metal,80,Basic,[M] Steel Coat - Search your deck for a M Energy card and attach it to 1 of your Pokemon.  Shuffle your deck afterward.,0.2,0.45,1.49,0.4,,Normal,[2M] Razor Wing (40),Rx2,P-20,1,
89242,Skarmory,Skarmory,https://tcgplayer-cdn.tcgplayer.com/product/89242_200w.jpg,3,1403,https://cpt.tcgcsv.com/SJK,2023-10-14T17:10:00.193,1,21/90,Rare,Metal,80,Basic,[M] Steel Coat - Search your deck for a M Energy card and attach it to 1 of your Pokemon.  Shuffle your deck afterward.,3.04,4.04,6.22,6.22,,Reverse Holofoil,[2M] Razor Wing (40),Rx2,P-20,1,
89282,Skuntank,Skuntank,https://tcgplayer-cdn.tcgplayer.com/product/89282_200w.jpg,3,1403,https://cpt.tcgcsv.com/GKK,2023-04-10T13:58:54.27,1,37/90,Uncommon,Darkness,80,Stage 1,"[D] Stun Gas - Flip a coin.  If heads, the Defending Pokemon is now Poisoned.  If tails, the Defending Pokemon is now Paralyzed.",0.1,0.31,1.0,0.31,,Normal,[1D] Fury Swipes (30x) Flip 3 coins.  This attack does 30 damage times the number of heads.,Fx2,P-20,1,
89282,Skuntank,Skuntank,https://tcgplayer-cdn.tcgplayer.com/product/89282_200w.jpg,3,1403,https://cpt.tcgcsv.com/GKK,2023-04-10T13:58:54.27,1,37/90,Uncommon,Darkness,80,Stage 1,"[D] Stun Gas - Flip a coin.  If heads, the Defending Pokemon is now Poisoned.  If tails, the Defending Pokemon is now Paralyzed.",0.35,0.53,23.75,0.8,,Reverse Holofoil,[1D] Fury Swipes (30x) Flip 3 coins.  This attack does 30 damage times the number of heads.,Fx2,P-20,1,
89308,Slowbro,Slowbro,https://tcgplayer-cdn.tcgplayer.com/product/89308_200w.jpg,3,1403,https://cpt.tcgcsv.com/bLK,2023-04-10T13:59:01.147,1,38/90,Uncommon,Water,90,Stage 1,[1] Full-Belly Refresh - Remove all Special Conditions and 3 damage counters from Slowbro.,1.21,1.35,3.0,1.17,1.21,Normal,"[2P] Startling Trip (50) Flip a coin.  If heads, the Defending Pokemon is now Confused.  If tails, Slowbro is now Confused.",Lx2,,2,
89308,Slowbro,Slowbro,https://tcgplayer-cdn.tcgplayer.com/product/89308_200w.jpg,3,1403,https://cpt.tcgcsv.com/bLK,2023-04-10T13:59:01.147,1,38/90,Uncommon,Water,90,Stage 1,[1] Full-Belly Refresh - Remove all Special Conditions and 3 damage counters from Slowbro.,1.75,3.0,8.99,13.13,,Reverse Holofoil,"[2P] Startling Trip (50) Flip a coin.  If heads, the Defending Pokemon is now Confused.  If tails, Slowbro is now Confused.",Lx2,,2,
89318,Slowking (Prime),Slowking Prime,https://tcgplayer-cdn.tcgplayer.com/product/89318_200w.jpg,3,1403,https://cpt.tcgcsv.com/nLK,2023-04-10T14:40:37.35,1,85/90,Ultra Rare,Psychic,100,Stage 1,[2P] Super Psy Bolt (60),24.95,43.0,53.99,39.52,,Holofoil,,Px2,None,2,"<b>PokePOWER — Opponent's Choice</b>
<br>Once during your turn <em>(before your attack)</em>, you may reveal the top 2 cards of your deck and your opponent chooses 1 of them.  Put that card into your hand and the other card on the bottom of your deck.  This power can't be used if Slowking is affected by a Special Condition."
89333,Slowpoke,Slowpoke,https://tcgplayer-cdn.tcgplayer.com/product/89333_200w.jpg,3,1403,https://cpt.tcgcsv.com/HLK,2024-11-22T10:16:35.783,1,66/90,Common,Water,60,Basic,[1] Rambunctious Party - Look at the top 5 cards of your deck.  Choose as many Basic Pokemon as you like and put them onto your Bench.  Shuffle the other cards back into your deck.,15.0,19.5,115.8,4.74,,Normal,[1W] Rain Splash (20),Lx2,,2,
89346,Slugma,Slugma,https://tcgplayer-cdn.tcgplayer.com/product/89346_200w.jpg,3,1403,https://cpt.tcgcsv.com/XLK,2023-04-10T14:28:29.667,1,67/90,Common,Fire,60,Basic,[1RR] Combustion (40),0.41,0.95,1.4,1.03,1.06,Normal,,Wx2,,2,"Active Volcano - Once during your turn (before your attack), you may discard the top card of your deck.  If that card is a R Energy card, attach it to Slugma.  This power can't be used if Slugma is affected by a Special Condition.  (Poke-POWER)"
89346,Slugma,Slugma,https://tcgplayer-cdn.tcgplayer.com/product/89346_200w.jpg,3,1403,https://cpt.tcgcsv.com/XLK,2023-04-10T14:28:29.667,1,67/90,Common,Fire,60,Basic,[1RR] Combustion (40),2.0,2.0,2.0,3.51,,Reverse Holofoil,,Wx2,,2,"Active Volcano - Once during your turn (before your attack), you may discard the top card of your deck.  If that card is a R Energy card, attach it to Slugma.  This power can't be used if Slugma is affected by a Special Condition.  (Poke-POWER)"
89356,Smeargle,Smeargle,https://tcgplayer-cdn.tcgplayer.com/product/89356_200w.jpg,3,1403,https://cpt.tcgcsv.com/8MK,2023-12-12T19:12:58.31,1,8/90,Holo Rare,Colorless,70,Basic,[2] Tail Rap (20x) Flip 2 coins.  This attack does 20 damage times the number of heads.,3.5,5.56,9.99,5.23,6.06,Holofoil,,Fx2,,1,"Portrait - Once during your turn (before your attack), if Smeargle is your Active Pokemon, you may look at your opponent's hand.  If you do, choose a Support card you find there and use the effect of that card as the effect of this power.  This power can't be used if Smeargle is affected by a Special Condition.  (Poke-POWER)"
89356,Smeargle,Smeargle,https://tcgplayer-cdn.tcgplayer.com/product/89356_200w.jpg,3,1403,https://cpt.tcgcsv.com/8MK,2023-12-12T19:12:58.31,1,8/90,Holo Rare,Colorless,70,Basic,[2] Tail Rap (20x) Flip 2 coins.  This attack does 20 damage times the number of heads.,3.89,6.78,17.99,8.02,,Reverse Holofoil,,Fx2,,1,"Portrait - Once during your turn (before your attack), if Smeargle is your Active Pokemon, you may look at your opponent's hand.  If you do, choose a Support card you find there and use the effect of that card as the effect of this power.  This power can't be used if Smeargle is affected by a Special Condition.  (Poke-POWER)"
89371,Sneasel,Sneasel,https://tcgplayer-cdn.tcgplayer.com/product/89371_200w.jpg,3,1403,https://cpt.tcgcsv.com/rMK,2023-07-08T15:11:00.693,1,68/90,Common,Darkness,60,Basic,[1] Fury Swipes (10x) Flip 3 coins.  This attack does 10 damage times the number of heads.,0.18,0.48,1.0,0.52,,Normal,[DD] Beat Up (20x) Flip a coin for each of your Pokemon in play.  This attack does 20 damage times the number of heads.,Fx2,P-20,0,
89371,Sneasel,Sneasel,https://tcgplayer-cdn.tcgplayer.com/product/89371_200w.jpg,3,1403,https://cpt.tcgcsv.com/rMK,2023-07-08T15:11:00.693,1,68/90,Common,Darkness,60,Basic,[1] Fury Swipes (10x) Flip 3 coins.  This attack does 10 damage times the number of heads.,1.95,2.99,4.99,3.1,,Reverse Holofoil,[DD] Beat Up (20x) Flip a coin for each of your Pokemon in play.  This attack does 20 damage times the number of heads.,Fx2,P-20,0,
89587,Stunky,Stunky,https://tcgplayer-cdn.tcgplayer.com/product/89587_200w.jpg,3,1403,https://cpt.tcgcsv.com/MRK,2023-04-10T14:28:45.23,1,69/90,Common,Darkness,60,Basic,[1] Double Scratch (10x) Flip 2 coins.  This attack does 10 damage times the number of heads.,0.05,0.25,1.49,0.24,,Normal,,Fx2,P-20,1,
89587,Stunky,Stunky,https://tcgplayer-cdn.tcgplayer.com/product/89587_200w.jpg,3,1403,https://cpt.tcgcsv.com/MRK,2023-04-10T14:28:45.23,1,69/90,Common,Darkness,60,Basic,[1] Double Scratch (10x) Flip 2 coins.  This attack does 10 damage times the number of heads.,0.35,0.52,4.49,0.56,,Reverse Holofoil,,Fx2,P-20,1,
89852,Team Rocket's Trickery,Team Rockets Trickery,https://tcgplayer-cdn.tcgplayer.com/product/89852_200w.jpg,3,1403,https://cpt.tcgcsv.com/3ZK,2023-08-11T13:35:11.967,1,78/90,Uncommon,Supporter,0,Supporter,Draw 2 cards.  Then you opponent discards a card from his or her hand.,0.11,0.39,1.49,0.4,,Normal,,,,,"You can play only one Supporter each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card."
89852,Team Rocket's Trickery,Team Rockets Trickery,https://tcgplayer-cdn.tcgplayer.com/product/89852_200w.jpg,3,1403,https://cpt.tcgcsv.com/3ZK,2023-08-11T13:35:11.967,1,78/90,Uncommon,Supporter,0,Supporter,Draw 2 cards.  Then you opponent discards a card from his or her hand.,1.0,2.11,5.92,4.75,,Reverse Holofoil,,,,,"You can play only one Supporter each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card."
89924,Togekiss,Togekiss,https://tcgplayer-cdn.tcgplayer.com/product/89924_200w.jpg,3,1403,https://cpt.tcgcsv.com/v-K,2023-12-12T19:13:05.99,1,9/90,Holo Rare,Colorless,120,Stage 2,[2] Blessed Wings - Remove all damage counters from each of your Pokemon.  Shuffle Togekiss and all cards attached to it back into your deck.,3.86,12.76,27.5,6.38,,Holofoil,"[3] Air Cutter (80) Flip a coin.  If tails, this attack does nothing.",Lx2,F-20,1,
89924,Togekiss,Togekiss,https://tcgplayer-cdn.tcgplayer.com/product/89924_200w.jpg,3,1403,https://cpt.tcgcsv.com/v-K,2023-12-12T19:13:05.99,1,9/90,Holo Rare,Colorless,120,Stage 2,[2] Blessed Wings - Remove all damage counters from each of your Pokemon.  Shuffle Togekiss and all cards attached to it back into your deck.,12.99,14.0,17.99,13.9,,Reverse Holofoil,"[3] Air Cutter (80) Flip a coin.  If tails, this attack does nothing.",Lx2,F-20,1,
89935,Togepi,Togepi,https://tcgplayer-cdn.tcgplayer.com/product/89935_200w.jpg,3,1403,https://cpt.tcgcsv.com/K-K,2023-04-10T14:28:51.48,1,70/90,Common,Colorless,40,Basic,"[1] Plead - Ask your opponent if you may draw 2 cards.  If yes, draw 2 cards.  If no, this attack does 20 damage to the Defending Pokemon.",0.2,0.6,1.95,0.6,,Normal,,Fx2,,1,
89935,Togepi,Togepi,https://tcgplayer-cdn.tcgplayer.com/product/89935_200w.jpg,3,1403,https://cpt.tcgcsv.com/K-K,2023-04-10T14:28:51.48,1,70/90,Common,Colorless,40,Basic,"[1] Plead - Ask your opponent if you may draw 2 cards.  If yes, draw 2 cards.  If no, this attack does 20 damage to the Defending Pokemon.",0.3,3.1,7.99,4.0,,Reverse Holofoil,,Fx2,,1,
89944,Togetic,Togetic,https://tcgplayer-cdn.tcgplayer.com/product/89944_200w.jpg,3,1403,https://cpt.tcgcsv.com/V-K,2023-04-10T13:59:07.217,1,39/90,Uncommon,Colorless,80,Stage 1,[1] Chase Up - Search your deck for any 1 card and put it into your hand.  Shuffle your deck afterward.,0.12,0.49,1.8,0.47,,Normal,"[2] Fly (30) Flip a coin.  If tails, this attack does nothing.  If heads, prevent all effects of attacks, including damage, done to Togetic during your opponent's next turn.",Lx2,F-20,1,
89944,Togetic,Togetic,https://tcgplayer-cdn.tcgplayer.com/product/89944_200w.jpg,3,1403,https://cpt.tcgcsv.com/V-K,2023-04-10T13:59:07.217,1,39/90,Uncommon,Colorless,80,Stage 1,[1] Chase Up - Search your deck for any 1 card and put it into your hand.  Shuffle your deck afterward.,4.66,4.99,9.99,4.85,,Reverse Holofoil,"[2] Fly (30) Flip a coin.  If tails, this attack does nothing.  If heads, prevent all effects of attacks, including damage, done to Togetic during your opponent's next turn.",Lx2,F-20,1,
90062,Tropius,Tropius,https://tcgplayer-cdn.tcgplayer.com/product/90062_200w.jpg,3,1403,https://cpt.tcgcsv.com/g2L,2023-04-10T13:55:28.327,1,22/90,Rare,Grass,90,Basic,[G] Fresh-Picked Fruit - Remove 6 damage counters from 1 of your Benched Pokemon.,0.25,0.48,1.59,0.54,,Normal,[3] Cutting Wind (40),Lx2,F-20,2,
90062,Tropius,Tropius,https://tcgplayer-cdn.tcgplayer.com/product/90062_200w.jpg,3,1403,https://cpt.tcgcsv.com/g2L,2023-04-10T13:55:28.327,1,22/90,Rare,Grass,90,Basic,[G] Fresh-Picked Fruit - Remove 6 damage counters from 1 of your Benched Pokemon.,0.6,1.54,2.48,3.63,,Reverse Holofoil,[3] Cutting Wind (40),Lx2,F-20,2,
90145,Umbreon,Umbreon,https://tcgplayer-cdn.tcgplayer.com/product/90145_200w.jpg,3,1403,https://cpt.tcgcsv.com/W3L,2023-04-10T13:53:36.893,1,10/90,Holo Rare,Darkness,90,Stage 1,"[D] Moonlight Fang (30) During your opponent's next turn, prevent all effects, including damage, done to Umbreon by attacks from your opponent's Pokemon that has any Poke-Powers or Poke-Bodies.",25.0,34.95,61.3,47.68,,Holofoil,"[1D] Quick Blow (30+) Flip a coin.  If heads, this attack does 30 damage plus 30 more damage.",Fx2,P-20,1,
90145,Umbreon,Umbreon,https://tcgplayer-cdn.tcgplayer.com/product/90145_200w.jpg,3,1403,https://cpt.tcgcsv.com/W3L,2023-04-10T13:53:36.893,1,10/90,Holo Rare,Darkness,90,Stage 1,"[D] Moonlight Fang (30) During your opponent's next turn, prevent all effects, including damage, done to Umbreon by attacks from your opponent's Pokemon that has any Poke-Powers or Poke-Bodies.",42.99,46.46,80.0,23.19,,Reverse Holofoil,"[1D] Quick Blow (30+) Flip a coin.  If heads, this attack does 30 damage plus 30 more damage.",Fx2,P-20,1,
90146,Umbreon (Prime),Umbreon Prime,https://tcgplayer-cdn.tcgplayer.com/product/90146_200w.jpg,3,1403,https://cpt.tcgcsv.com/X3L,2023-04-10T14:40:42.97,1,86/90,Ultra Rare,Darkness,100,Stage 1,[2D] Evoblast (50+) Does 50 damage plus 10 damage for each of your Pokemon in play that evolves from Eevee.,150.0,208.34,258.74,203.36,,Holofoil,,Fx2,P-20,1,"Cloud-Covered Moon - Once during your turn (before your attack), if Umbreon is your Active Pokemon, you may flip a coin.  If heads, return Umbreon and all cards attached to it to your hand.  This power can't be used if Umbreon is affected by a Special Condition.  (Poke-POWER)"
90164,Unown,Unown,https://tcgplayer-cdn.tcgplayer.com/product/90164_200w.jpg,3,1403,https://cpt.tcgcsv.com/j5L,2023-06-25T17:45:34.36,1,40/90,Uncommon,Psychic,50,Basic,[P] Hidden Power (10),0.24,0.68,1.89,0.69,,Normal,,Px2,,1,"DARK - Once during your turn, when you put Unown from your hand onto your Bench, you may search your deck for a D Energy card, show it to your opponent, and put it into your hand.  Shuffle your deck afterward.  (Poke-POWER)"
90164,Unown,Unown,https://tcgplayer-cdn.tcgplayer.com/product/90164_200w.jpg,3,1403,https://cpt.tcgcsv.com/j5L,2023-06-25T17:45:34.36,1,40/90,Uncommon,Psychic,50,Basic,[P] Hidden Power (10),1.85,2.62,5.0,2.75,,Reverse Holofoil,,Px2,,1,"DARK - Once during your turn, when you put Unown from your hand onto your Bench, you may search your deck for a D Energy card, show it to your opponent, and put it into your hand.  Shuffle your deck afterward.  (Poke-POWER)"
90286,Vaporeon,Vaporeon,https://tcgplayer-cdn.tcgplayer.com/product/90286_200w.jpg,3,1403,https://cpt.tcgcsv.com/L7L,2023-04-10T13:59:20.76,1,41/90,Uncommon,Water,90,Stage 1,[1] Spiral Drain (20) Remove 2 damage counters from Vaporeon.,2.0,3.75,5.99,3.82,,Normal,[1WW] Dual Splash - Choose 2 of your opponent's Pokemon.  This attack does 30 damage to each of them.  (Don't apply Weakness and Resistance for Benched Pokemon.),Lx2,,2,
90286,Vaporeon,Vaporeon,https://tcgplayer-cdn.tcgplayer.com/product/90286_200w.jpg,3,1403,https://cpt.tcgcsv.com/L7L,2023-04-10T13:59:20.76,1,41/90,Uncommon,Water,90,Stage 1,[1] Spiral Drain (20) Remove 2 damage counters from Vaporeon.,8.0,13.39,24.0,18.17,,Reverse Holofoil,[1WW] Dual Splash - Choose 2 of your opponent's Pokemon.  This attack does 30 damage to each of them.  (Don't apply Weakness and Resistance for Benched Pokemon.),Lx2,,2,
90329,Vespiquen,Vespiquen,https://tcgplayer-cdn.tcgplayer.com/product/90329_200w.jpg,3,1403,https://cpt.tcgcsv.com/C8L,2023-04-10T13:55:40.667,1,23/90,Rare,Grass,100,Stage 1,"[2G] Mach Wind (60) During your next turn, Vespiquen's Retreat Cost is 0.",0.25,0.63,5.0,0.56,,Normal,,Rx2,,3,Defense Sign - Prevent all damage done to your Benched G Pokemon by attacks.  (Poke-BODY)
90329,Vespiquen,Vespiquen,https://tcgplayer-cdn.tcgplayer.com/product/90329_200w.jpg,3,1403,https://cpt.tcgcsv.com/C8L,2023-04-10T13:55:40.667,1,23/90,Rare,Grass,100,Stage 1,"[2G] Mach Wind (60) During your next turn, Vespiquen's Retreat Cost is 0.",1.24,1.39,9.99,1.24,,Reverse Holofoil,,Rx2,,3,Defense Sign - Prevent all damage done to your Benched G Pokemon by attacks.  (Poke-BODY)
90381,Vileplume,Vileplume,https://tcgplayer-cdn.tcgplayer.com/product/90381_200w.jpg,3,1403,https://cpt.tcgcsv.com/F9L,2023-04-10T13:55:47.957,1,24/90,Rare,Grass,120,Stage 2,"[1GG] Dazzling Pollen (50+) Flip a coin.  If heads, this attack does 50 damage plus 20 more damage.  If tails, the Defending Pokemon is now Confused.",3.1,4.26,19.99,4.45,,Normal,,Px2,,2,Allergy Flower - Each player can't play any Trainer cards from his or her hand.  (Poke-BODY)
90381,Vileplume,Vileplume,https://tcgplayer-cdn.tcgplayer.com/product/90381_200w.jpg,3,1403,https://cpt.tcgcsv.com/F9L,2023-04-10T13:55:47.957,1,24/90,Rare,Grass,120,Stage 2,"[1GG] Dazzling Pollen (50+) Flip a coin.  If heads, this attack does 50 damage plus 20 more damage.  If tails, the Defending Pokemon is now Confused.",7.67,10.74,39.9,11.83,,Reverse Holofoil,,Px2,,2,Allergy Flower - Each player can't play any Trainer cards from his or her hand.  (Poke-BODY)
90533,Weavile,Weavile,https://tcgplayer-cdn.tcgplayer.com/product/90533_200w.jpg,3,1403,https://cpt.tcgcsv.com/HdL,2025-02-05T21:13:14.543,1,25/90,Rare,Darkness,80,Stage 1,"[1D] Feint Attack - Choose 1 of your opponent's Pokemon.  This attack does 30 damage to that Pokemon.  This attack's damage is affected by Weakness, Resistance, Poke-Powers, Poke-Bodies, or any other effects on that Pokemon.",0.61,1.0,2.27,1.14,,Normal,,Fx2,P-20,0,"Claw Snag - Once during your turn, when you play Weavile from your hand to evolve 1 of your Pokemon, you may look at your opponent's hand.  Choose a card from your opponent's hand and discard it.  (Poke-POWER)"
90533,Weavile,Weavile,https://tcgplayer-cdn.tcgplayer.com/product/90533_200w.jpg,3,1403,https://cpt.tcgcsv.com/HdL,2025-02-05T21:13:14.543,1,25/90,Rare,Darkness,80,Stage 1,"[1D] Feint Attack - Choose 1 of your opponent's Pokemon.  This attack does 30 damage to that Pokemon.  This attack's damage is affected by Weakness, Resistance, Poke-Powers, Poke-Bodies, or any other effects on that Pokemon.",4.58,6.29,8.0,5.5,,Reverse Holofoil,,Fx2,P-20,0,"Claw Snag - Once during your turn, when you play Weavile from your hand to evolve 1 of your Pokemon, you may look at your opponent's hand.  Choose a card from your opponent's hand and discard it.  (Poke-POWER)"
98586,Undaunted Booster Pack,Undaunted Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/98586_200w.jpg,3,1403,https://cpt.tcgcsv.com/LrP,2017-07-22T17:01:37.273,1,,,,,,,299.99,299.99,299.99,201.51,,Normal,,,,,
98587,Undaunted Booster Box,Undaunted Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/98587_200w.jpg,3,1403,https://cpt.tcgcsv.com/MrP,2015-05-06T15:02:29.17,1,,,,,,,,,,,,,,,,,
