productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost
276953,Moltres,Moltres,https://tcgplayer-cdn.tcgplayer.com/product/276953_200w.jpg,3,3064,https://cpt.tcgcsv.com/5Pd3,2025-01-31T09:44:46.773,1,"<strong>Ability — Flare Symbol</strong>
<br>Your basic R Pokémon's attacks, except any Moltres, do 10 more damage to your opponent's Active Pokèmon <em>(before applying Weakness and Resistance).</em>",,0.05,0.29,10.3,0.24,0.26,Holofoil,Holo Rare,012/078,Fire,120,Basic,[1RR] Fire Wing (110),,Wx2,None,3
276954,Zapdos,Zapdos,https://tcgplayer-cdn.tcgplayer.com/product/276954_200w.jpg,3,3064,https://cpt.tcgcsv.com/6Pd3,2024-06-08T13:28:24.51,1,"<strong>Ability — Lightning Symbol</strong>
<br>Your basic L Pokémon's attacks, except any Zapdos, do 10 more damage to your opponent's Active Pokémon <em>(before applying Weakness and Resistance).</em>",,0.09,0.35,9.99,0.25,0.23,Holofoil,Holo Rare,029/078,Lighnting,120,Basic,[1LL] Electric Ball (110),,Fx2,None,2
276954,Zapdos,Zapdos,https://tcgplayer-cdn.tcgplayer.com/product/276954_200w.jpg,3,3064,https://cpt.tcgcsv.com/6Pd3,2024-06-08T13:28:24.51,1,"<strong>Ability — Lightning Symbol</strong>
<br>Your basic L Pokémon's attacks, except any Zapdos, do 10 more damage to your opponent's Active Pokémon <em>(before applying Weakness and Resistance).</em>",,0.19,0.54,4.25,0.51,,Reverse Holofoil,Holo Rare,029/078,Lighnting,120,Basic,[1LL] Electric Ball (110),,Fx2,None,2
276955,Gyarados,Gyarados,https://tcgplayer-cdn.tcgplayer.com/product/276955_200w.jpg,3,3064,https://cpt.tcgcsv.com/7Pd3,2024-10-29T12:46:00.647,1,,,0.15,0.35,2.0,0.31,,Reverse Holofoil,Holo Rare,022/078,Water,170,Stage 1,"[1] Wreak Havoc
<br>Flip a coin until you get tails. For each heads, discard the top 2 cards of your opponent's deck.","[2WW] Wild Splash (230)
<br>Discard the top 5 cards of your deck.",Lx2,None,3
276955,Gyarados,Gyarados,https://tcgplayer-cdn.tcgplayer.com/product/276955_200w.jpg,3,3064,https://cpt.tcgcsv.com/7Pd3,2024-10-29T12:46:00.647,1,,,0.1,0.29,5.35,0.25,,Holofoil,Holo Rare,022/078,Water,170,Stage 1,"[1] Wreak Havoc
<br>Flip a coin until you get tails. For each heads, discard the top 2 cards of your opponent's deck.","[2WW] Wild Splash (230)
<br>Discard the top 5 cards of your deck.",Lx2,None,3
276957,Lapras,Lapras,https://tcgplayer-cdn.tcgplayer.com/product/276957_200w.jpg,3,3064,https://cpt.tcgcsv.com/9Pd3,2022-07-01T04:03:10.78,1,,,0.03,0.25,4.99,0.19,,Holofoil,Holo Rare,023/078,Water,120,Basic,"[W] Ice Beam (20)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",[1WW] Surf (110),Lx2,None,2
276957,Lapras,Lapras,https://tcgplayer-cdn.tcgplayer.com/product/276957_200w.jpg,3,3064,https://cpt.tcgcsv.com/9Pd3,2022-07-01T04:03:10.78,1,,,0.1,0.3,4.17,0.3,,Reverse Holofoil,Holo Rare,023/078,Water,120,Basic,"[W] Ice Beam (20)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",[1WW] Surf (110),Lx2,None,2
276959,Articuno,Articuno,https://tcgplayer-cdn.tcgplayer.com/product/276959_200w.jpg,3,3064,https://cpt.tcgcsv.com/cPd3,2024-04-01T20:10:03.41,1,"<strong>Ability — Ice Symbol</strong>
<br>Your Basic W Pokémon's attacks, except any Articuno, do 10 more damage to your opponent's Active Pokémon <em>(before applying Weakness and Resistance).</em>",,0.09,0.27,9.99,0.25,,Holofoil,Holo Rare,024/078,Water,120,Basic,[1WW] Freezing Wind (110),,Mx2,None,2
276959,Articuno,Articuno,https://tcgplayer-cdn.tcgplayer.com/product/276959_200w.jpg,3,3064,https://cpt.tcgcsv.com/cPd3,2024-04-01T20:10:03.41,1,"<strong>Ability — Ice Symbol</strong>
<br>Your Basic W Pokémon's attacks, except any Articuno, do 10 more damage to your opponent's Active Pokémon <em>(before applying Weakness and Resistance).</em>",,0.15,0.3,2.0,0.31,,Reverse Holofoil,Holo Rare,024/078,Water,120,Basic,[1WW] Freezing Wind (110),,Mx2,None,2
276960,Mewtwo V,Mewtwo V,https://tcgplayer-cdn.tcgplayer.com/product/276960_200w.jpg,3,3064,https://cpt.tcgcsv.com/dPd3,2024-10-19T04:25:50.037,1,,,2.99,4.5,100.0,3.72,,Holofoil,Ultra Rare,030/078,Psychic,220,Basic,[1P] Super Psy Bolt (50),"[1PP] Transfer Break (160)
<br>Move an Energy from this Pokémon to 1 of your Benched Pokémon.",Dx2,F-30,2
276962,Dragonite V,Dragonite V,https://tcgplayer-cdn.tcgplayer.com/product/276962_200w.jpg,3,3064,https://cpt.tcgcsv.com/gPd3,2023-10-18T13:58:18.263,1,,,2.5,3.75,99.99,3.14,,Holofoil,Ultra Rare,049/078,Dragon,230,Basic,"[WL] Hyper Beam (60)
<br>Discard an Energy from your opponent's Active Pokémon.",[1WL] Buster Tail (160),None,None,2
276963,Mewtwo VSTAR,Mewtwo VSTAR,https://tcgplayer-cdn.tcgplayer.com/product/276963_200w.jpg,3,3064,https://cpt.tcgcsv.com/hPd3,2024-04-14T13:18:50.397,1,,,3.49,7.0,2000.0,5.46,7.29,Holofoil,Ultra Rare,031/078,Psychic,280,VSTAR,"[1P] Psy Purge (90x)
<br>Discard up to 3 P Energy from your Pokémon. This does 90 damage for each card you discarded in this way.","<span style=""color:gold""><strong>VSTAR Power</strong></span>
<br>[1P] Star Raid
<br>This attack does 120 damage to each of your opponent's Pokémon V. This damage isn't affected by Weakness or Resistance. (You can't use more than 1 VSTAR Power in a game.)",Dx2,F-30,2
276964,Dragonite VSTAR,Dragonite VSTAR,https://tcgplayer-cdn.tcgplayer.com/product/276964_200w.jpg,3,3064,https://cpt.tcgcsv.com/jPd3,2024-10-18T05:41:16.377,1,,,1.2,2.41,99.99,2.43,3.16,Holofoil,Ultra Rare,050/078,Dragon,280,VSTAR,"[2WL] Giga Impact (250)
<br>During your next turn, this Pokémon can't attack.","<span style=""color:gold""><strong>VSTAR Power</strong></span>
<br>[1] Draconic Star
<br>Look at the top 12 cards of your deck and attach any number of W or L Energy cards you find there to your Pokémon in any way you like. Shuffle the other cards back into your deck. <em>(You can't use more than 1 VSTAR Power in a game.)</em>",None,None,2
276965,Chansey,Chansey,https://tcgplayer-cdn.tcgplayer.com/product/276965_200w.jpg,3,3064,https://cpt.tcgcsv.com/kPd3,2022-07-01T04:03:10.78,1,,,0.1,0.26,2.0,0.25,,Reverse Holofoil,Uncommon,051/078,Colorless,130,Basic,"[1] Delicious Egg
<br>Heal 30 damage from 1 of your Benched Pokémon.",[2] Gentle Slap (30),Fx2,None,3
276965,Chansey,Chansey,https://tcgplayer-cdn.tcgplayer.com/product/276965_200w.jpg,3,3064,https://cpt.tcgcsv.com/kPd3,2022-07-01T04:03:10.78,1,,,0.01,0.15,2.0,0.15,,Normal,Uncommon,051/078,Colorless,130,Basic,"[1] Delicious Egg
<br>Heal 30 damage from 1 of your Benched Pokémon.",[2] Gentle Slap (30),Fx2,None,3
276966,Natu,Natu,https://tcgplayer-cdn.tcgplayer.com/product/276966_200w.jpg,3,3064,https://cpt.tcgcsv.com/lPd3,2022-07-01T04:03:10.78,1,,,0.09,0.24,1.49,0.23,,Reverse Holofoil,Common,032/078,Psychic,50,Basic,"[1] Nap
<br>Heal 20 damage from this Pokémon.",[1P] Peck (20),Dx2,F-30,1
276966,Natu,Natu,https://tcgplayer-cdn.tcgplayer.com/product/276966_200w.jpg,3,3064,https://cpt.tcgcsv.com/lPd3,2022-07-01T04:03:10.78,1,,,0.01,0.1,2.0,0.1,,Normal,Common,032/078,Psychic,50,Basic,"[1] Nap
<br>Heal 20 damage from this Pokémon.",[1P] Peck (20),Dx2,F-30,1
276967,Blissey,Blissey,https://tcgplayer-cdn.tcgplayer.com/product/276967_200w.jpg,3,3064,https://cpt.tcgcsv.com/mPd3,2022-08-27T08:58:42.82,1,,,0.09,0.3,2.0,0.35,,Reverse Holofoil,Holo Rare,052/078,Colorless,200,Stage 1,"[1] Enriching Egg
<br>Heal all damage from 1 of your Benched Pokémon.",[3] Zen Headbutt (100),Fx2,None,4
276967,Blissey,Blissey,https://tcgplayer-cdn.tcgplayer.com/product/276967_200w.jpg,3,3064,https://cpt.tcgcsv.com/mPd3,2022-08-27T08:58:42.82,1,,,0.04,0.21,4.99,0.16,,Holofoil,Holo Rare,052/078,Colorless,200,Stage 1,"[1] Enriching Egg
<br>Heal all damage from 1 of your Benched Pokémon.",[3] Zen Headbutt (100),Fx2,None,4
276969,Xatu,Xatu,https://tcgplayer-cdn.tcgplayer.com/product/276969_200w.jpg,3,3064,https://cpt.tcgcsv.com/pPd3,2022-07-01T04:03:10.78,1,,,0.01,0.11,2.0,0.09,,Normal,Uncommon,033/078,Psychic,110,Stage 1,"[P] Pinpoint Wave
<br.This attack does 90 damage to 1 of your opponent's Pokémon V. This damage isn't affected by Weakness or Resistance.","[1P] Mind Bend (50)
<br>Your opponent's Active Pokémon is now Confused.",Dx2,F-30,0
276969,Xatu,Xatu,https://tcgplayer-cdn.tcgplayer.com/product/276969_200w.jpg,3,3064,https://cpt.tcgcsv.com/pPd3,2022-07-01T04:03:10.78,1,,,0.09,0.24,2999.99,0.21,,Reverse Holofoil,Uncommon,033/078,Psychic,110,Stage 1,"[P] Pinpoint Wave
<br.This attack does 90 damage to 1 of your opponent's Pokémon V. This damage isn't affected by Weakness or Resistance.","[1P] Mind Bend (50)
<br>Your opponent's Active Pokémon is now Confused.",Dx2,F-30,0
276971,Ditto,Ditto,https://tcgplayer-cdn.tcgplayer.com/product/276971_200w.jpg,3,3064,https://cpt.tcgcsv.com/rPd3,2022-10-13T12:36:53.057,1,"<strong>Ability — Sudden Transformation</strong>
<br>This Pokémon can use the attacks of any Basic Pokémon in your discard pile, except for Pokémon with a Rule Box <em>(Pokémon V, Pokémon-GX, etc. have Rule Boxes). (You still need the necessary Energy to use each attack.)",,1.02,2.28,15.0,2.29,2.99,Holofoil,Holo Rare,053/078,Colorless,70,Basic,,,Fx2,None,1
276972,Lunatone,Lunatone,https://tcgplayer-cdn.tcgplayer.com/product/276972_200w.jpg,3,3064,https://cpt.tcgcsv.com/sPd3,2022-08-19T11:22:50.277,1,,,0.07,0.26,3.95,0.29,,Reverse Holofoil,Uncommon,034/078,Psychic,90,Basic,"[P] Cycle Draw
<br>Discard a card from your hand. If you do, draw 3 cards.","[3] Moon Kinesis (30+)
<br>This attack does 30 more damage for each P Energy attached to this Pokémon.",Dx2,F-30,1
276972,Lunatone,Lunatone,https://tcgplayer-cdn.tcgplayer.com/product/276972_200w.jpg,3,3064,https://cpt.tcgcsv.com/sPd3,2022-08-19T11:22:50.277,1,,,0.01,0.1,2.0,0.1,,Normal,Uncommon,034/078,Psychic,90,Basic,"[P] Cycle Draw
<br>Discard a card from your hand. If you do, draw 3 cards.","[3] Moon Kinesis (30+)
<br>This attack does 30 more damage for each P Energy attached to this Pokémon.",Dx2,F-30,1
276973,Eevee,Eevee,https://tcgplayer-cdn.tcgplayer.com/product/276973_200w.jpg,3,3064,https://cpt.tcgcsv.com/tPd3,2022-07-01T04:03:10.78,1,,,0.01,0.2,2.0,0.2,0.14,Normal,Common,054/078,Colorless,60,Basic,"[1] Whiny Voice
<br>Choose a random card from your opponent's hand. Your opponent reveals that card and shuffles it into their deck.",[2] Tackle (20),Fx2,None,1
276973,Eevee,Eevee,https://tcgplayer-cdn.tcgplayer.com/product/276973_200w.jpg,3,3064,https://cpt.tcgcsv.com/tPd3,2022-07-01T04:03:10.78,1,,,0.1,0.27,2.0,0.25,,Reverse Holofoil,Common,054/078,Colorless,60,Basic,"[1] Whiny Voice
<br>Choose a random card from your opponent's hand. Your opponent reveals that card and shuffles it into their deck.",[2] Tackle (20),Fx2,None,1
276974,Snorlax,Snorlax,https://tcgplayer-cdn.tcgplayer.com/product/276974_200w.jpg,3,3064,https://cpt.tcgcsv.com/vPd3,2025-01-24T10:36:01.483,1,"<strong>Ability — Block</strong>
<br>As long as this Pokémon is in the Active Spot, your opponent's Active Pokémon can't retreat.",,0.17,0.55,99.0,0.52,0.25,Holofoil,Holo Rare,055/078,Colorless,150,Basic,[4] Collapse (15),,Fx2,None,4
276974,Snorlax,Snorlax,https://tcgplayer-cdn.tcgplayer.com/product/276974_200w.jpg,3,3064,https://cpt.tcgcsv.com/vPd3,2025-01-24T10:36:01.483,1,"<strong>Ability — Block</strong>
<br>As long as this Pokémon is in the Active Spot, your opponent's Active Pokémon can't retreat.",,0.49,0.99,6.99,0.91,0.56,Reverse Holofoil,Holo Rare,055/078,Colorless,150,Basic,[4] Collapse (15),,Fx2,None,4
276975,Aipom,Aipom,https://tcgplayer-cdn.tcgplayer.com/product/276975_200w.jpg,3,3064,https://cpt.tcgcsv.com/wPd3,2022-07-01T04:03:10.78,1,,,0.01,0.1,2.0,0.08,0.03,Normal,Common,056/078,Colorless,60,Basic,"[1] Bustle
<br>Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokémon.",[3] Slap (30),Fx2,None,1
276975,Aipom,Aipom,https://tcgplayer-cdn.tcgplayer.com/product/276975_200w.jpg,3,3064,https://cpt.tcgcsv.com/wPd3,2022-07-01T04:03:10.78,1,,,0.1,0.25,2.0,0.26,,Reverse Holofoil,Common,056/078,Colorless,60,Basic,"[1] Bustle
<br>Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokémon.",[3] Slap (30),Fx2,None,1
276976,Sylveon,Sylveon,https://tcgplayer-cdn.tcgplayer.com/product/276976_200w.jpg,3,3064,https://cpt.tcgcsv.com/xPd3,2022-07-01T04:03:10.78,1,,,0.1,0.44,12.95,0.38,,Holofoil,Holo Rare,035/078,Psychic,120,Stage 1,"[P] Souvenir
<br>Search your deck for up to 2 cards and put them into your hand. Then, shuffle your deck.","[3] Wonder Flash [90+]
<br>If your opponent's Active Pokémon is a O Pokémon, this attack does 90 more damage.",Mx2,None,1
276976,Sylveon,Sylveon,https://tcgplayer-cdn.tcgplayer.com/product/276976_200w.jpg,3,3064,https://cpt.tcgcsv.com/xPd3,2022-07-01T04:03:10.78,1,,,0.23,0.5,4.99,0.44,,Reverse Holofoil,Holo Rare,035/078,Psychic,120,Stage 1,"[P] Souvenir
<br>Search your deck for up to 2 cards and put them into your hand. Then, shuffle your deck.","[3] Wonder Flash [90+]
<br>If your opponent's Active Pokémon is a O Pokémon, this attack does 90 more damage.",Mx2,None,1
276978,Ambipom,Ambipom,https://tcgplayer-cdn.tcgplayer.com/product/276978_200w.jpg,3,3064,https://cpt.tcgcsv.com/BPd3,2022-07-01T04:03:10.78,1,"<strong>Ability — Primate Dexterity</strong>
<br>If any damage is done to this Pokémon by attacks, flip a coin. If heads, prevent that damage.",,0.01,0.11,2.0,0.09,0.03,Normal,Common,057/078,Colorless,90,Stage 1,"[1] Full Tilt Fling (60x)
<br> Flip a coin for each Energy attached to this Pokémon. This attack does 60 damage for each heads.",,Fx2,None,1
276978,Ambipom,Ambipom,https://tcgplayer-cdn.tcgplayer.com/product/276978_200w.jpg,3,3064,https://cpt.tcgcsv.com/BPd3,2022-07-01T04:03:10.78,1,"<strong>Ability — Primate Dexterity</strong>
<br>If any damage is done to this Pokémon by attacks, flip a coin. If heads, prevent that damage.",,0.08,0.25,2.0,0.27,,Reverse Holofoil,Common,057/078,Colorless,90,Stage 1,"[1] Full Tilt Fling (60x)
<br> Flip a coin for each Energy attached to this Pokémon. This attack does 60 damage for each heads.",,Fx2,None,1
276980,Slaking V,Slaking V,https://tcgplayer-cdn.tcgplayer.com/product/276980_200w.jpg,3,3064,https://cpt.tcgcsv.com/DPd3,2023-05-05T13:22:36.317,1,"<strong>Ability — Kinda Lazy</strong>
<br>If you have exactly 2, 4, or 6 Prize cards remaining, this Pokémon can't attack.",,0.35,0.99,5.95,0.75,0.97,Holofoil,Ultra Rare,058/078,Colorless,230,Basic,[4] Heavy Impact (260),,Fx2,None,3
276981,Onix,Onix,https://tcgplayer-cdn.tcgplayer.com/product/276981_200w.jpg,3,3064,https://cpt.tcgcsv.com/FPd3,2022-07-01T04:03:10.78,1,,,0.09,0.31,2.0,0.35,,Reverse Holofoil,Common,036/078,Fighting,120,Basic,"[3] Rock Tomb (50)
<br>During your opponent's next turn, the Defending Pokémon can't retreat.","[2FF] Raging Swing (50x)
<br>This attack does 50 damage for each damage counter on this Pokémon.",Gx2,None,4
276981,Onix,Onix,https://tcgplayer-cdn.tcgplayer.com/product/276981_200w.jpg,3,3064,https://cpt.tcgcsv.com/FPd3,2022-07-01T04:03:10.78,1,,,0.01,0.1,20.0,0.07,,Normal,Common,036/078,Fighting,120,Basic,"[3] Rock Tomb (50)
<br>During your opponent's next turn, the Defending Pokémon can't retreat.","[2FF] Raging Swing (50x)
<br>This attack does 50 damage for each damage counter on this Pokémon.",Gx2,None,4
276982,Bidoof,Bidoof,https://tcgplayer-cdn.tcgplayer.com/product/276982_200w.jpg,3,3064,https://cpt.tcgcsv.com/GPd3,2022-09-10T18:49:09.78,1,,,0.01,0.11,2.0,0.1,0.03,Normal,Common,059/078,Colorless,70,Basic,"[3] Take Down (50)
<br>This Pokémon also does 10 damage to itself.",,Fx2,None,2
276982,Bidoof,Bidoof,https://tcgplayer-cdn.tcgplayer.com/product/276982_200w.jpg,3,3064,https://cpt.tcgcsv.com/GPd3,2022-09-10T18:49:09.78,1,,,0.07,0.28,2.0,0.31,,Reverse Holofoil,Common,059/078,Colorless,70,Basic,"[3] Take Down (50)
<br>This Pokémon also does 10 damage to itself.",,Fx2,None,2
276983,Bibarel,Bibarel,https://tcgplayer-cdn.tcgplayer.com/product/276983_200w.jpg,3,3064,https://cpt.tcgcsv.com/HPd3,2022-07-01T04:03:10.78,1,"<strong>Ability — Reassuring Dam</strong>
<br>As long as this Pokémon is on your Bench, cards in your deck can't be discarded by effects of your opponent's attacks, Abilities, Item cards, or Supporter cards.",,0.09,0.28,2.0,0.27,0.23,Reverse Holofoil,Common,060/078,Colorless,110,Stage 1,[3] Hammer In (80),,Fx2,None,2
276983,Bibarel,Bibarel,https://tcgplayer-cdn.tcgplayer.com/product/276983_200w.jpg,3,3064,https://cpt.tcgcsv.com/HPd3,2022-07-01T04:03:10.78,1,"<strong>Ability — Reassuring Dam</strong>
<br>As long as this Pokémon is on your Bench, cards in your deck can't be discarded by effects of your opponent's attacks, Abilities, Item cards, or Supporter cards.",,0.01,0.13,2.0,0.13,0.03,Normal,Common,060/078,Colorless,110,Stage 1,[3] Hammer In (80),,Fx2,None,2
276984,Larvitar,Larvitar,https://tcgplayer-cdn.tcgplayer.com/product/276984_200w.jpg,3,3064,https://cpt.tcgcsv.com/JPd3,2022-07-01T04:03:10.78,1,,,0.08,0.26,1.49,0.27,,Reverse Holofoil,Common,037/078,Fighting,60,Basic,"[1] Rock Smash (10+)
<br>Flip a coin. If heads, this attack does 10 more damage.",,Gx2,None,1
276984,Larvitar,Larvitar,https://tcgplayer-cdn.tcgplayer.com/product/276984_200w.jpg,3,3064,https://cpt.tcgcsv.com/JPd3,2022-07-01T04:03:10.78,1,,,0.01,0.1,2.0,0.11,0.03,Normal,Common,037/078,Fighting,60,Basic,"[1] Rock Smash (10+)
<br>Flip a coin. If heads, this attack does 10 more damage.",,Gx2,None,1
276985,Pidove,Pidove,https://tcgplayer-cdn.tcgplayer.com/product/276985_200w.jpg,3,3064,https://cpt.tcgcsv.com/KPd3,2022-07-01T04:03:10.78,1,,,0.01,0.1,2.0,0.07,,Normal,Common,061/078,Colorless,60,Basic,"[1] Growl
<br>During your opponent's next turn, the Defending Pokémon's attacks do 20 less damage <em>(before applying Weakness and Resistance)</em>.",[2] Flap (20),Lx2,F-30,1
276985,Pidove,Pidove,https://tcgplayer-cdn.tcgplayer.com/product/276985_200w.jpg,3,3064,https://cpt.tcgcsv.com/KPd3,2022-07-01T04:03:10.78,1,,,0.05,0.21,2.0,0.19,,Reverse Holofoil,Common,061/078,Colorless,60,Basic,"[1] Growl
<br>During your opponent's next turn, the Defending Pokémon's attacks do 20 less damage <em>(before applying Weakness and Resistance)</em>.",[2] Flap (20),Lx2,F-30,1
276988,Tranquill,Tranquill,https://tcgplayer-cdn.tcgplayer.com/product/276988_200w.jpg,3,3064,https://cpt.tcgcsv.com/NPd3,2022-07-01T04:03:10.78,1,,,0.04,0.28,2.0,0.31,,Reverse Holofoil,Common,062/078,Colorless,80,Stage 1,"[1] Aerial Ace (20+)
<br>Flip a coin. If heads, this attack does 20 more damage.",[2] Flap (30),Lx2,F-30,1
276988,Tranquill,Tranquill,https://tcgplayer-cdn.tcgplayer.com/product/276988_200w.jpg,3,3064,https://cpt.tcgcsv.com/NPd3,2022-07-01T04:03:10.78,1,,,0.01,0.1,2.0,0.09,,Normal,Common,062/078,Colorless,80,Stage 1,"[1] Aerial Ace (20+)
<br>Flip a coin. If heads, this attack does 20 more damage.",[2] Flap (30),Lx2,F-30,1
276989,Unfezant,Unfezant,https://tcgplayer-cdn.tcgplayer.com/product/276989_200w.jpg,3,3064,https://cpt.tcgcsv.com/PPd3,2022-07-01T04:03:10.78,1,,,0.08,0.27,2.0,0.29,,Reverse Holofoil,Uncommon,063/078,Colorless,140,Stage 2,[1] Gust (30),"[2] Hurricane Wing (70x)
<br>Flip 4 coins. This attack does 70 damage for each heads.",Lx2,F-30,1
276989,Unfezant,Unfezant,https://tcgplayer-cdn.tcgplayer.com/product/276989_200w.jpg,3,3064,https://cpt.tcgcsv.com/PPd3,2022-07-01T04:03:10.78,1,,,0.01,0.1,2.0,0.07,0.03,Normal,Uncommon,063/078,Colorless,140,Stage 2,[1] Gust (30),"[2] Hurricane Wing (70x)
<br>Flip 4 coins. This attack does 70 damage for each heads.",Lx2,F-30,1
276990,Pupitar,Pupitar,https://tcgplayer-cdn.tcgplayer.com/product/276990_200w.jpg,3,3064,https://cpt.tcgcsv.com/QPd3,2022-07-01T04:03:10.78,1,,,0.01,0.12,2.03,0.12,0.03,Normal,Uncommon,038/078,Fighting,90,Stage 1,"[1] Crashing Bullet (20)
<br>This attack also does 20 damage to each Benched Pokémon <em>(both yours and your opponent's). (Don't apply Weakness and Resistance for Benched Pokémon.)</em>",[2F] Tackle (70),Gx2,None,1
276990,Pupitar,Pupitar,https://tcgplayer-cdn.tcgplayer.com/product/276990_200w.jpg,3,3064,https://cpt.tcgcsv.com/QPd3,2022-07-01T04:03:10.78,1,,,0.1,0.25,1.51,0.25,0.2,Reverse Holofoil,Uncommon,038/078,Fighting,90,Stage 1,"[1] Crashing Bullet (20)
<br>This attack also does 20 damage to each Benched Pokémon <em>(both yours and your opponent's). (Don't apply Weakness and Resistance for Benched Pokémon.)</em>",[2F] Tackle (70),Gx2,None,1
276991,Blanche,Blanche,https://tcgplayer-cdn.tcgplayer.com/product/276991_200w.jpg,3,3064,https://cpt.tcgcsv.com/RPd3,2022-07-01T04:03:10.78,1,"Draw 2 cards. If you drew any cards in this way, flip a coin. If heads, attach a W Energy card from your discard pile to 1 of your Benched Pokémon.",,0.01,0.11,2.0,0.08,,Normal,Uncommon,064/078,Supporter,,,,,,,
276991,Blanche,Blanche,https://tcgplayer-cdn.tcgplayer.com/product/276991_200w.jpg,3,3064,https://cpt.tcgcsv.com/RPd3,2022-07-01T04:03:10.78,1,"Draw 2 cards. If you drew any cards in this way, flip a coin. If heads, attach a W Energy card from your discard pile to 1 of your Benched Pokémon.",,0.09,0.25,2.0,0.25,,Reverse Holofoil,Uncommon,064/078,Supporter,,,,,,,
276992,Candela,Candela,https://tcgplayer-cdn.tcgplayer.com/product/276992_200w.jpg,3,3064,https://cpt.tcgcsv.com/SPd3,2022-07-01T04:03:10.78,1,"Draw 2 cards. If you drew any cards in this way, flip a coin. If heads, attach a R Energy card from your discard pile to 1 of your Benched Pokémon.",,0.01,0.12,2.0,0.11,,Normal,Uncommon,065/078,Supporter,,,,,,,
276992,Candela,Candela,https://tcgplayer-cdn.tcgplayer.com/product/276992_200w.jpg,3,3064,https://cpt.tcgcsv.com/SPd3,2022-07-01T04:03:10.78,1,"Draw 2 cards. If you drew any cards in this way, flip a coin. If heads, attach a R Energy card from your discard pile to 1 of your Benched Pokémon.",,0.09,0.25,1.49,0.26,,Reverse Holofoil,Uncommon,065/078,Supporter,,,,,,,
276993,Solrock,Solrock,https://tcgplayer-cdn.tcgplayer.com/product/276993_200w.jpg,3,3064,https://cpt.tcgcsv.com/TPd3,2025-03-22T09:33:59.82,1,<strong>Ability Sun Energy</strong>,,0.01,0.12,2.0,0.09,,Normal,Uncommon,039/078,Fighting,90,Basic,[1F] Spinning Attack (50),,Gx2,None,1
276993,Solrock,Solrock,https://tcgplayer-cdn.tcgplayer.com/product/276993_200w.jpg,3,3064,https://cpt.tcgcsv.com/TPd3,2025-03-22T09:33:59.82,1,<strong>Ability Sun Energy</strong>,,0.09,0.25,3.0,0.25,,Reverse Holofoil,Uncommon,039/078,Fighting,90,Basic,[1F] Spinning Attack (50),,Gx2,None,1
276994,Egg Incubator,Egg Incubator,https://tcgplayer-cdn.tcgplayer.com/product/276994_200w.jpg,3,3064,https://cpt.tcgcsv.com/VPd3,2022-07-01T04:03:10.78,1,"Flip a coin. If heads, search your deck for a Basic Pokémon, put it onto your Bench, and shuffle your deck. If tails, put this Egg Incubator on the bottom of your deck instead of in the discard pile.",,0.01,0.1,5.0,0.08,0.03,Normal,Uncommon,066/078,Item,,,,,,,
276994,Egg Incubator,Egg Incubator,https://tcgplayer-cdn.tcgplayer.com/product/276994_200w.jpg,3,3064,https://cpt.tcgcsv.com/VPd3,2022-07-01T04:03:10.78,1,"Flip a coin. If heads, search your deck for a Basic Pokémon, put it onto your Bench, and shuffle your deck. If tails, put this Egg Incubator on the bottom of your deck instead of in the discard pile.",,0.05,0.24,2.0,0.25,,Reverse Holofoil,Uncommon,066/078,Item,,,,,,,
276995,Lure Module,Lure Module,https://tcgplayer-cdn.tcgplayer.com/product/276995_200w.jpg,3,3064,https://cpt.tcgcsv.com/WPd3,2022-07-01T04:03:10.78,1,"Each player reveals the top 3 cards of their deck and puts all Pokémon they find there into their hand. Then, each player shuffles the other cards back into their deck.",,0.01,0.11,2.1,0.06,0.01,Normal,Uncommon,067/078,Item,,,,,,,
276995,Lure Module,Lure Module,https://tcgplayer-cdn.tcgplayer.com/product/276995_200w.jpg,3,3064,https://cpt.tcgcsv.com/WPd3,2022-07-01T04:03:10.78,1,"Each player reveals the top 3 cards of their deck and puts all Pokémon they find there into their hand. Then, each player shuffles the other cards back into their deck.",,0.05,0.25,2.0,0.25,,Reverse Holofoil,Uncommon,067/078,Item,,,,,,,
276996,PokeStop,PokeStop,https://tcgplayer-cdn.tcgplayer.com/product/276996_200w.jpg,3,3064,https://cpt.tcgcsv.com/XPd3,2024-08-24T17:10:03.423,1,"Once during each player's turn, that player may discard 3 cards from the top of their deck. If a player discarded any Item cards in this way, they put those Item cards into their hand.",,0.01,0.25,100.0,0.17,0.19,Normal,Uncommon,068/078,Stadium,,,,,,,
