productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extResistance,extRetreatCost,extAttack2,extAttack3
138535,Dusknoir,Dusknoir,https://tcgplayer-cdn.tcgplayer.com/product/138535_200w.jpg,3,1957,https://cpt.tcgcsv.com/Kq72,2023-06-14T08:13:47.77,1,"<strong>Ability — Dark Invitation</strong>
<br>Once during your turn (before your attack), you may have your opponent reveal their hand. Put a Basic Pokemon you find there onto your opponent's Bench, and put 3 damage counters on that Pokemon.",0.14,0.31,1.5,0.27,0.25,Reverse Holofoil,53/147,Holo Rare,Psychic,150,Stage 2,"[2P] Mind Jack (30+)
<br> This attack does 30 more damage for each of your opponent's Benched Pokemon.",Dx2,F-20,3,,
138536,Croagunk,Croagunk,https://tcgplayer-cdn.tcgplayer.com/product/138536_200w.jpg,3,1957,https://cpt.tcgcsv.com/Lq72,2025-02-05T21:24:35.257,1,,0.01,0.15,1.49,0.1,,Normal,54/147,Common,Psychic,60,Basic,[1] Corkscrew Punch (10),Px2,None,1,"[1P] Frog Hop (20+)
<br>Flip a coin. If heads, this attack does 20 more damage.",
138536,Croagunk,Croagunk,https://tcgplayer-cdn.tcgplayer.com/product/138536_200w.jpg,3,1957,https://cpt.tcgcsv.com/Lq72,2025-02-05T21:24:35.257,1,,0.07,0.25,1.49,0.23,,Reverse Holofoil,54/147,Common,Psychic,60,Basic,[1] Corkscrew Punch (10),Px2,None,1,"[1P] Frog Hop (20+)
<br>Flip a coin. If heads, this attack does 20 more damage.",
138537,Toxicroak,Toxicroak,https://tcgplayer-cdn.tcgplayer.com/product/138537_200w.jpg,3,1957,https://cpt.tcgcsv.com/Mq72,2025-02-05T21:24:35.32,1,,0.05,0.25,3.0,0.24,,Normal,55/147,Rare,Psychic,110,Stage 1,"[1P] Poison Jab (30)
<br>Your opponent's Active Pokemon is now Poisoned.",Px2,None,2,"[1PP] Poison Boost (80+)
<br>If this Pokemon is Poisoned, this attack does 80 more damage. Then, remove that Special Condition from this Pokemon.",
138537,Toxicroak,Toxicroak,https://tcgplayer-cdn.tcgplayer.com/product/138537_200w.jpg,3,1957,https://cpt.tcgcsv.com/Mq72,2025-02-05T21:24:35.32,1,,0.06,0.31,1.49,0.29,,Reverse Holofoil,55/147,Rare,Psychic,110,Stage 1,"[1P] Poison Jab (30)
<br>Your opponent's Active Pokemon is now Poisoned.",Px2,None,2,"[1PP] Poison Boost (80+)
<br>If this Pokemon is Poisoned, this attack does 80 more damage. Then, remove that Special Condition from this Pokemon.",
138538,Venipede,Venipede,https://tcgplayer-cdn.tcgplayer.com/product/138538_200w.jpg,3,1957,https://cpt.tcgcsv.com/Nq72,2025-02-05T21:24:35.383,1,,0.02,0.15,1.49,0.1,,Normal,56/147,Common,Psychic,70,Basic,[P] Bug Bite (10),Px2,None,2,"[2] Venoshock (20+)
<br>If your opponent's Active Pokemon is Poisoned, this attack does 40 more damage.",
138538,Venipede,Venipede,https://tcgplayer-cdn.tcgplayer.com/product/138538_200w.jpg,3,1957,https://cpt.tcgcsv.com/Nq72,2025-02-05T21:24:35.383,1,,0.09,0.27,1.49,0.23,,Reverse Holofoil,56/147,Common,Psychic,70,Basic,[P] Bug Bite (10),Px2,None,2,"[2] Venoshock (20+)
<br>If your opponent's Active Pokemon is Poisoned, this attack does 40 more damage.",
138539,Whirlipede,Whirlipede,https://tcgplayer-cdn.tcgplayer.com/product/138539_200w.jpg,3,1957,https://cpt.tcgcsv.com/Pq72,2025-02-05T21:24:35.443,1,,0.03,0.17,1.49,0.13,,Normal,57/147,Uncommon,Psychic,90,Stage 1,"[1P] Spin Turn (30)
<br>Switch this Pokemon with 1 of your Benched Pokemon.",Px2,None,3,[1PP] Rollout (60),
138539,Whirlipede,Whirlipede,https://tcgplayer-cdn.tcgplayer.com/product/138539_200w.jpg,3,1957,https://cpt.tcgcsv.com/Pq72,2025-02-05T21:24:35.443,1,,0.08,0.25,1.49,0.16,,Reverse Holofoil,57/147,Uncommon,Psychic,90,Stage 1,"[1P] Spin Turn (30)
<br>Switch this Pokemon with 1 of your Benched Pokemon.",Px2,None,3,[1PP] Rollout (60),
138540,Scolipede,Scolipede,https://tcgplayer-cdn.tcgplayer.com/product/138540_200w.jpg,3,1957,https://cpt.tcgcsv.com/Qq72,2025-02-05T21:24:35.5,1,,0.05,0.25,3.0,0.21,,Normal,58/147,Rare,Psychic,160,Stage 2,"[1PP] Poison Horn (80)
<br>Your opponent's Active Pokemon is now Poisoned.",Px2,None,4,"[1PPP] Steamroller (140)
<br>This attack's damage isn't affected by Resistance.",
138540,Scolipede,Scolipede,https://tcgplayer-cdn.tcgplayer.com/product/138540_200w.jpg,3,1957,https://cpt.tcgcsv.com/Qq72,2025-02-05T21:24:35.5,1,,0.15,0.3,1.99,0.27,,Reverse Holofoil,58/147,Rare,Psychic,160,Stage 2,"[1PP] Poison Horn (80)
<br>Your opponent's Active Pokemon is now Poisoned.",Px2,None,4,"[1PPP] Steamroller (140)
<br>This attack's damage isn't affected by Resistance.",
138541,Espurr,Espurr,https://tcgplayer-cdn.tcgplayer.com/product/138541_200w.jpg,3,1957,https://cpt.tcgcsv.com/Rq72,2025-02-05T21:24:35.547,1,,0.02,0.16,1.49,0.14,,Normal,59/147,Common,Psychic,60,Basic,"[1] Perplexing Eyes
<br>The Defending Pokemon's Weakness is now Psychic until the end of your next turn. <em>(The amount of Weakness doesn't change.)</em>",Px2,None,1,,
138541,Espurr,Espurr,https://tcgplayer-cdn.tcgplayer.com/product/138541_200w.jpg,3,1957,https://cpt.tcgcsv.com/Rq72,2025-02-05T21:24:35.547,1,,0.08,0.27,1.44,0.27,,Reverse Holofoil,59/147,Common,Psychic,60,Basic,"[1] Perplexing Eyes
<br>The Defending Pokemon's Weakness is now Psychic until the end of your next turn. <em>(The amount of Weakness doesn't change.)</em>",Px2,None,1,,
138542,Meowstic,Meowstic,https://tcgplayer-cdn.tcgplayer.com/product/138542_200w.jpg,3,1957,https://cpt.tcgcsv.com/Sq72,2025-02-05T21:24:35.61,1,,0.05,0.24,1.49,0.2,,Normal,60/147,Rare,Psychic,90,Stage 1,"[P] Allure
<br>Draw 3 cards.",Px2,None,1,"[2] Hand Kinesis (10x)
<br>This attack does 10 damage for each card in your hand.",
138542,Meowstic,Meowstic,https://tcgplayer-cdn.tcgplayer.com/product/138542_200w.jpg,3,1957,https://cpt.tcgcsv.com/Sq72,2025-02-05T21:24:35.61,1,,0.2,0.44,1.99,0.33,,Reverse Holofoil,60/147,Rare,Psychic,90,Stage 1,"[P] Allure
<br>Draw 3 cards.",Px2,None,1,"[2] Hand Kinesis (10x)
<br>This attack does 10 damage for each card in your hand.",
138543,Sandygast,Sandygast,https://tcgplayer-cdn.tcgplayer.com/product/138543_200w.jpg,3,1957,https://cpt.tcgcsv.com/Tq72,2022-12-05T18:05:25.057,1,,0.01,0.15,3.0,0.1,0.05,Normal,61/147,Common,Psychic,80,Basic,"[P] Absorb Life (10)
<br>Heal 10 damage from this Pokemon.",Dx2,F-20,3,,
138543,Sandygast,Sandygast,https://tcgplayer-cdn.tcgplayer.com/product/138543_200w.jpg,3,1957,https://cpt.tcgcsv.com/Tq72,2022-12-05T18:05:25.057,1,,0.05,0.25,1.49,0.21,0.19,Reverse Holofoil,61/147,Common,Psychic,80,Basic,"[P] Absorb Life (10)
<br>Heal 10 damage from this Pokemon.",Dx2,F-20,3,,
138544,Palossand,Palossand,https://tcgplayer-cdn.tcgplayer.com/product/138544_200w.jpg,3,1957,https://cpt.tcgcsv.com/Vq72,2025-02-05T21:24:35.657,1,,0.04,0.27,40.0,0.25,,Holofoil,62/147,Holo Rare,Psychic,130,Stage 1,"[2P] Sand Tomb (80)
<br>The Defending Pokemon can't retreat during your opponent's next turn.",Dx2,F-20,4,"[4] Dust Storm (100)
<br>Discard all cards from both Active Pokemon.",
138544,Palossand,Palossand,https://tcgplayer-cdn.tcgplayer.com/product/138544_200w.jpg,3,1957,https://cpt.tcgcsv.com/Vq72,2025-02-05T21:24:35.657,1,,0.09,0.29,1.49,0.28,,Reverse Holofoil,62/147,Holo Rare,Psychic,130,Stage 1,"[2P] Sand Tomb (80)
<br>The Defending Pokemon can't retreat during your opponent's next turn.",Dx2,F-20,4,"[4] Dust Storm (100)
<br>Discard all cards from both Active Pokemon.",
138545,Necrozma GX,Necrozma GX,https://tcgplayer-cdn.tcgplayer.com/product/138545_200w.jpg,3,1957,https://cpt.tcgcsv.com/Wq72,2022-12-05T18:05:43.4,1,"<strong>Ability — Light's End</strong>
<br> Prevent all damage done to this Pokemon by attacks from Colorless Pokemon.",1.25,2.13,12.98,2.13,1.62,Holofoil,63/147,Ultra Rare,Psychic,180,Basic,"[3] Prismatic Burst (10+)
<br>Discard all Psychic Energy from this Pokemon. This attack does 60 more damage for each card you discarded in this way.",Px2,None,2,"<span style=""color:Teal"">[3] Black Ray GX
<br>This attack does 100 damage to each of your opponent's Pokemon-GX and Pokemon-EX. This damage isn't affected by Weakness or Resistance. <em>(You can't use more than 1 GX attack in a game.)</em></span>",
138546,Necrozma GX (Full Art),Necrozma GX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/138546_200w.jpg,3,1957,https://cpt.tcgcsv.com/Xq72,2022-12-05T18:21:00.963,1,"<strong>Ability — Light's End</strong>
<br> Prevent all damage done to this Pokemon by attacks from Colorless Pokemon.",3.4,4.92,19.97,4.05,7.14,Holofoil,134/147,Ultra Rare,Psychic,180,Basic,"[3] Prismatic Burst (10+)
<br>Discard all Psychic Energy from this Pokemon. This attack does 60 more damage for each card you discarded in this way.",Px2,None,2,"<span style=""color:Teal"">[3] Black Ray GX
<br>This attack does 100 damage to each of your opponent's Pokemon-GX and Pokemon-EX. This damage isn't affected by Weakness or Resistance. <em>(You can't use more than 1 GX attack in a game.)</em></span>",
138547,Necrozma GX (Secret),Necrozma GX Secret,https://tcgplayer-cdn.tcgplayer.com/product/138547_200w.jpg,3,1957,https://cpt.tcgcsv.com/Zq72,2022-12-05T18:24:33.763,1,"<strong>Ability — Light's End</strong>
<br> Prevent all damage done to this Pokemon by attacks from Colorless Pokemon.",10.45,19.84,28.7,17.87,19.0,Holofoil,153/147,Secret Rare,Psychic,180,Basic,"[3] Prismatic Burst (10+)
<br>Discard all Psychic Energy from this Pokemon. This attack does 60 more damage for each card you discarded in this way.",Px2,None,2,"<span style=""color:Teal"">[3] Black Ray GX
<br>This attack does 100 damage to each of your opponent's Pokemon-GX and Pokemon-EX. This damage isn't affected by Weakness or Resistance. <em>(You can't use more than 1 GX attack in a game.)</em></span>",
138548,Machamp GX (Secret),Machamp GX Secret,https://tcgplayer-cdn.tcgplayer.com/product/138548_200w.jpg,3,1957,https://cpt.tcgcsv.com/-q72,2022-12-05T18:24:40.39,1,,18.0,23.92,44.85,24.19,26.0,Holofoil,154/147,Secret Rare,Fighting,250,Stage 2,"[FF] Cross-Cut (60+)
<br>If your opponent's Active Pokemon is an Evolution Pokemon, this attack does 60 more damage.",Px2,None,3,"[FFF] Bedrock Breaker (130)
<br>Discard any Stadium card in play.","<span style=""color:Teal"">[FFF] Muscle Punch GX (180)
<br>This attack's damage isn't affected by Resistance. <em>(You can't use more than 1 GX attack in a game.)</em></span>"
138549,Machamp GX (Full Art),Machamp GX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/138549_200w.jpg,3,1957,https://cpt.tcgcsv.com/_q72,2022-12-05T18:21:07.5,1,,3.5,6.0,100.0,5.86,8.13,Holofoil,135/147,Ultra Rare,Fighting,250,Stage 2,"[FF] Cross-Cut (60+)
<br>If your opponent's Active Pokemon is an Evolution Pokemon, this attack does 60 more damage.",Px2,None,3,"[FFF] Bedrock Breaker (130)
<br>Discard any Stadium card in play.","<span style=""color:Teal"">[FFF] Muscle Punch GX (180)
<br>This attack's damage isn't affected by Resistance. <em>(You can't use more than 1 GX attack in a game.)</em></span>"
138550,Machamp GX,Machamp GX,https://tcgplayer-cdn.tcgplayer.com/product/138550_200w.jpg,3,1957,https://cpt.tcgcsv.com/0r72,2025-05-15T09:41:09.993,1,,1.75,3.75,15.0,3.94,3.72,Holofoil,64/147,Ultra Rare,Fighting,250,Stage 2,"[FF] Cross-Cut (60+)
<br>If your opponent's Active Pokemon is an Evolution Pokemon, this attack does 60 more damage.",Px2,None,3,"[FFF] Bedrock Breaker (130)
<br>Discard any Stadium card in play.","<span style=""color:Teal"">[FFF] Muscle Punch GX (180)
<br>This attack's damage isn't affected by Resistance. <em>(You can't use more than 1 GX attack in a game.)</em></span>"
138551,Rhyhorn,Rhyhorn,https://tcgplayer-cdn.tcgplayer.com/product/138551_200w.jpg,3,1957,https://cpt.tcgcsv.com/2r72,2023-05-21T11:40:28.887,1,,0.01,0.15,1.49,0.1,,Normal,65/147,Common,Fighting,80,Basic,[2] Lunge Out (20),Gx2,None,3,[1FF] Horn Drill (60),
138551,Rhyhorn,Rhyhorn,https://tcgplayer-cdn.tcgplayer.com/product/138551_200w.jpg,3,1957,https://cpt.tcgcsv.com/2r72,2023-05-21T11:40:28.887,1,,0.06,0.25,1.49,0.22,0.23,Reverse Holofoil,65/147,Common,Fighting,80,Basic,[2] Lunge Out (20),Gx2,None,3,[1FF] Horn Drill (60),
138552,Rhydon,Rhydon,https://tcgplayer-cdn.tcgplayer.com/product/138552_200w.jpg,3,1957,https://cpt.tcgcsv.com/3r72,2022-12-05T18:06:04.653,1,,0.04,0.19,1.49,0.15,,Normal,66/147,Uncommon,Fighting,110,Stage 1,"[1FF] Rock Tumble (80)
<br>This attack's damage isn't affected by Resistance.",Gx2,None,4,"[1FFF] Megahorn (120)
<br>Flip a coin. If tails, this attack does nothing.",
138552,Rhydon,Rhydon,https://tcgplayer-cdn.tcgplayer.com/product/138552_200w.jpg,3,1957,https://cpt.tcgcsv.com/3r72,2022-12-05T18:06:04.653,1,,0.12,0.28,1.49,0.26,,Reverse Holofoil,66/147,Uncommon,Fighting,110,Stage 1,"[1FF] Rock Tumble (80)
<br>This attack's damage isn't affected by Resistance.",Gx2,None,4,"[1FFF] Megahorn (120)
<br>Flip a coin. If tails, this attack does nothing.",
138553,Rhyperior,Rhyperior,https://tcgplayer-cdn.tcgplayer.com/product/138553_200w.jpg,3,1957,https://cpt.tcgcsv.com/5r72,2022-12-05T18:06:12.193,1,"<strong>Ability — Toppling Wind</strong>
<br>When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you may discard the top 3 cards of your opponent's deck.",0.09,0.35,5.0,0.33,0.25,Holofoil,67/147,Holo Rare,Fighting,160,Stage 2,"[2FF] Rock Wrecker (170)
<br>This attack's damage isn't affected by Weakness or Resistance. This Pokemon can't attack during your next turn.",Gx2,None,4,,
138553,Rhyperior,Rhyperior,https://tcgplayer-cdn.tcgplayer.com/product/138553_200w.jpg,3,1957,https://cpt.tcgcsv.com/5r72,2022-12-05T18:06:12.193,1,"<strong>Ability — Toppling Wind</strong>
<br>When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you may discard the top 3 cards of your opponent's deck.",0.12,0.3,5.03,0.25,0.25,Reverse Holofoil,67/147,Holo Rare,Fighting,160,Stage 2,"[2FF] Rock Wrecker (170)
<br>This attack's damage isn't affected by Weakness or Resistance. This Pokemon can't attack during your next turn.",Gx2,None,4,,
138554,Lunatone,Lunatone,https://tcgplayer-cdn.tcgplayer.com/product/138554_200w.jpg,3,1957,https://cpt.tcgcsv.com/6r72,2022-12-05T18:06:22.927,1,"<strong>Ability — Heal Block</strong>
<br>If you have Solrock in play, Pokemon <em>(both yours and your opponent's)</em> can't be healed.",0.03,0.15,5.02,0.13,,Normal,68/147,Uncommon,Fighting,90,Basic,[1F] Lunar Blast (30),Gx2,None,2,,
138554,Lunatone,Lunatone,https://tcgplayer-cdn.tcgplayer.com/product/138554_200w.jpg,3,1957,https://cpt.tcgcsv.com/6r72,2022-12-05T18:06:22.927,1,"<strong>Ability — Heal Block</strong>
<br>If you have Solrock in play, Pokemon <em>(both yours and your opponent's)</em> can't be healed.",0.07,0.3,1.49,0.18,0.2,Reverse Holofoil,68/147,Uncommon,Fighting,90,Basic,[1F] Lunar Blast (30),Gx2,None,2,,
138555,Solrock,Solrock,https://tcgplayer-cdn.tcgplayer.com/product/138555_200w.jpg,3,1957,https://cpt.tcgcsv.com/7r72,2025-02-05T21:24:35.717,1,,0.02,0.14,1.49,0.11,,Normal,69/147,Uncommon,Fighting,90,Basic,"[1] Double Draw
<br>Draw 2 cards.",Gx2,None,1,"[F] Solar Heat (20+)
<br>If there is any Stadium card in play, this attack does 20 more damage.",
138555,Solrock,Solrock,https://tcgplayer-cdn.tcgplayer.com/product/138555_200w.jpg,3,1957,https://cpt.tcgcsv.com/7r72,2025-02-05T21:24:35.717,1,,0.07,0.25,1.49,0.18,,Reverse Holofoil,69/147,Uncommon,Fighting,90,Basic,"[1] Double Draw
<br>Draw 2 cards.",Gx2,None,1,"[F] Solar Heat (20+)
<br>If there is any Stadium card in play, this attack does 20 more damage.",
138556,Riolu,Riolu,https://tcgplayer-cdn.tcgplayer.com/product/138556_200w.jpg,3,1957,https://cpt.tcgcsv.com/8r72,2025-02-05T21:24:35.767,1,,0.02,0.17,1.49,0.17,,Normal,70/147,Common,Fighting,70,Basic,[F] Punch (10),Px2,None,1,[FF] Low Kick (30),
138556,Riolu,Riolu,https://tcgplayer-cdn.tcgplayer.com/product/138556_200w.jpg,3,1957,https://cpt.tcgcsv.com/8r72,2025-02-05T21:24:35.767,1,,0.09,0.29,1.99,0.29,,Reverse Holofoil,70/147,Common,Fighting,70,Basic,[F] Punch (10),Px2,None,1,[FF] Low Kick (30),
138557,Lucario,Lucario,https://tcgplayer-cdn.tcgplayer.com/product/138557_200w.jpg,3,1957,https://cpt.tcgcsv.com/9r72,2025-02-05T21:24:35.827,1,"<strong>Ability — Stance</strong
<br>When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you may prevent all effects of your opponent's attacks, including damage, done to this Pokemon until the end of your opponent's next turn.",0.2,0.5,1.99,0.45,,Holofoil,71/147,Holo Rare,Fighting,120,Stage 1,[FFF] Submarine Blow (120),Px2,None,1,,
138557,Lucario,Lucario,https://tcgplayer-cdn.tcgplayer.com/product/138557_200w.jpg,3,1957,https://cpt.tcgcsv.com/9r72,2025-02-05T21:24:35.827,1,"<strong>Ability — Stance</strong
<br>When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you may prevent all effects of your opponent's attacks, including damage, done to this Pokemon until the end of your opponent's next turn.",0.34,0.63,1.99,0.6,,Reverse Holofoil,71/147,Holo Rare,Fighting,120,Stage 1,[FFF] Submarine Blow (120),Px2,None,1,,
138558,Sawk,Sawk,https://tcgplayer-cdn.tcgplayer.com/product/138558_200w.jpg,3,1957,https://cpt.tcgcsv.com/br72,2025-02-05T21:24:35.873,1,,0.02,0.15,3.03,0.08,,Normal,72/147,Common,Fighting,90,Basic,"[F] Quick Guard
<br>Prevent all damage done to this Pokemon by attacks from Basic Pokemon during your opponent's next turn. This Pokémon can't use Quick Guard during your next turn.",Px2,None,2,"[1F] Brick Break (40)
<br>This attack's damage isn't affected by Resistance or any effects on your opponent's Active Pokemon.",
138558,Sawk,Sawk,https://tcgplayer-cdn.tcgplayer.com/product/138558_200w.jpg,3,1957,https://cpt.tcgcsv.com/br72,2025-02-05T21:24:35.873,1,,0.1,0.25,1.49,0.19,,Reverse Holofoil,72/147,Common,Fighting,90,Basic,"[F] Quick Guard
<br>Prevent all damage done to this Pokemon by attacks from Basic Pokemon during your opponent's next turn. This Pokémon can't use Quick Guard during your next turn.",Px2,None,2,"[1F] Brick Break (40)
<br>This attack's damage isn't affected by Resistance or any effects on your opponent's Active Pokemon.",
138559,Crabrawler,Crabrawler,https://tcgplayer-cdn.tcgplayer.com/product/138559_200w.jpg,3,1957,https://cpt.tcgcsv.com/cr72,2025-02-05T21:24:35.933,1,,0.01,0.15,1.49,0.11,,Normal,73/147,Common,Fighting,80,Basic,[F] Light Punch (40),Px2,None,2,,
138559,Crabrawler,Crabrawler,https://tcgplayer-cdn.tcgplayer.com/product/138559_200w.jpg,3,1957,https://cpt.tcgcsv.com/cr72,2025-02-05T21:24:35.933,1,,0.07,0.25,1.49,0.19,,Reverse Holofoil,73/147,Common,Fighting,80,Basic,[F] Light Punch (40),Px2,None,2,,
138560,Crabominable,Crabominable,https://tcgplayer-cdn.tcgplayer.com/product/138560_200w.jpg,3,1957,https://cpt.tcgcsv.com/dr72,2025-02-05T21:24:35.993,1,,0.05,0.22,3.0,0.18,,Normal,74/147,Rare,Fighting,140,Stage 1,"[F] Gutsy Hammer (80)
<br>This Pokemon does 10 damage to itself for each damage counter on it.",Px2,None,4,"[FFF] Double Stomp (80+)
<br>Flip 2 coins. This attack does 40 more damage for each heads.",
138560,Crabominable,Crabominable,https://tcgplayer-cdn.tcgplayer.com/product/138560_200w.jpg,3,1957,https://cpt.tcgcsv.com/dr72,2025-02-05T21:24:35.993,1,,0.07,0.25,1.52,0.22,,Reverse Holofoil,74/147,Rare,Fighting,140,Stage 1,"[F] Gutsy Hammer (80)
<br>This Pokemon does 10 damage to itself for each damage counter on it.",Px2,None,4,"[FFF] Double Stomp (80+)
<br>Flip 2 coins. This attack does 40 more damage for each heads.",
138561,Lycanroc (75),Lycanroc 75,https://tcgplayer-cdn.tcgplayer.com/product/138561_200w.jpg,3,1957,https://cpt.tcgcsv.com/fr72,2025-02-05T21:24:36.073,1,,0.04,0.34,1.99,0.32,,Holofoil,75/147,Holo Rare,Fighting,110,Stage 1,"[F] Dangerous Claws (30+)
<br>If your opponent's Active Pokémon is a Basic Pokémon, this attack does 30 more damage.",Gx2,None,2,"[2F] Corner (90)
<br>The Defending Pokémon can't retreat during your opponent's next turn.",
138561,Lycanroc (75),Lycanroc 75,https://tcgplayer-cdn.tcgplayer.com/product/138561_200w.jpg,3,1957,https://cpt.tcgcsv.com/fr72,2025-02-05T21:24:36.073,1,,0.11,0.3,1.53,0.27,,Reverse Holofoil,75/147,Holo Rare,Fighting,110,Stage 1,"[F] Dangerous Claws (30+)
<br>If your opponent's Active Pokémon is a Basic Pokémon, this attack does 30 more damage.",Gx2,None,2,"[2F] Corner (90)
<br>The Defending Pokémon can't retreat during your opponent's next turn.",
138562,Lycanroc (76),Lycanroc 76,https://tcgplayer-cdn.tcgplayer.com/product/138562_200w.jpg,3,1957,https://cpt.tcgcsv.com/gr72,2023-07-12T11:17:09.337,1,,0.1,0.25,1.52,0.26,,Normal,76/147,Rare,Fighting,110,Stage 1,[1F] Rock Throw (30),Gx2,None,2,[1FF] Accelerock (100),
138562,Lycanroc (76),Lycanroc 76,https://tcgplayer-cdn.tcgplayer.com/product/138562_200w.jpg,3,1957,https://cpt.tcgcsv.com/gr72,2023-07-12T11:17:09.337,1,,0.16,0.37,1.49,0.33,0.3,Reverse Holofoil,76/147,Rare,Fighting,110,Stage 1,[1F] Rock Throw (30),Gx2,None,2,[1FF] Accelerock (100),
138563,Mudbray,Mudbray,https://tcgplayer-cdn.tcgplayer.com/product/138563_200w.jpg,3,1957,https://cpt.tcgcsv.com/hr72,2025-02-05T21:24:36.137,1,,0.01,0.16,3.0,0.15,,Normal,77/147,Common,Fighting,80,Basic,"[1F] Stomp (20+)
<br>Flip a coin. If heads, this attack does 20 more damage.",Gx2,None,2,,
138563,Mudbray,Mudbray,https://tcgplayer-cdn.tcgplayer.com/product/138563_200w.jpg,3,1957,https://cpt.tcgcsv.com/hr72,2025-02-05T21:24:36.137,1,,0.08,0.25,1.49,0.25,,Reverse Holofoil,77/147,Common,Fighting,80,Basic,"[1F] Stomp (20+)
<br>Flip a coin. If heads, this attack does 20 more damage.",Gx2,None,2,,
138564,Mudsdale,Mudsdale,https://tcgplayer-cdn.tcgplayer.com/product/138564_200w.jpg,3,1957,https://cpt.tcgcsv.com/jr72,2025-02-05T21:24:36.183,1,,0.09,0.23,3.0,0.2,0.18,Normal,78/147,Rare,Fighting,130,Stage 1,"[3] Kick Away (60)
<br>Your opponent switches their Active Pokemon with 1 of their Benched Pokemon.",Gx2,None,3,"[3F] Vigorous Dash (130)
<br>This Pokemon does 30 damage to itself. This attack does 30 damage to 1 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",
138564,Mudsdale,Mudsdale,https://tcgplayer-cdn.tcgplayer.com/product/138564_200w.jpg,3,1957,https://cpt.tcgcsv.com/jr72,2025-02-05T21:24:36.183,1,,0.09,0.36,1.49,0.38,,Reverse Holofoil,78/147,Rare,Fighting,130,Stage 1,"[3] Kick Away (60)
<br>Your opponent switches their Active Pokemon with 1 of their Benched Pokemon.",Gx2,None,3,"[3F] Vigorous Dash (130)
<br>This Pokemon does 30 damage to itself. This attack does 30 damage to 1 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",
138565,Passimian,Passimian,https://tcgplayer-cdn.tcgplayer.com/product/138565_200w.jpg,3,1957,https://cpt.tcgcsv.com/kr72,2025-02-05T21:24:36.243,1,,0.05,0.22,1.49,0.22,0.21,Normal,79/147,Rare,Fighting,110,Basic,[2] Punch (30),Px2,None,1,"[FF] Intentional Grounding (90)
<br>Discard a Pokemon Tool card from your hand. If you don't, this attack does nothing.",
138565,Passimian,Passimian,https://tcgplayer-cdn.tcgplayer.com/product/138565_200w.jpg,3,1957,https://cpt.tcgcsv.com/kr72,2025-02-05T21:24:36.243,1,,0.08,0.28,1.49,0.28,0.25,Reverse Holofoil,79/147,Rare,Fighting,110,Basic,[2] Punch (30),Px2,None,1,"[FF] Intentional Grounding (90)
<br>Discard a Pokemon Tool card from your hand. If you don't, this attack does nothing.",
138566,Marshadow GX,Marshadow GX,https://tcgplayer-cdn.tcgplayer.com/product/138566_200w.jpg,3,1957,https://cpt.tcgcsv.com/lr72,2022-12-05T18:10:08.08,1,"<strong>Ability — Shadow Hunt</strong>
<br>This Pokemon can use the attacks of any Basic Pokemon in your discard pile. <em>(You still need the necessary Energy to use each attack.)</em>",1.45,2.51,34.0,2.42,,Holofoil,80/147,Ultra Rare,Fighting,150,Basic,[1FF] Beatdown (120),Px2,None,1,"<span style=""color:Teal"">[F] Peerless Hundred Blows GX (50x)
<br>This attack does 50 damage times the amount of basic Energy attached to this Pokemon. <em>(You can't use more than 1 GX attack in a game.)</em></span>",
138567,Marshadow GX (Full Art),Marshadow GX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/138567_200w.jpg,3,1957,https://cpt.tcgcsv.com/mr72,2022-12-05T18:21:20.567,1,"<strong>Ability — Shadow Hunt</strong>
<br>This Pokemon can use the attacks of any Basic Pokemon in your discard pile. <em>(You still need the necessary Energy to use each attack.)</em>",2.01,6.55,20.0,6.75,,Holofoil,137/147,Ultra Rare,Fighting,150,Basic,[1FF] Beatdown (120),Px2,None,1,"<span style=""color:Teal"">[F] Peerless Hundred Blows GX (50x)
<br>This attack does 50 damage times the amount of basic Energy attached to this Pokemon. <em>(You can't use more than 1 GX attack in a game.)</em></span>",
