productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extResistance,extRetreatCost,extAttack2
241709,Thundurus,Thundurus,https://tcgplayer-cdn.tcgplayer.com/product/241709_200w.jpg,3,2807,https://cpt.tcgcsv.com/cJX2,2025-02-21T03:14:13.423,1,,,0.04,0.2,2.99,0.13,0.1,Holofoil,052/198,Holo Rare,Lightning,120,Basic,"[L] Assisting Spark (30)
<br>You may attach a Lightning Energy card from your hand to 1 of your Benched Pokemon.",Fx2,None,1,"[1LL] Thunder (130)
<br>This Pokemon also does 30 damage to itself."
241710,Zeraora V,Zeraora V,https://tcgplayer-cdn.tcgplayer.com/product/241710_200w.jpg,3,2807,https://cpt.tcgcsv.com/dJX2,2025-02-07T20:12:49.737,1,,,0.4,0.99,9.0,0.81,,Holofoil,053/198,Ultra Rare,Lightning,210,Basic,"[2L] Cross Fist (100)
<br>If 1 of your other Rapid Strike Pokemon used an attack during your last turn,  this attack also does 160 damage to 1 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",Fx2,None,2,
241711,Zeraora V (Full Art),Zeraora V Full Art,https://tcgplayer-cdn.tcgplayer.com/product/241711_200w.jpg,3,2807,https://cpt.tcgcsv.com/fJX2,2021-10-06T12:37:59.143,1,,,4.71,6.03,9.84,5.97,7.84,Holofoil,165/198,Ultra Rare,Lightning,210,Basic,"[2L] Cross Fist (100)
<br>If 1 of your other Rapid Strike Pokemon used an attack during your last turn,  this attack also does 160 damage to 1 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",Fx2,None,2,
241712,Zeraora V (Alternate Full Art),Zeraora V Alternate Full Art,https://tcgplayer-cdn.tcgplayer.com/product/241712_200w.jpg,3,2807,https://cpt.tcgcsv.com/gJX2,2024-10-18T15:40:17.57,1,,,56.21,67.99,133.18,60.02,67.98,Holofoil,166/198,Ultra Rare,Lightning,210,Basic,"[2L] Cross Fist (100)
<br>If 1 of your other Rapid Strike Pokemon used an attack during your last turn,  this attack also does 160 damage to 1 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",Fx2,None,2,
241713,Galarian Slowpoke,Galarian Slowpoke,https://tcgplayer-cdn.tcgplayer.com/product/241713_200w.jpg,3,2807,https://cpt.tcgcsv.com/hJX2,2021-06-18T04:03:13.16,1,,,0.04,0.25,2.0,0.26,0.09,Reverse Holofoil,054/198,Common,Psychic,70,Basic,[1] Sharpness (10),Dx2,F-30,2,[2] Headbutt (20)
241713,Galarian Slowpoke,Galarian Slowpoke,https://tcgplayer-cdn.tcgplayer.com/product/241713_200w.jpg,3,2807,https://cpt.tcgcsv.com/hJX2,2021-06-18T04:03:13.16,1,,,0.01,0.11,5.01,0.09,0.03,Normal,054/198,Common,Psychic,70,Basic,[1] Sharpness (10),Dx2,F-30,2,[2] Headbutt (20)
241714,Gastly,Gastly,https://tcgplayer-cdn.tcgplayer.com/product/241714_200w.jpg,3,2807,https://cpt.tcgcsv.com/jJX2,2025-02-07T20:12:49.813,1,,,0.05,0.23,1.59,0.22,,Reverse Holofoil,055/198,Common,Psychic,50,Basic,"[P] Sleep Pulse (10)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Asleep.",Dx2,F-30,1,
241714,Gastly,Gastly,https://tcgplayer-cdn.tcgplayer.com/product/241714_200w.jpg,3,2807,https://cpt.tcgcsv.com/jJX2,2025-02-07T20:12:49.813,1,,,0.01,0.1,2.0,0.06,0.03,Normal,055/198,Common,Psychic,50,Basic,"[P] Sleep Pulse (10)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Asleep.",Dx2,F-30,1,
241715,Haunter,Haunter,https://tcgplayer-cdn.tcgplayer.com/product/241715_200w.jpg,3,2807,https://cpt.tcgcsv.com/kJX2,2025-02-07T20:12:49.893,1,,,0.05,0.24,2.0,0.23,,Reverse Holofoil,056/198,Uncommon,Psychic,80,Stage 1,[P] Will-O-Wisp (30),Dx2,F-30,1,
241715,Haunter,Haunter,https://tcgplayer-cdn.tcgplayer.com/product/241715_200w.jpg,3,2807,https://cpt.tcgcsv.com/kJX2,2025-02-07T20:12:49.893,1,,,0.01,0.13,2.0,0.1,0.1,Normal,056/198,Uncommon,Psychic,80,Stage 1,[P] Will-O-Wisp (30),Dx2,F-30,1,
241716,Gengar,Gengar,https://tcgplayer-cdn.tcgplayer.com/product/241716_200w.jpg,3,2807,https://cpt.tcgcsv.com/lJX2,2022-07-29T08:06:52.5,1,"<strong>Ability — Last Gift</strong>
<br>If this Pokemon is Knocked Out by damage from an attack from your opponent's Pokemon, search your deck for up to 2 cards and put them into your hand. Then, shuffle your deck.",,0.75,1.73,29.99,1.69,,Holofoil,057/198,Holo Rare,Psychic,130,Stage 2,"[3] Pain Burst (10+)
<br>This attack does 40 more damage for each damage counter on your opponent's Active Pokemon.",Dx2,F-30,1,
241716,Gengar,Gengar,https://tcgplayer-cdn.tcgplayer.com/product/241716_200w.jpg,3,2807,https://cpt.tcgcsv.com/lJX2,2022-07-29T08:06:52.5,1,"<strong>Ability — Last Gift</strong>
<br>If this Pokemon is Knocked Out by damage from an attack from your opponent's Pokemon, search your deck for up to 2 cards and put them into your hand. Then, shuffle your deck.",,0.6,1.31,9.99,1.37,,Reverse Holofoil,057/198,Holo Rare,Psychic,130,Stage 2,"[3] Pain Burst (10+)
<br>This attack does 40 more damage for each damage counter on your opponent's Active Pokemon.",Dx2,F-30,1,
241717,Galarian Articuno V,Galarian Articuno V,https://tcgplayer-cdn.tcgplayer.com/product/241717_200w.jpg,3,2807,https://cpt.tcgcsv.com/mJX2,2025-03-16T21:08:50.137,1,"<strong>Ability — Reconstitute</strong>
<br>You must discard 2 cards from your hand in order to use this Ability. Once during your turn, you may draw a card.",,0.55,1.25,11.99,1.11,1.42,Holofoil,058/198,Ultra Rare,Psychic,210,Basic,"[2P] Psyray (110)
<br>Your opponent's Active Pokemon is now Confused.",Dx2,F-30,2,
241718,Galarian Articuno V (Full Art),Galarian Articuno V Full Art,https://tcgplayer-cdn.tcgplayer.com/product/241718_200w.jpg,3,2807,https://cpt.tcgcsv.com/nJX2,2021-06-18T04:03:13.16,1,"<strong>Ability — Reconstitute</strong>
<br>You must discard 2 cards from your hand in order to use this Ability. Once during your turn, you may draw a card.",,6.0,9.16,19.99,8.43,10.24,Holofoil,169/198,Ultra Rare,Psychic,210,Basic,"[2P] Psyray (110)
<br>Your opponent's Active Pokemon is now Confused.",Dx2,F-30,2,
241719,Galarian Articuno V (Alternate Full Art),Galarian Articuno V Alternate Full Art,https://tcgplayer-cdn.tcgplayer.com/product/241719_200w.jpg,3,2807,https://cpt.tcgcsv.com/pJX2,2023-04-09T10:47:03.797,1,"<strong>Ability — Reconstitute</strong>
<br>You must discard 2 cards from your hand in order to use this Ability. Once during your turn, you may draw a card.",,54.52,114.0,149.99,76.19,61.95,Holofoil,170/198,Ultra Rare,Psychic,210,Basic,"[2P] Psyray (110)
<br>Your opponent's Active Pokemon is now Confused.",Dx2,F-30,2,
241720,Ralts,Ralts,https://tcgplayer-cdn.tcgplayer.com/product/241720_200w.jpg,3,2807,https://cpt.tcgcsv.com/qJX2,2022-12-19T10:20:16.697,1,,,0.01,0.1,2.0,0.09,0.03,Normal,059/198,Common,Psychic,60,Basic,"[P] Confuse Ray
<br>Your opponent's Active Pokemon is now Confused.",Mx2,None,1,
241720,Ralts,Ralts,https://tcgplayer-cdn.tcgplayer.com/product/241720_200w.jpg,3,2807,https://cpt.tcgcsv.com/qJX2,2022-12-19T10:20:16.697,1,,,0.03,0.2,2.0,0.2,0.09,Reverse Holofoil,059/198,Common,Psychic,60,Basic,"[P] Confuse Ray
<br>Your opponent's Active Pokemon is now Confused.",Mx2,None,1,
241721,Kirlia,Kirlia,https://tcgplayer-cdn.tcgplayer.com/product/241721_200w.jpg,3,2807,https://cpt.tcgcsv.com/rJX2,2021-06-18T04:03:13.16,1,,,0.05,0.25,2.0,0.22,0.22,Reverse Holofoil,060/198,Uncommon,Psychic,80,Stage 1,"[P] Mirage Step
<br>Search your deck for up to 3 Kirlia and put them onto your Bench. Then, shuffle your deck.",Mx2,None,1,
241721,Kirlia,Kirlia,https://tcgplayer-cdn.tcgplayer.com/product/241721_200w.jpg,3,2807,https://cpt.tcgcsv.com/rJX2,2021-06-18T04:03:13.16,1,,,0.01,0.12,2.0,0.08,0.05,Normal,060/198,Uncommon,Psychic,80,Stage 1,"[P] Mirage Step
<br>Search your deck for up to 3 Kirlia and put them onto your Bench. Then, shuffle your deck.",Mx2,None,1,
241722,Gardevoir,Gardevoir,https://tcgplayer-cdn.tcgplayer.com/product/241722_200w.jpg,3,2807,https://cpt.tcgcsv.com/sJX2,2024-12-07T09:48:40.507,1,"<strong>Ability — Shining Arcana</strong>
<br>Once during your turn, you may look at the top 2 cards of your deck and attach any number of basic Energy cards you find there to your Pokemon in any way you like. Put the other cards into your hand.",,0.01,0.75,99.99,0.76,0.76,Holofoil,061/198,Holo Rare,Psychic,140,Stage 2,"[3] Brainwave (60+)
<br>This attack does 30 more damage for each Psychic Energy attached to this Pokemon.",Mx2,None,2,
241722,Gardevoir,Gardevoir,https://tcgplayer-cdn.tcgplayer.com/product/241722_200w.jpg,3,2807,https://cpt.tcgcsv.com/sJX2,2024-12-07T09:48:40.507,1,"<strong>Ability — Shining Arcana</strong>
<br>Once during your turn, you may look at the top 2 cards of your deck and attach any number of basic Energy cards you find there to your Pokemon in any way you like. Put the other cards into your hand.",,0.45,0.96,49.99,0.94,0.97,Reverse Holofoil,061/198,Holo Rare,Psychic,140,Stage 2,"[3] Brainwave (60+)
<br>This attack does 30 more damage for each Psychic Energy attached to this Pokemon.",Mx2,None,2,
241723,Shuppet,Shuppet,https://tcgplayer-cdn.tcgplayer.com/product/241723_200w.jpg,3,2807,https://cpt.tcgcsv.com/tJX2,2025-02-07T20:12:49.953,1,,,0.02,0.2,5.04,0.13,,Reverse Holofoil,062/198,Common,Psychic,50,Basic,[P] Will-O-Wisp,Dx2,F-30,1,
241723,Shuppet,Shuppet,https://tcgplayer-cdn.tcgplayer.com/product/241723_200w.jpg,3,2807,https://cpt.tcgcsv.com/tJX2,2025-02-07T20:12:49.953,1,,,0.01,0.1,5.01,0.06,,Normal,062/198,Common,Psychic,50,Basic,[P] Will-O-Wisp,Dx2,F-30,1,
241724,Banette,Banette,https://tcgplayer-cdn.tcgplayer.com/product/241724_200w.jpg,3,2807,https://cpt.tcgcsv.com/vJX2,2025-02-07T20:12:50.033,1,,,0.01,0.15,2.0,0.09,0.03,Normal,063/198,Rare,Psychic,80,Stage 1,"[P] Resolute Spike (20x)
<br>Put up to 7 damage counters on this Pokemon. This attack does 20 damage for each damage counter you placed in this way.",Dx2,F-30,1,"[1P] Eerie Light (50)
<br>Your opponent's Active Pokemon is now Confused."
241724,Banette,Banette,https://tcgplayer-cdn.tcgplayer.com/product/241724_200w.jpg,3,2807,https://cpt.tcgcsv.com/vJX2,2025-02-07T20:12:50.033,1,,,0.04,0.2,2.0,0.2,,Reverse Holofoil,063/198,Rare,Psychic,80,Stage 1,"[P] Resolute Spike (20x)
<br>Put up to 7 damage counters on this Pokemon. This attack does 20 damage for each damage counter you placed in this way.",Dx2,F-30,1,"[1P] Eerie Light (50)
<br>Your opponent's Active Pokemon is now Confused."
241725,Cresselia,Cresselia,https://tcgplayer-cdn.tcgplayer.com/product/241725_200w.jpg,3,2807,https://cpt.tcgcsv.com/wJX2,2022-11-30T09:03:50.677,1,,,0.1,0.32,9.99,0.28,0.21,Holofoil,064/198,Holo Rare,Psychic,120,Basic,"[P] Crescent Glow
<br>Search your deck for a Psychic Energy card and attach it to 1 of your Pokemon. If you go second and it's your first turn, instead search for up to 3 Psychic Energy cards and attach them to 1 of your Pokemon. Then, shuffle your deck.",Dx2,F-30,1,"[PP] Photon Laser (30+)
<br>If you have at least 5 Energy in play, this attack does 90 more damage."
241725,Cresselia,Cresselia,https://tcgplayer-cdn.tcgplayer.com/product/241725_200w.jpg,3,2807,https://cpt.tcgcsv.com/wJX2,2022-11-30T09:03:50.677,1,,,0.1,0.33,4.99,0.27,0.1,Reverse Holofoil,064/198,Holo Rare,Psychic,120,Basic,"[P] Crescent Glow
<br>Search your deck for a Psychic Energy card and attach it to 1 of your Pokemon. If you go second and it's your first turn, instead search for up to 3 Psychic Energy cards and attach them to 1 of your Pokemon. Then, shuffle your deck.",Dx2,F-30,1,"[PP] Photon Laser (30+)
<br>If you have at least 5 Energy in play, this attack does 90 more damage."
241726,Golett,Golett,https://tcgplayer-cdn.tcgplayer.com/product/241726_200w.jpg,3,2807,https://cpt.tcgcsv.com/xJX2,2021-06-18T04:03:13.16,1,,,0.05,0.17,2.0,0.12,0.06,Reverse Holofoil,065/198,Common,Psychic,90,Basic,[P] Pound (10),Dx2,F-30,3,[1P] Punch (30)
241726,Golett,Golett,https://tcgplayer-cdn.tcgplayer.com/product/241726_200w.jpg,3,2807,https://cpt.tcgcsv.com/xJX2,2021-06-18T04:03:13.16,1,,,0.01,0.1,2.0,0.06,0.03,Normal,065/198,Common,Psychic,90,Basic,[P] Pound (10),Dx2,F-30,3,[1P] Punch (30)
241727,Golurk,Golurk,https://tcgplayer-cdn.tcgplayer.com/product/241727_200w.jpg,3,2807,https://cpt.tcgcsv.com/zJX2,2021-06-18T04:03:13.16,1,,,0.01,0.15,5.03,0.12,0.1,Normal,066/198,Rare,Psychic,150,Stage 1,"[2P] Reinforced Punch (60+)
<br>If this Pokemon has a Pokemon Tool attached, this attack does 90 more damage.",Dx2,F-30,4,"[2PP] Megaton Fall (190)
<br>This Pokemon also does 30 damage to itself."
241727,Golurk,Golurk,https://tcgplayer-cdn.tcgplayer.com/product/241727_200w.jpg,3,2807,https://cpt.tcgcsv.com/zJX2,2021-06-18T04:03:13.16,1,,,0.04,0.2,5.05,0.16,0.09,Reverse Holofoil,066/198,Rare,Psychic,150,Stage 1,"[2P] Reinforced Punch (60+)
<br>If this Pokemon has a Pokemon Tool attached, this attack does 90 more damage.",Dx2,F-30,4,"[2PP] Megaton Fall (190)
<br>This Pokemon also does 30 damage to itself."
241728,Swirlix,Swirlix,https://tcgplayer-cdn.tcgplayer.com/product/241728_200w.jpg,3,2807,https://cpt.tcgcsv.com/BJX2,2021-06-18T04:03:13.16,1,,,0.06,0.22,2.0,0.19,0.09,Reverse Holofoil,067/198,Common,Psychic,60,Basic,"[2] Draining Kiss (20)
<br>Heal 10 damage from this Pokemon.",Mx2,None,1,
241728,Swirlix,Swirlix,https://tcgplayer-cdn.tcgplayer.com/product/241728_200w.jpg,3,2807,https://cpt.tcgcsv.com/BJX2,2021-06-18T04:03:13.16,1,,,0.01,0.11,1.49,0.11,0.19,Normal,067/198,Common,Psychic,60,Basic,"[2] Draining Kiss (20)
<br>Heal 10 damage from this Pokemon.",Mx2,None,1,
241729,Slurpuff,Slurpuff,https://tcgplayer-cdn.tcgplayer.com/product/241729_200w.jpg,3,2807,https://cpt.tcgcsv.com/CJX2,2025-02-07T20:12:50.12,1,,,0.04,0.22,2.0,0.2,,Reverse Holofoil,068/198,Rare,Psychic,110,Stage 1,"[2] Follow the Scent
<br>Flip 3 coins. Put a number of cards up to the number of heads from your discard pile into your hand.",Mx2,None,2,[3] Fairy Wind (80)
241729,Slurpuff,Slurpuff,https://tcgplayer-cdn.tcgplayer.com/product/241729_200w.jpg,3,2807,https://cpt.tcgcsv.com/CJX2,2025-02-07T20:12:50.12,1,,,0.05,0.18,2.0,0.16,,Normal,068/198,Rare,Psychic,110,Stage 1,"[2] Follow the Scent
<br>Flip 3 coins. Put a number of cards up to the number of heads from your discard pile into your hand.",Mx2,None,2,[3] Fairy Wind (80)
241730,Inkay,Inkay,https://tcgplayer-cdn.tcgplayer.com/product/241730_200w.jpg,3,2807,https://cpt.tcgcsv.com/DJX2,2025-02-07T20:12:50.193,1,,,0.04,0.2,7.0,0.2,,Reverse Holofoil,069/198,Common,Psychic,50,Basic,[P] Spinning Attack (20),Dx2,F-30,1,
241730,Inkay,Inkay,https://tcgplayer-cdn.tcgplayer.com/product/241730_200w.jpg,3,2807,https://cpt.tcgcsv.com/DJX2,2025-02-07T20:12:50.193,1,,,0.01,0.1,2.0,0.05,,Normal,069/198,Common,Psychic,50,Basic,[P] Spinning Attack (20),Dx2,F-30,1,
241731,Malamar,Malamar,https://tcgplayer-cdn.tcgplayer.com/product/241731_200w.jpg,3,2807,https://cpt.tcgcsv.com/FJX2,2025-02-07T20:12:50.27,1,,,0.01,0.17,2.0,0.1,,Normal,070/198,Rare,Psychic,120,Stage 1,"[P] Rapid Strike Tentacles (40x)
<br>Reveal any number of Rapid Strike cards from your hand. This attack does 40 damage for each card you revealed in this way. Then, shuffle those cards into your deck.",Dx2,F-30,3,
241731,Malamar,Malamar,https://tcgplayer-cdn.tcgplayer.com/product/241731_200w.jpg,3,2807,https://cpt.tcgcsv.com/FJX2,2025-02-07T20:12:50.27,1,,,0.04,0.2,2.0,0.13,0.1,Reverse Holofoil,070/198,Rare,Psychic,120,Stage 1,"[P] Rapid Strike Tentacles (40x)
<br>Reveal any number of Rapid Strike cards from your hand. This attack does 40 damage for each card you revealed in this way. Then, shuffle those cards into your deck.",Dx2,F-30,3,
241732,Hatenna,Hatenna,https://tcgplayer-cdn.tcgplayer.com/product/241732_200w.jpg,3,2807,https://cpt.tcgcsv.com/GJX2,2022-12-11T16:59:28.017,1,,,0.01,0.1,5.01,0.08,0.05,Normal,071/198,Common,Psychic,60,Basic,[P] Psyshot (20),Dx2,F-30,1,
241732,Hatenna,Hatenna,https://tcgplayer-cdn.tcgplayer.com/product/241732_200w.jpg,3,2807,https://cpt.tcgcsv.com/GJX2,2022-12-11T16:59:28.017,1,,,0.04,0.18,2.0,0.17,0.12,Reverse Holofoil,071/198,Common,Psychic,60,Basic,[P] Psyshot (20),Dx2,F-30,1,
241733,Hattrem,Hattrem,https://tcgplayer-cdn.tcgplayer.com/product/241733_200w.jpg,3,2807,https://cpt.tcgcsv.com/HJX2,2025-02-07T20:12:50.347,1,,,0.04,0.21,2.0,0.2,,Reverse Holofoil,072/198,Uncommon,Psychic,80,Stage 1,"[P] Spiral Drain (30)
<br>Heal 30 damage from this Pokemon.",Dx2,F-30,1,
241733,Hattrem,Hattrem,https://tcgplayer-cdn.tcgplayer.com/product/241733_200w.jpg,3,2807,https://cpt.tcgcsv.com/HJX2,2025-02-07T20:12:50.347,1,,,0.01,0.11,2.0,0.08,,Normal,072/198,Uncommon,Psychic,80,Stage 1,"[P] Spiral Drain (30)
<br>Heal 30 damage from this Pokemon.",Dx2,F-30,1,
241734,Hatterene,Hatterene,https://tcgplayer-cdn.tcgplayer.com/product/241734_200w.jpg,3,2807,https://cpt.tcgcsv.com/JJX2,2023-12-30T17:35:58.613,1,"<strong>Ability — Witch Rondo</strong>
<br>Once during your turn, you may switch your Active Pokemon with 1 of your Benched Pokemon. If you do, your opponent switches their Active Pokemon with 1 of their Benched Pokemon.",,0.05,0.25,2.99,0.2,,Holofoil,073/198,Holo Rare,Psychic,130,Stage 2,"[2] Psychic (30+)
<br>This attack does 50 more damage for each Energy attached to your opponent's Active Pokemon.",Dx2,F-30,1,
241734,Hatterene,Hatterene,https://tcgplayer-cdn.tcgplayer.com/product/241734_200w.jpg,3,2807,https://cpt.tcgcsv.com/JJX2,2023-12-30T17:35:58.613,1,"<strong>Ability — Witch Rondo</strong>
<br>Once during your turn, you may switch your Active Pokemon with 1 of your Benched Pokemon. If you do, your opponent switches their Active Pokemon with 1 of their Benched Pokemon.",,0.1,0.27,1.49,0.27,,Reverse Holofoil,073/198,Holo Rare,Psychic,130,Stage 2,"[2] Psychic (30+)
<br>This attack does 50 more damage for each Energy attached to your opponent's Active Pokemon.",Dx2,F-30,1,
241735,Shadow Rider Calyrex V,Shadow Rider Calyrex V,https://tcgplayer-cdn.tcgplayer.com/product/241735_200w.jpg,3,2807,https://cpt.tcgcsv.com/KJX2,2025-02-07T20:12:50.427,1,,,0.45,0.99,25.74,0.74,,Holofoil,074/198,Ultra Rare,Psychic,210,Basic,"[P] Shadow Mist (10)
<br>During your opponent's next turn, they can't play any Special Energy or Stadium cards from their hand.",Dx2,F-30,2,"[3] Astral Barrage
<br>Choose 2 of your opponent's Pokemon and put 5 damage counters on each of them."
241736,Shadow Rider Calyrex V (Full Art),Shadow Rider Calyrex V Full Art,https://tcgplayer-cdn.tcgplayer.com/product/241736_200w.jpg,3,2807,https://cpt.tcgcsv.com/LJX2,2024-05-15T11:40:40.313,1,,,3.0,5.25,35.0,4.95,5.65,Holofoil,171/198,Ultra Rare,Psychic,210,Basic,"[P] Shadow Mist (10)
<br>During your opponent's next turn, they can't play any Special Energy or Stadium cards from their hand.",Dx2,F-30,2,"[3] Astral Barrage
<br>Choose 2 of your opponent's Pokemon and put 5 damage counters on each of them."
241737,Shadow Rider Calyrex V (Alternate Full Art),Shadow Rider Calyrex V Alternate Full Art,https://tcgplayer-cdn.tcgplayer.com/product/241737_200w.jpg,3,2807,https://cpt.tcgcsv.com/MJX2,2023-04-29T10:08:46.67,1,,,19.99,25.98,52.69,23.83,26.21,Holofoil,172/198,Ultra Rare,Psychic,210,Basic,"[P] Shadow Mist (10)
<br>During your opponent's next turn, they can't play any Special Energy or Stadium cards from their hand.",Dx2,F-30,2,"[3] Astral Barrage
<br>Choose 2 of your opponent's Pokemon and put 5 damage counters on each of them."
241738,Shadow Rider Calyrex VMAX,Shadow Rider Calyrex VMAX,https://tcgplayer-cdn.tcgplayer.com/product/241738_200w.jpg,3,2807,https://cpt.tcgcsv.com/NJX2,2025-02-28T13:53:13.993,1,"<strong>Abililty — Underworld Door</strong>
<br>Once during your turn, you may attach a Psychic Energy card from your hand to 1 of your Benched Psychic Pokemon. If you attached Energy to a Pokemon in this way, draw 2 cards.",,0.85,2.0,38.99,1.54,2.12,Holofoil,075/198,Ultra Rare,Psychic,320,VMAX,"[3] Max Geist (10+)
<br>This attack does 30 more damage for each Psychic Energy attached to all of your Pokemon.",Dx2,F-30,2,
241739,Shadow Rider Calyrex VMAX (Secret),Shadow Rider Calyrex VMAX Secret,https://tcgplayer-cdn.tcgplayer.com/product/241739_200w.jpg,3,2807,https://cpt.tcgcsv.com/PJX2,2021-06-18T04:03:13.16,1,"<strong>Abililty — Underworld Door</strong>
<br>Once during your turn, you may attach a Psychic Energy card from your hand to 1 of your Benched Psychic Pokemon. If you attached Energy to a Pokemon in this way, draw 2 cards.",,6.5,8.3,25.0,7.46,7.99,Holofoil,204/198,Secret Rare,Psychic,320,VMAX,"[3] Max Geist (10+)
<br>This attack does 30 more damage for each Psychic Energy attached to all of your Pokemon.",Dx2,F-30,2,
241740,Shadow Rider Calyrex VMAX (Alternate Art Secret),Shadow Rider Calyrex VMAX Alternate Art Secret,https://tcgplayer-cdn.tcgplayer.com/product/241740_200w.jpg,3,2807,https://cpt.tcgcsv.com/QJX2,2021-06-18T04:03:13.16,1,"<strong>Abililty — Underworld Door</strong>
<br>Once during your turn, you may attach a Psychic Energy card from your hand to 1 of your Benched Psychic Pokemon. If you attached Energy to a Pokemon in this way, draw 2 cards.",,57.73,69.99,115.5,63.1,57.74,Holofoil,205/198,Secret Rare,Psychic,320,VMAX,"[3] Max Geist (10+)
<br>This attack does 30 more damage for each Psychic Energy attached to all of your Pokemon.",Dx2,F-30,2,
241741,Diglett,Diglett,https://tcgplayer-cdn.tcgplayer.com/product/241741_200w.jpg,3,2807,https://cpt.tcgcsv.com/RJX2,2025-02-07T20:12:50.49,1,,,0.01,0.1,2.0,0.06,0.03,Normal,076/198,Common,Fighting,50,Basic,"[F] Dig (10)
<br>Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokemon.",Gx2,None,1,
241741,Diglett,Diglett,https://tcgplayer-cdn.tcgplayer.com/product/241741_200w.jpg,3,2807,https://cpt.tcgcsv.com/RJX2,2025-02-07T20:12:50.49,1,,,0.04,0.2,5.04,0.16,0.13,Reverse Holofoil,076/198,Common,Fighting,50,Basic,"[F] Dig (10)
<br>Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokemon.",Gx2,None,1,
241742,Dugtrio,Dugtrio,https://tcgplayer-cdn.tcgplayer.com/product/241742_200w.jpg,3,2807,https://cpt.tcgcsv.com/SJX2,2025-02-07T20:12:50.567,1,,,0.01,0.17,2.0,0.17,,Normal,077/198,Rare,Fighting,90,Stage 1,"[1F] Triple Heads (60x)
<br>Flip 3 coins. This attack does 60 damage for each heads. If all of them are heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokemon.",Gx2,None,1,
241742,Dugtrio,Dugtrio,https://tcgplayer-cdn.tcgplayer.com/product/241742_200w.jpg,3,2807,https://cpt.tcgcsv.com/SJX2,2025-02-07T20:12:50.567,1,,,0.02,0.22,2.0,0.22,0.22,Reverse Holofoil,077/198,Rare,Fighting,90,Stage 1,"[1F] Triple Heads (60x)
<br>Flip 3 coins. This attack does 60 damage for each heads. If all of them are heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokemon.",Gx2,None,1,
241743,Galarian Farfetch'd,Galarian Farfetchd,https://tcgplayer-cdn.tcgplayer.com/product/241743_200w.jpg,3,2807,https://cpt.tcgcsv.com/TJX2,2025-02-07T20:12:50.63,1,,,0.01,0.1,2.0,0.07,,Normal,078/198,Common,Fighting,80,Basic,"[F] Puncture (20)
<br>This attack's damage isn't affected by Resistance.",Px2,None,1,
241743,Galarian Farfetch'd,Galarian Farfetchd,https://tcgplayer-cdn.tcgplayer.com/product/241743_200w.jpg,3,2807,https://cpt.tcgcsv.com/TJX2,2025-02-07T20:12:50.63,1,,,0.03,0.2,2.0,0.15,,Reverse Holofoil,078/198,Common,Fighting,80,Basic,"[F] Puncture (20)
<br>This attack's damage isn't affected by Resistance.",Px2,None,1,
241744,Galarian Sirfetch'd,Galarian Sirfetchd,https://tcgplayer-cdn.tcgplayer.com/product/241744_200w.jpg,3,2807,https://cpt.tcgcsv.com/VJX2,2021-10-29T15:39:43.043,1,,,0.05,0.23,5.06,0.22,0.09,Reverse Holofoil,079/198,Rare,Fighting,130,Stage 1,[F] Peck (40),Px2,None,2,"[2F] Leek Strike (70+)
<br>If this Pokemon has a Pokemon Tool attached, this attack does 90 more damage, and this attack's damage isn't affected by Resistance."
241744,Galarian Sirfetch'd,Galarian Sirfetchd,https://tcgplayer-cdn.tcgplayer.com/product/241744_200w.jpg,3,2807,https://cpt.tcgcsv.com/VJX2,2021-10-29T15:39:43.043,1,,,0.04,0.18,5.02,0.15,0.82,Normal,079/198,Rare,Fighting,130,Stage 1,[F] Peck (40),Px2,None,2,"[2F] Leek Strike (70+)
<br>If this Pokemon has a Pokemon Tool attached, this attack does 90 more damage, and this attack's damage isn't affected by Resistance."
241745,Galarian Zapdos V,Galarian Zapdos V,https://tcgplayer-cdn.tcgplayer.com/product/241745_200w.jpg,3,2807,https://cpt.tcgcsv.com/WJX2,2023-06-30T18:32:53.283,1,"<strong>Ability — Fighting Instinct</strong>
<br>This Pokemon's attacks cost Colorless less for each of your opponent's V in play.",,0.45,1.12,6.99,1.03,2.99,Holofoil,080/198,Ultra Rare,Fighting,200,Basic,"[3F] Thunderous Kick (170)
<br>Before doing damage, discard a Special Energy from your opponent's Active Pokemon.",Px2,None,1,
