productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extAttack3
89799,Team Aqua's Sharpedo - 5/95,Team Aquas Sharpedo 5 95,https://tcgplayer-cdn.tcgplayer.com/product/89799_200w.jpg,3,1377,https://cpt.tcgcsv.com/_WK,2024-04-01T21:20:59.023,1,5/95,Holo Rare,Water Darkness,70,Stage 1,"[2] Rage (10+) 
<br>Does 10 damage plus 10 more damage for each damage counter on Team Aqua's Sharpedo.","[1WW] Aqua Slash (60) 
<br>Team Aqua's Sharpedo can't attack during your next turn.",L,None,0,29.59,29.59,29.59,18.98,,Reverse Holofoil,,
89800,Team Aqua's Sharpedo - 18/95,Team Aquas Sharpedo 18 95,https://tcgplayer-cdn.tcgplayer.com/product/89800_200w.jpg,3,1377,https://cpt.tcgcsv.com/0XK,2024-04-01T21:21:10.22,1,18/95,Rare,Water,70,Stage 1,"[2] Slow-Acting Poison (20) 
<br>At the end of your opponent's next turn, the Defending Pokemon is now Poisoned.","[1WW] Aqua Smash (50+) 
<br>If the Defending Pokemon is affected by a Special Condition, this attack does 50 damage plus 20 more damage.",L,None,0,1.62,2.3,3.75,2.48,3.09,Normal,,
89800,Team Aqua's Sharpedo - 18/95,Team Aquas Sharpedo 18 95,https://tcgplayer-cdn.tcgplayer.com/product/89800_200w.jpg,3,1377,https://cpt.tcgcsv.com/0XK,2024-04-01T21:21:10.22,1,18/95,Rare,Water,70,Stage 1,"[2] Slow-Acting Poison (20) 
<br>At the end of your opponent's next turn, the Defending Pokemon is now Poisoned.","[1WW] Aqua Smash (50+) 
<br>If the Defending Pokemon is affected by a Special Condition, this attack does 50 damage plus 20 more damage.",L,None,0,6.76,9.01,13.7,9.5,,Reverse Holofoil,,
89801,Team Aqua's Spheal - 56/95,Team Aquas Spheal 56 95,https://tcgplayer-cdn.tcgplayer.com/product/89801_200w.jpg,3,1377,https://cpt.tcgcsv.com/2XK,2024-04-01T21:21:10.313,1,56/95,Common,Water,50,Basic,"[W] Powder Snow (10) 
<br>The Defending Pokemon is now Asleep.",,M,None,1,0.25,0.97,13.0,1.14,2.49,Normal,,
89801,Team Aqua's Spheal - 56/95,Team Aquas Spheal 56 95,https://tcgplayer-cdn.tcgplayer.com/product/89801_200w.jpg,3,1377,https://cpt.tcgcsv.com/2XK,2024-04-01T21:21:10.313,1,56/95,Common,Water,50,Basic,"[W] Powder Snow (10) 
<br>The Defending Pokemon is now Asleep.",,M,None,1,3.75,16.78,20.13,12.84,,Reverse Holofoil,,
89802,Team Aqua's Spheal - 57/95,Team Aquas Spheal 57 95,https://tcgplayer-cdn.tcgplayer.com/product/89802_200w.jpg,3,1377,https://cpt.tcgcsv.com/3XK,2024-04-01T21:21:10.443,1,57/95,Common,Water,50,Basic,[W] Rollout (10),"[1W] Aqua Trance (20) 
<br>At the end of your opponent's next turn, the Defending Pokemon is now Asleep.",M,None,1,0.77,1.32,3.0,1.31,,Normal,,
89802,Team Aqua's Spheal - 57/95,Team Aquas Spheal 57 95,https://tcgplayer-cdn.tcgplayer.com/product/89802_200w.jpg,3,1377,https://cpt.tcgcsv.com/3XK,2024-04-01T21:21:10.443,1,57/95,Common,Water,50,Basic,[W] Rollout (10),"[1W] Aqua Trance (20) 
<br>At the end of your opponent's next turn, the Defending Pokemon is now Asleep.",M,None,1,2.49,11.25,20.0,18.0,,Reverse Holofoil,,
89803,Team Aqua's Walrein,Team Aquas Walrein,https://tcgplayer-cdn.tcgplayer.com/product/89803_200w.jpg,3,1377,https://cpt.tcgcsv.com/5XK,2025-03-02T08:07:16.717,1,6/95,Holo Rare,Water Darkness,120,Stage 2,"[1] Power Blow (10+)
<br>Does 10 damage plus 10 more damage for each Energy attached to Team Aqua's Walrein.","[2WW] Hydro Reverse (50+) 
<br>You may return any number of basic Water Energy cards attached to all of your Pokemon to your hand.  If you do, this attack does 50 damage plus 10 more damage for each Energy you returned.",FM,None,2,4.28,5.91,8.24,7.12,,Holofoil,,
89803,Team Aqua's Walrein,Team Aquas Walrein,https://tcgplayer-cdn.tcgplayer.com/product/89803_200w.jpg,3,1377,https://cpt.tcgcsv.com/5XK,2025-03-02T08:07:16.717,1,6/95,Holo Rare,Water Darkness,120,Stage 2,"[1] Power Blow (10+)
<br>Does 10 damage plus 10 more damage for each Energy attached to Team Aqua's Walrein.","[2WW] Hydro Reverse (50+) 
<br>You may return any number of basic Water Energy cards attached to all of your Pokemon to your hand.  If you do, this attack does 50 damage plus 10 more damage for each Energy you returned.",FM,None,2,7.12,14.48,18.99,10.86,,Reverse Holofoil,,
89812,Team Magma Ball,Team Magma Ball,https://tcgplayer-cdn.tcgplayer.com/product/89812_200w.jpg,3,1377,https://cpt.tcgcsv.com/gXK,2024-12-26T10:06:30.183,1,80/95,Uncommon,Trainer - Item,,,,,,,,0.5,0.98,3.49,1.01,,Normal,"Flip a coin.  If heads, search your deck for a Pokemon that has Team Magma in its name, show it to your opponent, and put it into your hand.  If tails, search your deck for a Basic Pokemon that has Team Magma in its name, show it to your opponent and put into your hand.  Shuffle your deck afterward.",
89812,Team Magma Ball,Team Magma Ball,https://tcgplayer-cdn.tcgplayer.com/product/89812_200w.jpg,3,1377,https://cpt.tcgcsv.com/gXK,2024-12-26T10:06:30.183,1,80/95,Uncommon,Trainer - Item,,,,,,,,2.75,4.14,19.99,3.98,,Reverse Holofoil,"Flip a coin.  If heads, search your deck for a Pokemon that has Team Magma in its name, show it to your opponent, and put it into your hand.  If tails, search your deck for a Basic Pokemon that has Team Magma in its name, show it to your opponent and put into your hand.  Shuffle your deck afterward.",
89813,Team Magma Belt,Team Magma Belt,https://tcgplayer-cdn.tcgplayer.com/product/89813_200w.jpg,3,1377,https://cpt.tcgcsv.com/hXK,2024-04-01T21:21:08.453,1,81/95,Uncommon,Trainer - Pokemon Tool,,,,,,,,0.6,1.5,2.48,1.25,,Normal,"Attach Team Magma Belt to 1 of your Pokémon with Team Magma in its name that doesn't already have a Pokémon Tool attached to it. If that Pokémon is Knocked Out, discard this card.<br>
At any time between turns, if the Pokemon Team Magma Belt is attached to is your Active Pokemon, search your deck for a card that evolves from that Pokemon and put it on that Pokemon.  <em>(This counts as evolving that Pokemon.)</em> Shuffle your deck afterward, then discard Team Magma Belt.",
89813,Team Magma Belt,Team Magma Belt,https://tcgplayer-cdn.tcgplayer.com/product/89813_200w.jpg,3,1377,https://cpt.tcgcsv.com/hXK,2024-04-01T21:21:08.453,1,81/95,Uncommon,Trainer - Pokemon Tool,,,,,,,,1.75,2.76,4.36,6.5,,Reverse Holofoil,"Attach Team Magma Belt to 1 of your Pokémon with Team Magma in its name that doesn't already have a Pokémon Tool attached to it. If that Pokémon is Knocked Out, discard this card.<br>
At any time between turns, if the Pokemon Team Magma Belt is attached to is your Active Pokemon, search your deck for a card that evolves from that Pokemon and put it on that Pokemon.  <em>(This counts as evolving that Pokemon.)</em> Shuffle your deck afterward, then discard Team Magma Belt.",
89814,Team Magma Conspirator,Team Magma Conspirator,https://tcgplayer-cdn.tcgplayer.com/product/89814_200w.jpg,3,1377,https://cpt.tcgcsv.com/jXK,2024-04-01T21:21:07.963,1,82/95,Uncommon,Trainer - Supporter,,,,,,,,0.25,0.85,2.19,0.88,,Normal,"You can play only one Supporter card each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card.<br>
Search your deck for up to 2 in any combination of Basic Pokemon with Team Magma in its name and basic Energy cards, show them to your opponent, and put them into your hand.  Shuffle your deck afterward.",
89814,Team Magma Conspirator,Team Magma Conspirator,https://tcgplayer-cdn.tcgplayer.com/product/89814_200w.jpg,3,1377,https://cpt.tcgcsv.com/jXK,2024-04-01T21:21:07.963,1,82/95,Uncommon,Trainer - Supporter,,,,,,,,1.28,11.95,19.89,2.17,17.9,Reverse Holofoil,"You can play only one Supporter card each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card.<br>
Search your deck for up to 2 in any combination of Basic Pokemon with Team Magma in its name and basic Energy cards, show them to your opponent, and put them into your hand.  Shuffle your deck afterward.",
89815,Team Magma Hideout,Team Magma Hideout,https://tcgplayer-cdn.tcgplayer.com/product/89815_200w.jpg,3,1377,https://cpt.tcgcsv.com/kXK,2024-12-27T09:45:13.02,1,83/95,Uncommon,Trainer - Stadium,,,,,,,,0.35,0.55,1.73,0.55,,Normal,"This card stays in play when you play it.  Discard this card if another Stadium card comes into play.<br>
Whenever any player plays a Basic Pokemon that doesn't have Team Magma in its name from his or her hand, that player puts 1 damage counter on that Pokemon.",
89815,Team Magma Hideout,Team Magma Hideout,https://tcgplayer-cdn.tcgplayer.com/product/89815_200w.jpg,3,1377,https://cpt.tcgcsv.com/kXK,2024-12-27T09:45:13.02,1,83/95,Uncommon,Trainer - Stadium,,,,,,,,2.79,4.29,7.38,7.23,,Reverse Holofoil,"This card stays in play when you play it.  Discard this card if another Stadium card comes into play.<br>
Whenever any player plays a Basic Pokemon that doesn't have Team Magma in its name from his or her hand, that player puts 1 damage counter on that Pokemon.",
89816,Team Magma Schemer,Team Magma Schemer,https://tcgplayer-cdn.tcgplayer.com/product/89816_200w.jpg,3,1377,https://cpt.tcgcsv.com/lXK,2025-03-28T20:50:16.707,1,70/95,Common,Trainer - Supporter,,,,,,,,0.13,0.41,1.99,0.54,,Normal,"You can play only one Supporter card each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card.<br>
Discard any 1 Pokemon from your hand.  Then draw 3 cards.  If you discarded a Pokemon with Team Magma in its name, draw 4 cards instead.",
89816,Team Magma Schemer,Team Magma Schemer,https://tcgplayer-cdn.tcgplayer.com/product/89816_200w.jpg,3,1377,https://cpt.tcgcsv.com/lXK,2025-03-28T20:50:16.707,1,70/95,Common,Trainer - Supporter,,,,,,,,1.15,2.1,3.5,3.5,,Reverse Holofoil,"You can play only one Supporter card each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card.<br>
Discard any 1 Pokemon from your hand.  Then draw 3 cards.  If you discarded a Pokemon with Team Magma in its name, draw 4 cards instead.",
89817,Team Magma Technical Machine 01,Team Magma Technical Machine 01,https://tcgplayer-cdn.tcgplayer.com/product/89817_200w.jpg,3,1377,https://cpt.tcgcsv.com/mXK,2025-05-02T06:07:39.897,1,84/95,Uncommon,Trainer - Technical Machine,,,"[1] Crushing Magma (10) 
<br>Choose an Energy card attached to the Defending Pokemon and put that card at the bottom of your opponent's deck.",,,,,1.24,1.87,3.99,1.99,,Normal,"Attach this card to 1 of your Pokemon that has Team Magma in its name.  That Pokemon may use this card's attack instead of its own.  At the end of your turn, discard Team Magma Technical Machine 01.",
89817,Team Magma Technical Machine 01,Team Magma Technical Machine 01,https://tcgplayer-cdn.tcgplayer.com/product/89817_200w.jpg,3,1377,https://cpt.tcgcsv.com/mXK,2025-05-02T06:07:39.897,1,84/95,Uncommon,Trainer - Technical Machine,,,"[1] Crushing Magma (10) 
<br>Choose an Energy card attached to the Defending Pokemon and put that card at the bottom of your opponent's deck.",,,,,2.51,6.46,7.0,6.0,,Reverse Holofoil,"Attach this card to 1 of your Pokemon that has Team Magma in its name.  That Pokemon may use this card's attack instead of its own.  At the end of your turn, discard Team Magma Technical Machine 01.",
89818,Team Magma's Aggron,Team Magmas Aggron,https://tcgplayer-cdn.tcgplayer.com/product/89818_200w.jpg,3,1377,https://cpt.tcgcsv.com/nXK,2025-02-21T03:14:04.547,1,7/95,Holo Rare,Fighting,120,Stage 2,"[F] Crush (30x) 
<br>Flip a coin for each Energy attached to Team Magma's Aggron.  This attack does 30 damage times the number of heads.","[2FF] Land Stream (50+) 
<br>You may discard any number of basic Energy cards attached to Team Magma's Aggron.  If you do, this attack does 50 damage plus 20 more damage for each basic Energy card you discarded.",GW,None,2,10.93,11.12,30.0,12.35,11.24,Holofoil,,
89818,Team Magma's Aggron,Team Magmas Aggron,https://tcgplayer-cdn.tcgplayer.com/product/89818_200w.jpg,3,1377,https://cpt.tcgcsv.com/nXK,2025-02-21T03:14:04.547,1,7/95,Holo Rare,Fighting,120,Stage 2,"[F] Crush (30x) 
<br>Flip a coin for each Energy attached to Team Magma's Aggron.  This attack does 30 damage times the number of heads.","[2FF] Land Stream (50+) 
<br>You may discard any number of basic Energy cards attached to Team Magma's Aggron.  If you do, this attack does 50 damage plus 20 more damage for each basic Energy card you discarded.",GW,None,2,15.0,20.36,25.71,25.06,,Reverse Holofoil,,
89819,Team Magma's Aron - 58/95,Team Magmas Aron 58 95,https://tcgplayer-cdn.tcgplayer.com/product/89819_200w.jpg,3,1377,https://cpt.tcgcsv.com/pXK,2024-04-01T21:20:59.567,1,58/95,Common,Fighting,50,Basic,[F] Mud Slap (10),[2] Tackle (20),G,None,1,0.14,0.5,4.96,0.53,,Normal,,
89819,Team Magma's Aron - 58/95,Team Magmas Aron 58 95,https://tcgplayer-cdn.tcgplayer.com/product/89819_200w.jpg,3,1377,https://cpt.tcgcsv.com/pXK,2024-04-01T21:20:59.567,1,58/95,Common,Fighting,50,Basic,[F] Mud Slap (10),[2] Tackle (20),G,None,1,1.46,4.74,9.99,6.3,,Reverse Holofoil,,
89820,Team Magma's Aron - 59/95,Team Magmas Aron 59 95,https://tcgplayer-cdn.tcgplayer.com/product/89820_200w.jpg,3,1377,https://cpt.tcgcsv.com/qXK,2024-04-01T21:20:59.697,1,59/95,Common,Fighting,50,Basic,"[F] Dig Under
<br>Choose 1 of your opponent's Pokemon.  This attack does 10 damage to that Pokemon.  This attack's damage isn't affected by Weakness or Resistance.",,G,None,1,0.5,0.66,1.55,0.67,0.6,Normal,,
89820,Team Magma's Aron - 59/95,Team Magmas Aron 59 95,https://tcgplayer-cdn.tcgplayer.com/product/89820_200w.jpg,3,1377,https://cpt.tcgcsv.com/qXK,2024-04-01T21:20:59.697,1,59/95,Common,Fighting,50,Basic,"[F] Dig Under
<br>Choose 1 of your opponent's Pokemon.  This attack does 10 damage to that Pokemon.  This attack's damage isn't affected by Weakness or Resistance.",,G,None,1,2.5,5.11,8.0,5.11,,Reverse Holofoil,,
89821,Team Magma's Baltoy - 32/95,Team Magmas Baltoy 32 95,https://tcgplayer-cdn.tcgplayer.com/product/89821_200w.jpg,3,1377,https://cpt.tcgcsv.com/rXK,2024-04-01T21:21:07.127,1,32/95,Uncommon,Psychic,50,Basic,"[1] Psymist 
<br>Flip 2 coins.  For each heads, choose 1 of your opponent's Pokemon and put 1 damage counter on that Pokemon.","[1P] Pain Amplifier 
<br>Put 1 damage counter on each of your opponent's Pokemon that already has damage counters on it.",P,None,1,0.89,1.17,2.65,1.61,,Normal,,
89821,Team Magma's Baltoy - 32/95,Team Magmas Baltoy 32 95,https://tcgplayer-cdn.tcgplayer.com/product/89821_200w.jpg,3,1377,https://cpt.tcgcsv.com/rXK,2024-04-01T21:21:07.127,1,32/95,Uncommon,Psychic,50,Basic,"[1] Psymist 
<br>Flip 2 coins.  For each heads, choose 1 of your opponent's Pokemon and put 1 damage counter on that Pokemon.","[1P] Pain Amplifier 
<br>Put 1 damage counter on each of your opponent's Pokemon that already has damage counters on it.",P,None,1,1.29,2.5,9.99,1.35,,Reverse Holofoil,,
89822,Team Magma's Baltoy - 60/95,Team Magmas Baltoy 60 95,https://tcgplayer-cdn.tcgplayer.com/product/89822_200w.jpg,3,1377,https://cpt.tcgcsv.com/sXK,2024-04-01T21:20:59.87,1,60/95,Common,Fighting,50,Basic,[1] Peck (10),"[1F] Double Spin (20x) 
<br>Flip 2 coins.  This attack does 20 damage times the number of heads.",G,None,1,0.14,0.37,4.72,0.38,,Normal,,
89822,Team Magma's Baltoy - 60/95,Team Magmas Baltoy 60 95,https://tcgplayer-cdn.tcgplayer.com/product/89822_200w.jpg,3,1377,https://cpt.tcgcsv.com/sXK,2024-04-01T21:20:59.87,1,60/95,Common,Fighting,50,Basic,[1] Peck (10),"[1F] Double Spin (20x) 
<br>Flip 2 coins.  This attack does 20 damage times the number of heads.",G,None,1,5.55,8.15,9.99,9.0,8.11,Reverse Holofoil,,
89823,Team Magma's Baltoy - 61/95,Team Magmas Baltoy 61 95,https://tcgplayer-cdn.tcgplayer.com/product/89823_200w.jpg,3,1377,https://cpt.tcgcsv.com/tXK,2024-04-10T20:58:53.18,1,61/95,Common,Fighting,50,Basic,"[F] Night Attack
<br>Put 1 damage counter on 1 of your opponent's Pokemon.",[2] Spinning Attack (20),G,None,1,0.32,0.49,1.77,0.63,0.49,Normal,,
89823,Team Magma's Baltoy - 61/95,Team Magmas Baltoy 61 95,https://tcgplayer-cdn.tcgplayer.com/product/89823_200w.jpg,3,1377,https://cpt.tcgcsv.com/tXK,2024-04-10T20:58:53.18,1,61/95,Common,Fighting,50,Basic,"[F] Night Attack
<br>Put 1 damage counter on 1 of your opponent's Pokemon.",[2] Spinning Attack (20),G,None,1,3.73,7.19,10.0,3.78,3.73,Reverse Holofoil,,
89824,Team Magma's Camerupt,Team Magmas Camerupt,https://tcgplayer-cdn.tcgplayer.com/product/89824_200w.jpg,3,1377,https://cpt.tcgcsv.com/vXK,2024-04-01T21:21:04.233,1,19/95,Rare,Fire,80,Stage 1,"[2R] Flame Ball (50) 
<br>You may move a R Energy card attached to Team Magma's Camerupt to 1 of your Benched Pokemon.",,W,None,2,1.99,2.55,3.99,2.52,,Normal,"<strong>Poké-POWER</strong> — Overheat <br>
Once during your turn <em>(before your attack)</em>, you may search your discard pile for a basic Energy card and attach it to Team Magma's Camerupt.  Put 2 damage counters on Team Magma's Camerupt.  This power can't be used if Team Magma's Camerupt is affected by a Special Condition.",
89824,Team Magma's Camerupt,Team Magmas Camerupt,https://tcgplayer-cdn.tcgplayer.com/product/89824_200w.jpg,3,1377,https://cpt.tcgcsv.com/vXK,2024-04-01T21:21:04.233,1,19/95,Rare,Fire,80,Stage 1,"[2R] Flame Ball (50) 
<br>You may move a R Energy card attached to Team Magma's Camerupt to 1 of your Benched Pokemon.",,W,None,2,9.58,9.8,9.89,7.78,,Reverse Holofoil,"<strong>Poké-POWER</strong> — Overheat <br>
Once during your turn <em>(before your attack)</em>, you may search your discard pile for a basic Energy card and attach it to Team Magma's Camerupt.  Put 2 damage counters on Team Magma's Camerupt.  This power can't be used if Team Magma's Camerupt is affected by a Special Condition.",
89825,Team Magma's Claydol - 8/95,Team Magmas Claydol 8 95,https://tcgplayer-cdn.tcgplayer.com/product/89825_200w.jpg,3,1377,https://cpt.tcgcsv.com/wXK,2025-03-30T05:28:13.32,1,8/95,Holo Rare,Psychic Darkness,80,Stage 1,"[2P] Dark Hand (40+) 
<br>If you have more cards in your hand than your opponent, this attack does 40 damage plus 20 more damage.",,P,None,2,11.39,18.4,19.99,12.6,,Holofoil,"<strong>Poké-POWER</strong> — Magma Switch  <br>
Once during your turn <em>(before your attack)</em>, you may move an Energy card attached to your Pokemon with Team Magma in its name to another of your Pokemon.  This power can't be used if Team Magma's Claydol is affected by a Special Condition.",
89825,Team Magma's Claydol - 8/95,Team Magmas Claydol 8 95,https://tcgplayer-cdn.tcgplayer.com/product/89825_200w.jpg,3,1377,https://cpt.tcgcsv.com/wXK,2025-03-30T05:28:13.32,1,8/95,Holo Rare,Psychic Darkness,80,Stage 1,"[2P] Dark Hand (40+) 
<br>If you have more cards in your hand than your opponent, this attack does 40 damage plus 20 more damage.",,P,None,2,2.99,9.95,15.99,8.3,,Reverse Holofoil,"<strong>Poké-POWER</strong> — Magma Switch  <br>
Once during your turn <em>(before your attack)</em>, you may move an Energy card attached to your Pokemon with Team Magma in its name to another of your Pokemon.  This power can't be used if Team Magma's Claydol is affected by a Special Condition.",
89826,Team Magma's Claydol - 33/95,Team Magmas Claydol 33 95,https://tcgplayer-cdn.tcgplayer.com/product/89826_200w.jpg,3,1377,https://cpt.tcgcsv.com/xXK,2024-04-01T21:21:00.2,1,33/95,Uncommon,Fighting,80,Stage 1,"[2] Clay Curse 
<br>Put 2 damage counters on your opponent's Pokemon in any way you like.","[1FF] Clay Pulse (50) 
<br>Does 10 damage to each of your opponent's Benched Pokemon that has any damage counters on it.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",G,None,1,0.35,0.6,9.07,0.47,,Normal,,
89826,Team Magma's Claydol - 33/95,Team Magmas Claydol 33 95,https://tcgplayer-cdn.tcgplayer.com/product/89826_200w.jpg,3,1377,https://cpt.tcgcsv.com/xXK,2024-04-01T21:21:00.2,1,33/95,Uncommon,Fighting,80,Stage 1,"[2] Clay Curse 
<br>Put 2 damage counters on your opponent's Pokemon in any way you like.","[1FF] Clay Pulse (50) 
<br>Does 10 damage to each of your opponent's Benched Pokemon that has any damage counters on it.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",G,None,1,1.13,5.04,9.99,5.35,,Reverse Holofoil,,
89827,Team Magma's Groudon,Team Magmas Groudon,https://tcgplayer-cdn.tcgplayer.com/product/89827_200w.jpg,3,1377,https://cpt.tcgcsv.com/zXK,2024-04-01T21:20:57.947,1,9/95,Holo Rare,Fighting Darkness,100,Basic,"[1F] Linear Attack
<br>Choose 1 of your opponent's Pokemon.  This attack does 20 damage to that Pokemon. <i> (Don't apply Weakness and Resistance for Benched Pokemon.)</i>","[1FF] Pulverize (50+) 
<br>If the Defending Pokemon already has at least 2 damage counters on it, this attack does 50 damage plus 20 more damage.",G,None,3,75.0,80.44,96.48,97.45,53.58,Holofoil,"<strong>Poké-BODY</strong> — Power Saver <br>
As long as the number of Pokemon in play <em>(both yours and your opponent's)</em> that has Team Magma in its name is 3 or less, Team Magma's Groudon can't attack.",
89827,Team Magma's Groudon,Team Magmas Groudon,https://tcgplayer-cdn.tcgplayer.com/product/89827_200w.jpg,3,1377,https://cpt.tcgcsv.com/zXK,2024-04-01T21:20:57.947,1,9/95,Holo Rare,Fighting Darkness,100,Basic,"[1F] Linear Attack
<br>Choose 1 of your opponent's Pokemon.  This attack does 20 damage to that Pokemon. <i> (Don't apply Weakness and Resistance for Benched Pokemon.)</i>","[1FF] Pulverize (50+) 
<br>If the Defending Pokemon already has at least 2 damage counters on it, this attack does 50 damage plus 20 more damage.",G,None,3,44.0,85.84,127.67,124.69,,Reverse Holofoil,"<strong>Poké-BODY</strong> — Power Saver <br>
As long as the number of Pokemon in play <em>(both yours and your opponent's)</em> that has Team Magma in its name is 3 or less, Team Magma's Groudon can't attack.",
89828,Team Magma's Houndoom - 10/95,Team Magmas Houndoom 10 95,https://tcgplayer-cdn.tcgplayer.com/product/89828_200w.jpg,3,1377,https://cpt.tcgcsv.com/BXK,2025-02-19T12:44:45.54,1,10/95,Holo Rare,Fire Darkness,70,Stage 1,"[1R] Roasting Heat (30+) 
<br>If the Defending Pokemon is Burned, this attack does 30 damage plus 20 more damage.","[2R] Magma Spurt (30x) 
<br>Discard the top 5 cards from your deck.  This attack does 30 damage times the number of Fighting and Fire basic Energy cards discarded this way.",W,None,1,74.69,137.34,199.99,100.0,112.34,Holofoil,,
89828,Team Magma's Houndoom - 10/95,Team Magmas Houndoom 10 95,https://tcgplayer-cdn.tcgplayer.com/product/89828_200w.jpg,3,1377,https://cpt.tcgcsv.com/BXK,2025-02-19T12:44:45.54,1,10/95,Holo Rare,Fire Darkness,70,Stage 1,"[1R] Roasting Heat (30+) 
<br>If the Defending Pokemon is Burned, this attack does 30 damage plus 20 more damage.","[2R] Magma Spurt (30x) 
<br>Discard the top 5 cards from your deck.  This attack does 30 damage times the number of Fighting and Fire basic Energy cards discarded this way.",W,None,1,54.99,55.0,57.99,53.2,,Reverse Holofoil,,
89829,Team Magma's Houndoom - 34/95,Team Magmas Houndoom 34 95,https://tcgplayer-cdn.tcgplayer.com/product/89829_200w.jpg,3,1377,https://cpt.tcgcsv.com/CXK,2024-04-01T21:21:04.337,1,34/95,Uncommon,Fire,70,Stage 1,"[1R] Target Scorch (30) 
<br>If the Defending Pokemon has Team Aqua in its name, the Defending Pokemon is now Burned.","[2R] Damage Burn (40+) 
<br>If the Defending Pokemon already has any damage counters on it, this attack does 40 damage plus 20 more damage.",W,None,1,1.0,2.09,4.42,1.87,,Normal,,
89829,Team Magma's Houndoom - 34/95,Team Magmas Houndoom 34 95,https://tcgplayer-cdn.tcgplayer.com/product/89829_200w.jpg,3,1377,https://cpt.tcgcsv.com/CXK,2024-04-01T21:21:04.337,1,34/95,Uncommon,Fire,70,Stage 1,"[1R] Target Scorch (30) 
<br>If the Defending Pokemon has Team Aqua in its name, the Defending Pokemon is now Burned.","[2R] Damage Burn (40+) 
<br>If the Defending Pokemon already has any damage counters on it, this attack does 40 damage plus 20 more damage.",W,None,1,18.5,20.0,24.99,15.48,,Reverse Holofoil,,
89830,Team Magma's Houndour - 35/95,Team Magmas Houndour 35 95,https://tcgplayer-cdn.tcgplayer.com/product/89830_200w.jpg,3,1377,https://cpt.tcgcsv.com/DXK,2024-04-01T21:21:04.45,1,35/95,Uncommon,Fire,50,Basic,"[R] Singe 
<br>Flip a coin.  If heads, the Defending Pokemon is now Burned.","[1D] Dark Shock (20) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",W,None,1,2.32,3.67,4.31,4.34,,Normal,,
89830,Team Magma's Houndour - 35/95,Team Magmas Houndour 35 95,https://tcgplayer-cdn.tcgplayer.com/product/89830_200w.jpg,3,1377,https://cpt.tcgcsv.com/DXK,2024-04-01T21:21:04.45,1,35/95,Uncommon,Fire,50,Basic,"[R] Singe 
<br>Flip a coin.  If heads, the Defending Pokemon is now Burned.","[1D] Dark Shock (20) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",W,None,1,10.81,21.83,34.99,11.6,,Reverse Holofoil,,
89831,Team Magma's Houndour - 62/95,Team Magmas Houndour 62 95,https://tcgplayer-cdn.tcgplayer.com/product/89831_200w.jpg,3,1377,https://cpt.tcgcsv.com/FXK,2024-04-01T21:21:04.573,1,62/95,Common,Fire,50,Basic,[R] Combustion (10),"[1R] Super Singe (10) 
<br>The Defending Pokemon is now Burned.",W,None,1,0.25,0.76,1.84,0.76,0.43,Normal,,
89831,Team Magma's Houndour - 62/95,Team Magmas Houndour 62 95,https://tcgplayer-cdn.tcgplayer.com/product/89831_200w.jpg,3,1377,https://cpt.tcgcsv.com/FXK,2024-04-01T21:21:04.573,1,62/95,Common,Fire,50,Basic,[R] Combustion (10),"[1R] Super Singe (10) 
<br>The Defending Pokemon is now Burned.",W,None,1,13.5,13.8,34.19,16.98,,Reverse Holofoil,,
89832,Team Magma's Houndour - 63/95,Team Magmas Houndour 63 95,https://tcgplayer-cdn.tcgplayer.com/product/89832_200w.jpg,3,1377,https://cpt.tcgcsv.com/GXK,2024-04-01T21:21:04.673,1,63/95,Common,Fire,50,Basic,"[1] Kick Away (10) 
<br>Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon, if any.",[1R] Steady Firebreathing (20),W,None,1,0.5,1.42,2.0,1.83,,Normal,,
89832,Team Magma's Houndour - 63/95,Team Magmas Houndour 63 95,https://tcgplayer-cdn.tcgplayer.com/product/89832_200w.jpg,3,1377,https://cpt.tcgcsv.com/GXK,2024-04-01T21:21:04.673,1,63/95,Common,Fire,50,Basic,"[1] Kick Away (10) 
<br>Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon, if any.",[1R] Steady Firebreathing (20),W,None,1,6.01,33.0,59.99,9.3,,Reverse Holofoil,,
