productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost
223065,Sonia,Sonia,https://tcgplayer-cdn.tcgplayer.com/product/223065_200w.jpg,3,2685,https://cpt.tcgcsv.com/kfP2,2025-03-18T08:12:23.603,1,"Search your deck for up to 2 Basic Pokemon or up to 2 basic Energy cards, reveal them, and put them into your hand. Then, shuffle your deck.",0.12,0.3,2.0,0.28,,Reverse Holofoil,65/73,Uncommon,Supporter,,,,,,,
223066,Suspicious Food Tin,Suspicious Food Tin,https://tcgplayer-cdn.tcgplayer.com/product/223066_200w.jpg,3,2685,https://cpt.tcgcsv.com/lfP2,2024-07-26T16:49:14.67,1,"Heal 80 damage from 1 of your Pokemon that has at least 1 Psychic Energy attached. If you healed any damage in this way, discard a Psychic Energy from it.",0.05,0.24,2.0,0.22,0.19,Reverse Holofoil,66/73,Uncommon,Item,,,,,,,
223066,Suspicious Food Tin,Suspicious Food Tin,https://tcgplayer-cdn.tcgplayer.com/product/223066_200w.jpg,3,2685,https://cpt.tcgcsv.com/lfP2,2024-07-26T16:49:14.67,1,"Heal 80 damage from 1 of your Pokemon that has at least 1 Psychic Energy attached. If you healed any damage in this way, discard a Psychic Energy from it.",0.01,0.15,1.5,0.1,0.1,Normal,66/73,Uncommon,Item,,,,,,,
223067,Team Yell Grunt,Team Yell Grunt,https://tcgplayer-cdn.tcgplayer.com/product/223067_200w.jpg,3,2685,https://cpt.tcgcsv.com/mfP2,2024-07-26T16:49:14.733,1,Put an Energy attached to 1 of your opponent's Pokemon into their hand.,0.05,0.25,2.0,0.15,,Reverse Holofoil,67/73,Uncommon,Supporter,,,,,,,
223067,Team Yell Grunt,Team Yell Grunt,https://tcgplayer-cdn.tcgplayer.com/product/223067_200w.jpg,3,2685,https://cpt.tcgcsv.com/mfP2,2024-07-26T16:49:14.733,1,Put an Energy attached to 1 of your opponent's Pokemon into their hand.,0.01,0.15,1.49,0.11,0.05,Normal,67/73,Uncommon,Supporter,,,,,,,
223068,Drednaw V (Full Art),Drednaw V Full Art,https://tcgplayer-cdn.tcgplayer.com/product/223068_200w.jpg,3,2685,https://cpt.tcgcsv.com/nfP2,2023-02-20T14:59:55.477,1,"<strong>Ability — Solid Shell</strong>
<br>This Pokemon takes 30 less damage from attacks <em>(after applying Weakness and Resistance)</em>.",0.5,1.5,7.99,1.47,1.74,Holofoil,69/73,Ultra Rare,Water,210,Basic,"[1WW] Powerful Bite (130)
<br>During your opponent's next turn, the Defending Pokemon can't retreat.",,Lx2,None,4
223069,Gardevoir V (Full Art),Gardevoir V Full Art,https://tcgplayer-cdn.tcgplayer.com/product/223069_200w.jpg,3,2685,https://cpt.tcgcsv.com/pfP2,2023-10-24T19:47:04.11,1,,2.62,3.99,29.99,3.77,4.99,Holofoil,70/73,Ultra Rare,Psychic,210,Basic,[P] Magical Shot,"[1PP] Swelling Pulse (120+)
<br>If this Pokemon was healed during this turn, this attack does 80 more damage.",Mx2,None,2
223070,Galarian Cursola V (Full Art),Galarian Cursola V Full Art,https://tcgplayer-cdn.tcgplayer.com/product/223070_200w.jpg,3,2685,https://cpt.tcgcsv.com/qfP2,2023-10-27T21:24:06.18,1,"<strong>Ability — Gnawing Aura</strong>
<br>As long as this Pokemon is in the Active Spot, whenever your opponent attaches an Energy card from their hand to 1 of their Pokemon, put 3 damage counters on that Pokemon.",1.0,1.7,20.0,1.53,1.18,Holofoil,71/73,Ultra Rare,Psychic,190,Basic,"[1P] Hollow Missile (60)
<br>Put 3 damage counters on your opponent's Benched Pokemon in any way you like.",,Dx2,F-30,2
223071,Grapploct V (Full Art),Grapploct V Full Art,https://tcgplayer-cdn.tcgplayer.com/product/223071_200w.jpg,3,2685,https://cpt.tcgcsv.com/rfP2,2022-07-08T15:13:43.613,1,,0.84,1.46,9.95,1.25,1.62,Holofoil,72/73,Ultra Rare,Fighting,210,Basic,"[F] Tie Up (20)
<br>If the Defending Pokemon is a Basic Pokemon, it can't attack during your opponent's next turn.","[1FF] Moonsault Press (120+)
<br>Flip a coin. If heads, this attack does 100 more damage.",Px2,None,2
223072,Hop (Full Art),Hop Full Art,https://tcgplayer-cdn.tcgplayer.com/product/223072_200w.jpg,3,2685,https://cpt.tcgcsv.com/sfP2,2023-01-02T20:56:28.813,1,Draw 3 cards.,0.87,1.5,20.0,1.44,1.95,Holofoil,73/73,Ultra Rare,Supporter,,,,,,,
223073,Charizard VMAX (Secret),Charizard VMAX Secret,https://tcgplayer-cdn.tcgplayer.com/product/223073_200w.jpg,3,2685,https://cpt.tcgcsv.com/tfP2,2024-07-02T12:13:27.133,1,,155.52,243.6,1500.0,156.43,249.98,Holofoil,74/73,Secret Rare,Fire,330,VMAX,[3] Claw Slash (100),"[2RRR] G-Max Wildfire (300)
<br>Discard 2 Energy from this Pokémon.",Wx2,None,3
223074,Drednaw VMAX (Secret),Drednaw VMAX Secret,https://tcgplayer-cdn.tcgplayer.com/product/223074_200w.jpg,3,2685,https://cpt.tcgcsv.com/vfP2,2021-06-25T14:08:09.037,1,"<strong>Ability — Solid Shell</strong>                                          
<br>This Pokemon takes 30 less damage from attacks <em>(after applying Weakness and Resistance).</em>",5.91,8.49,22.79,7.6,7.58,Holofoil,75/73,Secret Rare,Water,320,VMAX,"[WW1] G-Max Headbutt (160+)
<br>Flip a coin. If heads, this attack does 80 more damage.",,Lx2,,4
223075,Gardevoir VMAX (Secret),Gardevoir VMAX Secret,https://tcgplayer-cdn.tcgplayer.com/product/223075_200w.jpg,3,2685,https://cpt.tcgcsv.com/wfP2,2021-05-19T12:33:37.95,1,,11.0,17.0,47.5,15.5,20.24,Holofoil,76/73,Secret Rare,Psychic,320,VMAX,"[PP1] Max Cure (180)
<br>Heal 50 damage from this Pokemon.",,Mx2,,2
223076,Kabu (Secret),Kabu Secret,https://tcgplayer-cdn.tcgplayer.com/product/223076_200w.jpg,3,2685,https://cpt.tcgcsv.com/xfP2,2021-06-25T14:17:28.363,1,"Shuffle your hand into your deck. Then, draw 4 cards. If your Active Pokemon is your only Pokemon in play, draw 8 cards instead.",2.95,4.03,25.99,3.6,3.7,Holofoil,77/73,Secret Rare,Supporter,,,,,,,
223077,Piers (Secret),Piers Secret,https://tcgplayer-cdn.tcgplayer.com/product/223077_200w.jpg,3,2685,https://cpt.tcgcsv.com/zfP2,2021-05-19T12:34:05.98,1,"Search your deck for an Energy card and a [D] Pokemon, reveal them, and put them into your hand. Then, shuffle your deck.",3.22,4.3,29.95,3.95,5.23,Holofoil,78/73,Secret Rare,Supporter,,,,,,,
223078,Charizard V (Secret),Charizard V Secret,https://tcgplayer-cdn.tcgplayer.com/product/223078_200w.jpg,3,2685,https://cpt.tcgcsv.com/BfP2,2022-11-03T13:13:18.463,1,,193.0,306.14,449.9,274.79,302.27,Holofoil,79/73,Secret Rare,Fire,220,Basic,[3] Claw Slash (80),"[2RR] Fire Spin (220)
<br>Discard 2 Energy from this Pokemon.",Wx2,,3
223079,Suspicious Food Tin (Secret),Suspicious Food Tin Secret,https://tcgplayer-cdn.tcgplayer.com/product/223079_200w.jpg,3,2685,https://cpt.tcgcsv.com/CfP2,2021-06-25T14:18:23.713,1,"Heal 80 damage from 1 of your Pokemon that has at least 1 [P] Energy attached. If you healed any damage in this way, discard a [P] Energy from it.",0.99,2.0,20.0,1.61,1.62,Holofoil,80/73,Secret Rare,Item,,,,,,,
223939,Turffield Stadium,Turffield Stadium,https://tcgplayer-cdn.tcgplayer.com/product/223939_200w.jpg,3,2685,https://cpt.tcgcsv.com/PBP2,2024-07-26T16:49:14.797,1,"Once during each player's turn, that player may search their deck for an Evolution Grass Pokemon, reveal it, and put it into their hand. Then, that player shuffles their deck.",0.05,0.15,2.04,0.09,0.05,Normal,68/73,Uncommon,Stadium,,,,,,,
223939,Turffield Stadium,Turffield Stadium,https://tcgplayer-cdn.tcgplayer.com/product/223939_200w.jpg,3,2685,https://cpt.tcgcsv.com/PBP2,2024-07-26T16:49:14.797,1,"Once during each player's turn, that player may search their deck for an Evolution Grass Pokemon, reveal it, and put it into their hand. Then, that player shuffles their deck.",0.07,0.25,2.0,0.22,,Reverse Holofoil,68/73,Uncommon,Stadium,,,,,,,
247385,Champion's Path Elite Trainer Box Case,Champions Path Elite Trainer Box Case,https://tcgplayer-cdn.tcgplayer.com/product/247385_200w.jpg,3,2685,https://cpt.tcgcsv.com/KZ-2,2025-04-03T15:08:50.743,1,"Each sealed Elite Trainer Box case contains 10 Elite Trainer Boxes
<br><em>(5 of each variety.)</em>",2000.0,2250.0,2500.0,1351.63,,Normal,,,,,,,,,,
251544,Code Card - Champion's Path Booster Pack,Code Card Champions Path Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/251544_200w.jpg,3,2685,https://cpt.tcgcsv.com/VD03,2022-07-20T19:16:18.33,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.04,0.1,0.49,0.07,,Normal,,Code Card,,,,,,,,
251545,Code Card - Champion's Path Collection [Dubwool V],Code Card Champions Path Collection Dubwool V,https://tcgplayer-cdn.tcgplayer.com/product/251545_200w.jpg,3,2685,https://cpt.tcgcsv.com/WD03,2022-07-20T19:16:20.137,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.02,0.09,0.5,0.04,,Normal,,Code Card,,,,,,,,
251547,Code Card - Champion's Path Collection [Hatterene V],Code Card Champions Path Collection Hatterene V,https://tcgplayer-cdn.tcgplayer.com/product/251547_200w.jpg,3,2685,https://cpt.tcgcsv.com/ZD03,2022-07-20T19:16:21.627,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.03,0.07,0.5,0.05,,Normal,,Code Card,,,,,,,,
251549,Code Card - Champion's Path Elite Trainer Box,Code Card Champions Path Elite Trainer Box,https://tcgplayer-cdn.tcgplayer.com/product/251549_200w.jpg,3,2685,https://cpt.tcgcsv.com/_D03,2022-07-20T19:16:23.117,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.09,0.16,1.0,0.16,,Normal,,Code Card,,,,,,,,
251550,Code Card - Champion's Path Pin Collection [Ballonea Gym],Code Card Champions Path Pin Collection Ballonea Gym,https://tcgplayer-cdn.tcgplayer.com/product/251550_200w.jpg,3,2685,https://cpt.tcgcsv.com/0F03,2022-07-20T19:16:25.01,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.23,0.24,0.24,0.25,,Normal,,Code Card,,,,,,,,
251551,Code Card - Champion's Path Pin Collection [Hammerlocke Gym],Code Card Champions Path Pin Collection Hammerlocke Gym,https://tcgplayer-cdn.tcgplayer.com/product/251551_200w.jpg,3,2685,https://cpt.tcgcsv.com/2F03,2023-03-06T13:42:10.9,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.23,0.24,0.25,,,Normal,,Code Card,,,,,,,,
251553,Code Card - Champion's Path Pin Collection [Hulbury Gym],Code Card Champions Path Pin Collection Hulbury Gym,https://tcgplayer-cdn.tcgplayer.com/product/251553_200w.jpg,3,2685,https://cpt.tcgcsv.com/5F03,2022-07-20T19:16:28.59,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.58,0.62,1.2,,,Normal,,Code Card,,,,,,,,
251555,Code Card - Champion's Path Pin Collection [Motostoke Gym],Code Card Champions Path Pin Collection Motostoke Gym,https://tcgplayer-cdn.tcgplayer.com/product/251555_200w.jpg,3,2685,https://cpt.tcgcsv.com/7F03,2022-07-20T19:16:30.21,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.78,0.8,0.99,,,Normal,,Code Card,,,,,,,,
251557,Code Card - Champion's Path Pin Collection [Spikemuth Gym],Code Card Champions Path Pin Collection Spikemuth Gym,https://tcgplayer-cdn.tcgplayer.com/product/251557_200w.jpg,3,2685,https://cpt.tcgcsv.com/9F03,2022-07-20T19:16:31.58,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.25,0.26,0.26,,,Normal,,Code Card,,,,,,,,
251558,Code Card - Champion's Path Pin Collection [Turffield Gym],Code Card Champions Path Pin Collection Turffield Gym,https://tcgplayer-cdn.tcgplayer.com/product/251558_200w.jpg,3,2685,https://cpt.tcgcsv.com/bF03,2022-07-20T19:16:33.017,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.63,1.16,1.2,,,Normal,,Code Card,,,,,,,,
251559,Code Card - Champion's Path Premium Collection [Marnie],Code Card Champions Path Premium Collection Marnie,https://tcgplayer-cdn.tcgplayer.com/product/251559_200w.jpg,3,2685,https://cpt.tcgcsv.com/cF03,2022-07-20T19:16:34.423,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.75,1.03,2.0,1.02,,Normal,,Code Card,,,,,,,,
251561,Code Card - Champion's Path Special Pin Collection [Circhester],Code Card Champions Path Special Pin Collection Circhester,https://tcgplayer-cdn.tcgplayer.com/product/251561_200w.jpg,3,2685,https://cpt.tcgcsv.com/fF03,2022-07-20T19:16:35.867,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.14,0.35,1.5,0.99,,Normal,,Code Card,,,,,,,,
251563,Code Card - Champion's Path Special Pin Collection [Stow-on-Side],Code Card Champions Path Special Pin Collection Stow on Side,https://tcgplayer-cdn.tcgplayer.com/product/251563_200w.jpg,3,2685,https://cpt.tcgcsv.com/hF03,2022-07-20T19:16:37.223,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.25,0.62,0.98,0.98,,Normal,,Code Card,,,,,,,,
265318,Champion's Path Booster Pack Art Bundle [Set of 4],Champions Path Booster Pack Art Bundle Set of 4,https://tcgplayer-cdn.tcgplayer.com/product/265318_200w.jpg,3,2685,https://cpt.tcgcsv.com/n883,2022-03-11T20:26:32.97,1,"Collect each of the 4 unique art packs for Champion's Path.
<br>Each Champion's Path booster pack contains 10 random cards.",47.95,57.77,79.88,48.45,,Normal,,,,,,,,,,
