productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extRetreatCost,extAttack2,extResistance
87070,Magnemite,Magnemite,https://tcgplayer-cdn.tcgplayer.com/product/87070_200w.jpg,3,1374,https://cpt.tcgcsv.com/qRJ,2022-11-29T19:17:13.013,1,080/110,Common,Lightning,40,Basic,"[L] Thunder Wave (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",F,0.18,0.5,1.99,0.61,0.3,Normal,,1,"[1L] Selfdestruct (40)
<br>
Does 10 damage to each Pokémon on each player's Bench. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",
87070,Magnemite,Magnemite,https://tcgplayer-cdn.tcgplayer.com/product/87070_200w.jpg,3,1374,https://cpt.tcgcsv.com/qRJ,2022-11-29T19:17:13.013,1,080/110,Common,Lightning,40,Basic,"[L] Thunder Wave (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",F,34.99,37.51,51.98,65.99,,Reverse Holofoil,,1,"[1L] Selfdestruct (40)
<br>
Does 10 damage to each Pokémon on each player's Bench. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",
87099,Magneton,Magneton,https://tcgplayer-cdn.tcgplayer.com/product/87099_200w.jpg,3,1374,https://cpt.tcgcsv.com/_RJ,2022-11-29T19:18:40.147,1,028/110,Rare,Lightning,80,Stage 1,"[1L] Sonicboom (20)
<br>Don't apply Weakness and Resistance for this attack. <em>(Any other effects that would happen after applying Weakness and Resistance still happen.)</em>",F,1.0,2.25,5.0,2.47,2.37,Normal,,2,"[LLLL] Selfdestruct (100)
<br>Does 20 damage to each Pokémon on each player's Bench. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em> Magneton does 100 damage to itself.",
87099,Magneton,Magneton,https://tcgplayer-cdn.tcgplayer.com/product/87099_200w.jpg,3,1374,https://cpt.tcgcsv.com/_RJ,2022-11-29T19:18:40.147,1,028/110,Rare,Lightning,80,Stage 1,"[1L] Sonicboom (20)
<br>Don't apply Weakness and Resistance for this attack. <em>(Any other effects that would happen after applying Weakness and Resistance still happen.)</em>",F,99.99,149.99,199.99,52.66,,Reverse Holofoil,,2,"[LLLL] Selfdestruct (100)
<br>Does 20 damage to each Pokémon on each player's Bench. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em> Magneton does 100 damage to itself.",
87171,Mankey,Mankey,https://tcgplayer-cdn.tcgplayer.com/product/87171_200w.jpg,3,1374,https://cpt.tcgcsv.com/rTJ,2025-09-24T20:24:23.99,1,081/110,Common,Fighting,30,Basic,"[1] Mischief
<br>
Shuffle your opponent's deck.",P,0.13,0.45,1.92,0.42,,Normal,,,"[1F] Anger (20+)
<br>
Flip a coin. If heads, this attack does 20 damage plus 20 more damage; if tails, this attack does 20 damage.",
87171,Mankey,Mankey,https://tcgplayer-cdn.tcgplayer.com/product/87171_200w.jpg,3,1374,https://cpt.tcgcsv.com/rTJ,2025-09-24T20:24:23.99,1,081/110,Common,Fighting,30,Basic,"[1] Mischief
<br>
Shuffle your opponent's deck.",P,45.93,75.0,99.99,46.91,,Reverse Holofoil,,,"[1F] Anger (20+)
<br>
Flip a coin. If heads, this attack does 20 damage plus 20 more damage; if tails, this attack does 20 damage.",
87311,Meowth,Meowth,https://tcgplayer-cdn.tcgplayer.com/product/87311_200w.jpg,3,1374,https://cpt.tcgcsv.com/fXJ,2022-11-29T19:22:51.303,1,053/110,Uncommon,Colorless,50,Basic,"[2] Pay Day (10)
<br>Flip a coin. If heads, draw a card.",F,0.95,1.42,3.99,1.42,,Normal,,1,,P-30
87311,Meowth,Meowth,https://tcgplayer-cdn.tcgplayer.com/product/87311_200w.jpg,3,1374,https://cpt.tcgcsv.com/fXJ,2022-11-29T19:22:51.303,1,053/110,Uncommon,Colorless,50,Basic,"[2] Pay Day (10)
<br>Flip a coin. If heads, draw a card.",F,55.98,90.0,90.0,73.93,,Reverse Holofoil,,1,,P-30
87387,Metapod,Metapod,https://tcgplayer-cdn.tcgplayer.com/product/87387_200w.jpg,3,1374,https://cpt.tcgcsv.com/MZJ,2022-11-29T19:24:05.69,1,054/110,Uncommon,Grass,70,Stage 1,"[2] Stiffen
<br>Flip a coin. If heads, prevent all damage done to Metapod during your opponent's next turn. <em>(Any other effects of attacks still happen.)</em>",R,0.5,1.31,2.69,1.95,,Normal,,2,"[GG] Stun Spore (20)
<br> Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",
87387,Metapod,Metapod,https://tcgplayer-cdn.tcgplayer.com/product/87387_200w.jpg,3,1374,https://cpt.tcgcsv.com/MZJ,2022-11-29T19:24:05.69,1,054/110,Uncommon,Grass,70,Stage 1,"[2] Stiffen
<br>Flip a coin. If heads, prevent all damage done to Metapod during your opponent's next turn. <em>(Any other effects of attacks still happen.)</em>",R,49.0,60.0,76.58,61.25,,Reverse Holofoil,,2,"[GG] Stun Spore (20)
<br> Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",
87419,Mewtwo,Mewtwo,https://tcgplayer-cdn.tcgplayer.com/product/87419_200w.jpg,3,1374,https://cpt.tcgcsv.com/p-J,2023-02-22T11:19:13.81,1,029/110,Rare,Psychic,60,Basic,"[P] Energy Control
<br>Flip a coin. If heads, choose a basic Energy card attached to 1 of your opponent's Pokémon and attach it to another of your opponent's Pokémon of your choice.",P,24.09,39.96,49.99,32.4,,Normal,,1,"[PPP] Telekinesis
<br>Choose 1 of your opponent's Pokémon. This attack does 30 damage to that Pokémon. Don't apply Weakness and Resistance for this attack. <em>(Any other effects that would happen after applying Weakness and Resistance still happen.)</em>",
87419,Mewtwo,Mewtwo,https://tcgplayer-cdn.tcgplayer.com/product/87419_200w.jpg,3,1374,https://cpt.tcgcsv.com/p-J,2023-02-22T11:19:13.81,1,029/110,Rare,Psychic,60,Basic,"[P] Energy Control
<br>Flip a coin. If heads, choose a basic Energy card attached to 1 of your opponent's Pokémon and attach it to another of your opponent's Pokémon of your choice.",P,575.0,600.0,999.99,487.5,,Reverse Holofoil,,1,"[PPP] Telekinesis
<br>Choose 1 of your opponent's Pokémon. This attack does 30 damage to that Pokémon. Don't apply Weakness and Resistance for this attack. <em>(Any other effects that would happen after applying Weakness and Resistance still happen.)</em>",
87560,Moltres,Moltres,https://tcgplayer-cdn.tcgplayer.com/product/87560_200w.jpg,3,1374,https://cpt.tcgcsv.com/d2K,2022-11-29T19:30:09.733,1,030/110,Rare,Fire,70,Basic,"[R] Wildfire
<br>You may discard any number of Fire Energy cards attached to Moltres when you use this attack. If you do, discard that many cards from the top of your opponent's deck.",,5.99,14.13,49.99,10.11,,Normal,,2,"[RRRR] Dive Bomb (80)
<br> Flip a coin. If tails, this attack does nothing.",F-30
87560,Moltres,Moltres,https://tcgplayer-cdn.tcgplayer.com/product/87560_200w.jpg,3,1374,https://cpt.tcgcsv.com/d2K,2022-11-29T19:30:09.733,1,030/110,Rare,Fire,70,Basic,"[R] Wildfire
<br>You may discard any number of Fire Energy cards attached to Moltres when you use this attack. If you do, discard that many cards from the top of your opponent's deck.",,76.01,91.0,112.07,128.5,,Reverse Holofoil,,2,"[RRRR] Dive Bomb (80)
<br> Flip a coin. If tails, this attack does nothing.",F-30
87618,Muk,Muk,https://tcgplayer-cdn.tcgplayer.com/product/87618_200w.jpg,3,1374,https://cpt.tcgcsv.com/n3K,2022-11-29T19:31:58.053,1,016/110,Holo Rare,Grass,70,Stage 1,"[GGG] Sludge (30)
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned.",P,11.26,17.5,49.99,17.89,,Holofoil,<strong>Pokémon Power: Toxic Gas</strong> Ignore all Pokémon Powers other than Toxic Gases. This power stops working while Muk is affected by a Special Condition.,2,,
87618,Muk,Muk,https://tcgplayer-cdn.tcgplayer.com/product/87618_200w.jpg,3,1374,https://cpt.tcgcsv.com/n3K,2022-11-29T19:31:58.053,1,016/110,Holo Rare,Grass,70,Stage 1,"[GGG] Sludge (30)
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned.",P,75.7,77.45,99.99,90.0,,Reverse Holofoil,<strong>Pokémon Power: Toxic Gas</strong> Ignore all Pokémon Powers other than Toxic Gases. This power stops working while Muk is affected by a Special Condition.,2,,
87668,Mysterious Fossil,Mysterious Fossil,https://tcgplayer-cdn.tcgplayer.com/product/87668_200w.jpg,3,1374,https://cpt.tcgcsv.com/n5K,2022-11-29T19:32:56.753,1,109/110,Common,Trainer,10,,,,0.34,0.67,2.99,0.72,,Normal,"Play Mysterious Fossil as if it were a Basic Pokémon. While in play, Mysterious Fossil counts as a Pokémon (instead of a Trainer card). Mysterious Fossil has no attacks, can't retreat, and can't be affected by Special Conditions. If Mysterious Fossil is Knocked Out, it doesn't count as a Knocked Out Pokémon. <em>(Discard it anyway.)</em> At any time during your turn before your attack, you may discard Mysterious Fossil from play. You can put Pokémon that evolve from Mysterious Fossil on this card",,,
87668,Mysterious Fossil,Mysterious Fossil,https://tcgplayer-cdn.tcgplayer.com/product/87668_200w.jpg,3,1374,https://cpt.tcgcsv.com/n5K,2022-11-29T19:32:56.753,1,109/110,Common,Trainer,10,,,,30.0,41.66,47.97,49.99,,Reverse Holofoil,"Play Mysterious Fossil as if it were a Basic Pokémon. While in play, Mysterious Fossil counts as a Pokémon (instead of a Trainer card). Mysterious Fossil has no attacks, can't retreat, and can't be affected by Special Conditions. If Mysterious Fossil is Knocked Out, it doesn't count as a Knocked Out Pokémon. <em>(Discard it anyway.)</em> At any time during your turn before your attack, you may discard Mysterious Fossil from play. You can put Pokémon that evolve from Mysterious Fossil on this card",,,
87694,Nidoking,Nidoking,https://tcgplayer-cdn.tcgplayer.com/product/87694_200w.jpg,3,1374,https://cpt.tcgcsv.com/V5K,2022-11-29T19:36:31.813,1,031/110,Rare,Grass,90,Stage 2,"[2G] Thrash (30+)
<br>Flip a coin. If heads, this attack does 30 damage plus 10 more damage; if tails, this attack does 30 damage plus Nidoking does 10 damage to itself.",P,6.74,10.3,17.95,10.48,,Normal,,1,"[GGG] Toxic (20)
<br>The Defending Pokémon is now Poisoned. It now takes 20 Poison damage instead of 10 after each player's turn <em>(even if it was already Poisoned)</em>.",
87694,Nidoking,Nidoking,https://tcgplayer-cdn.tcgplayer.com/product/87694_200w.jpg,3,1374,https://cpt.tcgcsv.com/V5K,2022-11-29T19:36:31.813,1,031/110,Rare,Grass,90,Stage 2,"[2G] Thrash (30+)
<br>Flip a coin. If heads, this attack does 30 damage plus 10 more damage; if tails, this attack does 30 damage plus Nidoking does 10 damage to itself.",P,74.99,132.75,199.99,108.63,,Reverse Holofoil,,1,"[GGG] Toxic (20)
<br>The Defending Pokémon is now Poisoned. It now takes 20 Poison damage instead of 10 after each player's turn <em>(even if it was already Poisoned)</em>.",
87706,Nidoqueen,Nidoqueen,https://tcgplayer-cdn.tcgplayer.com/product/87706_200w.jpg,3,1374,https://cpt.tcgcsv.com/86K,2022-11-29T19:37:13.35,1,032/110,Rare,Grass,90,Stage 2,"[1G] Boyfriends (20+)
<br>Does 20 damage plus 20 more damage for each Nidoking you have in play.",P,4.31,5.65,19.99,6.79,,Normal,,3,[2GG] Mega Punch (50),
87715,Nidoran F,Nidoran F,https://tcgplayer-cdn.tcgplayer.com/product/87715_200w.jpg,3,1374,https://cpt.tcgcsv.com/k6K,2022-11-29T19:39:15.967,1,082/110,Common,Grass,60,Basic,"[G] Fury Swipes (10x)
<br>Flip 3 coins. This attack does 10 damage times the number of heads.",P,0.25,0.54,1.7,0.59,0.32,Normal,,1,"[GG] Call for Family
<br>Search your deck for a Basic Pokémon named Nidoran M or Nidoran F and put it onto your Bench. Shuffle your deck afterward. <em>(You can't use this attack if your Bench is full.)</em>",
87715,Nidoran F,Nidoran F,https://tcgplayer-cdn.tcgplayer.com/product/87715_200w.jpg,3,1374,https://cpt.tcgcsv.com/k6K,2022-11-29T19:39:15.967,1,082/110,Common,Grass,60,Basic,"[G] Fury Swipes (10x)
<br>Flip 3 coins. This attack does 10 damage times the number of heads.",P,22.48,61.24,99.99,30.92,,Reverse Holofoil,,1,"[GG] Call for Family
<br>Search your deck for a Basic Pokémon named Nidoran M or Nidoran F and put it onto your Bench. Shuffle your deck afterward. <em>(You can't use this attack if your Bench is full.)</em>",
87724,Nidoran M,Nidoran M,https://tcgplayer-cdn.tcgplayer.com/product/87724_200w.jpg,3,1374,https://cpt.tcgcsv.com/v6K,2023-01-31T11:02:48.313,1,083/110,Common,Grass,40,Basic,"[G] Horn Hazard (30)
<br>Flip a coin. If tails, this attack does nothing.",P,0.26,0.59,2.99,0.59,,Normal,,1,,
87724,Nidoran M,Nidoran M,https://tcgplayer-cdn.tcgplayer.com/product/87724_200w.jpg,3,1374,https://cpt.tcgcsv.com/v6K,2023-01-31T11:02:48.313,1,083/110,Common,Grass,40,Basic,"[G] Horn Hazard (30)
<br>Flip a coin. If tails, this attack does nothing.",P,75.0,80.0,85.0,33.03,,Reverse Holofoil,,1,,
87733,Nidorina,Nidorina,https://tcgplayer-cdn.tcgplayer.com/product/87733_200w.jpg,3,1374,https://cpt.tcgcsv.com/H6K,2023-02-22T11:19:29.687,1,055/110,Uncommon,Grass,70,Stage 1,"[G] Supersonic
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.",P,0.63,1.35,4.99,1.58,,Normal,,1,"[2G] Double Kick (30x)
<br>Flip 2 coins. This attack does 30 damage times the number of heads.",
87733,Nidorina,Nidorina,https://tcgplayer-cdn.tcgplayer.com/product/87733_200w.jpg,3,1374,https://cpt.tcgcsv.com/H6K,2023-02-22T11:19:29.687,1,055/110,Uncommon,Grass,70,Stage 1,"[G] Supersonic
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.",P,30.0,44.0,60.78,58.63,,Reverse Holofoil,,1,"[2G] Double Kick (30x)
<br>Flip 2 coins. This attack does 30 damage times the number of heads.",
87743,Nidorino,Nidorino,https://tcgplayer-cdn.tcgplayer.com/product/87743_200w.jpg,3,1374,https://cpt.tcgcsv.com/T6K,2022-11-29T19:44:16.2,1,056/110,Uncommon,Grass,60,Stage 1,"[2G] Double Kick (30x)
<br>Flip 2 coins. Does 30 damage times number of heads.",P,0.72,2.0,9.97,2.02,,Normal,,1,[2GG] Horn Drill (50),
87743,Nidorino,Nidorino,https://tcgplayer-cdn.tcgplayer.com/product/87743_200w.jpg,3,1374,https://cpt.tcgcsv.com/T6K,2022-11-29T19:44:16.2,1,056/110,Uncommon,Grass,60,Stage 1,"[2G] Double Kick (30x)
<br>Flip 2 coins. Does 30 damage times number of heads.",P,35.89,41.1,150.0,61.97,,Reverse Holofoil,,1,[2GG] Horn Drill (50),
87764,Ninetales,Ninetales,https://tcgplayer-cdn.tcgplayer.com/product/87764_200w.jpg,3,1374,https://cpt.tcgcsv.com/j7K,2022-11-29T19:50:25.19,1,017/110,Holo Rare,Fire,80,Stage 1,"[2] Lure
<br>If your opponent has any Benched Pokémon, choose 1 and switch it with the Defending Pokémon.",W,25.0,69.98,89.99,42.98,,Holofoil,,1,"[RRRR] Fire Blast (80)
<br>
Discard 1 Fire Energy card attached to Ninetales or this attack does nothing.",
87764,Ninetales,Ninetales,https://tcgplayer-cdn.tcgplayer.com/product/87764_200w.jpg,3,1374,https://cpt.tcgcsv.com/j7K,2022-11-29T19:50:25.19,1,017/110,Holo Rare,Fire,80,Stage 1,"[2] Lure
<br>If your opponent has any Benched Pokémon, choose 1 and switch it with the Defending Pokémon.",W,345.0,422.5,499.99,300.0,,Reverse Holofoil,,1,"[RRRR] Fire Blast (80)
<br>
Discard 1 Fire Energy card attached to Ninetales or this attack does nothing.",
87855,Omanyte,Omanyte,https://tcgplayer-cdn.tcgplayer.com/product/87855_200w.jpg,3,1374,https://cpt.tcgcsv.com/79K,2023-08-06T17:55:08.58,1,057/110,Uncommon,Water,40,Stage 1,"[W] Water Gun (10+)
<br>Does 10 damage plus 10 more damage for each Water Energy attached to Omanyte but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.",G,0.77,1.41,7.31,1.41,,Normal,<strong>Pokémon Power: Clairvoyance</strong> Your opponent plays with his or her hand face up. This power stops working while Omanyte is affected by a Special Condition.,1,,
87855,Omanyte,Omanyte,https://tcgplayer-cdn.tcgplayer.com/product/87855_200w.jpg,3,1374,https://cpt.tcgcsv.com/79K,2023-08-06T17:55:08.58,1,057/110,Uncommon,Water,40,Stage 1,"[W] Water Gun (10+)
<br>Does 10 damage plus 10 more damage for each Water Energy attached to Omanyte but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.",G,34.0,49.68,115.0,48.39,,Reverse Holofoil,<strong>Pokémon Power: Clairvoyance</strong> Your opponent plays with his or her hand face up. This power stops working while Omanyte is affected by a Special Condition.,1,,
87867,Omastar,Omastar,https://tcgplayer-cdn.tcgplayer.com/product/87867_200w.jpg,3,1374,https://cpt.tcgcsv.com/m9K,2022-11-29T19:54:39,1,058/110,Uncommon,Water,70,Stage 2,"[1W] Water Gun (20+)
<br>Does 20 damage plus 10 more damage for each Water Energy attached to Omastar but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.",G,0.5,1.96,3.99,2.14,,Normal,,1,"[2] Spike Cannon (30x)
<br>Flip 2 coins. This attack does 30 damage times the number of heads.",
87867,Omastar,Omastar,https://tcgplayer-cdn.tcgplayer.com/product/87867_200w.jpg,3,1374,https://cpt.tcgcsv.com/m9K,2022-11-29T19:54:39,1,058/110,Uncommon,Water,70,Stage 2,"[1W] Water Gun (20+)
<br>Does 20 damage plus 10 more damage for each Water Energy attached to Omastar but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.",G,34.99,58.99,61.94,64.45,,Reverse Holofoil,,1,"[2] Spike Cannon (30x)
<br>Flip 2 coins. This attack does 30 damage times the number of heads.",
87877,Onix,Onix,https://tcgplayer-cdn.tcgplayer.com/product/87877_200w.jpg,3,1374,https://cpt.tcgcsv.com/z9K,2022-11-29T19:55:56.607,1,084/110,Common,Fighting,90,Basic,[F] Rock Throw (10),G,0.2,0.47,1.99,0.47,0.27,Normal,,3,"[FF] Harden
<br>During your opponent's next turn, whenever 30 or less damage is done to Onix <em>(after applying Weakness and Resistance)</em>, prevent that damage. <em>(Any other effects of attacks still happen.)</em>",
87877,Onix,Onix,https://tcgplayer-cdn.tcgplayer.com/product/87877_200w.jpg,3,1374,https://cpt.tcgcsv.com/z9K,2022-11-29T19:55:56.607,1,084/110,Common,Fighting,90,Basic,[F] Rock Throw (10),G,80.1,100.0,103.94,100.0,,Reverse Holofoil,,3,"[FF] Harden
<br>During your opponent's next turn, whenever 30 or less damage is done to Onix <em>(after applying Weakness and Resistance)</em>, prevent that damage. <em>(Any other effects of attacks still happen.)</em>",
88028,Pidgeot,Pidgeot,https://tcgplayer-cdn.tcgplayer.com/product/88028_200w.jpg,3,1374,https://cpt.tcgcsv.com/BdK,2022-11-29T19:56:52.37,1,033/110,Rare,Colorless,80,Stage 2,[2] Wing Attack (20),L,3.75,5.03,25.0,4.89,,Normal,,,"[3] Hurricane (30)
<br>Unless this attack Knocks Out the Defending Pokémon, return the Defending Pokémon and all cards attached to it to your opponent's hand.",F-30
88028,Pidgeot,Pidgeot,https://tcgplayer-cdn.tcgplayer.com/product/88028_200w.jpg,3,1374,https://cpt.tcgcsv.com/BdK,2022-11-29T19:56:52.37,1,033/110,Rare,Colorless,80,Stage 2,[2] Wing Attack (20),L,99.99,146.3,151.28,75.0,,Reverse Holofoil,,,"[3] Hurricane (30)
<br>Unless this attack Knocks Out the Defending Pokémon, return the Defending Pokémon and all cards attached to it to your opponent's hand.",F-30
88038,Pidgeotto,Pidgeotto,https://tcgplayer-cdn.tcgplayer.com/product/88038_200w.jpg,3,1374,https://cpt.tcgcsv.com/NdK,2022-11-29T19:58:51.453,1,034/110,Rare,Colorless,60,Stage 1,"[2] Whirlwind (20)
<br>Your opponent switches the Defending Pokémon with 1 of his or her Benched Pokémon, if any. <em>(Do the damage before switching the Pokémon.)</em>",L,3.25,5.62,15.0,6.15,,Normal,,1,"[3] Mirror Move
<br>If Pidgeotto was attacked last turn, do the final result of that attack on Pidgeotto to the defending Pokémon.",F-30
88038,Pidgeotto,Pidgeotto,https://tcgplayer-cdn.tcgplayer.com/product/88038_200w.jpg,3,1374,https://cpt.tcgcsv.com/NdK,2022-11-29T19:58:51.453,1,034/110,Rare,Colorless,60,Stage 1,"[2] Whirlwind (20)
<br>Your opponent switches the Defending Pokémon with 1 of his or her Benched Pokémon, if any. <em>(Do the damage before switching the Pokémon.)</em>",L,73.13,110.57,148.0,37.99,,Reverse Holofoil,,1,"[3] Mirror Move
<br>If Pidgeotto was attacked last turn, do the final result of that attack on Pidgeotto to the defending Pokémon.",F-30
88046,Pidgey,Pidgey,https://tcgplayer-cdn.tcgplayer.com/product/88046_200w.jpg,3,1374,https://cpt.tcgcsv.com/XdK,2022-11-29T20:00:05.143,1,085/110,Common,Colorless,40,Basic,"[2] Whirlwind (10)
<br>
Your opponent switches the Defending Pokémon with 1 of his or her Benched Pokémon, if any. <em>(Do the damage before switching the Pokémon.)</em>",L,0.29,1.0,3.99,1.08,0.52,Normal,,1,,F-30
88046,Pidgey,Pidgey,https://tcgplayer-cdn.tcgplayer.com/product/88046_200w.jpg,3,1374,https://cpt.tcgcsv.com/XdK,2022-11-29T20:00:05.143,1,085/110,Common,Colorless,40,Basic,"[2] Whirlwind (10)
<br>
Your opponent switches the Defending Pokémon with 1 of his or her Benched Pokémon, if any. <em>(Do the damage before switching the Pokémon.)</em>",L,42.98,42.98,54.95,53.17,,Reverse Holofoil,,1,,F-30
88075,Pikachu,Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/88075_200w.jpg,3,1374,https://cpt.tcgcsv.com/wfK,2024-04-04T21:25:50.81,1,086/110,Common,Lightning,50,Basic,"[LL] Spark (20)
<br>If your opponent has any Benched Pokémon, choose 1 of them and this attack does 10 damage to it. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",F,0.95,1.89,6.27,2.04,,Normal,,1,,
88075,Pikachu,Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/88075_200w.jpg,3,1374,https://cpt.tcgcsv.com/wfK,2024-04-04T21:25:50.81,1,086/110,Common,Lightning,50,Basic,"[LL] Spark (20)
<br>If your opponent has any Benched Pokémon, choose 1 of them and this attack does 10 damage to it. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",F,500.0,575.0,650.0,442.49,,Reverse Holofoil,,1,,
88207,Pokemon Breeder,Pokemon Breeder,https://tcgplayer-cdn.tcgplayer.com/product/88207_200w.jpg,3,1374,https://cpt.tcgcsv.com/9jK,2022-11-29T20:01:36.697,1,102/110,Rare,Trainer,,,,,2.99,3.99,5.99,3.83,,Normal,Put a Stage 2 Evolution card from your hand on the matching Basic Pokémon. You can only play this card when you would be allowed to evolve that Pokémon anyway.,,,
88207,Pokemon Breeder,Pokemon Breeder,https://tcgplayer-cdn.tcgplayer.com/product/88207_200w.jpg,3,1374,https://cpt.tcgcsv.com/9jK,2022-11-29T20:01:36.697,1,102/110,Rare,Trainer,,,,,48.75,51.05,109.99,50.0,,Reverse Holofoil,Put a Stage 2 Evolution card from your hand on the matching Basic Pokémon. You can only play this card when you would be allowed to evolve that Pokémon anyway.,,,
88242,Pokemon Trader,Pokemon Trader,https://tcgplayer-cdn.tcgplayer.com/product/88242_200w.jpg,3,1374,https://cpt.tcgcsv.com/SjK,2022-11-29T20:02:01.857,1,103/110,Rare,Trainer,,,,,1.49,2.07,5.0,2.74,2.52,Normal,Trade 1 of the Basic Pokémon or Evolution cards in your hand for 1 of the Basic Pokémon or Evolution cards from your deck. Show both cards to your opponent. Shuffle your deck afterward.,,,
88242,Pokemon Trader,Pokemon Trader,https://tcgplayer-cdn.tcgplayer.com/product/88242_200w.jpg,3,1374,https://cpt.tcgcsv.com/SjK,2022-11-29T20:02:01.857,1,103/110,Rare,Trainer,,,,,50.82,59.99,99.99,50.0,,Reverse Holofoil,Trade 1 of the Basic Pokémon or Evolution cards in your hand for 1 of the Basic Pokémon or Evolution cards from your deck. Show both cards to your opponent. Shuffle your deck afterward.,,,
88282,Ponyta,Ponyta,https://tcgplayer-cdn.tcgplayer.com/product/88282_200w.jpg,3,1374,https://cpt.tcgcsv.com/GkK,2022-11-29T20:02:44.19,1,087/110,Common,Fire,40,Basic,[2] Smash Kick (20),W,0.15,0.45,1.79,0.48,0.33,Normal,,1,[RR] Flame Tail (30),
88282,Ponyta,Ponyta,https://tcgplayer-cdn.tcgplayer.com/product/88282_200w.jpg,3,1374,https://cpt.tcgcsv.com/GkK,2022-11-29T20:02:44.19,1,087/110,Common,Fire,40,Basic,[2] Smash Kick (20),W,150.0,150.0,150.0,68.07,,Reverse Holofoil,,1,[RR] Flame Tail (30),
88332,Potion,Potion,https://tcgplayer-cdn.tcgplayer.com/product/88332_200w.jpg,3,1374,https://cpt.tcgcsv.com/GlK,2025-01-31T19:34:55.913,1,110/110,Common,Item,,,,,0.09,0.28,1.99,0.28,0.15,Normal,Remove up to 2 damage counters from 1 of your Pokémon.,,,
88332,Potion,Potion,https://tcgplayer-cdn.tcgplayer.com/product/88332_200w.jpg,3,1374,https://cpt.tcgcsv.com/GlK,2025-01-31T19:34:55.913,1,110/110,Common,Item,,,,,16.25,20.02,32.75,42.5,,Reverse Holofoil,Remove up to 2 damage counters from 1 of your Pokémon.,,,
88351,Potion Energy,Potion Energy,https://tcgplayer-cdn.tcgplayer.com/product/88351_200w.jpg,3,1374,https://cpt.tcgcsv.com/2mK,2022-11-29T20:03:35.247,1,101/110,Uncommon,Special Energy,,,,,0.4,0.7,2.99,0.56,0.57,Normal,"If you play this card from your hand, remove 1 damage counter from the Pokémon you attach it to, if it has any. Potion Energy provides 1 Colorless energy. <em>(Doesn't count as a basic Energy card.)</em>",,,
88351,Potion Energy,Potion Energy,https://tcgplayer-cdn.tcgplayer.com/product/88351_200w.jpg,3,1374,https://cpt.tcgcsv.com/2mK,2022-11-29T20:03:35.247,1,101/110,Uncommon,Special Energy,,,,,63.58,69.95,143.04,36.88,,Reverse Holofoil,"If you play this card from your hand, remove 1 damage counter from the Pokémon you attach it to, if it has any. Potion Energy provides 1 Colorless energy. <em>(Doesn't count as a basic Energy card.)</em>",,,
88361,Primeape,Primeape,https://tcgplayer-cdn.tcgplayer.com/product/88361_200w.jpg,3,1374,https://cpt.tcgcsv.com/fmK,2022-11-29T20:05:21.207,1,059/110,Uncommon,Fighting,70,Stage 1,"[FF] Fury Swipes (20x)
<br>Flip 3 coins. This attack does 20 damage times the number of heads.",P,0.33,1.17,2.79,1.28,,Normal,,1,"[1FF] Tantrum (50)
<br>Flip a coin. If tails, Primeape is now Confused <em>(after doing damage)</em>.",
88361,Primeape,Primeape,https://tcgplayer-cdn.tcgplayer.com/product/88361_200w.jpg,3,1374,https://cpt.tcgcsv.com/fmK,2022-11-29T20:05:21.207,1,059/110,Uncommon,Fighting,70,Stage 1,"[FF] Fury Swipes (20x)
<br>Flip 3 coins. This attack does 20 damage times the number of heads.",P,33.55,34.49,55.39,56.84,,Reverse Holofoil,,1,"[1FF] Tantrum (50)
<br>Flip a coin. If tails, Primeape is now Confused <em>(after doing damage)</em>.",
