productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extResistance,extCardText,extAttack3
108624,Mewtwo - XY101,Mewtwo XY101,https://tcgplayer-cdn.tcgplayer.com/product/108624_200w.jpg,3,1451,https://cpt.tcgcsv.com/vsT,2016-11-08T13:58:42.027,1,XY101,Promo,Psychic,120,Basic,"[1P] Psy Bolt (20)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","[2PP] Zen Blade (100)
<br>This Pokemon can't use Zen Blade during your next turn.",Px2,2,8.53,12.74,27.0,13.02,,Holofoil,None,,
114004,Pikachu,Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/114004_200w.jpg,3,1451,https://cpt.tcgcsv.com/6DW,2021-07-05T12:30:02.527,1,XY95,Promo,Lightning,60,Basic,"[1] Let's Eat Together
<br>Heal 30 damage from both Active Pokemon.","[1L] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 20 more damage.",Fx2,1,59.99,63.25,177.15,53.11,,Holofoil,M-20,,
114005,Umbreon,Umbreon,https://tcgplayer-cdn.tcgplayer.com/product/114005_200w.jpg,3,1451,https://cpt.tcgcsv.com/7DW,2016-04-07T16:53:15.047,1,XY96,Promo,Darkness,100,Stage 1,"[1D] Mach Claw (30)
<br>This attack's damage isn't affected by Resistance.","[2D] Lunatic Sense (60+)
<br>Turn 1 of your face-down Prize cards face up. If that Prize card is a Pokémon, this attack does 60 more damage. (That Prize card remains face up for the rest of the game.)",Fx2,2,48.99,59.99,369.99,60.82,,Holofoil,P-20,,
114006,Mew - XY110,Mew XY110,https://tcgplayer-cdn.tcgplayer.com/product/114006_200w.jpg,3,1451,https://cpt.tcgcsv.com/8DW,2022-08-08T19:59:04.477,1,XY110,Promo,Psychic,70,Basic,"[1] Clairvoyance
<br>Your opponent reveals his or her hand.","[2P] Psychic (40+)
<br>This attack does 10 more damage for each Energy attached to your opponent's Active Pokemon.",Px2,1,95.08,147.0,279.5,100.61,149.95,Holofoil,None,,
114007,Aerodactyl EX - XY97,Aerodactyl EX XY97,https://tcgplayer-cdn.tcgplayer.com/product/114007_200w.jpg,3,1451,https://cpt.tcgcsv.com/9DW,2020-06-26T18:26:34.507,1,XY97,Promo,Fighting,170,Basic,"[1F] Rock Smash (30+)
<br>Flip a coin. If heads, this attack does 30 more damage.",[2F] Land Crush (70),Lx2,1,2.75,5.12,10.38,5.63,,Holofoil,F-20,,
114008,M Aerodactyl EX,M Aerodactyl EX,https://tcgplayer-cdn.tcgplayer.com/product/114008_200w.jpg,3,1451,https://cpt.tcgcsv.com/bDW,2016-04-07T16:52:38.01,1,XY98,Promo,Fighting,210,Mega,"[2F] Rock Drill Dive (110)
<br>This attack does 10 damage to each Benched Pokémon (both yours and your opponent's).<i> (Don't apply Weakness and Resistance for Benched Pokémon.)</i>",,Lx2,1,14.49,23.61,49.95,24.03,,Holofoil,F-20,,
114009,Aerodactyl Spirit Link - XY99,Aerodactyl Spirit Link XY99,https://tcgplayer-cdn.tcgplayer.com/product/114009_200w.jpg,3,1451,https://cpt.tcgcsv.com/cDW,2022-06-14T02:16:41.58,1,XY99,Promo,Tool,,,,,,,0.75,1.0,25.0,1.26,,Normal,,Your turn does not end if the Pokémon this card is attached to becomes M Aerodactyl-EX.,
114010,Aurorus EX - XY102,Aurorus EX XY102,https://tcgplayer-cdn.tcgplayer.com/product/114010_200w.jpg,3,1451,https://cpt.tcgcsv.com/dDW,2021-11-17T18:56:46.057,1,XY102,Promo,Water,180,Basic,"[1WWW] Crystal Breath (160)
<br>This Pokémon can't attack during your next turn.",,Mx2,3,16.74,57.38,58.1,14.65,,Holofoil,None,"<b>Ability — Frozen Charm</b>
<br>Each of your Pokémon that has any Water Energy attached to it can't be Paralyzed. <em></em>(Remove Paralyzed from those Pokémon.)",
114011,Empoleon BREAK,Empoleon BREAK,https://tcgplayer-cdn.tcgplayer.com/product/114011_200w.jpg,3,1451,https://cpt.tcgcsv.com/fDW,2022-01-25T19:27:58.217,1,XY134,Promo,Water,170,BREAK Evolution,"[1W] Emperor's Command (30x)
<br>This attack does 30 damage times the number of Pokémon your opponent has in play.",,None,0,10.16,13.04,15.54,10.55,,Holofoil,None,"Empoleon <b>BREAK</b> retains the attacks, Abilities, Weakness, Resistance, and Retreat Cost of its previous Evolution.",
114012,Beheeyem BREAK - XY135,Beheeyem BREAK XY135,https://tcgplayer-cdn.tcgplayer.com/product/114012_200w.jpg,3,1451,https://cpt.tcgcsv.com/gDW,2021-11-17T18:57:10.403,1,XY135,Promo,Psychic,130,BREAK Evolution,"[PPP] Cosmic Circle (100)
<br>Move as many Psychic Energy attached to your Pokémon to your other Pokémon in any way you like.",,None,0,4.99,5.44,7.6,7.45,,Holofoil,None,"Beheeyem <b>BREAK</b> retains the attacks, Abilities, Weakness, Resistance, and Retreat Cost of its previous Evolution.",
114013,Noctowl BREAK,Noctowl BREAK,https://tcgplayer-cdn.tcgplayer.com/product/114013_200w.jpg,3,1451,https://cpt.tcgcsv.com/hDW,2021-10-20T13:03:02.55,1,XY136,Promo,Colorless,130,BREAK Evolution,"[3] Night Scan (60+)
<br>Your opponent reveals his or her hand. This attack does 30 more damage for each Trainer card you find there.",,None,0,5.54,10.53,30.0,5.54,,Holofoil,None,"Noctowl <b>BREAK</b> retains the attacks, Abilities, Weakness, Resistance, and Retreat Cost of its previous Evolution.",
114014,Trevenant (Prerelease),Trevenant Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/114014_200w.jpg,3,1451,https://cpt.tcgcsv.com/jDW,2022-07-11T10:47:40.673,1,XY94,Promo,Psychic,110,Stage 1,"[2P] Energy Press (70+)
<br>This attack does 10 more damage for each Energy attached to your opponent's Active Pokémon.",,Dx2,3,2.75,4.54,5.75,2.75,,Holofoil,F-20,"<b>Ability — Nervous Seed</b>
<br>As long as this Pokémon is your Active Pokémon, the attacks of your opponent's Basic Pokémon cost Colorless more.",
114015,Trevenant - XY94 (Prerelease) [Staff],Trevenant XY94 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/114015_200w.jpg,3,1451,https://cpt.tcgcsv.com/kDW,2024-04-03T17:42:20.97,1,XY94,Promo,Psychic,110,Stage 1,"[2P] Energy Press (70+)
<br>This attack does 10 more damage for each Energy attached to your opponent's Active Pokémon.",,Dx2,3,39.99,39.99,76.48,17.86,,Holofoil,F-20,"<b>Ability — Nervous Seed</b>
<br>As long as this Pokémon is your Active Pokémon, the attacks of your opponent's Basic Pokémon cost Colorless more.",
114526,Celebi - XY111,Celebi XY111,https://tcgplayer-cdn.tcgplayer.com/product/114526_200w.jpg,3,1451,https://cpt.tcgcsv.com/xQW,2023-04-09T16:28:42.287,1,XY111,Promo,Grass,70,Basic,"[1] Time Call
<br>Flip a coin. If heads, search your deck for a card that evolves from 1 of your Pokemon and put it onto that Pokemon. (This counts as evolving that Pokemon.) 
<br>Shuffle your deck afterward.","[G] Leech Seed (10)
<br>Heal 10 damage from this Pokemon.",Rx2,1,24.0,33.25,49.99,39.08,,Holofoil,None,,
116779,Magikarp,Magikarp,https://tcgplayer-cdn.tcgplayer.com/product/116779_200w.jpg,3,1451,https://cpt.tcgcsv.com/CKX,2022-10-19T21:22:56.703,1,XY143,Promo,Water,30,Basic,"[W] Epic Splash (30)
<br>Flip 2 coins. If either of them is tails, this attack does nothing.",,Lx2,1,53.99,73.5,129.99,64.52,53.99,Holofoil,None,,
117266,Jirachi - XY112,Jirachi XY112,https://tcgplayer-cdn.tcgplayer.com/product/117266_200w.jpg,3,1451,https://cpt.tcgcsv.com/lWX,2023-09-20T07:25:01.25,1,XY112,Promo,Metal,70,Basic,"[M] Precognitive Dream 
<br>Draw 3 cards. This Pokemon is now Asleep.","[2] Iron Head (30x)
<br>Flip a coin until you get tails. This attack does 30 damage times the number of heads.",Rx2,1,28.6,35.43,162.5,34.93,33.39,Holofoil,P-20,,
117267,Charizard EX - XY121,Charizard EX XY121,https://tcgplayer-cdn.tcgplayer.com/product/117267_200w.jpg,3,1451,https://cpt.tcgcsv.com/mWX,2022-12-12T11:43:32.037,1,XY121,Promo,Fire,180,Basic,[3] Wing Attack (60),"[2RR] Combustion Blast (150)
<br>This Pokemon can't use Combustion Blast during your next turn.",Wx2,2,78.99,136.49,231.98,142.88,69.99,Holofoil,None,,
117701,Gyarados EX,Gyarados EX,https://tcgplayer-cdn.tcgplayer.com/product/117701_200w.jpg,3,1451,https://cpt.tcgcsv.com/26Z,2021-10-20T12:59:08.05,1,XY106,Promo,Water,180,Basic,"[1] Stormy Seas
<br>Flip a coin until you get tails. For each heads, search your deck for a Water Energy card and attach it to this Pokemon. Shuffle your deck afterward.","[2WW] Splash Burn (130)
<br>This attack does 10 damage to each of your Benched Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",Lx2,4,11.01,15.8,41.0,14.15,,Holofoil,None,,
117702,Mewtwo EX - XY107,Mewtwo EX XY107,https://tcgplayer-cdn.tcgplayer.com/product/117702_200w.jpg,3,1451,https://cpt.tcgcsv.com/36Z,2024-10-28T21:28:36.34,1,XY107,Promo,Psychic,170,Basic,"[P] Shatter Shot (30x)
<br>This attack does 30 damage times the amount of Psychic Energy attached to this Pokemon.","[1PP] Damage Change
<br>Switch all damage counters on this Pokemon with those on your opponent's Active Pokemon.",Px2,2,5.89,11.13,25.0,12.13,,Holofoil,None,,
117703,Machamp EX,Machamp EX,https://tcgplayer-cdn.tcgplayer.com/product/117703_200w.jpg,3,1451,https://cpt.tcgcsv.com/56Z,2024-11-19T05:12:40.113,1,XY108,Promo,Fighting,180,Basic,"[1F] Steaming Mad (20x)
<br>This attack does 20 damage times the number of damage counters on this Pokemon. This Pokemon is now Confused.","[1FF] Crazy Hammer (80+)
<br>If this Pokemon is affected by a Special Condition, this attack does 80 more damage. Then, remove all Special Conditions from this Pokemon.",Px2,3,1.0,2.72,16.9,2.19,1.35,Holofoil,None,,
118858,Mawile Spirit Link,Mawile Spirit Link,https://tcgplayer-cdn.tcgplayer.com/product/118858_200w.jpg,3,1451,https://cpt.tcgcsv.com/bzZ,2021-07-31T17:18:21.68,1,XY105,Promo,Tool,,,,,,,2.51,6.09,7.0,3.37,,Normal,,"<em>Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.</em>
<br>
<br>Your turn does not end if the Pokemon this card is attached to becomes M Mawile EX.",
118859,Mawile EX,Mawile EX,https://tcgplayer-cdn.tcgplayer.com/product/118859_200w.jpg,3,1451,https://cpt.tcgcsv.com/czZ,2022-07-16T15:23:56.853,1,XY103,Promo,Fairy,150,Basic,[Y] Smack (20),"[YYY] Wonder Bomb (100)
<br>Flip a coin. If heads, discard an Energy attached to your opponent's Active Pokemon.",Mx2,2,4.55,7.96,24.99,6.92,,Holofoil,D-20,,
118860,M Mawile EX,M Mawile EX,https://tcgplayer-cdn.tcgplayer.com/product/118860_200w.jpg,3,1451,https://cpt.tcgcsv.com/dzZ,2021-08-20T15:38:02.447,1,XY104,Promo,Fairy,150,Mega Evolution,"[YYY] Twin Grapple (130)
<br>Flip 2 coins. For each heads, discard an Energy attached to your opponent's Active Pokemon.",,Mx2,2,22.0,30.84,55.95,30.84,,Holofoil,D-20,,
118861,Manaphy,Manaphy,https://tcgplayer-cdn.tcgplayer.com/product/118861_200w.jpg,3,1451,https://cpt.tcgcsv.com/fzZ,2016-08-24T16:45:57.89,1,XY113,Promo,Water,70,Basic,"[W] Marine Guidance
<br>Search your deck for a Water Pokemon, reveal it, and put it into your hand. Shuffle your deck afterward.","[WW] Aqua Ring (30)
<br>Switch this Pokemon with 1 of your Benched Pokemon.",Gx2,1,23.26,31.34,75.0,30.05,38.4,Holofoil,None,,
118862,Blastoise EX - XY122,Blastoise EX XY122,https://tcgplayer-cdn.tcgplayer.com/product/118862_200w.jpg,3,1451,https://cpt.tcgcsv.com/gzZ,2023-11-13T15:59:05.157,1,XY122,Promo,Water,180,Basic,"[2] Rapid Spin (30)
<br>Switch this Pokemon with 1 of your Benched Pokemon. Then, your opponent switches his or her Active Pokemon with 1 of his or her Benched Pokemon.","[WWW] Splash Bomb (120)
<br>Flip a coin. If tails, this Pokemon does 30 damage to itself.",Gx2,3,129.04,203.16,399.99,191.72,399.99,Holofoil,None,,
118863,Moltres (Prerelease),Moltres Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/118863_200w.jpg,3,1451,https://cpt.tcgcsv.com/hzZ,2021-10-20T13:01:40.903,1,XY127,Promo,Fire,120,Basic,[R] Combustion (20),"[2RR] Flying Flare (80+)
<br>You may do 40 more damage. If you do, this Pokemon does 20 damage to itself.",Wx2,1,29.69,33.0,60.0,18.68,,Holofoil,F-20,,
118864,Moltres - XY127 (Prerelease) [Staff],Moltres XY127 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/118864_200w.jpg,3,1451,https://cpt.tcgcsv.com/jzZ,2024-04-03T17:42:05.81,1,XY127,Promo,Fire,120,Basic,[R] Combustion (20),"[2RR] Flying Flare (80+)
<br>You may do 40 more damage. If you do, this Pokemon does 20 damage to itself.",Wx2,1,80.0,134.27,188.54,76.3,,Holofoil,F-20,,
118865,White Kyurem (Prerelease),White Kyurem Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/118865_200w.jpg,3,1451,https://cpt.tcgcsv.com/kzZ,2016-06-14T14:18:42.267,1,XY128,Promo,Water,130,Basic,"[1W] Burning Icicles (40)
<br>If this Pokemon has any Fire Energy attached to it, this attack does 20 damage to 2 of your opponent's Benched Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>","[1WW] Blizzard Burn (130)
<br>This Pokemon can't attack during your next turn.",Mx2,3,24.0,25.5,26.99,9.23,,Holofoil,None,,
118866,White Kyurem - XY128 (Prerelease) [Staff],White Kyurem XY128 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/118866_200w.jpg,3,1451,https://cpt.tcgcsv.com/lzZ,2024-04-03T17:43:27.99,1,XY128,Promo,Water,130,Basic,"[1W] Burning Icicles (40)
<br>If this Pokemon has any Fire Energy attached to it, this attack does 20 damage to 2 of your opponent's Benched Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>","[1WW] Blizzard Burn (130)
<br>This Pokemon can't attack during your next turn.",Mx2,3,,,,,,,None,,
118867,Zygarde - XY129 (Prerelease) [Staff],Zygarde XY129 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/118867_200w.jpg,3,1451,https://cpt.tcgcsv.com/mzZ,2024-04-03T17:43:57.393,1,XY129,Promo,Fighting,120,Basic,"[1F] Rumble (30)
<br>The Defending Pokemon can't retreat during your opponent's next turn.","[1FF] Geostrike (120)
<br>This attack does 10 damage to each of your Benched Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",Gx2,2,39.01,72.97,99.99,15.0,,Holofoil,None,,
118868,Zygarde (Prerelease),Zygarde Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/118868_200w.jpg,3,1451,https://cpt.tcgcsv.com/nzZ,2016-06-14T14:19:23.577,1,XY129,Promo,Fighting,120,Basic,"[1F] Rumble (30)
<br>The Defending Pokemon can't retreat during your opponent's next turn.","[1FF] Geostrike (120)
<br>This attack does 10 damage to each of your Benched Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",Gx2,2,3.99,5.1,9.99,4.03,4.2,Holofoil,None,,
118869,Tyranitar (Prerelease),Tyranitar Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/118869_200w.jpg,3,1451,https://cpt.tcgcsv.com/pzZ,2021-10-07T13:25:04.367,1,XY130,Promo,Darkness,160,Stage 2,"[DDDD] Darkness Mountain (150+)
<br>Discard the top 2 cards of your deck. This attack does 50 more damage for each Supporter discarded in this way.",,Fx2,4,34.99,37.5,40.0,16.1,,Holofoil,P-20,"<b>Ability — Raging Roar</b>
<br>When you play this Pokemon from your hand to evolve 1 of your Pokemon, you may attached 1 Darkness Energy from your discard pile to this Pokemon for each Prize card your opponent has taken.",
118870,Tyranitar - XY130 (Prerelease) [Staff],Tyranitar XY130 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/118870_200w.jpg,3,1451,https://cpt.tcgcsv.com/qzZ,2024-07-16T12:21:57.537,1,XY130,Promo,Darkness,160,Stage 2,"[DDDD] Darkness Mountain (150+)
<br>Discard the top 2 cards of your deck. This attack does 50 more damage for each Supporter discarded in this way.",,Fx2,4,395.98,612.49,799.97,799.97,,Holofoil,P-20,"<b>Ability — Raging Roar</b>
<br>When you play this Pokemon from your hand to evolve 1 of your Pokemon, you may attached 1 Darkness Energy from your discard pile to this Pokemon for each Prize card your opponent has taken.",
118871,Ash-Greninja EX - XY133,Ash Greninja EX XY133,https://tcgplayer-cdn.tcgplayer.com/product/118871_200w.jpg,3,1451,https://cpt.tcgcsv.com/rzZ,2022-06-24T04:12:40.467,1,XY133,Promo,Water,170,Basic,"[1W] Dancing Shuriken
<br>Flip 3 coins. This attack does 20 damage times the number of heads to 1 of your opponent's Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>","[1WW] Ninja Blade (130)
<br>This Pokemon can't use Ninja Blade during your next turn.",Gx2,1,39.88,59.8,124.99,58.07,,Holofoil,None,,
118872,Pansear,Pansear,https://tcgplayer-cdn.tcgplayer.com/product/118872_200w.jpg,3,1451,https://cpt.tcgcsv.com/szZ,2021-11-01T12:50:30.557,1,XY131,Promo,Fire,60,Basic,"[1] Fury Swipes (10x)
<br>Flip 3 coins. This attack does 10 damage times the number of heads.",,Wx2,1,0.28,0.69,6.0,0.59,,Holofoil,None,,
118873,Gastly,Gastly,https://tcgplayer-cdn.tcgplayer.com/product/118873_200w.jpg,3,1451,https://cpt.tcgcsv.com/tzZ,2025-02-05T21:18:47.937,1,XY132,Promo,Psychic,50,Basic,"[P] Sleep Poison
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Asleep and Poisoned.",,Dx2,1,0.5,1.38,1.99,4.54,,Holofoil,F-20,,
118874,Vivillon,Vivillon,https://tcgplayer-cdn.tcgplayer.com/product/118874_200w.jpg,3,1451,https://cpt.tcgcsv.com/vzZ,2021-08-31T13:42:18.563,1,XY137,Promo,Grass,120,Stage 2,"[1] Dizzying Poison 
<br>Your opponent's Active Pokemon is now Confused and Poisoned.","[G] Powder (30+)
<br>This attack does 30 more damage for each Fire Energy attached to your opponent's Active Pokemon.",Rx2,1,0.41,1.0,6.0,1.55,,Holofoil,None,,
118875,Froakie - XY138,Froakie XY138,https://tcgplayer-cdn.tcgplayer.com/product/118875_200w.jpg,3,1451,https://cpt.tcgcsv.com/wzZ,2021-08-17T21:43:13.433,1,XY138,Promo,Water,60,Basic,"[W] Bubble
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",,Gx2,1,0.66,1.55,5.0,1.97,,Holofoil,None,,
120115,Shaymin - XY115,Shaymin XY115,https://tcgplayer-cdn.tcgplayer.com/product/120115_200w.jpg,3,1451,https://cpt.tcgcsv.com/k3-,2024-06-10T07:44:21.493,1,XY115,Promo,Grass,70,Basic,"[2] Aromatherapy
<br>Heal 30 damage from each of your Pokemon.","[2G] Magical Leaf (40+)
<br>Flip a coin. If heads, this attack does 20 more damage and heal 20 damage from this Pokemon.",Rx2,1,42.99,48.22,99.99,47.57,99.99,Holofoil,None,,
120701,Venusaur EX - XY123,Venusaur EX XY123,https://tcgplayer-cdn.tcgplayer.com/product/120701_200w.jpg,3,1451,https://cpt.tcgcsv.com/2j-,2022-01-07T12:11:47.55,1,XY123,Promo,Grass,180,Basic,"[2G] Poison Powder (60)
<br>Your opponent's Active Pokemon is now Poisoned.","[2GG] Jungle Hammer (90)
<br>Heal 30 damage from this Pokemon.",Rx2,4,149.0,189.99,399.99,189.22,112.87,Holofoil,None,,
121364,Arceus - XY116,Arceus XY116,https://tcgplayer-cdn.tcgplayer.com/product/121364_200w.jpg,3,1451,https://cpt.tcgcsv.com/jz-,2024-05-10T05:25:29.617,1,XY116,Promo,Colorless,130,Basic,"[1] Type Switch 
<br>Choose Grass, Fire, Water, Lightning, Psychic, Fighting, Darkness, Metal, Fairy, or Dragon type. Until the end of your next turn, this Pokemon is that type.","[4] Power Blast (120)
<br>Discard an Energy attached to this Pokemon.",Fx2,2,20.0,38.25,99.95,32.88,22.08,Holofoil,None,,
121946,Darkrai - XY114,Darkrai XY114,https://tcgplayer-cdn.tcgplayer.com/product/121946_200w.jpg,3,1451,https://cpt.tcgcsv.com/XN-,2021-10-20T12:58:23.533,1,XY114,Promo,Darkness,110,Basic,[1D] Dark Cutter (30),"[1DD] Abyssal Sleep (80) 
<Br>Your opponent's Active Pokemon is now Asleep. Your opponent flips 2 coins instead of 1 between turns. If either of them is tails, that Pokemon is still Asleep.",Fx2,2,35.99,49.99,99.95,48.53,39.94,Holofoil,P-20,,
121947,Shaymin EX,Shaymin EX,https://tcgplayer-cdn.tcgplayer.com/product/121947_200w.jpg,3,1451,https://cpt.tcgcsv.com/ZN-,2022-04-11T18:10:48.64,1,XY148,Promo,Grass,110,Basic,"[2G] Floral Gain (60)
<br>Heal 20 damage and remove all Special Conditions from this Pokemon.",,Rx2,2,46.19,69.6,169.95,51.07,54.06,Holofoil,None,"<b>Ability — Aroma of Gratitude</b>
<br>Once during your turn <em>(before your attack)</em>, you may heal 20 damage from each of your Benched Basic Pokemon.",
121948,Ho-Oh,Ho Oh,https://tcgplayer-cdn.tcgplayer.com/product/121948_200w.jpg,3,1451,https://cpt.tcgcsv.com/-N-,2021-05-29T17:53:52.19,1,XY153,Promo,Fire,120,Basic,"[1] Stoke
<br>Flip a coin. If heads, search your deck for up to 2 Fire Energy cards and attach them to this Pokemon. Shuffle your deck afterward.",[2RR] Fire Wing (100),Wx2,2,3.91,4.98,13.95,8.4,,Holofoil,F-20,,
121949,Ho-Oh BREAK,Ho Oh BREAK,https://tcgplayer-cdn.tcgplayer.com/product/121949_200w.jpg,3,1451,https://cpt.tcgcsv.com/_N-,2022-12-03T18:04:26.417,1,XY154,Promo,Fire,150,BREAK Evolution,"[2RRR] Shining Flame (160)
<br>This Pokemon can't use Shining Flame during your next turn.",,None,0,15.0,26.99,42.6,29.55,,Holofoil,None,"Ho-Oh BREAK retains the attacks, Abilities, Weakness, Resistance, and Retreat Cost of its previous Evolution.",
121950,Lugia,Lugia,https://tcgplayer-cdn.tcgplayer.com/product/121950_200w.jpg,3,1451,https://cpt.tcgcsv.com/0P-,2017-07-10T14:25:08.06,1,XY156,Promo,Colorless,120,Basic,[2] Gust (30),"[4] Aeroblast (80+)
<br>Flip 2 coins. This attack does 20 more damage for each heads.",Lx2,2,6.98,8.49,10.65,12.41,,Holofoil,F-20,,
121952,Xerneas EX - XY149 (Shiny),Xerneas EX XY149 Shiny,https://tcgplayer-cdn.tcgplayer.com/product/121952_200w.jpg,3,1451,https://cpt.tcgcsv.com/3P-,2022-07-23T17:13:12.707,1,XY149,Promo,Fairy,170,Basic,"[2Y] Break Through (60)
<br>This attack does 30 damage to 1 of your opponent's Benched Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>","[2YY] X Blast (140)
<br>This Pokemon can't use X Blast during your next turn.",Mx2,2,10.74,138.98,149.98,13.58,129.97,Holofoil,D-20,,
121953,Yveltal EX - XY150 (Shiny),Yveltal EX XY150 Shiny,https://tcgplayer-cdn.tcgplayer.com/product/121953_200w.jpg,3,1451,https://cpt.tcgcsv.com/5P-,2022-07-23T17:13:23.72,1,XY150,Promo,Darkness,170,Basic,"[1D] Evil Ball (20+)
<br>This attack does 20 more damage times the amount of Energy attached to both Active Pokemon.","[2D] Y Cyclone (90)
<br>Move an Energy from this Pokemon to 1 of your Benched Pokemon.",Lx2,2,6.52,11.89,148.98,13.96,,Holofoil,F-20,,
121954,Zygarde EX (Shiny),Zygarde EX Shiny,https://tcgplayer-cdn.tcgplayer.com/product/121954_200w.jpg,3,1451,https://cpt.tcgcsv.com/6P-,2023-02-14T19:20:12.207,1,XY151,Promo,Fighting,190,Basic,"[F] Land's Pulse (20+)
<br>If there is any Stadium card in play, this attack does 20 more damage.","[1F] Cell Storm (60)
<br>Heal 30 damage from this Pokemon.",Gx2,3,2.22,3.04,20.95,3.81,,Holofoil,None,,[1FF] Land's Wrath (100)
121955,Zygarde,Zygarde,https://tcgplayer-cdn.tcgplayer.com/product/121955_200w.jpg,3,1451,https://cpt.tcgcsv.com/7P-,2016-08-24T16:57:22.98,1,XY152,Promo,Fighting,120,Basic,"[1F] Rumble (30)
<br>The Defending Pokemon can't retreat during your opponent's next turn.","[1FF] Geostrike (120)
<br>This attack does 10 damage to each of your Benched Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",Gx2,2,1.15,1.28,5.24,1.67,,Holofoil,None,,
121963,Wobbuffet BREAK,Wobbuffet BREAK,https://tcgplayer-cdn.tcgplayer.com/product/121963_200w.jpg,3,1451,https://cpt.tcgcsv.com/hP-,2023-05-26T17:38:37.247,1,XY155,Promo,Psychic,140,BREAK Evolution,"[1P] Right Back at You
<br>Discard all Energy attached to this Pokemon. During your opponent's next turn, if this Pokemon is damaged by an attack <i>(even if this Pokemon is Knocked Out)</i>, put damage counters on the Attacking Pokemon equal to the damage done to this Pokemon.",,None,0,4.85,5.97,40.0,6.55,,Holofoil,None,"Wobbuffet BREAK retains the attacks, Abilities, Weakness, Resistance, and Retreat Cost of its previous Evolution.",
123434,Mew EX - XY126,Mew EX XY126,https://tcgplayer-cdn.tcgplayer.com/product/123434_200w.jpg,3,1451,https://cpt.tcgcsv.com/Jn_,2017-07-10T14:27:27.503,1,XY126,Promo,Psychic,120,Basic,"[P] Replace
<br>Move as many Energy attached to your Pokemon to your other Pokemon in any way you like.",,Px2,1,124.0,140.64,182.78,111.92,,Holofoil,None,"<b>Ability — Versatile</b>
<br>This Pokemon can use the attacks of any Pokemon in play <em>(both yours and your opponent's)</em>. You still need the necessary Energy to use each attack.)",
123435,Mewtwo EX - XY125,Mewtwo EX XY125,https://tcgplayer-cdn.tcgplayer.com/product/123435_200w.jpg,3,1451,https://cpt.tcgcsv.com/Kn_,2021-10-05T13:27:40.81,1,XY125,Promo,Psychic,170,Basic,"[2] Photon Wave (30)
<br>During your opponent's next turn, any damage done by attacks from the Defending Pokemon is reduced by 30 <i>(before applying Weakness and Resistance)</i>.",[2PP] Psyburn (120),Px2,2,64.99,80.0,199.99,70.4,85.98,Holofoil,None,,
123436,Pikachu EX - XY124,Pikachu EX XY124,https://tcgplayer-cdn.tcgplayer.com/product/123436_200w.jpg,3,1451,https://cpt.tcgcsv.com/Ln_,2024-01-02T06:45:07.453,1,XY124,Promo,Lightning,130,Basic,"[1] Iron Tail (30x)
<br>Flip a coin until you get tails.  This attack does 30 damage times the number of heads.","[2L] Overspark (50x)
<br>Discard all Lightning Energy attached to this Pokemon. This attack does 50 damage times the number of Energy cards you discarded.",Fx2,1,188.33,250.0,498.0,223.52,,Holofoil,M-20,,
123437,Victini - XY117,Victini XY117,https://tcgplayer-cdn.tcgplayer.com/product/123437_200w.jpg,3,1451,https://cpt.tcgcsv.com/Mn_,2021-07-08T23:45:01.56,1,XY117,Promo,Fire,70,Basic,"[1] Energy Assist
<br>Flip a coin. If heads, attach a basic Energy card from your discard pile to 1 of your Benched Pokemon.","[1R] Victory Ball (50)
<br>Discard a Fire Energy attached to this Pokemon.",Wx2,1,37.0,44.99,99.95,43.05,41.98,Holofoil,None,,
