productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extLinkRating,extLinkArrows,extUPC
166354,Knightmare Phoenix,Knightmare Phoenix,https://tcgplayer-cdn.tcgplayer.com/product/166354_200w.jpg,2,2212,https://cpt.tcgcsv.com/6zl2,2022-05-21T08:31:05.73,1,"2 monsters with different names
<br>If this card is Link Summoned: You can discard 1 card, then target 1 Spell/Trap your opponent controls; destroy it, then, if this card was co-linked when this effect was activated, you can draw 1 card. You can only use this effect of ""Knightmare Phoenix"" once per turn. Co-linked monsters you control cannot be destroyed by battle.",0.1,0.58,6.0,0.48,0.55,1st Edition,FLOD-EN046,Super Rare,FIRE,Fiend,Link/Effect Monster,1900,,2,Top;Right,
166355,Knightmare Unicorn,Knightmare Unicorn,https://tcgplayer-cdn.tcgplayer.com/product/166355_200w.jpg,2,2212,https://cpt.tcgcsv.com/7zl2,2023-05-07T17:25:34.047,1,"2+ monsters with different names
<br>If this card is Link Summoned: You can discard 1 card, then target 1 card on the field; shuffle it into the Deck, then if this card was co-linked when this effect was activated, you can draw 1 card. You can only use this effect of ""Knightmare Unicorn"" once per turn. While a co-linked ""Knightmare"" monster(s) is on the field, draw cards equal to the number of those monsters with different names instead of 1 for your normal draw during your Draw Phase.",0.5,1.72,15.0,1.05,3.05,1st Edition,FLOD-EN047,Secret Rare,DARK,Fiend,Link/Effect Monster,2200,,3,Left;Bottom;Right,
166355,Knightmare Unicorn,Knightmare Unicorn,https://tcgplayer-cdn.tcgplayer.com/product/166355_200w.jpg,2,2212,https://cpt.tcgcsv.com/7zl2,2023-05-07T17:25:34.047,1,"2+ monsters with different names
<br>If this card is Link Summoned: You can discard 1 card, then target 1 card on the field; shuffle it into the Deck, then if this card was co-linked when this effect was activated, you can draw 1 card. You can only use this effect of ""Knightmare Unicorn"" once per turn. While a co-linked ""Knightmare"" monster(s) is on the field, draw cards equal to the number of those monsters with different names instead of 1 for your normal draw during your Draw Phase.",0.75,1.2,19.99,1.34,,Unlimited,FLOD-EN047,Secret Rare,DARK,Fiend,Link/Effect Monster,2200,,3,Left;Bottom;Right,
166356,Knightmare Gryphon,Knightmare Gryphon,https://tcgplayer-cdn.tcgplayer.com/product/166356_200w.jpg,2,2212,https://cpt.tcgcsv.com/8zl2,2023-11-04T09:14:23.593,1,"2+ monsters with different names
<br> If this card is Link Summoned: You can discard 1 card, then target 1 Spell/Trap in your GY; Set it to your field, but it cannot be activated this turn, then if this card was co-linked when this effect was activated, you can draw 1 card. You can only use this effect of ""Knightmare Gryphon"" once per turn. Special Summoned monsters cannot activate their effects, unless they are linked.",1.89,3.35,21.64,3.41,,Unlimited,FLOD-EN048,Secret Rare,LIGHT,Fiend,Link/Effect Monster,2500,,4,Left;Bottom;Top;Right,
166356,Knightmare Gryphon,Knightmare Gryphon,https://tcgplayer-cdn.tcgplayer.com/product/166356_200w.jpg,2,2212,https://cpt.tcgcsv.com/8zl2,2023-11-04T09:14:23.593,1,"2+ monsters with different names
<br> If this card is Link Summoned: You can discard 1 card, then target 1 Spell/Trap in your GY; Set it to your field, but it cannot be activated this turn, then if this card was co-linked when this effect was activated, you can draw 1 card. You can only use this effect of ""Knightmare Gryphon"" once per turn. Special Summoned monsters cannot activate their effects, unless they are linked.",1.65,3.07,29.73,2.82,1.97,1st Edition,FLOD-EN048,Secret Rare,LIGHT,Fiend,Link/Effect Monster,2500,,4,Left;Bottom;Top;Right,
166357,Wind-Up Zenmaintenance,Wind Up Zenmaintenance,https://tcgplayer-cdn.tcgplayer.com/product/166357_200w.jpg,2,2212,https://cpt.tcgcsv.com/9zl2,2018-06-14T19:50:26.547,1,"2 ""Wind-Up"" monsters
<br>If this card is destroyed and sent to the GY: You can target 1 ""Wind-Up"" Xyz Monster you control; attach this card to it as material. You can only use each of the following effects of ""Wind-Up Maintenance Zenmaicon"" once per turn.
<br>• If this card is Link Summoned: You can add 1 ""Wind-Up"" card from your Deck to your hand.
<br>• You can banish 1 face-up ""Wind-Up"" monster you control, face-down; Special Summon 1 monster with the same name from your Deck.",0.05,0.3,5.0,0.23,0.21,1st Edition,FLOD-EN049,Super Rare,LIGHT,Machine,Link/Effect Monster,1800,,2,Bottom-Right;Bottom-Left,
166357,Wind-Up Zenmaintenance,Wind Up Zenmaintenance,https://tcgplayer-cdn.tcgplayer.com/product/166357_200w.jpg,2,2212,https://cpt.tcgcsv.com/9zl2,2018-06-14T19:50:26.547,1,"2 ""Wind-Up"" monsters
<br>If this card is destroyed and sent to the GY: You can target 1 ""Wind-Up"" Xyz Monster you control; attach this card to it as material. You can only use each of the following effects of ""Wind-Up Maintenance Zenmaicon"" once per turn.
<br>• If this card is Link Summoned: You can add 1 ""Wind-Up"" card from your Deck to your hand.
<br>• You can banish 1 face-up ""Wind-Up"" monster you control, face-down; Special Summon 1 monster with the same name from your Deck.",0.1,0.28,5.0,0.2,,Unlimited,FLOD-EN049,Super Rare,LIGHT,Machine,Link/Effect Monster,1800,,2,Bottom-Right;Bottom-Left,
166358,Vampire Sucker,Vampire Sucker,https://tcgplayer-cdn.tcgplayer.com/product/166358_200w.jpg,2,2212,https://cpt.tcgcsv.com/bzl2,2018-06-14T19:51:59.923,1,"2 Zombie monsters
<br>If you would Tribute a monster(s) for a Tribute Summon, you can Tribute a Zombie monster(s) your opponent controls, even though you do not control it. You can only use each of the following effects of ""Vampire Sucker"" once per turn.
<br>• You can target 1 monster in your opponent's GY; Special Summon it to your opponent's field in Defense Position, and if you do, it is treated as a Zombie monster.
<br>• If a Zombie monster(s) is Special Summoned from the GY: Draw 1 card.",1.44,4.72,14.52,2.69,3.79,Unlimited,FLOD-EN050,Secret Rare,DARK,Zombie,Link/Effect Monster,1600,,2,Bottom-Right;Bottom-Left,
166358,Vampire Sucker,Vampire Sucker,https://tcgplayer-cdn.tcgplayer.com/product/166358_200w.jpg,2,2212,https://cpt.tcgcsv.com/bzl2,2018-06-14T19:51:59.923,1,"2 Zombie monsters
<br>If you would Tribute a monster(s) for a Tribute Summon, you can Tribute a Zombie monster(s) your opponent controls, even though you do not control it. You can only use each of the following effects of ""Vampire Sucker"" once per turn.
<br>• You can target 1 monster in your opponent's GY; Special Summon it to your opponent's field in Defense Position, and if you do, it is treated as a Zombie monster.
<br>• If a Zombie monster(s) is Special Summoned from the GY: Draw 1 card.",1.8,3.99,19.99,2.79,2.98,1st Edition,FLOD-EN050,Secret Rare,DARK,Zombie,Link/Effect Monster,1600,,2,Bottom-Right;Bottom-Left,
166359,Fire Fighting Daruma Doll,Fire Fighting Daruma Doll,https://tcgplayer-cdn.tcgplayer.com/product/166359_200w.jpg,2,2212,https://cpt.tcgcsv.com/czl2,2024-07-26T18:49:53.84,1,"2 Beast, Beast-Warrior, and/or Winged Beast monsters
<br>Gains 100 ATK for each Beast, Beast-Warrior, or Winged Beast monster on the field. Once per turn: You can target 1 Spell/Trap on each player's field; destroy them. When this card destroys an opponent's monster by battle: You can target 1 of your Beast, Beast-Warrior, or Winged Beast monsters, that is banished or is in your GY; add it to your hand.",0.09,0.27,1.45,0.24,,1st Edition,FLOD-EN051,Rare,FIRE,Beast-Warrior,Link/Effect Monster,1500,,2,Bottom-Right;Bottom-Left,
166359,Fire Fighting Daruma Doll,Fire Fighting Daruma Doll,https://tcgplayer-cdn.tcgplayer.com/product/166359_200w.jpg,2,2212,https://cpt.tcgcsv.com/czl2,2024-07-26T18:49:53.84,1,"2 Beast, Beast-Warrior, and/or Winged Beast monsters
<br>Gains 100 ATK for each Beast, Beast-Warrior, or Winged Beast monster on the field. Once per turn: You can target 1 Spell/Trap on each player's field; destroy them. When this card destroys an opponent's monster by battle: You can target 1 of your Beast, Beast-Warrior, or Winged Beast monsters, that is banished or is in your GY; add it to your hand.",0.1,0.3,1.45,0.25,0.25,Unlimited,FLOD-EN051,Rare,FIRE,Beast-Warrior,Link/Effect Monster,1500,,2,Bottom-Right;Bottom-Left,
166360,Greatfly,Greatfly,https://tcgplayer-cdn.tcgplayer.com/product/166360_200w.jpg,2,2212,https://cpt.tcgcsv.com/dzl2,2024-05-28T12:04:06.933,1,"2 WIND monsters
<br>All WIND monsters on the field gain 500 ATK/DEF, also all EARTH monsters on the field lose 400 ATK/DEF. If this card is destroyed by battle or card effect: You can target 1 WIND monster in your GY; add it to your hand. You can only use this effect of ""Greatfly"" once per turn.",0.1,0.25,1.49,0.14,,Unlimited,FLOD-EN052,Rare,WIND,Insect,Link/Effect Monster,1400,,2,Bottom-Right;Bottom-Left,
166360,Greatfly,Greatfly,https://tcgplayer-cdn.tcgplayer.com/product/166360_200w.jpg,2,2212,https://cpt.tcgcsv.com/dzl2,2024-05-28T12:04:06.933,1,"2 WIND monsters
<br>All WIND monsters on the field gain 500 ATK/DEF, also all EARTH monsters on the field lose 400 ATK/DEF. If this card is destroyed by battle or card effect: You can target 1 WIND monster in your GY; add it to your hand. You can only use this effect of ""Greatfly"" once per turn.",0.09,0.29,1.41,0.16,0.11,1st Edition,FLOD-EN052,Rare,WIND,Insect,Link/Effect Monster,1400,,2,Bottom-Right;Bottom-Left,
166361,Cybersal Cyclone,Cybersal Cyclone,https://tcgplayer-cdn.tcgplayer.com/product/166361_200w.jpg,2,2212,https://cpt.tcgcsv.com/fzl2,2018-06-14T19:53:05.92,1,"Target 1 Link Monster your opponent controls; banish 1 monster from your GY with the same Link Rating as that monster, and if you do, destroy that monster, then if you banished a monster whose original Type is Cyberse, you can destroy 1 face-up card in your opponent's Spell & Trap Zone.",0.01,0.22,1.0,0.11,0.05,1st Edition,FLOD-EN053,Common,SPELL,,Quick-Play Spell,,,,,
166361,Cybersal Cyclone,Cybersal Cyclone,https://tcgplayer-cdn.tcgplayer.com/product/166361_200w.jpg,2,2212,https://cpt.tcgcsv.com/fzl2,2018-06-14T19:53:05.92,1,"Target 1 Link Monster your opponent controls; banish 1 monster from your GY with the same Link Rating as that monster, and if you do, destroy that monster, then if you banished a monster whose original Type is Cyberse, you can destroy 1 face-up card in your opponent's Spell & Trap Zone.",0.02,0.15,1.49,0.07,0.05,Unlimited,FLOD-EN053,Common,SPELL,,Quick-Play Spell,,,,,
166362,Trickstar Light Arena,Trickstar Light Arena,https://tcgplayer-cdn.tcgplayer.com/product/166362_200w.jpg,2,2212,https://cpt.tcgcsv.com/gzl2,2024-07-26T18:49:53.89,1,"If you Link Summon a ""Trickstar"" monster: You can target 1 ""Trickstar"" monster in your GY, that was used as material for that Link Summon; Special Summon it in Defense Position, but it has its effects negated. You can only use this effect of ""Trickstar Light Arena"" once per turn. Once per turn: You can target 1 Set card in your opponent's Spell & Trap Zone; while this card is in the Field Zone, that Set card cannot be activated until the End Phase, and your opponent must activate it during the End Phase or else return it to the hand.",0.08,0.25,1.99,0.26,0.18,1st Edition,FLOD-EN054,Rare,SPELL,,Field Spell,,,,,
166362,Trickstar Light Arena,Trickstar Light Arena,https://tcgplayer-cdn.tcgplayer.com/product/166362_200w.jpg,2,2212,https://cpt.tcgcsv.com/gzl2,2024-07-26T18:49:53.89,1,"If you Link Summon a ""Trickstar"" monster: You can target 1 ""Trickstar"" monster in your GY, that was used as material for that Link Summon; Special Summon it in Defense Position, but it has its effects negated. You can only use this effect of ""Trickstar Light Arena"" once per turn. Once per turn: You can target 1 Set card in your opponent's Spell & Trap Zone; while this card is in the Field Zone, that Set card cannot be activated until the End Phase, and your opponent must activate it during the End Phase or else return it to the hand.",0.02,0.3,1.49,0.36,0.22,Unlimited,FLOD-EN054,Rare,SPELL,,Field Spell,,,,,
166363,Trickstar Bouquet,Trickstar Bouquet,https://tcgplayer-cdn.tcgplayer.com/product/166363_200w.jpg,2,2212,https://cpt.tcgcsv.com/hzl2,2018-06-14T19:54:02.4,1,"Target 1 ""Trickstar"" monster you control and 1 face-up monster on the field; return that ""Trickstar"" monster to the hand, and if you do, the other monster gains ATK equal to the returned monster's original ATK, until the end of this turn. You can only activate 1 ""Trickstar Bouquet"" per turn.",0.14,0.33,1.99,0.29,,1st Edition,FLOD-EN055,Rare,SPELL,,Quick-Play Spell,,,,,
166363,Trickstar Bouquet,Trickstar Bouquet,https://tcgplayer-cdn.tcgplayer.com/product/166363_200w.jpg,2,2212,https://cpt.tcgcsv.com/hzl2,2018-06-14T19:54:02.4,1,"Target 1 ""Trickstar"" monster you control and 1 face-up monster on the field; return that ""Trickstar"" monster to the hand, and if you do, the other monster gains ATK equal to the returned monster's original ATK, until the end of this turn. You can only activate 1 ""Trickstar Bouquet"" per turn.",0.15,0.4,1.42,0.35,,Unlimited,FLOD-EN055,Rare,SPELL,,Quick-Play Spell,,,,,
166364,Gouki Face Turn,Gouki Face Turn,https://tcgplayer-cdn.tcgplayer.com/product/166364_200w.jpg,2,2212,https://cpt.tcgcsv.com/jzl2,2018-06-14T19:54:31.373,1,"Target 1 ""Gouki"" card you control and 1 ""Gouki"" monster in your GY; destroy that card on the field, and if you do, Special Summon that other monster from your GY. You can only activate 1 ""Gouki Face Turn"" per turn.",0.1,0.28,1.49,0.25,,1st Edition,FLOD-EN056,Rare,SPELL,,Normal Spell,,,,,
166364,Gouki Face Turn,Gouki Face Turn,https://tcgplayer-cdn.tcgplayer.com/product/166364_200w.jpg,2,2212,https://cpt.tcgcsv.com/jzl2,2018-06-14T19:54:31.373,1,"Target 1 ""Gouki"" card you control and 1 ""Gouki"" monster in your GY; destroy that card on the field, and if you do, Special Summon that other monster from your GY. You can only activate 1 ""Gouki Face Turn"" per turn.",0.14,0.33,1.51,0.21,,Unlimited,FLOD-EN056,Rare,SPELL,,Normal Spell,,,,,
166365,World Legacy's Corruption,World Legacys Corruption,https://tcgplayer-cdn.tcgplayer.com/product/166365_200w.jpg,2,2212,https://cpt.tcgcsv.com/kzl2,2018-06-14T19:55:17.617,1,"Once per turn, if a face-up Link Monster you control is destroyed by battle, or leaves the field because of an opponent's card effect: You can Special Summon 1 ""World Legacy"" monster from your hand or Deck in Defense Position. You can only control 1 ""World Legacy End"".",0.05,0.15,1.49,0.12,,Unlimited,FLOD-EN057,Common,SPELL,,Continuous Spell,,,,,
166365,World Legacy's Corruption,World Legacys Corruption,https://tcgplayer-cdn.tcgplayer.com/product/166365_200w.jpg,2,2212,https://cpt.tcgcsv.com/kzl2,2018-06-14T19:55:17.617,1,"Once per turn, if a face-up Link Monster you control is destroyed by battle, or leaves the field because of an opponent's card effect: You can Special Summon 1 ""World Legacy"" monster from your hand or Deck in Defense Position. You can only control 1 ""World Legacy End"".",0.04,0.22,1.36,0.13,,1st Edition,FLOD-EN057,Common,SPELL,,Continuous Spell,,,,,
166366,World Legacy Succession,World Legacy Succession,https://tcgplayer-cdn.tcgplayer.com/product/166366_200w.jpg,2,2212,https://cpt.tcgcsv.com/lzl2,2022-09-01T19:21:57.75,1,"Target 1 monster in your GY; Special Summon it to your zone a Link Monster points to. You can only activate 1 ""World Legacy Succession"" per turn.",2.95,4.49,9.0,3.78,,Unlimited,FLOD-EN058,Ultra Rare,SPELL,,Normal Spell,,,,,
166366,World Legacy Succession,World Legacy Succession,https://tcgplayer-cdn.tcgplayer.com/product/166366_200w.jpg,2,2212,https://cpt.tcgcsv.com/lzl2,2022-09-01T19:21:57.75,1,"Target 1 monster in your GY; Special Summon it to your zone a Link Monster points to. You can only activate 1 ""World Legacy Succession"" per turn.",2.94,5.0,18.0,5.25,3.96,1st Edition,FLOD-EN058,Ultra Rare,SPELL,,Normal Spell,,,,,
166367,World Legacy's Nightmare,World Legacys Nightmare,https://tcgplayer-cdn.tcgplayer.com/product/166367_200w.jpg,2,2212,https://cpt.tcgcsv.com/mzl2,2018-06-14T19:56:04.407,1,"You take no battle damage from attacks involving your co-linked monsters. Once per turn: You can activate 1 of these effects;
<br>• Move 1 ""Knightmare"" monster you control to another of your Main Monster Zones.
<br>• Switch the locations of 2 ""Knightmare"" monsters in your Main Monster Zones.",0.03,0.15,1.49,0.11,,Unlimited,FLOD-EN059,Common,SPELL,,Field Spell,,,,,
166367,World Legacy's Nightmare,World Legacys Nightmare,https://tcgplayer-cdn.tcgplayer.com/product/166367_200w.jpg,2,2212,https://cpt.tcgcsv.com/mzl2,2018-06-14T19:56:04.407,1,"You take no battle damage from attacks involving your co-linked monsters. Once per turn: You can activate 1 of these effects;
<br>• Move 1 ""Knightmare"" monster you control to another of your Main Monster Zones.
<br>• Switch the locations of 2 ""Knightmare"" monsters in your Main Monster Zones.",0.03,0.22,1.34,0.12,,1st Edition,FLOD-EN059,Common,SPELL,,Field Spell,,,,,
166368,Palace of the Elemental Lords,Palace of the Elemental Lords,https://tcgplayer-cdn.tcgplayer.com/product/166368_200w.jpg,2,2212,https://cpt.tcgcsv.com/nzl2,2018-06-14T19:56:29.91,1,"All monsters you control gain 200 ATK/DEF for every different Attribute among the monsters in your GY. Once per turn: You can add 1 ""Elementsaber"" monster from your Deck to your hand, then skip the Battle Phase of your next turn (even if this card leaves the field). Once per turn, if an ""Elementsaber"" monster you control or in your hand would activate an effect by sending a card(s) from your hand to the GY, you can send an ""Elementsaber"" monster(s) from your Deck to the GY instead.",0.24,0.75,4.98,0.59,,Unlimited,FLOD-EN060,Ultra Rare,SPELL,,Field Spell,,,,,
166368,Palace of the Elemental Lords,Palace of the Elemental Lords,https://tcgplayer-cdn.tcgplayer.com/product/166368_200w.jpg,2,2212,https://cpt.tcgcsv.com/nzl2,2018-06-14T19:56:29.91,1,"All monsters you control gain 200 ATK/DEF for every different Attribute among the monsters in your GY. Once per turn: You can add 1 ""Elementsaber"" monster from your Deck to your hand, then skip the Battle Phase of your next turn (even if this card leaves the field). Once per turn, if an ""Elementsaber"" monster you control or in your hand would activate an effect by sending a card(s) from your hand to the GY, you can send an ""Elementsaber"" monster(s) from your Deck to the GY instead.",0.3,0.76,4.99,0.72,,1st Edition,FLOD-EN060,Ultra Rare,SPELL,,Field Spell,,,,,
166369,Restoration of the Monarchs,Restoration of the Monarchs,https://tcgplayer-cdn.tcgplayer.com/product/166369_200w.jpg,2,2212,https://cpt.tcgcsv.com/pzl2,2018-06-14T20:03:06.273,1,"Activate this card by targeting 1 monster in your GY with 2400 ATK & 1000 DEF, or 2800 ATK & 1000 DEF; Special Summon it in Defense Position, but it has its effects negated, also equip it with this card. When this card leaves the field, destroy the equipped monster. The equipped monster can be treated as 2 Tributes for a Tribute Summon. You can only activate 1 ""Second Coming of the Monarchs"" per turn.",0.04,0.18,1.36,0.15,0.13,Unlimited,FLOD-EN061,Common,SPELL,,Equip Spell,,,,,
166369,Restoration of the Monarchs,Restoration of the Monarchs,https://tcgplayer-cdn.tcgplayer.com/product/166369_200w.jpg,2,2212,https://cpt.tcgcsv.com/pzl2,2018-06-14T20:03:06.273,1,"Activate this card by targeting 1 monster in your GY with 2400 ATK & 1000 DEF, or 2800 ATK & 1000 DEF; Special Summon it in Defense Position, but it has its effects negated, also equip it with this card. When this card leaves the field, destroy the equipped monster. The equipped monster can be treated as 2 Tributes for a Tribute Summon. You can only activate 1 ""Second Coming of the Monarchs"" per turn.",0.05,0.25,1.55,0.2,0.15,1st Edition,FLOD-EN061,Common,SPELL,,Equip Spell,,,,,
166370,Sekka's Light,Sekkas Light,https://tcgplayer-cdn.tcgplayer.com/product/166370_200w.jpg,2,2212,https://cpt.tcgcsv.com/qzl2,2024-07-26T18:49:53.923,1,"If you have no Spells/Traps in your GY: Draw 2 cards, also for the rest of this Duel after this card resolves, you cannot activate Spell/Trap Cards or effects, except ""Sekka's Light"". You can banish this card from your GY; reveal 1 monster in your hand and shuffle it into the Deck, then draw 1 card. You can only use each effect of ""Sekka's Light"" once per turn.",0.05,0.34,3.99,0.28,,Unlimited,FLOD-EN062,Rare,SPELL,,Normal Spell,,,,,
166370,Sekka's Light,Sekkas Light,https://tcgplayer-cdn.tcgplayer.com/product/166370_200w.jpg,2,2212,https://cpt.tcgcsv.com/qzl2,2024-07-26T18:49:53.923,1,"If you have no Spells/Traps in your GY: Draw 2 cards, also for the rest of this Duel after this card resolves, you cannot activate Spell/Trap Cards or effects, except ""Sekka's Light"". You can banish this card from your GY; reveal 1 monster in your hand and shuffle it into the Deck, then draw 1 card. You can only use each effect of ""Sekka's Light"" once per turn.",0.1,0.39,9.99,0.3,,1st Edition,FLOD-EN062,Rare,SPELL,,Normal Spell,,,,,
166371,Link Bound,Link Bound,https://tcgplayer-cdn.tcgplayer.com/product/166371_200w.jpg,2,2212,https://cpt.tcgcsv.com/rzl2,2024-07-26T18:49:53.97,1,"Target 1 Link Monster you control or in your GY; return it to the Extra Deck, and if you do, draw cards equal to its Link Rating, then place cards from your hand on the bottom of the Deck in any order, equal to the number of cards you drew with this effect. You can only activate 1 ""Bound Link"" per turn.",0.05,0.3,2.5,0.16,,1st Edition,FLOD-EN063,Super Rare,SPELL,,Quick-Play Spell,,,,,
166371,Link Bound,Link Bound,https://tcgplayer-cdn.tcgplayer.com/product/166371_200w.jpg,2,2212,https://cpt.tcgcsv.com/rzl2,2024-07-26T18:49:53.97,1,"Target 1 Link Monster you control or in your GY; return it to the Extra Deck, and if you do, draw cards equal to its Link Rating, then place cards from your hand on the bottom of the Deck in any order, equal to the number of cards you drew with this effect. You can only activate 1 ""Bound Link"" per turn.",0.04,0.29,1.5,0.12,,Unlimited,FLOD-EN063,Super Rare,SPELL,,Quick-Play Spell,,,,,
166372,Staring Contest,Staring Contest,https://tcgplayer-cdn.tcgplayer.com/product/166372_200w.jpg,2,2212,https://cpt.tcgcsv.com/szl2,2024-07-26T18:49:54.02,1,When you Special Summon a monster to the Extra Monster Zone (except during the Damage Step): You can target 1 monster in your opponent's Main Monster Zone; move that opponent's monster to their Main Monster Zone in the same column as your monster in the Extra Monster Zone. When your opponent Special Summons a monster to the Extra Monster Zone (except during the Damage Step): You can target 1 monster in your Main Monster Zone; move that monster you control to your Main Monster Zone in the same column as that opponent's monster in the Extra Monster Zone.,0.01,0.15,1.36,0.13,,Unlimited,FLOD-EN064,Common,SPELL,,Continuous Spell,,,,,
166372,Staring Contest,Staring Contest,https://tcgplayer-cdn.tcgplayer.com/product/166372_200w.jpg,2,2212,https://cpt.tcgcsv.com/szl2,2024-07-26T18:49:54.02,1,When you Special Summon a monster to the Extra Monster Zone (except during the Damage Step): You can target 1 monster in your opponent's Main Monster Zone; move that opponent's monster to their Main Monster Zone in the same column as your monster in the Extra Monster Zone. When your opponent Special Summons a monster to the Extra Monster Zone (except during the Damage Step): You can target 1 monster in your Main Monster Zone; move that monster you control to your Main Monster Zone in the same column as that opponent's monster in the Extra Monster Zone.,0.01,0.21,1.0,0.12,,1st Edition,FLOD-EN064,Common,SPELL,,Continuous Spell,,,,,
166373,Called by the Grave,Called by the Grave,https://tcgplayer-cdn.tcgplayer.com/product/166373_200w.jpg,2,2212,https://cpt.tcgcsv.com/tzl2,2022-09-11T14:41:10.47,1,"Target 1 monster in your opponent's GY; banish it, and if you do, monsters with the same original name as that banished monster have their effects negated until the end of the next turn.",0.69,1.39,8.87,1.05,,1st Edition,FLOD-EN065,Common,SPELL,,Quick-Play Spell,,,,,
166373,Called by the Grave,Called by the Grave,https://tcgplayer-cdn.tcgplayer.com/product/166373_200w.jpg,2,2212,https://cpt.tcgcsv.com/tzl2,2022-09-11T14:41:10.47,1,"Target 1 monster in your opponent's GY; banish it, and if you do, monsters with the same original name as that banished monster have their effects negated until the end of the next turn.",0.5,1.05,9.95,1.0,,Unlimited,FLOD-EN065,Common,SPELL,,Quick-Play Spell,,,,,
166374,Monster Reborn Reborn,Monster Reborn Reborn,https://tcgplayer-cdn.tcgplayer.com/product/166374_200w.jpg,2,2212,https://cpt.tcgcsv.com/vzl2,2024-07-26T18:49:54.05,1,"Target 3 monsters in your GY; your opponent chooses 1, you Special Summon it, and if you do, banish the rest. You can only activate 1 ""Monster Reborn Reborn"" per turn.",0.1,0.22,0.74,0.19,,Unlimited,FLOD-EN066,Common,SPELL,,Normal Spell,,,,,
166374,Monster Reborn Reborn,Monster Reborn Reborn,https://tcgplayer-cdn.tcgplayer.com/product/166374_200w.jpg,2,2212,https://cpt.tcgcsv.com/vzl2,2024-07-26T18:49:54.05,1,"Target 3 monsters in your GY; your opponent chooses 1, you Special Summon it, and if you do, banish the rest. You can only activate 1 ""Monster Reborn Reborn"" per turn.",0.07,0.25,1.4,0.17,,1st Edition,FLOD-EN066,Common,SPELL,,Normal Spell,,,,,
166375,Limit Code,Limit Code,https://tcgplayer-cdn.tcgplayer.com/product/166375_200w.jpg,2,2212,https://cpt.tcgcsv.com/wzl2,2018-06-14T20:07:09.28,1,"If you have a Cyberse Link Monster in your GY: Place 1 counter on this card for each of those monsters, and if you do, Special Summon 1 ""Code Talker"" monster from your Extra Deck and equip it with this card. When this card leaves the field, destroy the equipped monster. Once per turn, during your End Phase: Remove 1 counter from this card, but if you cannot, destroy this card. You can only activate 1 ""Limit Code"" per Duel.",0.05,0.25,1.36,0.19,0.11,1st Edition,FLOD-EN067,Common,TRAP,,Normal Trap,,,,,
166375,Limit Code,Limit Code,https://tcgplayer-cdn.tcgplayer.com/product/166375_200w.jpg,2,2212,https://cpt.tcgcsv.com/wzl2,2018-06-14T20:07:09.28,1,"If you have a Cyberse Link Monster in your GY: Place 1 counter on this card for each of those monsters, and if you do, Special Summon 1 ""Code Talker"" monster from your Extra Deck and equip it with this card. When this card leaves the field, destroy the equipped monster. Once per turn, during your End Phase: Remove 1 counter from this card, but if you cannot, destroy this card. You can only activate 1 ""Limit Code"" per Duel.",0.03,0.2,1.49,0.13,,Unlimited,FLOD-EN067,Common,TRAP,,Normal Trap,,,,,
166376,Red Reboot,Red Reboot,https://tcgplayer-cdn.tcgplayer.com/product/166376_200w.jpg,2,2212,https://cpt.tcgcsv.com/xzl2,2022-05-17T10:40:08.193,1,"When your opponent activates a Trap Card: Negate the activation, and if you do, Set that card face-down, then your opponent can Set 1 Trap directly from their Deck. For the rest of this turn after this card resolves, your opponent cannot activate Trap Cards. You can activate this card from your hand by paying half your LP.",0.08,0.45,4.98,0.23,,Unlimited,FLOD-EN068,Super Rare,TRAP,,Counter Trap,,,,,
166376,Red Reboot,Red Reboot,https://tcgplayer-cdn.tcgplayer.com/product/166376_200w.jpg,2,2212,https://cpt.tcgcsv.com/xzl2,2022-05-17T10:40:08.193,1,"When your opponent activates a Trap Card: Negate the activation, and if you do, Set that card face-down, then your opponent can Set 1 Trap directly from their Deck. For the rest of this turn after this card resolves, your opponent cannot activate Trap Cards. You can activate this card from your hand by paying half your LP.",0.1,0.49,6.93,0.28,0.49,1st Edition,FLOD-EN068,Super Rare,TRAP,,Counter Trap,,,,,
166377,Gergonne's End,Gergonnes End,https://tcgplayer-cdn.tcgplayer.com/product/166377_200w.jpg,2,2212,https://cpt.tcgcsv.com/zzl2,2022-02-18T09:27:16.513,1,"Target 1 ""Tindangle"" Link Monster you control; equip it with this card. It cannot be destroyed by battle or card effects, also your opponent cannot target it with card effects. Once per turn, if there is a monster in every zone the equipped monster points to: You can destroy this card and as many of those monsters as possible, then if all of them were destroyed, inflict damage to your opponent equal to the ATK of the monster that was equipped with this card.",0.01,0.22,1.32,0.15,0.11,1st Edition,FLOD-EN069,Common,TRAP,,Normal Trap,,,,,
