productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extLinkRating,extLinkArrows,extDefense
177689,Phantom Knights' Wing,Phantom Knights Wing,https://tcgplayer-cdn.tcgplayer.com/product/177689_200w.jpg,2,2336,https://cpt.tcgcsv.com/P5r2,2024-08-12T19:55:35.753,1,"Target 1 face-up monster on the field; it gains 500 ATK, also the first time that target would be destroyed by battle or card effect this turn, it is not destroyed. You can banish this card from your GY, then target 1 ""The Phantom Knights"" monster in your GY; Special Summon it, but banish it when it leaves the field. You can only use this effect of ""Phantom Knights' Wing"" once per turn.",0.14,0.3,2.0,0.24,0.15,1st Edition,LEHD-ENC23,Common,TRAP,,Normal Trap,,,,
177690,The Phantom Knights of Shadow Veil,The Phantom Knights of Shadow Veil,https://tcgplayer-cdn.tcgplayer.com/product/177690_200w.jpg,2,2336,https://cpt.tcgcsv.com/Q5r2,2018-10-08T22:50:59.847,1,"Target 1 face-up monster you control; it gains 300 ATK/DEF. When an opponent's monster declares a direct attack while this card is in your GY: Special Summon this card in Defense Position as a Normal Monster (Warrior/DARK/Level 4/ATK 0/DEF 300). (This card is NOT treated as a Trap.) If Summoned this way, banish this card when it leaves the field.",0.04,0.2,1.49,0.14,0.05,1st Edition,LEHD-ENC24,Common,TRAP,,Normal Trap,,,,
177691,The Phantom Knights of Shade Brigandine,The Phantom Knights of Shade Brigandine,https://tcgplayer-cdn.tcgplayer.com/product/177691_200w.jpg,2,2336,https://cpt.tcgcsv.com/R5r2,2024-08-12T19:55:35.817,1,"Special Summon this card in Defense Position as a Normal Monster (Warrior/DARK/Level 4/ATK 0/DEF 300). (This card is NOT treated as a Trap.) If you have no Traps in your GY, you can activate this card the turn it was Set. You can only activate 1 ""The Phantom Knights of Shade Brigandine"" per turn.",0.01,0.47,5.99,0.39,0.58,1st Edition,LEHD-ENC25,Common,TRAP,,Normal Trap,,,,
177692,The Phantom Knights of Dark Gauntlets,The Phantom Knights of Dark Gauntlets,https://tcgplayer-cdn.tcgplayer.com/product/177692_200w.jpg,2,2336,https://cpt.tcgcsv.com/S5r2,2018-10-08T22:51:36.707,1,"Send 1 ""Phantom Knights"" Spell/Trap from your Deck to the GY. When an opponent's monster declares a direct attack while you control no cards and this card is in your GY: Special Summon this card in Defense Position as an Effect Monster (Warrior/DARK/Level 4/ATK 300/DEF 600), but banish it when it leaves the field. (This card is NOT treated as a Trap.) If Summoned this way, this card gains 300 DEF for each ""Phantom Knights"" Spell/Trap in your GY.",0.1,0.22,1.49,0.18,0.11,1st Edition,LEHD-ENC26,Common,TRAP,,Normal Trap,,,,
177693,The Phantom Knights of Tomb Shield,The Phantom Knights of Tomb Shield,https://tcgplayer-cdn.tcgplayer.com/product/177693_200w.jpg,2,2336,https://cpt.tcgcsv.com/T5r2,2018-10-08T22:52:53.85,1,"Special Summon this card in Attack Position as a Normal Monster (Warrior/DARK/Level 3/ATK 0/DEF 0). (This card is NOT treated as a Trap.) During your turn, except the turn this card was sent to the GY: You can banish this card from your GY, then target 1 face-up Trap your opponent controls; negate its effects until the end of this turn.",0.01,0.25,1.49,0.26,0.11,1st Edition,LEHD-ENC27,Common,TRAP,,Normal Trap,,,,
177694,The Phantom Knights of Lost Vambrace,The Phantom Knights of Lost Vambrace,https://tcgplayer-cdn.tcgplayer.com/product/177694_200w.jpg,2,2336,https://cpt.tcgcsv.com/V5r2,2024-08-14T13:19:14.16,1,"Target 1 face-up monster on the field; if that target is still face-up on the field, ""The Phantom Knights"" monsters you control cannot be destroyed by battle, also that target loses 600 ATK, also its Level becomes 2. These effects last until the end of this turn. Then, Special Summon this card in Defense Position as a Normal Monster (Warrior/DARK/Level 2/ATK 600/DEF 0). (This card is NOT treated as a Trap.)",0.01,0.23,1.49,0.18,0.11,1st Edition,LEHD-ENC28,Common,TRAP,,Normal Trap,,,,
177695,The Phantom Knights of Wrong Magnetring,The Phantom Knights of Wrong Magnetring,https://tcgplayer-cdn.tcgplayer.com/product/177695_200w.jpg,2,2336,https://cpt.tcgcsv.com/W5r2,2018-10-08T22:53:57.463,1,"When an opponent's monster declares an attack: Negate that attack, then Special Summon this card in Attack Position as an Effect Monster (Warrior/DARK/Level 2/ATK 0/DEF 0) with the following effect. (This card is NOT treated as a Trap.)
<br>• (Quick Effect): You can send this card and 1 face-up card you control to the GY (either a ""The Phantom Knights"" monster or a ""Phantom Knights"" Continuous Spell/Trap); draw 2 cards.",0.01,0.21,1.49,0.21,0.1,1st Edition,LEHD-ENC29,Common,TRAP,,Normal Trap,,,,
177696,The Phantom Knights of Mist Claws,The Phantom Knights of Mist Claws,https://tcgplayer-cdn.tcgplayer.com/product/177696_200w.jpg,2,2336,https://cpt.tcgcsv.com/X5r2,2018-10-08T22:54:30.717,1,"Target 1 of your banished ""The Phantom Knights"" monsters; add it to your hand. When an opponent's monster declares a direct attack while this card is in your GY: You can target 1 Level 4 or lower ""The Phantom Knights"" monster in your GY; Special Summon that monster, and if you do, Special Summon this card as a Normal Monster with the same original Level as that monster (Warrior/DARK/ATK 0/DEF 0). (This card is NOT treated as a Trap.) If Summoned this way, banish this card when it leaves the field.",0.09,0.26,3.01,0.25,0.12,1st Edition,LEHD-ENC30,Ultra Rare,TRAP,,Normal Trap,,,,
177697,The Phantom Knights of Break Sword,The Phantom Knights of Break Sword,https://tcgplayer-cdn.tcgplayer.com/product/177697_200w.jpg,2,2336,https://cpt.tcgcsv.com/Z5r2,2024-08-12T19:55:35.88,1,"2 Level 3 monsters
<br>Once per turn: You can detach 1 material from this card, then target 1 card you control and 1 card your opponent controls; destroy them. If this Xyz Summoned card is destroyed: You can target 2 ""The Phantom Knights"" monsters with the same Level in your GY; Special Summon them and increase their Levels by 1, also you cannot Special Summon monsters for the rest of this turn, except DARK monsters.",0.05,0.34,5.0,0.32,0.11,1st Edition,LEHD-ENC31,Ultra Rare,DARK,Warior,Xyz/Effect Monster,2000,,,1000
177698,The Phantom Knights of Cursed Javelin,The Phantom Knights of Cursed Javelin,https://tcgplayer-cdn.tcgplayer.com/product/177698_200w.jpg,2,2336,https://cpt.tcgcsv.com/-5r2,2024-08-12T19:55:35.957,1,"2 Level 2 monsters
<br>You can detach 1 material from this card, then target 1 face-up monster your opponent controls; until the end of this turn, change its ATK to 0, also negate its effects. This is a Quick Effect if this card has a ""The Phantom Knights"" card as material. You can only use this effect of ""The Phantom Knights of Cursed Javelin"" once per turn.",0.1,0.23,1.53,0.17,0.11,1st Edition,LEHD-ENC32,Common,DARK,Warior,Xyz/Effect Monster,1600,,,0
177699,Dark Rebellion Xyz Dragon,Dark Rebellion Xyz Dragon,https://tcgplayer-cdn.tcgplayer.com/product/177699_200w.jpg,2,2336,https://cpt.tcgcsv.com/_5r2,2024-08-12T19:55:36.043,1,"2 Level 4 monsters
<br>You can detach 2 materials from this card, then target 1 face-up monster your opponent controls; its ATK becomes half its current ATK, and if it does, this card gains that lost ATK.",0.22,0.63,2.85,0.43,0.48,1st Edition,LEHD-ENC33,Common,DARK,Dragon,Xyz/Effect Monster,2500,,,2000
177700,Dark Requiem Xyz Dragon,Dark Requiem Xyz Dragon,https://tcgplayer-cdn.tcgplayer.com/product/177700_200w.jpg,2,2336,https://cpt.tcgcsv.com/06r2,2024-08-12T19:55:36.12,1,"3 Level 5 monsters
<br>If this card has ""Dark Rebellion Xyz Dragon"" as material, it gains these effects.
<br>• Once per turn: You can detach 1 material from this card, then target 1 face-up monster your opponent controls; change its ATK to 0, and if you do, this card gains ATK equal to that monster's original ATK.
<br>• When your opponent activates a monster effect (Quick Effect): You can detach 1 material from this card; negate the activation, and if you do, destroy that card, then you can Special Summon 1 Xyz Monster from your GY.",0.14,0.47,3.17,0.18,0.17,1st Edition,LEHD-ENC34,Common,DARK,Dragon,Xyz/Effect Monster,3000,,,2500
177701,Evilswarm Nightmare,Evilswarm Nightmare,https://tcgplayer-cdn.tcgplayer.com/product/177701_200w.jpg,2,2336,https://cpt.tcgcsv.com/26r2,2023-02-24T16:45:42.067,1,"2 Level 4 DARK monsters
<br>When your opponent Special Summons a monster(s) (except during the Damage Step): You can detach 1 material from this card; change that Special Summoned monster(s) to face-down Defense Position.",0.5,0.76,1.97,0.76,0.92,1st Edition,LEHD-ENC35,Common,DARK,Fiend,Xyz/Effect Monster,950,,,1950
177702,Evilswarm Thanatos,Evilswarm Thanatos,https://tcgplayer-cdn.tcgplayer.com/product/177702_200w.jpg,2,2336,https://cpt.tcgcsv.com/36r2,2024-08-12T19:55:36.307,1,"2 Level 4 DARK monsters
<br>Once per turn (Quick Effect): You can detach 1 material from this card; this face-up card is unaffected by other monster effects this turn.",0.01,0.24,3.01,0.15,,1st Edition,LEHD-ENC36,Common,DARK,Fiend,Xyz/Effect Monster,2350,,,1350
177703,Number 86: Heroic Champion - Rhongomyniad,Number 86 Heroic Champion Rhongomyniad,https://tcgplayer-cdn.tcgplayer.com/product/177703_200w.jpg,2,2336,https://cpt.tcgcsv.com/56r2,2018-10-08T22:57:00.72,1,"2 or more (max. 5) Level 4 Warrior monsters
<br>Once per turn, during your opponent's End Phase: Detach 1 material from this card. This card gains effects based on the number of materials attached to it. • 1+: Cannot be destroyed by battle. • 2+: Gains 1500 ATK/DEF. • 3+: Unaffected by other cards' effects. • 4+: Your opponent cannot Normal or Special Summon monsters. • 5: Once per turn: You can destroy all cards your opponent controls.",0.1,0.5,6.99,0.34,,1st Edition,LEHD-ENC37,Ultra Rare,DARK,Warior,Xyz/Effect Monster,1500,,,1500
177704,Leviair the Sea Dragon,Leviair the Sea Dragon,https://tcgplayer-cdn.tcgplayer.com/product/177704_200w.jpg,2,2336,https://cpt.tcgcsv.com/66r2,2021-12-19T11:37:48.43,1,"2 Level 3 monsters
<br>Once per turn: You can detach 1 material from this card, then target 1 banished Level 4 or lower monster; Special Summon that target to your field.",0.4,1.7,10.0,0.77,0.82,1st Edition,LEHD-ENC38,Common,WIND,Aqua,Xyz/Effect Monster,1800,,,1500
177705,"Dante, Traveler of the Burning Abyss",Dante Traveler of the Burning Abyss,https://tcgplayer-cdn.tcgplayer.com/product/177705_200w.jpg,2,2336,https://cpt.tcgcsv.com/76r2,2024-08-12T19:55:36.387,1,"2 Level 3 monsters
<br>Once per turn: You can detach 1 material from this card and choose a number from 1 to 3, then send that many cards from the top of your Deck to the GY; until the end of this turn, this card gains 500 ATK for each card sent to the GY this way. If this card attacks, it is changed to Defense Position at the end of the Battle Phase. If this card is sent to the GY: You can target 1 ""Burning Abyss"" card in your GY, except this card; add it to your hand.",0.1,0.32,75.0,0.13,,1st Edition,LEHD-ENC39,Common,LIGHT,Warior,Xyz/Effect Monster,1000,,,2500
