productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extDescription
60205,Chronomaly Pyramid Eye Tablet,Chronomaly Pyramid Eye Tablet,https://tcgplayer-cdn.tcgplayer.com/product/60205_200w.jpg,2,587,https://cpt.tcgcsv.com/76v,2013-05-09T12:13:41.653,1,,0.05,0.2,1.75,0.13,,Unlimited,REDU-EN055,Common,SPELL,,Normal Spell,0,0,"All ""Chronomaly"" monsters you control gain 800 ATK."
60205,Chronomaly Pyramid Eye Tablet,Chronomaly Pyramid Eye Tablet,https://tcgplayer-cdn.tcgplayer.com/product/60205_200w.jpg,2,587,https://cpt.tcgcsv.com/76v,2013-05-09T12:13:41.653,1,,0.03,0.25,1.4,0.21,,1st Edition,REDU-EN055,Common,SPELL,,Normal Spell,0,0,"All ""Chronomaly"" monsters you control gain 800 ATK."
60206,Galaxy Queen's Light,Galaxy Queens Light,https://tcgplayer-cdn.tcgplayer.com/product/60206_200w.jpg,2,587,https://cpt.tcgcsv.com/86v,2013-05-09T12:13:41.653,1,,0.1,0.25,1.42,0.22,,Unlimited,REDU-EN056,Common,SPELL,,Normal Spell,0,0,"Target 1 face-up Level 7 or higher monster you control, the Level of all other face-up monsters you currently control becomes the current Level of that monster, until the End Phase."
60206,Galaxy Queen's Light,Galaxy Queens Light,https://tcgplayer-cdn.tcgplayer.com/product/60206_200w.jpg,2,587,https://cpt.tcgcsv.com/86v,2013-05-09T12:13:41.653,1,,0.07,0.25,1.49,0.21,,1st Edition,REDU-EN056,Common,SPELL,,Normal Spell,0,0,"Target 1 face-up Level 7 or higher monster you control, the Level of all other face-up monsters you currently control becomes the current Level of that monster, until the End Phase."
60207,Spellbook of Secrets,Spellbook of Secrets,https://tcgplayer-cdn.tcgplayer.com/product/60207_200w.jpg,2,587,https://cpt.tcgcsv.com/96v,2013-05-09T12:13:41.653,1,,1.49,2.79,8.0,1.49,,Unlimited,REDU-EN057,Ultra Rare,SPELL,,Normal Spell,0,0,"Add 1 ""Spellbook"" card from your Deck to your hand, except ""Spellbook of Secrets"". You can only activate 1 ""Spellbook of Secrets"" per turn."
60207,Spellbook of Secrets,Spellbook of Secrets,https://tcgplayer-cdn.tcgplayer.com/product/60207_200w.jpg,2,587,https://cpt.tcgcsv.com/96v,2013-05-09T12:13:41.653,1,,1.24,2.22,9.99,1.76,,1st Edition,REDU-EN057,Ultra Rare,SPELL,,Normal Spell,0,0,"Add 1 ""Spellbook"" card from your Deck to your hand, except ""Spellbook of Secrets"". You can only activate 1 ""Spellbook of Secrets"" per turn."
60208,Spellbook of Power,Spellbook of Power,https://tcgplayer-cdn.tcgplayer.com/product/60208_200w.jpg,2,587,https://cpt.tcgcsv.com/b6v,2013-05-09T12:13:41.653,1,,0.13,0.4,3.38,0.29,,Unlimited,REDU-EN058,Common,SPELL,,Normal Spell,0,0,"Target 1 face-up Spellcaster-Type monster you control; until the End Phase, it gains 1000 ATK. Also, until the End Phase, each time it destroys an opponent's monster by battle: You can add 1 ""Spellbook"" Spell Card from your Deck to your hand. You can only activated 1 ""Spellbook of Power"" per turn."
60208,Spellbook of Power,Spellbook of Power,https://tcgplayer-cdn.tcgplayer.com/product/60208_200w.jpg,2,587,https://cpt.tcgcsv.com/b6v,2013-05-09T12:13:41.653,1,,0.11,0.41,4.99,0.41,,1st Edition,REDU-EN058,Common,SPELL,,Normal Spell,0,0,"Target 1 face-up Spellcaster-Type monster you control; until the End Phase, it gains 1000 ATK. Also, until the End Phase, each time it destroys an opponent's monster by battle: You can add 1 ""Spellbook"" Spell Card from your Deck to your hand. You can only activated 1 ""Spellbook of Power"" per turn."
60209,Spellbook of Life,Spellbook of Life,https://tcgplayer-cdn.tcgplayer.com/product/60209_200w.jpg,2,587,https://cpt.tcgcsv.com/c6v,2013-05-09T12:13:41.653,1,,7.67,9.09,111.0,8.45,,Unlimited,REDU-EN059,Super Rare,SPELL,,Normal Spell,0,0,"Banish 1 Spellcaster-Type monster from your Graveyard and reveal 1 other ""Spellbook"" Spell Card in your hand to target 1 Spellcaster-Type monster in your Graveyard; Special Summon that target in face-up Attack Position and equip it with this card. The equipped monster's Level is increased by the Level of the monster that was banished for this card's activation. You can only activate 1 ""Spellbook of Life"" per turn."
60209,Spellbook of Life,Spellbook of Life,https://tcgplayer-cdn.tcgplayer.com/product/60209_200w.jpg,2,587,https://cpt.tcgcsv.com/c6v,2013-05-09T12:13:41.653,1,,7.99,10.37,20.0,9.81,,1st Edition,REDU-EN059,Super Rare,SPELL,,Normal Spell,0,0,"Banish 1 Spellcaster-Type monster from your Graveyard and reveal 1 other ""Spellbook"" Spell Card in your hand to target 1 Spellcaster-Type monster in your Graveyard; Special Summon that target in face-up Attack Position and equip it with this card. The equipped monster's Level is increased by the Level of the monster that was banished for this card's activation. You can only activate 1 ""Spellbook of Life"" per turn."
60210,Spellbook of Wisdom,Spellbook of Wisdom,https://tcgplayer-cdn.tcgplayer.com/product/60210_200w.jpg,2,587,https://cpt.tcgcsv.com/d6v,2013-05-09T12:13:41.653,1,,0.2,0.48,1.97,0.31,,Unlimited,REDU-EN060,Rare,SPELL,,Normal Spell,0,0,Target 1 face-up Spellcaster-Type monster on the field and activate 1 of these effects; // * It is unaffected by other Spell effects this turn. // * It is unaffected by Trap effects this turn.
60210,Spellbook of Wisdom,Spellbook of Wisdom,https://tcgplayer-cdn.tcgplayer.com/product/60210_200w.jpg,2,587,https://cpt.tcgcsv.com/d6v,2013-05-09T12:13:41.653,1,,0.17,0.53,4.99,0.44,,1st Edition,REDU-EN060,Rare,SPELL,,Normal Spell,0,0,Target 1 face-up Spellcaster-Type monster on the field and activate 1 of these effects; // * It is unaffected by other Spell effects this turn. // * It is unaffected by Trap effects this turn.
60211,Madolche Chateau,Madolche Chateau,https://tcgplayer-cdn.tcgplayer.com/product/60211_200w.jpg,2,587,https://cpt.tcgcsv.com/f6v,2013-05-09T12:13:41.653,1,,0.08,0.25,1.49,0.15,,Unlimited,REDU-EN061,Common,SPELL,,Normal Spell,0,0,"When this card is activated: Shuffle all ""Madolche"" monsters in your Graveyard into the Deck. All ""Madolche"" monsters on the field gain 500 ATK and DEF. If a monster(s) in your Graveyard would be returned to the Deck by the effect of a ""Madolche"" monster, you can add it to your hand instead."
60211,Madolche Chateau,Madolche Chateau,https://tcgplayer-cdn.tcgplayer.com/product/60211_200w.jpg,2,587,https://cpt.tcgcsv.com/f6v,2013-05-09T12:13:41.653,1,,0.07,0.27,1.5,0.14,,1st Edition,REDU-EN061,Common,SPELL,,Normal Spell,0,0,"When this card is activated: Shuffle all ""Madolche"" monsters in your Graveyard into the Deck. All ""Madolche"" monsters on the field gain 500 ATK and DEF. If a monster(s) in your Graveyard would be returned to the Deck by the effect of a ""Madolche"" monster, you can add it to your hand instead."
60212,Where Arf Thou?,Where Arf Thou,https://tcgplayer-cdn.tcgplayer.com/product/60212_200w.jpg,2,587,https://cpt.tcgcsv.com/g6v,2021-05-24T12:29:44.827,1,,0.15,0.31,2.4,0.3,,Unlimited,REDU-EN062,Common,SPELL,,Normal Spell,0,0,"If you control a face-up Level 1 monster: Add 1 Level 1 monster from your Deck to your hand. During the End Phase of this turn, take 2000 damage if you did not Normal Summon the added monster, or a card with the same name, after activating this card."
60212,Where Arf Thou?,Where Arf Thou,https://tcgplayer-cdn.tcgplayer.com/product/60212_200w.jpg,2,587,https://cpt.tcgcsv.com/g6v,2021-05-24T12:29:44.827,1,,0.14,0.35,2.41,0.35,,1st Edition,REDU-EN062,Common,SPELL,,Normal Spell,0,0,"If you control a face-up Level 1 monster: Add 1 Level 1 monster from your Deck to your hand. During the End Phase of this turn, take 2000 damage if you did not Normal Summon the added monster, or a card with the same name, after activating this card."
60213,Generation Force,Generation Force,https://tcgplayer-cdn.tcgplayer.com/product/60213_200w.jpg,2,587,https://cpt.tcgcsv.com/h6v,2013-05-09T12:13:41.653,1,,0.05,0.35,5.0,0.21,,Unlimited,REDU-EN063,Common,SPELL,,Normal Spell,0,0,"If you control an Xyz monster: Add 1 ""Xyz"" card from your Deck to your hand."
60213,Generation Force,Generation Force,https://tcgplayer-cdn.tcgplayer.com/product/60213_200w.jpg,2,587,https://cpt.tcgcsv.com/h6v,2013-05-09T12:13:41.653,1,,0.1,0.33,3.98,0.3,,1st Edition,REDU-EN063,Common,SPELL,,Normal Spell,0,0,"If you control an Xyz monster: Add 1 ""Xyz"" card from your Deck to your hand."
60214,Catapult Zone,Catapult Zone,https://tcgplayer-cdn.tcgplayer.com/product/60214_200w.jpg,2,587,https://cpt.tcgcsv.com/j6v,2013-05-09T12:13:41.653,1,,0.1,0.32,1.7,0.33,,Unlimited,REDU-EN064,Common,SPELL,,Normal Spell,0,0,"Once per turn, if a monster you control would be destroyed by battle, you can send 1 Rock-Type monster from your Deck to the Graveyard instead."
60214,Catapult Zone,Catapult Zone,https://tcgplayer-cdn.tcgplayer.com/product/60214_200w.jpg,2,587,https://cpt.tcgcsv.com/j6v,2013-05-09T12:13:41.653,1,,0.04,0.32,1.12,0.27,,1st Edition,REDU-EN064,Common,SPELL,,Normal Spell,0,0,"Once per turn, if a monster you control would be destroyed by battle, you can send 1 Rock-Type monster from your Deck to the Graveyard instead."
60215,Cold Feet,Cold Feet,https://tcgplayer-cdn.tcgplayer.com/product/60215_200w.jpg,2,587,https://cpt.tcgcsv.com/k6v,2013-05-09T12:13:41.653,1,,0.1,0.25,1.0,0.11,,Unlimited,REDU-EN065,Common,SPELL,,Normal Spell,0,0,"You cannot activate, Set, or use the effects of any Spell/Trap Cards this turn."
60215,Cold Feet,Cold Feet,https://tcgplayer-cdn.tcgplayer.com/product/60215_200w.jpg,2,587,https://cpt.tcgcsv.com/k6v,2013-05-09T12:13:41.653,1,,0.08,0.25,1.0,0.1,,1st Edition,REDU-EN065,Common,SPELL,,Normal Spell,0,0,"You cannot activate, Set, or use the effects of any Spell/Trap Cards this turn."
60216,Impenetrable Attack,Impenetrable Attack,https://tcgplayer-cdn.tcgplayer.com/product/60216_200w.jpg,2,587,https://cpt.tcgcsv.com/l6v,2013-05-09T12:13:41.653,1,,0.01,0.22,1.49,0.2,,Unlimited,REDU-EN066,Common,TRAP,,Normal Trap,0,0,"During the Battle Phase, activate 1 of these effects. // * Target 1 monster on the field; it cannot be destroyed by battle or by card effects during this Battle Phase. // * You take no Battle Damage during this Battle Phase."
60216,Impenetrable Attack,Impenetrable Attack,https://tcgplayer-cdn.tcgplayer.com/product/60216_200w.jpg,2,587,https://cpt.tcgcsv.com/l6v,2013-05-09T12:13:41.653,1,,0.01,0.25,1.49,0.11,,1st Edition,REDU-EN066,Common,TRAP,,Normal Trap,0,0,"During the Battle Phase, activate 1 of these effects. // * Target 1 monster on the field; it cannot be destroyed by battle or by card effects during this Battle Phase. // * You take no Battle Damage during this Battle Phase."
60217,Gagagarush,Gagagarush,https://tcgplayer-cdn.tcgplayer.com/product/60217_200w.jpg,2,587,https://cpt.tcgcsv.com/m6v,2013-05-09T12:13:41.653,1,,0.05,0.24,1.75,0.11,,Unlimited,REDU-EN067,Common,TRAP,,Normal Trap,0,0,"When a face-up ""Gagaga"" monster(s) you control is targeted by the effects of an opponent's monster: Negate the effect of that opponent's monster; and if you do, destroy it; then inflict damage to your opponent equal to the destroyed monster's ATK or DEF in the Graveyard (whichever is higher)."
60217,Gagagarush,Gagagarush,https://tcgplayer-cdn.tcgplayer.com/product/60217_200w.jpg,2,587,https://cpt.tcgcsv.com/m6v,2013-05-09T12:13:41.653,1,,0.04,0.24,1.99,0.17,,1st Edition,REDU-EN067,Common,TRAP,,Normal Trap,0,0,"When a face-up ""Gagaga"" monster(s) you control is targeted by the effects of an opponent's monster: Negate the effect of that opponent's monster; and if you do, destroy it; then inflict damage to your opponent equal to the destroyed monster's ATK or DEF in the Graveyard (whichever is higher)."
60218,Heroic Retribution Sword,Heroic Retribution Sword,https://tcgplayer-cdn.tcgplayer.com/product/60218_200w.jpg,2,587,https://cpt.tcgcsv.com/n6v,2013-05-09T12:13:41.653,1,,0.1,0.23,1.49,0.15,,Unlimited,REDU-EN068,Common,TRAP,,Normal Trap,0,0,"Target 1 face-up ""Heroic"" monster you control; equip this card to that target. All Battle Damage you take from battles involving the equipped monster is also inflicted to your opponent. After damage calculation: Destroy any opponent's monster that battles the equipped monster."
60218,Heroic Retribution Sword,Heroic Retribution Sword,https://tcgplayer-cdn.tcgplayer.com/product/60218_200w.jpg,2,587,https://cpt.tcgcsv.com/n6v,2013-05-09T12:13:41.653,1,,0.09,0.25,1.41,0.18,,1st Edition,REDU-EN068,Common,TRAP,,Normal Trap,0,0,"Target 1 face-up ""Heroic"" monster you control; equip this card to that target. All Battle Damage you take from battles involving the equipped monster is also inflicted to your opponent. After damage calculation: Destroy any opponent's monster that battles the equipped monster."
60219,Stonehenge Methods,Stonehenge Methods,https://tcgplayer-cdn.tcgplayer.com/product/60219_200w.jpg,2,587,https://cpt.tcgcsv.com/p6v,2013-05-09T12:13:41.653,1,,0.04,0.23,1.49,0.14,,Unlimited,REDU-EN069,Common,TRAP,,Normal Trap,0,0,"When a face-up ""Chronomaly"" monster(s) you control is destroyed by battle or by a card effect and sent to the Graveyard: Special Summon 1 Level 4 or lower ""Chronomaly"" monster from your Deck in face-up Defense Position. It cannot change its battle position."
60219,Stonehenge Methods,Stonehenge Methods,https://tcgplayer-cdn.tcgplayer.com/product/60219_200w.jpg,2,587,https://cpt.tcgcsv.com/p6v,2013-05-09T12:13:41.653,1,,0.05,0.25,1.49,0.11,,1st Edition,REDU-EN069,Common,TRAP,,Normal Trap,0,0,"When a face-up ""Chronomaly"" monster(s) you control is destroyed by battle or by a card effect and sent to the Graveyard: Special Summon 1 Level 4 or lower ""Chronomaly"" monster from your Deck in face-up Defense Position. It cannot change its battle position."
60220,Madolche Lesson,Madolche Lesson,https://tcgplayer-cdn.tcgplayer.com/product/60220_200w.jpg,2,587,https://cpt.tcgcsv.com/q6v,2013-05-09T12:13:41.653,1,,0.1,0.3,1.98,0.21,,Unlimited,REDU-EN070,Common,TRAP,,Normal Trap,0,0,"Target 1 ""Madolche"" monster in your Graveyard; shuffle that target into the Deck, and if you do, all ""Madolche"" monsters you currently control gain 800 ATK and DEF, then you can shuffle 1 other monster from your Graveyard into the Deck."
60220,Madolche Lesson,Madolche Lesson,https://tcgplayer-cdn.tcgplayer.com/product/60220_200w.jpg,2,587,https://cpt.tcgcsv.com/q6v,2013-05-09T12:13:41.653,1,,0.16,0.3,1.49,0.25,,1st Edition,REDU-EN070,Common,TRAP,,Normal Trap,0,0,"Target 1 ""Madolche"" monster in your Graveyard; shuffle that target into the Deck, and if you do, all ""Madolche"" monsters you currently control gain 800 ATK and DEF, then you can shuffle 1 other monster from your Graveyard into the Deck."
60221,Madolche Waltz,Madolche Waltz,https://tcgplayer-cdn.tcgplayer.com/product/60221_200w.jpg,2,587,https://cpt.tcgcsv.com/r6v,2013-05-09T12:13:41.653,1,,0.15,0.3,1.98,0.29,,Unlimited,REDU-EN071,Common,TRAP,,Normal Trap,0,0,"Each time a ""Madolche"" monster you control attacks or is attacked, after damage calculation: Inflict 300 damage to your opponent."
60221,Madolche Waltz,Madolche Waltz,https://tcgplayer-cdn.tcgplayer.com/product/60221_200w.jpg,2,587,https://cpt.tcgcsv.com/r6v,2013-05-09T12:13:41.653,1,,0.1,0.37,1.53,0.37,,1st Edition,REDU-EN071,Common,TRAP,,Normal Trap,0,0,"Each time a ""Madolche"" monster you control attacks or is attacked, after damage calculation: Inflict 300 damage to your opponent."
60222,Madolche Tea Break,Madolche Tea Break,https://tcgplayer-cdn.tcgplayer.com/product/60222_200w.jpg,2,587,https://cpt.tcgcsv.com/s6v,2013-05-09T12:13:41.653,1,,0.15,0.71,1.98,0.6,,Unlimited,REDU-EN072,Rare,TRAP,,Normal Trap,0,0,"When a Spell/Trap Card is activated, if your have no monsters in your Graveyard; Negate the activation, and if you do, return it to the hand, then, if your control a face-up ""Madolche Puddincess"", you can destroy 1 card your opponent controls."
60222,Madolche Tea Break,Madolche Tea Break,https://tcgplayer-cdn.tcgplayer.com/product/60222_200w.jpg,2,587,https://cpt.tcgcsv.com/s6v,2013-05-09T12:13:41.653,1,,0.15,0.54,1.98,0.54,,1st Edition,REDU-EN072,Rare,TRAP,,Normal Trap,0,0,"When a Spell/Trap Card is activated, if your have no monsters in your Graveyard; Negate the activation, and if you do, return it to the hand, then, if your control a face-up ""Madolche Puddincess"", you can destroy 1 card your opponent controls."
60223,Xyz Soul,Xyz Soul,https://tcgplayer-cdn.tcgplayer.com/product/60223_200w.jpg,2,587,https://cpt.tcgcsv.com/t6v,2013-05-09T12:13:41.653,1,,0.1,0.25,1.49,0.15,,Unlimited,REDU-EN073,Common,TRAP,,Normal Trap,0,0,"Target 1 Xyz Monster in eihter player's Graveyard; all monsters you currently control gain ATK equal to its Rank x 200, then you can shuffle it into the Extra Deck. This ATK increase lasts until the End Phase."
60223,Xyz Soul,Xyz Soul,https://tcgplayer-cdn.tcgplayer.com/product/60223_200w.jpg,2,587,https://cpt.tcgcsv.com/t6v,2013-05-09T12:13:41.653,1,,0.01,0.25,1.0,0.14,,1st Edition,REDU-EN073,Common,TRAP,,Normal Trap,0,0,"Target 1 Xyz Monster in eihter player's Graveyard; all monsters you currently control gain ATK equal to its Rank x 200, then you can shuffle it into the Extra Deck. This ATK increase lasts until the End Phase."
60224,Compulsory Escape Device,Compulsory Escape Device,https://tcgplayer-cdn.tcgplayer.com/product/60224_200w.jpg,2,587,https://cpt.tcgcsv.com/v6v,2013-05-09T12:13:41.653,1,,0.05,0.25,1.49,0.2,,Unlimited,REDU-EN074,Common,TRAP,,Normal Trap,0,0,"Each player chooses 1 monster they control, then shuffles it into the Deck."
60224,Compulsory Escape Device,Compulsory Escape Device,https://tcgplayer-cdn.tcgplayer.com/product/60224_200w.jpg,2,587,https://cpt.tcgcsv.com/v6v,2013-05-09T12:13:41.653,1,,0.05,0.25,2.0,0.18,,1st Edition,REDU-EN074,Common,TRAP,,Normal Trap,0,0,"Each player chooses 1 monster they control, then shuffles it into the Deck."
60225,Turnabout,Turnabout,https://tcgplayer-cdn.tcgplayer.com/product/60225_200w.jpg,2,587,https://cpt.tcgcsv.com/w6v,2013-05-09T12:13:41.653,1,,0.01,0.22,1.49,0.16,,Unlimited,REDU-EN075,Common,TRAP,,Normal Trap,0,0,If there is a face-up monster on the field whose Level is different from its original Level: Change all monsters on the field to face-down Defense Position.
60225,Turnabout,Turnabout,https://tcgplayer-cdn.tcgplayer.com/product/60225_200w.jpg,2,587,https://cpt.tcgcsv.com/w6v,2013-05-09T12:13:41.653,1,,0.01,0.25,1.36,0.25,,1st Edition,REDU-EN075,Common,TRAP,,Normal Trap,0,0,If there is a face-up monster on the field whose Level is different from its original Level: Change all monsters on the field to face-down Defense Position.
60226,Void Trap Hole,Void Trap Hole,https://tcgplayer-cdn.tcgplayer.com/product/60226_200w.jpg,2,587,https://cpt.tcgcsv.com/x6v,2013-05-09T12:13:41.653,1,,0.45,0.82,3.28,0.66,,Unlimited,REDU-EN076,Super Rare,TRAP,,Normal Trap,0,0,"When your opponent Special Summons a monster(s) with 2000 or more ATK: Negate the effects of one of those monsters with 2000 or more ATK, and if you do, destroy it."
60226,Void Trap Hole,Void Trap Hole,https://tcgplayer-cdn.tcgplayer.com/product/60226_200w.jpg,2,587,https://cpt.tcgcsv.com/x6v,2013-05-09T12:13:41.653,1,,0.4,1.05,5.43,0.76,,1st Edition,REDU-EN076,Super Rare,TRAP,,Normal Trap,0,0,"When your opponent Special Summons a monster(s) with 2000 or more ATK: Negate the effects of one of those monsters with 2000 or more ATK, and if you do, destroy it."
60227,Three of a Kind,Three of a Kind,https://tcgplayer-cdn.tcgplayer.com/product/60227_200w.jpg,2,587,https://cpt.tcgcsv.com/z6v,2013-05-09T12:13:41.653,1,,0.05,0.25,1.36,0.11,,Unlimited,REDU-EN077,Common,TRAP,,Normal Trap,0,0,"If you control 3 or more monsters with the same name, except Tokens: Target 3 cards your opponent controls; destroy those targets."
60227,Three of a Kind,Three of a Kind,https://tcgplayer-cdn.tcgplayer.com/product/60227_200w.jpg,2,587,https://cpt.tcgcsv.com/z6v,2013-05-09T12:13:41.653,1,,0.09,0.25,1.49,0.26,,1st Edition,REDU-EN077,Common,TRAP,,Normal Trap,0,0,"If you control 3 or more monsters with the same name, except Tokens: Target 3 cards your opponent controls; destroy those targets."
60228,Soul Drain,Soul Drain,https://tcgplayer-cdn.tcgplayer.com/product/60228_200w.jpg,2,587,https://cpt.tcgcsv.com/B6v,2013-05-09T12:13:41.653,1,,3.68,5.5,11.73,4.57,,Unlimited,REDU-EN078,Rare,TRAP,,Normal Trap,0,0,"Activate by paying 1000 Life Points. Monsters that are banished, as well as monsters in the Graveyard, cannot activate their effects (that start a Chain)."
60228,Soul Drain,Soul Drain,https://tcgplayer-cdn.tcgplayer.com/product/60228_200w.jpg,2,587,https://cpt.tcgcsv.com/B6v,2013-05-09T12:13:41.653,1,,2.78,5.86,13.45,4.96,,1st Edition,REDU-EN078,Rare,TRAP,,Normal Trap,0,0,"Activate by paying 1000 Life Points. Monsters that are banished, as well as monsters in the Graveyard, cannot activate their effects (that start a Chain)."
60229,Rebound,Rebound,https://tcgplayer-cdn.tcgplayer.com/product/60229_200w.jpg,2,587,https://cpt.tcgcsv.com/C6v,2013-05-09T12:13:41.653,1,,0.11,0.5,1.98,0.54,,Unlimited,REDU-EN079,Super Rare,TRAP,,Normal Trap,0,0,"When your opponent activates a Spell Card, Trap Card, or monster effect that returns a card(s) from the field to the hand: Negate that effect, and if you do, send 1 card from your opponent's hand (at random) or from their side of the field to the Graveyard. When this Set card is destroyed by your opponent's card effect and sent to the Graveyard: Draw 1 card."
60229,Rebound,Rebound,https://tcgplayer-cdn.tcgplayer.com/product/60229_200w.jpg,2,587,https://cpt.tcgcsv.com/C6v,2013-05-09T12:13:41.653,1,,0.07,0.42,5.0,0.22,,1st Edition,REDU-EN079,Super Rare,TRAP,,Normal Trap,0,0,"When your opponent activates a Spell Card, Trap Card, or monster effect that returns a card(s) from the field to the hand: Negate that effect, and if you do, send 1 card from your opponent's hand (at random) or from their side of the field to the Graveyard. When this Set card is destroyed by your opponent's card effect and sent to the Graveyard: Draw 1 card."
60230,Lucky Punch,Lucky Punch,https://tcgplayer-cdn.tcgplayer.com/product/60230_200w.jpg,2,587,https://cpt.tcgcsv.com/D6v,2013-05-09T12:13:41.653,1,,0.05,0.25,1.7,0.14,,Unlimited,REDU-EN080,Common,TRAP,,Normal Trap,0,0,"Once per turn, when your opponent declares an attack: Toss a coin 3 times. If the result is 3 heads, draw 3 cards. If the result is 3 tails, destroy this card. When this face-up card is destroyed: You lose 6000 Life Points."
60230,Lucky Punch,Lucky Punch,https://tcgplayer-cdn.tcgplayer.com/product/60230_200w.jpg,2,587,https://cpt.tcgcsv.com/D6v,2013-05-09T12:13:41.653,1,,0.02,0.25,0.99,0.18,,1st Edition,REDU-EN080,Common,TRAP,,Normal Trap,0,0,"Once per turn, when your opponent declares an attack: Toss a coin 3 times. If the result is 3 heads, draw 3 cards. If the result is 3 tails, destroy this card. When this face-up card is destroyed: You lose 6000 Life Points."
60231,Prophecy Destroyer,Prophecy Destroyer,https://tcgplayer-cdn.tcgplayer.com/product/60231_200w.jpg,2,587,https://cpt.tcgcsv.com/F6v,2019-04-16T13:13:15.667,1,,0.25,0.5,2.98,0.31,,Unlimited,REDU-EN081,Ultra Rare,DARK,Spellcaster,Effect Monster,2500,1200,"If this card is in your Graveyard: You can banish 3 ""Spellbook"" Spell Cards from your Graveyard; Special Summon this card from your Graveyard."
60231,Prophecy Destroyer,Prophecy Destroyer,https://tcgplayer-cdn.tcgplayer.com/product/60231_200w.jpg,2,587,https://cpt.tcgcsv.com/F6v,2019-04-16T13:13:15.667,1,,0.29,0.5,2.99,0.53,,1st Edition,REDU-EN081,Ultra Rare,DARK,Spellcaster,Effect Monster,2500,1200,"If this card is in your Graveyard: You can banish 3 ""Spellbook"" Spell Cards from your Graveyard; Special Summon this card from your Graveyard."
60232,Lightray Madoor,Lightray Madoor,https://tcgplayer-cdn.tcgplayer.com/product/60232_200w.jpg,2,587,https://cpt.tcgcsv.com/G6v,2013-05-09T12:13:41.653,1,,0.1,0.25,1.41,0.15,,Unlimited,REDU-EN082,Common,LIGHT,Spellcaster,Effect Monster,1200,3000,"If 3 or more of your LIGHT monsters are banished, you can Special Summon this card (from your hand). Once per turn, this card cannot be destroyed by battle."
60232,Lightray Madoor,Lightray Madoor,https://tcgplayer-cdn.tcgplayer.com/product/60232_200w.jpg,2,587,https://cpt.tcgcsv.com/G6v,2013-05-09T12:13:41.653,1,,0.07,0.24,1.7,0.14,,1st Edition,REDU-EN082,Common,LIGHT,Spellcaster,Effect Monster,1200,3000,"If 3 or more of your LIGHT monsters are banished, you can Special Summon this card (from your hand). Once per turn, this card cannot be destroyed by battle."
60233,Blue Dragon Ninja,Blue Dragon Ninja,https://tcgplayer-cdn.tcgplayer.com/product/60233_200w.jpg,2,587,https://cpt.tcgcsv.com/H6v,2013-05-09T12:13:41.653,1,,0.55,1.0,2.63,0.65,,Unlimited,REDU-EN083,Super Rare,WATER,Sea Serpent,Effect Monster,2100,1200,"Once per turn, during either player's turn: You can discard 1 ""Ninja"" monster and 1 ""Ninjitsu Art"" card to target 1 face-up monster your opponent controls; this turn, that monster's effects are negated, also that monster cannot attack."
60233,Blue Dragon Ninja,Blue Dragon Ninja,https://tcgplayer-cdn.tcgplayer.com/product/60233_200w.jpg,2,587,https://cpt.tcgcsv.com/H6v,2013-05-09T12:13:41.653,1,,0.49,1.08,3.45,0.71,,1st Edition,REDU-EN083,Super Rare,WATER,Sea Serpent,Effect Monster,2100,1200,"Once per turn, during either player's turn: You can discard 1 ""Ninja"" monster and 1 ""Ninjitsu Art"" card to target 1 face-up monster your opponent controls; this turn, that monster's effects are negated, also that monster cannot attack."
60234,Imairuka,Imairuka,https://tcgplayer-cdn.tcgplayer.com/product/60234_200w.jpg,2,587,https://cpt.tcgcsv.com/J6v,2013-05-09T12:13:41.653,1,,0.04,0.23,1.0,0.15,,Unlimited,REDU-EN084,Rare,WATER,Sea Serpent,Effect Monster,1000,1000,"When this card on the field is destroyed by your opponent's card (either by battle or by card effect) and sent to the Graveyard: Send the top card of your Deck to the Graveyard, then, if it was a WATER monster, draw 1 card."
60234,Imairuka,Imairuka,https://tcgplayer-cdn.tcgplayer.com/product/60234_200w.jpg,2,587,https://cpt.tcgcsv.com/J6v,2013-05-09T12:13:41.653,1,,0.03,0.25,1.35,0.15,,1st Edition,REDU-EN084,Rare,WATER,Sea Serpent,Effect Monster,1000,1000,"When this card on the field is destroyed by your opponent's card (either by battle or by card effect) and sent to the Graveyard: Send the top card of your Deck to the Graveyard, then, if it was a WATER monster, draw 1 card."
60235,Revival Golem,Revival Golem,https://tcgplayer-cdn.tcgplayer.com/product/60235_200w.jpg,2,587,https://cpt.tcgcsv.com/K6v,2013-05-09T12:13:41.653,1,,0.32,0.86,2.99,0.78,,Unlimited,REDU-EN085,Rare,EARTH,Rock,Effect Monster,100,2100,"The effect if ""Revival Golem"" can only be used once per turn. When this card is sent from your Deck to the Graveyard: Activate 1 of these effects. // * Special Summon this card from the Graveyard. // * Add this card from the Graveyard to your hand."
