groupId,name,abbreviation,isSupplemental,publishedOn,modifiedOn,categoryId
223,GX Ultimate Beginner's Pack 1,UBP1,False,2006-07-19T00:00:00,2024-07-31T17:26:15.453,2
310,Structure Deck: Lord of the Storm,,False,2006-07-12T00:00:00,2024-11-16T10:46:44.383,2
234,Hobby League 3,HL03,False,2006-07-01T00:00:00,2024-10-21T19:51:49.513,2
201,Enemy of Justice,EOJ,False,2006-05-17T00:00:00,2024-10-01T18:16:18.49,2
309,Structure Deck: Invincible Fortress,,False,2006-05-15T00:00:00,2024-08-08T17:08:05.867,2
340,Tournament Pack 8,TP8,False,2006-04-28T00:00:00,2024-08-14T20:04:10.133,2
291,Starter Deck 2006,,False,2006-03-23T00:00:00,2021-12-17T18:22:45.723,2
347,World Championship 2006: Ultimate Masters,WC6,False,2006-03-14T00:00:00,2024-08-14T20:57:32.263,2
195,Duelist Pack Special Edition,DPK,False,2006-03-09T00:00:00,2024-07-31T16:15:37.367,2
284,Sneak Preview Series 3,,False,2006-02-28T00:00:00,2024-07-31T16:46:37.567,2
277,Shadow of Infinity,SOI,False,2006-02-18T00:00:00,2024-08-14T20:38:21.55,2
283,Sneak Preview Series 2,,False,2006-02-18T00:00:00,2024-07-31T16:40:04.283,2
193,Duelist Pack 1: Jaden Yuki,DP1,False,2006-02-08T00:00:00,2024-03-28T16:28:14.397,2
191,Duelist Pack 2: Chazz Princeton,DP2,False,2006-02-08T00:00:00,2024-03-28T16:28:38.84,2
313,Structure Deck: Spellcaster's Judgment,SD6,False,2006-01-18T00:00:00,2024-08-14T20:38:02.517,2
218,GX Duel Academy GBA Promo,GX1,False,2006-01-10T00:00:00,2025-07-02T15:20:19.217,2
2197,Mattel Action Figure Promos: Series 3,MF03,True,2006-01-06T00:00:00,2021-12-17T17:52:51.83,2
233,Hobby League 2,HL2,False,2006-01-01T00:00:00,2024-10-21T19:49:25.757,2
1323,Mattel Action Figure Promos: Series 1,MF01,False,2006-01-01T00:00:00,2024-08-14T20:37:24.383,2
599,Yu-Gi-Oh! GX Manga Promotional Cards,,False,2005-12-17T00:00:00,2024-07-31T17:58:23.923,2
200,Elemental Energy,EEN,False,2005-11-16T00:00:00,2025-01-04T16:52:09.08,2
339,Tournament Pack 7,TP7,False,2005-11-01T00:00:00,2024-08-14T20:04:05.207,2
314,Structure Deck: Warrior's Triumph,SD5,False,2005-10-28T00:00:00,2024-10-01T18:01:59.647,2
173,Dark Revelation Volume 2,DR2,False,2005-10-20T00:00:00,2024-07-29T17:37:44.553,2
252,Master Collection Volume 2,MC2,False,2005-10-18T00:00:00,2024-08-14T20:30:11.15,2
22881,Legend of Blue Eyes White Dragon (Worldwide English),LOB-EN,False,2005-10-05T00:00:00,2024-09-05T12:42:41.713,2
205,Forbidden Legacy,FL1,False,2005-10-01T00:00:00,2024-07-29T18:43:16.613,2
128,2005 Collectors Tin,CT2,False,2005-09-01T00:00:00,2025-03-20T19:07:31.777,2
256,Nintendo DS Nightmare of Troubadour,NTR,False,2005-08-30T00:00:00,2024-08-14T20:29:34.893,2
160,Cybernetic Revolution,CRV,False,2005-08-17T00:00:00,2025-01-10T14:13:08.153,2
164,Dark Beginning 2,DB2,False,2005-07-25T00:00:00,2024-07-29T17:35:40.68,2
248,The Lost Millennium,TLM,False,2005-06-01T00:00:00,2024-10-01T18:00:18.347,2
338,Tournament Pack 6,TP6,False,2005-06-01T00:00:00,2024-08-14T20:03:59.453,2
305,Structure Deck: Blaze of Destruction,SD3,False,2005-05-09T00:00:00,2021-10-18T13:23:15.13,2
308,Structure Deck: Fury from the Deep,SD4,False,2005-05-09T00:00:00,2022-05-30T19:50:46.7,2
172,Dark Revelation Volume 1,DR1,False,2005-03-19T00:00:00,2024-10-01T11:54:40.11,2
251,Master Collection Volume 1,MC1,False,2005-03-17T00:00:00,2024-08-14T20:28:39.6,2
204,Flaming Eternity,FET,False,2005-03-01T00:00:00,2024-07-29T18:41:47,2
282,Sneak Preview Series 1,SP1,False,2005-03-01T00:00:00,2024-08-14T20:28:19.13,2
346,World Championship 2005: 7 Trials to Glory,WC5,False,2005-02-15T00:00:00,2025-06-18T13:57:27.23,2
275,Rise of Destiny Special Edition,RDS,False,2005-02-01T00:00:00,2024-08-14T20:27:07.517,2
1655,Structure Deck: Deluxe Edition,,False,2005-01-01T00:00:00,2025-06-12T21:21:13.167,2
307,Structure Deck: Dragon's Roar,SD1,False,2005-01-01T00:00:00,2021-10-18T13:21:57.573,2
315,Structure Deck: Zombie Madness,SD2,False,2005-01-01T00:00:00,2024-08-14T20:26:30.477,2
2215,Pharaoh Tour Promos,PTP-EU,True,2005-01-01T00:00:00,2022-03-21T12:52:37.817,2
280,Shonen Jump Championship Series Promos,,False,2004-12-04T00:00:00,2022-03-31T15:39:14.017,2
274,Rise of Destiny,RDS,False,2004-12-03T00:00:00,2024-08-14T20:26:10.683,2
241,Labyrinth of Nightmare,LON,False,2004-12-01T00:00:00,2025-05-15T15:53:58.503,2
22885,Legacy of Darkness (Worldwide English),LOD-EN,False,2004-12-01T00:00:00,2025-05-13T15:39:10.04,2
255,Metal Raiders,MRD,False,2004-12-01T00:00:00,2025-05-15T16:47:40.133,2
22882,Metal Raiders (Worldwide English),MRD-EN,False,2004-12-01T00:00:00,2025-03-21T09:50:23.18,2
259,Pharaoh's Servant,PSV,False,2004-12-01T00:00:00,2025-05-15T14:03:27.623,2
22905,Spell Ruler (Worldwide English),SRL-EN,False,2004-12-01T00:00:00,2023-06-09T12:50:03.953,2
148,Capsule Monster Coliseum,,False,2004-11-26T00:00:00,2021-12-17T17:19:33.24,2
1686,Yu-Gi-Oh! The Movie Ani-Manga Promo,YMA,False,2004-11-23T00:00:00,2024-08-14T20:22:24.593,2
337,Tournament Pack 5,TP5,False,2004-11-01T00:00:00,2024-08-14T20:03:54.61,2
232,Hobby League 1,HL1,False,2004-10-01T00:00:00,2024-10-21T19:46:59.06,2
285,Soul of the Duelist,SOD,False,2004-10-01T00:00:00,2024-08-14T20:18:54.64,2
176,Destiny Board Traveler Promo,DBT,False,2004-09-26T00:00:00,2024-07-31T15:55:17.953,2
127,2004 Collectors Tin,CT1,False,2004-09-01T00:00:00,2025-03-18T20:03:19.4,2
279,Shonen Jump Championship Series Prize Cards,SJCS,False,2004-09-01T00:00:00,2024-08-14T20:17:11.757,2
359,Yu-Gi-Oh! The Movie Promo Set,MOV,False,2004-08-13T00:00:00,2024-08-14T20:16:47.733,2
357,Yu-Gi-Oh! Movie Exclusive Pack,EP1,False,2004-08-01T00:00:00,2024-08-14T20:16:34.19,2
262,Power of Chaos: Joey the Passion,PCJ,False,2004-06-29T00:00:00,2024-08-14T20:15:52.88,2
272,Reshef of Destruction,ROD,False,2004-06-29T00:00:00,2024-08-14T20:16:10.397,2
146,Ancient Sanctuary,AST,False,2004-06-01T00:00:00,2024-09-22T18:54:12.987,2
263,Power of Chaos: Kaiba the Revenge,,False,2004-04-06T00:00:00,2021-12-17T18:15:08.863,2
175,Dawn of Destiny Xbox,DOD,False,2004-03-23T00:00:00,2024-07-29T17:42:11.943,2
295,Starter Deck: Kaiba Evolution,SKE,False,2004-03-01T00:00:00,2024-08-14T20:11:57.037,2
299,Starter Deck: Yugi Evolution,SYE,False,2004-03-01T00:00:00,2024-08-14T20:12:04.263,2
345,World Championship 2004: GBA Promo,WC4,False,2004-02-10T00:00:00,2025-06-12T20:55:13.113,2
264,Power of Chaos: Yugi the Destiny,PCY,False,2003-11-18T00:00:00,2024-08-14T20:10:47.257,2
329,The Falsebound Kingdom,TFK,False,2003-11-04T00:00:00,2025-07-28T13:58:32.697,2
178,Duel Master's Guide,DMG,False,2003-10-28T00:00:00,2024-07-29T20:46:33.41,2
250,Magician's Force,MFC,False,2003-10-10T00:00:00,2025-09-26T15:38:36.013,2
336,Tournament Pack 4,TP4,False,2003-10-01T00:00:00,2024-08-14T20:03:49.647,2
126,2003 Collectors Tin,BPT,False,2003-09-01T00:00:00,2025-05-05T15:11:10.1,2
260,Pharaonic Guardian,PGD,False,2003-07-18T00:00:00,2025-05-15T15:53:10.237,2
351,World Championship Series,,False,2003-07-13T00:00:00,2025-05-23T13:54:53.753,2
143,Yu-Gi-Oh! Duel Monsters International: Worldwide Edition,GBI,False,2003-04-17T00:00:00,2024-04-04T19:55:37.5,2
287,Stairway to the Destined Duel,SDD,False,2003-04-15T00:00:00,2024-08-14T20:06:10.387,2
293,Starter Deck: Joey,SDJ,False,2003-03-30T00:00:00,2024-08-14T20:04:56.36,2
296,Starter Deck: Pegasus,SDP,False,2003-03-30T00:00:00,2023-06-04T12:21:22.56,2
22884,Labyrinth of Nightmare (Worldwide English),LON-EN,False,2003-03-01T00:00:00,2025-01-24T14:35:14.507,2
335,Tournament Pack 3,TP3,False,2003-03-01T00:00:00,2024-08-14T20:03:44.823,2
183,Duelist of the Roses,DOR,False,2003-02-16T00:00:00,2024-07-29T20:37:07.03,2
182,Duelist League Promo,DL,False,2003-01-01T00:00:00,2025-03-04T15:11:42.273,2
253,McDonald's Promo,MP1,False,2002-12-10T00:00:00,2025-01-27T18:40:05.767,2
22883,Pharaoh's Servant (Worldwide English),PSV-EN,False,2002-10-20T00:00:00,2025-01-24T12:57:02.403,2
202,Eternal Duelist Soul,EDS,False,2002-10-15T00:00:00,2024-10-02T16:15:48.203,2
1341,2002 Collectors Tin,BPT,False,2002-10-04T00:00:00,2025-02-24T18:12:12.857,2
1313,The Valuable Book Volume 5,VB5,False,2002-10-04T00:00:00,2025-06-12T21:06:51.73,2
334,Tournament Pack 2,TP2,False,2002-10-01T00:00:00,2024-08-14T19:59:58.15,2
249,Magic Ruler,MRL-EN,False,2002-09-16T00:00:00,2025-05-15T14:43:42.13,2
1819,Spell Ruler,SRL,False,2002-09-16T00:00:00,2025-05-15T16:03:10.313,2
333,Tournament Pack 1,TP1,False,2002-09-01T00:00:00,2024-08-14T19:59:52.803,2
294,Starter Deck: Kaiba,SDK,False,2002-03-29T00:00:00,2025-01-21T12:28:29.127,2
298,Starter Deck: Yugi,SDY,False,2002-03-29T00:00:00,2024-08-14T19:59:31.23,2
207,Forbidden Memories,,False,2002-03-20T00:00:00,2021-12-17T17:39:49.843,2
166,Dark Duel Stories,,False,2002-03-19T00:00:00,2021-12-17T17:22:28.8,2
1921,Yu-Gi-Oh! Video Game Promotional Cards,VDP,True,2002-03-19T00:00:00,2025-08-19T12:26:39.913,2
330,The Legend of Blue Eyes White Dragon,LOB,False,2002-03-08T00:00:00,2025-05-15T16:50:47.36,2
180,Duel Transer Promo Cards,YDT1,False,2025-10-03T20:00:06.3127467Z,2024-07-29T17:43:14.4,2
181,Duelist Genesis,,False,2025-10-03T20:00:06.3127467Z,2021-12-17T17:26:03.537,2
187,Duelist Pack 7,DP07,False,2025-10-03T20:00:06.3127467Z,2024-07-29T17:51:18.32,2
1301,Exclusive Tin 2009,,False,2025-10-03T20:00:06.3127467Z,2021-12-17T17:38:35.54,2
206,Forbidden Legacy 1,,False,2025-10-03T20:00:06.3127467Z,2021-12-17T17:39:19.97,2
221,GX Tag Force 2 Promo,GX04,False,2025-10-03T20:00:06.3127467Z,2024-07-29T18:44:42.33,2
240,Jump Award,,False,2025-10-03T20:00:06.3127467Z,2021-12-17T17:48:49.653,2
242,Labyrinth_of_Nightmare,,False,2025-10-03T20:00:06.3127467Z,2021-12-22T20:43:06.487,2
23984,Legendary Dragon Decks (2020 Date Reprint),LEDD,False,2025-10-03T20:00:06.3127467Z,2025-04-13T00:09:34.813,2
246,Light and Darkness Power Pack,LDPP,False,2025-10-03T20:00:06.3127467Z,2024-08-18T15:34:35.68,2
1342,Lost Millennium SE,,False,2025-10-03T20:00:06.3127467Z,2021-12-17T17:52:00.083,2
331,The Sacred Cards,,False,2025-10-03T20:00:06.3127467Z,2021-12-17T18:32:42.477,2
1318,Yu-Gi-Oh! 5D's Tag Force 4 Promo,,False,2025-10-03T20:00:06.3127467Z,2021-12-17T18:46:50.883,2
